id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2498541741,727,1,2,64,18,6eqit8ye8aomdsrrq0hk3v7gh,0,33.2,95.7,2023-01-18T21:23:58.045Z,2023-01-19T04:13:40Z,3984082559,213,6.0,3984082549,141,94.2,3984082537,56,Back,3984082543,140,36.3,3984269371,178,,3984082555,212,3.4,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541763,613,61,2,64,18,1c8m2ko0wxq1asfkuykurdr0y,1,59.6,26,2023-01-18T21:23:58.221Z,2023-01-19T04:13:46Z,3984269435,178,,3984082635,56,Center,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541767,728,61,2,64,19,6eqit8ye8aomdsrrq0hk3v7gh,0,41.5,91.4,2023-01-18T21:23:59.466Z,2023-01-19T04:13:57Z,3984269479,178,,3984082645,56,Back,,,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541771,614,49,2,64,20,1c8m2ko0wxq1asfkuykurdr0y,1,58.1,5.3,2023-01-18T21:24:00.509Z,2023-01-19T04:14:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541775,615,50,2,64,22,1c8m2ko0wxq1asfkuykurdr0y,1,55.8,4.2,2023-01-18T21:24:02.059Z,2023-01-19T04:14:27Z,3984082789,233,729,3984082671,56,Right,3984082675,286,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541793,729,7,2,64,22,6eqit8ye8aomdsrrq0hk3v7gh,0,44.2,95.8,2023-01-18T21:24:02.325Z,2023-01-19T04:14:33Z,3984082783,233,615,3984082777,56,Back,3984269715,178,,3984221419,383,,3984082779,285,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498566401,853,61,2,64,22,1c8m2ko0wxq1asfkuykurdr0y,1,53.8,4.9,2023-01-18T21:24:02.393Z,2023-01-19T04:14:45Z,3984269799,178,,3984221603,56,Right,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541827,616,1,2,64,24,1c8m2ko0wxq1asfkuykurdr0y,1,44.5,3.3,2023-01-18T21:24:03.939Z,2023-01-19T04:14:48Z,3984082997,141,16.2,3984083001,213,2.9,3984269829,178,,3984082999,212,37.6,3984083003,1,,3984082995,140,9.7,3984082993,56,Back,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541845,617,1,2,64,28,1c8m2ko0wxq1asfkuykurdr0y,0,9.7,16.2,2023-01-18T21:24:08.387Z,2023-01-19T04:14:53Z,3984269879,178,,3984083073,56,Center,3984083083,1,,3984083075,140,54.8,3984083081,213,0.4,3984083079,212,51.5,3984083077,141,46.0,3984083071,157,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541839,730,44,2,64,32,6eqit8ye8aomdsrrq0hk3v7gh,1,46,55.2,2023-01-18T21:24:11.703Z,2023-01-19T07:02:48Z,3984083057,285,,3984083055,56,Back,3984083151,233,618,,,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541849,618,44,2,64,32,1c8m2ko0wxq1asfkuykurdr0y,0,54,44.8,2023-01-18T21:24:11.704Z,2023-01-19T04:14:57Z,3984083093,56,Center,3984083097,286,,3984083155,233,730,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541851,731,1,2,64,32,6eqit8ye8aomdsrrq0hk3v7gh,1,46.9,56.3,2023-01-18T21:24:11.734Z,2023-01-19T07:02:49Z,3984083109,3,,3984083113,140,54.1,3984083111,56,Center,3984083117,212,14.6,3984083119,213,5.3,3984269925,388,,3984083115,141,37.9,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541857,732,49,2,64,33,6eqit8ye8aomdsrrq0hk3v7gh,1,54.4,36.3,2023-01-18T21:24:13.175Z,2023-01-19T04:15:05Z,,,,,,,,,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541863,733,1,2,64,33,6eqit8ye8aomdsrrq0hk3v7gh,1,54.4,36.3,2023-01-18T21:24:13.269Z,2023-01-19T04:15:15Z,3984270009,388,,3984083193,213,1.5,3984083187,140,54.6,3984083189,141,50.3,3984083185,56,Center,3984083191,212,9.5,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541877,734,1,2,64,36,6eqit8ye8aomdsrrq0hk3v7gh,1,51.9,50.3,2023-01-18T21:24:15.808Z,2023-01-19T04:15:23Z,3984270077,178,,3984083255,141,63.1,3984083253,140,41.0,3984083257,212,14.4,3984083251,56,Back,3984083259,213,2.5,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541915,735,1,2,64,39,6eqit8ye8aomdsrrq0hk3v7gh,1,41.5,62.1,2023-01-18T21:24:19.077Z,2023-01-19T04:15:28Z,3984083449,212,16.6,3984083451,213,4.7,3984083447,141,37.7,3984270101,178,,3984083443,56,Back,3984083445,140,41.5,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541939,736,1,2,64,46,6eqit8ye8aomdsrrq0hk3v7gh,1,57.1,25.9,2023-01-18T21:24:26.009Z,2023-01-19T04:15:35Z,3984083569,140,72.6,3984083571,141,4.9,3984083567,56,Right,3984083575,213,5.6,3984270141,178,,3984083573,212,21.7,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541961,737,1,2,64,49,6eqit8ye8aomdsrrq0hk3v7gh,1,67.2,4.1,2023-01-18T21:24:28.886Z,2023-01-19T04:15:39Z,3984083671,212,28.0,3984083669,141,5.3,3984083667,140,40.5,3984083675,213,3.1,3984270179,178,,3984083665,56,Back,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541977,738,1,2,64,52,6eqit8ye8aomdsrrq0hk3v7gh,1,38.6,7.1,2023-01-18T21:24:31.902Z,2023-01-19T04:15:43Z,3984083755,212,21.2,3984083745,56,Back,3984083751,141,35.2,3984083747,140,29.9,3984083761,213,2.0,3984270211,178,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498541997,739,1,2,64,55,6eqit8ye8aomdsrrq0hk3v7gh,1,24.8,37.1,2023-01-18T21:24:34.765Z,2023-01-19T04:15:48Z,3984083869,141,45.5,3984083871,212,13.3,3984083867,140,13.4,3984083865,56,Back,3984083873,213,2.7,3984270247,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542055,740,1,2,64,58,6eqit8ye8aomdsrrq0hk3v7gh,1,13.5,48.5,2023-01-18T21:24:38.654Z,2023-01-19T04:15:52Z,3984084099,141,51.3,3984084101,212,11.0,3984084097,140,23.8,3984270293,178,,3984084103,213,0.2,3984084095,56,Back,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542071,741,1,2,65,3,6eqit8ye8aomdsrrq0hk3v7gh,1,36.7,46.7,2023-01-18T21:24:43.373Z,2023-01-19T04:15:58Z,3984084179,56,Back,3984084181,140,46.2,3984084187,213,5.5,3984084185,212,14.8,3984270327,178,,3984084183,141,30.7,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542079,742,1,2,65,8,6eqit8ye8aomdsrrq0hk3v7gh,1,61.2,38.8,2023-01-18T21:24:47.754Z,2023-01-19T04:16:00Z,3984084213,212,12.5,3984084207,56,Center,3984084209,140,68.0,3984084215,213,5.3,3984270335,178,,3984084211,141,23.7,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542083,743,1,2,65,10,6eqit8ye8aomdsrrq0hk3v7gh,0,68.1,16.1,2023-01-18T21:24:50.230Z,2023-01-19T04:16:14Z,3984084239,140,81.8,3984084241,141,11.4,3984084245,213,6.1,3984270433,178,,3984084243,212,14.7,3984084237,56,Right,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498566563,854,8,2,65,11,1c8m2ko0wxq1asfkuykurdr0y,1,20.3,88.7,2023-01-18T21:24:50.970Z,2023-01-19T04:16:24Z,3984222321,56,Back,3984222365,383,,3984270519,178,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542093,619,49,2,65,12,1c8m2ko0wxq1asfkuykurdr0y,1,21.9,95.7,2023-01-18T21:24:51.926Z,2023-01-19T04:16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542107,620,1,2,65,13,1c8m2ko0wxq1asfkuykurdr0y,0,21.4,95.7,2023-01-18T21:24:52.936Z,2023-01-19T04:16:40Z,3984084355,140,39.8,3984084357,141,83.5,3984084359,212,21.0,3984270623,178,,3984084353,56,Back,3984084361,213,5.9,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542109,744,49,2,65,15,6eqit8ye8aomdsrrq0hk3v7gh,1,61.8,22.1,2023-01-18T21:24:55.582Z,2023-01-19T04:16:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542151,745,1,2,65,19,6eqit8ye8aomdsrrq0hk3v7gh,1,57.1,34.5,2023-01-18T21:24:58.837Z,2023-01-19T04:16:54Z,3984084585,213,4.8,3984270669,178,,3984084583,212,7.0,3984084581,141,24.3,3984084579,140,58.0,3984084577,56,Center,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542177,746,1,2,65,23,6eqit8ye8aomdsrrq0hk3v7gh,1,55.3,31.3,2023-01-18T21:25:03.128Z,2023-01-19T04:16:58Z,3984270703,178,,3984084699,141,31.0,3984084701,212,12.2,3984084697,140,43.7,3984084703,213,3.2,3984084695,56,Back,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542205,747,1,2,65,28,6eqit8ye8aomdsrrq0hk3v7gh,1,45.3,32.4,2023-01-18T21:25:08.276Z,2023-01-19T04:17:05Z,3984270727,178,,3984084801,213,0.4,3984084795,140,50.3,3984084793,56,Center,3984084797,141,35.3,3984084799,212,5.6,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542227,748,1,2,65,29,6eqit8ye8aomdsrrq0hk3v7gh,1,50.4,35.5,2023-01-18T21:25:09.190Z,2023-01-19T04:17:09Z,3984270743,178,,3984084879,140,37.7,3984084881,141,34.5,3984084885,213,3.2,3984084883,212,13.4,3984084877,56,Back,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542237,749,1,2,65,34,6eqit8ye8aomdsrrq0hk3v7gh,1,37.4,36.4,2023-01-18T21:25:14.031Z,2023-01-19T04:17:13Z,3984084933,141,49.0,3984084935,212,20.3,3984084929,56,Back,3984084931,140,19.9,3984270759,178,,3984084937,213,2.7,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542245,750,1,2,65,36,6eqit8ye8aomdsrrq0hk3v7gh,1,19.9,49,2023-01-18T21:25:16.284Z,2023-01-19T04:17:17Z,3984084999,213,1.1,3984270771,178,,3984084991,56,Back,3984084997,212,17.4,3984084993,140,28.0,3984084995,141,71.4,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542259,751,1,2,65,41,6eqit8ye8aomdsrrq0hk3v7gh,1,28.9,67.3,2023-01-18T21:25:20.871Z,2023-01-19T04:17:21Z,3984085125,213,3.8,3984085117,56,Back,3984085121,141,49.7,3984270791,178,,3984085123,212,18.9,3984085119,140,15.0,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542277,752,1,2,65,45,6eqit8ye8aomdsrrq0hk3v7gh,0,15.1,48.5,2023-01-18T21:25:25.331Z,2023-01-19T04:17:24Z,3984085247,56,Center,3984085249,140,52.8,3984085257,1,,3984085251,141,65.2,3984085253,212,41.2,3984085245,155,,3984085255,213,0.3,3984270815,178,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542283,621,44,2,65,47,1c8m2ko0wxq1asfkuykurdr0y,1,46.6,32.4,2023-01-18T21:25:27.557Z,2023-01-19T07:02:49Z,3984085299,233,753,3984085281,285,,3984085279,56,Back,,,,,,,,,,,,,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542281,753,44,2,65,47,6eqit8ye8aomdsrrq0hk3v7gh,0,53.4,67.6,2023-01-18T21:25:27.558Z,2023-01-19T04:17:28Z,3984085429,233,621,3984085275,56,Center,3984085277,286,,,,,,,,,,,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542291,622,1,2,65,47,1c8m2ko0wxq1asfkuykurdr0y,1,43.6,28.7,2023-01-18T21:25:27.571Z,2023-01-19T07:02:50Z,3984085317,3,,3984270837,388,,3984085325,141,36.5,3984085329,213,0.3,3984085321,56,Center,3984085327,212,17.0,3984085323,140,59.0,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542301,623,49,2,65,49,1c8m2ko0wxq1asfkuykurdr0y,1,57.2,34.8,2023-01-18T21:25:29.459Z,2023-01-19T04:17:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498579175,1328,83,2,65,50,6eqit8ye8aomdsrrq0hk3v7gh,1,37.5,66.6,2023-01-18T21:25:30.174Z,2023-01-19T04:58:52Z,3984284061,399,232413,,,,,,,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542333,624,1,2,65,54,1c8m2ko0wxq1asfkuykurdr0y,1,62.6,17.2,2023-01-18T21:25:34.204Z,2023-01-19T04:17:46Z,3984085575,56,Right,3984085583,213,4.8,3984085577,140,63.4,3984270889,178,,3984085581,212,9.3,3984085579,141,3.6,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542353,625,1,2,65,56,1c8m2ko0wxq1asfkuykurdr0y,1,60.7,4.3,2023-01-18T21:25:36.344Z,2023-01-19T04:17:55Z,3984085675,212,16.5,3984270927,178,,3984085673,141,7.2,3984085671,140,45.1,3984085677,213,3.0,3984085669,56,Back,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542361,626,1,2,65,58,1c8m2ko0wxq1asfkuykurdr0y,1,44.7,7.2,2023-01-18T21:25:38.431Z,2023-01-19T04:18:02Z,3984085727,213,0.4,3984085721,140,53.1,3984085719,56,Right,3984085725,212,9.7,3984085723,141,13.3,3984270985,178,,,,,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542375,627,1,2,66,0,1c8m2ko0wxq1asfkuykurdr0y,1,53.1,13.3,2023-01-18T21:25:40.058Z,2023-01-19T04:18:10Z,3984085791,212,10.4,3984271023,178,,3984085785,56,Right,3984085789,141,2.4,3984085793,213,5.5,3984085787,140,60.1,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542389,628,1,2,66,2,1c8m2ko0wxq1asfkuykurdr0y,1,60.1,2.4,2023-01-18T21:25:41.675Z,2023-01-19T04:18:15Z,3984085885,141,2.6,3984271051,178,,3984085883,140,71.5,3984085881,56,Right,3984085887,212,12.0,3984085889,213,0.0,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498579267,993,67,2,66,3,1c8m2ko0wxq1asfkuykurdr0y,1,70,3,2023-01-18T21:25:42.905Z,2023-01-19T07:02:50Z,3984284397,233,1343,,,,,,,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498579265,1343,67,2,66,3,6eqit8ye8aomdsrrq0hk3v7gh,0,30,97,2023-01-18T21:25:42.906Z,2023-01-19T05:00:38Z,3984284405,233,993,,,,,,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542393,629,1,2,66,3,1c8m2ko0wxq1asfkuykurdr0y,0,71.5,2.6,2023-01-18T21:25:42.923Z,2023-01-19T07:02:51Z,3984271107,178,,3984085901,212,8.2,3984085895,56,Right,3984085909,156,,3984085905,213,2.6,3984085899,141,8.7,3984085897,140,64.8,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542395,754,49,2,66,4,6eqit8ye8aomdsrrq0hk3v7gh,1,42,86.5,2023-01-18T21:25:44.203Z,2023-01-19T04:18:32Z,,,,,,,,,,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542425,755,1,2,66,7,6eqit8ye8aomdsrrq0hk3v7gh,0,41.1,83.5,2023-01-18T21:25:47.030Z,2023-01-19T04:18:44Z,3984086011,213,6.1,3984086009,212,17.9,3984086003,56,Center,3984271163,178,,3984086005,140,57.8,3984086007,141,78.1,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542429,630,8,2,66,8,1c8m2ko0wxq1asfkuykurdr0y,1,37.8,22.9,2023-01-18T21:25:48.202Z,2023-01-19T04:18:48Z,3984223835,383,,3984271189,178,,3984086025,56,Back,,,,,,,,,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542437,631,49,2,66,9,1c8m2ko0wxq1asfkuykurdr0y,1,39.6,20.2,2023-01-18T21:25:49.328Z,2023-01-19T04:18:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542461,632,1,2,66,12,1c8m2ko0wxq1asfkuykurdr0y,0,52.7,25.3,2023-01-18T21:25:52.096Z,2023-01-19T04:19:00Z,3984086193,140,85.9,3984086195,141,31.4,3984086189,155,,3984086199,213,0.1,3984271247,178,,3984086191,56,Center,3984086201,1,,3984086197,212,35.1,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542473,756,61,2,66,14,6eqit8ye8aomdsrrq0hk3v7gh,1,13.1,67.3,2023-01-18T21:25:54.241Z,2023-01-19T05:01:57Z,3984284879,21,,3984271339,178,,3984086251,56,Back,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542479,757,49,2,66,15,6eqit8ye8aomdsrrq0hk3v7gh,1,14.8,73.2,2023-01-18T21:25:55.509Z,2023-01-19T04:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542513,758,1,2,66,19,6eqit8ye8aomdsrrq0hk3v7gh,1,20.4,75.4,2023-01-18T21:25:59.331Z,2023-01-19T04:19:41Z,3984086471,141,74.4,3984271457,178,,3984086469,140,39.3,3984086467,56,Back,3984086475,213,6.2,3984086473,212,19.9,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542535,759,1,2,66,23,6eqit8ye8aomdsrrq0hk3v7gh,1,47.9,75.4,2023-01-18T21:26:02.994Z,2023-01-19T04:19:46Z,3984086623,1,,3984086613,56,Right,3984086615,140,63.8,3984271485,178,,3984086619,212,41.1,3984086611,155,,3984086617,141,20.1,3984086621,213,5.1,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542559,760,1,2,66,27,6eqit8ye8aomdsrrq0hk3v7gh,1,64.8,18.8,2023-01-18T21:26:06.715Z,2023-01-19T04:19:52Z,3984086733,212,17.7,3984086735,213,6.2,3984271505,178,,3984086729,140,81.6,3984086731,141,16.8,3984086727,56,Right,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542563,761,1,2,66,30,6eqit8ye8aomdsrrq0hk3v7gh,0,86.6,14.4,2023-01-18T21:26:10.376Z,2023-01-19T04:20:16Z,3984271595,178,,3984086753,56,Right,3984086757,141,14.0,3984086779,236,,3984086781,233,633,3984086759,212,3.8,3984086755,140,83.0,3984086785,286,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,3984086761,213,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542565,633,74,2,66,30,1c8m2ko0wxq1asfkuykurdr0y,1,15,93.7,2023-01-18T21:26:10.604Z,2023-01-19T04:20:50Z,3984086765,285,,3984271621,178,,3984086795,233,761,3984086763,56,Back,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542569,634,49,2,66,31,1c8m2ko0wxq1asfkuykurdr0y,1,14.9,95.4,2023-01-18T21:26:11.189Z,2023-01-19T04:20:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542591,635,1,2,66,32,1c8m2ko0wxq1asfkuykurdr0y,0,15.2,95.9,2023-01-18T21:26:12.150Z,2023-01-19T04:20:59Z,3984086925,212,27.1,3984086923,141,92.2,3984271875,178,,3984086921,140,40.9,3984086917,157,,3984086927,213,6.2,3984086929,1,,3984086919,56,Back,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542605,762,1,2,66,34,6eqit8ye8aomdsrrq0hk3v7gh,1,60.2,12,2023-01-18T21:26:14.468Z,2023-01-19T04:21:04Z,3984086975,213,0.2,3984086965,3,,3984086973,212,11.1,3984086969,140,70.6,3984086971,141,15.3,3984271907,388,,3984086967,56,Right,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498542609,763,49,2,66,36,6eqit8ye8aomdsrrq0hk3v7gh,1,70.5,15.3,2023-01-18T21:26:16.022Z,2023-01-19T04:21:13Z,,,,,,,,,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
