id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/9/value,qualifier/15/value,qualifier/17/value
2533710457,329,1,1,39,17,7yx5dqhhphyvfisohikodajhv,1,23.7,79.8,2023-04-15T14:39:33.780Z,2023-04-15T20:37:39Z,4192645073,178,,4190703847,56,Back,4190703851,140,15.7,4190703861,212,21.7,4190703855,141,50.4,4190703867,213,4.3,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533710625,330,1,1,39,20,7yx5dqhhphyvfisohikodajhv,1,15.4,50.4,2023-04-15T14:39:36.589Z,2023-04-15T20:37:43Z,4192645313,178,,4190704663,212,18.8,4190704665,213,5.1,4190704657,56,Back,4190704659,140,22.5,4190704661,141,25.0,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533710703,331,1,1,39,25,7yx5dqhhphyvfisohikodajhv,1,26.8,26.3,2023-04-15T14:39:41.181Z,2023-04-15T20:37:49Z,4190705113,212,10.1,4190705101,140,32.9,4190705107,141,37.7,4190705121,213,0.9,4192645637,178,,4190705097,56,Back,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533710797,332,1,1,39,27,7yx5dqhhphyvfisohikodajhv,1,30.2,33.1,2023-04-15T14:39:43.569Z,2023-04-15T20:37:53Z,4190705601,140,28.2,4192645945,178,,4190705607,213,4.6,4190705605,212,17.0,4190705603,141,8.3,4190705599,56,Back,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533710839,333,1,1,39,30,7yx5dqhhphyvfisohikodajhv,1,28.2,12.1,2023-04-15T14:39:46.475Z,2023-04-15T20:37:57Z,4190705837,140,11.3,4190705835,56,Back,4190705839,141,15.1,4192646201,178,,4190705841,212,17.9,4190705845,213,3.0,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533710965,334,1,1,39,32,7yx5dqhhphyvfisohikodajhv,1,11.3,15.1,2023-04-15T14:39:48.072Z,2023-04-15T20:38:01Z,4190706541,212,24.5,4190706535,56,Back,4190706537,140,5.8,4190706543,213,1.8,4192646495,178,,4190706539,141,50.1,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711081,335,1,1,39,35,7yx5dqhhphyvfisohikodajhv,1,7.1,51.9,2023-04-15T14:39:51.363Z,2023-04-15T20:38:04Z,4190707095,140,12.4,4190707097,141,82.4,4190707099,212,21.5,4190707093,56,Back,4190707101,213,1.3,4192646755,178,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711183,336,1,1,39,38,7yx5dqhhphyvfisohikodajhv,1,16.4,84.6,2023-04-15T14:39:54.307Z,2023-04-15T20:38:11Z,4192647401,178,,4190707603,140,32.6,4190707605,141,77.9,4190707607,212,17.6,4190707601,56,Back,4190707609,213,6.0,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711273,337,1,1,39,40,7yx5dqhhphyvfisohikodajhv,1,30.5,75.9,2023-04-15T14:39:56.707Z,2023-04-15T20:38:17Z,4190708065,213,3.5,4192647721,178,,4190708057,56,Back,4190708061,141,71.6,4190708059,140,22.6,4190708063,212,8.8,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711417,338,1,1,39,42,7yx5dqhhphyvfisohikodajhv,1,20.8,71.1,2023-04-15T14:39:58.867Z,2023-04-15T20:38:20Z,4190708961,213,3.6,4190708959,212,19.6,4192648031,178,,4190708957,141,58.7,4190708955,140,4.0,4190708953,56,Back,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711585,339,1,1,39,47,7yx5dqhhphyvfisohikodajhv,0,6.4,69.7,2023-04-15T14:40:03.003Z,2023-04-15T20:38:29Z,4192648589,178,,4190709803,56,Center,4190709819,1,,4190709807,140,62.1,4190709815,212,58.5,4190709801,155,,4190709809,141,69.3,4190709817,213,6.3,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711603,340,43,1,39,51,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-15T14:40:07.209Z,2023-04-15T14:41:17Z,4190709931,56,Center,4190723325,144,44,4190709933,286,0,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711575,360,43,1,39,51,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-04-15T14:40:07.210Z,2023-04-15T14:41:06Z,4190721477,144,44,4190709763,285,0,4190709761,56,Back,,,,,,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711645,361,1,1,39,51,b9si1jn1lfxfund69e9ogcu2n,1,37.2,32.5,2023-04-15T14:40:07.501Z,2023-04-15T20:38:34Z,4192648991,178,,4190710183,56,Back,4190710185,140,34.8,4190710187,141,50.7,4190710181,3,,4190710193,213,1.8,4190710191,212,12.6,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711617,341,43,1,39,52,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-15T14:40:08.334Z,2023-04-15T14:41:06Z,4190721573,144,61,4190709999,56,Center,,,,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711669,362,49,1,39,52,b9si1jn1lfxfund69e9ogcu2n,1,34.8,50.6,2023-04-15T14:40:08.982Z,2023-04-15T20:38:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711797,363,1,1,39,53,b9si1jn1lfxfund69e9ogcu2n,1,34.5,49.7,2023-04-15T14:40:09.047Z,2023-04-15T20:38:43Z,4190711031,213,3.8,4192649739,178,,4190711033,1,,4190711023,56,Back,4190711027,141,20.0,4190711025,140,7.8,4190711029,212,34.6,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533712169,364,1,1,39,57,b9si1jn1lfxfund69e9ogcu2n,0,8.2,19.7,2023-04-15T14:40:13.467Z,2023-04-15T20:38:47Z,4190713165,141,0.0,4190713161,140,30.9,4190713153,56,Back,4190713179,1,,4190713171,212,28.0,4190713147,157,,4190713175,213,5.7,4192649973,178,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533711983,342,5,1,39,59,7yx5dqhhphyvfisohikodajhv,1,67.4,101.8,2023-04-15T14:40:15.744Z,2023-04-15T20:38:54Z,4190715305,233,365,4190712161,347,,4190712157,56,Left,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533712185,365,5,1,39,59,b9si1jn1lfxfund69e9ogcu2n,0,32.6,-1.8,2023-04-15T14:40:15.744Z,2023-04-15T20:38:54Z,4190713231,347,,4190713229,56,Back,4190715365,233,342,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533712081,343,1,1,40,2,7yx5dqhhphyvfisohikodajhv,1,67.1,100,2023-04-15T14:40:18.373Z,2023-04-15T20:39:06Z,4190712693,141,95.0,4190712699,212,19.3,4190712709,213,6.1,4190712689,140,85.0,4190712681,107,,4190712685,56,Left,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533712133,344,1,1,40,6,7yx5dqhhphyvfisohikodajhv,0,87.7,92.6,2023-04-15T14:40:22.011Z,2023-04-15T20:39:15Z,4190712945,56,Center,4190712947,140,91.7,4190712949,141,55.8,4190712939,2,,4190712943,155,,4192152545,72,,4190712955,213,4.9,4192152543,224,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,4190712953,212,25.4,4192651913,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533712301,366,12,1,40,6,b9si1jn1lfxfund69e9ogcu2n,1,7.9,38.9,2023-04-15T14:40:22.841Z,2023-04-15T20:39:22Z,4190713881,213,5.5,4190713879,212,6.8,4190713875,140,12.4,4190713877,141,31.8,4190713873,56,Back,4192652767,388,,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533712281,345,13,1,40,8,7yx5dqhhphyvfisohikodajhv,1,90.5,70.9,2023-04-15T14:40:24.670Z,2023-04-15T20:39:28Z,4190713753,56,Center,4190717471,108,,4190714491,102,47.1,4190714125,72,,4190714495,328,,4190714505,231,54.2,4190714501,458,,4190713751,64,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,4190714503,230,99.0,4192653207,178,4190717469,85,,4190714493,103,58.3,4190713749,22,,,,,,,,,,,,,,,,,,,,,
2533712295,346,5,1,40,9,7yx5dqhhphyvfisohikodajhv,0,101.3,51.4,2023-04-15T14:40:25.649Z,2023-04-15T20:39:35Z,4190714037,233,367,4190713845,56,Center,4190713847,346,,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533712315,367,5,1,40,9,b9si1jn1lfxfund69e9ogcu2n,1,-1.3,48.6,2023-04-15T14:40:25.649Z,2023-04-15T20:39:34Z,4190713955,346,,4190714003,233,346,4190713951,56,Back,,,,,,,,,,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533713805,368,1,1,40,48,b9si1jn1lfxfund69e9ogcu2n,0,4.2,49.6,2023-04-15T14:41:04.493Z,2023-04-15T20:39:45Z,4190722113,56,Center,4190722115,140,62.6,4190722117,141,41.6,4190722111,124,,4190722119,212,61.6,4190722129,74,,4190722125,1,,4190722123,213,6.2,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533713791,347,8,1,40,52,7yx5dqhhphyvfisohikodajhv,1,31.6,57.6,2023-04-15T14:41:08.340Z,2023-04-15T20:40:00Z,4190722059,56,Back,4192153489,384,,4192655551,178,,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533713837,348,1,1,40,52,7yx5dqhhphyvfisohikodajhv,0,32.5,57.9,2023-04-15T14:41:08.946Z,2023-04-15T20:40:07Z,4190726569,212,8.4,4190726565,140,34.8,4190726567,141,46.0,4190722295,56,Back,4192655851,178,,4190726571,213,5.0,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534118135,1468,67,1,40,54,b9si1jn1lfxfund69e9ogcu2n,1,65.3,54.1,2023-04-15T14:41:10.311Z,2023-04-15T22:39:25Z,4192898379,233,1478,,,,,,,,,,,,,,,,,,,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534118129,1478,67,1,40,54,7yx5dqhhphyvfisohikodajhv,0,34.7,45.9,2023-04-15T14:41:10.312Z,2023-04-15T22:38:00Z,4192898387,233,1468,,,,,,,,,,,,,,,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533713867,369,1,1,40,54,b9si1jn1lfxfund69e9ogcu2n,0,64.6,53.1,2023-04-15T14:41:10.329Z,2023-04-15T22:39:26Z,4192656239,178,,4190722459,212,3.6,4190722451,157,,4190722461,213,4.7,4190722455,140,64.6,4190722453,56,Center,4190722463,1,,4190722457,141,47.8,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533713969,349,1,1,40,56,7yx5dqhhphyvfisohikodajhv,0,35.3,56.3,2023-04-15T14:41:12.292Z,2023-04-15T20:40:16Z,4190722971,1,,4192656453,178,,4190722965,141,65.1,4190722967,212,34.3,4190722959,3,,4190722969,213,0.2,4190722961,56,Center,4190722963,140,67.5,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533714057,370,1,1,40,59,b9si1jn1lfxfund69e9ogcu2n,0,36.3,35.2,2023-04-15T14:41:15.330Z,2023-04-15T20:40:26Z,4190723413,141,43.4,4192657131,178,,4190723407,157,,4190723419,1,,4190723411,140,88.4,4190723415,212,55.0,4190723409,56,Center,4190723417,213,0.1,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533714185,350,52,1,41,4,7yx5dqhhphyvfisohikodajhv,1,14.3,59.1,2023-04-15T14:41:20.958Z,2023-04-15T20:40:30Z,4192657437,178,,4192154379,377,,,,,,,,,,,,,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533715153,351,27,1,41,10,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-15T14:41:26.249Z,2023-04-15T20:40:54Z,4190729051,41,Injury,4190729053,53,b36foqukxn8obd969q6sea7yt,4190729245,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533715169,371,27,1,41,10,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-04-15T14:41:26.249Z,2023-04-15T20:40:53Z,4190729185,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533715811,352,28,1,41,36,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-15T14:41:52.985Z,2023-04-15T20:41:50Z,4191419571,233,372,4190732383,55,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533715211,372,28,1,41,36,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-04-15T14:41:52.985Z,2023-04-15T20:41:49Z,4190729313,55,371,4191419563,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716031,373,68,1,41,50,b9si1jn1lfxfund69e9ogcu2n,0,0,0,2023-04-15T14:42:06.079Z,2023-04-15T20:41:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533715977,353,68,1,41,50,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-15T14:42:06.121Z,2023-04-15T20:42:00Z,4190733859,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716081,354,1,1,41,51,7yx5dqhhphyvfisohikodajhv,1,15.8,56.4,2023-04-15T14:42:07.289Z,2023-04-15T20:42:05Z,4192663417,178,,4190733723,141,74.7,4190733725,212,20.3,4190733727,213,0.7,4190733719,140,31.1,4190733715,56,Back,4190733713,189,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716199,355,1,1,41,56,7yx5dqhhphyvfisohikodajhv,1,30.9,72.3,2023-04-15T14:42:12.503Z,2023-04-15T20:42:18Z,4190734321,212,12.4,4190734325,213,1.2,4190734317,141,89.1,4190734305,56,Back,4192664079,178,,4190734313,140,35.4,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716291,356,1,1,41,59,7yx5dqhhphyvfisohikodajhv,1,35.4,87.5,2023-04-15T14:42:15.969Z,2023-04-15T20:42:24Z,4192664287,178,,4190734813,1,,4190734803,56,Back,4190734805,140,25.7,4190734807,141,30.4,4190734811,213,4.5,4190734809,212,40.1,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716369,357,1,1,42,2,7yx5dqhhphyvfisohikodajhv,1,26,27.4,2023-04-15T14:42:18.946Z,2023-04-15T20:42:33Z,4190735245,140,8.5,4190735241,56,Back,4190735249,141,48.2,4192664855,178,,4190735259,213,2.5,4190735255,212,23.2,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716577,358,1,1,42,4,7yx5dqhhphyvfisohikodajhv,1,8.5,48.2,2023-04-15T14:42:20.914Z,2023-04-15T20:42:36Z,4192664997,178,,4190736415,213,1.2,4190736409,140,16.7,4190736407,56,Back,4190736411,141,77.1,4190736413,212,21.5,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716735,359,1,1,42,9,7yx5dqhhphyvfisohikodajhv,1,26.7,86.6,2023-04-15T14:42:25.658Z,2023-04-15T20:42:40Z,4192665241,178,,4190737151,1,,4190737143,140,62.0,4190737139,155,,4190737149,213,0.1,4190737141,56,Left,4190737145,141,91.5,4190737147,212,37.2,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716779,360,44,1,42,12,7yx5dqhhphyvfisohikodajhv,1,63.4,92.2,2023-04-15T14:42:28.388Z,2023-04-15T21:13:26Z,4190737561,233,374,4190737425,286,,4190737421,56,Left,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716753,374,44,1,42,12,b9si1jn1lfxfund69e9ogcu2n,0,36.6,7.8,2023-04-15T14:42:28.389Z,2023-04-15T20:42:48Z,4190737255,285,,4190737625,233,360,4190737253,56,Back,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716801,361,1,1,42,12,7yx5dqhhphyvfisohikodajhv,0,59.8,93.9,2023-04-15T14:42:28.408Z,2023-04-15T21:13:27Z,4190737527,213,0.2,4190737525,212,0.7,4190737521,140,60.5,4192666103,388,,4190737523,141,94.1,4190737519,56,Left,4190737517,168,,4190737515,3,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716793,375,61,1,42,12,b9si1jn1lfxfund69e9ogcu2n,1,34.3,8.9,2023-04-15T14:42:28.448Z,2023-04-15T20:43:18Z,4192666805,388,,4192667521,21,,4190737497,56,Back,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716913,362,5,1,42,13,7yx5dqhhphyvfisohikodajhv,1,64.9,101.6,2023-04-15T14:42:29.211Z,2023-04-15T20:43:25Z,4190738139,56,Left,4190738141,347,,4190738255,233,376,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716829,376,5,1,42,13,b9si1jn1lfxfund69e9ogcu2n,0,35.1,-1.6,2023-04-15T14:42:29.211Z,2023-04-15T20:43:25Z,4190738363,233,362,4190737705,56,Back,4190737707,347,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533716991,363,1,1,42,16,7yx5dqhhphyvfisohikodajhv,1,62.2,100,2023-04-15T14:42:32.746Z,2023-04-15T20:43:30Z,4190738615,213,3.4,4190738601,107,,4190738605,140,56.5,4190738607,141,98.7,4190738611,212,6.2,4190738603,56,Left,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717051,364,1,1,42,18,7yx5dqhhphyvfisohikodajhv,1,56.7,98,2023-04-15T14:42:34.474Z,2023-04-15T20:43:37Z,4190738903,56,Left,4190738913,212,4.2,4190738915,213,4.1,4190738909,141,93.0,4190738905,140,54.4,4192668613,178,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717107,365,1,1,42,20,7yx5dqhhphyvfisohikodajhv,1,54.4,93,2023-04-15T14:42:36.018Z,2023-04-15T20:43:43Z,4190739277,141,97.5,4190739275,140,52.2,4190739279,212,3.8,4190739281,213,2.2,4192669005,178,,4190739273,56,Left,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717281,366,1,1,42,21,7yx5dqhhphyvfisohikodajhv,1,42.6,95,2023-04-15T14:42:37.651Z,2023-04-15T20:43:47Z,4190740183,140,21.2,4190740187,212,31.0,4190740185,141,63.6,4190740181,56,Back,4192669241,178,,4190740191,213,3.9,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717371,367,1,1,42,25,7yx5dqhhphyvfisohikodajhv,1,21.5,62.1,2023-04-15T14:42:41.823Z,2023-04-15T20:43:52Z,4190740689,56,Back,4190740691,140,27.8,4190740695,212,20.0,4190740697,213,5.0,4190740693,141,34.3,4192669539,178,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717451,368,1,1,42,29,7yx5dqhhphyvfisohikodajhv,1,27.9,33.4,2023-04-15T14:42:45.331Z,2023-04-15T20:43:58Z,4192670007,178,,4190741139,212,14.1,4190741135,140,32.0,4190741137,141,53.1,4190741143,213,1.3,4190741133,56,Back,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717607,369,1,1,42,31,7yx5dqhhphyvfisohikodajhv,1,32.8,54.6,2023-04-15T14:42:47.772Z,2023-04-15T20:44:01Z,4190742031,212,27.5,4192670205,178,,4190742033,213,1.1,4190742025,56,Back,4190742027,140,43.6,4190742029,141,91.4,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717737,370,1,1,42,36,7yx5dqhhphyvfisohikodajhv,1,45.7,80.6,2023-04-15T14:42:52.003Z,2023-04-15T20:44:06Z,4190742727,155,,4192670479,178,,4190742729,196,,4190742733,140,77.3,4190742741,1,,4190742739,213,5.3,4190742731,56,Right,4190742737,212,57.7,dtol82tjlq48bs0s70sisguz9,M. Jensen,4190742735,141,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717751,371,44,1,42,38,7yx5dqhhphyvfisohikodajhv,1,73.8,15.2,2023-04-15T14:42:54.844Z,2023-04-15T21:13:27Z,4190742837,286,,4190742829,56,Right,4190743551,233,377,,,,,,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717827,377,44,1,42,38,b9si1jn1lfxfund69e9ogcu2n,0,26.2,84.8,2023-04-15T14:42:54.845Z,2023-04-15T20:44:10Z,4190743223,285,,4190743221,56,Back,4190743597,233,371,,,,,,,,,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717843,372,1,1,42,38,7yx5dqhhphyvfisohikodajhv,0,77.3,11.2,2023-04-15T14:42:54.911Z,2023-04-15T21:13:27Z,4190743307,213,1.4,4190743305,212,11.3,4190743289,3,,4190743293,56,Center,4190743299,141,27.5,4190743297,140,79.6,4192670913,388,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717965,378,4,1,42,39,b9si1jn1lfxfund69e9ogcu2n,1,24.3,72.4,2023-04-15T14:42:55.572Z,2023-04-15T20:44:20Z,4190743975,10,,4190743981,152,,4190743979,56,Back,4190744169,233,373,4190743983,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533717977,373,4,1,42,39,7yx5dqhhphyvfisohikodajhv,0,75.7,27.6,2023-04-15T14:42:55.573Z,2023-04-15T20:44:20Z,4190744043,286,,4190744035,56,Center,4190744031,10,,4190744249,233,378,4190744039,152,,4192671255,178,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533719397,379,1,1,43,20,b9si1jn1lfxfund69e9ogcu2n,0,24.6,76.9,2023-04-15T14:43:36.651Z,2023-04-15T20:44:33Z,4190751681,157,,4190751689,141,77.9,4190751679,5,,4190751687,140,78.8,4190751685,56,Center,4190751683,152,,4190751695,1,,4190751691,212,56.9,71rob1lsnmdviy1siakkzpqdx,José Sá,4192672005,178,,4190751693,213,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2533719467,374,1,1,43,24,7yx5dqhhphyvfisohikodajhv,1,23.9,23.5,2023-04-15T14:43:40.206Z,2023-04-15T20:44:42Z,4190752107,213,4.9,4190752105,212,9.7,4190752101,140,25.3,4190752103,141,9.4,4190752095,3,,4190752099,56,Back,4192672517,388,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
