id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/16/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value
2484804105,751,8,2,77,10,ehd2iemqmschhj2ec0vayztzz,1,27.8,88.3,2022-11-12T16:40:45.113Z,2022-11-12T22:25:15Z,3912676311,383,,3912723657,178,,3911531011,56,Back,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804113,752,49,2,77,11,ehd2iemqmschhj2ec0vayztzz,1,27.8,92.1,2022-11-12T16:40:45.696Z,2022-11-12T22:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804155,753,1,2,77,11,ehd2iemqmschhj2ec0vayztzz,1,27.8,92.1,2022-11-12T16:40:45.920Z,2022-11-12T22:25:22Z,3911531317,56,Back,3911531319,140,31.6,3912723787,178,,3911531325,213,0.3,3911531321,141,93.6,3911531323,212,4.1,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804305,754,1,2,77,12,ehd2iemqmschhj2ec0vayztzz,1,31.9,93.9,2022-11-12T16:40:46.683Z,2022-11-12T22:25:25Z,3911532049,212,9.0,3911532045,140,24.1,3911532051,213,3.6,3911532047,141,88.4,3911532043,56,Back,3912723845,178,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804343,755,1,2,77,17,ehd2iemqmschhj2ec0vayztzz,1,24.2,87.7,2022-11-12T16:40:52.024Z,2022-11-12T22:25:32Z,3912723935,178,,3911532281,141,94.8,3911532283,212,7.1,3911532285,213,0.7,3911532279,140,29.2,3911532277,56,Back,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804455,756,1,2,77,18,ehd2iemqmschhj2ec0vayztzz,1,29.2,94.8,2022-11-12T16:40:52.635Z,2022-11-12T22:25:35Z,3911532865,212,13.7,3911532859,56,Back,3911532867,213,4.5,3911532863,141,75.1,3911532861,140,26.5,3912723973,178,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804549,757,1,2,77,21,ehd2iemqmschhj2ec0vayztzz,1,25.9,68.5,2022-11-12T16:40:55.749Z,2022-11-12T22:25:38Z,3911533279,213,4.7,3911533275,141,37.1,3911533277,212,21.4,3912724005,178,,3911533273,140,26.1,3911533271,56,Back,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804677,758,1,2,77,24,ehd2iemqmschhj2ec0vayztzz,1,27.4,33.3,2022-11-12T16:40:59.030Z,2022-11-12T22:25:40Z,3912724035,178,,3911533973,141,4.9,3911533979,213,5.5,3911533969,140,46.1,3911533965,56,Back,3911533977,212,27.5,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804711,759,1,2,77,26,ehd2iemqmschhj2ec0vayztzz,1,46.4,7.6,2022-11-12T16:41:01.001Z,2022-11-12T22:25:47Z,3911534139,213,0.5,3911534135,212,16.8,3911534133,141,18.8,3912724101,178,,3911534129,56,Right,3911534131,140,60.7,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804761,760,1,2,77,27,ehd2iemqmschhj2ec0vayztzz,1,60.7,18.8,2022-11-12T16:41:01.549Z,2022-11-12T22:25:51Z,3911534397,213,3.3,3911534395,212,15.7,3911534391,140,46.0,3912724191,178,,3911534389,56,Back,3911534393,141,14.7,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804775,761,61,2,77,28,ehd2iemqmschhj2ec0vayztzz,0,46.3,16.2,2022-11-12T16:41:02.478Z,2022-11-12T22:25:57Z,3911534441,56,Back,3912724237,178,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804809,577,49,2,77,30,1pse9ta7a45pi2w2grjim70ge,1,53.1,62,2022-11-12T16:41:05.220Z,2022-11-12T22:26:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484804961,578,1,2,77,32,1pse9ta7a45pi2w2grjim70ge,1,52.2,57.9,2022-11-12T16:41:07.340Z,2022-11-12T22:26:19Z,3912724491,178,,3911535465,213,5.7,3911535457,212,18.4,3911535447,56,Center,3911535453,141,43.7,3911535449,140,67.1,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805339,579,1,2,77,34,1pse9ta7a45pi2w2grjim70ge,1,68,47,2022-11-12T16:41:09.002Z,2022-11-12T22:26:23Z,3912724545,178,,3911537457,213,0.9,3911537455,212,43.3,3911537459,1,,3911537445,155,,3911537449,56,Left,3911537451,140,95.0,3911537453,141,95.1,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805427,580,1,2,77,43,1pse9ta7a45pi2w2grjim70ge,1,94.4,79.1,2022-11-12T16:41:18.073Z,2022-11-12T22:26:29Z,3912724639,178,,3911537895,213,3.3,3911537889,140,79.1,3911537891,141,75.1,3911537887,56,Center,3911537893,212,16.3,,,,,,,8cmkqkrjme3wb0gegzn1e6xre,J. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805473,581,1,2,77,45,1pse9ta7a45pi2w2grjim70ge,1,85.4,76.1,2022-11-12T16:41:19.826Z,2022-11-12T22:26:31Z,3911538173,212,6.3,3911538169,140,91.3,3911538171,141,74.1,3911538177,213,6.1,3911538167,56,Center,3912724727,178,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805509,582,1,2,77,46,1pse9ta7a45pi2w2grjim70ge,1,91.4,74.1,2022-11-12T16:41:20.682Z,2022-11-12T22:26:39Z,3911538331,56,Center,3912724877,178,,3911538349,213,0.4,3911538345,212,4.3,3911538339,141,76.3,3911538335,140,95.2,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805533,583,3,2,77,47,1pse9ta7a45pi2w2grjim70ge,0,95.1,72.8,2022-11-12T16:41:21.686Z,2022-11-12T22:27:08Z,3912677001,464,,3911538477,56,Center,3912725281,178,,3911538961,233,762,3911538479,286,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805605,762,7,2,77,47,ehd2iemqmschhj2ec0vayztzz,0,4.9,27.2,2022-11-12T16:41:21.746Z,2022-11-12T22:27:13Z,3911538917,233,583,3911538853,56,Back,3912677049,385,,3912725415,178,,3911538855,285,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805653,584,3,2,77,48,1pse9ta7a45pi2w2grjim70ge,0,94.2,67.4,2022-11-12T16:41:23.080Z,2022-11-12T22:27:19Z,3911539869,233,763,3912677127,464,,3911539151,56,Center,3912725471,178,,3911539153,286,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805675,763,7,2,77,48,ehd2iemqmschhj2ec0vayztzz,0,5.8,32.6,2022-11-12T16:41:23.150Z,2022-11-12T22:27:30Z,3912725693,178,,3911539465,233,584,3911539317,56,Back,3912677173,385,,3911539319,285,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485025159,1073,83,2,77,50,ehd2iemqmschhj2ec0vayztzz,1,3.8,31.3,2022-11-12T16:41:25.165Z,2022-11-12T22:59:50Z,3912750101,399,447932,,,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805687,585,61,2,77,51,1pse9ta7a45pi2w2grjim70ge,0,95.2,66.3,2022-11-12T16:41:25.879Z,2022-11-12T22:28:08Z,3912726393,178,,3911539379,56,Center,,,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805729,764,49,2,77,51,ehd2iemqmschhj2ec0vayztzz,1,5.5,30.1,2022-11-12T16:41:26.342Z,2022-11-12T22:28:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484805875,765,1,2,77,55,ehd2iemqmschhj2ec0vayztzz,1,6.1,26.8,2022-11-12T16:41:29.594Z,2022-11-12T22:28:25Z,3911540425,213,5.4,3911540415,56,Back,3911540419,140,16.5,3912726667,178,,3911540423,212,16.3,3911540421,141,9.1,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484806027,766,1,2,77,56,ehd2iemqmschhj2ec0vayztzz,1,16.4,9.2,2022-11-12T16:41:30.485Z,2022-11-12T22:28:30Z,3912726747,178,,3911541127,140,12.9,3911541133,213,1.8,3911541125,56,Back,3911541129,141,28.6,3911541131,212,13.7,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485025253,1098,67,2,77,57,ehd2iemqmschhj2ec0vayztzz,1,13,28.6,2022-11-12T16:41:31.904Z,2022-11-12T23:33:20Z,3912750783,233,804,,,,,,,,,,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485025251,804,67,2,77,57,1pse9ta7a45pi2w2grjim70ge,0,87,71.4,2022-11-12T16:41:31.905Z,2022-11-12T23:01:11Z,3912750787,233,1098,,,,,,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484806047,767,1,2,77,57,ehd2iemqmschhj2ec0vayztzz,0,13.3,28.2,2022-11-12T16:41:31.939Z,2022-11-12T23:33:21Z,3911541217,56,Back,3911541227,1,,3911541483,233,586,3911541481,236,,3911541215,157,,3911541219,140,14.5,3911541225,213,5.7,3911541487,286,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,3912726899,178,,,3911541223,212,3911541221,141,27.0,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,
2484806069,586,74,2,77,57,1pse9ta7a45pi2w2grjim70ge,1,89.2,76.4,2022-11-12T16:41:31.967Z,2022-11-12T22:28:45Z,3911541341,56,Center,3911541563,233,767,3911541345,285,,3912726979,178,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484806115,587,5,2,77,58,1pse9ta7a45pi2w2grjim70ge,0,86.1,101.6,2022-11-12T16:41:33.351Z,2022-11-12T22:28:53Z,3911542239,233,768,3911541623,56,Left,3911541625,347,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484806139,768,5,2,77,58,ehd2iemqmschhj2ec0vayztzz,1,13.9,-1.6,2022-11-12T16:41:33.351Z,2022-11-12T22:28:52Z,3911541893,233,587,3911541711,56,Back,3911541713,347,,,,,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484806851,769,1,2,78,21,ehd2iemqmschhj2ec0vayztzz,1,21.6,0,2022-11-12T16:41:56.311Z,2022-11-12T22:28:58Z,3911545539,212,16.8,3911545535,140,7.4,3911545533,56,Back,3911545531,107,,3911545537,141,10.4,3911545541,213,2.7,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484806873,770,1,2,78,24,ehd2iemqmschhj2ec0vayztzz,1,7.4,10.4,2022-11-12T16:41:58.565Z,2022-11-12T22:29:02Z,3912727263,178,,3911545681,212,11.1,3911545675,141,3.2,3911545669,140,16.9,3911545665,56,Back,3911545685,213,5.8,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484806943,771,1,2,78,24,ehd2iemqmschhj2ec0vayztzz,1,16.9,3.2,2022-11-12T16:41:59.409Z,2022-11-12T22:29:06Z,3911546111,140,12.2,3912727333,178,,3911546105,56,Back,3911546117,212,6.4,3911546119,213,2.5,3911546115,141,9.2,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484807187,772,1,2,78,27,ehd2iemqmschhj2ec0vayztzz,0,11,10.3,2022-11-12T16:42:01.623Z,2022-11-12T22:29:10Z,3911547511,140,34.5,3911547523,213,6.1,3911547503,157,,3912727375,178,,3911547519,212,24.9,3911547515,141,5.3,3911547525,1,,3911547507,56,Back,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484807119,588,49,2,78,31,1pse9ta7a45pi2w2grjim70ge,1,71.4,96.9,2022-11-12T16:42:05.770Z,2022-11-12T22:29:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485025305,1106,43,2,78,32,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-11-12T16:42:07.264Z,2022-11-12T23:02:56Z,3912751593,144,83,3912751251,399,152551,,,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484807177,589,1,2,78,33,1pse9ta7a45pi2w2grjim70ge,0,72.2,97.1,2022-11-12T16:42:07.663Z,2022-11-12T22:29:28Z,3911547793,286,,3911547787,236,,3911547457,213,3.1,3911547789,233,773,3911547451,140,71.2,3911547449,56,Left,3911547453,141,97.1,3911547455,212,1.1,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,3912727565,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484807203,773,74,2,78,33,ehd2iemqmschhj2ec0vayztzz,1,34.5,5.3,2022-11-12T16:42:07.687Z,2022-11-12T22:29:33Z,3911547883,233,589,3911547609,56,Back,3911547611,285,,3912727645,178,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484807415,775,1,2,78,34,ehd2iemqmschhj2ec0vayztzz,1,37,6.1,2022-11-12T16:42:09.021Z,2022-11-12T22:29:43Z,3911548845,212,17.7,3911548849,213,1.2,3911548839,140,42.8,3912727821,178,,3911548837,56,Back,3911548841,141,30.6,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484807227,774,49,2,78,34,ehd2iemqmschhj2ec0vayztzz,1,36.1,6.4,2022-11-12T16:42:09.040Z,2022-11-12T22:29:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484807427,776,4,2,78,36,ehd2iemqmschhj2ec0vayztzz,1,40.6,25.6,2022-11-12T16:42:11.367Z,2022-11-12T22:29:47Z,3911548883,13,,3911548887,152,,3911548973,233,590,3911548889,265,,3911548885,56,Back,3911548891,286,,,,,,,,anpfg5yoixkfqipv6yj45h3sa,T. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484807369,590,4,2,78,36,1pse9ta7a45pi2w2grjim70ge,0,59.4,74.4,2022-11-12T16:42:11.368Z,2022-11-12T22:29:46Z,3912727867,178,,3911548587,265,,3911548585,152,,3911548589,285,,3911548581,13,,3911548583,56,Center,3911549035,233,776,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484808467,591,18,2,79,10,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-11-12T16:42:45.240Z,2022-11-12T22:29:48Z,3911554747,55,592,3911554663,42,,3911554669,59,16,3911554665,44,Midfielder,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484808473,592,19,2,79,10,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-11-12T16:42:45.241Z,2022-11-12T22:29:49Z,3911554711,145,7,3911554723,55,591,3911554721,44,Midfielder,3911554719,293,2,3911554715,59,10,3911554717,292,7,3911554705,42,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484808891,777,1,2,79,19,ehd2iemqmschhj2ec0vayztzz,1,46.7,30.7,2022-11-12T16:42:53.751Z,2022-11-12T22:30:07Z,3911558023,189,,3911556961,141,66.0,3911556953,5,,3911556963,212,24.4,3912727953,178,,3911556959,140,42.3,3911556955,152,,3911556965,213,1.8,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,3911556957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484808915,778,1,2,79,19,ehd2iemqmschhj2ec0vayztzz,1,42.1,66,2022-11-12T16:42:54.247Z,2022-11-12T22:30:14Z,3911557133,140,55.6,3911557131,56,Left,3911557203,189,,3911557139,213,0.9,3911557135,141,89.9,3911557137,212,21.6,3912727987,178,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809063,779,1,2,79,22,ehd2iemqmschhj2ec0vayztzz,1,58.8,89.4,2022-11-12T16:42:56.508Z,2022-11-12T22:30:22Z,3911557997,212,32.3,3911557999,213,0.2,3912728409,178,,3911557995,141,97.7,3911557991,56,Left,3911557993,140,89.1,3911558001,1,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809199,780,1,2,79,29,ehd2iemqmschhj2ec0vayztzz,1,90.6,95.1,2022-11-12T16:43:03.528Z,2022-11-12T22:30:52Z,3911558751,141,92.4,3911558749,140,82.4,3911558753,212,8.8,3911558747,56,Left,3911558755,213,3.4,3912728447,178,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809261,781,1,2,79,33,ehd2iemqmschhj2ec0vayztzz,1,82,92.4,2022-11-12T16:43:07.438Z,2022-11-12T22:30:56Z,3911559073,141,87.5,3911559071,140,77.5,3911559069,56,Left,3912728817,178,,3911559075,212,5.8,3911559077,213,3.8,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809289,782,1,2,79,34,ehd2iemqmschhj2ec0vayztzz,1,77.5,87.5,2022-11-12T16:43:08.809Z,2022-11-12T22:31:01Z,3912728891,178,,3911559207,140,78.2,3911559209,141,81.4,3911559205,56,Left,3911559211,212,4.2,3911559213,213,4.9,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809313,783,1,2,79,35,ehd2iemqmschhj2ec0vayztzz,1,78.2,81.4,2022-11-12T16:43:09.444Z,2022-11-12T22:31:04Z,3911559347,141,75.1,3911559345,140,67.5,3911559349,212,12.0,3911559343,56,Center,3911559351,213,3.5,3911559399,156,,3912728909,178,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809467,784,1,2,79,38,ehd2iemqmschhj2ec0vayztzz,1,64.4,76.4,2022-11-12T16:43:13.082Z,2022-11-12T22:31:09Z,3911560241,56,Left,3911560243,140,71.4,3912728945,178,,3911560247,141,93.9,3911560251,213,1.0,3911560249,212,14.0,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809507,785,1,2,79,41,ehd2iemqmschhj2ec0vayztzz,1,67.3,87.8,2022-11-12T16:43:16.114Z,2022-11-12T22:31:12Z,3912728957,178,,3911560525,212,14.4,3911560529,213,4.9,3911560515,140,69.8,3911560521,141,67.0,3911560511,56,Center,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809539,786,1,2,79,42,ehd2iemqmschhj2ec0vayztzz,0,70.5,67.8,2022-11-12T16:43:16.911Z,2022-11-12T22:31:15Z,3912728991,178,,3911560701,140,62.4,3911560707,213,2.8,3911560705,212,9.0,3911560703,141,72.0,3911560699,56,Center,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809587,593,61,2,79,43,1pse9ta7a45pi2w2grjim70ge,0,34.5,40.4,2022-11-12T16:43:18.240Z,2022-11-12T22:31:23Z,3912729081,178,,3911560975,56,Back,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809699,787,1,2,79,45,ehd2iemqmschhj2ec0vayztzz,0,54.3,80.6,2022-11-12T16:43:20.187Z,2022-11-12T22:31:28Z,3911561555,212,18.8,3911561543,56,Left,3912729117,178,,3911561547,140,71.9,3911561561,213,0.2,3911561551,141,85.3,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809707,594,61,2,79,47,1pse9ta7a45pi2w2grjim70ge,0,28.5,15.9,2022-11-12T16:43:21.512Z,2022-11-12T22:31:35Z,3911561593,56,Back,3912729195,178,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809733,595,5,2,79,48,1pse9ta7a45pi2w2grjim70ge,0,30.8,-1.8,2022-11-12T16:43:23.350Z,2022-11-12T22:31:37Z,3911561773,56,Back,3911561775,347,,3911562909,233,788,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484809929,788,5,2,79,48,ehd2iemqmschhj2ec0vayztzz,1,69.2,101.8,2022-11-12T16:43:23.350Z,2022-11-12T22:31:37Z,3911562809,56,Left,3911562847,233,595,3911562813,347,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484810019,789,1,2,79,52,ehd2iemqmschhj2ec0vayztzz,1,73.8,100,2022-11-12T16:43:26.500Z,2022-11-12T22:31:40Z,3911563267,56,Left,3911563275,213,3.7,3911563265,107,,3911563269,140,66.7,3911563271,141,93.6,3911563273,212,9.0,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484810107,790,1,2,79,56,ehd2iemqmschhj2ec0vayztzz,1,62.9,88.6,2022-11-12T16:43:31.055Z,2022-11-12T22:31:44Z,3912729277,178,,3911563769,213,4.2,3911563765,141,62.1,3911563763,140,54.1,3911563767,212,20.3,3911563759,56,Center,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484810203,791,1,2,80,0,ehd2iemqmschhj2ec0vayztzz,1,53,61.8,2022-11-12T16:43:35.167Z,2022-11-12T22:31:46Z,3911564271,140,58.9,3911564273,141,76.9,3912729311,178,,3911564277,213,1.0,3911564275,212,12.0,3911564269,56,Center,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484810277,792,1,2,80,2,ehd2iemqmschhj2ec0vayztzz,1,61.6,79,2022-11-12T16:43:37.010Z,2022-11-12T22:31:50Z,3911564703,213,0.7,3911564695,140,74.9,3912729393,178,,3911564701,212,17.6,3911564697,141,94.8,3911564693,56,Left,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
