id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2455107173,765,12,2,83,17,22doj4sgsocqpxw45h607udje,1,9.3,66.4,2022-09-03T15:45:29.364Z,2022-09-03T23:00:43Z,3754206199,56,Back,3754206281,167,,3755937469,178,,3754206203,141,100.0,3754206205,212,29.7,3754206207,213,0.9,3754206201,140,26.0,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455107981,737,5,2,83,19,hzqh7z0mdl3v7gwete66syxp,1,73.4,-1.6,2022-09-03T15:45:31.514Z,2022-09-03T23:00:50Z,3754210873,233,766,3754210729,347,,3754210727,56,Right,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455107181,766,5,2,83,19,22doj4sgsocqpxw45h607udje,0,26.6,101.6,2022-09-03T15:45:31.514Z,2022-09-03T23:00:50Z,3754206251,56,Back,3754210953,233,737,3754206253,347,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455108033,767,18,2,83,47,22doj4sgsocqpxw45h607udje,1,0,0,2022-09-03T15:45:59.552Z,2022-09-03T23:01:15Z,3754211037,42,,3754211155,55,768,3754211043,59,7,3754211039,44,Forward,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455108047,768,19,2,83,47,22doj4sgsocqpxw45h607udje,1,0,0,2022-09-03T15:45:59.553Z,2022-09-03T23:01:15Z,3754211103,59,14,3754211697,293,1,3754211691,292,8,3754211097,42,,3754211105,44,Forward,3754211107,55,767,3754211101,145,11,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455108993,738,18,2,84,10,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:46:22.819Z,2022-09-03T23:01:25Z,3754216153,44,Midfielder,3754216161,59,26,3754216143,42,,3754216417,55,739,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455109013,739,19,2,84,10,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:46:22.820Z,2022-09-03T23:01:26Z,3754216275,59,30,3754216279,55,738,3754216277,44,Forward,3754237747,292,9,3754237749,293,2,3754216273,145,4,3754216269,42,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455109469,740,40,2,84,14,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:46:26.767Z,2022-09-03T23:27:45Z,3754218615,30,"2f79rc4i712sxstahjkq6pxp1, 2qy2d8xkwkbeyw5v8ljlzb845, fwu0bja02waqct7l682s5mfp, a9k2946gt4hcqw8jpi6ow3jdh, 661b6x35l9b9uieqbcq7el1hx, b1el7j39v2pgvl9zodd9usded, dkwkmrmpb7rq4e660efcu5hat, cgvp2cli2gi4cnyl62kt80r11, b27pmpcvny40pkcx87tdddsyd, 94zmvxw7yw020w43dn0qiclbd, afcwu800ox2u5zx6xaiygg1qt, 46jsa691lantlbcfqm1rtnlcl, 8jf11l2tivq8jpw0fblgdvh05, 8u8he2dwkbgjf3yo8jsltq9qt, chn2v9j6dqmuz2haoiuulbd91",3754218619,59,"17, 2, 27, 6, 4, 13, 21, 10, 9, 30, 20, 1, 5, 12, 31",3754218617,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5",3754218623,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3754218625,194,b1el7j39v2pgvl9zodd9usded,3754218621,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455109559,741,1,2,84,30,hzqh7z0mdl3v7gwete66syxp,1,76.7,0,2022-09-03T15:46:42.338Z,2022-09-03T23:01:33Z,3754219151,1,,3754219137,56,Center,3754219139,140,57.2,3754219143,212,27.2,3754219135,107,,3754219141,141,25.1,3754219147,213,2.4,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455109653,742,1,2,84,34,hzqh7z0mdl3v7gwete66syxp,1,57.2,28.3,2022-09-03T15:46:46.283Z,2022-09-03T23:01:40Z,3754219671,141,60.3,3754219675,213,1.8,3754219669,140,52.6,3754219673,212,22.3,3754219667,56,Center,3755938409,178,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455109717,743,1,2,84,37,hzqh7z0mdl3v7gwete66syxp,1,53.2,59.9,2022-09-03T15:46:49.466Z,2022-09-03T23:01:46Z,3754219993,141,35.2,3755938495,178,,3754219999,212,16.8,3754219989,56,Center,3754219991,140,54.4,3754220003,213,4.8,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455466207,1477,43,2,84,38,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:46:50.419Z,2022-09-04T00:16:35Z,3756182521,144,82,3756182237,178,0,,,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455109885,744,1,2,84,39,hzqh7z0mdl3v7gwete66syxp,1,54.1,34.6,2022-09-03T15:46:51.740Z,2022-09-03T23:01:51Z,3754220961,140,63.6,3754220967,141,4.1,3755938587,178,,3754220975,213,5.2,3754220971,212,23.0,3754220957,56,Right,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455466597,1482,43,2,84,43,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:46:55.882Z,2022-09-04T00:17:05Z,3756184553,144,82,3756184287,178,0,,,,,,,,,,,,,,,,,,,cgvp2cli2gi4cnyl62kt80r11,T. Cairney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455109995,745,1,2,84,44,hzqh7z0mdl3v7gwete66syxp,1,57.7,13,2022-09-03T15:46:56.874Z,2022-09-03T23:01:56Z,3754221633,212,34.9,3754221625,140,34.4,3754221621,56,Back,3754221635,213,2.3,3755938709,178,,3754221637,1,,3754221631,141,49.7,,,,cgvp2cli2gi4cnyl62kt80r11,T. Cairney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110177,746,1,2,84,48,hzqh7z0mdl3v7gwete66syxp,1,34.4,49.7,2022-09-03T15:47:00.865Z,2022-09-03T23:02:03Z,3754222563,56,Back,3754222575,213,3.4,3755938791,178,,3754222569,141,38.8,3754222565,140,8.8,3754222573,212,27.9,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110453,747,1,2,84,53,hzqh7z0mdl3v7gwete66syxp,1,8.8,38.8,2022-09-03T15:47:05.572Z,2022-09-03T23:02:09Z,3755938913,178,,3754224099,1,,3754224095,212,67.0,3754224087,157,,3754224097,213,6.2,3754224091,140,72.5,3754224089,56,Center,3754224093,141,33.1,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110459,748,50,2,85,1,hzqh7z0mdl3v7gwete66syxp,1,73.3,29.2,2022-09-03T15:47:12.995Z,2022-09-03T23:02:41Z,3754224115,56,Center,3754224117,286,,3754224205,233,769,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110451,769,7,2,85,1,22doj4sgsocqpxw45h607udje,0,26.7,70.8,2022-09-03T15:47:13.444Z,2022-09-03T23:02:45Z,3755939471,178,,3754224165,233,748,3754224071,56,Back,3755618085,383,,3754224073,285,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455112621,752,50,2,85,1,hzqh7z0mdl3v7gwete66syxp,1,67.2,34.4,2022-09-03T15:47:13.924Z,2022-09-03T23:02:53Z,3754236685,233,773,3754235997,286,,3754235995,56,Center,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455111965,773,7,2,85,2,22doj4sgsocqpxw45h607udje,0,32.8,65.6,2022-09-03T15:47:14.139Z,2022-09-03T23:02:57Z,3754232241,285,,3755939665,178,,3755618565,383,,3754236507,233,752,3754232239,56,Back,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110471,749,61,2,85,2,hzqh7z0mdl3v7gwete66syxp,1,71.5,33.2,2022-09-03T15:47:14.788Z,2022-09-03T23:03:09Z,3755939899,178,,3754224157,56,Center,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110563,770,49,2,85,4,22doj4sgsocqpxw45h607udje,1,28.5,65.4,2022-09-03T15:47:16.814Z,2022-09-03T23:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110703,771,1,2,85,4,22doj4sgsocqpxw45h607udje,1,28.5,65.4,2022-09-03T15:47:16.828Z,2022-09-03T23:03:20Z,3754225457,140,39.1,3755940101,178,,3754225453,56,Back,3754225469,213,5.3,3754225465,212,18.8,3754225461,141,43.1,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110713,772,4,2,85,7,22doj4sgsocqpxw45h607udje,1,45.1,52.2,2022-09-03T15:47:19.908Z,2022-09-03T23:03:26Z,3754225977,233,750,3754225497,265,,3754225491,13,,3754225493,56,Back,3754225495,152,,3754225499,286,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110773,750,4,2,85,7,hzqh7z0mdl3v7gwete66syxp,0,54.9,47.8,2022-09-03T15:47:19.909Z,2022-09-03T23:03:26Z,3754432523,13,,3754432531,285,,3755940205,178,,3754432617,233,772,3754432529,265,,3754432525,56,Center,3754432527,152,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455110991,751,17,2,85,16,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:47:28.574Z,2022-09-03T23:03:31Z,3754227041,184,,3754227039,31,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455112867,774,1,2,86,18,22doj4sgsocqpxw45h607udje,1,46.2,58.1,2022-09-03T15:48:30.675Z,2022-09-03T23:03:36Z,3754237413,56,Back,3754237427,212,26.9,3754237405,5,,3755940345,178,,3754237411,152,,3754237419,140,44.9,3754237431,213,4.7,3754237423,141,18.6,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455112951,775,1,2,86,21,22doj4sgsocqpxw45h607udje,1,44.8,10.3,2022-09-03T15:48:33.912Z,2022-09-03T23:03:42Z,3755940413,178,,3754237919,213,5.9,3754237915,212,11.0,3754237911,141,4.0,3754237907,56,Right,3754237909,140,54.4,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113023,776,1,2,86,22,22doj4sgsocqpxw45h607udje,0,54.3,4,2022-09-03T15:48:34.779Z,2022-09-03T23:03:47Z,3755940489,178,,3754238375,213,0.2,3754238319,168,,3754238371,141,7.9,3754238325,56,Right,3754238373,212,14.9,3754238369,140,68.3,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113367,756,8,2,86,22,hzqh7z0mdl3v7gwete66syxp,1,25.3,96,2022-09-03T15:48:34.906Z,2022-09-03T23:03:58Z,3755940635,178,,3754240113,56,Back,3755620975,383,,,,,,,,,,,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455472001,1525,67,2,86,24,22doj4sgsocqpxw45h607udje,1,74.2,8.2,2022-09-03T15:48:36.357Z,2022-09-04T00:33:21Z,3756214493,233,1504,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455471995,1504,67,2,86,24,hzqh7z0mdl3v7gwete66syxp,0,25.8,91.8,2022-09-03T15:48:36.358Z,2022-09-04T00:25:28Z,3756214497,233,1525,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113113,778,3,2,86,24,22doj4sgsocqpxw45h607udje,0,79.5,6.9,2022-09-03T15:48:36.563Z,2022-09-03T23:04:02Z,3755940723,178,,3754238767,286,,3754238765,56,Right,3755621613,465,,3754239103,233,754,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113137,754,7,2,86,24,hzqh7z0mdl3v7gwete66syxp,0,20.5,93.1,2022-09-03T15:48:36.723Z,2022-09-03T23:04:05Z,3755940789,178,,3755621695,385,,3754238899,285,,3754239031,233,778,3754238897,56,Back,,,,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113055,777,43,2,86,25,22doj4sgsocqpxw45h607udje,1,0,0,2022-09-03T15:48:37.164Z,2022-09-03T15:49:04Z,3754238465,56,Right,3754238467,286,0,3754243011,144,3,3754238825,233,753,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113073,753,43,2,86,25,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:48:37.165Z,2022-09-03T16:04:18Z,3754243125,233,778,3754238539,56,Back,3754238543,285,0,3754343157,144,7,,,,,,,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455468171,1483,67,2,86,26,22doj4sgsocqpxw45h607udje,1,84.2,6.9,2022-09-03T15:48:38.578Z,2022-09-04T00:33:22Z,3756192875,233,1488,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455468163,1488,67,2,86,26,hzqh7z0mdl3v7gwete66syxp,0,15.8,93.1,2022-09-03T15:48:38.579Z,2022-09-04T00:19:09Z,3756192913,233,1483,,,,,,,,,,,,,,,,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113177,779,61,2,86,26,22doj4sgsocqpxw45h607udje,0,86.6,5.9,2022-09-03T15:48:38.929Z,2022-09-04T00:33:22Z,3754239079,56,Right,3755941095,178,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113201,755,5,2,86,28,hzqh7z0mdl3v7gwete66syxp,1,12.5,101.6,2022-09-03T15:48:40.831Z,2022-09-03T23:04:23Z,3754239487,233,780,3754239249,56,Back,3754239251,347,,,,,,,,,,,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113187,780,5,2,86,28,22doj4sgsocqpxw45h607udje,0,87.5,-1.6,2022-09-03T15:48:40.831Z,2022-09-03T23:04:24Z,3754239137,56,Right,3754239139,347,,3754239633,233,755,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113509,757,1,2,86,37,hzqh7z0mdl3v7gwete66syxp,0,24.9,100,2022-09-03T15:48:49.302Z,2022-09-03T23:04:29Z,3754240877,107,,3754240889,1,,3754240885,212,23.2,3754240881,140,46.6,3754240879,56,Back,3754240887,213,6.1,3754240883,141,94.8,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113427,781,8,2,86,39,22doj4sgsocqpxw45h607udje,1,52.8,5.6,2022-09-03T15:48:51.410Z,2022-09-03T23:04:36Z,3755622279,384,,3754240697,15,,3755941423,178,,3754240479,56,Right,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113515,758,43,2,86,40,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:48:52.445Z,2022-09-03T15:49:09Z,3754243943,144,61,3754240917,56,Back,,,,,,,,,,,,,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113503,782,49,2,86,40,22doj4sgsocqpxw45h607udje,1,55.4,8,2022-09-03T15:48:52.469Z,2022-09-03T23:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113577,783,1,2,86,40,22doj4sgsocqpxw45h607udje,1,55.4,8,2022-09-03T15:48:52.508Z,2022-09-03T23:04:47Z,3755941599,178,,3754241265,212,19.8,3754241267,213,0.2,3754241261,140,73.9,3754241263,141,13.7,3754241257,155,,3754241259,56,Right,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113623,784,1,2,86,42,22doj4sgsocqpxw45h607udje,1,75.4,13.2,2022-09-03T15:48:54.089Z,2022-09-03T23:04:53Z,3754241433,56,Right,3754346257,140,71.1,3754346259,141,7.7,3754346327,156,,3754346263,213,3.8,3755941725,178,,3754346541,155,,3754346261,212,5.9,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113611,759,43,2,86,42,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T15:48:54.597Z,2022-09-03T16:05:07Z,3754241379,56,Back,3754347111,144,8,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113683,785,61,2,86,44,22doj4sgsocqpxw45h607udje,0,70.9,4.1,2022-09-03T15:48:56.393Z,2022-09-03T23:04:58Z,3755941855,178,,3754241749,56,Right,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114069,760,5,2,86,45,hzqh7z0mdl3v7gwete66syxp,1,25.9,100.8,2022-09-03T15:48:57.030Z,2022-09-03T23:05:02Z,3754243697,347,,3754243693,56,Back,3754243783,233,786,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455113723,786,5,2,86,45,22doj4sgsocqpxw45h607udje,0,74.1,-0.8,2022-09-03T15:48:57.030Z,2022-09-03T23:05:03Z,3754241969,56,Right,3754241975,347,,3754243857,233,760,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114199,761,1,2,86,59,hzqh7z0mdl3v7gwete66syxp,1,25.6,100,2022-09-03T15:49:11.545Z,2022-09-03T23:05:07Z,3754244407,107,,3754244421,213,5.6,3754244409,56,Back,3754244413,140,31.7,3754244419,212,8.6,3754244415,141,92.3,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114231,762,1,2,87,1,hzqh7z0mdl3v7gwete66syxp,1,31.8,92.1,2022-09-03T15:49:13.065Z,2022-09-03T23:05:33Z,3754244587,141,98.1,3754244585,140,27.1,3754244591,213,2.5,3754244589,212,6.4,3755942747,178,,3754244583,56,Back,,,,,,,cgvp2cli2gi4cnyl62kt80r11,T. Cairney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114367,763,1,2,87,2,hzqh7z0mdl3v7gwete66syxp,1,26.1,98.1,2022-09-03T15:49:14.003Z,2022-09-03T23:05:38Z,3754245373,140,44.2,3755943053,178,,3754245365,155,,3754245375,141,33.5,3754245371,56,Back,3754245369,196,,3754245379,213,5.1,3754245381,1,,fwu0bja02waqct7l682s5mfp,K. Mbabu,3754245377,212,,,,,,,,,,,,47.9,,,,,,,,,,,,,,,,,,,,,,,,
2455114495,764,1,2,87,7,hzqh7z0mdl3v7gwete66syxp,0,57.2,29.3,2022-09-03T15:49:18.938Z,2022-09-03T23:05:44Z,3755943281,178,,3754246031,141,20.3,3754246027,56,Right,3754246035,213,5.9,3754246033,212,17.1,3754246029,140,72.4,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114437,787,8,2,87,8,22doj4sgsocqpxw45h607udje,1,25,82.3,2022-09-03T15:49:20.514Z,2022-09-03T23:05:49Z,3755623115,383,,3754245713,56,Back,3755943435,178,,,,,,,,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114469,788,49,2,87,9,22doj4sgsocqpxw45h607udje,1,26.7,83.2,2022-09-03T15:49:21.571Z,2022-09-03T23:05:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114527,789,1,2,87,9,22doj4sgsocqpxw45h607udje,1,26.6,83,2022-09-03T15:49:21.596Z,2022-09-03T23:06:00Z,3755943699,178,,3754246195,141,74.1,3754246199,213,5.8,3754246191,56,Back,3754246197,212,12.4,3754246193,140,36.9,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114599,790,1,2,87,11,22doj4sgsocqpxw45h607udje,1,36,68.7,2022-09-03T15:49:23.554Z,2022-09-03T23:06:05Z,3754246597,212,18.9,3754246591,56,Back,3754246599,213,4.9,3754246593,140,40.0,3754246595,141,41.6,3755943891,178,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114749,791,1,2,87,14,22doj4sgsocqpxw45h607udje,1,43.5,39.7,2022-09-03T15:49:26.418Z,2022-09-03T23:06:11Z,3754247317,140,64.7,3754247315,56,Right,3754247319,141,8.9,3755944023,178,,3754247327,213,5.5,3754247325,212,30.6,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114825,792,1,2,87,18,22doj4sgsocqpxw45h607udje,1,64.2,12,2022-09-03T15:49:30.523Z,2022-09-03T23:06:15Z,3755944105,178,,3754247753,140,54.4,3754247761,213,2.4,3754247757,212,14.1,3754247751,56,Center,3754247755,141,26.2,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114933,793,1,2,87,21,22doj4sgsocqpxw45h607udje,1,52.9,27.4,2022-09-03T15:49:33.050Z,2022-09-03T23:06:20Z,3754248383,140,35.8,3754248387,141,54.9,3755944227,178,,3754248377,56,Back,3754248397,213,2.3,3754248391,212,25.9,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455114999,794,1,2,87,24,22doj4sgsocqpxw45h607udje,1,36.7,60,2022-09-03T15:49:36.747Z,2022-09-03T23:06:26Z,3754248717,56,Back,3754248719,140,40.6,3755944361,178,,3754248723,212,16.6,3754248721,141,83.6,3754248725,213,1.3,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455115103,795,1,2,87,27,22doj4sgsocqpxw45h607udje,1,41.8,88,2022-09-03T15:49:39.187Z,2022-09-03T23:06:32Z,3754249205,212,14.3,3754249201,140,53.8,3754249207,213,0.5,3755944489,178,,3754249199,56,Left,3754249203,141,97.8,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
