id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2477017039,517,1,2,48,41,4txjdaqveermfryvbfrr4taf7,1,77.9,75.2,2022-10-24T20:10:27.324Z,2022-10-25T05:15:17Z,3870649823,141,82.8,3870649819,56,Left,3870926209,178,,3870649825,212,9.7,3870649821,140,85.7,3870649827,213,0.6,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017101,518,1,2,48,44,4txjdaqveermfryvbfrr4taf7,0,88.7,83.1,2022-10-24T20:10:29.405Z,2022-10-25T05:15:20Z,3870650109,2,,3870650119,212,50.1,3870807257,72,,3870650117,141,9.5,3870926259,178,,3870650123,1,,3870650121,213,4.7,3870807255,224,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,3870650111,155,,3870650115,140,90.4,3870650113,56,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017085,405,49,2,48,49,1pse9ta7a45pi2w2grjim70ge,1,11.2,93.3,2022-10-24T20:10:34.685Z,2022-10-25T05:15:27Z,,,,,,,,,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017113,406,1,2,48,49,1pse9ta7a45pi2w2grjim70ge,0,12.6,92.9,2022-10-24T20:10:34.723Z,2022-10-25T05:16:34Z,3870650213,56,Left,3870650217,141,88.0,3870650215,140,55.0,3870650211,157,,3870650219,212,44.6,3870650221,213,6.2,3870926411,178,,3870650223,1,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017129,519,49,2,48,53,4txjdaqveermfryvbfrr4taf7,1,40,24.5,2022-10-24T20:10:38.839Z,2022-10-25T05:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017167,520,1,2,48,53,4txjdaqveermfryvbfrr4taf7,1,39.6,25.1,2022-10-24T20:10:39.017Z,2022-10-25T05:17:07Z,3870650489,56,Back,3870927315,178,,3870650493,141,48.4,3870650497,213,2.4,3870650491,140,23.1,3870650495,212,23.5,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017179,521,1,2,48,55,4txjdaqveermfryvbfrr4taf7,1,23.1,48.4,2022-10-24T20:10:41.302Z,2022-10-25T05:17:12Z,3870650579,212,20.3,3870650581,213,0.8,3870650575,140,35.9,3870650577,141,70.7,3870927601,178,,3870650573,56,Back,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017209,522,1,2,48,59,4txjdaqveermfryvbfrr4taf7,1,36.6,71.7,2022-10-24T20:10:44.723Z,2022-10-25T05:17:15Z,3870650713,56,Back,3870927649,178,,3870650717,141,91.7,3870650715,140,45.9,3870650719,212,16.7,3870650721,213,0.9,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017239,523,1,2,49,2,4txjdaqveermfryvbfrr4taf7,1,45.9,91.7,2022-10-24T20:10:47.926Z,2022-10-25T05:17:19Z,3870650945,141,94.5,3870650947,212,16.4,3870650939,56,Left,3870650943,140,61.4,3870927711,178,,3870650949,213,0.1,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017249,407,45,2,49,6,1pse9ta7a45pi2w2grjim70ge,0,41.8,6.4,2022-10-24T20:10:51.418Z,2022-10-25T05:17:28Z,3870650995,285,,3870651069,233,524,3870650993,56,Back,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017261,524,3,2,49,6,4txjdaqveermfryvbfrr4taf7,1,58.2,93.6,2022-10-24T20:10:51.418Z,2022-10-25T05:17:27Z,3870651047,286,,3870927813,178,,3870651045,56,Left,3870807475,464,,3870651049,233,407,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017265,408,45,2,49,7,1pse9ta7a45pi2w2grjim70ge,0,52.1,18.6,2022-10-24T20:10:53.359Z,2022-10-25T05:17:36Z,3870651079,285,,3870651077,56,Right,3870651093,233,525,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017267,525,3,2,49,7,4txjdaqveermfryvbfrr4taf7,1,47.9,81.4,2022-10-24T20:10:53.359Z,2022-10-25T05:17:36Z,3870807549,464,,3870651089,233,408,3870651085,56,Back,3870927919,178,,3870651087,286,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017281,526,1,2,49,11,4txjdaqveermfryvbfrr4taf7,1,55.5,68.4,2022-10-24T20:10:56.419Z,2022-10-25T05:17:40Z,3870651149,56,Center,3870651157,213,5.8,3870651151,140,66.9,3870927985,178,,3870651155,212,13.2,3870651153,141,60.2,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017293,527,1,2,49,11,4txjdaqveermfryvbfrr4taf7,1,66.9,60.2,2022-10-24T20:10:57.207Z,2022-10-25T05:17:53Z,3870651219,56,Center,3870651221,140,54.0,3870651225,212,17.2,3870651227,213,3.8,3870928147,178,,3870651223,141,44.6,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017315,528,1,2,49,15,4txjdaqveermfryvbfrr4taf7,1,58,38.3,2022-10-24T20:11:00.684Z,2022-10-25T05:17:57Z,3870651347,140,71.8,3870928189,178,,3870651345,56,Right,3870651353,213,5.3,3870651349,141,5.9,3870651351,212,26.4,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017331,529,1,2,49,20,4txjdaqveermfryvbfrr4taf7,1,69.7,8.8,2022-10-24T20:11:05.433Z,2022-10-25T05:18:04Z,3870651467,212,12.6,3870651465,141,21.8,3870651461,56,Center,3870928271,178,,3870651469,213,2.4,3870651463,140,61.1,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017375,530,1,2,49,23,4txjdaqveermfryvbfrr4taf7,1,63.8,11.5,2022-10-24T20:11:08.952Z,2022-10-25T05:18:08Z,3870651679,213,5.6,3870651673,140,71.1,3870928317,178,,3870651675,141,1.4,3870651671,56,Right,3870651677,212,10.3,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017399,531,1,2,49,26,4txjdaqveermfryvbfrr4taf7,1,70.3,8.2,2022-10-24T20:11:12.268Z,2022-10-25T05:18:12Z,3870651779,56,Center,3870651785,212,12.2,3870651781,140,62.5,3870928367,178,,3870651783,141,21.4,3870651789,213,2.3,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017433,533,1,2,49,30,4txjdaqveermfryvbfrr4taf7,1,64.1,34.3,2022-10-24T20:11:15.819Z,2022-10-25T05:18:15Z,3870651955,141,85.8,3870651951,140,66.1,3870928399,178,,3870651949,56,Left,3870651967,1,,3870651963,213,1.5,3870651959,212,35.1,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017479,534,1,2,49,33,4txjdaqveermfryvbfrr4taf7,1,69,87.8,2022-10-24T20:11:19.310Z,2022-10-25T05:18:20Z,3870652155,213,0.4,3870652151,141,97.4,3870928483,178,,3870652149,140,83.0,3870652153,212,16.1,3870652147,56,Left,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017503,535,1,2,49,37,4txjdaqveermfryvbfrr4taf7,0,86,88.7,2022-10-24T20:11:22.867Z,2022-10-25T05:18:28Z,3870652305,141,38.6,3870652301,56,Center,3870652303,140,100.0,3870652311,1,,3870928555,178,,3870652307,212,37.7,3870652297,2,,3870807951,225,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,3870807955,20,,3870807953,387,,3870652309,213,3870652299,155,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017507,409,5,2,49,40,1pse9ta7a45pi2w2grjim70ge,1,-1.5,63.8,2022-10-24T20:11:25.431Z,2022-10-25T05:18:30Z,3870652351,233,536,3870652327,56,Back,3870652329,346,,,,,,,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017505,536,5,2,49,40,4txjdaqveermfryvbfrr4taf7,0,101.5,36.2,2022-10-24T20:11:25.431Z,2022-10-25T05:18:31Z,3870652319,56,Center,3870652321,346,,3870652367,233,409,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017709,410,1,2,50,3,1pse9ta7a45pi2w2grjim70ge,1,4.1,50.6,2022-10-24T20:11:49.055Z,2022-10-25T05:18:38Z,3870653563,189,,3870653461,213,6.1,3870653443,124,,3870653467,74,,3870653459,212,60.7,3870653447,56,Center,3870653463,1,,3870653455,141,31.2,12l99v9rpet6ug6n121tg6ay1,M. Travers,3870653451,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017715,411,1,2,50,5,1pse9ta7a45pi2w2grjim70ge,0,61.4,31.2,2022-10-24T20:11:50.641Z,2022-10-25T05:18:46Z,3870653499,140,57.6,3870928785,21,,3870653505,213,3.4,3870653501,141,29.5,3870928783,178,,3870653517,156,,3870653503,212,4.2,3870653497,56,Center,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017721,537,49,2,50,6,4txjdaqveermfryvbfrr4taf7,1,38.7,71.1,2022-10-24T20:11:51.572Z,2022-10-25T05:18:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017737,538,1,2,50,6,4txjdaqveermfryvbfrr4taf7,1,38.8,71.1,2022-10-24T20:11:51.620Z,2022-10-25T05:18:56Z,3870653609,56,Back,3870928935,178,,3870653617,213,2.6,3870653611,140,28.8,3870653615,212,12.1,3870653613,141,79.8,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017787,539,1,2,50,8,4txjdaqveermfryvbfrr4taf7,1,28.1,74.6,2022-10-24T20:11:54.196Z,2022-10-25T05:19:11Z,3870653917,56,Back,3870929153,178,,3870653923,212,13.0,3870653921,141,55.7,3870653925,213,4.6,3870653919,140,26.1,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017817,540,1,2,50,15,4txjdaqveermfryvbfrr4taf7,1,26.1,51.9,2022-10-24T20:12:00.917Z,2022-10-25T05:20:02Z,3870654071,213,4.6,3870654063,56,Back,3870654065,140,24.0,3870654067,141,15.5,3870929871,178,,3870654069,212,24.9,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017823,541,61,2,50,17,4txjdaqveermfryvbfrr4taf7,1,20.9,12.8,2022-10-24T20:12:02.923Z,2022-10-25T05:20:09Z,3870654095,56,Back,3870929929,178,,,,,,,,,,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017831,412,5,2,50,19,1pse9ta7a45pi2w2grjim70ge,1,79.8,101.8,2022-10-24T20:12:04.973Z,2022-10-25T05:20:11Z,3870658729,233,542,3870654137,56,Left,3870654141,347,,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017845,542,5,2,50,19,4txjdaqveermfryvbfrr4taf7,0,20.2,-1.8,2022-10-24T20:12:04.973Z,2022-10-25T05:20:11Z,3870654201,56,Back,3870654363,233,412,3870654203,347,,,,,,,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017947,413,1,2,50,28,1pse9ta7a45pi2w2grjim70ge,1,80.3,100,2022-10-24T20:12:13.836Z,2022-10-25T05:51:07Z,3870654795,141,92.0,3870654791,56,Left,3870654797,212,8.4,3870654793,140,75.6,3870654789,107,,3870654799,213,4.1,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017955,414,1,2,50,30,1pse9ta7a45pi2w2grjim70ge,1,75.6,92,2022-10-24T20:12:16.033Z,2022-10-25T05:51:19Z,3870930195,178,,3870654837,141,95.3,3870654831,56,Left,3870654833,140,79.4,3870654841,212,4.6,3870654845,213,0.5,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017967,415,1,2,50,33,1pse9ta7a45pi2w2grjim70ge,1,79.4,95.3,2022-10-24T20:12:18.533Z,2022-10-25T05:51:31Z,3870654907,141,85.7,3870654905,140,70.9,3870654903,56,Left,3870654911,213,3.8,3870930391,178,,3870654909,212,11.1,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477017985,416,1,2,50,35,1pse9ta7a45pi2w2grjim70ge,1,70.9,85.7,2022-10-24T20:12:20.815Z,2022-10-25T05:50:52Z,3870930451,178,,3870655033,213,0.0,3870655031,212,5.3,3870655029,141,85.9,3870655027,140,75.9,3870655025,56,Left,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018003,417,1,2,50,37,1pse9ta7a45pi2w2grjim70ge,1,74.6,91.9,2022-10-24T20:12:23.297Z,2022-10-25T05:20:53Z,3870930511,178,,3870655133,140,79.8,3870655139,213,0.5,3870655131,56,Left,3870655135,141,96.0,3870655137,212,6.1,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018013,418,3,2,50,39,1pse9ta7a45pi2w2grjim70ge,0,86.6,92.9,2022-10-24T20:12:25.387Z,2022-10-25T05:20:58Z,3870930573,178,,3870808391,465,,3870655183,56,Left,3870655185,286,,3870655269,233,543,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018023,543,7,2,50,40,4txjdaqveermfryvbfrr4taf7,1,13.4,7.1,2022-10-24T20:12:25.689Z,2022-10-25T05:21:46Z,3870655259,233,418,3870655223,56,Back,3870655225,285,,3870808401,385,,3870930641,178,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018025,544,61,2,50,40,4txjdaqveermfryvbfrr4taf7,1,17.4,7.4,2022-10-24T20:12:25.827Z,2022-10-25T05:21:08Z,3870930761,178,,3870655235,56,Back,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477078431,1627,67,2,50,42,4txjdaqveermfryvbfrr4taf7,1,23.1,4.8,2022-10-24T20:12:27.576Z,2022-10-25T06:35:42Z,3870983589,233,1450,,,,,,,,,,,,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477078429,1450,67,2,50,42,1pse9ta7a45pi2w2grjim70ge,0,76.9,95.2,2022-10-24T20:12:27.577Z,2022-10-25T06:22:18Z,3870983593,233,1627,,,,,,,,,,,,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018047,545,1,2,50,42,4txjdaqveermfryvbfrr4taf7,0,20.1,6.5,2022-10-24T20:12:27.610Z,2022-10-25T06:35:43Z,3870655381,233,419,3870655385,286,,3870655333,140,22.5,3870655379,236,,3870655337,212,2.6,3870655335,141,7.3,3870655331,56,Back,3870655339,213,0.2,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,3870931873,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018051,419,74,2,50,42,1pse9ta7a45pi2w2grjim70ge,1,78.5,92.3,2022-10-24T20:12:27.709Z,2022-10-25T05:22:42Z,3870655363,285,,3870655361,56,Left,3870931979,178,,3870655387,233,545,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018059,546,49,2,50,43,4txjdaqveermfryvbfrr4taf7,1,24.8,22.7,2022-10-24T20:12:29.018Z,2022-10-25T05:22:46Z,,,,,,,,,,,,,,,,,,,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477075247,1577,43,2,50,44,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-24T20:12:29.890Z,2022-10-25T06:07:34Z,3870968443,178,0,3870968517,144,82,,,,,,,,,,,,,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018071,547,1,2,50,44,4txjdaqveermfryvbfrr4taf7,1,25,23.2,2022-10-24T20:12:30.054Z,2022-10-25T05:22:55Z,3870655467,141,30.8,3870655465,140,24.8,3870932223,178,,3870655463,56,Back,3870655471,213,1.6,3870655469,212,5.2,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018085,548,1,2,50,45,4txjdaqveermfryvbfrr4taf7,1,24.8,30.8,2022-10-24T20:12:30.937Z,2022-10-25T05:22:59Z,3870655565,141,22.3,3870655561,56,Back,3870655567,212,6.2,3870655563,140,27.0,3870655569,213,5.1,3870932279,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018097,549,1,2,50,46,4txjdaqveermfryvbfrr4taf7,1,27,22.3,2022-10-24T20:12:31.904Z,2022-10-25T05:23:03Z,3870932341,178,,3870655623,141,24.2,3870655619,56,Back,3870655625,212,6.6,3870655621,140,20.8,3870655627,213,2.9,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018121,550,1,2,50,47,4txjdaqveermfryvbfrr4taf7,1,20.8,24.2,2022-10-24T20:12:33.223Z,2022-10-25T05:23:08Z,3870655769,56,Back,3870655773,141,3.2,3870655777,213,4.9,3870932427,178,,3870655775,212,14.6,3870655771,140,23.5,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018127,551,3,2,50,51,4txjdaqveermfryvbfrr4taf7,0,22.4,2.7,2022-10-24T20:12:36.464Z,2022-10-25T05:23:13Z,3870655931,233,420,3870655809,56,Back,3870808581,465,,3870932503,178,,3870655811,285,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018137,420,7,2,50,51,1pse9ta7a45pi2w2grjim70ge,0,77.6,97.3,2022-10-24T20:12:37.054Z,2022-10-25T05:23:18Z,3870655877,233,551,3870655847,286,,3870932571,178,,3870808625,383,,3870655843,56,Left,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018203,552,1,2,50,54,4txjdaqveermfryvbfrr4taf7,1,28.5,2.8,2022-10-24T20:12:39.691Z,2022-10-25T05:23:22Z,3870656281,212,18.3,3870656279,141,13.1,3870656283,213,0.4,3870932629,178,,3870656275,56,Back,3870656277,140,44.6,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018255,553,1,2,50,58,4txjdaqveermfryvbfrr4taf7,1,53.1,5.3,2022-10-24T20:12:43.704Z,2022-10-25T05:23:33Z,3870932719,178,,3870656577,196,,3870656579,56,Left,3870656581,140,70.5,3870656585,212,56.9,3870656583,141,84.5,3870656575,155,,3870656589,1,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,3870656587,213,1.2,3870656843,210,13,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018259,554,13,2,51,3,4txjdaqveermfryvbfrr4taf7,1,72.7,71.1,2022-10-24T20:12:49.230Z,2022-10-25T05:23:34Z,3870656611,18,,3870656691,20,,3870656613,56,Center,3870808733,74,,3870656863,55,553,3870656861,29,,3870656869,103,73.6,3870656871,215,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,3870656875,231,50.5,3870656609,22,,3870932779,178,3870656873,230,3870656867,102,,,98.4,52.3,,,,,,,,,,,,,,,,,,,,,,,,
2477018265,421,5,2,51,5,1pse9ta7a45pi2w2grjim70ge,1,-0.8,49.2,2022-10-24T20:12:51.084Z,2022-10-25T05:23:37Z,3870656639,56,Back,3870656673,233,555,3870656641,346,,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018261,555,5,2,51,5,4txjdaqveermfryvbfrr4taf7,0,100.8,50.8,2022-10-24T20:12:51.084Z,2022-10-25T05:23:37Z,3870656689,233,421,3870656623,346,,3870656621,56,Center,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018475,422,1,2,51,26,1pse9ta7a45pi2w2grjim70ge,1,3.4,47.2,2022-10-24T20:13:12.132Z,2022-10-25T05:23:43Z,3870657803,140,68.7,3870657805,141,26.7,3870657801,56,Center,3870657813,74,,3870657807,212,70.0,3870658961,1,,3870657809,213,6.1,3870657799,124,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018507,423,1,2,51,30,1pse9ta7a45pi2w2grjim70ge,1,68.7,26.7,2022-10-24T20:13:16.121Z,2022-10-25T05:23:49Z,3870657995,140,65.2,3870657997,141,22.2,3870657993,56,Center,3870658001,213,3.8,3870657999,212,4.8,3870932985,178,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018515,424,44,2,51,31,1pse9ta7a45pi2w2grjim70ge,1,63.5,25.8,2022-10-24T20:13:17.207Z,2022-10-25T05:46:52Z,3870658041,233,556,3870658035,56,Center,3870658037,286,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018495,556,44,2,51,31,4txjdaqveermfryvbfrr4taf7,0,36.5,74.2,2022-10-24T20:13:17.208Z,2022-10-25T05:23:54Z,3870658047,233,424,3870657927,56,Back,3870657929,285,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018521,425,1,2,51,31,1pse9ta7a45pi2w2grjim70ge,0,65.2,22.2,2022-10-24T20:13:17.241Z,2022-10-25T05:46:53Z,3870658055,3,,3870933129,388,,3870658067,141,25.0,3870658075,213,0.6,3870658071,212,3.2,3870658059,56,Center,3870658063,140,67.7,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477018517,557,49,2,51,33,4txjdaqveermfryvbfrr4taf7,1,37.8,68,2022-10-24T20:13:18.846Z,2022-10-25T05:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477075771,1592,43,2,51,33,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-24T20:13:19.112Z,2022-10-25T06:10:07Z,3870970751,178,0,3870970753,21,0,3870970853,144,82,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
