id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value
2474401381,725,49,2,76,34,4txjdaqveermfryvbfrr4taf7,1,34.9,89,2022-10-19T20:05:08.046Z,2022-10-20T02:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401395,726,1,2,76,34,4txjdaqveermfryvbfrr4taf7,0,34.9,89.1,2022-10-19T20:05:08.094Z,2022-10-20T02:33:34Z,3856805983,213,0.1,3856805979,212,2.1,3856805971,140,36.9,3856805967,56,Back,3857284045,178,,3856805975,141,89.4,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401425,815,61,2,76,34,c8h9bw1l82s06h77xxrelzhur,1,70.9,11.1,2022-10-19T20:05:08.422Z,2022-10-20T02:34:04Z,3856806055,56,Right,3857284089,178,,,,,,,,,,,,,,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401973,730,3,2,76,35,4txjdaqveermfryvbfrr4taf7,1,31.7,82.2,2022-10-19T20:05:09.028Z,2022-10-20T02:33:55Z,3856808907,285,,3857201935,465,,3856808905,56,Back,3857284383,178,,3856808925,233,821,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401855,821,45,2,76,35,c8h9bw1l82s06h77xxrelzhur,0,68.3,17.8,2022-10-19T20:05:09.028Z,2022-10-20T02:33:56Z,3856808955,286,,3856808957,233,730,3856808265,56,Right,,,,,,,,,,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401493,727,1,2,76,36,4txjdaqveermfryvbfrr4taf7,1,38.9,89.1,2022-10-19T20:05:10.392Z,2022-10-20T02:35:59Z,3856806423,212,22.6,3856806413,56,Center,3856806421,141,71.3,3856806415,140,57.1,3857286109,178,,3856806425,213,5.7,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401499,728,50,2,76,39,4txjdaqveermfryvbfrr4taf7,1,46.6,70.4,2022-10-19T20:05:13.417Z,2022-10-20T02:36:24Z,3856806725,233,816,3856806447,56,Back,3856806449,286,,,,,,,,,,,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401541,816,7,2,76,39,c8h9bw1l82s06h77xxrelzhur,1,53.4,29.6,2022-10-19T20:05:13.803Z,2022-10-20T02:36:29Z,3856806669,285,,3857202159,384,,3857286217,178,,3856806703,233,728,3856806667,56,Center,,,,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401545,817,61,2,76,40,c8h9bw1l82s06h77xxrelzhur,1,52.6,25.9,2022-10-19T20:05:14.204Z,2022-10-20T02:36:40Z,3856806675,56,Center,3857286471,178,,,,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401573,818,49,2,76,41,c8h9bw1l82s06h77xxrelzhur,1,48.4,25.6,2022-10-19T20:05:15.374Z,2022-10-20T02:36:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401611,819,1,2,76,41,c8h9bw1l82s06h77xxrelzhur,1,48.4,25.6,2022-10-19T20:05:15.403Z,2022-10-20T02:36:51Z,3856806971,140,44.5,3857286569,178,,3856806973,141,16.8,3856806975,212,7.3,3856806977,213,4.1,3856806969,56,Back,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401779,820,2,2,76,46,c8h9bw1l82s06h77xxrelzhur,1,49.1,17.8,2022-10-19T20:05:20.074Z,2022-10-20T02:36:55Z,3856807823,56,Center,3856807819,7,5ilkkfbsss0bxd6ttdlqg0uz9,3857286675,178,,3856807827,141,31.4,3856807825,140,73.6,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474401693,729,55,2,76,46,4txjdaqveermfryvbfrr4taf7,1,34.3,61,2022-10-19T20:05:20.075Z,2022-10-20T02:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474492299,1057,43,2,76,49,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-19T20:05:22.968Z,2022-10-20T03:18:44Z,3857307417,144,82,3857307345,178,0,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474492301,1058,43,2,76,49,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-19T20:05:23.774Z,2022-10-20T03:18:45Z,3857307353,178,0,3857307427,144,82,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402037,731,1,2,77,10,4txjdaqveermfryvbfrr4taf7,1,29.3,76.3,2022-10-19T20:05:44.377Z,2022-10-20T02:36:59Z,3856809295,140,27.8,3857286739,178,,3856809289,5,,3856809297,141,49.1,3856809299,212,18.6,3856809291,241,,3856809301,213,4.6,3856809293,56,Back,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402083,732,1,2,77,14,4txjdaqveermfryvbfrr4taf7,1,26.4,47,2022-10-19T20:05:48.312Z,2022-10-20T02:37:10Z,3856809539,140,31.6,3857286879,178,,3856809547,213,5.5,3856809541,141,38.2,3856809537,56,Back,3856809543,212,8.1,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402135,733,1,2,77,16,4txjdaqveermfryvbfrr4taf7,1,41.8,29.8,2022-10-19T20:05:50.263Z,2022-10-20T02:37:17Z,3856809861,141,15.1,3856809859,140,57.9,3856809863,212,19.6,3856809865,213,5.7,3856809857,56,Right,3857287011,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402153,734,1,2,77,20,4txjdaqveermfryvbfrr4taf7,1,44.5,25.3,2022-10-19T20:05:54.803Z,2022-10-20T02:37:20Z,3856809981,140,38.5,3857287103,178,,3856809989,212,26.6,3856809979,56,Back,3856809993,213,1.8,3856809985,141,63.3,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402211,735,1,2,77,24,4txjdaqveermfryvbfrr4taf7,1,38.7,66.5,2022-10-19T20:05:58.161Z,2022-10-20T02:37:27Z,3856810347,213,1.2,3856810339,56,Back,3857287181,178,,3856810345,212,18.7,3856810343,141,92.4,3856810341,140,44.8,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402225,736,1,2,77,26,4txjdaqveermfryvbfrr4taf7,1,45.9,93.3,2022-10-19T20:06:00.465Z,2022-10-20T02:37:31Z,3856810445,140,74.3,3856810447,141,95.4,3857287265,178,,3856810451,213,0.0,3856810449,212,29.9,3856810443,56,Left,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474492355,1074,43,2,77,27,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-19T20:06:01.784Z,2022-10-20T03:19:22Z,3857307547,144,82,3857307537,178,0,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402229,737,61,2,77,27,4txjdaqveermfryvbfrr4taf7,0,74.3,95.4,2022-10-19T20:06:01.835Z,2022-10-20T02:37:37Z,3856810469,56,Left,3857287347,178,,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402237,822,49,2,77,29,c8h9bw1l82s06h77xxrelzhur,1,26.6,4.4,2022-10-19T20:06:02.916Z,2022-10-20T02:37:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402253,823,1,2,77,29,c8h9bw1l82s06h77xxrelzhur,1,26.6,4.4,2022-10-19T20:06:02.963Z,2022-10-20T02:37:46Z,3856810593,213,2.8,3856810585,56,Back,3857287461,178,,3856810591,212,6.6,3856810587,140,20.7,3856810589,141,7.6,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402275,824,1,2,77,30,c8h9bw1l82s06h77xxrelzhur,1,20.7,7.6,2022-10-19T20:06:04.424Z,2022-10-20T02:37:51Z,3856810727,212,7.7,3857287527,178,,3856810725,141,12.6,3856810723,140,27.3,3856810721,56,Back,3856810729,213,0.5,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402301,825,1,2,77,32,c8h9bw1l82s06h77xxrelzhur,1,30.3,13.7,2022-10-19T20:06:06.251Z,2022-10-20T02:37:55Z,3856810867,141,4.7,3856810871,212,6.9,3856810865,140,33.3,3857287595,178,,3856810863,56,Back,3856810875,213,5.2,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402361,826,1,2,77,33,c8h9bw1l82s06h77xxrelzhur,1,33.3,4.7,2022-10-19T20:06:07.650Z,2022-10-20T02:37:58Z,3856811257,140,58.1,3857287691,178,,3856811255,56,Right,3856811263,213,0.1,3856811261,212,26.1,3856811259,141,7.1,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402387,827,1,2,77,38,c8h9bw1l82s06h77xxrelzhur,1,74,21.3,2022-10-19T20:06:12.210Z,2022-10-20T02:38:01Z,3856811427,212,17.9,3857287723,178,,3856811425,141,22.8,3856811423,140,91.0,3856811429,213,0.1,3856811421,56,Center,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402407,828,1,2,77,41,c8h9bw1l82s06h77xxrelzhur,0,92.1,24,2022-10-19T20:06:14.946Z,2022-10-20T02:38:04Z,3856811573,141,44.5,3856811571,140,94.0,3857204479,138,,3857287747,178,,3856811577,213,1.4,3856811569,56,Center,3856811575,212,14.1,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402437,738,8,2,77,41,4txjdaqveermfryvbfrr4taf7,1,4.5,55.2,2022-10-19T20:06:15.742Z,2022-10-20T02:38:07Z,3856811723,56,Back,3857203201,385,,3857287797,178,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402487,829,81,2,77,42,c8h9bw1l82s06h77xxrelzhur,0,94,44.5,2022-10-19T20:06:16.847Z,2022-10-20T02:38:15Z,3856811981,138,,3856811985,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402513,739,6,2,77,43,4txjdaqveermfryvbfrr4taf7,0,5.2,55.4,2022-10-19T20:06:17.470Z,2022-10-20T02:38:19Z,3856812113,56,Back,3856812129,233,830,3856812115,73,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402509,830,6,2,77,43,c8h9bw1l82s06h77xxrelzhur,1,94.8,44.6,2022-10-19T20:06:17.470Z,2022-10-20T02:38:19Z,3856812121,233,739,3856812105,56,Center,3856812107,73,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402849,740,27,2,77,49,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-19T20:06:23.414Z,2022-10-20T02:38:28Z,3856813889,53,9qdm0nxg1g046olii48z3crf9,3856813953,233,831,3856813887,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474402801,831,27,2,77,49,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:06:23.414Z,2022-10-20T02:38:29Z,3856813927,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474403527,741,28,2,78,50,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-19T20:07:24.526Z,2022-10-20T02:38:41Z,3856817687,233,832,3856817587,55,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474403531,832,28,2,78,50,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:07:24.526Z,2022-10-20T02:38:41Z,3856817603,55,831,3856817653,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474403967,833,1,2,79,17,c8h9bw1l82s06h77xxrelzhur,0,99.5,99.5,2022-10-19T20:07:51.210Z,2022-10-20T02:39:36Z,3856820019,141,60.9,3856820023,212,27.5,3856820011,224,,3857289207,178,,3856820013,56,Center,3856820009,155,,3856820007,6,,3856820005,2,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,3856820015,140,91.6,,3857204611,72,,3856820027,213,,,,,4.4,,,,,,,,,,,,,,,,,,,,
2474404027,742,12,2,79,18,4txjdaqveermfryvbfrr4taf7,1,9.9,42.4,2022-10-19T20:07:52.577Z,2022-10-20T02:39:40Z,3856820369,141,3.1,3856820377,213,5.4,3856820365,56,Back,3856820417,15,,3857289285,388,,3856820371,212,34.6,3856820367,140,30.9,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404107,834,1,2,79,24,c8h9bw1l82s06h77xxrelzhur,1,76.3,94.8,2022-10-19T20:07:58.003Z,2022-10-20T02:39:44Z,3856820791,2,,3856820799,140,91.2,3856820801,141,51.3,3857289353,178,,3857204903,224,,3856820803,212,33.5,3856820805,213,5.2,3857204905,72,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,3856820795,155,,,3856820797,56,Center,3856820807,1,,,,,,,,,,,,,,,,,,,,,,,,,
2474404111,835,44,2,79,26,c8h9bw1l82s06h77xxrelzhur,1,89.2,46.6,2022-10-19T20:08:00.158Z,2022-10-20T05:32:33Z,3856821103,233,744,3856820819,286,,3856820817,56,Center,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404159,744,44,2,79,26,4txjdaqveermfryvbfrr4taf7,0,10.8,53.4,2022-10-19T20:08:00.159Z,2022-10-20T02:39:49Z,3856821081,56,Back,3856821147,233,835,3856821083,285,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404119,836,1,2,79,26,c8h9bw1l82s06h77xxrelzhur,0,91.2,51.3,2022-10-19T20:08:00.198Z,2022-10-20T05:32:33Z,3856820865,140,90.7,3856820873,213,1.7,3856820871,212,4.9,3856820867,141,58.4,3856820861,3,,3857289517,388,,3856820863,56,Center,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404133,743,12,2,79,27,4txjdaqveermfryvbfrr4taf7,1,8.7,40.1,2022-10-19T20:08:01.032Z,2022-10-20T02:40:06Z,3857289729,388,,3856820921,212,12.1,3856820919,141,44.0,3856820923,213,0.2,3856820917,140,19.9,3856820915,56,Back,3856820949,15,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404177,837,1,2,79,27,c8h9bw1l82s06h77xxrelzhur,1,82.6,56.1,2022-10-19T20:08:01.812Z,2022-10-20T02:40:11Z,3856821201,212,8.3,3856821195,56,Center,3856821197,140,76.8,3857289845,388,,3856821203,213,3.9,3856821199,141,47.9,3856821193,3,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474410281,903,1,2,79,29,c8h9bw1l82s06h77xxrelzhur,0,77.4,49.5,2022-10-19T20:08:03.470Z,2022-10-20T02:40:18Z,3856855259,140,79.3,3856855261,141,49.7,3856855263,212,2.0,3857290015,178,,3856855255,3,,3856855265,213,0.1,3856855257,56,Center,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404187,745,61,2,79,29,4txjdaqveermfryvbfrr4taf7,1,20.4,52,2022-10-19T20:08:03.513Z,2022-10-20T02:40:23Z,3856821261,56,Back,3857290103,178,,3857290101,21,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404183,838,43,2,79,30,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:08:04.685Z,2022-10-19T20:15:42Z,3856821243,56,Center,3856861881,144,61,,,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474493919,1467,67,2,79,31,c8h9bw1l82s06h77xxrelzhur,1,72,36.2,2022-10-19T20:08:05.355Z,2022-10-20T05:32:33Z,3857313957,233,1143,,,,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474493917,1143,67,2,79,31,4txjdaqveermfryvbfrr4taf7,0,28,63.8,2022-10-19T20:08:05.356Z,2022-10-20T03:38:08Z,3857313965,233,1467,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474493903,1464,43,2,79,32,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:08:06.244Z,2022-10-20T03:38:00Z,3857313885,233,1142,3857313899,144,67,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474493901,1142,43,2,79,32,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-19T20:08:06.245Z,2022-10-20T03:38:00Z,3857313889,233,1464,3857313905,144,67,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474493933,1144,83,2,79,32,4txjdaqveermfryvbfrr4taf7,1,29.6,68.7,2022-10-19T20:08:06.270Z,2022-10-20T03:38:16Z,3857314015,399,116643,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474412221,915,1,2,79,32,c8h9bw1l82s06h77xxrelzhur,0,70.2,33.7,2022-10-19T20:08:06.278Z,2022-10-20T02:40:30Z,3857290185,178,,3856865925,140,73.6,3856865929,212,4.7,3856865931,213,5.6,3856865927,141,29.1,3856865923,56,Center,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404231,746,49,2,79,34,4txjdaqveermfryvbfrr4taf7,1,25,73.5,2022-10-19T20:08:08.341Z,2022-10-20T02:40:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404303,747,1,2,79,34,4txjdaqveermfryvbfrr4taf7,1,25,73.5,2022-10-19T20:08:08.390Z,2022-10-20T02:40:39Z,3856821921,213,6.0,3856821913,56,Center,3856821919,212,37.6,3856821923,1,,3856821917,141,60.3,3856821915,140,59.8,3857290273,178,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404357,748,1,2,79,40,4txjdaqveermfryvbfrr4taf7,1,73.9,38,2022-10-19T20:08:14.716Z,2022-10-20T02:40:46Z,3856822253,213,5.8,3856823367,154,,3856822239,56,Center,3856822247,141,23.3,3856823365,210,13,3856822249,212,20.6,3857290327,178,,3856822243,140,91.1,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404361,749,13,2,79,43,4txjdaqveermfryvbfrr4taf7,1,92.8,26.8,2022-10-19T20:08:17.137Z,2022-10-20T02:40:47Z,3856823409,154,,3856822845,20,,3856822285,56,Center,3856823419,230,99.1,3856823411,55,748,3856823421,231,44.6,3856823415,102,42.5,3856823417,103,43.1,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,3856822283,63,,,3856822843,23,,3856823407,29,3856823405,87,3857290379,178,,,,,,,,,,,,,,,,,,,,,
2474404367,750,5,2,79,43,4txjdaqveermfryvbfrr4taf7,0,101.5,46.6,2022-10-19T20:08:17.737Z,2022-10-20T02:40:50Z,3856822385,233,839,3856822321,56,Center,3856822323,346,,,,,,,,,,,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404351,839,5,2,79,43,c8h9bw1l82s06h77xxrelzhur,1,-1.5,53.4,2022-10-19T20:08:17.737Z,2022-10-20T02:40:50Z,3856822189,56,Back,3856822191,346,,3856822359,233,750,,,,,,,,,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474405061,842,18,2,80,26,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:08:59.916Z,2022-10-20T02:41:15Z,3856826309,59,9,3856826301,42,,3856826371,55,843,3856826305,44,Forward,,,,,,,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474405069,843,19,2,80,26,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:08:59.917Z,2022-10-20T02:41:16Z,3856826353,59,7,3856826347,42,,3856826351,145,10,3856826357,55,842,3856841027,293,0,3856826355,44,Midfielder,3856841025,292,0,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404977,840,18,2,80,31,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:09:05.563Z,2022-10-20T02:41:55Z,3856825799,42,,3856825877,55,841,3856825801,44,Defender,3856825805,59,21,,,,,,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474404981,841,19,2,80,31,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:09:05.564Z,2022-10-20T02:41:56Z,3856841097,292,0,3856825831,44,Defender,3856825823,145,3,3856825815,42,,3856825835,55,840,3856825827,59,26,3856841099,293,0,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474405647,846,40,2,80,34,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T20:09:08.504Z,2022-10-20T04:41:31Z,3856829537,194,25yu90pekqr1lhs098f3uxy39,3856829535,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3856829527,30,"53d0pvr7ylvfhp6p749iniqc5, 19z8jmren3eytg7fbuzqv73kl, eziqega9e25bg939pfh4vjp3p, 7mms3tmwizhtvzakotl4hv0et, 29dp5gmu5xbd04mozwxq5tjh1, dxze3b3fsfl814bjcs7q6wcet, 25yu90pekqr1lhs098f3uxy39, 3xqbru6q5dvtrhv6coe7retp1, 5ilkkfbsss0bxd6ttdlqg0uz9, dz2rfsmhib89jwilpuub10qcq, 3kdl679ra6mlobdg09xqf7fft, 9twvo5p1ge4zfgy5hcu0nsvdh, 31q177jwvtfisk6irzsu4eiqy, 8ckml3ywxcyv3w7978rki88vd, dpw4s6nbkfcrjlqxxgf9j5yhh",3856829529,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5",3856829533,130,4,3856829531,59,"1, 66, 26, 3, 2, 4, 14, 7, 11, 19, 17, 15, 42, 47, 62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474405477,844,1,2,80,51,c8h9bw1l82s06h77xxrelzhur,0,4.6,52.1,2022-10-19T20:09:25.819Z,2022-10-20T02:42:18Z,3856828637,213,0.5,3856828641,74,,3856828635,212,76.5,3856828627,124,,3856828629,56,Left,3856828633,141,100.0,3856828639,1,,3856828631,140,70.0,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
