id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/18/value
2497316495,413,5,2,53,24,4txjdaqveermfryvbfrr4taf7,1,27.3,101.4,2023-01-14T16:10:45.319Z,2023-01-14T22:32:08Z,3977594105,347,,3977594163,233,593,3977594103,56,Back,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497316491,593,5,2,53,24,b9si1jn1lfxfund69e9ogcu2n,0,72.7,-1.4,2023-01-14T16:10:45.319Z,2023-01-14T22:32:08Z,3977594069,56,Right,3977594451,233,413,3977594073,347,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497316981,414,1,2,53,41,4txjdaqveermfryvbfrr4taf7,1,26,100,2023-01-14T16:11:01.362Z,2023-01-14T22:32:13Z,3977596697,56,Back,3977596695,107,,3977596705,213,5.4,3977596701,141,89.3,3977596703,212,10.2,3977596699,140,32.2,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497317009,415,1,2,53,43,4txjdaqveermfryvbfrr4taf7,1,32.5,89.1,2023-01-14T16:11:03.404Z,2023-01-14T22:32:18Z,3977596847,212,6.4,3977596845,141,96.9,3977596893,189,,3978662693,178,,3977596841,56,Back,3977596849,213,1.0,3977596843,140,35.9,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497317105,416,1,2,53,44,4txjdaqveermfryvbfrr4taf7,1,36,96.9,2023-01-14T16:11:04.736Z,2023-01-14T22:32:38Z,3977597383,141,91.2,3977597381,140,54.0,3977597379,56,Left,3978662801,178,,3977597387,213,6.1,3977597385,212,19.3,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497516405,1518,83,2,53,46,b9si1jn1lfxfund69e9ogcu2n,1,30.8,9.5,2023-01-14T16:11:06.919Z,2023-01-14T23:08:30Z,3978682247,399,57531,,,,,,,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457537,782,3,2,53,48,4txjdaqveermfryvbfrr4taf7,0,65.7,90.8,2023-01-14T16:11:08.906Z,2023-01-14T22:32:44Z,3978662861,178,,3978368189,465,,3978368191,467,3fhoof7n4sjaizvotcmypb9at,3978368187,286,,3978368185,56,Left,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497317109,417,4,2,53,48,4txjdaqveermfryvbfrr4taf7,1,64.4,94.6,2023-01-14T16:11:09.056Z,2023-01-14T22:32:55Z,3977597739,233,594,3977597423,286,,3977597413,152,,3977597407,56,Left,3977597419,265,,3977597405,13,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497317167,594,4,2,53,48,b9si1jn1lfxfund69e9ogcu2n,0,35.6,5.4,2023-01-14T16:11:09.057Z,2023-01-14T22:32:54Z,3978663003,178,,3977597677,285,,3977597675,265,,3977597815,233,417,3977597671,56,Back,3977597669,13,,3977597673,152,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497317957,418,1,2,54,18,4txjdaqveermfryvbfrr4taf7,1,67.2,92.7,2023-01-14T16:11:38.977Z,2023-01-14T22:34:55Z,3977602187,152,,3977602197,141,88.9,3977602195,140,65.0,3977602203,212,3.5,3978663101,178,,3977602205,213,4.0,3977602191,56,Left,3977602183,5,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497317989,419,1,2,54,21,4txjdaqveermfryvbfrr4taf7,1,68.3,88.6,2023-01-14T16:11:42.046Z,2023-01-14T22:33:09Z,3977602391,56,Left,3977602393,140,73.8,3977602399,213,0.4,3977602397,212,6.4,3977602395,141,92.6,3978663161,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318089,420,1,2,54,23,4txjdaqveermfryvbfrr4taf7,1,77.3,93.3,2023-01-14T16:11:44.319Z,2023-01-14T22:33:12Z,3977602943,56,Left,3977602949,141,81.2,3978663175,178,,3977602951,212,18.2,3977602947,140,92.8,3977602955,213,5.8,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318109,421,1,2,54,26,4txjdaqveermfryvbfrr4taf7,0,93.9,73.9,2023-01-14T16:11:47.131Z,2023-01-14T22:35:13Z,3977603073,141,63.0,3977603069,56,Center,3977603071,140,94.2,3978663711,178,,3977603075,212,7.4,3977603077,213,4.8,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318117,595,61,2,54,27,b9si1jn1lfxfund69e9ogcu2n,1,5.1,33,2023-01-14T16:11:47.421Z,2023-01-14T22:35:19Z,3978663781,178,,3977603141,56,Back,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318257,422,1,2,54,28,4txjdaqveermfryvbfrr4taf7,1,92.4,72,2023-01-14T16:11:49.217Z,2023-01-14T22:35:27Z,3978663831,178,,3977603887,212,7.6,3977603885,141,82.9,3977603883,140,94.1,3977603891,213,1.3,3977603881,56,Left,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318315,423,1,2,54,30,4txjdaqveermfryvbfrr4taf7,0,94,85.3,2023-01-14T16:11:50.542Z,2023-01-14T22:35:34Z,3977604237,141,83.5,3977604375,233,596,3978663893,178,,3978369621,224,,3977604239,212,1.3,3977604233,56,Left,3977604241,213,5.0,3977604229,155,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,3978369623,72,,3977604383,286,,,3977604225,2,,3977604235,140,94.3,3977604373,236,,,,,,,,,,,,,,,,,,,
2497318245,596,12,2,54,30,b9si1jn1lfxfund69e9ogcu2n,1,6.3,17.2,2023-01-14T16:11:50.593Z,2023-01-14T22:35:46Z,3978664057,178,,3977603835,56,Back,3977604473,233,423,3977603833,185,,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318303,597,49,2,54,32,b9si1jn1lfxfund69e9ogcu2n,1,2.9,12.6,2023-01-14T16:11:52.722Z,2023-01-14T22:35:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318365,598,1,2,54,33,b9si1jn1lfxfund69e9ogcu2n,0,3.3,10.5,2023-01-14T16:11:54.021Z,2023-01-14T22:36:01Z,3977604545,141,10.6,3977604723,233,424,3977604729,286,,3977604721,236,,3977604547,212,3.4,3978664207,178,,3977604539,155,,3977604541,56,Back,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,3977604549,213,0.0,3977604543,140,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318389,424,74,2,54,33,4txjdaqveermfryvbfrr4taf7,1,95,90.9,2023-01-14T16:11:54.118Z,2023-01-14T22:36:05Z,3978664275,178,,3977604639,56,Left,3977604641,285,,3977604765,233,598,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318421,425,1,2,54,35,4txjdaqveermfryvbfrr4taf7,0,92.9,90.2,2023-01-14T16:11:56.307Z,2023-01-14T22:36:18Z,3978664355,21,,3977604811,56,Left,3977604819,213,0.8,3977604813,140,94.3,3977604817,212,2.2,3977604815,141,92.6,3978664353,178,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497319767,605,50,2,54,37,b9si1jn1lfxfund69e9ogcu2n,1,10.9,11.6,2023-01-14T16:11:57.399Z,2023-01-14T22:36:43Z,3977611713,56,Back,3977613063,233,433,3977611715,285,,,,,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497319939,433,7,2,54,37,4txjdaqveermfryvbfrr4taf7,0,89.1,88.4,2023-01-14T16:11:57.400Z,2023-01-14T22:37:02Z,3977612579,56,Left,3977613013,233,605,3978664673,178,,3978370509,385,,3977612581,286,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318477,599,61,2,54,37,b9si1jn1lfxfund69e9ogcu2n,1,10,11.8,2023-01-14T16:11:57.412Z,2023-01-14T22:36:56Z,3977605103,56,Back,3978664715,178,,,,,,,,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318473,426,49,2,54,38,4txjdaqveermfryvbfrr4taf7,1,82.8,93.9,2023-01-14T16:11:58.464Z,2023-01-14T22:37:15Z,,,,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318535,427,1,2,54,39,4txjdaqveermfryvbfrr4taf7,1,83.3,94.1,2023-01-14T16:11:59.631Z,2023-01-14T22:38:12Z,3977605455,141,80.8,3977605447,56,Left,3978665591,178,,3977605451,140,82.9,3977605461,213,4.7,3977605459,212,9.1,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318609,428,1,2,54,40,4txjdaqveermfryvbfrr4taf7,1,82.8,77.9,2023-01-14T16:12:01.312Z,2023-01-14T22:38:16Z,3978665651,178,,3977605915,56,Center,3977605917,140,77.8,3977605921,141,52.4,3977605925,212,18.1,3977605927,213,4.4,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318787,429,1,2,54,43,4txjdaqveermfryvbfrr4taf7,1,76.7,50.1,2023-01-14T16:12:03.978Z,2023-01-14T22:39:25Z,3978666229,178,,3977606861,212,16.6,3977606859,141,26.5,3977606863,213,4.5,3977606857,140,72.8,3977606855,56,Center,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318801,430,1,2,54,49,4txjdaqveermfryvbfrr4taf7,0,93.3,4.7,2023-01-14T16:12:09.604Z,2023-01-14T22:39:32Z,3977607243,286,,3978371449,386,,3977606967,140,93.2,3978371451,20,,3977607239,233,600,3977607237,236,,3977606961,2,,3977606969,141,7.9,4ryipy52oscxkv71ws0os5w5,V. Coufal,3978371447,225,,3977606965,56,Right,,3978666325,178,,3977606973,213,1.6,3977606971,212,2.2,,,,,,,,,,,,,,,,,,
2497318843,600,12,2,54,49,b9si1jn1lfxfund69e9ogcu2n,1,8.5,89.5,2023-01-14T16:12:09.680Z,2023-01-14T22:39:35Z,3978666357,178,,3977607271,233,430,3977607165,185,,3977607167,56,Back,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318883,601,49,2,54,50,b9si1jn1lfxfund69e9ogcu2n,1,13,82.6,2023-01-14T16:12:10.456Z,2023-01-14T22:39:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497318957,602,1,2,54,51,b9si1jn1lfxfund69e9ogcu2n,1,13,82.6,2023-01-14T16:12:11.707Z,2023-01-14T22:39:52Z,3977607697,141,87.9,3977607703,213,2.5,3977607693,140,8.6,3978666511,178,,3977607701,212,5.9,3977607691,56,Back,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497319019,603,1,2,54,53,b9si1jn1lfxfund69e9ogcu2n,0,8.9,93.6,2023-01-14T16:12:14.195Z,2023-01-14T22:39:56Z,3978372093,155,,3978666583,178,,3977607967,213,6.0,3977607957,140,37.4,3977607955,56,Back,3977607963,212,30.8,3977607961,141,83.1,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497319079,431,61,2,54,56,4txjdaqveermfryvbfrr4taf7,1,59,20.6,2023-01-14T16:12:16.467Z,2023-01-14T22:40:05Z,3978666673,178,,3977608187,56,Right,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497319147,604,4,2,54,57,b9si1jn1lfxfund69e9ogcu2n,1,38.6,83.8,2023-01-14T16:12:17.833Z,2023-01-14T22:40:13Z,3977608635,286,,3977608903,233,432,3977608627,13,,3977618151,294,,3977608629,56,Back,3977608631,152,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497319181,432,4,2,54,57,4txjdaqveermfryvbfrr4taf7,0,61.4,16.2,2023-01-14T16:12:17.834Z,2023-01-14T22:40:13Z,3977608777,285,,3977608775,152,,3978666781,178,,3977608965,233,604,3977608771,294,,3977608769,13,,3977608773,56,Right,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497321135,434,27,2,56,5,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-01-14T16:13:26.148Z,2023-01-14T22:40:32Z,3977619191,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497321127,606,27,2,56,5,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-01-14T16:13:26.148Z,2023-01-14T22:40:32Z,3977619017,53,50y6nq2eok9lnmldevkamkkwl,3977619015,41,Injury,3977619121,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497322661,435,28,2,56,51,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-01-14T16:14:11.776Z,2023-01-14T22:41:11Z,3977627243,55,434,3977627377,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497322651,607,28,2,56,51,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-01-14T16:14:11.776Z,2023-01-14T22:41:12Z,3977627205,55,606,3977627315,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497322897,608,1,2,57,7,b9si1jn1lfxfund69e9ogcu2n,1,37.3,85.3,2023-01-14T16:14:27.924Z,2023-01-14T22:41:36Z,3977634983,212,7.8,3977638949,152,,3977634981,141,82.0,3977634977,140,30.2,3977634973,56,Back,3978667373,178,,3977638947,5,,3977634985,213,3.4,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497322909,609,1,2,57,8,b9si1jn1lfxfund69e9ogcu2n,1,34.6,84.5,2023-01-14T16:14:28.717Z,2023-01-14T22:41:42Z,3978667537,178,,3977637755,140,41.6,3977637759,141,85.1,3977637763,213,0.1,3977637749,56,Back,3977637761,212,7.4,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497322919,610,1,2,57,9,b9si1jn1lfxfund69e9ogcu2n,1,40.7,87,2023-01-14T16:14:29.770Z,2023-01-14T22:41:46Z,3977638905,56,Back,3977638907,140,31.3,3977638909,141,83.7,3977638911,212,10.1,3977638913,213,3.4,3978667583,178,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497325333,624,1,2,57,11,b9si1jn1lfxfund69e9ogcu2n,1,29.2,71.5,2023-01-14T16:14:31.484Z,2023-01-14T22:41:49Z,3977645221,56,Back,3977645231,213,4.0,3977645229,212,24.4,3978667601,178,,3977645225,140,14.2,3977645227,141,44.1,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323077,611,1,2,57,15,b9si1jn1lfxfund69e9ogcu2n,0,13.6,43.8,2023-01-14T16:14:35.816Z,2023-01-14T22:41:52Z,3977629539,141,30.3,3977629551,213,6.1,3977629521,155,,3977629559,1,,3977629545,212,54.5,3978667641,178,,3977629527,56,Center,3977629535,140,64.8,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323177,436,1,2,57,18,4txjdaqveermfryvbfrr4taf7,1,41.3,69.3,2023-01-14T16:14:39.206Z,2023-01-14T22:42:09Z,3977630063,3,,3977630069,141,87.2,3977630071,212,13.6,3978667843,388,,3977630073,213,1.1,3977630067,140,47.1,3977630065,56,Back,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323211,437,1,2,57,21,4txjdaqveermfryvbfrr4taf7,0,47.1,87.2,2023-01-14T16:14:41.839Z,2023-01-14T22:42:20Z,3977630261,140,55.2,3977630263,141,84.2,3977630259,56,Left,3977630257,3,,3978667977,178,,3977630265,212,8.7,3977630267,213,6.0,3978374821,168,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323289,612,1,2,57,22,b9si1jn1lfxfund69e9ogcu2n,1,42.6,15.1,2023-01-14T16:14:43.334Z,2023-01-14T22:42:23Z,3977630737,141,27.9,3977630735,140,65.8,3977630731,157,,3977630743,1,,3978667999,178,,3977630739,212,25.9,3977630741,213,0.3,3977630733,56,Center,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323303,613,1,2,57,24,b9si1jn1lfxfund69e9ogcu2n,0,66.6,28.1,2023-01-14T16:14:44.927Z,2023-01-14T22:42:36Z,3977630839,140,54.5,3977630853,212,12.8,3977630831,3,,3977630857,213,3.0,3978668167,178,,3977630847,141,30.6,3977630837,56,Center,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323317,438,49,2,57,26,4txjdaqveermfryvbfrr4taf7,1,45.7,71.5,2023-01-14T16:14:46.947Z,2023-01-14T22:42:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323419,439,1,2,57,26,4txjdaqveermfryvbfrr4taf7,0,45.7,71.5,2023-01-14T16:14:46.960Z,2023-01-14T22:42:52Z,3977631469,56,Center,3977631471,140,90.2,3978668337,178,,3977631479,1,,3977631473,141,63.4,3977631475,212,47.0,3977631477,213,6.2,3977631467,157,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323443,614,49,2,57,31,b9si1jn1lfxfund69e9ogcu2n,1,11.6,34.2,2023-01-14T16:14:52.257Z,2023-01-14T22:43:01Z,,,,,,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323561,615,1,2,57,31,b9si1jn1lfxfund69e9ogcu2n,1,11.6,34.2,2023-01-14T16:14:52.274Z,2023-01-14T22:43:04Z,3977632229,212,15.2,3978668507,178,,3977632231,213,5.5,3977632223,56,Back,3977632225,140,21.9,3977632227,141,18.4,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323603,616,1,2,57,35,b9si1jn1lfxfund69e9ogcu2n,1,22.1,18.6,2023-01-14T16:14:55.970Z,2023-01-14T22:43:10Z,3977632439,212,25.0,3977632433,56,Back,3977632441,213,6.2,3978668557,178,,3977632435,140,45.9,3977632437,141,17.1,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323679,617,1,2,57,37,b9si1jn1lfxfund69e9ogcu2n,1,46.4,17.1,2023-01-14T16:14:57.369Z,2023-01-14T22:43:14Z,3977632867,56,Right,3977632875,213,5.4,3977632873,212,12.4,3978668633,178,,3977632871,141,3.0,3977632869,140,53.9,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323737,618,1,2,57,41,b9si1jn1lfxfund69e9ogcu2n,1,61.6,9.1,2023-01-14T16:15:01.770Z,2023-01-14T22:43:24Z,3978668705,178,,3977633161,56,Center,3977633169,213,1.3,3977633163,140,66.7,3977633165,141,33.8,3977633167,212,17.6,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323745,619,61,2,57,42,b9si1jn1lfxfund69e9ogcu2n,0,68.6,34.5,2023-01-14T16:15:03.237Z,2023-01-14T22:43:33Z,3978668773,178,,3977633211,56,Center,,,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323769,440,49,2,57,44,4txjdaqveermfryvbfrr4taf7,1,35.3,69,2023-01-14T16:15:04.723Z,2023-01-14T22:43:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323919,441,1,2,57,45,4txjdaqveermfryvbfrr4taf7,1,35.8,72.3,2023-01-14T16:15:06.338Z,2023-01-14T22:43:42Z,3977634067,140,41.7,3978668857,178,,3977634073,213,1.1,3977634069,141,88.6,3977634071,212,12.7,3977634063,56,Back,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497517233,1058,3,2,57,46,4txjdaqveermfryvbfrr4taf7,1,36.6,90.8,2023-01-14T16:15:06.355Z,2023-02-16T12:50:05Z,4035443847,233,1821,4035443423,464,,4035443417,286,,4035443415,56,Back,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508328577,1821,45,2,57,46,b9si1jn1lfxfund69e9ogcu2n,0,63.4,9.2,2023-01-14T16:15:06.355Z,2023-02-16T12:50:06Z,4035443855,285,,4035443617,56,Right,4035443851,233,1058,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497323995,442,1,2,57,49,4txjdaqveermfryvbfrr4taf7,0,45.3,88.4,2023-01-14T16:15:09.966Z,2023-01-14T22:43:49Z,3977634467,140,56.6,3977634465,56,Left,3977634473,213,6.2,3977634469,141,87.4,3977634471,212,11.9,3978668885,178,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497324029,620,49,2,57,51,b9si1jn1lfxfund69e9ogcu2n,1,40.8,11.1,2023-01-14T16:15:11.470Z,2023-01-14T22:43:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497324077,621,1,2,57,51,b9si1jn1lfxfund69e9ogcu2n,1,40.8,11.1,2023-01-14T16:15:11.506Z,2023-01-14T22:43:57Z,3977634819,213,5.9,3977634813,140,51.5,3977634811,56,Right,3978668923,178,,3977634817,212,12.2,3977634815,141,4.0,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497324365,622,1,2,57,52,b9si1jn1lfxfund69e9ogcu2n,1,52.6,4,2023-01-14T16:15:13.104Z,2023-01-14T22:44:02Z,3977636373,213,0.1,3977636369,141,7.0,3978668977,178,,3977636371,212,24.8,3977636367,140,76.1,3977636365,56,Right,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497459043,964,3,2,57,57,b9si1jn1lfxfund69e9ogcu2n,0,91,15.9,2023-01-14T16:15:17.901Z,2023-01-14T22:44:18Z,3978377079,286,,3978669087,178,,3978377087,467,bmk0efhzrno1sgr3g8yijoa8l,3978377083,465,,3978377077,56,Right,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497517341,1062,83,2,57,59,4txjdaqveermfryvbfrr4taf7,1,9.6,81,2023-01-14T16:15:19.937Z,2023-01-14T23:16:31Z,3978688565,399,430871,,,,,,,,,,,,,,,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
