id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/16/value,qualifier/18/value
2493326179,618,1,2,61,38,ehd2iemqmschhj2ec0vayztzz,1,80.2,24.6,2022-12-26T16:19:37.418Z,2022-12-27T00:30:24Z,3956581375,213,0.0,3957278483,178,,3956581371,141,24.9,3956581369,140,93.4,3956581367,56,Center,3956581373,212,13.9,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326187,619,1,2,61,44,ehd2iemqmschhj2ec0vayztzz,0,82.1,19.2,2022-12-26T16:19:43.242Z,2022-12-27T00:30:38Z,3957278537,389,,3956591457,286,,3956590581,212,1.0,3956590577,140,82.3,3956592017,233,553,3956591455,236,,3956590579,141,20.7,3956590583,213,1.4,a559ewan4122b6orx6d0f6s16,N. Patterson,3956581411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326773,553,74,2,61,44,b9si1jn1lfxfund69e9ogcu2n,1,17.7,77.9,2022-12-26T16:19:43.343Z,2022-12-27T00:30:46Z,3956591939,56,Back,3956591989,233,619,3957278575,178,,3956591941,285,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326279,620,1,2,61,47,ehd2iemqmschhj2ec0vayztzz,0,88.9,25.6,2022-12-26T16:19:46.487Z,2022-12-27T00:31:06Z,3957231767,20,,3956581943,212,15.8,3956581939,140,91.9,3956581945,213,1.4,3956581935,155,,3956581933,2,,3957278659,389,,3957231765,224,,a559ewan4122b6orx6d0f6s16,N. Patterson,3956581941,141,48.4,3956581937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326219,546,44,2,61,48,b9si1jn1lfxfund69e9ogcu2n,1,7.8,52.5,2022-12-26T16:19:47.026Z,2022-12-27T00:59:06Z,3956582033,233,621,3956581631,56,Back,3956581635,285,,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326283,621,44,2,61,48,ehd2iemqmschhj2ec0vayztzz,0,92.2,47.5,2022-12-26T16:19:47.027Z,2022-12-27T00:31:18Z,3956582125,233,546,3956581959,56,Center,3956581961,286,,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326239,547,12,2,61,48,b9si1jn1lfxfund69e9ogcu2n,1,7.4,53.4,2022-12-26T16:19:47.115Z,2022-12-27T00:59:06Z,3957278747,178,,3956581739,140,23.7,3956581743,212,25.2,3956581741,141,80.7,3956581777,15,,3956581745,213,0.8,3956581737,56,Back,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326271,548,49,2,61,51,b9si1jn1lfxfund69e9ogcu2n,1,25.6,81.2,2022-12-26T16:19:49.985Z,2022-12-27T00:31:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326309,549,1,2,61,51,b9si1jn1lfxfund69e9ogcu2n,1,26,82.2,2022-12-26T16:19:50.058Z,2022-12-27T00:31:40Z,3956582111,212,23.9,3956582105,140,47.3,3956582107,141,94.7,3956582115,213,0.4,3957278805,178,,3956582103,56,Back,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326449,550,1,2,61,57,b9si1jn1lfxfund69e9ogcu2n,1,71.5,82.7,2022-12-26T16:19:56.196Z,2022-12-27T00:31:52Z,3956582827,140,92.6,3956582833,213,0.0,3957278861,178,,3956582825,56,Left,3956582831,212,22.2,3956582829,141,83.3,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326495,551,1,2,62,0,b9si1jn1lfxfund69e9ogcu2n,0,97.6,84.1,2022-12-26T16:19:59.585Z,2022-12-27T00:31:59Z,3957278881,178,,3956583039,213,4.5,3957232721,72,,3956583027,2,,3957232719,224,,3956583033,140,93.1,3956583031,56,Center,3956583037,212,19.7,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,3956583035,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326515,622,12,2,62,1,ehd2iemqmschhj2ec0vayztzz,1,4.6,40.9,2022-12-26T16:20:00.515Z,2022-12-27T00:32:06Z,3956583129,213,4.8,3956583145,15,,3957278925,389,,3956583121,56,Back,3956583127,212,26.2,3956583125,141,2.5,3956583123,140,6.8,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326555,623,49,2,62,4,ehd2iemqmschhj2ec0vayztzz,1,6.8,2.5,2022-12-26T16:20:02.999Z,2022-12-27T00:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326621,624,61,2,62,4,ehd2iemqmschhj2ec0vayztzz,0,8.2,2.9,2022-12-26T16:20:03.928Z,2022-12-27T00:32:32Z,3957279029,178,,3956583781,56,Back,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326763,552,5,2,62,7,b9si1jn1lfxfund69e9ogcu2n,1,85,101.8,2022-12-26T16:20:06.654Z,2022-12-27T00:32:38Z,3956584553,56,Left,3956584607,233,625,3956584555,347,,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493326645,625,5,2,62,7,ehd2iemqmschhj2ec0vayztzz,0,15,-1.8,2022-12-26T16:20:06.654Z,2022-12-27T00:32:39Z,3956584673,233,552,3956583925,347,,3956583923,56,Back,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327047,554,1,2,62,29,b9si1jn1lfxfund69e9ogcu2n,1,87.5,100,2022-12-26T16:20:28.682Z,2022-12-27T00:32:44Z,3956586149,107,,3956586167,140,89.4,3956586161,56,Left,3956586181,213,5.0,3956586175,212,8.1,3956586173,141,90.2,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327059,555,1,2,62,30,b9si1jn1lfxfund69e9ogcu2n,0,89.4,90.2,2022-12-26T16:20:29.512Z,2022-12-27T00:32:50Z,3956586225,140,91.3,3956586227,141,100.0,3957279123,178,,3956586231,213,1.3,3956586223,56,Left,3956586229,212,7.6,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327063,556,5,2,62,31,b9si1jn1lfxfund69e9ogcu2n,0,88.5,101,2022-12-26T16:20:30.116Z,2022-12-27T00:32:54Z,3956586893,233,626,3956586249,56,Left,3956586253,347,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327173,626,5,2,62,31,ehd2iemqmschhj2ec0vayztzz,1,11.5,-1,2022-12-26T16:20:30.116Z,2022-12-27T00:32:54Z,3956586875,233,556,3956586841,347,,3956586839,56,Back,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327203,627,1,2,62,38,ehd2iemqmschhj2ec0vayztzz,1,7.8,0,2022-12-26T16:20:37.204Z,2022-12-27T00:33:09Z,3956586999,56,Back,3956587009,212,10.4,3956587007,141,12.4,3956587005,140,3.7,3956587011,213,2.0,3956586993,107,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327397,628,1,2,62,38,ehd2iemqmschhj2ec0vayztzz,0,6,15.1,2022-12-26T16:20:37.908Z,2022-12-27T00:33:27Z,3956587995,140,36.8,3957279245,178,,3956587991,157,,3956587997,141,20.7,3956587993,56,Back,3956588003,1,,3956587999,212,32.6,3956588001,213,0.1,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327309,557,1,2,62,42,b9si1jn1lfxfund69e9ogcu2n,0,59.8,80.4,2022-12-26T16:20:41.185Z,2022-12-27T00:33:40Z,3956587589,212,6.1,3956587575,3,,3956587591,213,5.4,3957279289,178,,3956587585,140,63.6,3956587581,56,Center,3956587587,141,73.7,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327407,629,4,2,62,43,ehd2iemqmschhj2ec0vayztzz,1,35.8,23.6,2022-12-26T16:20:42.499Z,2022-12-27T00:33:57Z,3956588043,265,,3956588039,152,,3956588069,233,558,3956588047,286,,3956588031,56,Back,3956588025,13,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327373,558,4,2,62,43,b9si1jn1lfxfund69e9ogcu2n,0,64.2,76.4,2022-12-26T16:20:42.500Z,2022-12-27T00:33:56Z,3956588107,233,629,3957279353,178,,3956587897,285,,3956587891,56,Center,3956587895,265,,3956587893,152,,3956587889,13,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493327799,559,17,2,63,1,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-12-26T16:21:00.693Z,2022-12-27T00:35:13Z,3956590229,392,,3956590227,31,,3956590231,13,243,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493328153,560,27,2,63,29,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-12-26T16:21:28.232Z,2022-12-27T00:35:19Z,3956592565,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493328215,630,27,2,63,29,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-12-26T16:21:28.232Z,2022-12-27T00:35:19Z,3956592471,53,ceerfv28fygp7m2euv5n5uu39,3956592507,233,560,3956592469,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493328989,562,28,2,64,21,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-12-26T16:22:19.986Z,2022-12-27T00:35:36Z,3956596753,55,560,3956596945,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493328983,631,28,2,64,21,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-12-26T16:22:19.986Z,2022-12-27T00:35:37Z,3956596715,55,630,3956596873,233,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329239,632,1,2,64,28,ehd2iemqmschhj2ec0vayztzz,1,46.4,29.8,2022-12-26T16:22:27.173Z,2022-12-27T00:35:44Z,3956598073,56,Right,3956598069,5,,3956598071,152,,3956598077,141,6.1,3956598075,140,52.2,3956598081,213,5.1,3956598079,212,17.2,3957279791,178,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329267,633,1,2,64,30,ehd2iemqmschhj2ec0vayztzz,1,52.2,6.1,2022-12-26T16:22:29.240Z,2022-12-27T00:35:56Z,3956598233,140,53.9,3956598235,141,23.7,3956598237,212,12.1,3956598231,56,Center,3957279841,178,,3956598239,213,1.4,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329287,634,1,2,64,30,ehd2iemqmschhj2ec0vayztzz,0,53.9,23.7,2022-12-26T16:22:29.909Z,2022-12-27T00:36:09Z,3956598333,212,18.5,3956598323,140,69.6,3956598337,213,5.8,3956598329,141,11.4,3957279947,178,,3956598319,56,Right,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329293,563,49,2,64,31,b9si1jn1lfxfund69e9ogcu2n,1,34.2,93.2,2022-12-26T16:22:30.888Z,2022-12-27T00:36:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329371,564,3,2,64,33,b9si1jn1lfxfund69e9ogcu2n,1,35,89,2022-12-26T16:22:32.256Z,2022-12-27T00:37:06Z,3956598761,286,,3956598811,233,635,3957235459,465,,3957280127,178,,3956598759,56,Back,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329355,635,45,2,64,33,ehd2iemqmschhj2ec0vayztzz,0,65,11,2022-12-26T16:22:32.256Z,2022-12-27T00:37:07Z,3956598929,233,564,3956598681,285,,3956598679,56,Right,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329429,565,1,2,64,36,b9si1jn1lfxfund69e9ogcu2n,1,41.7,94.1,2022-12-26T16:22:34.957Z,2022-12-27T00:37:34Z,3957280335,178,,3956599067,56,Left,3956599071,141,93.0,3956599075,213,6.2,3956599073,212,14.2,3956599069,140,55.2,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329451,566,1,2,64,36,b9si1jn1lfxfund69e9ogcu2n,1,57.1,91.2,2022-12-26T16:22:35.783Z,2022-12-27T00:37:48Z,3957280409,178,,3956599159,212,3.1,3956599153,56,Left,3956599155,140,56.2,3956599157,141,95.6,3956599161,213,1.9,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329461,567,3,2,64,37,b9si1jn1lfxfund69e9ogcu2n,0,57.2,96,2022-12-26T16:22:36.806Z,2022-12-27T00:37:54Z,3956599227,286,,3956599275,233,636,3956599225,56,Left,3957280447,178,,3957236179,465,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329457,636,7,2,64,37,ehd2iemqmschhj2ec0vayztzz,1,42.8,4,2022-12-26T16:22:36.840Z,2022-12-27T00:37:59Z,3956599209,285,,3957280471,178,,3956599235,233,567,3956599205,167,,3956599207,56,Back,3957236197,385,,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329641,568,5,2,64,38,b9si1jn1lfxfund69e9ogcu2n,1,57.8,101.6,2022-12-26T16:22:37.009Z,2022-12-27T00:38:05Z,3956600161,347,,3956600159,56,Left,3956600189,233,637,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329467,637,5,2,64,38,ehd2iemqmschhj2ec0vayztzz,0,42.2,-1.6,2022-12-26T16:22:37.009Z,2022-12-27T00:38:05Z,3956599231,347,,3956600235,233,568,3956599229,56,Back,,,,,,,,,,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329887,569,1,2,65,0,b9si1jn1lfxfund69e9ogcu2n,1,57.7,100,2022-12-26T16:22:59.546Z,2022-12-27T00:38:10Z,3956601533,213,6.0,3956601527,140,71.4,3956601529,141,95.9,3956601525,56,Left,3956601523,107,,3956601531,212,14.8,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329911,570,1,2,65,3,b9si1jn1lfxfund69e9ogcu2n,1,70.4,96.9,2022-12-26T16:23:02.070Z,2022-12-27T00:38:16Z,3956601667,56,Left,3957280577,178,,3956601673,212,6.3,3956601669,140,64.5,3956601671,141,98.7,3956601675,213,2.9,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329917,571,61,2,65,3,b9si1jn1lfxfund69e9ogcu2n,0,64.5,98.7,2022-12-26T16:23:02.518Z,2022-12-27T00:38:25Z,3957280621,178,,3956601709,56,Left,,,,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329953,638,49,2,65,4,ehd2iemqmschhj2ec0vayztzz,1,33.8,5.9,2022-12-26T16:23:03.568Z,2022-12-27T00:38:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493329971,639,1,2,65,4,ehd2iemqmschhj2ec0vayztzz,0,33.8,5.9,2022-12-26T16:23:03.653Z,2022-12-27T00:38:33Z,3956602107,56,Center,3957280653,178,,3956602117,212,51.6,3956602121,213,0.6,3956602103,157,,3956602125,1,,3956602113,141,49.4,3956602109,140,74.1,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330043,572,1,2,65,7,b9si1jn1lfxfund69e9ogcu2n,1,28.5,41.5,2022-12-26T16:23:06.294Z,2022-12-27T00:38:42Z,3956602469,140,9.6,3956602473,212,20.2,3956602475,213,2.9,3956602471,141,47.3,3956602467,56,Back,3956602465,3,,3957280683,388,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330045,573,52,2,65,15,b9si1jn1lfxfund69e9ogcu2n,1,9.6,47.2,2022-12-26T16:23:14.362Z,2022-12-27T00:38:53Z,3957280743,178,,3957236641,376,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330395,574,1,2,65,22,b9si1jn1lfxfund69e9ogcu2n,1,14.6,43,2022-12-26T16:23:21.070Z,2022-12-27T00:39:00Z,3956604265,123,,3956604267,56,Back,3956604271,141,15.8,3956604275,213,5.4,3957280775,178,,3956609099,189,,3956604273,212,25.0,3956604269,140,30.6,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330529,575,1,2,65,23,b9si1jn1lfxfund69e9ogcu2n,1,31.7,14.5,2022-12-26T16:23:22.775Z,2022-12-27T00:39:05Z,3956605033,155,,3956605049,1,,3956605041,140,87.4,3956605047,213,6.2,3956605045,212,58.6,3956605039,56,Right,3956605043,141,9.7,3957280797,178,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330575,576,1,2,65,32,b9si1jn1lfxfund69e9ogcu2n,1,90.6,14.9,2022-12-26T16:23:31.716Z,2022-12-27T00:39:16Z,3956605285,212,14.7,3957280845,178,,3956605287,213,3.0,3956605281,140,76.8,3956605283,141,18.1,3956605279,56,Right,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330629,577,1,2,65,35,b9si1jn1lfxfund69e9ogcu2n,1,76.8,18.1,2022-12-26T16:23:34.193Z,2022-12-27T00:39:26Z,3957280895,178,,3956605629,212,9.4,3956605619,140,83.9,3956605625,141,9.7,3956605633,213,5.6,3956605617,56,Right,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330651,578,1,2,65,37,b9si1jn1lfxfund69e9ogcu2n,1,83.2,9.1,2022-12-26T16:23:36.883Z,2022-12-27T00:39:34Z,3957280933,178,,3956605703,141,16.4,3956605699,56,Right,3956605711,213,1.5,3956605707,212,5.0,3956605701,140,83.6,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330703,579,1,2,65,38,b9si1jn1lfxfund69e9ogcu2n,1,83.6,16.4,2022-12-26T16:23:37.641Z,2022-12-27T00:39:40Z,3957280963,178,,3956606013,140,77.3,3956606015,141,10.3,3956606011,56,Right,3956606017,212,7.8,3956606019,213,3.7,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330837,580,1,2,65,41,b9si1jn1lfxfund69e9ogcu2n,1,74.1,25.4,2022-12-26T16:23:40.786Z,2022-12-27T00:39:46Z,3956606735,212,25.9,3956606737,213,2.2,3956606731,140,59.5,3957280991,178,,3956606733,141,56.1,3956606729,56,Center,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493330947,581,1,2,65,49,b9si1jn1lfxfund69e9ogcu2n,1,68,34.4,2022-12-26T16:23:48.181Z,2022-12-27T00:40:06Z,3956607375,140,68.3,3956607377,141,6.7,3956607373,56,Right,3957281065,178,,3956607379,212,18.8,3956607381,213,4.7,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331025,582,1,2,65,54,b9si1jn1lfxfund69e9ogcu2n,1,65.7,7,2022-12-26T16:23:53.873Z,2022-12-27T00:40:15Z,3956607789,213,2.7,3956607783,140,42.4,3957281103,178,,3956607787,212,26.7,3956607781,56,Back,3956607785,141,22.7,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331105,583,1,2,65,58,b9si1jn1lfxfund69e9ogcu2n,1,42.7,24.4,2022-12-26T16:23:57.121Z,2022-12-27T00:40:19Z,3956608177,56,Center,3956608183,212,26.9,3956608179,140,52.7,3956608185,213,1.2,3956608181,141,60.8,3957281125,178,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331229,584,2,2,66,1,b9si1jn1lfxfund69e9ogcu2n,1,53.2,67.7,2022-12-26T16:24:00.216Z,2022-12-27T00:40:23Z,3956608857,7,9jxhgh1vhc531ho0ez5alfazu,3956608861,140,75.6,3957281149,178,,3956608863,141,95.1,3956608859,56,Left,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331293,640,55,2,66,1,ehd2iemqmschhj2ec0vayztzz,1,27.1,23.9,2022-12-26T16:24:00.217Z,2022-12-27T00:40:24Z,,,,,,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331749,641,1,2,66,32,ehd2iemqmschhj2ec0vayztzz,1,26.4,7.1,2022-12-26T16:24:31.664Z,2022-12-27T00:40:29Z,3956611669,213,2.4,3956611659,241,,3956611667,212,26.1,3956611661,56,Back,3956611657,5,,3956611665,141,33.4,3957281187,178,,3956611663,140,8.3,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331793,642,1,2,66,36,ehd2iemqmschhj2ec0vayztzz,0,8.5,41.3,2022-12-26T16:24:35.800Z,2022-12-27T00:40:33Z,3956611969,212,51.2,3956611967,141,61.7,3956611973,1,,3956611965,140,55.4,3956611963,56,Center,3956611947,155,,3957281205,178,,3956611971,213,0.3,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331817,585,1,2,66,39,b9si1jn1lfxfund69e9ogcu2n,0,42,40,2022-12-26T16:24:38.362Z,2022-12-27T00:40:40Z,3956612111,212,18.7,3956612105,56,Back,3956612107,140,47.9,3956612109,141,66.0,3957281241,178,,3956612113,213,1.2,3956612103,3,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331821,643,61,2,66,41,ehd2iemqmschhj2ec0vayztzz,0,50.6,36.4,2022-12-26T16:24:40.661Z,2022-12-27T00:40:58Z,3957281319,178,,3956612149,56,Center,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493331847,586,49,2,66,42,b9si1jn1lfxfund69e9ogcu2n,1,46.5,69,2022-12-26T16:24:41.926Z,2022-12-27T00:41:06Z,,,,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505357923,1257,3,2,66,43,b9si1jn1lfxfund69e9ogcu2n,1,59.5,69.4,2022-12-26T16:24:41.940Z,2023-02-08T10:53:46Z,4019774025,464,,4019754327,286,,4019773785,233,1652,4019754325,56,Center,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
