id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/17/value
2531126543,699,4,2,71,26,48gk2hpqtsl6p9sx9kjhaydq4,0,70,33.2,2023-04-09T14:31:11.036Z,2023-04-09T20:12:49Z,4176896665,286,,4176896663,265,,4178022665,178,,4176896775,233,699,4176896659,56,Center,4176896657,13,,4176896661,152,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531127225,700,27,2,71,59,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-04-09T14:31:44.122Z,2023-04-09T20:13:02Z,4176899373,53,c9pmcoyzgtgcnlc63cl4283bp,4176899453,233,700,4176899371,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531127061,700,27,2,71,59,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2023-04-09T14:31:44.122Z,2023-04-09T20:13:03Z,4176899429,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531127957,701,28,2,73,6,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2023-04-09T14:32:51.120Z,2023-04-09T20:13:12Z,4176903093,55,700,4176907361,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128043,703,28,2,73,6,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-04-09T14:32:51.120Z,2023-04-09T20:13:12Z,4176907381,233,701,4176903575,55,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128011,701,18,2,73,7,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-04-09T14:32:52.357Z,2023-04-09T20:13:16Z,4176903429,55,702,4176903387,59,22,4176903383,41,,4176903385,44,Forward,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128013,702,19,2,73,7,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-04-09T14:32:52.358Z,2023-04-09T20:13:17Z,4176903399,41,,4176908819,292,7,4176903405,59,19,4176903411,55,701,4176903407,44,Midfielder,4176903403,145,9,4176908821,293,5,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128961,720,40,2,73,8,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-04-09T14:32:52.985Z,2023-04-09T20:38:19Z,4176908231,30,"5frs9u0spep2j3gszu06awo9h, 1rz6bw398na1i3t29rop7ikt1, 6dqnwhx0eglxhelidxg0dphm2, 19m0uqmf1otcekssb7tbrl1m2, 5wkso3mls5ulkilr0xzfix1p1, 9ipux4xiejibplsbbhqz8d5gp, dbebh5mvzowjrp7h4qvzxvaol, 6ebb2xcovp1tx5nv5yyncb7x1, 9c927a1i8iqblent14xat7aad, m2c4lckkcr7yilnqxrrsgh2i, 4wic6z72nwmhkheme209fcmp5, 3xthf6r5hvlx8oje4rqcs3it, z0btpgav68n4lqoht3ax3845, 375gnysvjk9bvq02ex1lkmynd, djgqihf08sxqh0zt2xe2xzv1l, ezrn62nekq3wpw1qs1yu1ezmd, a1oyrdwf1kyutqivxk753mzmd, c6pfpm73pimu0fdt32g86xyei, a7uo47nehqo2irfllck81uqxh",4176908233,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4176908237,130,4,4176908235,59,"21, 2, 3, 28, 16, 6, 19, 15, 9, 7, 10, 4, 5, 8, 14, 17, 18, 41, 44",4176908241,194,1rz6bw398na1i3t29rop7ikt1,4176908239,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128255,704,1,2,73,26,1c8m2ko0wxq1asfkuykurdr0y,1,32.4,65.9,2023-04-09T14:33:10.464Z,2023-04-09T20:13:25Z,4176904683,1,,4176904681,213,0.3,4176904679,212,60.6,4176904677,141,92.9,4178024403,178,,4176904667,5,,4176904671,152,,4176904669,155,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,4176904675,140,87.4,4176904673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128261,704,45,2,73,34,48gk2hpqtsl6p9sx9kjhaydq4,0,7.4,24.4,2023-04-09T14:33:18.749Z,2023-04-09T20:13:31Z,4176904705,285,,4176904923,233,705,4176904703,56,Back,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128287,705,3,2,73,34,1c8m2ko0wxq1asfkuykurdr0y,1,92.6,75.6,2023-04-09T14:33:18.749Z,2023-04-09T20:13:31Z,4176904909,233,704,4177487959,465,,4178024647,178,,4176904847,56,Center,4176904849,286,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531349471,1310,83,2,73,36,48gk2hpqtsl6p9sx9kjhaydq4,1,3.1,33.6,2023-04-09T14:33:21.131Z,2023-04-09T20:40:34Z,4178109195,399,232413,,,,,,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128297,706,61,2,73,36,1c8m2ko0wxq1asfkuykurdr0y,0,96.5,67.4,2023-04-09T14:33:21.162Z,2023-04-09T20:40:22Z,4178025305,178,,4176904883,56,Center,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128289,705,49,2,73,37,48gk2hpqtsl6p9sx9kjhaydq4,1,6.5,33.7,2023-04-09T14:33:22.085Z,2023-04-09T20:40:43Z,,,,,,,,,,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128321,706,1,2,73,38,48gk2hpqtsl6p9sx9kjhaydq4,0,6.5,33.7,2023-04-09T14:33:22.667Z,2023-04-09T20:14:00Z,4176904995,212,31.0,4176904989,56,Back,4176904997,213,5.8,4176904993,141,14.3,4178026321,178,,4176904991,140,33.2,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531350113,1328,67,2,73,39,1c8m2ko0wxq1asfkuykurdr0y,1,68.6,85.3,2023-04-09T14:33:24.361Z,2023-04-09T20:43:37Z,4178112833,233,1320,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531350107,1320,67,2,73,39,48gk2hpqtsl6p9sx9kjhaydq4,0,31.4,14.7,2023-04-09T14:33:24.362Z,2023-04-09T20:41:42Z,4178112837,233,1328,,,,,,,,,,,,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128335,707,8,2,73,39,1c8m2ko0wxq1asfkuykurdr0y,1,68.9,85.3,2023-04-09T14:33:24.367Z,2023-04-09T20:43:37Z,4178026497,178,,4176905061,56,Left,4177488673,384,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128351,708,49,2,73,41,1c8m2ko0wxq1asfkuykurdr0y,1,69.9,70.4,2023-04-09T14:33:25.887Z,2023-04-09T20:42:11Z,,,,,,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128383,709,1,2,73,42,1c8m2ko0wxq1asfkuykurdr0y,1,69.5,70.4,2023-04-09T14:33:27.291Z,2023-04-09T20:14:13Z,4176905309,213,3.7,4176905305,141,65.3,4176905299,56,Center,4176905303,140,64.7,4176905307,212,6.1,4178027175,178,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128403,710,1,2,73,44,1c8m2ko0wxq1asfkuykurdr0y,1,64.2,66.2,2023-04-09T14:33:29.036Z,2023-04-09T20:14:46Z,4176905387,140,58.8,4176905393,213,2.3,4176905389,141,75.6,4176905385,56,Center,4176905391,212,8.5,4178028751,178,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128449,711,1,2,73,45,1c8m2ko0wxq1asfkuykurdr0y,1,58.8,75.6,2023-04-09T14:33:30.211Z,2023-04-09T20:14:54Z,4178029239,178,,4176905637,141,56.9,4176905633,56,Back,4176905639,212,18.0,4176905635,140,46.7,4176905641,213,3.9,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128495,712,1,2,73,50,1c8m2ko0wxq1asfkuykurdr0y,0,47.4,58.3,2023-04-09T14:33:34.513Z,2023-04-09T20:14:57Z,4176905833,155,,4176905837,140,81.6,4176905835,56,Center,4178029543,178,,4176905841,212,37.8,4176905839,141,75.6,4176905845,1,,4176905843,213,0.3,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128547,709,44,2,73,52,48gk2hpqtsl6p9sx9kjhaydq4,1,17.2,26.8,2023-04-09T14:33:37.100Z,2023-04-09T20:35:51Z,4176906109,233,713,4176906089,285,,4176906087,56,Back,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128507,713,44,2,73,52,1c8m2ko0wxq1asfkuykurdr0y,0,82.8,73.2,2023-04-09T14:33:37.101Z,2023-04-09T20:15:02Z,4176906161,233,709,4176905899,56,Center,4176905901,286,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128501,707,1,2,73,52,48gk2hpqtsl6p9sx9kjhaydq4,1,18.5,26.5,2023-04-09T14:33:37.203Z,2023-04-09T20:35:52Z,4176905873,140,5.9,4176905881,213,2.8,4176905879,212,14.0,4178030161,178,,4176905875,141,33.3,4176905871,56,Back,4176905869,3,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128509,708,52,2,73,53,48gk2hpqtsl6p9sx9kjhaydq4,1,5.9,33.3,2023-04-09T14:33:38.311Z,2023-04-09T20:15:09Z,4178030253,178,,4177490121,377,,,,,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128619,710,1,2,73,56,48gk2hpqtsl6p9sx9kjhaydq4,1,4.3,46.4,2023-04-09T14:33:40.896Z,2023-04-09T20:15:13Z,4176906485,141,74.2,4178030483,178,,4176906489,213,0.8,4176906487,212,25.9,4176906483,140,21.2,4176906479,123,,4176906481,56,Back,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128645,711,1,2,74,2,48gk2hpqtsl6p9sx9kjhaydq4,1,28.6,69,2023-04-09T14:33:47.198Z,2023-04-09T20:15:16Z,4176906611,56,Back,4178030621,178,,4176906617,212,18.0,4176906613,140,30.9,4176906619,213,4.8,4176906615,141,42.8,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128709,712,1,2,74,6,48gk2hpqtsl6p9sx9kjhaydq4,1,34.5,39.6,2023-04-09T14:33:50.662Z,2023-04-09T20:15:18Z,4176906913,212,24.2,4178030703,178,,4176906915,213,6.1,4176906911,141,32.7,4176906909,140,57.1,4176906907,56,Center,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531351433,1344,83,2,74,7,1c8m2ko0wxq1asfkuykurdr0y,1,43.2,67.6,2023-04-09T14:33:52.267Z,2023-04-09T20:43:35Z,4178119849,399,80954,,,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128741,713,3,2,74,11,48gk2hpqtsl6p9sx9kjhaydq4,1,46.4,45,2023-04-09T14:33:55.591Z,2023-04-09T20:15:29Z,4176907095,286,,4178031181,178,,4176907093,56,Back,4177491007,464,,4176907109,233,715,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128725,715,45,2,74,11,1c8m2ko0wxq1asfkuykurdr0y,0,53.6,55,2023-04-09T14:33:55.591Z,2023-04-09T20:15:29Z,4176907027,56,Center,4176907029,285,,4176907143,233,713,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128783,714,1,2,74,14,48gk2hpqtsl6p9sx9kjhaydq4,1,35.8,47,2023-04-09T14:33:59.293Z,2023-04-09T20:15:33Z,4176907337,212,14.7,4176907333,140,45.2,4176907339,213,5.4,4176907335,141,30.9,4176907331,56,Back,4178031325,178,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128819,715,1,2,74,17,48gk2hpqtsl6p9sx9kjhaydq4,0,46.5,29.8,2023-04-09T14:34:01.732Z,2023-04-09T20:15:35Z,4178031479,178,,4176907543,1,,4176907531,155,,4176907541,213,0.1,4176907535,140,82.2,4176907539,212,37.6,4176907537,141,33.7,4176907533,56,Center,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128855,716,1,2,74,19,1c8m2ko0wxq1asfkuykurdr0y,1,18.4,71.9,2023-04-09T14:34:03.693Z,2023-04-09T20:15:38Z,4176907711,213,2.0,4176907705,140,11.7,4178031725,388,,4176907709,212,17.5,4176907707,141,95.4,4176907703,56,Back,4176907701,3,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128861,717,49,2,74,23,1c8m2ko0wxq1asfkuykurdr0y,1,11.7,96,2023-04-09T14:34:08.256Z,2023-04-09T20:15:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128871,718,1,2,74,23,1c8m2ko0wxq1asfkuykurdr0y,0,11.7,96,2023-04-09T14:34:08.294Z,2023-04-09T20:15:49Z,4176907781,212,2.0,4176907779,141,95.7,4176907935,236,,4176907775,56,Back,4176907773,157,,4176907937,233,716,4176907777,140,13.6,4176907943,286,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,4176907783,213,6.2,4178032327,178,,4176907785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128897,716,74,2,74,23,48gk2hpqtsl6p9sx9kjhaydq4,1,85.6,4.1,2023-04-09T14:34:08.328Z,2023-04-09T20:15:53Z,4178032467,178,,4176908005,233,718,4176907881,56,Right,4176907883,285,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128915,717,5,2,74,24,48gk2hpqtsl6p9sx9kjhaydq4,0,83.4,-1.6,2023-04-09T14:34:08.953Z,2023-04-09T20:15:56Z,4176908303,233,719,4176907973,347,,4176907971,56,Right,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531128957,719,5,2,74,24,1c8m2ko0wxq1asfkuykurdr0y,1,16.6,101.6,2023-04-09T14:34:08.953Z,2023-04-09T20:15:55Z,4176908213,347,,4176908211,56,Back,4176908287,233,717,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129107,721,1,2,74,43,1c8m2ko0wxq1asfkuykurdr0y,0,20.6,100,2023-04-09T14:34:27.514Z,2023-04-09T20:15:59Z,4176909119,213,5.9,4176909115,141,92.4,4176909111,56,Back,4176909113,140,35.2,4176909117,212,16.4,4176909109,107,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129127,718,8,2,74,44,48gk2hpqtsl6p9sx9kjhaydq4,1,68.7,4.6,2023-04-09T14:34:28.789Z,2023-04-09T20:16:03Z,4178032757,388,,4176909233,15,,4177492115,385,,4176909217,56,Right,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129155,719,1,2,74,45,48gk2hpqtsl6p9sx9kjhaydq4,0,73.4,7.2,2023-04-09T14:34:30.411Z,2023-04-09T20:16:06Z,4176909365,141,6.4,4178032853,388,,4176909369,213,6.2,4176909363,140,82.4,4176909367,212,9.5,4176909359,168,,4176909357,3,,4176909361,56,Right,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129169,722,1,2,74,48,1c8m2ko0wxq1asfkuykurdr0y,0,22.9,92.9,2023-04-09T14:34:32.536Z,2023-04-09T20:16:10Z,4178033059,178,,4176909521,213,6.0,4176909511,157,,4176909523,1,,4176909519,212,22.8,4176909515,140,43.7,4176909517,141,83.4,4176909513,56,Back,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129189,720,1,2,74,50,48gk2hpqtsl6p9sx9kjhaydq4,0,62.2,19,2023-04-09T14:34:34.467Z,2023-04-09T20:16:13Z,4176909635,141,28.0,4176909641,1,,4176909639,213,0.2,4176909629,155,,4176909633,140,92.5,4176909637,212,32.4,4178033179,178,,4176909631,56,Center,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129203,723,52,2,74,53,1c8m2ko0wxq1asfkuykurdr0y,1,8.1,71.3,2023-04-09T14:34:37.681Z,2023-04-09T20:16:14Z,4177492867,377,,4178033219,178,,,,,,,,,,,,,,,,,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129317,724,1,2,75,0,1c8m2ko0wxq1asfkuykurdr0y,1,12.4,56.4,2023-04-09T14:34:44.795Z,2023-04-09T20:27:36Z,4176910331,213,5.1,4176910321,123,,4176910327,141,17.3,4178065893,178,,4176910323,56,Back,4176910325,140,22.1,4176910329,212,28.5,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129357,725,1,2,75,6,1c8m2ko0wxq1asfkuykurdr0y,1,31.6,4.6,2023-04-09T14:34:50.456Z,2023-04-09T20:27:40Z,4176910581,155,,4176910591,213,0.3,4178066087,178,,4176910593,1,,4176910583,56,Center,4176910587,141,28.1,4176910589,212,53.0,4176910585,140,79.7,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129361,726,3,2,75,9,1c8m2ko0wxq1asfkuykurdr0y,0,87.3,29.9,2023-04-09T14:34:54.045Z,2023-04-09T20:27:51Z,4177494031,465,,4176910613,286,,4176910611,56,Center,4178066799,178,,4176910793,233,721,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129389,721,7,2,75,9,48gk2hpqtsl6p9sx9kjhaydq4,1,12.7,70.1,2023-04-09T14:34:54.374Z,2023-04-09T20:27:56Z,4176910773,56,Back,4176910775,285,,4177493757,383,,4178067057,21,,4176913295,14,,4178067055,389,,4176910787,233,726,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129393,722,49,2,75,12,48gk2hpqtsl6p9sx9kjhaydq4,1,10.7,83.5,2023-04-09T14:34:56.635Z,2023-04-09T20:28:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129455,723,1,2,75,12,48gk2hpqtsl6p9sx9kjhaydq4,0,10.7,83.5,2023-04-09T14:34:56.682Z,2023-04-09T20:28:06Z,4178067405,178,,4176911137,56,Back,4176912201,1,,4176911141,141,92.5,4176911139,140,25.6,4176911145,213,0.4,4176912199,157,,4176911143,212,16.8,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129407,727,49,2,75,13,1c8m2ko0wxq1asfkuykurdr0y,1,74.4,6.5,2023-04-09T14:34:58.350Z,2023-04-09T20:28:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129431,728,1,2,75,13,1c8m2ko0wxq1asfkuykurdr0y,1,74.4,6.5,2023-04-09T14:34:58.353Z,2023-04-09T20:28:12Z,4176910985,141,2.2,4176910989,213,6.1,4176910987,212,14.6,4176910983,140,88.0,4176910981,56,Right,4178067791,178,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129433,729,3,2,75,17,1c8m2ko0wxq1asfkuykurdr0y,0,89,2.4,2023-04-09T14:35:01.611Z,2023-04-09T20:28:20Z,4176911009,56,Right,4176911011,286,,4177494621,464,,4176911311,233,724,4178068163,178,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129473,724,7,2,75,17,48gk2hpqtsl6p9sx9kjhaydq4,1,11,97.6,2023-04-09T14:35:01.697Z,2023-04-09T20:28:52Z,4176911215,167,,4176911297,233,729,4176911219,285,,4176911217,56,Back,4178070161,178,,4177494863,385,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129479,725,5,2,75,18,48gk2hpqtsl6p9sx9kjhaydq4,0,2.8,101.4,2023-04-09T14:35:02.530Z,2023-04-09T20:28:55Z,4176911271,56,Back,4176911273,347,,4176912665,233,730,,,,,,,,,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129727,730,5,2,75,18,1c8m2ko0wxq1asfkuykurdr0y,1,97.2,-1.4,2023-04-09T14:35:02.530Z,2023-04-09T20:28:55Z,4176912655,56,Right,4176912661,233,725,4176912657,347,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129769,731,1,2,75,39,1c8m2ko0wxq1asfkuykurdr0y,1,91.3,0,2023-04-09T14:35:23.893Z,2023-04-09T20:29:00Z,4176912851,212,9.4,4176912849,141,6.1,4176912845,56,Right,4176912853,213,2.6,4176912847,140,83.5,4176912843,107,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531363723,1397,83,2,75,41,48gk2hpqtsl6p9sx9kjhaydq4,1,13.3,91,2023-04-09T14:35:26.311Z,2023-04-09T21:07:36Z,4178187015,399,443661,,,,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129773,732,61,2,75,41,1c8m2ko0wxq1asfkuykurdr0y,0,85.2,6.8,2023-04-09T14:35:26.329Z,2023-04-09T21:07:23Z,4176912863,56,Right,4178070825,178,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531129771,726,49,2,75,42,48gk2hpqtsl6p9sx9kjhaydq4,1,12.6,89.4,2023-04-09T14:35:26.632Z,2023-04-09T20:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
