id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2528687841,821,1,2,83,47,9q0arba2kbnywth8bkxlhgmdr,0,97.5,75.3,2023-04-04T20:42:50.373Z,2023-04-05T04:38:19Z,4163976815,213,4.5,4163976807,56,Center,4163976803,2,,4163976813,212,21.1,4164072829,224,,4163976809,140,92.9,4164072831,20,,4164542501,178,,ehopba709zukxj4vgcync942d,M. Kovačić,4163976811,141,,,,,,,,,,45.1,,,,,,,,,,,,,,,,,,,,,
2528687853,829,12,2,83,48,c8h9bw1l82s06h77xxrelzhur,1,6.5,54.5,2023-04-04T20:42:51.508Z,2023-04-05T04:38:26Z,4163976865,141,61.4,4163976861,56,Back,4164542595,178,,4163976863,140,9.5,4163976867,212,5.7,4163976869,213,1.0,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687857,830,44,2,83,50,c8h9bw1l82s06h77xxrelzhur,1,9.5,60.8,2023-04-04T20:42:53.646Z,2023-04-05T05:12:08Z,4163976885,285,,4163976883,56,Back,4163976911,233,822,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687861,822,44,2,83,50,9q0arba2kbnywth8bkxlhgmdr,0,90.5,39.2,2023-04-04T20:42:53.647Z,2023-04-05T04:38:34Z,4163976935,233,830,4163976903,56,Center,4163976905,286,,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687871,831,12,2,83,50,c8h9bw1l82s06h77xxrelzhur,1,9.5,61.4,2023-04-04T20:42:53.649Z,2023-04-05T05:12:09Z,4163976965,15,,4163976955,56,Back,4164542729,388,,4163976961,212,20.3,4163976957,140,12.7,4163976959,141,90.9,4163976963,213,1.4,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528798855,1581,67,2,83,53,9q0arba2kbnywth8bkxlhgmdr,1,85.1,7.4,2023-04-04T20:42:56.733Z,2023-04-05T05:35:47Z,4164575457,233,1562,,,,,,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528798851,1562,67,2,83,53,c8h9bw1l82s06h77xxrelzhur,0,14.9,92.6,2023-04-04T20:42:56.734Z,2023-04-05T05:27:20Z,4164575465,233,1581,,,,,,,,,,,,,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687927,823,50,2,84,0,9q0arba2kbnywth8bkxlhgmdr,1,95.6,7.5,2023-04-04T20:43:03.061Z,2023-04-05T04:41:34Z,4163977223,56,Right,4163977263,233,832,4163977225,286,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687921,832,7,2,84,0,c8h9bw1l82s06h77xxrelzhur,0,4.4,92.5,2023-04-04T20:43:03.215Z,2023-04-05T04:41:38Z,4163977207,285,,4164544477,178,,4163977251,233,823,4163977205,56,Back,4164073031,385,,,,,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687935,824,61,2,84,0,9q0arba2kbnywth8bkxlhgmdr,1,97.8,6.2,2023-04-04T20:43:03.958Z,2023-04-05T04:41:42Z,4164544525,389,,4163977247,56,Right,,,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687931,833,49,2,84,1,c8h9bw1l82s06h77xxrelzhur,1,9.8,91.8,2023-04-04T20:43:04.456Z,2023-04-05T04:41:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687943,834,1,2,84,2,c8h9bw1l82s06h77xxrelzhur,1,9.8,91.8,2023-04-04T20:43:05.353Z,2023-04-05T04:41:53Z,4163977295,141,83.9,4163977291,56,Back,4164544589,178,,4163977299,213,4.9,4163977293,140,10.9,4163977297,212,5.5,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687945,835,1,2,84,3,c8h9bw1l82s06h77xxrelzhur,0,10.9,83.9,2023-04-04T20:43:06.579Z,2023-04-05T04:41:58Z,4163977313,56,Back,4163977317,141,85.4,4163977319,212,2.1,4163977405,233,825,4164544631,178,,4163977403,236,,4163977409,286,,4163977321,213,0.5,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,4163977315,140,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,
2528687961,825,74,2,84,3,9q0arba2kbnywth8bkxlhgmdr,1,93.8,6.2,2023-04-04T20:43:06.727Z,2023-04-05T04:42:02Z,4164544673,178,,4163977401,285,,4163977411,233,835,4163977399,56,Right,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687967,826,61,2,84,3,9q0arba2kbnywth8bkxlhgmdr,1,93.8,6.2,2023-04-04T20:43:06.934Z,2023-04-05T04:42:08Z,4164544729,178,,4163977431,56,Right,,,,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687971,836,1,2,84,5,c8h9bw1l82s06h77xxrelzhur,1,13.1,87.5,2023-04-04T20:43:08.231Z,2023-04-05T04:42:23Z,4163977445,141,81.0,4163977451,1,,4163977439,157,,4163977441,56,Back,4163977447,212,19.4,4163977443,140,31.1,4164544835,178,,4163977449,213,6.1,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687979,837,1,2,84,7,c8h9bw1l82s06h77xxrelzhur,1,31.1,81,2023-04-04T20:43:10.663Z,2023-04-05T04:42:29Z,4163977525,56,Back,4164544897,178,,4163977533,213,0.8,4163977531,212,10.7,4163977527,140,38.1,4163977523,3,,4163977529,141,92.4,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687985,838,1,2,84,10,c8h9bw1l82s06h77xxrelzhur,0,38.1,92.4,2023-04-04T20:43:13.168Z,2023-04-05T04:42:46Z,4163977581,233,827,4163977585,286,,4163977553,56,Back,4163977559,212,2.6,4164545033,178,,4163977555,140,40.5,4163977557,141,91.2,4163977561,213,6.0,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,4163977579,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687987,827,74,2,84,10,9q0arba2kbnywth8bkxlhgmdr,1,58,7.6,2023-04-04T20:43:13.209Z,2023-04-05T04:42:49Z,4163977603,233,838,4163977571,56,Right,4164545085,178,,4163977573,285,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687993,828,5,2,84,11,9q0arba2kbnywth8bkxlhgmdr,0,66.6,-1,2023-04-04T20:43:14.369Z,2023-04-05T04:42:53Z,4163978099,233,839,4163977601,347,,4163977599,56,Right,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688071,839,5,2,84,11,c8h9bw1l82s06h77xxrelzhur,1,33.4,101,2023-04-04T20:43:14.369Z,2023-04-05T04:42:53Z,4163978059,56,Back,4163978061,347,,4163978063,233,828,,,,,,,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688111,829,18,2,84,35,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T20:43:38.110Z,2023-04-05T04:43:06Z,4163978305,59,11,4163978301,42,,4163978337,55,830,4163978303,44,Forward,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688113,830,19,2,84,35,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T20:43:38.111Z,2023-04-05T04:43:07Z,4163978311,42,,4163978325,55,829,4163978317,59,17,4163978319,292,9,4163978321,293,1,4163978315,145,9,4163978323,44,Forward,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688219,840,1,2,84,48,c8h9bw1l82s06h77xxrelzhur,1,38.8,100,2023-04-04T20:43:51.405Z,2023-04-05T04:43:26Z,4163978915,141,91.7,4163978917,212,14.9,4163978913,140,26.0,4163978909,107,,4163978919,213,3.6,4163978911,56,Back,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688237,841,1,2,84,50,c8h9bw1l82s06h77xxrelzhur,0,26,91.7,2023-04-04T20:43:53.086Z,2023-04-05T04:43:31Z,4164545521,178,,4163979021,155,,4163979031,213,6.2,4163979027,141,89.4,4163979023,56,Left,4163979029,212,28.0,4163979025,140,52.6,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688243,831,44,2,84,51,9q0arba2kbnywth8bkxlhgmdr,1,47.3,11.2,2023-04-04T20:43:54.796Z,2023-04-05T05:12:09Z,4163979073,233,842,4163979043,56,Back,4163979045,285,,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688247,842,44,2,84,51,c8h9bw1l82s06h77xxrelzhur,0,52.7,88.8,2023-04-04T20:43:54.797Z,2023-04-05T04:43:35Z,4163979057,56,Left,4163979135,233,831,4163979059,286,,,,,,,,,,,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688253,832,1,2,84,51,9q0arba2kbnywth8bkxlhgmdr,0,47.3,13.1,2023-04-04T20:43:54.835Z,2023-04-05T05:12:09Z,4163979101,213,0.3,4163979095,140,67.5,4163979099,212,22.3,4163979093,56,Center,4163979097,141,23.0,4163979091,3,,4164545641,388,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688279,843,1,2,84,55,c8h9bw1l82s06h77xxrelzhur,0,32.4,80,2023-04-04T20:43:58.318Z,2023-04-05T04:43:44Z,4163979263,157,,4163979271,212,28.5,4163979267,140,59.5,4163979269,141,81.8,4163979273,213,0.0,4163979275,1,,4164545711,388,,4163979265,56,Left,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688299,833,1,2,84,58,9q0arba2kbnywth8bkxlhgmdr,0,42.1,16.1,2023-04-04T20:44:02.043Z,2023-04-05T04:43:49Z,4164545761,388,,4163979365,141,27.6,4163979369,213,0.6,4163979367,212,14.6,4163979363,140,53.8,4163979361,56,Center,4163979359,3,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688313,844,1,2,85,0,c8h9bw1l82s06h77xxrelzhur,0,46.4,74.9,2023-04-04T20:44:03.145Z,2023-04-05T04:43:52Z,4163979435,140,59.7,4163979433,56,Center,4164545793,388,,4163979437,141,74.4,4163979441,213,6.3,4163979439,212,14.0,4163979431,3,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688343,834,4,2,85,1,9q0arba2kbnywth8bkxlhgmdr,1,39.6,27.6,2023-04-04T20:44:04.334Z,2023-04-05T04:44:01Z,4163979579,265,,4163979573,13,,4163979581,286,,4163979577,152,,4163979575,56,Back,4163979635,233,845,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688351,845,4,2,85,1,c8h9bw1l82s06h77xxrelzhur,0,60.4,72.4,2023-04-04T20:44:04.335Z,2023-04-05T04:44:01Z,4163979591,13,,4164545923,178,,4163979599,285,,4163979597,265,,4163979593,56,Center,4163979651,233,834,4163979595,152,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688463,835,1,2,85,16,9q0arba2kbnywth8bkxlhgmdr,1,39.6,30.3,2023-04-04T20:44:19.538Z,2023-04-05T04:44:21Z,4163980173,140,42.8,4163980177,212,4.0,4163980179,213,5.7,4163980169,56,Back,4163980163,5,,4163980167,152,,4163980191,189,,4164546167,178,,1zxwich342p8fholev7ddkwh6,E. Fernández,4163980175,141,,,,,,,,,,27.1,,,,,,,,,,,,,,,,,,,,,
2528688479,836,1,2,85,17,9q0arba2kbnywth8bkxlhgmdr,1,42.6,27.1,2023-04-04T20:44:20.398Z,2023-04-05T04:44:28Z,4163980269,212,8.8,4163980271,213,2.8,4164546237,178,,4163980267,141,31.0,4163980263,56,Back,4163980275,189,,4163980265,140,34.6,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688495,837,1,2,85,18,9q0arba2kbnywth8bkxlhgmdr,1,34.7,31,2023-04-04T20:44:21.886Z,2023-04-05T04:44:32Z,4163980327,56,Back,4163980331,141,57.6,4163980329,140,29.7,4163980333,212,18.8,4163980335,213,1.9,4164546283,178,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688497,838,1,2,85,21,9q0arba2kbnywth8bkxlhgmdr,1,29.7,57.6,2023-04-04T20:44:24.387Z,2023-04-05T04:44:54Z,4163980359,212,20.5,4163980353,56,Back,4163980361,213,1.6,4163980357,141,87.7,4163980355,140,29.6,4164546515,178,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688527,839,1,2,85,23,9q0arba2kbnywth8bkxlhgmdr,1,29.8,87.2,2023-04-04T20:44:27.056Z,2023-04-05T04:45:02Z,4163980493,213,0.4,4163980489,141,92.9,4163980487,140,37.5,4163980491,212,9.0,4163980485,56,Back,4164546589,178,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528799917,1627,67,2,85,25,9q0arba2kbnywth8bkxlhgmdr,1,39.3,91.3,2023-04-04T20:44:28.132Z,2023-04-05T05:35:48Z,4164581089,233,1633,,,,,,,,,,,,,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528799913,1633,67,2,85,25,c8h9bw1l82s06h77xxrelzhur,0,60.7,8.7,2023-04-04T20:44:28.133Z,2023-04-05T05:33:56Z,4164581099,233,1627,,,,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688533,840,61,2,85,25,9q0arba2kbnywth8bkxlhgmdr,1,37.6,92.1,2023-04-04T20:44:28.167Z,2023-04-05T05:35:48Z,4164546689,178,,4163980503,56,Back,,,,,,,,,,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688599,841,1,2,85,32,9q0arba2kbnywth8bkxlhgmdr,1,57.1,69.4,2023-04-04T20:44:35.475Z,2023-04-05T04:47:26Z,4163980779,141,90.5,4163980777,140,69.9,4163980783,213,0.8,4163980775,56,Left,4164547959,178,,4163980781,212,19.7,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688609,842,1,2,85,35,9q0arba2kbnywth8bkxlhgmdr,1,70.3,82.3,2023-04-04T20:44:38.859Z,2023-04-05T04:47:36Z,4163980849,212,11.2,4163980847,141,68.7,4163980843,56,Center,4164548077,178,,4163980851,213,4.1,4163980845,140,64.3,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688613,843,1,2,85,37,9q0arba2kbnywth8bkxlhgmdr,0,63.6,67.2,2023-04-04T20:44:40.298Z,2023-04-05T04:47:51Z,4163980873,212,15.6,4164548255,178,,4163980867,56,Center,4163980875,213,5.5,4163980871,141,51.6,4163980869,140,74.5,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688625,846,61,2,85,37,c8h9bw1l82s06h77xxrelzhur,1,26.1,47.9,2023-04-04T20:44:41.024Z,2023-04-05T04:47:56Z,4164548309,388,,4164548307,21,,4163980953,56,Back,,,,,,,,,,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688661,844,1,2,85,40,9q0arba2kbnywth8bkxlhgmdr,1,66.2,51,2023-04-04T20:44:43.279Z,2023-04-05T04:48:04Z,4163981149,212,15.5,4164548391,178,,4163981143,56,Center,4163981147,141,29.4,4163981151,213,5.0,4163981145,140,70.8,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688679,845,1,2,85,44,9q0arba2kbnywth8bkxlhgmdr,1,73.8,33.9,2023-04-04T20:44:47.396Z,2023-04-05T04:48:07Z,4163981255,213,6.0,4163981249,140,93.4,4163981247,56,Center,4163981251,141,24.1,4164548437,178,,4163981253,212,21.6,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688689,846,1,2,85,47,9q0arba2kbnywth8bkxlhgmdr,1,93.7,24.7,2023-04-04T20:44:50.149Z,2023-04-05T04:48:10Z,4163981285,56,Center,4163981291,212,8.2,4163981289,141,25.9,4164548463,178,,4163981293,213,3.0,4163981287,140,85.9,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688699,847,1,2,85,48,9q0arba2kbnywth8bkxlhgmdr,0,86.6,25.6,2023-04-04T20:44:51.210Z,2023-04-05T04:48:13Z,4164076825,224,,4163981335,2,,4164548497,178,,4163981345,212,24.1,4163981343,141,60.5,4163981347,213,1.4,4163981337,155,,4164076827,20,,dczrgxyolp7lcz413wkz7ap61,R. James,4163981341,140,4163981339,56,,,,,,,,90.6,Center,,,,,,,,,,,,,,,,,,,,
2528688707,847,12,2,85,49,c8h9bw1l82s06h77xxrelzhur,1,9.4,45.5,2023-04-04T20:44:52.539Z,2023-04-05T04:48:18Z,4163981421,15,,4163981385,56,Back,4164548541,388,,4163981391,212,15.2,4163981389,141,37.7,4163981393,213,5.9,4163981387,140,23.0,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688733,848,1,2,85,51,9q0arba2kbnywth8bkxlhgmdr,1,76,66.7,2023-04-04T20:44:54.488Z,2023-04-05T04:48:23Z,4163981553,212,18.2,4163981551,141,91.5,4163981545,155,,4163981549,140,69.4,4164548587,178,,4163981547,56,Left,4163981555,213,2.0,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688743,849,1,2,85,56,9q0arba2kbnywth8bkxlhgmdr,1,68.5,90,2023-04-04T20:44:59.490Z,2023-04-05T04:48:31Z,4164548627,178,,4163981597,140,58.1,4163981599,141,86.3,4163981601,212,11.2,4163981595,56,Left,4163981603,213,3.4,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688759,850,1,2,85,58,9q0arba2kbnywth8bkxlhgmdr,1,57.8,83.9,2023-04-04T20:45:01.474Z,2023-04-05T04:48:35Z,4163981675,213,4.9,4164548659,178,,4163981667,56,Center,4163981671,141,63.7,4163981669,140,60.5,4163981673,212,14.0,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688785,851,1,2,86,0,9q0arba2kbnywth8bkxlhgmdr,1,61.1,60,2023-04-04T20:45:03.830Z,2023-04-05T04:48:39Z,4163981845,212,36.6,4163981847,213,5.2,4163981843,141,12.0,4164548691,178,,4163981849,1,,4163981837,155,,4163981841,140,76.9,4163981839,56,Right,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688797,852,1,2,86,5,9q0arba2kbnywth8bkxlhgmdr,1,81.3,13.4,2023-04-04T20:45:08.701Z,2023-04-05T04:48:42Z,4163981925,212,8.4,4163981917,140,78.9,4163981915,56,Center,4164548737,178,,4163981921,141,25.2,4163981929,213,1.9,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688805,853,50,2,86,7,9q0arba2kbnywth8bkxlhgmdr,1,78.2,23.7,2023-04-04T20:45:10.457Z,2023-04-05T04:48:46Z,4163981961,56,Center,4163982075,233,848,4163981963,286,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688827,848,7,2,86,7,c8h9bw1l82s06h77xxrelzhur,1,21.8,76.3,2023-04-04T20:45:10.529Z,2023-04-05T04:48:53Z,4163982067,233,853,4163982031,285,,4164077087,383,,4163982029,56,Back,4164548831,178,,,,,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688829,849,49,2,86,10,c8h9bw1l82s06h77xxrelzhur,1,17.2,86.4,2023-04-04T20:45:13.313Z,2023-04-05T04:48:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688837,850,1,2,86,10,c8h9bw1l82s06h77xxrelzhur,0,17.2,86.4,2023-04-04T20:45:13.385Z,2023-04-05T04:49:04Z,4163982107,213,0.3,4163982103,141,87.8,4164548931,178,,4163982101,140,20.3,4163982105,212,3.4,4163982099,56,Back,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688855,854,61,2,86,10,9q0arba2kbnywth8bkxlhgmdr,1,83.5,12,2023-04-04T20:45:13.510Z,2023-04-05T04:49:10Z,4163982195,56,Right,4164548999,178,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688853,851,3,2,86,11,c8h9bw1l82s06h77xxrelzhur,0,28.1,93.2,2023-04-04T20:45:14.965Z,2023-04-05T04:49:23Z,4163982537,233,855,4163982191,56,Back,4164077155,465,,4164549185,178,,4163982193,285,,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688907,855,7,2,86,12,9q0arba2kbnywth8bkxlhgmdr,1,71.9,6.8,2023-04-04T20:45:15.597Z,2023-04-05T04:49:29Z,4164077243,383,,4163982505,286,,4163982525,233,851,4164549237,178,,4163982503,56,Right,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688909,856,4,2,86,13,9q0arba2kbnywth8bkxlhgmdr,1,69.4,2.8,2023-04-04T20:45:16.575Z,2023-04-05T04:49:33Z,4163982517,265,,4163982513,56,Right,4163982519,286,,4163990705,233,852,4163982511,13,,4163982515,152,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688873,852,4,2,86,13,c8h9bw1l82s06h77xxrelzhur,0,30.6,97.2,2023-04-04T20:45:16.576Z,2023-04-05T04:49:32Z,4164549287,178,,4163982325,285,,4163982309,13,,4163990709,233,856,4163982317,152,,4163982313,56,Back,4163982321,265,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688923,857,1,2,86,23,9q0arba2kbnywth8bkxlhgmdr,1,68.2,2.6,2023-04-04T20:45:26.412Z,2023-04-05T04:49:37Z,4163982625,56,Right,4164549333,178,,4163982629,141,5.6,4163982631,212,6.6,4163982623,152,,4163982627,140,62.2,4163982621,5,,4163982633,213,2.8,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688929,858,1,2,86,25,9q0arba2kbnywth8bkxlhgmdr,1,62.8,9.5,2023-04-04T20:45:28.781Z,2023-04-05T04:49:40Z,4163982657,56,Right,4163982659,140,68.4,4164549361,178,,4163982667,212,7.2,4163982671,213,0.6,4163982663,141,15.6,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688943,859,1,2,86,26,9q0arba2kbnywth8bkxlhgmdr,1,68.5,15.6,2023-04-04T20:45:30.006Z,2023-04-05T04:49:44Z,4163982749,213,3.4,4163982743,140,61.9,4163982747,212,7.2,4163982741,56,Right,4163982745,141,12.5,4164549403,178,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
