id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2529074541,615,45,2,83,3,7yx5dqhhphyvfisohikodajhv,0,32,19.2,2023-04-05T20:42:11.005Z,2023-04-06T02:34:28Z,4166041153,285,,4166041209,233,886,4166041151,56,Back,,,,,,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074547,886,3,2,83,3,6eqit8ye8aomdsrrq0hk3v7gh,1,68,80.8,2023-04-05T20:42:11.005Z,2023-04-06T02:34:28Z,4166605543,178,,4166279979,464,,4166041189,286,,4166041187,56,Left,4166041193,233,615,,,,,,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074557,887,1,2,83,5,6eqit8ye8aomdsrrq0hk3v7gh,1,65.7,74.7,2023-04-05T20:42:12.870Z,2023-04-06T02:34:30Z,4166605595,178,,4166041239,212,12.6,4166041237,141,74.9,4166041233,56,Center,4166041241,213,3.1,4166041235,140,53.7,,,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074581,888,1,2,83,7,6eqit8ye8aomdsrrq0hk3v7gh,1,53.1,73.1,2023-04-05T20:42:14.729Z,2023-04-06T02:34:36Z,4166041369,141,38.5,4166041367,140,50.6,4166041371,212,23.7,4166605753,178,,4166041373,213,4.6,4166041365,56,Center,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074611,889,1,2,83,11,6eqit8ye8aomdsrrq0hk3v7gh,1,49.2,39.2,2023-04-05T20:42:18.799Z,2023-04-06T02:34:41Z,4166041565,140,45.7,4166605851,178,,4166041563,56,Back,4166041567,141,64.5,4166041569,212,17.6,4166041571,213,1.8,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074623,890,1,2,83,17,6eqit8ye8aomdsrrq0hk3v7gh,1,65.4,67.8,2023-04-05T20:42:25.180Z,2023-04-06T02:34:45Z,4166605981,178,,4166041635,212,13.3,4166041633,141,64.1,4166041629,56,Center,4166041637,213,6.1,4166041631,140,77.8,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074627,891,1,2,83,18,6eqit8ye8aomdsrrq0hk3v7gh,0,77.9,64.1,2023-04-05T20:42:25.966Z,2023-04-06T02:34:56Z,4166041685,56,Center,4166041683,168,,4166041691,212,5.6,4166041693,213,0.1,4166041689,141,64.8,4166041687,140,83.2,4166606251,178,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074641,616,8,2,83,19,7yx5dqhhphyvfisohikodajhv,1,18.1,35.1,2023-04-05T20:42:27.117Z,2023-04-06T02:35:12Z,4166041737,56,Back,4166606573,389,,4166280865,385,,4166041807,14,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074681,892,1,2,83,23,6eqit8ye8aomdsrrq0hk3v7gh,1,91.9,97.2,2023-04-05T20:42:31.161Z,2023-04-06T02:35:20Z,4166041923,213,3.5,4166041915,56,Left,4166606843,178,,4166041917,140,75.2,4166041919,141,87.2,4166041921,212,18.8,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074711,893,1,2,83,26,6eqit8ye8aomdsrrq0hk3v7gh,1,75.2,87.2,2023-04-05T20:42:33.865Z,2023-04-06T02:35:25Z,4166042065,212,11.1,4166606977,178,,4166042059,56,Center,4166042063,141,77.4,4166042067,213,3.8,4166042061,140,66.7,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074723,894,1,2,83,31,6eqit8ye8aomdsrrq0hk3v7gh,1,67.9,70.8,2023-04-05T20:42:38.316Z,2023-04-06T02:35:33Z,4166042139,140,55.7,4166042137,56,Center,4166042145,213,4.0,4166042143,212,20.5,4166042141,141,47.2,4166607169,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074763,895,1,2,83,33,6eqit8ye8aomdsrrq0hk3v7gh,1,54.5,44.8,2023-04-05T20:42:41.190Z,2023-04-06T02:35:37Z,4166042373,140,72.2,4166042381,1,,4166042375,141,3.8,4166042379,213,5.3,4166042377,212,33.5,4166042371,56,Right,4166607269,178,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074775,896,3,2,83,38,6eqit8ye8aomdsrrq0hk3v7gh,0,76.9,3,2023-04-05T20:42:46.173Z,2023-04-06T02:35:46Z,4166042443,286,,4166281587,465,,4166607531,178,,4166042581,233,617,4166042441,56,Right,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074779,617,7,2,83,39,7yx5dqhhphyvfisohikodajhv,1,23.1,97,2023-04-05T20:42:46.439Z,2023-04-06T02:35:51Z,4166607685,178,,4166042497,285,,4166281487,385,,4166042493,167,,4166042559,233,896,4166042495,56,Back,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074783,618,5,2,83,40,7yx5dqhhphyvfisohikodajhv,0,24.8,101,2023-04-05T20:42:47.613Z,2023-04-06T02:35:59Z,4166042519,347,,4166042517,56,Back,4166043023,233,897,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074875,897,5,2,83,40,6eqit8ye8aomdsrrq0hk3v7gh,1,75.2,-1,2023-04-05T20:42:47.613Z,2023-04-06T02:35:58Z,4166043019,233,618,4166042991,347,,4166042989,56,Right,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074883,898,1,2,83,52,6eqit8ye8aomdsrrq0hk3v7gh,1,74.9,0,2023-04-05T20:42:59.674Z,2023-04-06T02:36:02Z,4166043035,212,7.7,4166043033,141,5.8,4166043027,107,,4166043029,56,Right,4166043031,140,80.5,4166043037,213,0.7,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074899,899,1,2,83,53,6eqit8ye8aomdsrrq0hk3v7gh,1,80.5,5.8,2023-04-05T20:43:00.270Z,2023-04-06T02:36:08Z,4166043121,213,3.6,4166043117,141,2.2,4166043119,212,5.7,4166608127,178,,4166043651,156,,4166043115,140,75.6,4166043113,56,Right,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074901,900,1,2,83,55,6eqit8ye8aomdsrrq0hk3v7gh,1,75.5,2.3,2023-04-05T20:43:02.457Z,2023-04-06T02:36:13Z,4166043151,213,0.4,4166043149,212,6.4,4166043147,141,5.9,4166043145,140,81.1,4166043143,56,Right,4166608257,178,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074905,901,1,2,83,56,6eqit8ye8aomdsrrq0hk3v7gh,0,81.1,5.9,2023-04-05T20:43:03.500Z,2023-04-06T02:36:25Z,4166608477,178,,4166043199,212,2.6,4166043197,141,5.8,4166043201,213,3.2,4166043193,56,Right,4166043195,140,78.6,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074921,619,49,2,83,56,7yx5dqhhphyvfisohikodajhv,1,22.4,94.7,2023-04-05T20:43:03.820Z,2023-04-06T02:36:34Z,,,,,,,,,,,,,,,,,,,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074953,620,1,2,83,59,7yx5dqhhphyvfisohikodajhv,1,23.2,95.6,2023-04-05T20:43:06.345Z,2023-04-06T02:36:40Z,4166043471,141,87.3,4166043465,140,7.5,4166043473,212,17.4,4166043475,213,3.5,4166043463,56,Back,4166608679,178,,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074967,621,1,2,84,1,7yx5dqhhphyvfisohikodajhv,1,5.7,78.5,2023-04-05T20:43:08.569Z,2023-04-06T02:36:44Z,4166608775,178,,4166043547,56,Back,4166043549,140,2.5,4166043551,141,61.4,4166043553,212,12.1,4166043555,213,4.4,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074989,622,1,2,84,4,7yx5dqhhphyvfisohikodajhv,1,3.9,67.1,2023-04-05T20:43:12.104Z,2023-04-06T02:36:58Z,4166043703,141,87.2,4166043705,212,38.3,4166609287,178,,4166043697,155,,4166043699,56,Back,4166043709,1,,4166043701,140,38.0,4166043707,213,0.4,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074993,623,44,2,84,7,7yx5dqhhphyvfisohikodajhv,1,40.3,91.2,2023-04-05T20:43:14.347Z,2023-04-06T03:33:01Z,4166043753,233,902,4166043731,285,,4166043729,56,Back,,,,,,,,,,,,,,,,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074997,902,44,2,84,7,6eqit8ye8aomdsrrq0hk3v7gh,0,59.7,8.8,2023-04-05T20:43:14.348Z,2023-04-06T02:37:02Z,4166043745,286,,4166043743,56,Right,4166043765,233,623,,,,,,,,,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529074999,624,1,2,84,7,7yx5dqhhphyvfisohikodajhv,1,37.9,87.2,2023-04-05T20:43:14.486Z,2023-04-06T03:33:02Z,4166609717,388,,4166043773,168,,4166043781,212,10.0,4166043775,56,Back,4166043777,140,47.4,4166043771,3,,4166043779,141,85.4,4166043783,213,6.2,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075011,625,3,2,84,10,7yx5dqhhphyvfisohikodajhv,1,38.3,72,2023-04-05T20:43:17.751Z,2023-04-06T02:37:41Z,4166043869,233,903,4166043867,286,,4166043865,56,Back,4166610413,178,,4166282795,464,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075007,903,45,2,84,10,6eqit8ye8aomdsrrq0hk3v7gh,0,61.7,28,2023-04-05T20:43:17.751Z,2023-04-06T02:37:42Z,4166043847,285,,4166043845,56,Center,4166043875,233,625,,,,,,,,,,,,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075063,626,1,2,84,11,7yx5dqhhphyvfisohikodajhv,1,39,70.1,2023-04-05T20:43:18.919Z,2023-04-06T02:37:47Z,4166044089,196,,4166044087,155,,4166044093,140,56.5,4166044095,141,9.5,4166044097,212,45.1,4166044091,56,Right,4166044099,213,5.1,4166044101,1,,b36foqukxn8obd969q6sea7yt,I. Toney,,4166610549,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075101,627,1,2,84,17,7yx5dqhhphyvfisohikodajhv,1,69.4,23.3,2023-04-05T20:43:24.848Z,2023-04-06T02:37:51Z,4166610583,178,,4166044289,213,6.2,4166044281,56,Right,4166044287,212,21.6,4166044285,141,20.0,4166044283,140,89.9,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075127,628,3,2,84,20,7yx5dqhhphyvfisohikodajhv,1,96.2,24.3,2023-04-05T20:43:27.526Z,2023-04-06T03:07:21Z,4166638353,178,,4166044369,286,,4166044367,56,Center,4166283141,465,,4166044383,233,904,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075109,904,45,2,84,20,6eqit8ye8aomdsrrq0hk3v7gh,0,3.8,75.7,2023-04-05T20:43:27.526Z,2023-04-06T03:07:22Z,4166044389,233,628,4166044303,285,,4166044301,56,Back,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075133,629,1,2,84,21,7yx5dqhhphyvfisohikodajhv,0,98.4,26.2,2023-04-05T20:43:28.774Z,2023-04-06T03:07:28Z,4166044469,195,,4166044403,56,Center,4166044405,140,93.5,4166044411,213,2.0,4166044407,141,44.6,4166044409,212,13.5,4166638409,178,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075179,905,12,2,84,22,6eqit8ye8aomdsrrq0hk3v7gh,1,5.3,54,2023-04-05T20:43:29.423Z,2023-04-06T03:07:35Z,4166044611,141,76.3,4166044607,56,Back,4166044609,140,8.7,4166638553,178,,4166044615,213,1.3,4166044613,212,15.6,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075193,630,1,2,84,27,7yx5dqhhphyvfisohikodajhv,1,93.2,11.9,2023-04-05T20:43:34.754Z,2023-04-06T03:07:38Z,4166044701,56,Right,4166044709,213,3.3,4166044707,212,17.8,4166044705,141,8.6,4166638633,178,,4166044703,140,76.4,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075205,631,1,2,84,30,7yx5dqhhphyvfisohikodajhv,1,74.8,9.7,2023-04-05T20:43:37.742Z,2023-04-06T03:07:42Z,4166044785,213,2.9,4166044783,212,8.7,4166044777,56,Right,4166044779,140,66.7,4166044781,141,12.4,4166638795,178,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075259,632,1,2,84,32,7yx5dqhhphyvfisohikodajhv,1,67.1,11.2,2023-04-05T20:43:40.073Z,2023-04-06T03:07:49Z,4166045089,56,Right,4166045093,141,4.9,4166045095,212,12.6,4166638923,178,,4166045097,213,5.9,4166045091,140,78.4,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075275,633,1,2,84,38,7yx5dqhhphyvfisohikodajhv,1,75.7,8.2,2023-04-05T20:43:45.641Z,2023-04-06T03:07:53Z,4166045205,140,71.7,4166045203,56,Right,4166045209,141,18.2,4166638989,178,,4166045211,212,8.0,4166045217,213,2.1,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075287,634,1,2,84,39,7yx5dqhhphyvfisohikodajhv,1,71.7,18.2,2023-04-05T20:43:46.529Z,2023-04-06T03:07:59Z,4166045317,212,5.7,4166045319,213,4.4,4166045311,56,Right,4166639191,178,,4166045315,141,10.3,4166045313,140,69.9,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075289,635,1,2,84,40,7yx5dqhhphyvfisohikodajhv,1,69.9,10.3,2023-04-05T20:43:47.887Z,2023-04-06T03:08:09Z,4166045335,56,Center,4166045341,212,27.1,4166639461,178,,4166045337,140,57.7,4166045339,141,45.5,4166045343,213,2.1,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075309,636,1,2,84,43,7yx5dqhhphyvfisohikodajhv,1,55.6,49.5,2023-04-05T20:43:50.803Z,2023-04-06T03:08:13Z,4166045443,212,23.5,4166045437,56,Right,4166045439,140,56.1,4166045445,213,4.7,4166639541,178,,4166045441,141,14.9,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075335,637,1,2,84,46,7yx5dqhhphyvfisohikodajhv,1,59.5,8.3,2023-04-05T20:43:53.658Z,2023-04-06T03:08:16Z,4166045603,141,5.3,4166045605,212,10.7,4166639595,178,,4166045599,56,Right,4166045607,213,6.1,4166045601,140,69.5,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075351,638,1,2,84,48,7yx5dqhhphyvfisohikodajhv,1,69.5,5.3,2023-04-05T20:43:55.833Z,2023-04-06T03:08:21Z,4166045725,140,87.7,4166045723,56,Right,4166045731,213,0.2,4166045729,212,19.5,4166045727,141,11.0,4166639727,178,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075355,639,3,2,84,54,7yx5dqhhphyvfisohikodajhv,0,96.7,4.8,2023-04-05T20:44:01.305Z,2023-04-06T03:08:36Z,4166045739,56,Right,4166640045,178,,4166284617,465,,4166045741,286,,4166045805,233,906,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075363,906,7,2,84,54,6eqit8ye8aomdsrrq0hk3v7gh,1,3.3,95.2,2023-04-05T20:44:01.470Z,2023-04-06T03:08:40Z,4166045767,56,Back,4166045769,285,,4166045777,233,639,4166045765,167,,4166640259,178,,4166284701,385,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075367,640,6,2,84,54,7yx5dqhhphyvfisohikodajhv,1,98,4.8,2023-04-05T20:44:02.237Z,2023-04-06T03:08:44Z,4166045783,75,,4166045781,56,Right,4166045807,233,907,,,,,,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075365,907,6,2,84,54,6eqit8ye8aomdsrrq0hk3v7gh,0,2,95.2,2023-04-05T20:44:02.237Z,2023-04-06T03:08:45Z,4166045775,73,,4166045825,233,640,4166045771,56,Back,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075605,908,18,2,85,43,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-05T20:44:50.836Z,2023-04-06T03:08:58Z,4166046997,59,21,4166046995,44,Forward,4166047039,55,909,4166046993,42,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075609,909,19,2,85,43,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-05T20:44:50.837Z,2023-04-06T03:08:59Z,4166047027,59,2,4166047021,42,,4166047029,44,Defender,4166052755,292,4,4166047025,145,7,4166052757,293,5,4166047031,55,908,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529077417,941,40,2,85,44,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-05T20:44:51.493Z,2023-04-06T04:04:17Z,4166056925,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4166056923,130,11,4166056919,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",4166056917,30,"e00004wkpfc8jawioejmpu1n9, 3f3jcsa7gk6in9fskp9w5a5t5, bl8667xvrhy0tft8x3lgopomh, b17tkj4ea4jld8yupekcolall, 3dph74ixutmbpscaon0b25sl, a3ms8havadt1y9x381l325txx, 604osk9a3lxpfpkavuziqmn6x, 9fvo9v5e9r0ptibied6ejv3zd, 3ikhefktnj44ys7rqjzr5q09h, dubi41xs74u89icfnn80vxx3p, 3vtjjrqof5z2tjj84ehadqc45, 1vz038uyzmq8saskeeo0qhm8l, 57btqxe5sy3ygzxpp55p4umdx, 6oq2axbijb2qrhw86l7erxmcq, e1t5rgvs2hwnldts6vn8agzc9, 7yte0egh8y7assst6g0vnn9w5",4166056927,194,3vtjjrqof5z2tjj84ehadqc45,4166056921,59,"1, 20, 12, 6, 19, 2, 10, 39, 9, 17, 8, 5, 27, 28, 29, 31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075797,641,1,2,86,4,7yx5dqhhphyvfisohikodajhv,0,99.5,0.5,2023-04-05T20:45:11.412Z,2023-04-06T03:09:07Z,4166285403,72,,4166048079,2,,4166048097,213,1.7,4166048091,141,50.3,4166048099,1,,4166048083,155,,4166048095,212,34.3,4166048085,223,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,4166640927,178,4166048081,6,,4166048089,140,4166048087,56,Center,,,,,,,,,,,,94.3,,,,,,,,,,,,,,,,,,,,
2529075809,910,12,2,86,5,6eqit8ye8aomdsrrq0hk3v7gh,1,8,52.4,2023-04-05T20:45:13.153Z,2023-04-06T03:09:11Z,4166641003,388,,4166048169,15,,4166048153,56,Back,4166048161,213,0.6,4166048155,140,38.2,4166048159,212,38.8,4166048157,141,85.4,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075887,642,1,2,86,11,7yx5dqhhphyvfisohikodajhv,1,57.8,18.5,2023-04-05T20:45:18.817Z,2023-04-06T03:09:18Z,4166048553,212,32.4,4166048555,213,2.5,4166641147,178,,4166048551,141,48.8,4166048557,1,,4166048549,140,34.0,4166048547,56,Back,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075909,643,1,2,86,15,7yx5dqhhphyvfisohikodajhv,1,38.6,46,2023-04-05T20:45:22.783Z,2023-04-06T03:09:26Z,4166048661,141,71.1,4166048667,1,,4166048655,155,,4166641307,178,,4166048665,213,0.4,4166048663,212,45.2,4166048659,140,78.5,4166048657,56,Center,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075911,644,44,2,86,18,7yx5dqhhphyvfisohikodajhv,1,77.8,67.2,2023-04-05T20:45:25.488Z,2023-04-06T03:33:02Z,4166048673,56,Center,4166048757,233,911,4166048675,286,,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075919,911,44,2,86,18,6eqit8ye8aomdsrrq0hk3v7gh,0,22.2,32.8,2023-04-05T20:45:25.489Z,2023-04-06T03:09:32Z,4166048715,56,Back,4166048717,285,,4166048861,233,644,,,,,,,,,,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075933,645,1,2,86,18,7yx5dqhhphyvfisohikodajhv,0,76.6,68.3,2023-04-05T20:45:25.666Z,2023-04-06T03:33:02Z,4166048827,212,11.8,4166048821,56,Center,4166048829,213,5.6,4166048817,3,,4166048823,140,85.1,4166048825,141,57.0,4166641501,388,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529076243,921,12,2,86,20,6eqit8ye8aomdsrrq0hk3v7gh,1,14.1,45.8,2023-04-05T20:45:27.409Z,2023-04-06T03:10:02Z,4166050565,212,6.7,4166050567,213,2.4,4166050561,140,9.3,4166050581,15,,4166050559,56,Back,4166050563,141,52.4,4166642243,178,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529075961,912,12,2,86,21,6eqit8ye8aomdsrrq0hk3v7gh,1,10,58.1,2023-04-05T20:45:28.987Z,2023-04-06T03:10:13Z,4166048961,212,20.7,4166642489,178,,4166048955,56,Back,4166048963,213,0.2,4166048959,141,62.7,4166048957,140,29.5,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
