id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/16/value
2527595591,875,1,2,78,48,d5ydtvt96bv7fq04yqm2w2632,1,63.1,6.5,2023-04-02T14:40:10.482Z,2023-04-02T20:24:46Z,4159531925,178,,4158187095,152,,4158187109,213,0.1,4158187107,212,25.9,4158187093,5,,4158187103,140,87.6,4158187105,141,10.7,4158187099,56,Right,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527595649,876,1,2,78,52,d5ydtvt96bv7fq04yqm2w2632,1,87.2,12.3,2023-04-02T14:40:14.311Z,2023-04-02T20:24:51Z,4158187387,140,72.0,4158187391,141,14.0,4159532197,178,,4158187385,56,Right,4158187393,212,16.0,4158187395,213,3.1,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527595691,877,1,2,78,54,d5ydtvt96bv7fq04yqm2w2632,0,73.3,14.7,2023-04-02T14:40:16.744Z,2023-04-02T20:24:54Z,4159237863,20,,4158187689,140,90.6,4158187701,1,,4158187687,56,Center,4158187697,213,1.0,4158187691,141,59.6,4159532367,178,,4158187683,2,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,4159237861,224,,4158187685,155,4158187693,212,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527595769,759,12,2,78,56,4txjdaqveermfryvbfrr4taf7,1,9.8,42.5,2023-04-02T14:40:18.586Z,2023-04-02T20:24:57Z,4158188133,213,4.8,4158188119,56,Back,4158188129,212,26.3,4158188127,141,4.0,4158188167,15,,4159532571,388,,4158188123,140,12.1,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527595861,878,1,2,79,1,d5ydtvt96bv7fq04yqm2w2632,1,86.6,93.9,2023-04-02T14:40:24.235Z,2023-04-02T20:25:02Z,4158188581,213,3.6,4158188575,140,73.4,4158188573,56,Left,4159532881,178,,4158188577,141,85.0,4158188579,212,15.1,,,,,,,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527595875,879,1,2,79,4,d5ydtvt96bv7fq04yqm2w2632,0,73.8,89,2023-04-02T14:40:26.831Z,2023-04-02T20:25:05Z,4158188637,141,92.0,4158188639,212,4.2,4159533037,178,,4158188641,213,0.5,4158188635,140,77.3,4158188633,56,Left,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527595919,760,49,2,79,6,4txjdaqveermfryvbfrr4taf7,1,21.7,3.7,2023-04-02T14:40:28.517Z,2023-04-02T20:25:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596015,761,1,2,79,7,4txjdaqveermfryvbfrr4taf7,0,21.2,3.1,2023-04-02T14:40:29.411Z,2023-04-02T20:25:13Z,4158189267,1,,4158189261,141,29.3,4158189255,56,Center,4159533685,178,,4158189263,212,38.2,4158189265,213,0.5,4158189251,157,,4158189257,140,53.4,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596021,880,49,2,79,11,d5ydtvt96bv7fq04yqm2w2632,1,44.9,68.5,2023-04-02T14:40:34.124Z,2023-04-02T20:25:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596157,881,1,2,79,15,d5ydtvt96bv7fq04yqm2w2632,1,48,59.7,2023-04-02T14:40:37.422Z,2023-04-02T20:25:19Z,4158190061,212,22.6,4158190053,140,43.4,4159534153,178,,4158190065,213,4.5,4158190051,56,Back,4158190057,141,27.3,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596231,882,1,2,79,18,d5ydtvt96bv7fq04yqm2w2632,1,39.6,31.6,2023-04-02T14:40:41.227Z,2023-04-02T20:25:27Z,4158190443,213,0.1,4158190439,141,36.6,4158190437,140,61.3,4158190441,212,23.0,4159534679,178,,4158190435,56,Center,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596235,762,45,2,79,21,4txjdaqveermfryvbfrr4taf7,0,35.4,71.7,2023-04-02T14:40:44.164Z,2023-04-02T20:25:34Z,4158190459,285,,4158190655,233,883,4158190457,56,Back,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596249,883,3,2,79,21,d5ydtvt96bv7fq04yqm2w2632,1,64.6,28.3,2023-04-02T14:40:44.164Z,2023-04-02T20:25:34Z,4158190525,56,Center,4159239685,465,,4158190529,286,,4159535111,178,,4158190591,233,762,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596269,884,3,2,79,24,d5ydtvt96bv7fq04yqm2w2632,0,69.4,31.5,2023-04-02T14:40:46.306Z,2023-04-02T20:25:49Z,4158190633,286,,4158191013,233,763,4159535321,178,,4158190631,56,Center,4159240137,465,,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596313,763,7,2,79,24,4txjdaqveermfryvbfrr4taf7,1,30.6,68.5,2023-04-02T14:40:46.338Z,2023-04-02T20:25:46Z,4159535511,178,,4158190879,285,,4158190877,56,Back,4159239923,383,,4158190979,233,884,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596333,764,49,2,79,25,4txjdaqveermfryvbfrr4taf7,1,31.3,70.4,2023-04-02T14:40:47.628Z,2023-04-02T20:25:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596357,765,1,2,79,26,4txjdaqveermfryvbfrr4taf7,1,34.9,70.8,2023-04-02T14:40:48.854Z,2023-04-02T20:25:56Z,4158191049,140,38.8,4158191059,213,1.2,4158191057,212,10.1,4158191053,141,84.3,4158191043,56,Back,4159536763,178,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596487,766,1,2,79,28,4txjdaqveermfryvbfrr4taf7,1,39,84.3,2023-04-02T14:40:50.378Z,2023-04-02T20:26:00Z,4158191753,140,65.1,4158191755,141,96.6,4158191759,213,0.3,4158191757,212,28.7,4159537203,178,,4158191751,56,Left,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596493,767,1,2,79,34,4txjdaqveermfryvbfrr4taf7,0,73.8,83.3,2023-04-02T14:40:56.659Z,2023-04-02T20:26:06Z,4158191921,236,,4158191795,212,3.0,4158191789,56,Left,4158191937,286,,4159240933,224,,4158191925,233,885,4158191791,140,74.9,4158191797,213,5.1,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,4158191785,2,,4159537545,178,4158191793,141,79.2,,,4159240935,20,4158191787,155,,,,,,,,,,,,,,,,,,,,,,
2527596497,885,12,2,79,34,d5ydtvt96bv7fq04yqm2w2632,1,21.7,17.9,2023-04-02T14:40:56.690Z,2023-04-02T20:26:10Z,4158191805,185,,4158191807,56,Back,4159537759,178,,4158191983,233,767,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596611,768,1,2,79,38,4txjdaqveermfryvbfrr4taf7,1,60.7,88.8,2023-04-02T14:41:00.381Z,2023-04-02T20:26:13Z,4159538017,178,,4158192387,56,Center,4158192397,213,5.4,4158192391,140,66.3,4158192393,141,77.9,4158192395,212,9.5,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596693,769,1,2,79,39,4txjdaqveermfryvbfrr4taf7,1,66.7,79.7,2023-04-02T14:41:02.204Z,2023-04-02T20:26:17Z,4158192777,212,13.6,4159538269,178,,4158192769,141,96.5,4158192779,213,1.0,4158192753,56,Left,4158192763,140,73.7,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596757,770,1,2,79,42,4txjdaqveermfryvbfrr4taf7,1,76.2,96,2023-04-02T14:41:05.126Z,2023-04-02T20:26:48Z,4159540193,178,,4158193137,141,77.0,4158193139,212,23.5,4158193141,213,5.7,4158193135,140,94.9,4158193133,56,Center,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596795,771,1,2,79,45,4txjdaqveermfryvbfrr4taf7,0,97,73.1,2023-04-02T14:41:08.091Z,2023-04-02T20:26:51Z,4158193321,212,12.0,4158193317,140,94.8,4158193319,141,55.8,4159540425,178,,4158193323,213,4.5,4158193409,195,,4158193313,56,Center,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596787,886,61,2,79,47,d5ydtvt96bv7fq04yqm2w2632,1,3.7,45.7,2023-04-02T14:41:09.345Z,2023-04-02T20:26:59Z,4158193305,56,Back,4159541109,178,,,,,,,,,,,,,,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527596825,887,52,2,79,48,d5ydtvt96bv7fq04yqm2w2632,1,2.3,45.5,2023-04-02T14:41:10.573Z,2023-04-02T20:27:03Z,4159241675,376,,4159541515,389,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597183,889,1,2,79,54,d5ydtvt96bv7fq04yqm2w2632,1,14.1,47.8,2023-04-02T14:41:17.002Z,2023-04-02T20:27:13Z,4159542127,178,,4158195283,189,,4158195255,141,40.4,4158195253,140,25.5,4158195257,212,13.0,4158195251,56,Back,4158195249,123,,4158195259,213,5.9,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527797535,1035,1,2,79,59,d5ydtvt96bv7fq04yqm2w2632,1,37.2,30,2023-04-02T14:41:22.065Z,2023-04-02T20:27:17Z,4159542345,178,,4159242713,212,4.3,4159242707,56,Back,4159242715,213,4.5,4159242709,140,36.3,4159242705,189,,4159242711,141,23.9,,,,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527797657,1036,1,2,80,2,d5ydtvt96bv7fq04yqm2w2632,1,36.5,32,2023-04-02T14:41:24.669Z,2023-04-02T20:27:20Z,4159542517,178,,4159243359,141,64.3,4159243357,140,41.4,4159243363,213,1.3,4159243353,189,,4159243355,56,Back,4159243361,212,22.6,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597105,888,43,2,80,4,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-04-02T14:41:26.619Z,2023-04-02T14:41:33Z,4158195659,144,80,,,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597341,890,1,2,80,7,d5ydtvt96bv7fq04yqm2w2632,1,45,64.2,2023-04-02T14:41:30.225Z,2023-04-02T20:27:27Z,4158196005,141,45.5,4158196003,140,45.5,4158196007,212,12.7,4158196001,56,Back,4159542993,178,,4158196009,213,4.8,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597397,891,1,2,80,14,d5ydtvt96bv7fq04yqm2w2632,1,53.6,43.4,2023-04-02T14:41:37.051Z,2023-04-02T20:27:40Z,4159543809,178,,4158196261,141,64.0,4158196257,56,Center,4158196259,140,53.2,4158196265,213,1.6,4158196263,212,14.0,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597449,892,1,2,80,16,d5ydtvt96bv7fq04yqm2w2632,1,53.8,67,2023-04-02T14:41:39.124Z,2023-04-02T20:27:48Z,4158196511,56,Left,4158196517,212,22.0,4158196519,213,1.0,4159544315,178,,4158196515,141,93.9,4158196513,140,65.5,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597491,893,1,2,80,20,d5ydtvt96bv7fq04yqm2w2632,1,69.4,93.5,2023-04-02T14:41:42.715Z,2023-04-02T20:27:51Z,4158196753,213,3.9,4158196745,56,Left,4158196749,141,82.6,4158196751,212,11.2,4158196747,140,61.4,4159544533,178,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597533,894,1,2,80,23,d5ydtvt96bv7fq04yqm2w2632,0,62.4,80.9,2023-04-02T14:41:45.357Z,2023-04-02T20:27:53Z,4158197041,213,5.9,4158197035,140,91.2,4158197033,56,Center,4158197043,1,,4159544741,178,,4158197223,4,,4158197037,141,61.5,4158197039,212,33.0,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597537,772,54,2,80,25,4txjdaqveermfryvbfrr4taf7,1,10,37.6,2023-04-02T14:41:47.374Z,2023-04-02T20:27:57Z,4158197113,232,,4159545019,389,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597559,773,52,2,80,25,4txjdaqveermfryvbfrr4taf7,1,10,37.6,2023-04-02T14:41:47.750Z,2023-04-02T20:27:59Z,4159245499,376,,4159545161,389,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527597993,774,1,2,80,44,4txjdaqveermfryvbfrr4taf7,0,15.8,43,2023-04-02T14:42:06.310Z,2023-04-02T20:28:01Z,4158199437,141,63.6,4158199431,199,,4158199439,212,40.1,4158199443,1,,4158199435,140,51.6,4158199433,56,Center,4158199441,213,0.4,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598031,896,1,2,80,47,d5ydtvt96bv7fq04yqm2w2632,1,46.9,38.2,2023-04-02T14:42:09.950Z,2023-04-02T20:28:05Z,4158199595,213,0.4,4158199583,3,,4158199585,56,Center,4158199591,212,22.7,4159545617,388,,4158199589,141,51.5,4158199587,140,66.7,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598063,898,61,2,80,49,d5ydtvt96bv7fq04yqm2w2632,0,66.3,51.2,2023-04-02T14:42:11.780Z,2023-04-02T20:28:16Z,4158199741,56,Center,4159546291,178,,4159546289,21,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527873765,1172,67,2,80,50,4txjdaqveermfryvbfrr4taf7,1,38.1,50.3,2023-04-02T14:42:12.510Z,2023-04-02T22:38:35Z,4159666767,233,1532,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527873763,1532,67,2,80,50,d5ydtvt96bv7fq04yqm2w2632,0,61.9,49.7,2023-04-02T14:42:12.511Z,2023-04-02T21:09:36Z,4159666785,233,1172,,,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598069,775,1,2,80,50,4txjdaqveermfryvbfrr4taf7,0,38.7,52.5,2023-04-02T14:42:12.515Z,2023-04-02T22:38:35Z,4158199781,212,15.2,4158199773,155,,4158199775,56,Center,4158199783,213,6.0,4159546459,178,,4158199779,141,45.2,4158199777,140,52.4,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598041,897,43,2,80,50,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-04-02T14:42:12.602Z,2023-04-02T14:42:19Z,4158200211,144,49,,,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598087,899,1,2,80,51,d5ydtvt96bv7fq04yqm2w2632,0,46.3,54.8,2023-04-02T14:42:14.184Z,2023-04-02T20:28:25Z,4159546949,388,,4158199841,3,,4158199847,140,54.6,4158199857,213,0.3,4158199851,141,58.8,4158199843,56,Center,4158199853,212,9.1,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598101,776,43,2,80,54,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-02T14:42:16.712Z,2023-04-02T14:42:30Z,4158201441,144,49,,,,,,,,,,,,,,,,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598235,777,1,2,80,54,4txjdaqveermfryvbfrr4taf7,1,48.5,39.8,2023-04-02T14:42:17.020Z,2023-04-02T20:28:28Z,4158200761,140,61.9,4158200767,213,5.5,4158200765,212,19.2,4158200763,141,20.6,4159547113,178,,4158200759,56,Right,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598251,778,1,2,81,1,4txjdaqveermfryvbfrr4taf7,0,91,22.7,2023-04-02T14:42:23.345Z,2023-04-02T20:28:32Z,4159547297,178,,4158200871,212,11.1,4158200861,2,,4158200867,140,93.3,4159248163,20,,4158200869,141,38.6,4158200865,56,Center,4158200873,213,1.4,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,4159248161,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598337,900,12,2,81,1,d5ydtvt96bv7fq04yqm2w2632,1,7.6,60.2,2023-04-02T14:42:23.824Z,2023-04-02T20:28:36Z,4159547559,178,,4158201319,213,3.8,4158201305,140,1.3,4158201317,212,8.2,4158201299,56,Back,4158201313,141,53.1,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598349,901,10,2,81,2,d5ydtvt96bv7fq04yqm2w2632,1,1.4,53.1,2023-04-02T14:42:24.391Z,2023-04-02T20:28:46Z,4158201379,56,Back,4158201377,139,,4158233457,175,,4158201373,179,,4158201375,182,,4159248617,378,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598297,779,6,2,81,2,4txjdaqveermfryvbfrr4taf7,1,96.8,44.8,2023-04-02T14:42:24.955Z,2023-04-02T20:28:49Z,4158201089,56,Center,4158201563,233,902,4158206101,73,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527598367,902,6,2,81,2,d5ydtvt96bv7fq04yqm2w2632,0,3.2,55.2,2023-04-02T14:42:24.955Z,2023-04-02T20:28:49Z,4158201619,233,779,4158201485,73,,4158201483,56,Back,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527599179,780,1,2,81,44,4txjdaqveermfryvbfrr4taf7,1,99.6,99.2,2023-04-02T14:43:07.245Z,2023-04-02T20:28:59Z,4158205729,140,97.3,4158205719,2,,4158205733,212,34.0,4158205723,155,,4158208051,210,13,4159249461,20,,4158205721,6,,4158208053,154,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,4158205727,56,Center,4158205735,213,4158205725,223,,4.6,1,4159548813,178,4158205737,1,4158205731,141,49.4,,,,,,,,,,,,,,,,,,,
2527599189,781,13,2,81,46,4txjdaqveermfryvbfrr4taf7,1,92.6,48.3,2023-04-02T14:43:08.768Z,2023-04-02T20:29:00Z,4159549345,388,,4158208075,154,,4158208077,55,780,4158207371,153,,4158208073,29,,4158207369,328,,4158208097,230,99.0,4158208083,103,8.3,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,4158207363,15,,4158208095,147,4158207361,25,,40.8,1,4158208081,102,4158208099,231,4158205771,56,Center,4158207365,17,,,4158208093,146,96.8,4158208069,75,,,,,,,,26.1,49.6,
2527599211,782,13,2,81,47,4txjdaqveermfryvbfrr4taf7,1,96.3,41,2023-04-02T14:43:09.998Z,2023-04-02T20:29:03Z,4158209471,231,47.1,4158209461,55,781,4158209467,103,56.9,4158208975,72,,4158205899,56,Center,4158209465,102,52.1,4159549515,178,,4158208973,25,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,4158209469,230,99.5,4158319635,85,4158205897,60,,,,4158237481,214,4158209459,29,,,,,,,,,,,,,,,,,,,,,,
2527599227,783,5,2,81,48,4txjdaqveermfryvbfrr4taf7,0,101.2,56,2023-04-02T14:43:10.501Z,2023-04-02T20:29:06Z,4158205995,233,904,4158205949,346,,4158205947,56,Center,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527599221,904,5,2,81,48,d5ydtvt96bv7fq04yqm2w2632,1,-1.2,44,2023-04-02T14:43:10.501Z,2023-04-02T20:29:06Z,4158205937,346,,4158205935,56,Back,4158205975,233,783,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527599167,903,43,2,81,48,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-04-02T14:43:11.161Z,2023-04-02T14:43:28Z,4158207413,144,44,4158205647,56,Back,4158205649,285,0,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527599709,905,1,2,82,2,d5ydtvt96bv7fq04yqm2w2632,1,4.1,51.1,2023-04-02T14:43:24.611Z,2023-04-02T20:29:24Z,4158208655,141,64.1,4158208653,140,19.8,4158209147,189,,4159251335,237,,4158208651,56,Back,4158208657,212,18.7,4158208659,213,0.5,4158208649,124,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799353,1037,1,2,82,5,d5ydtvt96bv7fq04yqm2w2632,1,27.1,70,2023-04-02T14:43:27.695Z,2023-04-02T20:29:28Z,4159252059,140,33.7,4159252057,56,Back,4159252063,212,15.4,4159252065,213,1.1,4159550895,178,,4159252055,189,,4159252061,141,90.2,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799455,1038,1,2,82,8,d5ydtvt96bv7fq04yqm2w2632,0,36.9,94.5,2023-04-02T14:43:30.798Z,2023-04-02T20:29:34Z,4159551233,178,,4159252575,213,6.2,4159252573,212,32.5,4159252567,56,Left,4159252577,1,,4159252571,141,89.3,4159252747,189,,4159252569,140,67.7,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527599691,784,4,2,82,9,4txjdaqveermfryvbfrr4taf7,1,32.1,21.2,2023-04-02T14:43:32.169Z,2023-04-02T20:29:37Z,4158208553,56,Back,4158208799,233,906,4158208555,152,,4158208559,285,,4158208557,265,,4158208551,13,,4158248927,189,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527599719,906,4,2,82,9,d5ydtvt96bv7fq04yqm2w2632,0,67.9,78.8,2023-04-02T14:43:32.170Z,2023-04-02T20:29:36Z,4158208869,233,784,4158209189,189,,4158208715,56,Center,4158208713,13,,4159551319,178,,4158208875,286,,4158208717,152,,4158208719,265,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600295,785,1,2,82,38,4txjdaqveermfryvbfrr4taf7,0,27.6,19.4,2023-04-02T14:44:01.159Z,2023-04-02T20:29:44Z,4158211763,213,0.1,4158211765,1,,4158211749,155,,4158211759,141,23.6,4158211757,140,73.2,4159551671,178,,4158211761,212,48.0,4158211753,152,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,4158211743,5,,4158211755,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
