id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2497278239,355,1,1,37,44,avxknfz4f6ob0rv9dbnxdzde0,0,24.5,23,2023-01-14T15:37:57.983Z,2023-01-15T01:47:04Z,3977389565,213,5.0,3977389561,141,11.0,3977389563,212,8.6,3978805901,178,,3977389557,56,Back,3977389559,140,27.2,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278211,338,49,1,37,45,1qtaiy11gswx327s0vkibf70n,1,73.2,89.3,2023-01-14T15:37:58.905Z,2023-01-15T01:47:07Z,,,,,,,,,,,,,,,,,,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278309,339,1,1,37,46,1qtaiy11gswx327s0vkibf70n,1,69.7,89.3,2023-01-14T15:37:59.544Z,2023-01-15T01:47:10Z,3977389907,212,9.7,3977389903,140,78.7,3977389905,141,86.3,3977389901,56,Left,3977389909,213,6.1,3978806011,178,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278401,340,1,1,37,48,1qtaiy11gswx327s0vkibf70n,1,78.2,82,2023-01-14T15:38:01.729Z,2023-01-15T01:47:13Z,3977390403,212,23.3,3977390399,140,72.8,3978806057,178,,3977390401,141,48.8,3977390397,56,Center,3977390405,213,4.5,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278459,341,1,1,37,51,1qtaiy11gswx327s0vkibf70n,1,72.5,47.7,2023-01-14T15:38:04.700Z,2023-01-15T01:47:20Z,3977390723,140,92.0,3977390737,213,5.7,3977390733,212,24.5,3977390719,56,Center,3977390729,141,27.9,3978806159,178,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278571,342,1,1,37,52,1qtaiy11gswx327s0vkibf70n,0,92,27.9,2023-01-14T15:38:06.258Z,2023-01-15T01:47:24Z,3978420907,345,,3977391333,2,,3977391343,140,95.9,3977391355,213,1.5,3977391345,141,100.0,3977391335,155,,3978420513,20,,3978806251,178,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,3978420511,224,3977391339,56,Left,3977391349,212,3977391359,1,,,,,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278585,343,5,1,37,56,1qtaiy11gswx327s0vkibf70n,0,95.6,101.4,2023-01-14T15:38:10.254Z,2023-01-15T01:47:30Z,3977391411,56,Left,3977393541,233,356,3977391413,347,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278969,356,5,1,37,56,avxknfz4f6ob0rv9dbnxdzde0,1,4.4,-1.4,2023-01-14T15:38:10.254Z,2023-01-15T01:47:30Z,3977393525,233,343,3977393453,347,,3977393451,56,Back,,,,,,,,,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278979,344,27,1,38,8,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-01-14T15:38:21.901Z,2023-01-15T01:48:04Z,3977393495,41,Injury,3977393583,233,357,3977393497,53,ece7xph4emgawvh7mr56319ex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278973,357,27,1,38,8,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-01-14T15:38:21.901Z,2023-01-15T01:48:05Z,3977393611,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497281657,345,28,1,39,43,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-01-14T15:39:56.726Z,2023-01-15T01:48:09Z,3977408155,55,344,3977408841,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497281777,358,28,1,39,43,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-01-14T15:39:56.726Z,2023-01-15T01:48:09Z,3977408711,55,357,3977408989,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282053,359,1,1,39,52,avxknfz4f6ob0rv9dbnxdzde0,0,8,0,2023-01-14T15:40:05.702Z,2023-01-15T01:48:15Z,3977410111,1,,3977410099,107,,3977410105,141,6.4,3977410109,213,0.2,3977410101,56,Back,3977410107,212,24.4,3977410103,140,30.7,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282129,346,1,1,39,54,1qtaiy11gswx327s0vkibf70n,0,65.5,94.2,2023-01-14T15:40:07.474Z,2023-01-15T01:48:24Z,3977410475,56,Center,3977410479,141,77.0,3978807525,178,,3977410477,140,86.4,3977410481,212,24.9,3977410473,3,,3977410485,213,5.8,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282321,360,1,1,39,59,avxknfz4f6ob0rv9dbnxdzde0,1,22.2,28.3,2023-01-14T15:40:12.923Z,2023-01-15T01:48:31Z,3978807659,178,,3977411571,141,40.4,3977411575,213,0.9,3977411569,140,28.0,3977411573,212,10.2,3977411565,56,Back,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282429,361,1,1,40,3,avxknfz4f6ob0rv9dbnxdzde0,1,46.6,50.9,2023-01-14T15:40:17.289Z,2023-01-15T01:48:36Z,3977412137,212,20.4,3977412127,140,53.3,3977412121,56,Left,3977412131,141,79.1,3978807707,178,,3977412139,213,1.2,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282459,362,1,1,40,7,avxknfz4f6ob0rv9dbnxdzde0,0,58.6,89.9,2023-01-14T15:40:20.792Z,2023-01-15T01:48:39Z,3977412337,56,Left,3977412343,212,5.3,3977412511,236,,3977412513,233,347,3977412517,286,,3977412341,141,90.5,3977412345,213,0.1,3977412339,140,63.6,70jmsf551d1sspqnm8t5lrch5,L. Thomas,3978807767,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282463,347,74,1,40,7,1qtaiy11gswx327s0vkibf70n,1,36.1,13.1,2023-01-14T15:40:20.985Z,2023-01-15T01:48:42Z,3977412359,56,Back,3977412731,233,362,3977412361,285,,3978807829,178,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282553,348,5,1,40,8,1qtaiy11gswx327s0vkibf70n,0,38.4,-1.1,2023-01-14T15:40:21.657Z,2023-01-15T01:48:48Z,3977412887,56,Back,3977414783,233,363,3977412889,347,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282903,363,5,1,40,8,avxknfz4f6ob0rv9dbnxdzde0,1,61.6,101.1,2023-01-14T15:40:21.657Z,2023-01-15T01:48:48Z,3977414709,56,Left,3977414747,233,348,3977414711,347,,,,,,,,,,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282945,364,1,1,40,22,avxknfz4f6ob0rv9dbnxdzde0,1,65.1,100,2023-01-14T15:40:36.447Z,2023-01-15T01:48:52Z,3977414929,107,,3977414935,140,68.7,3977414951,213,5.1,3977414941,141,88.1,3977414945,212,9.7,3977414931,56,Left,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497282999,365,1,1,40,23,avxknfz4f6ob0rv9dbnxdzde0,1,68.7,88.1,2023-01-14T15:40:37.296Z,2023-01-15T01:48:55Z,3977415183,141,96.6,3977415179,56,Left,3977415187,213,1.7,3977415181,140,67.9,3977415185,212,5.8,3978808069,178,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283023,366,1,1,40,25,avxknfz4f6ob0rv9dbnxdzde0,1,67.9,96.6,2023-01-14T15:40:38.683Z,2023-01-15T01:48:59Z,3977415323,212,5.4,3977415319,140,72.3,3977415317,56,Left,3977415321,141,92.4,3977415325,213,5.7,3978808119,178,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497545139,1045,43,1,40,26,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-01-14T15:40:39.628Z,2023-01-15T02:38:08Z,3978849431,144,67,3978836219,233,933,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497545137,933,43,1,40,26,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-01-14T15:40:39.629Z,2023-01-15T02:38:07Z,3978836223,233,1045,3978849425,144,67,,,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283045,367,50,1,40,27,avxknfz4f6ob0rv9dbnxdzde0,1,73.5,92.6,2023-01-14T15:40:40.659Z,2023-01-15T01:49:04Z,3977415705,233,349,3977415419,286,,3977415417,56,Left,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283069,349,7,1,40,27,1qtaiy11gswx327s0vkibf70n,0,26.5,7.4,2023-01-14T15:40:40.916Z,2023-01-15T01:49:08Z,3978808295,178,,3977415567,233,367,3977415537,285,,3977415535,56,Back,3978654927,383,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283059,368,61,1,40,27,avxknfz4f6ob0rv9dbnxdzde0,1,74.6,94.1,2023-01-14T15:40:41.022Z,2023-01-15T01:50:51Z,3977415491,56,Left,3978810065,178,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283111,350,49,1,40,29,1qtaiy11gswx327s0vkibf70n,1,15.5,5.8,2023-01-14T15:40:43.090Z,2023-01-15T01:50:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283177,351,1,1,40,29,1qtaiy11gswx327s0vkibf70n,1,15.5,5.8,2023-01-14T15:40:43.227Z,2023-01-15T01:50:59Z,3978810145,178,,3977416129,141,11.9,3977416125,56,Back,3977416131,212,9.3,3977416133,213,2.7,3977416127,140,7.6,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283307,352,1,1,40,31,1qtaiy11gswx327s0vkibf70n,0,7.6,11.9,2023-01-14T15:40:44.539Z,2023-01-15T01:51:02Z,3977416799,213,6.3,3977416791,56,Right,3977416795,141,9.9,3977416789,157,,3977416793,140,51.2,3977416797,212,45.8,3977416801,1,,3978810165,178,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283381,369,1,1,40,34,avxknfz4f6ob0rv9dbnxdzde0,0,50.1,92.1,2023-01-14T15:40:47.989Z,2023-01-15T01:51:07Z,3978810303,178,,3977417175,140,59.6,3977417167,3,,3977417183,213,5.4,3977417179,141,73.4,3977417171,56,Center,3977417181,212,16.2,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283451,353,1,1,40,36,1qtaiy11gswx327s0vkibf70n,1,38.6,26.7,2023-01-14T15:40:49.980Z,2023-01-15T01:51:15Z,3977417527,3,,3977417533,56,Back,3977417547,212,13.0,3977417543,141,12.6,3977417539,140,46.9,3977417551,213,5.5,3978810475,178,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283487,355,1,1,40,37,1qtaiy11gswx327s0vkibf70n,0,46.9,12.6,2023-01-14T15:40:50.682Z,2023-01-15T01:51:22Z,3977417687,140,60.1,3977417693,213,0.6,3978810595,178,,3977417691,212,16.9,3977417685,56,Center,3977417689,141,26.8,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283477,370,49,1,40,38,avxknfz4f6ob0rv9dbnxdzde0,1,38.3,76.5,2023-01-14T15:40:51.683Z,2023-01-15T01:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283649,371,1,1,40,39,avxknfz4f6ob0rv9dbnxdzde0,1,37.4,74.6,2023-01-14T15:40:52.614Z,2023-01-15T01:51:36Z,3977418605,141,43.4,3977418601,56,Back,3977418607,212,21.4,3977418603,140,34.9,3977418611,213,4.6,3978810893,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283465,354,43,1,40,39,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-01-14T15:40:52.709Z,2023-01-14T15:40:58Z,3977418823,144,49,,,,,,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283691,372,1,1,40,43,avxknfz4f6ob0rv9dbnxdzde0,1,37.6,38.5,2023-01-14T15:40:56.575Z,2023-01-15T01:51:42Z,3977418873,212,7.7,3977418869,140,35.0,3977418875,213,1.9,3977418867,56,Back,3977418871,141,49.1,3978810983,178,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283735,373,1,1,40,45,avxknfz4f6ob0rv9dbnxdzde0,1,35,49.1,2023-01-14T15:40:58.984Z,2023-01-15T01:51:47Z,3977419049,212,11.2,3977419051,213,0.1,3977419045,140,45.6,3977419043,56,Back,3978811059,178,,3977419047,141,50.3,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283773,374,1,1,40,46,avxknfz4f6ob0rv9dbnxdzde0,1,45.6,50.3,2023-01-14T15:40:59.759Z,2023-01-15T01:51:52Z,3977419275,56,Back,3977419279,140,33.9,3977419293,213,2.5,3977419289,212,15.3,3978811153,178,,3977419285,141,63.6,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283869,375,1,1,40,48,avxknfz4f6ob0rv9dbnxdzde0,1,33.9,63.6,2023-01-14T15:41:01.630Z,2023-01-15T01:51:57Z,3977419867,212,8.1,3977419863,140,41.6,3977419865,141,65.1,3977419861,56,Back,3977419869,213,0.1,3978811225,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283919,376,1,1,40,51,avxknfz4f6ob0rv9dbnxdzde0,1,50.8,69.6,2023-01-14T15:41:05.266Z,2023-01-15T01:52:01Z,3978811299,178,,3977420173,213,0.9,3977420161,56,Left,3977420169,141,97.2,3977420165,140,65.2,3977420171,212,24.1,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283981,377,1,1,40,53,avxknfz4f6ob0rv9dbnxdzde0,1,65.2,97.2,2023-01-14T15:41:07.435Z,2023-01-15T01:52:07Z,3977420543,212,6.1,3977420537,56,Left,3977420541,141,90.5,3977420539,140,69.1,3977420545,213,5.4,3978811375,178,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284017,378,1,1,40,56,avxknfz4f6ob0rv9dbnxdzde0,0,74.5,90.3,2023-01-14T15:41:10.015Z,2023-01-15T01:52:11Z,3977420711,212,11.1,3977420713,213,5.0,3978654931,72,,3978654929,224,,3977420709,141,74.7,3977420701,56,Center,3977420705,140,77.6,3977420699,155,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,3978811411,178,3977420697,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284035,356,61,1,40,57,1qtaiy11gswx327s0vkibf70n,1,20.1,23.2,2023-01-14T15:41:10.462Z,2023-01-15T01:53:05Z,3978812163,21,,3978812165,178,,3977420827,56,Back,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284073,357,49,1,40,59,1qtaiy11gswx327s0vkibf70n,1,10.6,14.5,2023-01-14T15:41:13.047Z,2023-01-15T01:53:12Z,,,,,,,,,,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284135,358,12,1,41,0,1qtaiy11gswx327s0vkibf70n,1,6.4,10,2023-01-14T15:41:14.369Z,2023-01-15T01:53:16Z,3977421361,212,14.1,3978812401,178,,3977421631,167,,3977421363,213,5.7,3977421357,140,17.5,3977421359,141,0.0,3977421355,56,Back,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284153,359,5,1,41,1,1qtaiy11gswx327s0vkibf70n,0,17.1,-1,2023-01-14T15:41:15.376Z,2023-01-15T01:53:20Z,3977421455,56,Back,3977421459,347,,3977422933,233,379,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284401,379,5,1,41,1,avxknfz4f6ob0rv9dbnxdzde0,1,82.9,101,2023-01-14T15:41:15.376Z,2023-01-15T01:53:19Z,3977422775,56,Left,3977422871,233,359,3977422777,347,,,,,,,,,,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284641,380,1,1,41,16,avxknfz4f6ob0rv9dbnxdzde0,1,83.3,100,2023-01-14T15:41:30.325Z,2023-01-15T01:53:24Z,3977424155,107,,3977424159,56,Left,3977424165,212,11.4,3977424161,140,92.1,3977424167,213,5.7,3977424163,141,90.5,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284689,381,1,1,41,17,avxknfz4f6ob0rv9dbnxdzde0,1,92.1,90.5,2023-01-14T15:41:31.123Z,2023-01-15T01:53:30Z,3977424433,141,94.7,3977424437,213,2.6,3978812609,178,,3977424429,56,Left,3977424431,140,87.4,3977424435,212,5.7,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497545623,958,83,1,41,20,1qtaiy11gswx327s0vkibf70n,1,8.9,4.3,2023-01-14T15:41:33.760Z,2023-01-15T02:24:08Z,3978838039,399,244619,,,,,,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284705,382,1,1,41,20,avxknfz4f6ob0rv9dbnxdzde0,1,89.8,96,2023-01-14T15:41:33.783Z,2023-01-15T02:23:56Z,3977424563,141,96.8,3977424567,213,3.1,3977424565,212,7.2,3977424559,140,83.0,3978812683,178,,3977424557,56,Left,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284737,383,1,1,41,21,avxknfz4f6ob0rv9dbnxdzde0,1,83,96.8,2023-01-14T15:41:35.281Z,2023-01-15T01:53:40Z,3978812765,178,,3977424741,141,88.8,3977424739,140,79.4,3977424745,213,4.1,3977424743,212,6.6,3977424737,56,Left,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284815,384,1,1,41,23,avxknfz4f6ob0rv9dbnxdzde0,0,79.4,88.8,2023-01-14T15:41:36.976Z,2023-01-15T01:53:42Z,3977425115,56,Center,3977425119,141,75.6,3977425123,213,4.8,3977425121,212,9.1,3978812803,178,,3977425117,140,80.5,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497545685,959,67,1,41,24,1qtaiy11gswx327s0vkibf70n,1,20,23.5,2023-01-14T15:41:37.810Z,2023-01-15T03:38:27Z,3978838255,233,1082,,,,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497545681,1082,67,1,41,24,avxknfz4f6ob0rv9dbnxdzde0,0,80,76.5,2023-01-14T15:41:37.811Z,2023-01-15T02:25:33Z,3978838259,233,959,,,,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284797,360,8,1,41,24,1qtaiy11gswx327s0vkibf70n,1,20.4,23.2,2023-01-14T15:41:37.873Z,2023-01-15T03:38:27Z,3978812845,178,,3978654941,384,,3977425061,56,Back,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284839,361,49,1,41,25,1qtaiy11gswx327s0vkibf70n,1,23.7,24.2,2023-01-14T15:41:39.240Z,2023-01-15T01:53:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6jbeiiziegtchyv2zjt87kslx,Gustavo Scarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497545801,1084,83,1,41,30,avxknfz4f6ob0rv9dbnxdzde0,1,67.8,89.2,2023-01-14T15:41:43.501Z,2023-01-15T02:25:00Z,3978838629,399,185253,,,,,,,,,,,,,,,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284985,362,1,1,41,30,1qtaiy11gswx327s0vkibf70n,1,32.6,9.4,2023-01-14T15:41:43.504Z,2023-01-15T01:53:55Z,3978813011,178,,3977426057,212,11.5,3977426053,140,21.7,3977426055,141,10.4,3977426051,56,Back,3977426059,213,3.1,,,,,,,6jbeiiziegtchyv2zjt87kslx,Gustavo Scarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285025,363,1,1,41,30,1qtaiy11gswx327s0vkibf70n,0,21.7,10.4,2023-01-14T15:41:44.120Z,2023-01-15T01:53:59Z,3977426235,212,23.2,3977426239,1,,3977426231,140,42.3,3977426237,213,5.9,3978813103,178,,3977426233,141,0.0,3977426223,157,,3977426227,56,Back,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285043,364,5,1,41,33,1qtaiy11gswx327s0vkibf70n,0,40.1,-1.5,2023-01-14T15:41:46.616Z,2023-01-15T01:54:02Z,3977428115,233,385,3977426305,56,Back,3977426307,347,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285353,385,5,1,41,33,avxknfz4f6ob0rv9dbnxdzde0,1,59.9,101.5,2023-01-14T15:41:46.616Z,2023-01-15T01:54:01Z,3977428017,347,,3977428015,56,Left,3977428043,233,364,,,,,,,,,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285387,386,1,1,41,41,avxknfz4f6ob0rv9dbnxdzde0,1,62.1,100,2023-01-14T15:41:54.752Z,2023-01-15T01:54:08Z,3977428155,212,6.5,3977428149,56,Left,3977428151,140,62.1,3977428157,213,4.7,3977428147,107,,3977428153,141,91.5,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285421,387,1,1,41,42,avxknfz4f6ob0rv9dbnxdzde0,1,62.1,91.5,2023-01-14T15:41:55.943Z,2023-01-15T01:54:12Z,3978813303,178,,3977428371,56,Left,3977428383,213,0.7,3977428373,140,66.6,3977428377,141,96.9,3977428381,212,6.0,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
