id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2501972743,509,43,2,54,42,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-01-29T13:12:23.984Z,2023-01-29T13:15:46Z,4002030045,286,0,4002030043,56,Center,4002043487,144,7,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501972795,510,1,2,54,43,bx0cdmzr2gwr70ez72dorx82p,1,80.3,45.3,2023-01-29T13:12:24.969Z,2023-01-30T01:24:17Z,4002030235,212,17.2,4002030231,140,88.3,4002030237,213,5.2,4003495251,178,,4002030233,141,23.2,4002030229,56,Center,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501972881,511,1,2,54,47,bx0cdmzr2gwr70ez72dorx82p,1,87.5,35.5,2023-01-29T13:12:29.013Z,2023-01-30T01:24:15Z,4002030549,56,Center,4002030553,141,26.2,4002030557,213,5.7,4003495491,178,,4002030551,140,97.2,4002030555,212,12.0,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501972909,512,1,2,54,49,bx0cdmzr2gwr70ez72dorx82p,0,94.1,29.9,2023-01-29T13:12:30.580Z,2023-01-30T01:24:15Z,4003495619,178,,4002196407,155,,4002030683,141,51.8,4002030687,213,1.1,4002030681,140,100.0,4002030685,212,16.7,4002030679,56,Center,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973059,527,43,2,54,49,be2k34rut1lz79jxenabttqlc,1,0,0,2023-01-29T13:12:31.075Z,2023-01-29T13:13:03Z,4002032545,144,74,4002031497,56,Back,4002031499,285,0,4002031915,233,512,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501972913,513,5,2,54,50,bx0cdmzr2gwr70ez72dorx82p,0,101.6,48.7,2023-01-29T13:12:31.891Z,2023-01-29T19:58:07Z,4002034503,346,,4002032939,233,526,4002030705,56,Center,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501972833,526,5,2,54,50,be2k34rut1lz79jxenabttqlc,1,-1.6,51.3,2023-01-29T13:12:31.891Z,2023-01-29T19:58:07Z,4002034529,346,,4002032909,233,513,4002030371,56,Back,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973405,528,1,2,55,15,be2k34rut1lz79jxenabttqlc,1,2.2,47.9,2023-01-29T13:12:56.454Z,2023-01-30T01:24:15Z,4002036141,237,,4002036139,124,,4002033179,213,5.1,4002033173,140,7.7,4002033177,212,14.9,4002033171,56,Back,4003357163,189,,4002033175,141,27.7,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973417,529,1,2,55,17,be2k34rut1lz79jxenabttqlc,0,3.6,19.6,2023-01-29T13:12:58.577Z,2023-01-30T01:24:14Z,4003495813,178,,4002033229,213,5.6,4002033225,141,0.0,4002033221,56,Back,4002033227,212,23.9,4002033223,140,21.8,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973339,514,5,2,55,18,bx0cdmzr2gwr70ez72dorx82p,1,74,101.2,2023-01-29T13:12:59.878Z,2023-01-29T19:58:23Z,4002032897,56,Left,4002032899,347,,4002034199,233,530,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973425,530,5,2,55,18,be2k34rut1lz79jxenabttqlc,0,26,-1.2,2023-01-29T13:12:59.878Z,2023-01-29T19:58:22Z,4002033271,347,,4002033269,56,Back,4002034203,233,514,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973375,515,1,2,55,27,bx0cdmzr2gwr70ez72dorx82p,1,74.4,100,2023-01-29T13:13:08.946Z,2023-01-30T01:24:14Z,4002033033,107,,4002033037,56,Left,4002033041,140,60.2,4002033045,141,91.5,4002033051,213,3.6,4002033047,212,16.3,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973443,516,1,2,55,30,bx0cdmzr2gwr70ez72dorx82p,1,62.5,90.8,2023-01-29T13:13:11.344Z,2023-01-30T01:24:13Z,4002033367,141,93.5,4002033363,56,Back,4002033365,140,45.2,4002033371,213,3.0,4002033369,212,18.3,4003496267,178,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973479,517,1,2,55,34,bx0cdmzr2gwr70ez72dorx82p,1,46.6,90.8,2023-01-29T13:13:16.106Z,2023-01-30T01:24:11Z,4002033535,140,53.8,4002033533,56,Center,4002033541,213,5.4,4003496365,178,,4002033537,141,78.3,4002033539,212,11.4,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973521,518,1,2,55,38,bx0cdmzr2gwr70ez72dorx82p,1,47.8,70,2023-01-29T13:13:19.490Z,2023-01-30T01:24:10Z,4002033729,141,34.7,4002033725,56,Back,4003496421,178,,4002033733,213,4.2,4002033727,140,34.4,4002033731,212,27.8,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973637,519,1,2,55,42,bx0cdmzr2gwr70ez72dorx82p,1,34.2,34.3,2023-01-29T13:13:23.249Z,2023-01-30T01:24:09Z,4002034277,140,47.1,4002034289,213,5.3,4003496507,178,,4002034275,56,Back,4002034281,141,3.1,4002034287,212,25.2,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973645,520,61,2,55,46,bx0cdmzr2gwr70ez72dorx82p,0,62.3,3.8,2023-01-29T13:13:28.151Z,2023-01-30T01:24:08Z,4002034325,56,Right,4003496767,178,,,,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973623,532,49,2,55,48,be2k34rut1lz79jxenabttqlc,1,28.6,88.1,2023-01-29T13:13:29.780Z,2023-01-30T01:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973603,531,43,2,55,49,be2k34rut1lz79jxenabttqlc,1,0,0,2023-01-29T13:13:30.353Z,2023-01-29T18:40:28Z,4003361267,144,61,4002034125,56,Back,,,,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973715,533,1,2,55,52,be2k34rut1lz79jxenabttqlc,0,36.1,77.2,2023-01-29T13:13:33.386Z,2023-01-30T01:24:05Z,4002034669,1,,4002034659,56,Left,4003496995,178,,4002034667,213,0.3,4002034663,141,95.3,4002034665,212,48.6,4002034661,140,80.9,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973733,521,49,2,55,59,bx0cdmzr2gwr70ez72dorx82p,1,19.2,4.1,2023-01-29T13:13:40.348Z,2023-01-30T01:24:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973803,522,1,2,56,0,bx0cdmzr2gwr70ez72dorx82p,1,17.4,6.6,2023-01-29T13:13:41.633Z,2023-01-30T01:24:04Z,4002035029,212,24.9,4003497375,178,,4002035027,141,41.0,4002035023,56,Back,4002035031,213,1.9,4002035025,140,9.3,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973895,523,1,2,56,4,bx0cdmzr2gwr70ez72dorx82p,1,9.5,46,2023-01-29T13:13:45.841Z,2023-01-30T01:24:03Z,4002035465,140,12.3,4002035471,213,1.4,4002035467,141,71.6,4003497499,178,,4002035463,56,Back,4002035469,212,17.7,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973909,524,1,2,56,10,bx0cdmzr2gwr70ez72dorx82p,1,17.5,84.9,2023-01-29T13:13:52.134Z,2023-01-30T01:24:01Z,4002035541,213,5.6,4002035533,56,Back,4002035537,141,73.7,4002035539,212,12.0,4003497661,178,,4002035535,140,26.3,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973927,525,1,2,56,11,bx0cdmzr2gwr70ez72dorx82p,1,22.1,74.8,2023-01-29T13:13:53.241Z,2023-01-30T01:24:01Z,4002035619,141,93.3,4002035621,212,13.4,4002035623,213,1.2,4002035617,140,26.5,4002035615,56,Back,4003497863,178,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973941,526,1,2,56,13,bx0cdmzr2gwr70ez72dorx82p,1,25.2,89.7,2023-01-29T13:13:54.526Z,2023-01-30T01:24:00Z,4002035675,212,8.6,4003498065,178,,4002035671,140,31.4,4002035677,213,0.7,4002035673,141,98.0,4002035669,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973949,527,1,2,56,13,bx0cdmzr2gwr70ez72dorx82p,0,29.4,99.9,2023-01-29T13:13:55.162Z,2023-01-30T01:24:00Z,4002035709,140,35.8,4002035713,212,13.8,4002035715,213,5.2,4002035711,141,82.1,4002035707,56,Back,4003498367,178,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501973967,534,8,2,56,14,be2k34rut1lz79jxenabttqlc,1,67.5,16.7,2023-01-29T13:13:55.951Z,2023-01-30T01:24:00Z,4003362635,385,,4003498781,389,,4002035769,56,Right,,,,,,,,,,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974101,528,1,2,56,19,bx0cdmzr2gwr70ez72dorx82p,1,57.7,77.4,2023-01-29T13:14:01.233Z,2023-01-30T01:23:57Z,4002036435,141,86.6,4002036431,56,Left,4002036437,212,19.0,4002036433,140,74.8,4002036439,213,0.3,4003499797,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974129,529,1,2,56,23,bx0cdmzr2gwr70ez72dorx82p,1,82.6,78.6,2023-01-29T13:14:04.688Z,2023-01-30T01:23:56Z,4002036549,56,Center,4002036553,141,73.4,4003499875,178,,4002036557,213,6.0,4002036551,140,94.2,4002036555,212,12.7,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974137,530,1,2,56,24,bx0cdmzr2gwr70ez72dorx82p,0,93,70.9,2023-01-29T13:14:06.193Z,2023-01-30T01:23:56Z,4002036585,212,2.1,4002036589,213,5.5,4002036583,141,68.7,4002036579,56,Center,4003499977,178,,4002036581,140,94.4,4002036741,236,,4002036743,233,535,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,4002036747,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974175,535,74,2,56,25,be2k34rut1lz79jxenabttqlc,1,6.3,34.2,2023-01-29T13:14:06.267Z,2023-01-30T01:23:55Z,4002036763,233,530,4002036737,285,,4003500113,178,,4002036735,56,Back,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974185,531,6,2,56,25,bx0cdmzr2gwr70ez72dorx82p,1,93.8,69.9,2023-01-29T13:14:07.172Z,2023-01-29T20:01:30Z,4002036781,56,Center,4002036839,233,536,4002036783,73,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974193,536,6,2,56,25,be2k34rut1lz79jxenabttqlc,0,6.2,30.1,2023-01-29T13:14:07.172Z,2023-01-29T20:01:29Z,4002036815,73,,4002036813,56,Back,4002036859,233,531,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974601,532,1,2,56,53,bx0cdmzr2gwr70ez72dorx82p,1,99.5,99.5,2023-01-29T13:14:34.637Z,2023-01-29T20:01:32Z,4002038771,56,Left,4002038775,141,88.7,4002038773,140,86.0,4002038777,212,16.0,4003500387,178,,4003364247,189,,4002038769,6,,4002038779,213,3.6,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987183,677,1,2,56,56,bx0cdmzr2gwr70ez72dorx82p,1,95.9,96.3,2023-01-29T13:14:37.701Z,2023-01-30T01:23:55Z,4002101991,56,Left,4002101995,141,90.7,4003500693,178,,4002101993,140,86.9,4002101997,212,10.2,4002101999,213,3.5,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974611,533,1,2,56,58,bx0cdmzr2gwr70ez72dorx82p,0,85.6,88.6,2023-01-29T13:14:40Z,2023-01-30T01:23:54Z,4002038859,1,,4002038855,212,35.4,4002038847,155,,4003364735,20,,4002038849,56,Center,4002038851,140,91.2,4003500797,178,,4002038857,213,4.9,ct32113pfx5q9avf2c0x208ru,S. Diop,4002038845,2,,4003364733,223,4002038853,141,,,,,,,,,,,,,,,,,,,,,,,37.3,,,,,
2501974639,537,12,2,57,0,be2k34rut1lz79jxenabttqlc,1,9.7,59.2,2023-01-29T13:14:42.166Z,2023-01-30T01:23:54Z,4002038991,15,,4002038967,56,Back,4002038973,212,17.7,4002038969,140,26.4,4002038975,213,6.1,4003501005,388,,4002038971,141,55.5,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974663,534,1,2,57,2,bx0cdmzr2gwr70ez72dorx82p,0,72.3,45.4,2023-01-29T13:14:43.711Z,2023-01-30T01:23:53Z,4002039085,3,,4003501243,178,,4002039087,56,Center,4002039091,141,40.3,4002039095,213,5.9,4002039089,140,79.9,4002039093,212,8.7,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974785,538,12,2,57,3,be2k34rut1lz79jxenabttqlc,1,18,58.1,2023-01-29T13:14:45.005Z,2023-01-30T01:23:53Z,4002039725,213,1.9,4002039717,56,Back,4002039719,140,11.9,4003501423,178,,4002039721,141,90.2,4002039723,212,22.7,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974761,535,1,2,57,11,bx0cdmzr2gwr70ez72dorx82p,0,81.6,9.5,2023-01-29T13:14:52.480Z,2023-01-30T01:23:50Z,4003368807,72,,4002039601,141,21.2,4003501473,178,,4002039603,212,8.2,4003368805,223,,4002039599,140,83.4,4002039607,213,1.3,4002039595,155,,7fcq014jmdb0uqldcts6tglat,G. Laborde,4002039593,2,,4002039597,56,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,
2501974791,539,61,2,57,11,be2k34rut1lz79jxenabttqlc,1,18.1,82.8,2023-01-29T13:14:52.680Z,2023-01-30T01:23:50Z,4003501803,388,,4002039743,56,Back,4003501801,21,,,,,,,,,,,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974803,536,61,2,57,13,bx0cdmzr2gwr70ez72dorx82p,0,80.3,10.1,2023-01-29T13:14:54.400Z,2023-01-30T01:23:49Z,4003504209,15,,4003504211,178,,4002039783,56,Right,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974811,540,49,2,57,14,be2k34rut1lz79jxenabttqlc,1,18.1,85.7,2023-01-29T13:14:55.426Z,2023-01-30T01:23:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974893,541,1,2,57,15,be2k34rut1lz79jxenabttqlc,1,19.5,83.5,2023-01-29T13:14:56.846Z,2023-01-30T01:23:48Z,4003505033,178,,4002040227,141,73.8,4002040231,213,6.1,4002040223,56,Back,4002040225,140,46.2,4002040221,157,,4002040233,1,,4002040229,212,28.8,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974925,542,1,2,57,20,be2k34rut1lz79jxenabttqlc,0,46.4,76.5,2023-01-29T13:15:01.868Z,2023-01-30T01:23:47Z,4002040369,213,5.6,4003505197,178,,4002040365,141,49.3,4002040361,56,Center,4002040367,212,28.9,4002040363,140,67.5,,,,,,,efcz85z2tvggsucnvivkmsxyh,M. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974947,537,49,2,57,23,bx0cdmzr2gwr70ez72dorx82p,1,32,51.5,2023-01-29T13:15:04.793Z,2023-01-30T01:23:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501974973,538,1,2,57,23,bx0cdmzr2gwr70ez72dorx82p,1,31.7,51.6,2023-01-29T13:15:04.832Z,2023-01-30T01:23:46Z,4002040617,56,Back,4003505711,178,,4002040623,212,25.1,4002040625,213,3.2,4002040619,140,7.9,4002040621,141,48.7,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975041,539,1,2,57,26,bx0cdmzr2gwr70ez72dorx82p,1,8.5,50.2,2023-01-29T13:15:08.097Z,2023-01-30T01:23:46Z,4002040949,212,32.1,4003505883,178,,4002040947,141,92.7,4002040943,56,Back,4002040951,213,1.1,4002040945,140,21.8,4002040953,1,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975059,540,1,2,57,31,bx0cdmzr2gwr70ez72dorx82p,1,23.9,98.3,2023-01-29T13:15:12.556Z,2023-01-30T01:23:44Z,4003506029,178,,4002041037,56,Back,4002041045,213,6.1,4002041039,140,32.1,4002041041,141,95.9,4002041043,212,8.8,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975069,541,1,2,57,33,bx0cdmzr2gwr70ez72dorx82p,1,35.4,99.9,2023-01-29T13:15:14.889Z,2023-01-30T01:23:44Z,4002041093,213,4.5,4002041089,141,81.9,4003506129,178,,4002041091,212,12.6,4002041087,140,32.5,4002041085,56,Back,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975103,542,1,2,57,34,bx0cdmzr2gwr70ez72dorx82p,1,34.8,86,2023-01-29T13:15:15.923Z,2023-01-30T01:23:43Z,4002041279,212,13.6,4002041281,213,2.7,4002041275,140,22.9,4002041277,141,93.8,4003506249,178,,4002041273,56,Back,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975159,543,1,2,57,35,bx0cdmzr2gwr70ez72dorx82p,1,28.9,96.7,2023-01-29T13:15:17.194Z,2023-01-30T01:23:43Z,4002041463,141,67.2,4002041467,213,4.3,4002041461,140,19.7,4002041465,212,22.3,4002041459,56,Back,4003506491,178,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975189,544,1,2,57,41,bx0cdmzr2gwr70ez72dorx82p,1,23.6,74,2023-01-29T13:15:22.410Z,2023-01-30T01:23:40Z,4002041649,141,89.7,4002041647,140,28.4,4003506619,178,,4002041651,212,11.8,4002041645,56,Back,4002041653,213,1.1,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975203,545,1,2,57,43,bx0cdmzr2gwr70ez72dorx82p,1,30.7,91.6,2023-01-29T13:15:24.473Z,2023-01-30T01:23:40Z,4002041709,213,3.8,4002041703,140,27.1,4003506835,178,,4002041707,212,4.7,4002041701,56,Back,4002041705,141,87.5,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975247,546,1,2,57,43,bx0cdmzr2gwr70ez72dorx82p,1,26.6,86,2023-01-29T13:15:25.094Z,2023-01-30T01:23:39Z,4003506921,178,,4002041929,140,40.2,4002041931,141,94.7,4002041927,56,Back,4002041935,213,0.4,4002041933,212,15.5,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975265,547,1,2,57,45,bx0cdmzr2gwr70ez72dorx82p,0,37.7,94.5,2023-01-29T13:15:26.614Z,2023-01-30T01:23:39Z,4002042029,141,95.4,4002042025,56,Back,4002042033,213,0.1,4003507115,178,,4002042027,140,48.3,4002042031,212,11.1,4002042023,168,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975303,543,49,2,57,48,be2k34rut1lz79jxenabttqlc,1,47.5,0.1,2023-01-29T13:15:30.152Z,2023-01-30T01:23:38Z,,,,,,,,,,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975315,544,1,2,57,48,be2k34rut1lz79jxenabttqlc,0,47.1,0.2,2023-01-29T13:15:30.218Z,2023-01-30T01:23:38Z,4002042271,141,4.1,4002042273,212,2.8,4002042267,56,Back,4002042269,140,46.2,4002042279,1,,4002042343,233,548,4002042265,157,,4002042275,213,1.9,e211nih87ou9t8crzjbbzhexh,José Fonte,4002042347,286,,4002042341,236,4003507605,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975321,548,74,2,57,49,bx0cdmzr2gwr70ez72dorx82p,1,52,99.2,2023-01-29T13:15:30.274Z,2023-01-30T01:23:37Z,4002042381,233,544,4002042303,56,Left,4002042305,285,,4003507713,178,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975603,545,5,2,57,51,be2k34rut1lz79jxenabttqlc,1,46,-1.5,2023-01-29T13:15:32.812Z,2023-01-29T20:05:25Z,4002043495,56,Back,4002043523,233,549,4002043497,347,,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975337,549,5,2,57,51,bx0cdmzr2gwr70ez72dorx82p,0,54,101.5,2023-01-29T13:15:32.812Z,2023-01-29T20:05:25Z,4002042387,347,,4002043533,233,545,4002042385,56,Left,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975635,546,1,2,58,3,be2k34rut1lz79jxenabttqlc,1,51.3,0,2023-01-29T13:15:44.436Z,2023-01-30T01:23:37Z,4002043655,141,6.8,4002043651,56,Back,4002043663,213,2.8,4002043653,140,36.8,4002043649,107,,4002043659,212,16.2,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975743,547,1,2,58,7,be2k34rut1lz79jxenabttqlc,1,38.8,10.5,2023-01-29T13:15:48.333Z,2023-01-30T01:23:36Z,4002044137,213,1.8,4002044133,141,60.6,4002044135,212,35.4,4002044131,140,29.5,4002044139,1,,4002044129,56,Back,4003508747,178,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975785,548,1,2,58,15,be2k34rut1lz79jxenabttqlc,0,42.4,65.3,2023-01-29T13:15:56.642Z,2023-01-30T01:23:34Z,4002044325,140,47.5,4002044339,213,5.2,4003508855,178,,4002044335,212,12.5,4002044331,141,48.7,4002044323,56,Back,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501975823,549,45,2,58,17,be2k34rut1lz79jxenabttqlc,0,49.2,46.3,2023-01-29T13:15:58.390Z,2023-01-30T01:12:07Z,4002044483,285,,4002044551,233,551,4002044481,56,Back,,,,,,,,,,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
