id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2527558543,533,1,2,51,42,4aghw9tyi8ba3ju1ne83gmf9w,1,39.5,38.9,2023-04-02T14:10:29.627Z,2023-04-02T14:10:31Z,4157992067,140,48.1,4157992063,56,Back,4157992071,141,63.5,4157992077,213,1.1,4157992075,212,19.0,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558667,534,1,2,51,44,4aghw9tyi8ba3ju1ne83gmf9w,1,47.2,67.7,2023-04-02T14:10:31.387Z,2023-04-02T14:10:37Z,4157992699,56,Left,4157992701,140,57.9,4157992703,141,96.8,4157992707,213,1.1,4157992705,212,22.8,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558711,535,1,2,51,49,4aghw9tyi8ba3ju1ne83gmf9w,1,62.3,93.8,2023-04-02T14:10:36.907Z,2023-04-02T14:10:38Z,4157992943,212,7.3,4157992937,56,Left,4157992939,140,67.2,4157992941,141,86.1,4157992945,213,5.5,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558759,536,1,2,51,51,4aghw9tyi8ba3ju1ne83gmf9w,0,65.9,84.5,2023-04-02T14:10:38.747Z,2023-04-02T14:10:40Z,4157993153,212,12.6,4157993149,140,72.1,4157993147,56,Center,4157993151,141,68.6,4157993155,213,5.3,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558795,475,8,2,51,52,3adj8hkws0z1al232bg2h6tk0,1,31.9,40.1,2023-04-02T14:10:39.449Z,2023-04-02T17:47:40Z,4159043903,384,,4157993363,56,Back,,,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558823,476,49,2,51,53,3adj8hkws0z1al232bg2h6tk0,1,36.1,40.3,2023-04-02T14:10:40.747Z,2023-04-02T17:47:46Z,,,,,,,,,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558845,477,1,2,51,54,3adj8hkws0z1al232bg2h6tk0,1,36.1,40.3,2023-04-02T14:10:41.938Z,2023-04-02T17:47:47Z,4157993619,56,Back,4157993621,140,27.5,4157993623,141,64.3,4157993627,213,2.1,4157993625,212,18.7,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558947,478,1,2,51,57,3adj8hkws0z1al232bg2h6tk0,1,32.7,64.3,2023-04-02T14:10:44.522Z,2023-04-02T14:10:48Z,4157994207,56,Center,4157994209,140,55.9,4157994213,212,24.4,4157994211,141,65.5,4157994215,213,0.0,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558993,479,1,2,52,0,3adj8hkws0z1al232bg2h6tk0,1,64.7,59.7,2023-04-02T14:10:48.218Z,2023-04-02T14:10:50Z,4157994461,140,87.2,4157994467,213,5.7,4157994463,141,36.6,4157994465,212,28.4,4157994459,56,Center,4157994457,155,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559003,480,61,2,52,2,3adj8hkws0z1al232bg2h6tk0,0,87.2,36.6,2023-04-02T14:10:49.946Z,2023-04-02T17:47:59Z,4157994515,56,Center,,,,,,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559069,537,52,2,52,3,4aghw9tyi8ba3ju1ne83gmf9w,1,3.5,57.5,2023-04-02T14:10:51.019Z,2023-04-02T17:48:04Z,4159045621,376,,,,,,,,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559563,538,1,2,52,23,4aghw9tyi8ba3ju1ne83gmf9w,1,15.5,49.3,2023-04-02T14:11:11.339Z,2023-04-02T14:12:52Z,4157997461,213,5.4,4157999017,189,,4157997451,123,,4157997459,212,12.8,4157997453,56,Back,4157997457,141,35.1,4157997487,287,,4157997455,140,23.5,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559623,539,1,2,52,26,4aghw9tyi8ba3ju1ne83gmf9w,1,33.4,21.8,2023-04-02T14:11:13.371Z,2023-04-02T14:12:51Z,4157997797,212,11.6,4157997793,140,25.0,4157997799,213,2.4,4157997791,56,Back,4157997795,141,32.9,4157999093,189,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559677,540,1,2,52,27,4aghw9tyi8ba3ju1ne83gmf9w,1,24.4,33.7,2023-04-02T14:11:14.491Z,2023-04-02T17:48:43Z,4157998075,141,35.5,4157998079,213,0.1,4157998069,56,Back,4157998077,212,10.5,4157998073,140,34.3,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527761487,809,45,2,52,28,3adj8hkws0z1al232bg2h6tk0,0,60.4,63.7,2023-04-02T14:11:16.001Z,2023-04-02T19:19:23Z,4159322477,233,957,4159048001,56,Center,4159048003,285,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527761483,957,3,2,52,28,4aghw9tyi8ba3ju1ne83gmf9w,1,39.6,36.3,2023-04-02T14:11:16.001Z,2023-04-02T19:19:23Z,4159048445,465,,4159047985,286,,4159047983,56,Back,4159322459,233,809,,,,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559729,541,1,2,52,29,4aghw9tyi8ba3ju1ne83gmf9w,1,39.9,40.7,2023-04-02T14:11:16.699Z,2023-04-02T17:48:54Z,4157998343,213,0.1,4157998337,140,53.9,4157998339,141,41.8,4157998341,212,14.7,4157998335,56,Center,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559737,542,61,2,52,30,4aghw9tyi8ba3ju1ne83gmf9w,1,54.2,41.8,2023-04-02T14:11:17.620Z,2023-04-02T17:49:05Z,4157998385,56,Center,,,,,,,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559775,543,1,2,52,32,4aghw9tyi8ba3ju1ne83gmf9w,1,53.5,35,2023-04-02T14:11:19.819Z,2023-04-02T14:11:21Z,4157998645,140,55.9,4157998649,212,10.3,4157998651,213,5.0,4157998643,56,Right,4157998647,141,20.3,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559779,544,3,2,52,33,4aghw9tyi8ba3ju1ne83gmf9w,0,54.6,13,2023-04-02T14:11:21.192Z,2023-04-02T17:49:23Z,4157998679,56,Right,4159050983,465,,4157998681,286,,4157998837,233,481,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559785,481,7,2,52,33,3adj8hkws0z1al232bg2h6tk0,1,45.4,87,2023-04-02T14:11:21.193Z,2023-04-02T17:49:26Z,4157998701,285,,4157998773,233,544,4159051151,383,,4157998699,56,Back,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559795,482,49,2,52,34,3adj8hkws0z1al232bg2h6tk0,1,50.5,93.5,2023-04-02T14:11:21.866Z,2023-04-02T14:11:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559895,483,1,2,52,36,3adj8hkws0z1al232bg2h6tk0,1,55,94.7,2023-04-02T14:11:23.625Z,2023-04-02T14:11:27Z,4157999245,140,81.0,4157999247,141,95.3,4157999243,56,Left,4157999251,213,0.0,4157999249,212,27.3,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559905,484,50,2,52,39,3adj8hkws0z1al232bg2h6tk0,1,93,93.6,2023-04-02T14:11:26.857Z,2023-04-02T14:11:43Z,4158000735,286,,4157999317,56,Left,4158001035,233,545,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559959,545,7,2,52,39,4aghw9tyi8ba3ju1ne83gmf9w,0,7,6.4,2023-04-02T14:11:26.858Z,2023-04-02T17:49:49Z,4157999643,285,,4157999679,233,484,4157999641,56,Back,4159052857,385,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559927,485,61,2,52,40,3adj8hkws0z1al232bg2h6tk0,1,97.9,94.2,2023-04-02T14:11:28.247Z,2023-04-02T14:11:28Z,4157999443,56,Left,,,,,,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559951,486,5,2,52,42,3adj8hkws0z1al232bg2h6tk0,0,101.4,94.6,2023-04-02T14:11:29.580Z,2023-04-02T14:11:32Z,4157999579,56,Left,4157999581,346,,4157999897,233,546,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560003,546,5,2,52,42,4aghw9tyi8ba3ju1ne83gmf9w,1,-1.4,5.4,2023-04-02T14:11:29.580Z,2023-04-02T14:14:12Z,4157999805,56,Back,4157999859,233,486,4157999807,346,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560199,547,1,2,52,54,4aghw9tyi8ba3ju1ne83gmf9w,1,4.3,49.4,2023-04-02T14:11:41.355Z,2023-04-02T14:11:43Z,4158000943,124,,4158000947,140,9.2,4158000949,141,58.7,4158000945,56,Back,4158000951,212,8.2,4158000953,213,0.9,4158000957,237,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560291,548,1,2,52,55,4aghw9tyi8ba3ju1ne83gmf9w,1,14,57.5,2023-04-02T14:11:42.890Z,2023-04-02T14:11:47Z,4158001407,212,19.6,4158001403,140,19.8,4158001409,213,5.0,4158001401,56,Back,4158001405,141,30.1,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560311,549,1,2,52,59,4aghw9tyi8ba3ju1ne83gmf9w,1,21.9,32.6,2023-04-02T14:11:47.339Z,2023-04-02T14:11:48Z,4158001471,140,32.7,4158001477,141,44.2,4158001465,56,Back,4158001487,213,0.6,4158001483,212,13.8,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560365,550,1,2,53,0,4aghw9tyi8ba3ju1ne83gmf9w,1,32.7,44.2,2023-04-02T14:11:48.138Z,2023-04-02T14:11:51Z,4158001791,140,14.2,4158001801,213,2.8,4158001793,141,53.7,4158001797,212,20.5,4158001787,56,Back,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560497,551,1,2,53,3,4aghw9tyi8ba3ju1ne83gmf9w,1,13.1,54.6,2023-04-02T14:11:50.858Z,2023-04-02T14:11:57Z,4158002479,212,17.1,4158002473,56,Back,4158002477,141,74.7,4158002481,213,0.9,4158002475,140,22.9,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560601,552,1,2,53,10,4aghw9tyi8ba3ju1ne83gmf9w,1,29.5,67.7,2023-04-02T14:11:57.578Z,2023-04-02T14:12:03Z,4158003085,141,30.2,4158003089,213,4.8,4158003081,56,Back,4158003083,140,31.4,4158003087,212,25.6,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560765,553,1,2,53,15,4aghw9tyi8ba3ju1ne83gmf9w,1,35.9,28.6,2023-04-02T14:12:03.115Z,2023-04-02T14:12:09Z,4158003981,1,,4158003977,212,47.2,4158003973,141,35.5,4158003971,140,80.6,4158003979,213,0.1,4158003969,56,Center,4158003967,155,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560775,554,3,2,53,18,4aghw9tyi8ba3ju1ne83gmf9w,0,89.6,35.2,2023-04-02T14:12:06.232Z,2023-04-02T17:50:12Z,4158004081,233,487,4158004021,56,Center,4159054285,465,,4158004023,286,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560771,487,7,2,53,18,3adj8hkws0z1al232bg2h6tk0,1,10.4,64.8,2023-04-02T14:12:06.233Z,2023-04-02T17:50:18Z,4159054641,383,,4158004005,285,,4158004063,233,554,4158004003,56,Back,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560783,488,49,2,53,22,3adj8hkws0z1al232bg2h6tk0,1,5,67.6,2023-04-02T14:12:09.916Z,2023-04-02T14:12:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560871,489,1,2,53,23,3adj8hkws0z1al232bg2h6tk0,1,7.2,71.4,2023-04-02T14:12:11.258Z,2023-04-02T14:12:14Z,4158004447,56,Back,4158004459,213,1.4,4158004451,140,9.0,4158004457,212,9.7,4158004455,141,85.4,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560905,490,1,2,53,26,3adj8hkws0z1al232bg2h6tk0,0,9.9,92.7,2023-04-02T14:12:13.979Z,2023-04-02T14:12:16Z,4158004631,56,Back,4158004639,213,6.2,4158004641,1,,4158004629,155,,4158004637,212,34.9,4158004633,140,43.1,4158004635,141,89.9,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560957,555,44,2,53,28,4aghw9tyi8ba3ju1ne83gmf9w,1,57,10,2023-04-02T14:12:15.736Z,2023-04-02T19:20:13Z,4158004927,56,Right,4158004971,233,491,4158004929,286,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560939,491,44,2,53,28,3adj8hkws0z1al232bg2h6tk0,0,43,90,2023-04-02T14:12:15.737Z,2023-04-02T17:50:34Z,4158004785,285,,4158004783,56,Back,4158966675,233,555,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560975,556,1,2,53,28,4aghw9tyi8ba3ju1ne83gmf9w,1,57.9,9.7,2023-04-02T14:12:15.892Z,2023-04-02T17:50:36Z,4158005039,3,,4158005049,213,5.8,4158005041,56,Right,4158005043,140,64.4,4158005047,212,7.7,4158005045,141,4.4,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560983,557,49,2,53,31,4aghw9tyi8ba3ju1ne83gmf9w,1,64.8,4.4,2023-04-02T14:12:18.954Z,2023-04-02T14:12:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561027,558,1,2,53,32,4aghw9tyi8ba3ju1ne83gmf9w,1,64.4,4.9,2023-04-02T14:12:19.706Z,2023-04-02T14:12:22Z,4158005335,141,8.8,4158005333,140,69.4,4158005337,212,5.9,4158005331,56,Right,4158005339,213,0.5,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561043,559,61,2,53,34,4aghw9tyi8ba3ju1ne83gmf9w,1,69.4,9.1,2023-04-02T14:12:21.675Z,2023-04-02T14:12:23Z,4158005401,56,Right,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561197,560,1,2,53,37,4aghw9tyi8ba3ju1ne83gmf9w,1,62.4,20.5,2023-04-02T14:12:25.034Z,2023-04-02T14:12:29Z,4158006197,56,Right,4158006199,140,66.6,4158006205,213,5.1,4158006203,212,11.8,4158006201,141,4.4,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561247,561,1,2,53,42,4aghw9tyi8ba3ju1ne83gmf9w,1,64.6,7.7,2023-04-02T14:12:29.434Z,2023-04-02T14:12:31Z,4158006525,140,64.2,4158006527,141,19.3,4158006523,56,Right,4158006529,212,7.9,4158006533,213,1.6,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561305,562,1,2,53,44,4aghw9tyi8ba3ju1ne83gmf9w,1,65.1,21.7,2023-04-02T14:12:31.610Z,2023-04-02T14:12:34Z,4158006841,56,Center,4158006849,213,3.0,4158006843,140,51.6,4158006847,212,14.4,4158006845,141,25.6,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561409,563,1,2,53,46,4aghw9tyi8ba3ju1ne83gmf9w,1,51.6,25.6,2023-04-02T14:12:34.042Z,2023-04-02T14:12:37Z,4158007349,140,46.3,4158007347,56,Back,4158007355,212,23.6,4158007357,213,1.8,4158007351,141,59.4,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561453,564,1,2,53,50,4aghw9tyi8ba3ju1ne83gmf9w,1,39.4,65.7,2023-04-02T14:12:37.370Z,2023-04-02T14:12:39Z,4158007607,56,Back,4158007625,213,3.6,4158007611,140,26.2,4158007621,212,15.3,4158007617,141,56.3,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561495,565,1,2,53,52,4aghw9tyi8ba3ju1ne83gmf9w,1,26.2,55.8,2023-04-02T14:12:39.386Z,2023-04-02T14:12:40Z,4158007835,141,34.6,4158007833,140,32.0,4158007837,212,15.6,4158007839,213,5.1,4158007831,56,Back,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561639,566,1,2,53,56,4aghw9tyi8ba3ju1ne83gmf9w,1,36.4,20.9,2023-04-02T14:12:43.673Z,2023-04-02T14:12:46Z,4158008505,56,Right,4158008507,140,55.7,4158008509,141,4.4,4158008513,213,5.8,4158008511,212,23.2,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527763851,958,3,2,53,57,4aghw9tyi8ba3ju1ne83gmf9w,0,57.8,3.8,2023-04-02T14:12:44.685Z,2023-04-02T17:51:36Z,4159059805,56,Right,4159059807,286,,4159059811,467,bl4lretp33t0jj3icujkf45p1,4159059809,464,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561651,567,4,2,53,58,4aghw9tyi8ba3ju1ne83gmf9w,1,55.8,4.6,2023-04-02T14:12:45.786Z,2023-04-02T14:12:47Z,4158008655,233,492,4158008565,152,,4158008563,56,Right,4158008561,13,,4158008573,286,,4158008569,265,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561663,492,4,2,53,58,3adj8hkws0z1al232bg2h6tk0,0,44.2,95.4,2023-04-02T14:12:45.787Z,2023-04-02T14:12:47Z,4158008639,285,,4158008637,265,,4158008633,56,Back,4158008629,13,,4158008701,233,567,4158008635,152,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561781,568,1,2,54,4,4aghw9tyi8ba3ju1ne83gmf9w,1,46.1,6.8,2023-04-02T14:12:51.801Z,2023-04-02T14:12:52Z,4158009265,56,Back,4158009269,141,28.4,4158009261,5,,4158009267,140,34.2,4158009263,152,,4158009273,213,2.3,4158009271,212,19.3,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561947,569,1,2,54,5,4aghw9tyi8ba3ju1ne83gmf9w,1,34.2,28.4,2023-04-02T14:12:52.569Z,2023-04-02T14:12:59Z,4158010011,213,1.4,4158010005,140,38.1,4158010009,212,24.3,4158010007,141,63.6,4158010003,56,Back,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527561963,570,1,2,54,11,4aghw9tyi8ba3ju1ne83gmf9w,1,53,74.1,2023-04-02T14:12:58.953Z,2023-04-02T14:13:00Z,4158010123,56,Center,4158010141,212,12.3,4158010131,140,61.4,4158010137,141,61.4,4158010147,213,5.5,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527562007,571,1,2,54,12,4aghw9tyi8ba3ju1ne83gmf9w,1,61.4,61.8,2023-04-02T14:13:00.154Z,2023-04-02T14:13:02Z,4158010371,140,68.9,4158010369,56,Center,4158010381,212,8.7,4158010387,213,0.5,4158010375,141,67.4,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527562017,572,1,2,54,14,4aghw9tyi8ba3ju1ne83gmf9w,0,68.9,67.4,2023-04-02T14:13:01.849Z,2023-04-02T14:13:02Z,4158010449,56,Center,4158010453,141,58.2,4158010457,213,5.4,4158010451,140,74.3,4158010455,212,8.4,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527562027,493,49,2,54,15,3adj8hkws0z1al232bg2h6tk0,1,27.1,57.3,2023-04-02T14:13:03.036Z,2023-04-02T14:13:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527562199,494,1,2,54,18,3adj8hkws0z1al232bg2h6tk0,1,35.1,61.8,2023-04-02T14:13:05.435Z,2023-04-02T14:13:11Z,4158011265,140,56.2,4158011269,212,22.3,4158011263,56,Center,4158011267,141,65.4,4158011271,213,0.1,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527562259,495,1,2,54,23,3adj8hkws0z1al232bg2h6tk0,1,45.8,85.7,2023-04-02T14:13:11.051Z,2023-04-02T14:13:14Z,4158011635,212,11.6,4158011639,213,4.7,4158011631,140,45.8,4158011629,56,Back,4158011633,141,68.7,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527562381,496,1,2,54,27,3adj8hkws0z1al232bg2h6tk0,1,52.9,65.1,2023-04-02T14:13:14.636Z,2023-04-02T14:13:21Z,4158012365,56,Right,4158012363,196,,4158012367,140,63.0,4158012361,155,,4158012369,141,5.0,4158012375,1,,4158012371,212,42.2,4158012373,213,5.0,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527562431,497,1,2,54,33,3adj8hkws0z1al232bg2h6tk0,1,70.4,9.7,2023-04-02T14:13:21.114Z,2023-04-02T14:13:24Z,4158012717,140,65.3,4158012723,213,2.1,4158012721,212,11.5,4158012719,141,24.6,4158012715,56,Center,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
