id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2513106325,641,1,2,68,29,27xvwccz8kpmqsefjv2b2sc0o,1,58.9,14.4,2023-02-26T21:12:40.831Z,2023-02-27T02:18:02Z,4060670117,141,4.9,4060670115,140,59.6,4060670121,213,4.8,4060975801,178,,4060670119,212,6.5,4060670113,56,Right,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106339,642,1,2,68,32,27xvwccz8kpmqsefjv2b2sc0o,1,62.4,3.7,2023-02-26T21:12:43.076Z,2023-02-27T02:18:01Z,4060670175,213,1.7,4060670171,212,7.0,4060975869,178,,4060670167,141,14.0,4060670163,140,61.8,4060670159,56,Right,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106385,643,1,2,68,32,27xvwccz8kpmqsefjv2b2sc0o,1,65.2,18.4,2023-02-26T21:12:43.592Z,2023-02-27T02:18:00Z,4060975991,178,,4060670331,56,Right,4060670335,141,6.7,4060670337,212,8.3,4060670339,213,5.0,4060670333,140,67.5,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106395,644,1,2,68,34,27xvwccz8kpmqsefjv2b2sc0o,0,73.8,1.2,2023-02-26T21:12:45.133Z,2023-02-27T02:18:00Z,4060670393,212,11.0,4060976093,178,,4060670387,56,Right,4060670389,140,64.7,4060670391,141,9.2,4060670395,213,2.6,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106377,605,61,2,68,34,2b3mar72yy8d6uvat1ka6tn3r,0,31.6,94.1,2023-02-26T21:12:45.771Z,2023-02-27T02:17:59Z,4060670307,56,Back,4060976201,178,,,,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106389,606,45,2,68,35,2b3mar72yy8d6uvat1ka6tn3r,0,33.3,94,2023-02-26T21:12:46.307Z,2023-02-27T02:17:59Z,4060670351,56,Back,4060670497,233,645,4060670353,285,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106407,645,3,2,68,35,27xvwccz8kpmqsefjv2b2sc0o,1,66.7,6,2023-02-26T21:12:46.307Z,2023-02-27T02:17:58Z,4060888131,465,,4060977065,178,,4060670457,286,,4060670455,56,Right,4060670477,233,606,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106419,646,1,2,68,36,27xvwccz8kpmqsefjv2b2sc0o,1,68.3,7.9,2023-02-26T21:12:47.320Z,2023-02-27T02:17:58Z,4060977135,178,,4060670529,140,65.1,4060670527,56,Right,4060670535,213,2.2,4060670531,141,15.3,4060670533,212,6.1,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106423,647,43,2,68,40,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-26T21:12:50.994Z,2023-02-26T21:40:16Z,4060670581,56,Center,4060670585,140,62.0,4060670587,141,25.9,4060670589,212,5.3,4060670591,213,2.8,4060741313,144,1,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106439,648,1,2,68,40,27xvwccz8kpmqsefjv2b2sc0o,1,65.3,39.1,2023-02-26T21:12:50.998Z,2023-02-27T02:17:57Z,4060670687,213,5.2,4060670675,56,Center,4060670677,140,68.8,4060977187,178,,4060670679,141,29.8,4060670683,212,7.3,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106447,649,3,2,68,40,27xvwccz8kpmqsefjv2b2sc0o,1,73.6,47,2023-02-26T21:12:51.591Z,2023-02-27T02:17:56Z,4060888513,464,,4060670867,233,818,4060670721,56,Center,4060670723,286,,4060977333,178,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513119377,818,45,2,68,40,2b3mar72yy8d6uvat1ka6tn3r,0,26.4,53,2023-02-26T21:12:51.591Z,2023-02-27T02:17:56Z,4060743235,56,Back,4060743237,285,,4060743301,233,649,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513119511,896,1,2,68,41,27xvwccz8kpmqsefjv2b2sc0o,0,70.8,43.6,2023-02-26T21:12:52.805Z,2023-02-27T02:17:55Z,4060744573,233,607,4060743959,212,13.5,4060977671,178,,4060743953,141,23.8,4060743965,213,4.7,4060744577,286,,4060743947,140,70.6,4060743941,56,Center,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,4060744571,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106459,607,74,2,68,42,2b3mar72yy8d6uvat1ka6tn3r,1,29,58.2,2023-02-26T21:12:52.966Z,2023-02-27T02:17:55Z,4060670771,285,,4060670769,56,Back,4060977713,178,,4060744251,233,896,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106463,608,49,2,68,42,2b3mar72yy8d6uvat1ka6tn3r,1,28.9,58.8,2023-02-26T21:12:53.850Z,2023-02-27T02:17:54Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106475,609,1,2,68,43,2b3mar72yy8d6uvat1ka6tn3r,1,28,61.6,2023-02-26T21:12:54.849Z,2023-02-27T02:17:54Z,4060977895,178,,4060670881,212,12.5,4060670875,56,Back,4060670877,140,21.7,4060670879,141,77.2,4060670883,213,2.1,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106515,610,1,2,68,45,2b3mar72yy8d6uvat1ka6tn3r,1,20.8,75.7,2023-02-26T21:12:56.668Z,2023-02-27T02:17:53Z,4060671099,56,Back,4060977947,178,,4060671103,141,96.6,4060671101,140,36.9,4060671105,212,22.1,4060671107,213,0.7,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106529,611,43,2,68,51,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-26T21:13:02.809Z,2023-02-26T23:03:44Z,4060889139,144,3,4060888995,464,0,4060671187,286,0,4060671185,56,Back,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106537,650,43,2,68,51,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-26T21:13:02.809Z,2023-02-26T23:03:41Z,4060671237,285,0,4060671235,56,Center,4060671277,233,611,4060889055,144,45,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106533,612,3,2,68,53,2b3mar72yy8d6uvat1ka6tn3r,0,41.7,63.7,2023-02-26T21:13:04.069Z,2023-02-27T02:17:51Z,4060978391,178,,4060671347,233,651,4060889207,464,,4060671207,286,,4060671201,56,Back,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106549,651,7,2,68,53,27xvwccz8kpmqsefjv2b2sc0o,0,58.3,36.3,2023-02-26T21:13:04.202Z,2023-02-27T02:17:50Z,4060671299,285,,4060671327,233,612,4060671297,56,Center,4060889223,385,,4060978497,178,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106615,613,1,2,68,58,2b3mar72yy8d6uvat1ka6tn3r,1,38.7,88.1,2023-02-26T21:13:08.963Z,2023-02-27T02:17:49Z,4060671643,212,16.2,4060671635,56,Back,4060671637,140,26.4,4060978615,178,,4060671641,141,73.8,4060671645,213,3.8,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106635,614,1,2,69,0,2b3mar72yy8d6uvat1ka6tn3r,1,27.7,65.7,2023-02-26T21:13:11.095Z,2023-02-27T02:17:48Z,4060671751,141,37.9,4060671755,213,4.5,4060978707,178,,4060671753,212,19.5,4060671749,140,23.1,4060671747,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106677,615,1,2,69,2,2b3mar72yy8d6uvat1ka6tn3r,1,26.1,31.3,2023-02-26T21:13:13.133Z,2023-02-27T02:17:48Z,4060672017,56,Back,4060672021,141,16.2,4060672025,213,5.2,4060978771,178,,4060672019,140,31.8,4060672023,212,11.9,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106739,616,1,2,69,7,2b3mar72yy8d6uvat1ka6tn3r,1,48.8,6.7,2023-02-26T21:13:18.458Z,2023-02-27T02:17:46Z,4060672247,213,2.1,4060672241,140,39.0,4060672245,212,19.3,4060672239,56,Back,4060978799,178,,4060672243,141,30.7,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106753,617,1,2,69,13,2b3mar72yy8d6uvat1ka6tn3r,1,55.4,29.9,2023-02-26T21:13:24.222Z,2023-02-27T02:17:43Z,4060978863,178,,4060672317,56,Back,4060672325,213,2.8,4060672321,141,36.4,4060672319,140,44.6,4060672323,212,12.2,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106759,618,1,2,69,15,2b3mar72yy8d6uvat1ka6tn3r,1,47.6,30.1,2023-02-26T21:13:26.053Z,2023-02-27T02:17:42Z,4060672347,141,30.3,4060672345,140,52.2,4060672349,212,4.8,4060978913,178,,4060672351,213,0.0,4060672343,56,Center,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106785,619,1,2,69,15,2b3mar72yy8d6uvat1ka6tn3r,1,52.4,24.7,2023-02-26T21:13:26.687Z,2023-02-27T02:17:41Z,4060672475,140,45.0,4060672477,141,32.5,4060672479,212,9.4,4060672481,213,2.5,4060979023,178,,4060672473,56,Back,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106811,620,1,2,69,17,2b3mar72yy8d6uvat1ka6tn3r,1,44.6,29.1,2023-02-26T21:13:28.581Z,2023-02-27T02:17:40Z,4060672615,56,Back,4060979133,178,,4060672617,140,35.4,4060672621,212,12.6,4060672619,141,17.1,4060672623,213,3.8,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106815,621,1,2,69,20,2b3mar72yy8d6uvat1ka6tn3r,1,37,15.7,2023-02-26T21:13:31.237Z,2023-02-27T02:17:40Z,4060672661,212,8.6,4060672659,141,8.8,4060672663,213,5.7,4060979191,178,,4060672655,56,Back,4060672657,140,43.9,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106825,622,1,2,69,22,2b3mar72yy8d6uvat1ka6tn3r,1,49.5,1.8,2023-02-26T21:13:33.264Z,2023-02-27T02:17:39Z,4060672689,140,41.9,4060672693,212,11.1,4060979283,178,,4060672687,56,Back,4060672695,213,2.4,4060672691,141,13.2,,,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513174147,1226,67,2,69,22,2b3mar72yy8d6uvat1ka6tn3r,1,47.4,8.9,2023-02-26T21:13:33.675Z,2023-02-27T02:17:38Z,4061034507,233,1371,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513174145,1371,67,2,69,22,27xvwccz8kpmqsefjv2b2sc0o,0,52.6,91.1,2023-02-26T21:13:33.676Z,2023-02-27T02:17:38Z,4061034517,233,1226,,,,,,,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106853,623,1,2,69,22,2b3mar72yy8d6uvat1ka6tn3r,0,47.4,8.4,2023-02-26T21:13:33.722Z,2023-02-27T02:17:37Z,4060979323,178,,4060672873,141,15.5,4060672875,212,25.9,4060672871,140,71.6,4060672877,213,0.2,4060672869,56,Right,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106875,652,49,2,69,27,27xvwccz8kpmqsefjv2b2sc0o,1,27.4,91.1,2023-02-26T21:13:37.893Z,2023-02-27T02:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106941,653,1,2,69,27,27xvwccz8kpmqsefjv2b2sc0o,1,25.5,91.1,2023-02-26T21:13:38.827Z,2023-02-27T02:17:35Z,4060673277,56,Back,4060673283,212,25.4,4060673279,140,10.1,4060673281,141,62.3,4060673285,213,4.0,4060979399,178,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513106955,654,1,2,69,34,27xvwccz8kpmqsefjv2b2sc0o,1,18.3,61.5,2023-02-26T21:13:45.232Z,2023-02-27T02:17:33Z,4060979445,178,,4060673363,140,29.4,4060673367,212,23.8,4060673361,56,Back,4060673365,141,92.0,4060673369,213,1.1,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107003,655,1,2,69,39,27xvwccz8kpmqsefjv2b2sc0o,1,31.1,91.5,2023-02-26T21:13:50.383Z,2023-02-27T02:17:31Z,4060673551,141,81.8,4060673555,213,3.7,4060673549,140,21.7,4060979565,178,,4060673553,212,11.9,4060673547,56,Back,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107033,656,1,2,69,41,27xvwccz8kpmqsefjv2b2sc0o,1,23.9,85.3,2023-02-26T21:13:52.102Z,2023-02-27T02:17:31Z,4060673733,212,12.7,4060979685,178,,4060673735,213,4.7,4060673731,141,66.6,4060673727,56,Back,4060673729,140,24.1,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107085,657,1,2,69,46,27xvwccz8kpmqsefjv2b2sc0o,1,26.4,70.9,2023-02-26T21:13:57.096Z,2023-02-27T02:17:28Z,4060674017,212,10.9,4060674011,56,Back,4060674015,141,86.9,4060674013,140,26.6,4060979731,178,,4060674019,213,1.6,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107115,658,1,2,69,51,27xvwccz8kpmqsefjv2b2sc0o,1,33.8,84.6,2023-02-26T21:14:02.695Z,2023-02-27T02:17:25Z,4060674187,56,Back,4060979823,178,,4060674193,212,17.3,4060674189,140,20.5,4060674195,213,3.8,4060674191,141,69.5,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107153,659,1,2,69,54,27xvwccz8kpmqsefjv2b2sc0o,1,19.7,65.7,2023-02-26T21:14:05.005Z,2023-02-27T02:17:24Z,4060674403,141,32.6,4060674399,56,Back,4060979979,178,,4060674407,213,5.4,4060674405,212,30.3,4060674401,140,39.0,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107173,660,1,2,69,55,27xvwccz8kpmqsefjv2b2sc0o,1,36,39.6,2023-02-26T21:14:06.823Z,2023-02-27T02:17:24Z,4060674499,56,Back,4060980111,178,,4060674501,140,37.5,4060674505,212,23.2,4060674507,213,4.8,4060890225,156,,4060674503,141,5.6,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107191,661,1,2,69,59,27xvwccz8kpmqsefjv2b2sc0o,1,40,6.1,2023-02-26T21:14:10.219Z,2023-02-27T02:17:23Z,4060980213,178,,4060674591,141,3.5,4060674595,213,6.2,4060674589,140,59.6,4060674593,212,20.7,4060674587,56,Right,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107249,662,1,2,70,5,27xvwccz8kpmqsefjv2b2sc0o,1,57.3,12.1,2023-02-26T21:14:16.107Z,2023-02-27T02:17:21Z,4060674957,212,12.8,4060674955,141,30.5,4060674951,56,Center,4060980419,178,,4060674953,140,60.0,4060674961,213,1.3,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107259,663,1,2,70,10,27xvwccz8kpmqsefjv2b2sc0o,1,57.2,22.6,2023-02-26T21:14:21.112Z,2023-02-27T02:17:18Z,4060675029,140,71.5,4060980529,178,,4060675027,56,Right,4060675031,141,8.2,4060675035,213,5.7,4060675033,212,17.9,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107307,664,1,2,70,11,27xvwccz8kpmqsefjv2b2sc0o,1,68.8,7.7,2023-02-26T21:14:22.231Z,2023-02-27T02:17:18Z,4060980629,178,,4060675277,212,13.3,4060675275,141,26.0,4060675271,56,Center,4060675279,213,1.9,4060675273,140,64.3,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107331,665,1,2,70,14,27xvwccz8kpmqsefjv2b2sc0o,1,66.2,29.8,2023-02-26T21:14:25.838Z,2023-02-27T02:17:17Z,4060675407,140,74.2,4060675401,155,,4060675411,212,43.0,4060980675,178,,4060675403,196,,4060675413,213,1.4,4060675405,56,Left,4060675415,1,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,4060675409,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107353,666,1,2,70,19,27xvwccz8kpmqsefjv2b2sc0o,1,77.8,89.4,2023-02-26T21:14:30.191Z,2023-02-27T02:17:14Z,4060675543,212,15.1,4060675539,140,92.1,4060980787,178,,4060675541,141,91.1,4060675545,213,0.1,4060675537,56,Left,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107355,667,1,2,70,21,27xvwccz8kpmqsefjv2b2sc0o,0,91,91.8,2023-02-26T21:14:32.176Z,2023-02-27T02:17:14Z,4060890515,224,,4060675563,56,Left,4060675565,140,92.2,4060675569,212,2.1,4060675571,213,5.4,4060675675,233,624,4060980869,178,,4060675559,2,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,4060890517,72,,,4060675679,286,,4060675561,155,,4060675567,141,4060675673,236,,,,,,,,,,89.4,,,,,,,,,,,,,
2513107359,624,12,2,70,21,2b3mar72yy8d6uvat1ka6tn3r,1,8.8,12.4,2023-02-26T21:14:32.249Z,2023-02-27T02:17:14Z,4060675631,233,667,4060675579,56,Back,4060675577,185,,4060981049,178,,,,,,,,,,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107381,625,5,2,70,23,2b3mar72yy8d6uvat1ka6tn3r,0,8.2,-1.2,2023-02-26T21:14:34.701Z,2023-02-27T00:18:25Z,4060675727,56,Back,4060675729,347,,4060675823,233,668,,,,,,,,,,,,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107401,668,5,2,70,23,27xvwccz8kpmqsefjv2b2sc0o,1,91.8,101.2,2023-02-26T21:14:34.701Z,2023-02-27T00:18:25Z,4060675803,233,625,4060675797,56,Left,4060675799,347,,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107407,669,1,2,70,26,27xvwccz8kpmqsefjv2b2sc0o,0,94.3,100,2023-02-26T21:14:37.157Z,2023-02-27T02:17:13Z,4060675849,140,80.7,4060675853,212,15.8,4060675845,107,,4060675847,56,Left,4060675855,213,3.6,4060675851,141,91.4,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107413,626,8,2,70,26,2b3mar72yy8d6uvat1ka6tn3r,1,15.2,7.9,2023-02-26T21:14:37.855Z,2023-02-27T02:17:13Z,4060981315,388,,4060675913,15,,4060675875,56,Back,4060890631,385,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107463,670,1,2,70,30,27xvwccz8kpmqsefjv2b2sc0o,1,66.4,86.9,2023-02-26T21:14:41.557Z,2023-02-27T02:17:12Z,4060981401,178,,4060676153,141,94.5,4060676149,56,Left,4060676157,213,0.5,4060676151,140,76.3,4060676155,212,11.6,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107481,671,1,2,70,32,27xvwccz8kpmqsefjv2b2sc0o,0,80.5,99,2023-02-26T21:14:43.733Z,2023-02-27T02:17:11Z,4060676249,212,32.5,4060890771,72,,4060890769,224,,4060676245,140,93.6,4060676239,2,,4060676243,56,Center,4060676251,213,5.1,4060676253,1,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,4060676241,155,,,4060676247,141,55.7,4060981497,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107497,627,12,2,70,34,2b3mar72yy8d6uvat1ka6tn3r,1,9.1,41.5,2023-02-26T21:14:45.006Z,2023-02-27T02:17:10Z,4060676323,213,4.8,4060676321,212,16.6,4060676317,140,11.1,4060981655,178,,4060676315,56,Back,4060676319,141,17.3,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107501,628,1,2,70,35,2b3mar72yy8d6uvat1ka6tn3r,1,13.2,19.7,2023-02-26T21:14:46.487Z,2023-02-27T02:17:10Z,4060676357,212,11.1,4060676355,141,30.0,4060676351,56,Back,4060676359,213,0.7,4060981743,178,,4060676349,3,,4060676353,140,21.4,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107507,629,49,2,70,37,2b3mar72yy8d6uvat1ka6tn3r,1,19.1,26.8,2023-02-26T21:14:47.900Z,2023-02-27T02:17:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107519,630,1,2,70,37,2b3mar72yy8d6uvat1ka6tn3r,1,19.4,26.9,2023-02-26T21:14:47.973Z,2023-02-27T02:17:09Z,4060676441,140,27.2,4060676445,212,24.1,4060676447,213,1.2,4060676437,155,,4060676443,141,60.2,4060676439,56,Back,4060981919,178,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107549,631,1,2,70,39,2b3mar72yy8d6uvat1ka6tn3r,1,32.3,56.6,2023-02-26T21:14:50.738Z,2023-02-27T02:17:09Z,4061167489,1,,4060676629,141,97.4,4060676627,140,55.7,4060676625,56,Left,4060676631,212,37.1,4060676633,213,0.8,4060982093,178,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513107579,632,1,2,70,45,2b3mar72yy8d6uvat1ka6tn3r,1,68.6,91.5,2023-02-26T21:14:56.643Z,2023-02-27T02:17:06Z,4060982193,178,,4060676783,140,74.0,4060676785,141,68.2,4060676781,56,Center,4060676787,212,16.8,4060676789,213,5.1,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
