id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,keyPass,qualifier/15/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2502967213,793,1,2,66,27,2b3mar72yy8d6uvat1ka6tn3r,1,52.4,25,2023-02-01T21:26:07.878Z,2023-02-02T04:32:49Z,4007278161,212,19.4,4007278159,141,2.5,4007278155,56,Right,4007278157,140,63.8,4007278163,213,5.4,4007430701,178,,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967245,794,1,2,66,32,2b3mar72yy8d6uvat1ka6tn3r,1,64.3,7.2,2023-02-01T21:26:12.557Z,2023-02-02T04:32:47Z,4007278281,56,Center,4007278287,212,16.4,4007430953,178,,4007278289,213,2.1,4007278283,140,55.8,4007278285,141,27.4,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967303,795,1,2,66,35,2b3mar72yy8d6uvat1ka6tn3r,1,57.9,32.4,2023-02-01T21:26:15.741Z,2023-02-02T04:32:46Z,4007278547,141,43.9,4007278549,212,9.7,4007278551,213,2.2,4007278543,56,Center,4007431065,178,,4007278545,140,52.4,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967323,796,1,2,66,39,2b3mar72yy8d6uvat1ka6tn3r,1,53.6,44.7,2023-02-01T21:26:20.009Z,2023-02-02T04:32:45Z,4007278669,212,18.9,4007278671,213,5.0,4007431091,178,,4007278665,140,59.1,4007278663,56,Right,4007278667,141,18.2,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967335,797,1,2,66,42,2b3mar72yy8d6uvat1ka6tn3r,1,57.8,16,2023-02-01T21:26:22.156Z,2023-02-02T04:32:44Z,4007278725,141,5.8,4007278723,140,66.9,4007278729,213,5.7,4007278721,56,Right,4007278727,212,11.8,4007431789,178,,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967357,798,1,2,66,43,2b3mar72yy8d6uvat1ka6tn3r,0,64.8,6.1,2023-02-01T21:26:23.148Z,2023-02-02T04:32:43Z,4007280161,155,,4007278899,56,Center,4007278901,140,77.1,4007431835,178,,4007278907,213,0.8,4007278903,141,24.1,4007278905,212,17.8,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967369,468,49,2,66,45,2cjpmotqo8phcqfpgo9xf4gel,1,21.7,80.1,2023-02-01T21:26:25.847Z,2023-02-02T04:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967397,469,1,2,66,45,2cjpmotqo8phcqfpgo9xf4gel,1,21.3,79.7,2023-02-01T21:26:25.937Z,2023-02-02T04:32:43Z,4007431937,178,,4007279101,56,Back,4007279107,212,23.0,4007279109,213,3.9,4007279105,141,56.4,4007279103,140,5.4,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967449,470,1,2,66,47,2cjpmotqo8phcqfpgo9xf4gel,0,6.2,58.8,2023-02-01T21:26:27.504Z,2023-02-02T04:32:42Z,4007279371,212,41.0,4007279369,141,77.7,4007279407,189,,4007279365,56,Back,4007279363,157,,4007279367,140,43.3,4007279373,213,0.3,4007431975,178,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,4007279375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967457,799,49,2,66,53,2b3mar72yy8d6uvat1ka6tn3r,1,53.4,22.2,2023-02-01T21:26:33.297Z,2023-02-02T04:32:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967523,800,1,2,66,54,2b3mar72yy8d6uvat1ka6tn3r,1,55.5,27.3,2023-02-01T21:26:34.492Z,2023-02-02T04:32:41Z,4007432093,178,,4007279841,1,,4007279831,56,Back,4007279837,212,40.4,4007279835,141,81.3,4007279833,140,39.4,4007279839,213,2.0,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967551,801,1,2,66,59,2b3mar72yy8d6uvat1ka6tn3r,1,35.8,77.9,2023-02-01T21:26:39.278Z,2023-02-02T04:32:40Z,4007279985,213,4.6,4007279983,212,13.9,4007279979,140,33.9,4007432147,178,,4007279981,141,57.6,4007279977,56,Back,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967637,802,1,2,67,3,2b3mar72yy8d6uvat1ka6tn3r,1,33.9,52.2,2023-02-01T21:26:43.864Z,2023-02-02T04:32:38Z,4007280447,141,28.9,4007280449,212,15.8,4007280451,213,4.7,4007432297,178,,4007280443,56,Back,4007280445,140,34.2,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967647,803,1,2,67,9,2b3mar72yy8d6uvat1ka6tn3r,1,39.7,19.5,2023-02-01T21:26:49.123Z,2023-02-02T04:32:37Z,4007280523,212,10.9,4007280517,56,Back,4007432323,178,,4007280525,213,4.7,4007280521,141,3.5,4007280519,140,39.3,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967655,804,1,2,67,10,2b3mar72yy8d6uvat1ka6tn3r,0,41.9,4.4,2023-02-01T21:26:50.436Z,2023-02-02T04:32:36Z,4007280653,236,,4007280567,141,3.5,4007280655,233,471,4007432367,178,,4007280659,286,,4007280571,213,5.9,4007280569,212,1.6,4007280565,140,43.3,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,4007280563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967669,471,74,2,67,10,2cjpmotqo8phcqfpgo9xf4gel,1,56.7,94,2023-02-01T21:26:50.821Z,2023-02-02T04:32:35Z,4007432425,178,,4007280665,233,804,4007280637,285,,4007280635,56,Left,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502986839,719,61,2,67,11,2cjpmotqo8phcqfpgo9xf4gel,1,56.1,93.6,2023-02-01T21:26:51.212Z,2023-02-02T04:32:35Z,4007393287,56,Left,4007432467,178,,,,,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967685,472,49,2,67,12,2cjpmotqo8phcqfpgo9xf4gel,1,52.2,85.6,2023-02-01T21:26:53.016Z,2023-02-02T04:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967691,473,1,2,67,13,2cjpmotqo8phcqfpgo9xf4gel,0,54.7,80.8,2023-02-01T21:26:53.787Z,2023-02-02T04:32:33Z,4007280773,141,77.0,4007280775,212,20.0,4007432557,178,,4007280765,56,Center,4007280777,213,6.2,4007280769,140,73.6,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967705,805,1,2,67,15,2b3mar72yy8d6uvat1ka6tn3r,1,27.1,32.4,2023-02-01T21:26:55.612Z,2023-02-02T04:32:33Z,4007432581,178,,4007280821,141,13.4,4007280827,213,5.6,4007280819,140,41.5,4007280825,212,19.9,4007280817,56,Back,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967707,806,49,2,67,16,2b3mar72yy8d6uvat1ka6tn3r,1,43.2,15.1,2023-02-01T21:26:57.016Z,2023-02-02T04:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967741,807,1,2,67,18,2b3mar72yy8d6uvat1ka6tn3r,1,53.9,14.4,2023-02-01T21:26:59.002Z,2023-02-02T04:32:32Z,4007432651,178,,4007281027,141,33.5,4007281029,212,13.0,4007281031,213,1.6,4007281025,140,54.0,4007281023,56,Center,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967755,474,43,2,67,21,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-01T21:27:01.419Z,2023-02-02T00:03:01Z,4007281083,56,Back,4007281085,285,0,4007393395,144,45,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967763,808,43,2,67,21,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:27:01.419Z,2023-02-02T00:02:59Z,4007281139,56,Center,4007281155,233,474,4007393391,144,3,4007281141,286,0,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967795,809,1,2,67,22,2b3mar72yy8d6uvat1ka6tn3r,1,68,43,2023-02-01T21:27:02.974Z,2023-02-02T04:32:29Z,4007432677,178,,4007281311,56,Center,4007281317,212,18.7,4007281313,140,70.5,4007281315,141,70.2,4007281319,213,1.4,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967857,810,1,2,67,25,2b3mar72yy8d6uvat1ka6tn3r,1,70.3,66.6,2023-02-01T21:27:05.544Z,2023-02-02T04:32:28Z,4007281715,212,15.4,4007281713,141,44.0,4007432719,178,,4007281711,140,70.2,4007281709,56,Center,4007281717,213,4.7,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967879,811,1,2,67,31,2b3mar72yy8d6uvat1ka6tn3r,1,66.8,44,2023-02-01T21:27:11.424Z,2023-02-02T04:32:26Z,4007281845,212,16.2,4007281843,141,64.8,4007281839,56,Center,4007432801,178,,4007281847,213,1.1,4007281841,140,74.4,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967907,812,1,2,67,32,2b3mar72yy8d6uvat1ka6tn3r,1,74.2,62.1,2023-02-01T21:27:12.913Z,2023-02-02T04:32:25Z,4007281981,140,81.0,4007281991,213,1.0,4007281979,56,Center,4007281985,141,78.3,4007281989,212,13.1,4007432829,178,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967915,813,1,2,67,35,2b3mar72yy8d6uvat1ka6tn3r,0,82.6,66.4,2023-02-01T21:27:15.911Z,2023-02-02T04:32:24Z,4007282027,56,Center,4007282033,212,6.8,4007282035,213,5.8,4007282031,141,61.5,4007282029,140,88.3,4007432907,178,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967921,475,43,2,67,37,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-01T21:27:17.292Z,2023-02-02T00:03:34Z,4007393531,144,49,,,,,,,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967941,476,61,2,67,37,2cjpmotqo8phcqfpgo9xf4gel,0,9.6,35.8,2023-02-01T21:27:17.425Z,2023-02-02T04:32:23Z,4007282177,56,Back,4007432967,178,,,,,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967963,814,1,2,67,40,2b3mar72yy8d6uvat1ka6tn3r,1,86.6,85.6,2023-02-01T21:27:20.333Z,2023-02-02T04:32:21Z,4007282333,212,8.1,4007282335,213,2.9,4007433017,178,,4007282327,56,Left,4007282331,141,88.5,4007282329,140,79.1,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967983,815,1,2,67,42,2b3mar72yy8d6uvat1ka6tn3r,0,80.4,79.5,2023-02-01T21:27:22.520Z,2023-02-02T04:32:20Z,4007433073,178,,4007282469,140,86.5,4007282471,141,76.8,4007282587,195,,4007282467,56,Center,4007282473,212,6.7,4007282475,213,6.0,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502999509,1020,67,2,67,43,2cjpmotqo8phcqfpgo9xf4gel,1,14.4,21.6,2023-02-01T21:27:23.115Z,2023-02-02T04:32:20Z,4007461271,233,1907,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502999507,1907,67,2,67,43,2b3mar72yy8d6uvat1ka6tn3r,0,85.6,78.4,2023-02-01T21:27:23.116Z,2023-02-02T04:32:19Z,4007461279,233,1020,,,,,,,,,,,,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968001,477,8,2,67,43,2cjpmotqo8phcqfpgo9xf4gel,1,14.6,23.4,2023-02-01T21:27:23.135Z,2023-02-02T04:32:19Z,4007393577,384,,4007433155,178,,4007282557,56,Back,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968019,478,49,2,67,44,2cjpmotqo8phcqfpgo9xf4gel,1,21.4,20.4,2023-02-01T21:27:24.282Z,2023-02-02T04:32:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968035,479,1,2,67,45,2cjpmotqo8phcqfpgo9xf4gel,0,25.4,19,2023-02-01T21:27:25.294Z,2023-02-02T04:32:17Z,4007282745,213,5.4,4007282743,212,10.6,4007282739,140,31.9,4007433273,178,,4007282737,56,Back,4007282741,141,7.0,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968039,816,49,2,67,46,2b3mar72yy8d6uvat1ka6tn3r,1,63,90.9,2023-02-01T21:27:26.905Z,2023-02-02T04:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968061,817,43,2,67,49,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:27:29.274Z,2023-02-01T21:28:33Z,4007282957,238,0,4007282883,56,Left,4007286819,144,61,,,,,,,,,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968103,818,43,2,67,52,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:27:32.219Z,2023-02-01T21:28:31Z,4007283069,347,0,4007283067,56,Left,4007286763,144,5,4007285977,233,480,,,,,,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968613,480,43,2,67,52,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-01T21:27:32.906Z,2023-02-01T21:29:08Z,4007285931,347,0,4007285929,56,Back,4007288713,144,5,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502971343,502,27,2,68,11,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-01T21:27:51.407Z,2023-02-02T01:26:53Z,4007305463,233,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502971583,852,27,2,68,11,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:27:51.407Z,2023-02-02T01:26:52Z,4007307369,53,5qg0coudjinnt978myh4n4n2t,4007305491,233,502,4007307367,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502971355,503,28,2,68,59,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-01T21:28:39.357Z,2023-02-02T01:26:58Z,4007305553,233,853,4007302171,55,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502971597,853,28,2,68,59,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:28:39.357Z,2023-02-02T01:26:58Z,4007303467,55,852,4007305561,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968865,819,18,2,69,0,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:28:40.298Z,2023-02-02T04:51:39Z,4007287433,55,820,4007287377,44,Midfielder,4007287379,59,17,4007287375,42,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968871,820,19,2,69,0,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:28:40.299Z,2023-02-02T04:51:40Z,4007287425,55,819,4007288315,292,6,4007287423,44,Midfielder,4007287419,145,8,4007287415,42,,4007287421,59,33,4007288317,293,2,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968985,821,18,2,69,17,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:28:57.204Z,2023-02-02T04:52:04Z,4007288003,59,25,4007288001,44,Defender,4007287999,42,,4007288093,55,822,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968989,822,19,2,69,17,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:28:57.205Z,2023-02-02T04:52:05Z,4007288035,55,821,4007288033,44,Defender,4007288027,59,14,4007288021,42,,4007288025,145,3,4007288029,292,3,4007288031,293,1,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502971173,848,40,2,69,18,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T21:28:58.806Z,2023-02-02T04:13:26Z,4007301063,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4007301065,194,8z0395s37qe2lqi9qsvyskgk5,4007301057,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",4007301055,30,"4cetkl0w2uq40ccti5ka6a4t1, 1vr896w03yky9kmu8x5tjkicp, 54w62kh31qyyu7tipmjlt95g5, 2ub88jcc3vku6mrnt5fb3oyqd, 5qg0coudjinnt978myh4n4n2t, 8z0395s37qe2lqi9qsvyskgk5, 2s2fzli5c7h9dfcertq2dwxec, dsmcqfl0e1be4ag7czbnolo15, c5ryhn04g9goikd0blmh83aol, 3vx94h32ahujciraspdayj9t6, f3v58fkymhrprt5gs0ccm29xx, ckjcm9q26zd6q8tkq0go6oxcl, ausceoo438aoxbb6gl8tpes16, atlhc604ri3rr4w012otutyj8, 59zam5h3noyxf84k3jv1ofy1g, 34z1r2585ifo6zdcfuu6xumfo",4007301061,130,21,4007301059,59,"99, 2, 14, 18, 15, 5, 33, 28, 30, 44, 8, 16, 29, 31, 37, 35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969067,823,68,2,69,22,2b3mar72yy8d6uvat1ka6tn3r,0,0,0,2023-02-01T21:29:02.608Z,2023-02-02T01:27:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969079,481,68,2,69,22,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-01T21:29:02.628Z,2023-02-02T01:27:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969605,486,49,2,69,23,2cjpmotqo8phcqfpgo9xf4gel,1,28.1,8.2,2023-02-01T21:29:03.302Z,2023-02-02T04:32:16Z,,,,,,,,,,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969089,482,61,2,69,23,2cjpmotqo8phcqfpgo9xf4gel,1,29,8.6,2023-02-01T21:29:03.865Z,2023-02-02T04:32:16Z,4007433773,178,,4007288617,56,Back,4007288659,238,,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969107,824,49,2,69,26,2b3mar72yy8d6uvat1ka6tn3r,1,36.7,82.4,2023-02-01T21:29:06.152Z,2023-02-02T04:32:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969195,825,1,2,69,31,2b3mar72yy8d6uvat1ka6tn3r,1,26.3,71.2,2023-02-01T21:29:11.615Z,2023-02-02T04:32:14Z,4007289235,140,34.5,4007289233,56,Back,4007289239,212,15.6,4007289241,213,1.0,4007434041,178,,4007289237,141,90.3,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969203,826,1,2,69,37,2b3mar72yy8d6uvat1ka6tn3r,1,43.4,91.2,2023-02-01T21:29:17.166Z,2023-02-02T04:32:12Z,4007289261,213,4.1,4007289259,212,21.6,4007289253,56,Back,4007289255,140,30.9,4007289257,141,66.0,4007434127,178,,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969259,827,1,2,69,40,2b3mar72yy8d6uvat1ka6tn3r,1,30.9,64.1,2023-02-01T21:29:20.411Z,2023-02-02T04:32:11Z,4007289633,213,5.0,4007289635,1,,4007289627,140,42.2,4007434189,178,,4007289625,56,Back,4007289629,141,5.0,4007289631,212,41.9,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969283,828,1,2,69,46,2b3mar72yy8d6uvat1ka6tn3r,1,49.8,8.3,2023-02-01T21:29:26.837Z,2023-02-02T04:32:10Z,4007289745,140,51.9,4007289743,56,Center,4007289749,212,10.6,4007289751,213,1.4,4007434247,178,,4007289747,141,23.5,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969349,829,1,2,69,48,2b3mar72yy8d6uvat1ka6tn3r,1,50.4,27.6,2023-02-01T21:29:28.729Z,2023-02-02T04:32:08Z,4007290145,140,44.5,4007290143,56,Back,4007290149,212,30.4,4007290151,213,1.8,4007434279,178,,4007290147,141,71.4,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969363,830,1,2,69,54,2b3mar72yy8d6uvat1ka6tn3r,1,45.9,67.6,2023-02-01T21:29:34.613Z,2023-02-02T04:32:07Z,4007290249,213,0.6,4007290247,212,18.2,4007290241,56,Left,4007290245,141,81.8,4007434345,178,,4007290243,140,60.6,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969385,831,1,2,69,56,2b3mar72yy8d6uvat1ka6tn3r,1,52.9,78.6,2023-02-01T21:29:36.656Z,2023-02-02T04:32:06Z,4007290371,140,56.4,4007290377,213,5.1,4007434395,178,,4007290373,141,65.0,4007290375,212,10.0,4007290367,56,Center,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969393,832,1,2,69,59,2b3mar72yy8d6uvat1ka6tn3r,1,56.6,64.3,2023-02-01T21:29:39.573Z,2023-02-02T04:32:04Z,4007290441,141,70.8,4007290437,56,Center,4007434441,178,,4007290443,212,4.8,4007290439,140,54.7,4007290445,213,2.0,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
