id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist
2493749397,549,74,2,70,40,17o35s8assv3kamxowzz77k4r,1,44.5,95.4,2022-12-28T19:29:46.992Z,2022-12-29T08:07:41Z,3958812875,285,,3958812885,233,708,3958812783,56,Back,3959118661,178,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749403,550,5,2,70,41,17o35s8assv3kamxowzz77k4r,0,39.2,101.6,2022-12-28T19:29:47.834Z,2022-12-29T01:30:25Z,3958812821,233,709,3958812799,56,Back,3958812801,347,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749407,709,5,2,70,41,be2k34rut1lz79jxenabttqlc,1,60.8,-1.6,2022-12-28T19:29:47.834Z,2022-12-29T01:30:25Z,3958812815,233,550,3958812813,347,,3958812811,56,Right,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749411,710,1,2,70,48,be2k34rut1lz79jxenabttqlc,1,55.2,0,2022-12-28T19:29:54.726Z,2022-12-29T08:07:40Z,3958812829,107,,3958812833,140,55.5,3958812837,212,17.7,3958812831,56,Center,3958812839,213,1.6,3958812835,141,24.6,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749413,711,1,2,70,50,be2k34rut1lz79jxenabttqlc,1,52.6,20.2,2022-12-28T19:29:57.025Z,2022-12-29T08:07:40Z,3958812845,140,35.6,3958812849,212,28.1,3958812843,56,Back,3958812847,141,52.2,3959118807,178,,3958812851,213,2.3,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749419,712,1,2,70,53,be2k34rut1lz79jxenabttqlc,1,39.4,56.6,2022-12-28T19:30:00.116Z,2022-12-29T08:07:39Z,3958812869,212,28.8,3958812865,140,53.1,3958812867,141,93.3,3958812863,56,Left,3959118855,178,,3958812871,213,1.0,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749427,713,1,2,70,56,be2k34rut1lz79jxenabttqlc,1,49.7,89.1,2022-12-28T19:30:02.922Z,2022-12-29T08:07:38Z,3959118899,178,,3958812915,212,16.5,3958812911,140,64.8,3958812909,56,Left,3958812913,141,96.0,3958812917,213,0.3,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749529,717,50,2,70,57,be2k34rut1lz79jxenabttqlc,1,59.9,90.5,2022-12-28T19:30:04.132Z,2022-12-29T08:07:37Z,3958813347,233,552,3958813325,286,,3958813323,56,Left,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749511,552,7,2,70,58,17o35s8assv3kamxowzz77k4r,0,40.1,9.5,2022-12-28T19:30:05.076Z,2022-12-29T08:07:36Z,3959119011,178,,3958813235,285,,3958813331,233,717,3959031227,385,,3958813233,56,Back,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749545,718,61,2,70,59,be2k34rut1lz79jxenabttqlc,1,59.6,88.8,2022-12-28T19:30:05.188Z,2022-12-29T08:07:36Z,3959119067,178,,3958813391,56,Left,,,,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749437,551,4,2,71,0,17o35s8assv3kamxowzz77k4r,1,44,13.1,2022-12-28T19:30:06.333Z,2022-12-29T08:07:35Z,3958812951,56,Back,3958812953,152,,3958812957,286,,3958812955,265,,3958812963,233,715,3958812949,13,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749435,715,4,2,71,0,be2k34rut1lz79jxenabttqlc,0,56,86.9,2022-12-28T19:30:06.334Z,2022-12-29T08:07:35Z,3958812969,233,551,3958812945,265,,3958812941,56,Left,3958812943,152,,3958812947,285,,3959119121,178,,3958812939,13,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749431,714,43,2,71,1,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T19:30:07.875Z,2022-12-28T19:31:21Z,3958812925,56,Left,3958813397,144,61,,,,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749463,716,17,2,71,23,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T19:30:29.341Z,2022-12-29T05:26:43Z,3958813045,31,,3958813049,13,243,3958813047,392,,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749639,553,1,2,72,49,17o35s8assv3kamxowzz77k4r,1,41.3,6,2022-12-28T19:31:55.454Z,2022-12-29T08:07:34Z,3958813807,213,2.7,3958813803,141,14.4,3958813801,140,30.3,3958813805,212,12.9,3959119259,178,,3958813795,5,,3958813799,56,Back,3958813797,152,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749643,554,1,2,72,52,17o35s8assv3kamxowzz77k4r,1,28.9,18.5,2022-12-28T19:31:58.846Z,2022-12-29T08:07:33Z,3958813823,56,Back,3958813831,213,2.7,3958813827,141,31.8,3959119307,178,,3958813829,212,21.7,3958813825,140,10.1,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749659,555,1,2,72,54,17o35s8assv3kamxowzz77k4r,0,12.6,32.6,2022-12-28T19:32:00.701Z,2022-12-29T08:07:33Z,3959119357,178,,3958813899,157,,3958813907,212,53.5,3958813903,140,61.5,3958813901,56,Center,3958813909,213,0.3,3958813911,1,,3958813905,141,54.5,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749661,719,1,2,72,58,be2k34rut1lz79jxenabttqlc,1,36.8,47.6,2022-12-28T19:32:04.828Z,2022-12-29T08:07:32Z,3959119447,388,,3958813923,212,15.2,3958813921,141,40.9,3958813917,56,Center,3958813925,213,6.0,3958813919,140,50.6,3958813915,3,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749665,720,1,2,73,0,be2k34rut1lz79jxenabttqlc,1,49.8,41.2,2022-12-28T19:32:06.431Z,2022-12-29T08:07:32Z,3958813935,56,Back,3958813939,141,40.0,3958813933,3,,3958813937,140,41.0,3958813941,212,9.3,3959119479,388,,3958813943,213,3.2,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749667,721,49,2,73,0,be2k34rut1lz79jxenabttqlc,1,43.2,41.2,2022-12-28T19:32:07.104Z,2022-12-29T08:07:31Z,,,,,,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749669,722,1,2,73,1,be2k34rut1lz79jxenabttqlc,1,43.3,41.2,2022-12-28T19:32:07.174Z,2022-12-29T08:07:31Z,3958813961,213,1.8,3959119555,178,,3958813959,212,13.8,3958813955,140,40.9,3958813951,155,,3958813953,56,Back,3958813957,141,61.2,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749687,723,1,2,73,3,be2k34rut1lz79jxenabttqlc,1,42.3,58.4,2022-12-28T19:32:09.525Z,2022-12-29T08:07:30Z,3959119597,178,,3958814039,155,,3958814057,213,2.2,3958814053,212,13.9,3958814041,56,Back,3958814045,140,34.7,3958814049,141,75.1,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749693,724,1,2,73,5,be2k34rut1lz79jxenabttqlc,0,38.6,76.8,2022-12-28T19:32:11.672Z,2022-12-29T08:07:29Z,3959119647,178,,3958814101,213,0.5,3958814091,155,,3958814097,141,100.0,3958814093,56,Left,3958814103,1,,3958814099,212,33.8,3958814095,140,66.6,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749701,556,5,2,73,9,17o35s8assv3kamxowzz77k4r,1,31.4,-1.2,2022-12-28T19:32:15.403Z,2022-12-29T01:32:23Z,3958814129,233,725,3958814125,56,Back,3958814127,347,,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749695,725,5,2,73,9,be2k34rut1lz79jxenabttqlc,0,68.6,101.2,2022-12-28T19:32:15.403Z,2022-12-29T01:32:24Z,3958814109,56,Left,3958814111,347,,3958814151,233,556,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749743,557,1,2,73,25,17o35s8assv3kamxowzz77k4r,0,46.4,0,2022-12-28T19:32:31.684Z,2022-12-29T08:07:29Z,3958814309,107,,3958814311,56,Right,3958814313,140,60.2,3958814317,212,16.5,3958814319,213,0.5,3958814315,141,9.7,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749759,726,1,2,73,27,be2k34rut1lz79jxenabttqlc,1,35.6,91.9,2022-12-28T19:32:33.406Z,2022-12-29T08:07:28Z,3958814397,3,,3958814399,56,Back,3959119897,178,,3958814405,212,17.3,3958814401,140,42.8,3958814407,213,5.2,3958814403,141,69.0,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749763,727,49,2,73,30,be2k34rut1lz79jxenabttqlc,1,46.3,72.1,2022-12-28T19:32:36.279Z,2022-12-29T08:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749783,728,2,2,73,30,be2k34rut1lz79jxenabttqlc,1,46.6,71.6,2022-12-28T19:32:36.346Z,2022-12-29T08:07:27Z,3959120027,178,,3958815075,7,b8dd5q3n5irlkcv0ekzqhzc2x,3958814469,141,60.6,3958814465,56,Center,3958814467,140,68.2,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749905,559,55,2,73,30,17o35s8assv3kamxowzz77k4r,1,38,28.5,2022-12-28T19:32:36.347Z,2022-12-29T08:07:27Z,3958815023,189,,,,,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749801,729,43,2,73,36,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T19:32:42.537Z,2022-12-28T19:33:13Z,3958814557,56,Center,3958815093,144,1,3958814559,140,85.7,3958814563,212,10.9,3958814561,141,55.5,3958814565,213,4.1,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749809,730,43,2,73,38,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T19:32:44.856Z,2022-12-28T19:33:06Z,3958814595,140,88.5,3958814599,212,6.9,3958814593,56,Center,3958814597,141,64.6,3958814601,213,1.1,3958815007,144,1,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749811,731,43,2,73,39,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T19:32:45.593Z,2022-12-28T19:33:05Z,3958814607,22,0,3958814615,56,Center,3958814611,64,0,3958814627,249,0,3958814975,144,39,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749807,558,43,2,73,39,17o35s8assv3kamxowzz77k4r,1,0,0,2022-12-28T19:32:45.986Z,2022-12-28T19:33:06Z,3958814739,179,0,3958814993,144,10,3958814589,182,0,3958814737,174,0,3958814591,56,Back,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749825,732,43,2,73,41,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T19:32:48.041Z,2022-12-28T19:33:03Z,3958814709,20,0,3958814655,22,0,3958814659,56,Center,3958814657,63,0,3958814945,144,13,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749829,733,43,2,73,43,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T19:32:49.930Z,2022-12-28T19:33:14Z,3958815095,144,5,3958814675,56,Center,3958814677,346,0,,,,,,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749931,560,1,2,74,7,17o35s8assv3kamxowzz77k4r,1,12.1,52.1,2022-12-28T19:33:13.695Z,2022-12-29T08:07:26Z,3958815145,213,4.9,3958815141,141,29.5,3958815143,212,15.7,3958815137,56,Back,3958815133,5,,3958815135,241,,3958815139,140,15.3,3959120091,178,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749935,561,1,2,74,7,17o35s8assv3kamxowzz77k4r,1,12.7,24.5,2022-12-28T19:33:13.836Z,2022-12-29T08:07:26Z,3958815167,141,56.0,3958815163,56,Back,3958815165,140,9.9,3958815169,212,21.6,3958815171,213,1.7,3959120149,178,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749939,562,1,2,74,7,17o35s8assv3kamxowzz77k4r,1,12.7,53.3,2022-12-28T19:33:14.026Z,2022-12-29T08:07:25Z,3958815195,141,95.6,3958815199,213,1.2,3958815197,212,30.4,3958815193,140,22.2,3959120211,178,,3958815191,56,Back,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749947,563,1,2,74,10,17o35s8assv3kamxowzz77k4r,1,22.5,96.2,2022-12-28T19:33:16.904Z,2022-12-29T08:07:24Z,3958815245,213,4.8,3959120251,178,,3958815243,212,6.5,3958815237,140,22.8,3958815239,141,86.6,3958815235,56,Back,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749955,564,1,2,74,12,17o35s8assv3kamxowzz77k4r,1,22,91.8,2022-12-28T19:33:18.816Z,2022-12-29T08:07:23Z,3958815285,213,0.3,3958815279,140,29.6,3959120345,178,,3958815283,212,8.3,3958815281,141,95.3,3958815277,56,Back,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749967,565,1,2,74,15,17o35s8assv3kamxowzz77k4r,1,35.8,98.6,2022-12-28T19:33:21.855Z,2022-12-29T08:07:22Z,3958815331,212,13.1,3958815327,140,35.7,3958815333,213,4.7,3959120415,178,,3958815325,56,Back,3958815329,141,79.3,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749969,566,1,2,74,17,17o35s8assv3kamxowzz77k4r,1,38.2,85,2022-12-28T19:33:23.226Z,2022-12-29T08:07:21Z,3958815341,140,61.3,3958815343,141,75.0,3958815347,213,6.0,3959120491,178,,3958815345,212,25.2,3958815339,56,Center,3958815337,155,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749993,567,1,2,74,21,17o35s8assv3kamxowzz77k4r,1,63.9,70.5,2022-12-28T19:33:27.537Z,2022-12-29T08:07:19Z,3958815461,212,33.5,3958815463,213,5.1,3959242051,1,,3958815581,210,15,3959120567,178,,3958815457,140,76.1,3958815459,141,25.0,3958815455,56,Center,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2493749995,568,15,2,74,26,17o35s8assv3kamxowzz77k4r,1,83.7,41.3,2022-12-28T19:33:32.858Z,2022-12-29T08:07:17Z,3958815779,233,734,3958815597,146,97.1,3958815591,102,50.3,3958815773,133,,3958815601,230,98.9,3958815587,55,567,3958815473,56,Center,3959120629,178,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,3958815585,29,,3958815525,20,3958815593,103,,3958815583,78,,3958815469,22,19,,3958815603,231,48.2,,3958815595,215,,3958815599,147,3958815471,17,,,47.8,,,,,,
2493750005,734,10,2,74,27,be2k34rut1lz79jxenabttqlc,1,2.6,51.5,2022-12-28T19:33:33.935Z,2022-12-29T08:07:16Z,3958815521,182,,3958815523,56,Back,3959035363,378,,3958815519,178,,3958815783,233,568,3958815553,177,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750007,735,52,2,74,27,be2k34rut1lz79jxenabttqlc,1,2.6,51.4,2022-12-28T19:33:34.066Z,2022-12-29T08:07:16Z,3959120749,178,,3959035471,378,,,,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750053,736,1,2,74,33,be2k34rut1lz79jxenabttqlc,1,16.6,50.3,2022-12-28T19:33:39.305Z,2022-12-29T08:07:15Z,3958815739,199,,3958815777,189,,3958815751,1,,3958815741,56,Back,3958815747,212,40.8,3958815743,140,48.2,3958815745,141,15.5,3958815749,213,5.7,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750055,737,4,2,74,42,be2k34rut1lz79jxenabttqlc,1,49.2,19.2,2022-12-28T19:33:48.172Z,2022-12-29T08:07:15Z,3958815765,233,569,3958815755,13,,3958815759,152,,3958815757,56,Back,3958815763,286,,3958815761,265,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750039,569,4,2,74,42,17o35s8assv3kamxowzz77k4r,0,50.8,80.8,2022-12-28T19:33:48.173Z,2022-12-29T08:07:14Z,3959120843,178,,3958815675,265,,3958815671,56,Left,3958815673,152,,3958815677,285,,3958815669,13,,3958815771,233,737,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750077,738,1,2,75,9,be2k34rut1lz79jxenabttqlc,1,49.6,22.9,2022-12-28T19:34:15.171Z,2022-12-29T08:07:14Z,3959112885,178,,3958815891,1,,3958815889,213,1.3,3958815885,141,86.9,3958815879,152,,3958815875,155,,3958815887,212,45.1,3958815883,140,60.7,e211nih87ou9t8crzjbbzhexh,José Fonte,3958815873,5,,3958815881,56,3958815877,196,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750083,739,1,2,75,13,be2k34rut1lz79jxenabttqlc,1,59.2,81.6,2022-12-28T19:34:19.223Z,2022-12-29T08:07:13Z,3958815933,212,12.6,3958815931,141,64.9,3958815935,213,4.3,3959112947,178,,3958815927,56,Center,3958815929,140,54.0,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750089,740,1,2,75,15,be2k34rut1lz79jxenabttqlc,1,50.1,64.4,2022-12-28T19:34:21.431Z,2022-12-29T08:07:12Z,3958815973,56,Back,3958815977,141,63.1,3958815981,213,3.2,3958815979,212,15.7,3958815975,140,35.2,3959112981,178,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750095,741,1,2,75,17,be2k34rut1lz79jxenabttqlc,1,34.4,66,2022-12-28T19:34:24.008Z,2022-12-29T08:07:11Z,3959113057,178,,3958816025,213,4.5,3958816019,140,30.9,3958816023,212,21.5,3958816021,141,34.8,3958816017,56,Back,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750099,742,1,2,75,21,be2k34rut1lz79jxenabttqlc,1,29.6,28.1,2022-12-28T19:34:27.427Z,2022-12-29T08:07:10Z,3958816041,213,5.0,3958816037,141,3.7,3958816033,56,Back,3958816039,212,17.5,3958816035,140,35.0,3959113291,178,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750101,743,1,2,75,23,be2k34rut1lz79jxenabttqlc,0,34.2,6.9,2022-12-28T19:34:29.430Z,2022-12-29T08:07:09Z,3958816045,56,Back,3958816049,141,3.2,3958816047,140,45.3,3959113351,178,,3958816051,212,11.9,3958816053,213,6.1,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750107,570,49,2,75,26,17o35s8assv3kamxowzz77k4r,1,52.1,99.9,2022-12-28T19:34:32.257Z,2022-12-29T08:07:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750125,571,1,2,75,26,17o35s8assv3kamxowzz77k4r,1,52.2,99.9,2022-12-28T19:34:32.601Z,2022-12-29T08:07:07Z,3959113533,178,,3958816165,140,57.0,3958816169,212,6.8,3958816167,141,93.2,3958816163,56,Left,3958816171,213,5.5,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750131,572,1,2,75,29,17o35s8assv3kamxowzz77k4r,0,57.2,98.1,2022-12-28T19:34:35.389Z,2022-12-29T08:07:06Z,3958816195,212,7.6,3958816197,213,4.0,3959113587,178,,3958816193,141,89.9,3958816191,140,52.3,3958816189,56,Left,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493818203,1575,67,2,75,30,be2k34rut1lz79jxenabttqlc,1,47.9,6.2,2022-12-28T19:34:36.325Z,2022-12-29T08:07:05Z,3959172053,233,1179,,,,,,,,,,,,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493818201,1179,67,2,75,30,17o35s8assv3kamxowzz77k4r,0,52.1,93.8,2022-12-28T19:34:36.326Z,2022-12-29T08:07:05Z,3959172059,233,1575,,,,,,,,,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750129,744,8,2,75,30,be2k34rut1lz79jxenabttqlc,1,46.9,6.5,2022-12-28T19:34:36.376Z,2022-12-29T08:07:04Z,3959036479,385,,3959113653,178,,3958816187,56,Back,,,,,,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750139,573,1,2,75,31,17o35s8assv3kamxowzz77k4r,1,50,99,2022-12-28T19:34:37.686Z,2022-12-29T08:07:03Z,3958816227,140,35.8,3959114357,178,,3958816229,141,87.4,3958816225,56,Back,3958816233,213,3.6,3958816231,212,16.9,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750157,574,1,2,75,33,17o35s8assv3kamxowzz77k4r,1,40.2,94.4,2022-12-28T19:34:39.463Z,2022-12-29T08:07:02Z,3958816281,140,25.9,3958816287,213,4.1,3958816283,141,61.8,3958816279,56,Back,3958816285,212,26.8,3959114403,178,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750173,575,1,2,75,37,17o35s8assv3kamxowzz77k4r,1,30.4,59.2,2022-12-28T19:34:43.236Z,2022-12-29T08:07:01Z,3958816349,56,Back,3959114541,178,,3958816351,140,12.4,3958816357,213,3.7,3958816353,141,41.2,3958816355,212,22.5,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493750185,576,1,2,75,39,17o35s8assv3kamxowzz77k4r,1,11.4,45.8,2022-12-28T19:34:45.333Z,2022-12-29T08:07:01Z,3958816395,56,Back,3958816399,141,29.7,3958816397,140,20.7,3958816403,213,5.4,3959114599,178,,3958816401,212,14.7,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
