id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2452466643,635,1,2,75,3,bx0cdmzr2gwr70ez72dorx82p,1,39.8,0,2022-08-28T14:34:23.912Z,2022-08-28T23:34:13Z,3740111987,140,23.2,3740111983,107,,3742117337,1,,3740111985,56,Back,3740111993,213,2.5,3740111989,141,17.3,3740111991,212,21.3,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466691,636,1,2,75,7,bx0cdmzr2gwr70ez72dorx82p,1,23.6,24.4,2022-08-28T14:34:27.990Z,2022-08-28T23:34:12Z,3740112261,140,24.0,3741817781,178,,3740112259,56,Back,3740112265,212,26.6,3740112267,213,1.6,3740112263,141,63.5,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466793,637,1,2,75,9,bx0cdmzr2gwr70ez72dorx82p,1,24.1,57.5,2022-08-28T14:34:30.493Z,2022-08-28T23:34:11Z,3740112843,212,22.4,3740112845,213,1.1,3740112839,140,33.5,3740112837,56,Back,3740112841,141,87.0,3741818017,178,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466805,638,1,2,75,18,bx0cdmzr2gwr70ez72dorx82p,1,59.9,76.3,2022-08-28T14:34:39.471Z,2022-08-28T23:34:08Z,3740112915,213,3.7,3740112911,141,63.2,3741818285,178,,3740112913,212,15.9,3740112907,56,Back,3740112909,140,47.3,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466847,639,1,2,75,21,bx0cdmzr2gwr70ez72dorx82p,1,48.7,57.3,2022-08-28T14:34:42.311Z,2022-08-28T23:34:07Z,3740113187,213,5.0,3740113183,141,12.2,3740113179,56,Right,3740113185,212,32.1,3741818663,178,,3740113189,1,,3740113181,140,57.8,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466905,640,1,2,75,24,bx0cdmzr2gwr70ez72dorx82p,1,57.1,9,2022-08-28T14:34:45.257Z,2022-08-28T23:34:07Z,3740113557,140,68.0,3740113563,213,6.2,3740113555,56,Right,3740113559,141,8.2,3741818867,178,,3740113561,212,11.5,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466927,641,1,2,75,27,bx0cdmzr2gwr70ez72dorx82p,1,72.3,5.3,2022-08-28T14:34:48.772Z,2022-08-28T23:34:05Z,3740113695,56,Right,3740113703,213,0.1,3740113697,140,87.5,3741819067,178,,3740113699,141,8.6,3740113701,212,16.1,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466931,642,1,2,75,28,bx0cdmzr2gwr70ez72dorx82p,1,81.7,4.9,2022-08-28T14:34:49.750Z,2022-08-28T23:34:05Z,3741819311,178,,3740140191,212,8.8,3740140189,141,16.5,3740140193,213,1.1,3740113719,56,Right,3740140187,140,85.5,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466963,643,1,2,75,30,bx0cdmzr2gwr70ez72dorx82p,1,82.9,16.6,2022-08-28T14:34:51.653Z,2022-08-28T23:34:04Z,3740113939,141,9.4,3740113943,213,5.5,3741819729,178,,3740113941,212,6.7,3740113937,140,87.3,3740113935,56,Right,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452466977,644,1,2,75,33,bx0cdmzr2gwr70ez72dorx82p,0,86,3,2022-08-28T14:34:54.065Z,2022-08-28T23:34:03Z,3740114065,213,1.4,3740114057,56,Center,3740114053,2,,3741819891,178,,3740114063,212,26.1,3740867785,20,,3740114061,141,40.6,3740867783,224,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,3740114059,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467039,715,12,2,75,34,27xvwccz8kpmqsefjv2b2sc0o,1,9.6,60.2,2022-08-28T14:34:55.311Z,2022-08-28T23:34:02Z,3740114429,140,26.6,3740114441,213,6.1,3740114433,141,56.0,3741820015,178,,3740114437,212,18.1,3740114427,56,Back,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467029,645,44,2,75,36,bx0cdmzr2gwr70ez72dorx82p,1,73.4,42.7,2022-08-28T14:34:57.797Z,2022-08-28T23:34:02Z,3740114545,233,716,3740114355,56,Center,3740114357,286,,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467051,716,44,2,75,36,27xvwccz8kpmqsefjv2b2sc0o,0,26.6,57.3,2022-08-28T14:34:57.798Z,2022-08-28T23:34:02Z,3740114499,56,Back,3740114501,285,,3740114561,233,645,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467043,646,1,2,75,37,bx0cdmzr2gwr70ez72dorx82p,0,73.3,42.5,2022-08-28T14:34:57.892Z,2022-08-28T23:34:01Z,3741820533,388,,3740114461,212,15.9,3740114459,141,41.9,3740114455,56,Center,3740114463,213,6.3,3740114457,140,88.4,3740114453,3,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467075,717,12,2,75,39,27xvwccz8kpmqsefjv2b2sc0o,1,12,60.6,2022-08-28T14:35:00.145Z,2022-08-28T23:34:01Z,3740114617,140,25.1,3740114623,213,6.2,3740114619,141,59.6,3741820721,388,,3740114615,56,Back,3740114621,212,13.8,3740114651,15,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467091,718,61,2,75,41,27xvwccz8kpmqsefjv2b2sc0o,0,25.2,66.4,2022-08-28T14:35:02.203Z,2022-08-28T23:34:01Z,3741820931,178,,3740114705,56,Back,,,,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467137,647,1,2,75,42,bx0cdmzr2gwr70ez72dorx82p,1,70.4,35.9,2022-08-28T14:35:03.211Z,2022-08-28T23:34:00Z,3740114951,140,72.5,3740114959,212,15.3,3740114949,56,Right,3741821083,178,,3740114955,141,13.6,3740114963,213,4.9,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467159,648,1,2,75,44,bx0cdmzr2gwr70ez72dorx82p,0,74.9,14.4,2022-08-28T14:35:05.689Z,2022-08-28T23:33:59Z,3740115037,2,,3740115041,56,Center,3740868909,224,,3741821149,178,,3740868911,20,,3740115049,213,1.0,3740115045,141,48.2,3740115047,212,26.6,99f4n1ws494k96r9ewdcrecbt,Y. Atal,3740115043,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467243,719,12,2,75,46,27xvwccz8kpmqsefjv2b2sc0o,1,12.6,52.5,2022-08-28T14:35:06.901Z,2022-08-28T23:33:59Z,3740115505,140,42.4,3741821367,178,,3740115513,213,0.3,3740115507,141,67.3,3740115503,56,Back,3740115509,212,32.9,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467221,649,1,2,75,50,bx0cdmzr2gwr70ez72dorx82p,0,58.7,27.6,2022-08-28T14:35:11.063Z,2022-08-28T23:33:59Z,3740115395,140,70.5,3740115393,56,Center,3740115397,141,29.3,3740115401,213,0.1,3740115391,3,,3740115399,212,12.4,3741821657,178,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467251,720,49,2,75,51,27xvwccz8kpmqsefjv2b2sc0o,1,32,75.5,2022-08-28T14:35:12.613Z,2022-08-28T23:33:58Z,,,,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467287,721,1,2,75,52,27xvwccz8kpmqsefjv2b2sc0o,0,33.5,76.9,2022-08-28T14:35:13.558Z,2022-08-28T23:33:57Z,3740115721,212,24.1,3740115719,141,93.6,3740115715,56,Left,3740115723,213,0.5,3740115717,140,53.7,3741822289,178,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467303,650,49,2,75,55,bx0cdmzr2gwr70ez72dorx82p,1,46.3,3,2022-08-28T14:35:16.402Z,2022-08-28T23:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467353,651,1,2,75,55,bx0cdmzr2gwr70ez72dorx82p,1,46.3,3,2022-08-28T14:35:16.418Z,2022-08-28T23:33:57Z,3740116115,140,20.8,3742116821,1,,3740116113,56,Back,3740116117,141,37.3,3740116121,213,2.4,3740116119,212,35.5,3741822723,178,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467425,652,1,2,76,0,bx0cdmzr2gwr70ez72dorx82p,1,24.2,35.8,2022-08-28T14:35:20.884Z,2022-08-28T23:33:56Z,3741823131,178,,3740116525,141,82.2,3740116527,212,36.6,3740116523,140,41.8,3740116521,56,Back,3740116529,213,1.0,3740116531,1,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467551,653,1,2,76,10,bx0cdmzr2gwr70ez72dorx82p,1,72.1,83.6,2022-08-28T14:35:31.382Z,2022-08-28T23:33:51Z,3740117215,140,62.6,3740117217,141,73.7,3740117221,213,3.7,3740117219,212,12.0,3741823591,178,,3740117209,56,Center,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467593,654,1,2,76,14,bx0cdmzr2gwr70ez72dorx82p,1,70.2,56.3,2022-08-28T14:35:35.399Z,2022-08-28T23:33:49Z,3740117435,213,4.9,3740117427,56,Center,3740119293,210,15,3740117433,212,14.1,3740117431,141,35.8,3740117429,140,72.5,3741823805,178,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2452467597,655,15,2,76,16,bx0cdmzr2gwr70ez72dorx82p,1,77,33.9,2022-08-28T14:35:37.665Z,2022-08-28T23:33:48Z,3740119349,230,96.7,3740117447,18,,3740119351,231,47.6,3740119341,103,19,3740117445,22,,3740119331,55,654,3740119343,215,,3740119339,102,53.2,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,3740119321,121,,3740118907,82,,3740119347,147,46.9,3740117449,56,,Center,3740119345,146,,87.6,3740118903,72,,3740119327,29,,3740118935,233,722,3741824011,178,,3740119325,76,,,,,,
2452467611,722,10,2,76,17,27xvwccz8kpmqsefjv2b2sc0o,1,13.9,50.3,2022-08-28T14:35:38.162Z,2022-08-28T23:33:48Z,3740118979,233,655,3740117521,94,,3741824577,178,,3741824579,21,,3740117523,56,Back,,,,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467709,656,1,2,76,20,bx0cdmzr2gwr70ez72dorx82p,1,71.8,26.6,2022-08-28T14:35:41.205Z,2022-08-28T23:33:47Z,3741824877,178,,3740118045,212,15.5,3740118039,140,79.9,3740118035,155,,3740118049,213,5.3,3740118037,56,Right,3740118041,141,7.6,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467723,657,61,2,76,23,bx0cdmzr2gwr70ez72dorx82p,0,82.2,6.2,2022-08-28T14:35:44.398Z,2022-08-28T23:33:47Z,3741825271,178,,3740118107,56,Right,,,,,,,,,,,,,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452608469,843,12,2,76,24,27xvwccz8kpmqsefjv2b2sc0o,1,15.4,88.3,2022-08-28T14:35:45.350Z,2022-08-28T23:33:46Z,3740888817,213,2.9,3740888813,141,91.6,3741825425,178,,3740888809,56,Back,3740888815,212,8.7,3740888811,140,7.4,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469043,663,43,2,76,26,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:35:47.744Z,2022-08-28T17:37:10Z,3740891423,144,50,3740131853,233,723,3740125467,56,Center,3740125469,286,0,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467749,723,43,2,76,26,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:35:47.745Z,2022-08-28T17:37:11Z,3740891541,144,7,3740118245,285,0,3740118241,56,Back,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467811,658,1,2,76,27,bx0cdmzr2gwr70ez72dorx82p,1,84.7,0.1,2022-08-28T14:35:48.408Z,2022-08-28T23:33:45Z,3741825645,178,,3740118533,212,9.0,3740118527,56,Right,3740118535,213,1.2,3740118529,140,88.1,3740118531,141,12.2,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452795679,1178,67,2,76,28,bx0cdmzr2gwr70ez72dorx82p,1,86.2,14.6,2022-08-28T14:35:49.520Z,2022-08-28T23:33:45Z,3741920943,233,1152,,,,,,,,,,,,,,,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452795677,1152,67,2,76,28,27xvwccz8kpmqsefjv2b2sc0o,0,13.8,85.4,2022-08-28T14:35:49.521Z,2022-08-28T23:33:44Z,3741920955,233,1178,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467837,659,1,2,76,29,bx0cdmzr2gwr70ez72dorx82p,1,83.1,9,2022-08-28T14:35:50.648Z,2022-08-28T23:33:44Z,3740118691,56,Right,3741825865,178,,3740118699,213,2.2,3740118695,141,16.6,3740118697,212,6.3,3740118693,140,79.6,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467849,660,1,2,76,31,bx0cdmzr2gwr70ez72dorx82p,0,80,19.7,2022-08-28T14:35:52.439Z,2022-08-28T23:33:43Z,3740118773,212,17.0,3740118767,56,Right,3740118775,213,5.3,3741826133,178,,3740118771,141,0.0,3740118769,140,89.5,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467855,661,5,2,76,32,bx0cdmzr2gwr70ez72dorx82p,0,89.2,-1,2022-08-28T14:35:53.566Z,2022-08-28T21:14:34Z,3740118797,56,Right,3740118801,347,,3740118989,233,724,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452467879,724,5,2,76,32,27xvwccz8kpmqsefjv2b2sc0o,1,10.8,101,2022-08-28T14:35:53.566Z,2022-08-28T21:14:34Z,3740118983,233,661,3740118953,347,,3740118951,56,Back,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452468319,725,18,2,77,1,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:36:22.809Z,2022-08-29T00:43:27Z,3740121507,42,,3740121509,44,Defender,3740121573,55,726,3740121511,59,30,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452468337,726,19,2,77,1,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:36:22.810Z,2022-08-29T00:43:28Z,3740157535,293,5,3740121565,59,22,3740157533,292,5,3740121563,145,3,3740121567,44,Midfielder,3740121559,42,,3740121569,55,725,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469505,672,18,2,77,11,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:36:32.602Z,2022-08-29T00:43:47Z,3740127959,44,Forward,3740127961,59,7,3740128001,55,673,3740127957,42,,,,,,,,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469511,673,19,2,77,11,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:36:32.603Z,2022-08-29T00:43:47Z,3740127989,59,22,3740127991,292,9,3740127987,145,9,3740127983,42,,3740127995,44,Forward,3740127997,55,672,3740127993,293,3,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452468611,727,18,2,77,17,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:36:38.347Z,2022-08-28T21:15:18Z,3740123161,44,Defender,3740123217,55,728,3740123165,59,7,3740123157,42,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452468619,728,19,2,77,17,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:36:38.348Z,2022-08-28T21:15:19Z,3740123205,55,727,3740157677,293,2,3740123203,44,Midfielder,3740157675,292,6,3740123195,42,,3740123201,59,29,3740123199,145,2,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452472671,763,40,2,77,25,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:36:46.066Z,2022-08-28T22:10:50Z,3740145265,59,"16, 29, 21, 5, 3, 99, 22, 27, 11, 6, 13, 15, 17, 18, 36",3740145263,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5",3740145267,130,17,3740145261,30,"26atxu4fr8f87oi8mt6z70mhh, 2p70qo9oxplufwnhlrl2b8v3e, 8s259ktv9j6ei0f8rh2msqfh1, 74edqcuzfzy7nswqzn0v3pe22, 9jw0h4escxh3eqz8oh860r3yt, bb5eekaj9i0dbckrkb629qg2d, ekm47qd8w1x0456lm1tmf5re1, 5fbnkkf1saix4lonwx1i9k7o5, d1d3v27d4r6vme6n2w5umaacp, asvqr3i5wcjiajxipt1qvldyh, a68fosxpgtyxj64ex9f6nget, 6gymgqxnu2zavuxgp6amm3zkl, cip5lla8zu8gru2m4popsstlh, 5rh9yiue1qnabbwoyweyus5t6, 4dbs7cgevy096gouv60eurh05",3740145271,194,8s259ktv9j6ei0f8rh2msqfh1,3740145269,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452468903,729,1,2,77,37,27xvwccz8kpmqsefjv2b2sc0o,1,16.4,100,2022-08-28T14:36:57.897Z,2022-08-28T23:33:43Z,3740124721,141,95.3,3740124719,140,34.3,3740124715,56,Back,3740124725,213,6.1,3740124723,212,19.3,3740124713,107,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452471377,749,1,2,77,38,27xvwccz8kpmqsefjv2b2sc0o,0,37.2,98,2022-08-28T14:36:59.721Z,2022-08-28T23:33:42Z,3740138129,141,81.8,3740138131,212,11.5,3740138127,140,33.9,3740138123,155,,3741834417,178,,3740138125,56,Back,3740138133,213,4.4,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452471559,714,49,2,77,39,bx0cdmzr2gwr70ez72dorx82p,1,64.2,18.8,2022-08-28T14:37:00.811Z,2022-08-28T23:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452468943,662,1,2,77,40,bx0cdmzr2gwr70ez72dorx82p,0,63.9,18.1,2022-08-28T14:37:01.224Z,2022-08-28T23:33:41Z,3741834911,178,,3740124925,212,14.0,3740124927,213,0.0,3740124923,141,19.0,3740124917,155,,3740124921,140,77.2,3740124919,56,Right,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452471573,750,49,2,77,41,27xvwccz8kpmqsefjv2b2sc0o,1,26.7,89.2,2022-08-28T14:37:02.702Z,2022-08-28T23:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469003,730,1,2,77,42,27xvwccz8kpmqsefjv2b2sc0o,1,24.4,84.4,2022-08-28T14:37:03.665Z,2022-08-28T23:33:40Z,3740125249,212,13.9,3740125241,140,17.6,3741835529,178,,3740125253,213,4.2,3740125245,141,66.9,3740125239,56,Back,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469019,731,1,2,77,43,27xvwccz8kpmqsefjv2b2sc0o,1,17.7,71.6,2022-08-28T14:37:04.570Z,2022-08-28T23:33:40Z,3740125313,155,,3740125323,213,6.2,3740125317,140,31.3,3740125315,56,Back,3740125319,141,69.0,3740125321,212,14.4,3741835769,178,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452472925,765,61,2,77,44,27xvwccz8kpmqsefjv2b2sc0o,0,33,74.1,2022-08-28T14:37:05.574Z,2022-08-28T23:33:39Z,3741836125,178,,3740146713,56,Back,,,,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469065,664,49,2,77,46,bx0cdmzr2gwr70ez72dorx82p,1,69.4,33.3,2022-08-28T14:37:07.668Z,2022-08-28T23:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480343,807,50,2,77,46,bx0cdmzr2gwr70ez72dorx82p,1,73,38,2022-08-28T14:37:07.809Z,2022-08-28T23:16:04Z,3740186441,56,Center,3740186545,233,825,3740186443,286,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452477083,825,7,2,77,48,27xvwccz8kpmqsefjv2b2sc0o,0,27,62,2022-08-28T14:37:08.832Z,2022-08-28T23:16:04Z,3740169063,56,Back,3740186537,233,807,3740169065,285,,3740894731,385,,3741837305,178,,,,,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452480565,808,1,2,77,50,bx0cdmzr2gwr70ez72dorx82p,1,69.9,35.7,2022-08-28T14:37:10.903Z,2022-08-28T23:33:39Z,3740187679,56,Center,3740187685,212,7.6,3741837755,178,,3740187683,141,30.4,3740187687,213,5.8,3740187681,140,76.3,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469091,666,1,2,77,50,bx0cdmzr2gwr70ez72dorx82p,1,77.1,25,2022-08-28T14:37:11.606Z,2022-08-28T23:33:38Z,3740125743,213,1.7,3740125739,141,35.2,3740125735,56,Center,3740125737,140,76.0,3741838027,178,,3740125741,212,7.0,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469179,667,1,2,77,51,bx0cdmzr2gwr70ez72dorx82p,1,77.8,36.6,2022-08-28T14:37:12.442Z,2022-08-28T23:33:38Z,3740126199,140,89.6,3741838389,178,,3740126201,141,13.4,3740126197,56,Right,3740126205,213,5.4,3740126203,212,20.1,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452469079,665,43,2,77,51,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:37:12.738Z,2022-08-28T14:52:37Z,3740125673,213,6.0,3740125667,141,24.1,3740125663,140,75.7,3740186847,144,1,3740125659,56,Center,3740125671,212,11.3,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
