id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value
2507082191,635,1,2,67,49,3adj8hkws0z1al232bg2h6tk0,1,51.1,77.6,2023-02-12T15:28:29.986Z,2023-02-13T06:29:45Z,4028978433,140,54.6,4028978437,212,7.8,4028978435,141,67.4,4028978439,213,5.2,4030394537,178,,4028978431,56,Center,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082201,636,1,2,67,50,3adj8hkws0z1al232bg2h6tk0,1,56.7,63.9,2023-02-12T15:28:31.273Z,2023-02-13T06:29:44Z,4028798361,141,77.0,4030394563,178,,4028798357,56,Center,4028798365,213,2.0,4028798359,140,53.2,4028798363,212,9.6,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082245,637,1,2,67,53,3adj8hkws0z1al232bg2h6tk0,1,60.8,75.8,2023-02-12T15:28:34.684Z,2023-02-13T06:29:43Z,4028979509,213,4.7,4028979501,56,Center,4028979507,212,7.4,4028979503,140,60.5,4028979505,141,64.9,4030394603,178,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082249,638,50,2,67,56,3adj8hkws0z1al232bg2h6tk0,1,68.4,66.6,2023-02-12T15:28:36.872Z,2023-02-13T06:29:42Z,4028798827,233,539,4028798637,56,Center,4028798639,286,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082269,539,7,2,67,56,2cjpmotqo8phcqfpgo9xf4gel,0,31.6,33.4,2023-02-12T15:28:37.649Z,2023-02-13T06:29:41Z,4028798743,56,Back,4029704275,385,,4028798745,285,,4028798805,233,638,4030394651,178,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082261,639,61,2,67,56,3adj8hkws0z1al232bg2h6tk0,1,69.5,66.3,2023-02-12T15:28:37.702Z,2023-02-13T06:29:41Z,4028798715,56,Center,4030394747,178,,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082293,540,3,2,67,58,2cjpmotqo8phcqfpgo9xf4gel,1,36.2,36.6,2023-02-12T15:28:39.423Z,2023-02-13T06:17:46Z,4029704999,465,,4028798885,56,Back,4028798901,233,640,4028798887,286,,4030394801,178,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082275,640,45,2,67,58,3adj8hkws0z1al232bg2h6tk0,0,63.8,63.4,2023-02-12T15:28:39.423Z,2023-02-13T06:17:46Z,4028798925,233,540,4028798775,56,Center,4028798777,285,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082311,541,3,2,67,59,2cjpmotqo8phcqfpgo9xf4gel,1,40.9,31.6,2023-02-12T15:28:40.767Z,2023-02-13T06:29:40Z,4028799203,233,641,4028799009,286,,4030394827,178,,4028799007,56,Back,4029705633,465,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082297,641,45,2,67,59,3adj8hkws0z1al232bg2h6tk0,0,59.1,68.4,2023-02-12T15:28:40.767Z,2023-02-13T06:29:40Z,4028798939,285,,4028798937,56,Center,4028799229,233,541,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082327,542,49,2,68,1,2cjpmotqo8phcqfpgo9xf4gel,1,45,34.6,2023-02-12T15:28:42.150Z,2023-02-13T06:29:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082357,543,3,2,68,1,2cjpmotqo8phcqfpgo9xf4gel,0,46.6,31.4,2023-02-12T15:28:42.617Z,2023-02-13T06:29:38Z,4028799247,286,,4028799245,56,Back,4028799343,233,642,4030394999,178,,4029706273,465,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082361,642,7,2,68,1,3adj8hkws0z1al232bg2h6tk0,1,53.4,68.6,2023-02-12T15:28:42.701Z,2023-02-13T06:29:38Z,4028799271,285,,4028799269,56,Center,4028799319,233,543,4030395021,178,,4029706327,383,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082367,643,49,2,68,3,3adj8hkws0z1al232bg2h6tk0,1,53.1,71.6,2023-02-12T15:28:44.254Z,2023-02-13T06:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082371,644,1,2,68,4,3adj8hkws0z1al232bg2h6tk0,1,55.4,68.1,2023-02-12T15:28:45.343Z,2023-02-13T06:29:37Z,4028799307,141,46.4,4028799311,213,5.2,4028799303,56,Center,4030395099,178,,4028799305,140,62.3,4028799309,212,16.4,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082377,645,1,2,68,5,3adj8hkws0z1al232bg2h6tk0,0,59.8,50.1,2023-02-12T15:28:46.737Z,2023-02-13T06:29:36Z,4028799409,236,,4028799415,286,,4028799377,212,4.6,4028799373,140,62.8,4028799375,141,45.2,4028799411,233,544,4028799379,213,5.5,4030395123,178,,36yupk7p1vks4dbguw53xhucp,M. Camara,4028799371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082385,544,74,2,68,5,2cjpmotqo8phcqfpgo9xf4gel,1,39.4,53.3,2023-02-12T15:28:46.782Z,2023-02-13T06:29:35Z,4028799453,233,645,4028799401,285,,4028799399,56,Back,4030395153,178,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082395,545,49,2,68,6,2cjpmotqo8phcqfpgo9xf4gel,1,36.3,44.1,2023-02-12T15:28:47.491Z,2023-02-13T06:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082421,546,1,2,68,7,2cjpmotqo8phcqfpgo9xf4gel,1,36,47.1,2023-02-12T15:28:48.530Z,2023-02-13T06:29:33Z,4028799615,141,78.5,4028799613,140,33.8,4028799617,212,21.5,4030395195,178,,4028799611,56,Back,4028799619,213,1.7,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082425,547,50,2,68,9,2cjpmotqo8phcqfpgo9xf4gel,1,36.1,76.8,2023-02-12T15:28:50.353Z,2023-02-13T06:29:32Z,4028799743,233,646,4028799787,286,,4028799635,56,Back,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082445,646,7,2,68,10,3adj8hkws0z1al232bg2h6tk0,0,63.9,23.2,2023-02-12T15:28:50.929Z,2023-02-13T06:29:32Z,4028799731,233,547,4029707047,385,,4030395267,178,,4028799777,285,,4028799723,56,Center,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082433,548,61,2,68,10,2cjpmotqo8phcqfpgo9xf4gel,1,37.1,77.1,2023-02-12T15:28:51.289Z,2023-02-13T06:29:32Z,4030395289,178,,4028799663,56,Back,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507251387,925,49,2,68,11,3adj8hkws0z1al232bg2h6tk0,1,59.8,19.9,2023-02-12T15:28:52.237Z,2023-02-13T06:29:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507251423,926,1,2,68,11,3adj8hkws0z1al232bg2h6tk0,1,59.9,19.9,2023-02-12T15:28:52.248Z,2023-02-13T06:29:31Z,4029708315,56,Right,4029708317,140,69.3,4029708323,213,0.1,4030395407,178,,4029708321,212,9.9,4029708319,141,20.8,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082459,647,43,2,68,13,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-02-12T15:28:54.380Z,2023-02-12T19:53:48Z,4029707939,144,49,,,,,,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082501,648,1,2,68,14,3adj8hkws0z1al232bg2h6tk0,1,62.9,19.1,2023-02-12T15:28:55.041Z,2023-02-13T06:29:29Z,4028800021,56,Right,4030395437,178,,4028800029,213,5.8,4028800025,141,10.4,4028800023,140,73.8,4028800027,212,12.9,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082559,649,1,2,68,18,3adj8hkws0z1al232bg2h6tk0,1,77.3,4.3,2023-02-12T15:28:59.477Z,2023-02-13T06:29:28Z,4028800423,213,2.5,4028800417,140,66.8,4028800415,56,Right,4030395465,178,,4028800419,141,17.3,4028800421,212,14.1,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082595,650,1,2,68,23,3adj8hkws0z1al232bg2h6tk0,1,70.9,30.9,2023-02-12T15:29:03.874Z,2023-02-13T06:29:25Z,4028800621,141,65.4,4028800619,140,69.0,4028800625,213,1.7,4030395511,178,,4028800617,56,Center,4028800623,212,23.5,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082619,651,1,2,68,25,3adj8hkws0z1al232bg2h6tk0,0,72.2,69.9,2023-02-12T15:29:05.982Z,2023-02-13T06:29:24Z,4028800775,213,0.8,4028800773,212,11.6,4028800767,56,Left,4030395531,178,,4028800771,141,82.5,4028800769,140,79.6,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082625,549,8,2,68,26,2cjpmotqo8phcqfpgo9xf4gel,1,18.8,18.8,2023-02-12T15:29:07.095Z,2023-02-13T06:29:24Z,4029709129,383,,4030395601,178,,4028800815,56,Back,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082627,550,49,2,68,27,2cjpmotqo8phcqfpgo9xf4gel,1,25.1,6.9,2023-02-12T15:29:08.607Z,2023-02-13T06:29:23Z,,,,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082657,551,1,2,68,27,2cjpmotqo8phcqfpgo9xf4gel,1,25.1,6.9,2023-02-12T15:29:08.635Z,2023-02-13T06:29:23Z,4028800939,140,32.3,4028800941,141,22.8,4028800937,56,Back,4028800943,212,13.2,4030395727,178,,4028800945,213,1.0,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082763,552,1,2,68,29,2cjpmotqo8phcqfpgo9xf4gel,1,31.8,23.4,2023-02-12T15:29:09.857Z,2023-02-13T06:29:22Z,4028801511,140,26.9,4030395773,178,,4028801515,212,7.0,4028801509,56,Back,4028801517,213,3.9,4028801513,141,16.4,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082771,553,1,2,68,31,2cjpmotqo8phcqfpgo9xf4gel,1,25.2,17.7,2023-02-12T15:29:11.912Z,2023-02-13T06:29:21Z,4030395831,178,,4028816761,140,28.9,4028816763,141,26.0,4028816759,56,Back,4028816767,213,1.0,4028816765,212,6.9,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082775,554,1,2,68,33,2cjpmotqo8phcqfpgo9xf4gel,1,25,27.3,2023-02-12T15:29:14.028Z,2023-02-13T06:29:20Z,4028817699,213,0.5,4028817683,56,Back,4028817687,140,37.6,4028817691,141,36.9,4030395877,178,,4028817695,212,14.8,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082813,555,1,2,68,35,2cjpmotqo8phcqfpgo9xf4gel,1,38.2,30.3,2023-02-12T15:29:16.144Z,2023-02-13T06:29:19Z,4028801773,56,Right,4028801781,213,5.5,4028801777,141,5.6,4028801775,140,55.3,4028801779,212,24.6,4030395923,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082827,556,1,2,68,38,2cjpmotqo8phcqfpgo9xf4gel,1,53.1,5.2,2023-02-12T15:29:19.296Z,2023-02-13T06:29:18Z,4028801861,213,1.1,4028801855,140,59.6,4028801857,141,23.4,4028801853,56,Center,4030395959,178,,4028801859,212,14.1,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082847,557,1,2,68,40,2cjpmotqo8phcqfpgo9xf4gel,1,58.8,27,2023-02-12T15:29:21.716Z,2023-02-13T06:29:17Z,4028801985,141,17.1,4028801987,212,7.3,4030395983,178,,4028801983,140,56.0,4028801981,56,Right,4028801989,213,4.3,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082895,558,1,2,68,41,2cjpmotqo8phcqfpgo9xf4gel,1,52.2,19,2023-02-12T15:29:22.534Z,2023-02-13T06:29:16Z,4028802249,56,Back,4030396007,178,,4028802251,140,45.8,4028802257,213,2.4,4028802253,141,27.4,4028802255,212,8.8,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082967,559,1,2,68,44,2cjpmotqo8phcqfpgo9xf4gel,1,45.1,31.3,2023-02-12T15:29:25.097Z,2023-02-13T06:29:15Z,4028802691,213,4.4,4028802683,140,41.1,4030396043,178,,4028802687,141,9.8,4028802689,212,15.2,4028802681,56,Back,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507082999,560,1,2,68,47,2cjpmotqo8phcqfpgo9xf4gel,1,43.2,9.2,2023-02-12T15:29:28.026Z,2023-02-13T06:29:14Z,4028802843,213,2.6,4028802837,140,25.7,4030396081,178,,4028802835,56,Back,4028802839,141,24.0,4028802841,212,21.0,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083017,561,1,2,68,49,2cjpmotqo8phcqfpgo9xf4gel,1,23.8,21.4,2023-02-12T15:29:30.369Z,2023-02-13T06:29:14Z,4028802935,140,8.8,4028802933,56,Back,4028802937,141,45.1,4028802941,213,2.3,4030396111,178,,4028802939,212,22.5,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083079,562,1,2,68,51,2cjpmotqo8phcqfpgo9xf4gel,1,11.4,44,2023-02-12T15:29:32.157Z,2023-02-13T06:29:13Z,4028803289,213,0.9,4028803281,56,Back,4028803283,140,22.7,4028803287,212,20.1,4030396167,178,,4028803285,141,67.9,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083037,652,40,2,68,51,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-02-12T15:29:32.478Z,2023-02-13T04:41:17Z,4028803059,59,"40, 27, 28, 20, 23, 3, 7, 45, 22, 10, 37, 1, 2, 18, 97, 99",4028803063,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4028803065,194,dl4e5ojyhccj6w0vgksfzvmxh,4028803057,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",4028803061,130,7,4028803055,30,"7h2icfuwy00ilm14dw5xyl5g5, ef2n7d6rysar49toiz2k3obth, 2ds26ub6ho0baamsjcmh7mmfo, dl4e5ojyhccj6w0vgksfzvmxh, 3zyw4328iilwrttjoww1wctlh, 7mn6lue4zatldcxp0gd7kt8mh, dom1dzrvk7y4sd8puf8iztn11, 36yupk7p1vks4dbguw53xhucp, 3imcuejzt9r6zvvv1xbn5jbl6, 32bc16sg6h58ajxigp7nl1ryt, 7mjc5a2k7wz4flem6upj5u1w4, 1ixibe50te4j2gjhbufm72aui, bl4lretp33t0jj3icujkf45p1, 7z8bpxyfd31hb5ehkaina1ap6, 7nlijkywjl13h3ks132026iok, 3r04y1fejoh9e8qbge3exy3u1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083115,563,1,2,68,57,2cjpmotqo8phcqfpgo9xf4gel,1,40.1,81.2,2023-02-12T15:29:38.393Z,2023-02-13T06:29:11Z,4028803483,212,13.3,4030396193,178,,4028803479,140,52.2,4028803485,213,6.0,4028803477,56,Center,4028803481,141,75.6,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083133,564,1,2,68,58,2cjpmotqo8phcqfpgo9xf4gel,1,50.8,75.6,2023-02-12T15:29:39.336Z,2023-02-13T06:29:11Z,4028803609,141,90.2,4030396207,178,,4028803613,213,1.3,4028803607,140,53.8,4028803611,212,10.4,4028803605,56,Left,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083253,565,1,2,69,0,2cjpmotqo8phcqfpgo9xf4gel,1,54.6,97.2,2023-02-12T15:29:41.573Z,2023-02-13T06:29:10Z,4028804109,213,4.8,4030396243,178,,4028804101,140,55.7,4028804097,56,Center,4028804107,212,12.6,4028804587,210,13,4028804105,141,78.8,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2507083259,566,13,2,69,4,2cjpmotqo8phcqfpgo9xf4gel,1,71.6,76,2023-02-12T15:29:45.276Z,2023-02-13T06:29:09Z,4029712187,83,,4028804617,215,,4028804215,153,,4028804133,18,,4028804623,146,97.7,4028804625,147,57.4,4028804135,56,Center,4028804629,231,51.2,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,4028804619,391,,4030396277,178,,4028804593,29,4028804599,55,4028804211,72,4028804607,102,56.5,4028804131,22,,4028804613,103,19.4,4028804627,230,97.1,,,,,,565,,,,,,,,,
2507083261,653,10,2,69,6,3adj8hkws0z1al232bg2h6tk0,1,2.9,41.8,2023-02-12T15:29:47.220Z,2023-02-13T06:29:08Z,4028809615,176,,4028804173,56,Back,4028809617,190,,4028804169,178,,4028804171,182,,4029712387,377,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083267,654,52,2,69,6,3adj8hkws0z1al232bg2h6tk0,1,3,41.2,2023-02-12T15:29:47.365Z,2023-02-13T06:29:07Z,4029712619,377,,4030396355,178,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083341,655,1,2,69,9,3adj8hkws0z1al232bg2h6tk0,1,11.4,40.8,2023-02-12T15:29:49.923Z,2023-02-13T06:29:07Z,4028804651,56,Back,4028804659,213,0.4,4028804649,123,,4028804655,141,51.6,4028804657,212,18.0,4030396433,178,,4028804653,140,27.0,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083371,656,1,2,69,14,3adj8hkws0z1al232bg2h6tk0,1,34.7,57,2023-02-12T15:29:55.688Z,2023-02-13T06:29:04Z,4028804845,56,Back,4028804847,140,30.2,4030396467,178,,4028804853,213,1.8,4028804851,212,22.3,4028804849,141,89.1,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083387,657,1,2,69,18,3adj8hkws0z1al232bg2h6tk0,1,38.8,84.3,2023-02-12T15:29:59.502Z,2023-02-13T06:29:04Z,4028804939,140,31.4,4030396491,178,,4028804941,141,74.4,4028804937,56,Back,4028804943,212,10.3,4028804945,213,3.9,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083411,658,1,2,69,19,3adj8hkws0z1al232bg2h6tk0,1,39.6,74,2023-02-12T15:30:00.714Z,2023-02-13T06:29:03Z,4028805089,212,15.0,4028805085,140,28.8,4030396559,178,,4028805083,56,Back,4028805087,141,88.5,4028805091,213,2.4,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083443,659,1,2,69,20,3adj8hkws0z1al232bg2h6tk0,1,38.3,85.5,2023-02-12T15:30:01.736Z,2023-02-13T06:29:03Z,4028805263,212,15.7,4028805259,140,27.2,4028805267,213,3.9,4030396601,178,,4028805257,56,Back,4028805261,141,70.1,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083497,660,1,2,69,24,3adj8hkws0z1al232bg2h6tk0,1,31,61.6,2023-02-12T15:30:05.170Z,2023-02-13T06:29:01Z,4028805637,212,7.9,4028805633,140,37.7,4028805635,141,56.4,4028805639,213,5.8,4030396633,178,,4028805631,56,Back,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083511,661,1,2,69,26,3adj8hkws0z1al232bg2h6tk0,1,37.9,50.9,2023-02-12T15:30:07.631Z,2023-02-13T06:29:00Z,4028805721,212,20.6,4028805719,141,20.9,4028805715,56,Back,4028805723,213,4.6,4028805717,140,35.4,4030396669,178,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083535,662,1,2,69,30,3adj8hkws0z1al232bg2h6tk0,0,48.8,16.5,2023-02-12T15:30:11.714Z,2023-02-13T06:28:59Z,4028805873,141,22.9,4028805877,213,0.3,4028805869,56,Center,4030396727,178,,4028805875,212,13.8,4028805871,140,61.3,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083545,567,49,2,69,32,2cjpmotqo8phcqfpgo9xf4gel,1,36,80.9,2023-02-12T15:30:12.858Z,2023-02-13T06:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083561,568,1,2,69,32,2cjpmotqo8phcqfpgo9xf4gel,1,36.1,81.1,2023-02-12T15:30:12.918Z,2023-02-13T06:28:58Z,4028805993,212,4.1,4028805989,140,36.7,4028805995,213,1.4,4028805987,56,Back,4028805991,141,87.1,4030396795,178,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507083641,569,1,2,69,33,2cjpmotqo8phcqfpgo9xf4gel,1,42.6,88.9,2023-02-12T15:30:14.730Z,2023-02-13T06:28:57Z,4028806447,213,6.2,4030396817,178,,4028806443,141,83.3,4028806445,212,45.9,4028806439,56,Left,4028806449,1,,4028807377,210,15,4028806441,140,86.2,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
