id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/12/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2472958971,428,1,2,45,3,750ustvk4jfqmo8q4gnrcxy7z,1,31.2,45.7,2022-10-16T14:03:12.739Z,2022-10-17T02:25:08Z,3849190433,212,43.6,3850675547,178,,3849190429,140,69.6,3849190437,1,,3849190427,56,Center,3849190431,141,70.0,3849190435,213,0.4,3849190425,155,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959015,429,1,2,45,6,750ustvk4jfqmo8q4gnrcxy7z,0,69.2,71.1,2022-10-16T14:03:15.234Z,2022-10-17T02:25:07Z,3849190637,56,Center,3849190639,140,69.0,3849190647,213,4.7,3849190641,141,29.3,3849190643,212,28.4,3849190635,3,,3850675927,388,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959009,333,49,2,45,8,3adj8hkws0z1al232bg2h6tk0,1,29.5,58.9,2022-10-16T14:03:18.053Z,2022-10-17T02:25:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959107,334,1,2,45,13,3adj8hkws0z1al232bg2h6tk0,1,55.8,87.3,2022-10-16T14:03:22.857Z,2022-10-17T02:25:05Z,3849191035,140,65.4,3849191037,141,96.8,3850676769,178,,3849191041,213,0.6,3849191039,212,12.0,3849191033,56,Left,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959167,335,1,2,45,14,3adj8hkws0z1al232bg2h6tk0,1,66.2,99.9,2022-10-16T14:03:23.896Z,2022-10-17T02:25:04Z,3849191335,141,86.3,3849191333,140,79.4,3850677047,178,,3849191337,212,16.7,3849191331,56,Left,3849191339,213,5.7,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959177,336,50,2,45,18,3adj8hkws0z1al232bg2h6tk0,1,85.7,75.3,2022-10-16T14:03:27.192Z,2022-10-17T02:25:04Z,3849191793,233,430,3849191395,56,Center,3849191397,286,,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959237,430,7,2,45,18,750ustvk4jfqmo8q4gnrcxy7z,1,14.3,24.7,2022-10-16T14:03:27.369Z,2022-10-17T02:25:03Z,3849191733,285,,3849191729,167,,3850677977,178,,3850023493,385,,3849191747,233,336,3849191731,56,Back,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959219,337,56,2,45,21,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-16T14:03:30.200Z,2022-10-17T02:25:03Z,3849191641,56,Left,,,,,,,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959267,338,6,2,45,21,3adj8hkws0z1al232bg2h6tk0,1,98.1,88.1,2022-10-16T14:03:30.513Z,2022-10-16T19:27:07Z,3849191873,56,Left,3849191893,233,431,3849191875,73,,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959261,431,6,2,45,21,750ustvk4jfqmo8q4gnrcxy7z,0,1.9,11.9,2022-10-16T14:03:30.513Z,2022-10-16T19:27:08Z,3849191851,73,,3849191849,56,Back,3849191933,233,338,,,,,,,,,,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959573,339,1,2,45,40,3adj8hkws0z1al232bg2h6tk0,0,99.5,99.5,2022-10-16T14:03:49.842Z,2022-10-16T19:27:11Z,3850679079,178,,3849193463,223,,3849193467,140,95.8,3849193461,155,,3850024641,20,,3849193469,141,53.4,3849193459,6,,3849193471,212,31.6,e0hk5aepnpo7cne006zwahfx1,F. Honorat,3849193457,2,,3849193465,56,Center,3849193473,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959585,432,52,2,45,42,750ustvk4jfqmo8q4gnrcxy7z,1,2.8,47.4,2022-10-16T14:03:51.530Z,2022-10-17T02:25:03Z,3850025215,378,,3850679399,388,,,,,,,,,,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959669,433,1,2,45,45,750ustvk4jfqmo8q4gnrcxy7z,0,14.9,49.5,2022-10-16T14:03:54.404Z,2022-10-17T02:25:02Z,3849193925,140,45.7,3849193929,212,36.0,3849193949,287,,3849193927,141,72.6,3849193931,213,0.5,3849193921,123,,3849193923,56,Back,3849193933,1,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,3850679659,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959731,340,1,2,45,47,3adj8hkws0z1al232bg2h6tk0,1,54.8,26.5,2022-10-16T14:03:56.807Z,2022-10-17T02:25:02Z,3849194195,212,23.6,3849194197,213,5.8,3849194191,140,74.9,3849194187,3,,3850680023,178,,3849194189,56,Right,3849194193,141,11.0,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473255979,896,43,2,45,49,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-16T14:03:59.079Z,2022-10-16T20:07:45Z,3850790953,144,82,3850790689,178,0,,,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959735,341,49,2,45,50,3adj8hkws0z1al232bg2h6tk0,1,68.2,11.4,2022-10-16T14:03:59.212Z,2022-10-17T02:25:01Z,,,,,,,,,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959791,342,1,2,45,51,3adj8hkws0z1al232bg2h6tk0,1,75.9,3.6,2022-10-16T14:04:00.885Z,2022-10-17T02:25:00Z,3849194489,140,89.9,3849194493,212,17.9,3849194491,141,18.7,3849194485,56,Right,3850681405,178,,3849194495,213,0.6,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959797,343,3,2,45,53,3adj8hkws0z1al232bg2h6tk0,0,91.8,22,2022-10-16T14:04:02.996Z,2022-10-17T02:25:00Z,3849194765,233,434,3849194517,286,,3849194515,56,Center,3850681847,178,,3850031615,465,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959823,434,7,2,45,54,750ustvk4jfqmo8q4gnrcxy7z,1,8.2,78,2022-10-16T14:04:03.274Z,2022-10-17T02:25:00Z,3849194681,233,343,3849194651,285,,3850682131,178,,3850032211,385,,3849194649,56,Back,3849194647,167,,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959847,344,6,2,45,54,3adj8hkws0z1al232bg2h6tk0,1,95.7,24.6,2022-10-16T14:04:04.167Z,2022-10-16T19:28:01Z,3849194773,56,Center,3849194907,233,435,3849194775,75,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959853,435,6,2,45,54,750ustvk4jfqmo8q4gnrcxy7z,0,4.3,75.4,2022-10-16T14:04:04.167Z,2022-10-16T19:28:00Z,3849194805,56,Back,3849194807,73,,3849194935,233,344,,,,,,,,,,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960257,345,1,2,46,15,3adj8hkws0z1al232bg2h6tk0,0,99.5,0.5,2022-10-16T14:04:25.099Z,2022-10-16T19:28:07Z,3849196745,56,Center,3849196743,223,,3849196741,155,,3850040671,72,,3849196751,212,31.9,3849196753,213,1.8,3850682863,178,,3849196951,233,436,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,3849196747,140,92.1,3849196739,6,,3849196737,2,,3849196749,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960813,443,44,2,46,17,750ustvk4jfqmo8q4gnrcxy7z,1,4.4,51.9,2022-10-16T14:04:26.515Z,2022-10-17T02:24:59Z,3849199563,56,Back,3849199565,285,,3849199629,233,346,,,,,,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960267,346,44,2,46,17,3adj8hkws0z1al232bg2h6tk0,0,95.6,48.1,2022-10-16T14:04:26.516Z,2022-10-17T02:24:59Z,3849196781,56,Center,3849196783,286,,3849199669,233,443,,,,,,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960293,436,41,2,46,17,750ustvk4jfqmo8q4gnrcxy7z,1,5.9,53,2022-10-16T14:04:26.615Z,2022-10-17T02:10:50Z,3850684323,388,,3849196913,212,11.0,3849196911,141,65.6,3849196909,140,12.5,3849196997,233,345,3850040353,378,,3849196915,213,0.9,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960327,437,12,2,46,18,750ustvk4jfqmo8q4gnrcxy7z,1,6.3,58.2,2022-10-16T14:04:27.808Z,2022-10-17T02:24:59Z,3849197115,213,6.0,3849197109,140,41.7,3849197107,56,Back,3849197111,141,41.0,3850684565,178,,3849197113,212,39.0,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960329,438,49,2,46,20,750ustvk4jfqmo8q4gnrcxy7z,1,27.4,40.9,2022-10-16T14:04:30.142Z,2022-10-17T02:24:58Z,,,,,,,,,,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960469,439,1,2,46,23,750ustvk4jfqmo8q4gnrcxy7z,1,35.8,42.3,2022-10-16T14:04:32.388Z,2022-10-17T02:24:57Z,3850685743,178,,3849197811,212,25.0,3849197805,56,Center,3849197813,213,0.8,3849197809,141,69.3,3849197807,140,51.9,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960505,440,1,2,46,30,750ustvk4jfqmo8q4gnrcxy7z,1,61.4,92.2,2022-10-16T14:04:39.523Z,2022-10-17T02:24:55Z,3849198015,141,22.7,3849198009,196,,3850685991,178,,3849198007,155,,3849198019,213,4.8,3849198017,212,47.7,3849198011,56,Center,3849198021,1,,6tedvat245ajkir9c4035i0np,M. Simon,3849198013,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960609,441,1,2,46,32,750ustvk4jfqmo8q4gnrcxy7z,1,66.8,26.1,2022-10-16T14:04:41.997Z,2022-10-17T02:24:54Z,3849198545,56,Right,3849198553,213,5.5,3850686255,388,,3849198551,212,18.3,3849198547,140,78.6,3849198549,141,6.3,3849198543,3,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960725,442,1,2,46,39,750ustvk4jfqmo8q4gnrcxy7z,1,84,7.5,2022-10-16T14:04:48.950Z,2022-10-17T02:24:52Z,3849199109,213,2.4,3849199107,212,17.0,3849199101,56,Center,3849199103,140,71.8,3850686531,178,,3849199105,141,23.9,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962337,347,27,2,47,18,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-16T14:05:27.410Z,2022-10-16T19:29:07Z,3849207633,41,Injury,3849213023,233,444,3849207635,53,3ynh418z6f6bfjz674vs40f6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962139,444,27,2,47,18,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-10-16T14:05:27.410Z,2022-10-16T19:29:08Z,3849213011,233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962375,348,28,2,48,5,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-16T14:06:14.725Z,2022-10-16T19:29:13Z,3849207921,233,445,3849207835,55,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962357,445,28,2,48,5,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-10-16T14:06:14.725Z,2022-10-16T19:29:13Z,3849207877,233,348,3849207739,55,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962497,349,68,2,48,20,3adj8hkws0z1al232bg2h6tk0,0,0,0,2022-10-16T14:06:29.571Z,2022-10-16T19:29:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962557,446,68,2,48,20,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-10-16T14:06:29.619Z,2022-10-16T19:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962651,447,1,2,48,21,750ustvk4jfqmo8q4gnrcxy7z,1,55.1,34.7,2022-10-16T14:06:30.590Z,2022-10-17T02:24:51Z,3849209295,141,43.2,3850689591,178,,3849209299,213,2.3,3849209291,140,50.2,3849209297,212,7.7,3849209287,56,Center,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962719,448,1,2,48,24,750ustvk4jfqmo8q4gnrcxy7z,1,50.1,47.9,2022-10-16T14:06:33.239Z,2022-10-17T02:24:50Z,3850690117,178,,3849209595,56,Center,3849209603,213,5.0,3849209601,212,13.8,3849209599,141,28.6,3849209597,140,54.1,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962817,449,1,2,48,28,750ustvk4jfqmo8q4gnrcxy7z,1,55.6,27.6,2022-10-16T14:06:37.232Z,2022-10-17T02:24:49Z,3849210101,212,13.7,3850690411,178,,3849210103,213,1.7,3849210099,141,47.5,3849210097,140,53.4,3849210095,56,Center,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962871,450,1,2,48,32,750ustvk4jfqmo8q4gnrcxy7z,1,59.4,50.7,2022-10-16T14:06:42.091Z,2022-10-17T02:24:46Z,3849210373,140,70.6,3850690721,178,,3849210379,213,5.6,3849210377,212,14.8,3849210371,56,Center,3849210375,141,37.6,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962887,451,1,2,48,34,750ustvk4jfqmo8q4gnrcxy7z,0,63.1,41,2022-10-16T14:06:43.981Z,2022-10-17T02:24:45Z,3849210449,212,9.6,3849210445,140,61.3,3849210447,141,27.1,3849210451,213,4.5,3849210443,56,Center,3850691113,178,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962903,350,49,2,48,36,3adj8hkws0z1al232bg2h6tk0,1,42.1,75.6,2022-10-16T14:06:45.610Z,2022-10-17T02:24:45Z,,,,,,,,,,,,,,,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962921,351,3,2,48,37,3adj8hkws0z1al232bg2h6tk0,0,47.6,75.7,2022-10-16T14:06:46.756Z,2022-10-17T02:24:44Z,3849210581,286,,3849210761,233,452,3849210579,56,Back,3850691905,178,,3850049063,465,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962937,452,7,2,48,37,750ustvk4jfqmo8q4gnrcxy7z,0,52.4,24.3,2022-10-16T14:06:46.857Z,2022-10-17T02:24:44Z,3849210743,233,351,3850049695,385,,3849210671,56,Center,3850692143,178,,3849210675,285,,,,,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962971,352,61,2,48,39,3adj8hkws0z1al232bg2h6tk0,0,42.9,67.5,2022-10-16T14:06:48.862Z,2022-10-17T02:24:43Z,3850692499,178,,3849210861,56,Back,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963035,453,1,2,48,41,750ustvk4jfqmo8q4gnrcxy7z,1,59.4,28.3,2022-10-16T14:06:50.351Z,2022-10-17T02:24:43Z,3849211173,141,25.5,3849211181,213,3.6,3849211171,140,55.5,3849211177,212,4.5,3850692867,178,,3849211167,56,Center,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963039,454,49,2,48,41,750ustvk4jfqmo8q4gnrcxy7z,1,53.3,20.5,2022-10-16T14:06:51.073Z,2022-10-17T02:24:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963133,455,1,2,48,44,750ustvk4jfqmo8q4gnrcxy7z,1,65.6,18.8,2022-10-16T14:06:53.769Z,2022-10-17T02:24:41Z,3849211629,213,5.2,3849211627,212,10.8,3849211621,56,Right,3850693601,178,,3849211623,140,70.3,3849211625,141,4.6,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963205,456,1,2,48,47,750ustvk4jfqmo8q4gnrcxy7z,1,70.1,3.8,2022-10-16T14:06:57.056Z,2022-10-17T02:24:40Z,3849211999,212,6.1,3850693849,178,,3849211997,141,11.0,3849212001,213,2.2,3849211993,56,Right,3849211995,140,66.6,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963293,457,1,2,48,50,750ustvk4jfqmo8q4gnrcxy7z,1,65.3,22.1,2022-10-16T14:07:00.106Z,2022-10-17T02:24:39Z,3849212467,212,44.0,3849212461,56,Center,3849212463,140,95.4,3850694023,178,,3849212473,1,,3849212465,141,67.1,3849212471,213,0.8,3849212459,155,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963307,458,50,2,48,54,750ustvk4jfqmo8q4gnrcxy7z,1,96,72.4,2022-10-16T14:07:03.936Z,2022-10-17T02:24:38Z,3849212557,56,Center,3849212561,286,,3849212715,233,353,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963321,353,7,2,48,54,3adj8hkws0z1al232bg2h6tk0,1,4,27.6,2022-10-16T14:07:04.050Z,2022-10-17T02:24:38Z,3849212653,285,,3849212691,233,458,3850695011,178,,3850053825,385,,3849212647,56,Back,3849212643,167,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963343,354,6,2,48,55,3adj8hkws0z1al232bg2h6tk0,0,3.8,28.8,2022-10-16T14:07:05.030Z,2022-10-16T19:31:18Z,3849212801,233,459,3849212755,73,,3849212751,56,Back,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963327,459,6,2,48,55,750ustvk4jfqmo8q4gnrcxy7z,1,96.2,71.2,2022-10-16T14:07:05.030Z,2022-10-16T19:31:19Z,3849212785,233,354,3849212673,73,,3849212671,56,Center,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963803,460,1,2,49,18,750ustvk4jfqmo8q4gnrcxy7z,0,99.5,99.5,2022-10-16T14:07:27.594Z,2022-10-16T19:31:25Z,3850695747,178,,3849215251,2,,3849215253,6,,3849215267,141,45.4,3849215269,212,37.2,3849215271,213,4.6,3849215257,155,,3849215265,140,94.2,4a7x84pflda40oka94y36gwk,Q. Merlin,3849215273,1,,3850055149,72,,3849215263,56,Center,3849215261,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472964321,360,44,2,49,20,3adj8hkws0z1al232bg2h6tk0,1,7.9,56.4,2022-10-16T14:07:29.429Z,2022-10-17T02:24:37Z,3849218249,233,461,3849218201,56,Back,3849218203,285,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963807,461,44,2,49,20,750ustvk4jfqmo8q4gnrcxy7z,0,92.1,43.6,2022-10-16T14:07:29.430Z,2022-10-17T02:24:37Z,3849215289,56,Center,3849215291,286,,3849218269,233,360,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963823,355,12,2,49,20,3adj8hkws0z1al232bg2h6tk0,1,7.1,54.7,2022-10-16T14:07:29.504Z,2022-10-17T02:24:37Z,3849215435,15,,3849215373,56,Back,3849215381,213,5.6,3849215379,212,11.5,3849215377,141,44.0,3850696143,388,,3849215375,140,15.6,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963879,356,12,2,49,21,3adj8hkws0z1al232bg2h6tk0,1,16.9,46.7,2022-10-16T14:07:30.821Z,2022-10-17T02:10:39Z,3850698405,178,,3849215675,213,5.4,3849215667,56,Back,3849215669,140,23.0,3849215671,141,34.9,3849215673,212,10.3,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963911,357,1,2,49,24,3adj8hkws0z1al232bg2h6tk0,1,26.1,39.6,2022-10-16T14:07:33.500Z,2022-10-17T02:24:36Z,3849215853,213,5.6,3849215845,56,Back,3849215851,212,9.7,3849215849,141,30.7,3849215847,140,33.3,3850698943,388,,3849215843,3,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963917,358,49,2,49,25,3adj8hkws0z1al232bg2h6tk0,1,35.5,32.7,2022-10-16T14:07:34.459Z,2022-10-17T02:24:36Z,,,,,,,,,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963931,359,3,2,49,25,3adj8hkws0z1al232bg2h6tk0,0,34.2,34,2022-10-16T14:07:35.038Z,2022-10-17T02:24:35Z,3851476061,286,,3850705707,178,,3850059329,465,,3849215979,56,Back,3849216381,233,462,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963945,462,7,2,49,26,750ustvk4jfqmo8q4gnrcxy7z,1,65.8,66,2022-10-16T14:07:35.434Z,2022-10-17T02:24:35Z,3849216091,56,Center,3850705957,178,,3850059785,384,,3851476059,285,,3849216113,233,359,,,,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472963951,463,49,2,49,27,750ustvk4jfqmo8q4gnrcxy7z,1,61.6,71.2,2022-10-16T14:07:36.241Z,2022-10-17T02:24:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472964041,464,1,2,49,28,750ustvk4jfqmo8q4gnrcxy7z,1,60,72.1,2022-10-16T14:07:37.369Z,2022-10-17T02:24:34Z,3850706759,178,,3849216559,56,Back,3849216565,212,49.0,3849216563,141,55.8,3849216569,1,,3849216567,213,3.4,3849216561,140,14.5,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
