id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2516199709,1004,3,1,40,39,71ajatxnuhc5cnm3xvgdky49w,1,54.9,12,2023-03-05T14:41:45.565Z,2023-03-06T04:29:04Z,4076991559,56,Right,4076991851,464,,4077436757,178,,4077029607,233,813,4076991561,286,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515971451,405,1,1,40,40,71ajatxnuhc5cnm3xvgdky49w,1,51.5,20.2,2023-03-05T14:41:46.714Z,2023-03-06T04:29:04Z,4075771031,56,Back,4075771037,212,9.6,4077437559,178,,4075771033,140,47.3,4075771035,141,32.8,4075771041,213,2.0,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515971491,406,1,1,40,41,71ajatxnuhc5cnm3xvgdky49w,1,47.6,25.2,2023-03-05T14:41:48.114Z,2023-03-06T04:29:03Z,4075771319,56,Right,4075771327,213,5.8,4075771321,140,53.0,4077437635,178,,4075771325,212,6.3,4075771323,141,21.0,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515971583,407,1,1,40,43,71ajatxnuhc5cnm3xvgdky49w,0,51.8,14.7,2023-03-05T14:41:50.063Z,2023-03-06T04:29:02Z,4075771813,56,Center,4077437733,178,,4075771809,155,,4075771825,213,0.1,4075771823,212,40.3,4075771819,141,21.6,4075771817,140,89.9,4075771829,1,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972671,363,44,1,40,47,3adj8hkws0z1al232bg2h6tk0,1,13.9,84.2,2023-03-05T14:41:53.330Z,2023-03-06T04:29:01Z,4075777577,233,408,4075777519,285,,4075777517,56,Back,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515971589,408,44,1,40,47,71ajatxnuhc5cnm3xvgdky49w,0,86.1,15.8,2023-03-05T14:41:53.331Z,2023-03-06T04:29:01Z,4075777653,233,363,4075771873,286,,4075771871,56,Right,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515971737,358,12,1,40,47,3adj8hkws0z1al232bg2h6tk0,1,13.6,82.8,2023-03-05T14:41:53.362Z,2023-03-06T04:29:00Z,4077437969,178,,4075778543,167,,4075778549,212,16.9,4075778817,15,,4075778545,140,0.0,4075778551,213,2.6,4075778547,141,95.2,4075772703,56,Back,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516200005,1005,56,1,40,50,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-03-05T14:41:57.024Z,2023-03-06T04:29:00Z,4076993209,56,Right,,,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972091,359,6,1,40,50,3adj8hkws0z1al232bg2h6tk0,0,6.2,88.3,2023-03-05T14:41:57.248Z,2023-03-05T22:36:45Z,4075783541,233,409,4075774601,56,Back,4075774607,73,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515971717,409,6,1,40,50,71ajatxnuhc5cnm3xvgdky49w,1,93.8,11.7,2023-03-05T14:41:57.248Z,2023-03-05T22:36:46Z,4075772609,75,,4075772607,56,Right,4075783499,233,359,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972735,415,1,1,41,14,71ajatxnuhc5cnm3xvgdky49w,1,99.5,0.5,2023-03-05T14:42:21.038Z,2023-03-06T03:25:21Z,4075777875,141,3.5,4075777865,6,,4075777873,140,96.6,4077438341,178,,4075782045,189,,4075777877,212,3.7,4075777879,213,2.6,4075777869,56,Right,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972385,410,1,1,41,17,71ajatxnuhc5cnm3xvgdky49w,1,94.5,3.2,2023-03-05T14:42:23.714Z,2023-03-06T04:28:59Z,4075776105,140,84.9,4075776107,141,12.2,4075776103,56,Right,4075776111,213,2.6,4075776109,212,11.8,4077438413,178,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972389,411,1,1,41,18,71ajatxnuhc5cnm3xvgdky49w,0,84.7,12.4,2023-03-05T14:42:24.630Z,2023-03-06T04:28:59Z,4076995323,72,,4075776139,212,14.0,4077438647,178,,4075776125,155,,4075776143,213,1.3,4075776123,2,,4075776133,140,87.9,4076995321,223,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,4075776135,141,32.4,4075776129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972363,360,61,1,41,18,3adj8hkws0z1al232bg2h6tk0,1,12.3,74.7,2023-03-05T14:42:25.032Z,2023-03-06T04:28:59Z,4075775997,56,Back,4077439105,21,,4077439107,388,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972447,413,15,1,41,20,71ajatxnuhc5cnm3xvgdky49w,1,75.6,28.4,2023-03-05T14:42:26.951Z,2023-03-06T04:28:58Z,4075785545,233,361,4075776417,18,,4075785971,230,97.3,4075785483,82,,4077439213,178,,4075785975,231,47.1,4075776419,56,Center,4075785945,103,1.4,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,4075785955,328,,4075785961,458,,4075785941,78,,4075785947,215,,4075785477,25,4075785965,146,88.6,4075785943,102,4075785969,147,4075785949,108,,,48.2,42.8,4075785479,72,,,,,,,,,,,
2515972419,361,10,1,41,20,3adj8hkws0z1al232bg2h6tk0,1,16.3,65.7,2023-03-05T14:42:27.229Z,2023-03-06T04:28:58Z,4077439441,178,,4075776309,56,Back,4075776307,94,,4075785559,233,413,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972487,362,6,1,41,21,3adj8hkws0z1al232bg2h6tk0,0,17,67,2023-03-05T14:42:28.178Z,2023-03-05T22:37:51Z,4075776621,56,Back,4075776685,233,414,4075776623,73,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972479,414,6,1,41,21,71ajatxnuhc5cnm3xvgdky49w,1,83,33,2023-03-05T14:42:28.178Z,2023-03-05T22:37:52Z,4075776585,75,,4075776583,56,Center,4075776663,233,362,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972441,412,43,1,41,24,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-03-05T14:42:30.379Z,2023-03-05T14:43:54Z,4075785051,144,1,4075776399,213,1.9,4075776391,141,31.2,4075776397,212,10.0,4075776389,140,81.9,4075776387,56,Center,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515972955,416,1,1,41,48,71ajatxnuhc5cnm3xvgdky49w,0,99.6,0.7,2023-03-05T14:42:54.439Z,2023-03-05T22:37:56Z,4075779203,140,94.3,4077439687,178,,4075779199,56,Center,4075779257,1,,4075779193,155,,4075779209,213,1.7,4076997537,72,,4075779185,2,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,4075779205,141,50.9,4075779189,6,,4075779195,223,,4075779207,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515973021,364,12,1,41,50,3adj8hkws0z1al232bg2h6tk0,1,4.5,43.3,2023-03-05T14:42:56.301Z,2023-03-06T04:28:57Z,4077440271,178,,4075779543,213,5.1,4075779561,15,,4075779539,141,10.3,4075779537,140,12.9,4075779541,212,24.1,4075779535,56,Back,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515973045,365,49,1,41,54,3adj8hkws0z1al232bg2h6tk0,1,11.1,11.4,2023-03-05T14:43:00.827Z,2023-03-06T04:28:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515973197,366,1,1,41,54,3adj8hkws0z1al232bg2h6tk0,1,11.1,11.2,2023-03-05T14:43:00.868Z,2023-03-06T04:28:56Z,4075780401,212,31.0,4075780393,140,40.6,4075780397,141,11.6,4075780405,213,0.0,4075780387,155,,4077440551,178,,4075780389,56,Back,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515973569,368,3,1,41,57,3adj8hkws0z1al232bg2h6tk0,1,38,14.1,2023-03-05T14:43:04.033Z,2023-03-06T04:28:55Z,4075782553,56,Back,4075782555,286,,4077440667,178,,4075783307,233,419,4076998795,465,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515973659,419,45,1,41,57,71ajatxnuhc5cnm3xvgdky49w,0,62,85.9,2023-03-05T14:43:04.033Z,2023-03-06T04:28:55Z,4075783047,285,,4075783045,56,Left,4075783525,233,368,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516201199,814,3,1,41,59,3adj8hkws0z1al232bg2h6tk0,0,47.4,9,2023-03-05T14:43:05.744Z,2023-03-06T04:28:55Z,4076999719,467,7atxpldexe9adg8ft1wbjndud,4076999713,56,Back,4076999717,465,,4076999715,286,,4077441301,178,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515973201,367,4,1,41,59,3adj8hkws0z1al232bg2h6tk0,1,49.4,10.6,2023-03-05T14:43:06.125Z,2023-03-06T04:28:54Z,4075780429,286,,4075780421,13,,4075780427,265,,4075780549,233,417,4075780423,56,Back,4075780425,152,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515973215,417,4,1,41,59,71ajatxnuhc5cnm3xvgdky49w,0,50.6,89.4,2023-03-05T14:43:06.126Z,2023-03-06T04:28:54Z,4075780481,56,Left,4075780585,233,367,4077441231,389,,4075780489,265,,4075780485,152,,4075780477,13,,4075780493,285,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515973247,418,17,1,42,6,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-03-05T14:43:12.318Z,2023-03-05T22:39:13Z,4077001401,393,,4075780705,31,,4075780709,13,243,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974697,369,1,1,43,14,3adj8hkws0z1al232bg2h6tk0,1,53.7,15.7,2023-03-05T14:44:20.943Z,2023-03-06T04:28:53Z,4075788833,5,,4075788849,1,,4075788839,56,Center,4075788843,141,64.5,4075788835,155,,4075788841,140,86.1,4075788847,213,0.8,4075788837,152,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,4077441563,178,,4075788845,212,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974703,370,44,1,43,17,3adj8hkws0z1al232bg2h6tk0,1,86.4,64.3,2023-03-05T14:44:23.751Z,2023-03-06T04:28:53Z,4075788885,56,Center,4075788909,233,420,4075788887,286,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974693,420,44,1,43,17,71ajatxnuhc5cnm3xvgdky49w,0,13.6,35.7,2023-03-05T14:44:23.752Z,2023-03-06T04:28:52Z,4075788817,56,Back,4075788819,285,,4075788991,233,370,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974735,371,1,1,43,17,3adj8hkws0z1al232bg2h6tk0,0,86.6,64.6,2023-03-05T14:44:23.781Z,2023-03-06T04:28:52Z,4075789047,141,51.5,4075789041,3,,4075789051,213,5.6,4077002651,168,,4075789045,140,96.6,4077441863,388,,4075789049,212,13.8,4075789043,56,Center,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974745,421,52,1,43,19,71ajatxnuhc5cnm3xvgdky49w,1,4,46.4,2023-03-05T14:44:25.663Z,2023-03-06T04:28:51Z,4077441951,178,,4077002813,377,,,,,,,,,,,,,,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974823,422,1,1,43,22,71ajatxnuhc5cnm3xvgdky49w,1,15.1,43,2023-03-05T14:44:28.666Z,2023-03-06T04:28:51Z,4075789557,287,,4075927367,1,,4075789485,212,44.7,4075789477,140,49.9,4075789467,123,,4075789489,213,5.7,4075789481,141,5.2,4077442045,178,,2vgr8c97x4b2e51tyvvixusid,M. Sels,4075789473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974913,423,50,1,43,25,71ajatxnuhc5cnm3xvgdky49w,1,52,7.6,2023-03-05T14:44:31.721Z,2023-03-06T04:28:51Z,4075789889,286,,4075789887,56,Right,4075790271,233,372,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974949,372,7,1,43,26,3adj8hkws0z1al232bg2h6tk0,1,48,92.4,2023-03-05T14:44:32.519Z,2023-03-06T04:28:50Z,4075790087,285,,4077003855,385,,4075790197,233,423,4075790083,167,,4075790085,56,Back,4077442549,178,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974961,373,5,1,43,27,3adj8hkws0z1al232bg2h6tk0,0,51.2,101.2,2023-03-05T14:44:34.259Z,2023-03-05T22:40:00Z,4075790139,56,Left,4075790281,233,424,4075790141,347,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515974957,424,5,1,43,27,71ajatxnuhc5cnm3xvgdky49w,1,48.8,-1.2,2023-03-05T14:44:34.259Z,2023-03-05T22:40:01Z,4075790251,233,373,4075790109,56,Back,4075790111,347,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515975225,425,1,1,43,35,71ajatxnuhc5cnm3xvgdky49w,1,47.1,0,2023-03-05T14:44:41.602Z,2023-03-06T04:28:50Z,4075791575,213,2.0,4075791573,212,12.2,4075791563,107,,4075791567,56,Back,4075791571,141,14.4,4075791569,140,42.0,4077004709,189,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515975263,426,1,1,43,40,71ajatxnuhc5cnm3xvgdky49w,1,37.8,33.5,2023-03-05T14:44:46.530Z,2023-03-06T04:28:47Z,4075791789,141,62.1,4075791787,140,37.6,4077442977,178,,4075791791,212,19.4,4075791785,56,Back,4075791793,213,1.6,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515975319,427,1,1,43,43,71ajatxnuhc5cnm3xvgdky49w,1,38.4,58.9,2023-03-05T14:44:49.550Z,2023-03-06T04:28:46Z,4075792089,140,41.5,4075792087,56,Back,4075792091,141,44.8,4075792093,212,10.1,4077443119,178,,4075792095,213,5.0,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515975385,428,1,1,43,44,71ajatxnuhc5cnm3xvgdky49w,1,40.5,43.9,2023-03-05T14:44:50.556Z,2023-03-06T04:28:46Z,4075792357,56,Back,4075792359,140,36.1,4075792365,213,1.9,4075792363,212,14.2,4077443195,178,,4075792361,141,63.7,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515975569,429,1,1,43,47,71ajatxnuhc5cnm3xvgdky49w,1,40.2,62.1,2023-03-05T14:44:53.625Z,2023-03-06T04:28:44Z,4075793373,1,,4075793363,56,Center,4075793365,140,80.3,4077443317,178,,4075793369,212,46.2,4075793361,155,,4075793367,141,34.2,4075793371,213,5.9,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515975545,374,4,1,43,50,3adj8hkws0z1al232bg2h6tk0,1,18.1,61.7,2023-03-05T14:44:56.481Z,2023-03-06T04:28:44Z,4075793601,233,430,4075793267,56,Back,4075793271,152,,4075793265,10,,4075793275,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515975585,430,4,1,43,50,71ajatxnuhc5cnm3xvgdky49w,0,81.9,38.3,2023-03-05T14:44:56.482Z,2023-03-06T04:28:43Z,4075793431,286,,4075793425,10,,4077443595,388,,4075793667,233,374,4075793429,152,,4075793427,56,Center,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976065,375,1,1,44,12,3adj8hkws0z1al232bg2h6tk0,1,23.7,66.1,2023-03-05T14:45:18.672Z,2023-03-06T04:28:43Z,4075796029,213,0.3,4075796013,152,,4075796017,140,64.8,4075796011,155,,4077443817,178,,4075796021,141,83.8,4075796015,56,Left,4075796031,1,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,4075796009,5,,4075796025,212,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976113,376,44,1,44,15,3adj8hkws0z1al232bg2h6tk0,1,68.7,80.9,2023-03-05T14:45:21.303Z,2023-03-06T04:28:43Z,4075796275,233,431,4075796249,286,,4075796247,56,Left,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976091,431,44,1,44,15,71ajatxnuhc5cnm3xvgdky49w,0,31.3,19.1,2023-03-05T14:45:21.304Z,2023-03-06T04:28:42Z,4075796145,285,,4075796143,56,Back,4075796375,233,376,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976205,377,1,1,44,15,3adj8hkws0z1al232bg2h6tk0,1,68.2,80.1,2023-03-05T14:45:21.325Z,2023-03-06T04:28:42Z,4075796757,56,Left,4075796759,140,80.7,4075796765,213,0.4,4075796763,212,14.5,4075796755,168,,4077444071,388,,4075796753,3,,4075796761,141,89.0,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976215,378,1,1,44,20,3adj8hkws0z1al232bg2h6tk0,0,95.7,71.6,2023-03-05T14:45:26.372Z,2023-03-06T04:28:39Z,4075796827,141,59.6,4075796829,212,8.2,4075796931,195,,4075796825,140,95.8,4075796823,56,Center,4077444177,178,,4075796831,213,4.7,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976231,432,61,1,44,20,71ajatxnuhc5cnm3xvgdky49w,1,4.3,38,2023-03-05T14:45:26.735Z,2023-03-06T04:28:39Z,4077444299,178,,4075796897,56,Back,,,,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976249,433,49,1,44,20,71ajatxnuhc5cnm3xvgdky49w,1,5.9,31.3,2023-03-05T14:45:27.221Z,2023-03-06T04:28:38Z,,,,,,,,,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976307,434,1,1,44,22,71ajatxnuhc5cnm3xvgdky49w,1,2,27.5,2023-03-05T14:45:28.633Z,2023-03-06T04:28:38Z,4077444551,178,,4075797281,213,5.6,4075797275,140,17.3,4075797273,56,Back,4075797277,141,9.7,4075797279,212,20.1,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976321,435,61,1,44,23,71ajatxnuhc5cnm3xvgdky49w,0,16.6,10.2,2023-03-05T14:45:30.124Z,2023-03-06T04:28:37Z,4075797357,56,Back,4077444651,178,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976343,379,49,1,44,25,3adj8hkws0z1al232bg2h6tk0,1,76.2,93.4,2023-03-05T14:45:31.677Z,2023-03-06T04:28:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976409,380,1,1,44,25,3adj8hkws0z1al232bg2h6tk0,1,76.2,93.4,2023-03-05T14:45:31.693Z,2023-03-06T04:28:36Z,4075797843,213,5.9,4075797839,212,12.7,4075797829,56,Left,4075797835,141,85.7,4075797833,140,87.2,4077444775,178,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976453,381,1,1,44,27,3adj8hkws0z1al232bg2h6tk0,1,81.9,85.4,2023-03-05T14:45:33.739Z,2023-03-06T04:28:35Z,4075798119,212,8.6,4075798117,141,91.5,4075798121,213,2.6,4075798113,56,Left,4075798115,140,74.7,4077444897,178,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976513,382,1,1,44,30,3adj8hkws0z1al232bg2h6tk0,1,73.9,89.6,2023-03-05T14:45:36.302Z,2023-03-06T04:28:34Z,4075798469,212,25.4,4075798467,141,54.3,4075798461,56,Center,4075798457,155,,4077445001,178,,4075798473,213,5.0,4075798465,140,81.7,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976535,383,50,1,44,31,3adj8hkws0z1al232bg2h6tk0,1,82.6,53.2,2023-03-05T14:45:37.666Z,2023-03-06T06:29:54Z,4075798563,286,,4075798561,56,Center,4075798705,233,436,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976541,436,7,1,44,32,71ajatxnuhc5cnm3xvgdky49w,1,17.4,46.8,2023-03-05T14:45:38.562Z,2023-03-06T06:29:55Z,4075798595,56,Back,4077008855,384,,4075798681,233,383,4077445229,178,,4075798597,285,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976551,437,49,1,44,33,71ajatxnuhc5cnm3xvgdky49w,1,15.6,42.2,2023-03-05T14:45:39.554Z,2023-03-06T04:28:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515976607,438,1,1,44,33,71ajatxnuhc5cnm3xvgdky49w,1,15.6,42.2,2023-03-05T14:45:39.581Z,2023-03-06T04:28:32Z,4075798905,56,Back,4075798911,212,30.9,4077445421,178,,4075798907,140,41.4,4075798913,213,0.5,4075798909,141,64.2,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516303451,1414,67,1,44,34,71ajatxnuhc5cnm3xvgdky49w,1,41.9,52.8,2023-03-05T14:45:41.100Z,2023-03-06T04:28:32Z,4077569231,233,1057,,,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516303449,1057,67,1,44,34,3adj8hkws0z1al232bg2h6tk0,0,58.1,47.2,2023-03-05T14:45:41.101Z,2023-03-06T04:28:31Z,4077569239,233,1414,,,,,,,,,,,,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
