id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/11/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2482120523,733,1,2,71,20,3xedluek08t2ka7oypwuullcn,1,35.4,72.1,2022-11-05T21:26:48.281Z,2022-11-06T08:14:28Z,3897561351,140,40.5,3897561357,213,4.9,3898311973,1,,3897561353,141,23.7,3897561355,212,33.3,3898211777,178,,3897561349,56,Back,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120525,734,3,2,71,25,3xedluek08t2ka7oypwuullcn,0,56.3,9.4,2022-11-05T21:26:54.045Z,2022-11-06T08:06:55Z,3897561371,286,,3897561369,56,Right,3897741229,465,,3897561429,233,552,3898212033,178,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120531,552,7,2,71,26,75qj99fhg5c0ztj2tva5u4uii,1,43.7,90.6,2022-11-05T21:26:54.758Z,2022-11-06T08:06:55Z,3897561407,167,,3898212127,389,,3897561411,285,,3897561409,56,Back,3897741287,385,,3897561421,233,734,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120533,553,5,2,71,28,75qj99fhg5c0ztj2tva5u4uii,0,42.5,101.6,2022-11-05T21:26:56.940Z,2022-11-06T06:44:33Z,3897561607,233,735,3897561415,347,,3897561413,56,Back,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120561,735,5,2,71,28,3xedluek08t2ka7oypwuullcn,1,57.5,-1.6,2022-11-05T21:26:56.940Z,2022-11-06T06:44:32Z,3897561551,347,,3897561549,56,Right,3897561589,233,553,,,,,,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120599,736,1,2,71,36,3xedluek08t2ka7oypwuullcn,1,58.3,0,2022-11-05T21:27:04.636Z,2022-11-06T08:14:27Z,3897561797,213,2.5,3897561789,56,Back,3897561793,141,21.1,3897561795,212,27.2,3897561791,140,37.1,3897561787,107,,3897561799,1,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120613,737,1,2,71,42,3xedluek08t2ka7oypwuullcn,1,37.5,49.7,2022-11-05T21:27:10.450Z,2022-11-06T08:14:26Z,3897561891,56,Back,3897561899,213,1.3,3897561897,212,14.9,3897561893,140,41.0,3898212439,178,,3897561895,141,70.9,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120627,738,1,2,71,45,3xedluek08t2ka7oypwuullcn,1,46,79.3,2022-11-05T21:27:13.726Z,2022-11-06T08:14:26Z,3897561977,212,10.4,3897561979,213,0.0,3897561975,141,79.6,3898212479,178,,3897561971,56,Left,3897561973,140,55.9,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120633,739,1,2,71,47,3xedluek08t2ka7oypwuullcn,1,54.2,85.2,2022-11-05T21:27:15.473Z,2022-11-06T08:14:25Z,3897562007,56,Back,3898212555,178,,3897562011,141,91.7,3897562015,213,2.8,3897562009,140,43.2,3897562013,212,12.4,,,,,,,eolso19u03zxw2pca2i95v4dl,A. Claude-Maurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120649,740,1,2,71,49,3xedluek08t2ka7oypwuullcn,1,43.9,95.6,2022-11-05T21:27:17.426Z,2022-11-06T08:14:24Z,3897562077,140,31.3,3897562083,213,4.1,3897562081,212,23.1,3898217801,178,,3897562075,56,Back,3897562079,141,67.8,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120717,741,1,2,71,53,3xedluek08t2ka7oypwuullcn,1,32.6,73.4,2022-11-05T21:27:21.348Z,2022-11-06T08:14:23Z,3897562371,213,4.8,3897562369,212,33.6,3898311921,1,,3898217905,178,,3897562367,141,24.1,3897562365,140,34.4,3897562363,56,Back,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120731,742,1,2,71,58,3xedluek08t2ka7oypwuullcn,1,37.3,28.2,2022-11-05T21:27:26.344Z,2022-11-06T08:14:22Z,3897562427,140,52.1,3897562425,56,Right,3897562433,213,5.7,3897562429,141,13.3,3898217995,178,,3897562431,212,18.6,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120753,743,1,2,71,59,3xedluek08t2ka7oypwuullcn,1,50.5,10.9,2022-11-05T21:27:27.920Z,2022-11-06T08:14:22Z,3897562549,213,2.4,3897562541,56,Back,3897562547,212,14.9,3897562545,141,26.3,3898218071,178,,3897562543,140,40.4,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120763,744,1,2,72,4,3xedluek08t2ka7oypwuullcn,1,39.8,27.6,2022-11-05T21:27:32.192Z,2022-11-06T08:14:21Z,3897562579,56,Back,3897562587,213,5.1,3897562583,141,7.3,3897562585,212,15.1,3898218133,178,,3897562581,140,45.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120781,745,1,2,72,6,3xedluek08t2ka7oypwuullcn,1,46.5,6.6,2022-11-05T21:27:34.313Z,2022-11-06T08:14:20Z,3897562671,213,0.7,3897562669,212,43.7,3897562661,155,,3897562673,1,,3898218199,178,,3897562667,141,49.2,3897562665,140,77.7,3897562663,56,Center,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120783,746,61,2,72,8,3xedluek08t2ka7oypwuullcn,0,78.4,47.5,2022-11-05T21:27:37.146Z,2022-11-06T08:14:20Z,3897562677,56,Center,3898218549,178,,,,,,,,,,,,,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120787,554,49,2,72,10,75qj99fhg5c0ztj2tva5u4uii,1,18.7,59.1,2022-11-05T21:27:38.324Z,2022-11-06T08:14:20Z,,,,,,,,,,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120807,555,1,2,72,11,75qj99fhg5c0ztj2tva5u4uii,1,14,64.7,2022-11-05T21:27:39.752Z,2022-11-06T08:14:19Z,3897562787,212,16.9,3897562783,140,18.9,3897562785,141,88.3,3898218715,178,,3897562781,56,Back,3897562789,213,1.3,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482152893,775,3,2,72,13,75qj99fhg5c0ztj2tva5u4uii,1,18.3,84.8,2022-11-05T21:27:41.507Z,2022-11-06T08:14:18Z,3897775455,233,909,3897742783,56,Back,3897742787,285,,3898218843,178,,3897742871,465,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482152897,909,45,2,72,13,3xedluek08t2ka7oypwuullcn,0,81.7,15.2,2022-11-05T21:27:41.507Z,2022-11-06T08:14:19Z,3897742799,56,Right,3897775471,233,775,3897742801,286,,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120823,556,1,2,72,15,75qj99fhg5c0ztj2tva5u4uii,1,29.4,89.5,2022-11-05T21:27:43.633Z,2022-11-06T08:14:17Z,3897562859,140,37.4,3897562861,141,80.9,3898218995,178,,3897562857,56,Back,3897562863,212,10.2,3897562865,213,5.7,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120835,557,1,2,72,16,75qj99fhg5c0ztj2tva5u4uii,1,41.4,83,2022-11-05T21:27:44.513Z,2022-11-06T08:14:17Z,3898219119,178,,3897562905,141,96.2,3897562909,213,1.7,3897562903,140,40.1,3897562901,56,Back,3897562907,212,9.1,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120839,558,1,2,72,18,75qj99fhg5c0ztj2tva5u4uii,0,42,96.3,2022-11-05T21:27:46.356Z,2022-11-06T08:14:16Z,3897562921,141,94.4,3897562949,286,,3897562943,236,,3897562925,212,1.3,3898219291,178,,3897562931,213,4.5,3897562917,56,Back,3897562945,233,747,dvtd4xsoihe7srn69irnng5w5,P. Capelle,3897562919,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120837,747,74,2,72,18,3xedluek08t2ka7oypwuullcn,1,56.3,3.1,2022-11-05T21:27:46.466Z,2022-11-06T08:14:16Z,3897562965,233,558,3897562913,56,Right,3897562915,285,,3898219351,178,,,,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120871,559,5,2,72,20,75qj99fhg5c0ztj2tva5u4uii,1,44.2,101.7,2022-11-05T21:27:48.185Z,2022-11-06T06:49:54Z,3897563107,347,,3897563125,233,748,3897563105,56,Back,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120847,748,5,2,72,20,3xedluek08t2ka7oypwuullcn,0,55.8,-1.7,2022-11-05T21:27:48.185Z,2022-11-06T06:49:54Z,3897562957,347,,3897562955,56,Right,3897563139,233,559,,,,,,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120891,560,1,2,72,26,75qj99fhg5c0ztj2tva5u4uii,1,47,100,2022-11-05T21:27:54.277Z,2022-11-06T08:14:16Z,3897563233,213,4.1,3897563223,107,,3897563225,56,Back,3897563227,140,41.0,3897563231,212,10.5,3897563229,141,89.1,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120911,561,1,2,72,30,75qj99fhg5c0ztj2tva5u4uii,1,40.5,81.7,2022-11-05T21:27:59.118Z,2022-11-06T08:14:15Z,3897563357,56,Back,3898219507,178,,3897563365,213,4.4,3897563363,212,20.7,3897563361,141,53.0,3897563359,140,33.9,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120927,562,1,2,72,38,75qj99fhg5c0ztj2tva5u4uii,1,49.9,31.5,2022-11-05T21:28:07.091Z,2022-11-06T08:14:12Z,3897563457,140,54.7,3897563463,213,5.1,3898219579,178,,3897563455,56,Right,3897563461,212,12.9,3897563459,141,14.0,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120943,563,1,2,72,41,75qj99fhg5c0ztj2tva5u4uii,1,51.4,6.2,2022-11-05T21:28:09.382Z,2022-11-06T08:14:12Z,3897563519,140,46.5,3897563525,213,1.9,3897563523,212,18.4,3898219613,178,,3897563517,56,Back,3897563521,141,32.2,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120965,564,1,2,72,43,75qj99fhg5c0ztj2tva5u4uii,1,46.9,23.8,2022-11-05T21:28:11.953Z,2022-11-06T08:14:11Z,3897563647,141,34.9,3897563651,213,0.9,3897563643,56,Center,3897563645,140,52.8,3898219673,178,,3897563649,212,9.8,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120975,565,1,2,72,47,75qj99fhg5c0ztj2tva5u4uii,1,43.3,40.2,2022-11-05T21:28:16.061Z,2022-11-06T08:14:09Z,3897563719,140,51.8,3897563725,213,0.9,3897563723,212,14.0,3898219793,178,,3897563717,56,Center,3897563721,141,56.0,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120983,566,1,2,72,49,75qj99fhg5c0ztj2tva5u4uii,1,49.6,43.8,2022-11-05T21:28:17.933Z,2022-11-06T08:14:09Z,3897563779,212,4.3,3897563777,141,37.7,3898219907,178,,3897563781,213,5.0,3897563773,56,Center,3897563775,140,50.7,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482120989,567,1,2,72,51,75qj99fhg5c0ztj2tva5u4uii,1,53.2,36.7,2022-11-05T21:28:19.676Z,2022-11-06T08:14:08Z,3897563821,140,62.7,3898219969,178,,3897563827,213,1.0,3897563825,212,17.5,3897563819,56,Center,3897563823,141,57.8,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121009,568,1,2,72,54,75qj99fhg5c0ztj2tva5u4uii,1,59.6,53.6,2022-11-05T21:28:22.532Z,2022-11-06T08:14:07Z,3897563953,212,19.4,3897563955,213,2.1,3897563949,140,50.6,3897563951,141,78.5,3898220061,178,,3897563947,56,Center,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121019,569,1,2,72,57,75qj99fhg5c0ztj2tva5u4uii,1,53.2,82.1,2022-11-05T21:28:25.995Z,2022-11-06T08:14:06Z,3897563993,213,6.3,3897563989,141,81.4,3897563987,140,70.2,3897563991,212,17.9,3897563985,56,Left,3898220207,178,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121033,570,3,2,73,0,75qj99fhg5c0ztj2tva5u4uii,1,72.4,82.8,2022-11-05T21:28:28.588Z,2022-11-06T08:14:05Z,3898220301,178,,3897564093,233,749,3897564053,56,Left,3897743603,465,,3897564055,286,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121039,749,45,2,73,0,3xedluek08t2ka7oypwuullcn,0,27.6,17.2,2022-11-05T21:28:28.588Z,2022-11-06T08:14:05Z,3897564087,285,,3897564085,56,Back,3897564097,233,570,,,,,,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121043,571,1,2,73,2,75qj99fhg5c0ztj2tva5u4uii,1,77,71.1,2022-11-05T21:28:30.410Z,2022-11-06T08:14:05Z,3897564111,141,66.1,3898220435,178,,3897564107,56,Center,3897564113,212,5.6,3897564109,140,81.2,3897564115,213,5.6,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121045,572,1,2,73,2,75qj99fhg5c0ztj2tva5u4uii,0,82.5,60.6,2022-11-05T21:28:30.991Z,2022-11-06T08:14:04Z,3897564129,212,10.2,3897564131,213,2.4,3897564127,141,70.9,3898220563,178,,3897564125,140,75.5,3897564123,56,Center,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121051,750,49,2,73,3,3xedluek08t2ka7oypwuullcn,1,20,33,2022-11-05T21:28:31.443Z,2022-11-06T08:14:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482153127,910,3,2,73,7,3xedluek08t2ka7oypwuullcn,0,29.2,29.2,2022-11-05T21:28:35.480Z,2022-11-06T08:14:02Z,3897744203,467,dvtd4xsoihe7srn69irnng5w5,3898220913,178,,3897744197,56,Back,3897744201,465,,3898311733,285,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121073,751,4,2,73,8,3xedluek08t2ka7oypwuullcn,1,28.9,25.4,2022-11-05T21:28:36.458Z,2022-11-06T08:14:02Z,3897564265,13,,3897564297,233,573,3897564273,285,,3897564267,56,Back,3897564269,152,,3897564271,265,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121077,573,4,2,73,8,75qj99fhg5c0ztj2tva5u4uii,0,71.1,74.6,2022-11-05T21:28:36.459Z,2022-11-06T08:14:01Z,3897564281,13,,3897564289,286,,3898221029,178,,3897564283,56,Center,3897564285,152,,3897564301,233,751,3897564287,265,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121257,574,18,2,73,43,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T21:29:12.164Z,2022-11-06T06:51:26Z,3897565219,42,,3897565255,55,575,3897565223,59,23,3897565221,44,Forward,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121259,575,19,2,73,43,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T21:29:12.165Z,2022-11-06T06:51:27Z,3897565247,55,574,3897565237,145,10,3897565243,293,2,3897565233,42,,3897565245,44,Forward,3897565241,292,9,3897565239,59,10,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121299,576,18,2,73,52,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T21:29:21.127Z,2022-11-06T06:51:31Z,3897565451,44,Midfielder,3897565489,55,577,3897565449,42,,3897565453,59,28,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121301,577,19,2,73,52,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T21:29:21.128Z,2022-11-06T06:51:32Z,3897565469,44,Defender,3897565459,145,2,3897565461,59,92,3897565473,55,576,3897565465,293,2,3897565455,42,,3897565463,292,3,,,,9vwdme2e657vrezfixnimrv85,S. Thioub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121501,752,1,2,74,11,3xedluek08t2ka7oypwuullcn,1,30.8,23.4,2022-11-05T21:29:39.642Z,2022-11-06T08:14:01Z,3897566441,140,57.8,3897566445,212,28.5,3897566435,155,,3897566439,56,Center,3897566443,141,27.4,3897566433,5,,3898221273,178,,3897566437,152,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,3897566447,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121503,753,4,2,74,15,3xedluek08t2ka7oypwuullcn,1,61,26.6,2022-11-05T21:29:43.257Z,2022-11-06T08:14:01Z,3897566451,13,,3897566459,286,,3897566471,233,578,3897566453,294,,3897566455,56,Center,3897566457,152,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121481,578,4,2,74,15,75qj99fhg5c0ztj2tva5u4uii,0,39,73.4,2022-11-05T21:29:43.258Z,2022-11-06T08:14:00Z,3897566337,13,,3898221325,178,,3897566343,152,,3897566345,285,,3897566481,233,753,3897566341,56,Back,3897566339,294,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121575,754,1,2,74,26,3xedluek08t2ka7oypwuullcn,1,59.9,26.3,2022-11-05T21:29:54.982Z,2022-11-06T08:14:00Z,3897566819,5,,3897566825,140,55.1,3897566823,56,Center,3897566827,141,35.5,3897568319,189,,3897566829,212,8.0,3897566821,152,,3897566831,213,2.2,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,3898221525,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121583,755,1,2,74,28,3xedluek08t2ka7oypwuullcn,1,55.9,35.9,2022-11-05T21:29:56.315Z,2022-11-06T08:13:59Z,3897566859,56,Back,3897566861,140,47.0,3898221643,178,,3897566867,213,2.0,3897566865,212,21.3,3897566863,141,64.1,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121605,756,1,2,74,30,3xedluek08t2ka7oypwuullcn,1,49.8,62.9,2022-11-05T21:29:58.480Z,2022-11-06T08:13:58Z,3897566975,212,13.7,3897566973,141,79.8,3897566977,213,1.0,3898221709,178,,3897566971,140,56.9,3897566969,56,Left,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121615,757,1,2,74,33,3xedluek08t2ka7oypwuullcn,1,55.5,89.3,2022-11-05T21:30:01.727Z,2022-11-06T08:13:57Z,3897567025,213,4.0,3897567019,140,39.0,3897567023,212,26.0,3898221815,178,,3897567021,141,60.8,3897567017,56,Back,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121627,758,1,2,74,36,3xedluek08t2ka7oypwuullcn,1,41.1,65.5,2022-11-05T21:30:04.294Z,2022-11-06T08:13:57Z,3897567085,141,28.6,3897567083,140,41.2,3898222083,178,,3897567087,212,25.1,3897567089,213,4.7,3897567081,56,Back,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121659,759,1,2,74,38,3xedluek08t2ka7oypwuullcn,0,40.2,27.6,2022-11-05T21:30:06.769Z,2022-11-06T08:13:56Z,3897567245,56,Right,3897567243,155,,3897567251,212,47.6,3898222173,178,,3897567247,140,84.0,3897567255,1,,3897567249,141,9.6,3897567253,213,6.0,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121657,579,49,2,74,42,75qj99fhg5c0ztj2tva5u4uii,1,19.9,90.1,2022-11-05T21:30:10.458Z,2022-11-06T08:13:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121681,580,1,2,74,42,75qj99fhg5c0ztj2tva5u4uii,1,19.7,90.6,2022-11-05T21:30:10.510Z,2022-11-06T08:13:55Z,3897567371,140,23.3,3897567369,56,Back,3898222361,178,,3897567375,212,6.0,3897567373,141,97.4,3897567377,213,0.9,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121711,581,1,2,74,47,75qj99fhg5c0ztj2tva5u4uii,1,33.9,76.4,2022-11-05T21:30:15.814Z,2022-11-06T08:13:55Z,3898222653,178,,3897567567,141,62.9,3897567563,56,Back,3897567565,140,43.9,3897567571,213,5.6,3897567569,212,13.9,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121717,582,50,2,74,48,75qj99fhg5c0ztj2tva5u4uii,1,48.1,58.3,2022-11-05T21:30:16.989Z,2022-11-06T08:13:54Z,3897567595,56,Back,3897567597,286,,3897567735,233,760,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121745,760,7,2,74,49,3xedluek08t2ka7oypwuullcn,1,51.9,41.7,2022-11-05T21:30:17.629Z,2022-11-06T08:13:54Z,3898222859,178,,3897567731,233,582,3897745961,384,,3897567705,56,Center,3897567707,285,,,,,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121751,761,49,2,74,49,3xedluek08t2ka7oypwuullcn,1,53.5,29.8,2022-11-05T21:30:18.010Z,2022-11-06T08:13:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482121757,762,1,2,74,50,3xedluek08t2ka7oypwuullcn,0,50.6,32.7,2022-11-05T21:30:18.972Z,2022-11-06T08:13:53Z,3898225035,178,,3897567747,141,47.0,3897567751,213,0.5,3897567743,56,Center,3897567745,140,68.4,3897567749,212,21.1,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
