id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2476188863,881,44,2,74,8,z1wbqtd0fz5t5eezjvrbld3h,1,24.8,67.5,2022-10-23T12:29:51.666Z,2022-10-23T20:19:20Z,3866213021,56,Back,3866213045,233,509,3866213023,285,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188353,509,44,2,74,8,75qj99fhg5c0ztj2tva5u4uii,0,75.2,32.5,2022-10-23T12:29:51.667Z,2022-10-23T20:19:19Z,3866210341,286,,3866213073,233,881,3866210339,56,Center,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188903,882,1,2,74,8,z1wbqtd0fz5t5eezjvrbld3h,0,25.2,67.7,2022-10-23T12:29:51.733Z,2022-10-23T20:19:19Z,3866213229,212,3.5,3868125549,388,,3866213227,141,70.3,3866213221,3,,3866213225,140,28.1,3866213231,213,0.5,3866213223,56,Back,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188943,516,61,2,74,8,75qj99fhg5c0ztj2tva5u4uii,1,74.9,32.1,2022-10-23T12:29:51.822Z,2022-10-23T20:19:19Z,3866213381,56,Center,3868130921,388,,3868130919,21,,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188369,875,49,2,74,10,z1wbqtd0fz5t5eezjvrbld3h,1,28.3,59.2,2022-10-23T12:29:53.541Z,2022-10-23T20:19:18Z,,,,,,,,,,,,,,,,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188393,876,1,2,74,12,z1wbqtd0fz5t5eezjvrbld3h,1,24.7,54.5,2022-10-23T12:29:55.275Z,2022-10-23T20:19:17Z,3866210533,140,24.8,3866210539,213,1.6,3866210537,212,6.9,3868125737,178,,3866210531,56,Back,3866210535,141,64.7,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188425,877,1,2,74,13,z1wbqtd0fz5t5eezjvrbld3h,0,25.2,65.4,2022-10-23T12:29:56.433Z,2022-10-23T21:14:57Z,3866210695,140,30.4,3866210707,213,0.8,3866210699,141,73.9,3866210693,56,Back,3866210703,212,8.0,3868125769,178,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476653837,2029,1,2,74,15,z1wbqtd0fz5t5eezjvrbld3h,0,28.9,85.9,2022-10-23T12:29:58.140Z,2022-10-23T21:15:13Z,3868669729,56,Back,3868669733,141,85.7,3868669737,213,6.3,3868669731,140,45.9,3868669735,212,17.9,3868670221,178,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188431,510,8,2,74,17,75qj99fhg5c0ztj2tva5u4uii,1,51.1,16.9,2022-10-23T12:30:00.087Z,2022-10-23T20:19:16Z,3867316875,384,,3868128173,178,,3866210763,56,Right,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188453,511,49,2,74,18,75qj99fhg5c0ztj2tva5u4uii,1,59.2,8.6,2022-10-23T12:30:01.791Z,2022-10-23T20:19:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188479,512,1,2,74,18,75qj99fhg5c0ztj2tva5u4uii,1,59,8.6,2022-10-23T12:30:01.878Z,2022-10-23T20:19:16Z,3866210969,140,66.6,3866210973,212,15.4,3866210967,56,Center,3866210971,141,28.0,3866210975,213,1.0,3868127379,178,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188429,878,43,2,74,19,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T12:30:02.311Z,2022-10-23T19:57:34Z,3866210761,213,0.1,3866210759,212,11.8,3868128661,178,0,3866210755,140,40.6,3866210757,141,76.7,3866210753,56,Back,3868449435,144,1,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188491,513,1,2,74,21,75qj99fhg5c0ztj2tva5u4uii,1,50.8,15.2,2022-10-23T12:30:04.458Z,2022-10-23T20:19:15Z,3866211035,141,19.1,3866211031,56,Right,3866211037,212,11.3,3866211039,213,0.2,3866211033,140,61.3,3868134269,178,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188515,514,1,2,74,22,75qj99fhg5c0ztj2tva5u4uii,1,72.2,2.9,2022-10-23T12:30:05.839Z,2022-10-23T20:19:15Z,3866351407,155,,3866211173,56,Right,3866211179,212,6.8,3866211177,141,10.0,3866211181,213,0.8,3866211175,140,76.7,3868134603,178,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188575,515,4,2,74,23,75qj99fhg5c0ztj2tva5u4uii,1,72.8,5.6,2022-10-23T12:30:06.116Z,2022-10-23T20:19:14Z,3866211501,56,Right,3866211505,265,,3866211499,13,,3866211507,286,,3866211503,152,,3866211551,233,880,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188571,880,4,2,74,23,z1wbqtd0fz5t5eezjvrbld3h,0,27.2,94.4,2022-10-23T12:30:06.117Z,2022-10-23T20:19:14Z,3866211469,13,,3866211473,152,,3868135789,178,,3866211477,285,,3866211475,265,,3866211471,56,Back,3866211559,233,515,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188529,879,43,2,74,23,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T12:30:06.828Z,2022-10-23T12:31:37Z,3866218181,144,1,3866211241,213,6.0,3866211233,56,Back,3866211239,212,10.4,3866211243,1,0,3866211231,157,0,3866211235,140,36.3,3866211237,141,83.9,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476840997,976,17,2,75,9,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-10-23T12:30:51.925Z,2022-10-24T11:45:37Z,3869655121,189,,3869655083,31,,3869655085,184,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476193639,925,43,2,75,9,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T12:30:52.453Z,2022-10-24T11:45:21Z,3866237801,392,0,3866237799,31,0,3869654885,144,17,3866237803,13,243,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189217,517,1,2,75,14,75qj99fhg5c0ztj2tva5u4uii,0,74.4,7,2022-10-23T12:30:57.429Z,2022-10-23T20:19:13Z,3866214883,212,33.7,3868024417,178,,3868518065,1,,3866214875,56,Center,3866214871,152,,3866214879,140,89.2,3866214869,155,,3866214865,2,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,3866214867,5,,3867321937,223,3866214881,141,51.0,3866214885,213,3867321939,72,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189315,883,12,2,75,16,z1wbqtd0fz5t5eezjvrbld3h,1,12,47.7,2022-10-23T12:30:59.144Z,2022-10-23T20:19:13Z,3866215379,212,11.9,3866215377,141,35.4,3866215381,213,5.5,3866215375,140,20.1,3868024691,388,,3866221995,15,,3866215373,56,Back,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189275,518,1,2,75,19,75qj99fhg5c0ztj2tva5u4uii,1,84.3,81.7,2022-10-23T12:31:02.510Z,2022-10-23T20:19:13Z,3866215133,212,10.7,3866215129,140,74.6,3868025175,178,,3866215127,56,Center,3866215131,141,77.0,3866215135,213,3.4,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189339,519,1,2,75,21,75qj99fhg5c0ztj2tva5u4uii,1,77,83.5,2022-10-23T12:31:04.112Z,2022-10-23T20:19:12Z,3866215479,140,79.2,3866215477,56,Left,3866215481,141,93.6,3866215485,213,1.2,3868026125,178,,3866215483,212,7.2,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189379,520,1,2,75,24,75qj99fhg5c0ztj2tva5u4uii,1,81.9,99.9,2022-10-23T12:31:07.728Z,2022-10-23T20:19:10Z,3866215669,140,77.5,3866215673,212,11.1,3866215667,56,Left,3868026411,178,,3866215671,141,85.1,3866215675,213,4.3,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189429,521,1,2,75,26,75qj99fhg5c0ztj2tva5u4uii,1,78.9,92,2022-10-23T12:31:09.033Z,2022-10-23T20:19:10Z,3866215931,56,Center,3866215935,141,76.9,3866215937,212,19.1,3866215939,213,3.7,3868026729,178,,3866215933,140,63.6,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189479,522,1,2,75,28,75qj99fhg5c0ztj2tva5u4uii,1,59.1,83.9,2022-10-23T12:31:11.159Z,2022-10-23T20:19:09Z,3866216183,141,68.8,3868026895,178,,3866216179,56,Center,3866216185,212,16.3,3866216181,140,71.2,3866216187,213,5.6,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189521,523,1,2,75,30,75qj99fhg5c0ztj2tva5u4uii,1,63.6,75.5,2022-10-23T12:31:13.723Z,2022-10-23T20:19:08Z,3866216395,140,45.7,3866216397,141,56.6,3866216401,213,3.7,3866216399,212,22.8,3868026997,178,,3866216393,56,Back,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189551,524,1,2,75,33,75qj99fhg5c0ztj2tva5u4uii,0,45.6,54,2022-10-23T12:31:16.423Z,2022-10-23T20:19:07Z,3866216563,213,0.8,3868027213,178,,3866216553,157,,3866216559,141,94.2,3866216561,212,38.2,3866216567,1,,3866216555,56,Left,3866216557,140,71.0,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189571,884,12,2,75,35,z1wbqtd0fz5t5eezjvrbld3h,1,33.9,11,2022-10-23T12:31:18.769Z,2022-10-23T20:19:07Z,3866216737,167,,3866216687,212,8.9,3866216675,56,Back,3868027383,178,,3866216679,140,33.4,3866216683,141,0.0,3866216691,213,4.7,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189911,525,5,2,75,37,75qj99fhg5c0ztj2tva5u4uii,1,66.2,101.6,2022-10-23T12:31:20.061Z,2022-10-23T17:57:39Z,3866218433,233,885,3866218413,347,,3866218411,56,Left,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189579,885,5,2,75,37,z1wbqtd0fz5t5eezjvrbld3h,0,33.8,-1.6,2022-10-23T12:31:20.061Z,2022-10-23T17:57:39Z,3866216719,56,Back,3866216721,347,,3866218461,233,525,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189953,886,18,2,76,4,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T12:31:47.040Z,2022-10-23T17:57:54Z,3866218719,55,887,3866218681,59,3,3866218677,42,,3866218679,44,Defender,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189959,887,19,2,76,4,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T12:31:47.041Z,2022-10-23T17:57:55Z,3866218707,59,25,3866218705,145,3,3866218715,55,886,3866218711,293,1,3866218701,42,,3866218709,292,3,3866218713,44,Defender,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190247,888,18,2,76,13,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T12:31:56.851Z,2022-10-23T20:39:28Z,3866220089,59,7,3866220179,55,889,3866220081,42,,3866220085,44,Forward,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190257,889,19,2,76,13,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T12:31:56.852Z,2022-10-23T20:39:28Z,3866220167,55,888,3866220161,292,6,3866220165,44,Midfielder,3866220159,59,10,3866220157,145,11,3866220163,293,1,3866220153,42,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190457,526,1,2,76,25,75qj99fhg5c0ztj2tva5u4uii,1,60.8,100,2022-10-23T12:32:08.111Z,2022-10-23T20:19:07Z,3866221223,56,Left,3866221231,213,6.0,3866221227,141,94.8,3866221225,140,74.0,3866221221,107,,3866221229,212,14.6,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190467,527,61,2,76,26,75qj99fhg5c0ztj2tva5u4uii,0,72.5,95.3,2022-10-23T12:32:09.568Z,2022-10-23T20:19:06Z,3868029115,178,,3866221261,56,Left,3868029113,21,,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190461,890,49,2,76,28,z1wbqtd0fz5t5eezjvrbld3h,1,34.1,2.3,2022-10-23T12:32:11.780Z,2022-10-23T20:19:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190507,891,50,2,76,30,z1wbqtd0fz5t5eezjvrbld3h,1,37.5,1.6,2022-10-23T12:32:12.945Z,2022-10-23T20:14:08Z,3866221625,233,528,3866221489,56,Back,3866221491,286,,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190519,528,7,2,76,30,75qj99fhg5c0ztj2tva5u4uii,0,62.5,98.4,2022-10-23T12:32:13.826Z,2022-10-23T20:14:08Z,3866221559,285,,3867332781,385,,3866221557,56,Left,3866221583,233,891,3868029813,178,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190527,892,1,2,76,31,z1wbqtd0fz5t5eezjvrbld3h,1,38.3,3.4,2022-10-23T12:32:14.789Z,2022-10-23T20:19:05Z,3868030137,178,,3866221595,56,Back,3866221601,212,8.9,3866221597,140,42.6,3866221599,141,14.6,3866221603,213,1.0,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190533,893,50,2,76,32,z1wbqtd0fz5t5eezjvrbld3h,1,46.3,11,2022-10-23T12:32:15.559Z,2022-10-23T20:19:04Z,3866221645,286,,3866221643,56,Back,3866222057,233,529,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190597,529,7,2,76,33,75qj99fhg5c0ztj2tva5u4uii,1,53.7,89,2022-10-23T12:32:16.074Z,2022-10-23T20:19:04Z,3866222023,233,893,3866221963,56,Left,3867333321,384,,3866221965,285,,3868030513,178,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190605,530,49,2,76,34,75qj99fhg5c0ztj2tva5u4uii,1,59,84.3,2022-10-23T12:32:17.689Z,2022-10-23T20:19:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190665,531,1,2,76,35,75qj99fhg5c0ztj2tva5u4uii,1,60.4,81.6,2022-10-23T12:32:18.346Z,2022-10-23T20:19:03Z,3866222303,141,14.1,3866222301,140,91.4,3866222305,212,56.3,3866222295,155,,3868030819,178,,3866222307,213,5.3,3866222297,196,,3866222299,56,Right,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,3866222309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190677,532,3,2,76,40,75qj99fhg5c0ztj2tva5u4uii,0,98.3,9.4,2022-10-23T12:32:23.581Z,2022-10-23T20:19:02Z,3866222383,56,Right,3867334087,465,,3866225639,233,894,3868031045,178,,3866222385,286,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190669,894,7,2,76,40,z1wbqtd0fz5t5eezjvrbld3h,1,1.7,90.6,2022-10-23T12:32:23.691Z,2022-10-23T20:19:01Z,3866222339,56,Back,3866225017,285,,3867334223,385,,3866225577,233,532,3868031189,178,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191089,535,6,2,76,41,75qj99fhg5c0ztj2tva5u4uii,1,92.2,16.9,2022-10-23T12:32:24.601Z,2022-10-23T17:59:06Z,3866224619,75,,3866224617,56,Right,3866329277,233,895,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191057,895,6,2,76,41,z1wbqtd0fz5t5eezjvrbld3h,0,7.8,83.1,2022-10-23T12:32:24.601Z,2022-10-23T17:59:06Z,3866329319,233,535,3866224419,56,Back,3866224421,73,,,,,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190703,533,43,2,76,44,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-10-23T12:32:27.233Z,2022-10-23T12:33:02Z,3866222529,346,0,3866225915,144,5,3866222527,56,Center,3866222665,233,894,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190941,534,43,2,76,57,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-10-23T12:32:40.432Z,2022-10-23T12:32:46Z,3866224253,144,4,3866223863,286,0,3866223855,13,0,3866223857,56,Right,3866223861,265,0,3866223859,152,0,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191143,536,1,2,77,2,75qj99fhg5c0ztj2tva5u4uii,1,99.5,0.5,2022-10-23T12:32:45.621Z,2022-10-23T17:59:12Z,3866224947,212,12.0,3866224945,141,16.1,3866224941,56,Right,3866224949,213,2.1,3868031717,178,,3866224943,140,94.1,3866224939,6,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191151,537,1,2,77,4,75qj99fhg5c0ztj2tva5u4uii,1,96.7,11.5,2022-10-23T12:32:47.732Z,2022-10-23T20:19:00Z,3866224999,213,3.1,3866224997,212,13.5,3866224995,141,11.4,3866224991,56,Right,3868031877,178,,3866224993,140,83.8,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191165,538,1,2,77,6,75qj99fhg5c0ztj2tva5u4uii,0,84.4,17.3,2022-10-23T12:32:49.562Z,2022-10-23T20:19:00Z,3868032041,178,,3866225071,213,1.2,3866225063,56,Left,3867335769,223,,3866225059,2,,3867335771,72,,3866225073,1,,3866225069,212,47.2,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,3866225067,141,81.8,3866225065,140,3866225061,155,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191169,539,5,2,77,9,75qj99fhg5c0ztj2tva5u4uii,0,101,58.8,2022-10-23T12:32:52.757Z,2022-10-23T17:59:27Z,3866293567,233,896,3866225085,56,Center,3866225087,346,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191311,896,5,2,77,9,z1wbqtd0fz5t5eezjvrbld3h,1,-1,41.2,2022-10-23T12:32:52.757Z,2022-10-23T17:59:27Z,3866293527,233,539,3866225767,56,Back,3866225771,346,,,,,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191389,897,1,2,77,18,z1wbqtd0fz5t5eezjvrbld3h,1,5.4,46.4,2022-10-23T12:33:01.752Z,2022-10-23T20:18:59Z,3866226161,237,,3866226157,213,5.8,3866226155,212,12.4,3866226151,140,15.7,3866226149,56,Back,3866226153,141,37.6,3866226147,124,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191447,898,1,2,77,22,z1wbqtd0fz5t5eezjvrbld3h,1,18.5,38.4,2022-10-23T12:33:05.211Z,2022-10-23T20:18:58Z,3866226457,56,Back,3868032751,178,,3866226465,213,0.9,3866226461,141,49.9,3866226459,140,23.9,3866226463,212,9.7,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191471,899,1,2,77,24,z1wbqtd0fz5t5eezjvrbld3h,1,26.8,53.9,2022-10-23T12:33:07.671Z,2022-10-23T20:18:58Z,3868033113,178,,3866226579,140,32.1,3866226583,212,27.1,3866226581,141,92.9,3866226585,213,1.4,3866226577,56,Back,,,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191545,900,1,2,77,27,z1wbqtd0fz5t5eezjvrbld3h,1,37.9,97.8,2022-10-23T12:33:10.133Z,2022-10-23T20:18:57Z,3866226975,212,22.9,3866226971,140,26.4,3866226977,213,4.2,3868033345,178,,3866226973,141,69.1,3866226969,56,Back,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191593,901,1,2,77,30,z1wbqtd0fz5t5eezjvrbld3h,1,26.9,65.7,2022-10-23T12:33:13.295Z,2022-10-23T20:18:56Z,3866227171,212,30.9,3866227165,56,Back,3866227167,140,36.1,3866227173,213,5.0,3866227169,141,22.5,3868033521,178,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191611,902,1,2,77,32,z1wbqtd0fz5t5eezjvrbld3h,1,35.1,19.2,2022-10-23T12:33:15.362Z,2022-10-23T20:18:56Z,3866227261,56,Back,3866227265,140,31.8,3866227267,141,38.2,3866227269,212,13.4,3868033653,178,,3866227271,213,1.8,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191649,903,1,2,77,34,z1wbqtd0fz5t5eezjvrbld3h,1,27.4,41,2022-10-23T12:33:17.600Z,2022-10-23T20:18:55Z,3866227453,141,60.6,3866227455,212,13.8,3866227451,140,30.8,3866227457,213,1.3,3868033819,178,,3866227449,56,Back,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191699,904,1,2,77,36,z1wbqtd0fz5t5eezjvrbld3h,1,30.5,66,2022-10-23T12:33:19.854Z,2022-10-23T20:18:55Z,3866227713,213,1.1,3866227687,212,16.9,3868034031,178,,3866227681,56,Back,3866227685,141,87.8,3866227683,140,38.3,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
