id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2509866215,35,49,1,2,19,z1wbqtd0fz5t5eezjvrbld3h,1,37.2,3.5,2023-02-19T14:02:26.307Z,2023-02-19T22:55:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866261,36,1,1,2,19,z1wbqtd0fz5t5eezjvrbld3h,1,37.3,3.5,2023-02-19T14:02:26.327Z,2023-02-19T22:55:07Z,4043546477,213,2.2,4043546469,56,Back,4044948001,178,,4043546471,140,33.3,4043546475,212,7.6,4043546473,141,12.9,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866263,37,50,1,2,22,z1wbqtd0fz5t5eezjvrbld3h,1,34.1,1.5,2023-02-19T14:02:28.714Z,2023-02-19T22:55:05Z,4043546481,56,Back,4045345165,286,,4043546779,233,18,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866303,18,7,1,2,22,17o35s8assv3kamxowzz77k4r,1,65.9,98.5,2023-02-19T14:02:29.048Z,2023-02-19T22:55:05Z,4043546737,233,37,4045345151,285,,4044948569,178,,4044476663,385,,4043546659,56,Left,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866351,19,5,1,2,22,17o35s8assv3kamxowzz77k4r,0,64.1,100.8,2023-02-19T14:02:29.208Z,2023-02-19T19:55:07Z,4043548935,233,39,4043546879,56,Left,4043546881,347,,,,,,,,,,,,,,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866379,39,5,1,2,22,z1wbqtd0fz5t5eezjvrbld3h,1,35.9,-0.8,2023-02-19T14:02:29.208Z,2023-02-19T19:55:06Z,4043546993,56,Back,4043548905,233,19,4043546995,347,,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866271,38,43,1,2,23,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-02-19T14:02:29.734Z,2023-02-19T14:02:34Z,4043546953,144,61,4043546531,56,Back,,,,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866605,40,1,1,2,39,z1wbqtd0fz5t5eezjvrbld3h,1,41,0,2023-02-19T14:02:45.903Z,2023-02-19T22:55:04Z,4043548053,213,1.8,4043548045,56,Back,4043548051,212,8.0,4043548043,107,,4043548047,140,39.2,4043548049,141,10.7,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866761,41,1,1,2,41,z1wbqtd0fz5t5eezjvrbld3h,1,42.8,7.8,2023-02-19T14:02:47.685Z,2023-02-19T22:55:03Z,4043548787,1,,4043548777,56,Back,4043548779,140,26.5,4043548781,141,70.9,4043548773,155,,4043548783,212,46.2,4043548785,213,2.0,4044949099,178,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,4043548775,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866799,42,1,1,2,51,z1wbqtd0fz5t5eezjvrbld3h,1,45.9,77.9,2023-02-19T14:02:58.279Z,2023-02-19T22:55:01Z,4043549009,141,96.5,4043549007,140,45.1,4043549013,213,1.6,4043549005,56,Back,4044949221,178,,4043549011,212,12.7,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866853,43,1,1,2,54,z1wbqtd0fz5t5eezjvrbld3h,1,41.4,87.6,2023-02-19T14:03:01.013Z,2023-02-19T22:55:01Z,4043549263,140,35.2,4044949427,178,,4043549269,213,4.4,4043549267,212,21.4,4043549265,141,57.6,4043549261,56,Back,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866911,44,1,1,2,57,z1wbqtd0fz5t5eezjvrbld3h,1,35.2,43.7,2023-02-19T14:03:04.342Z,2023-02-19T22:55:00Z,4043549555,56,Back,4044949575,178,,4043549563,213,5.0,4043549557,140,40.2,4043549559,141,13.7,4043549561,212,21.1,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866995,45,1,1,3,1,z1wbqtd0fz5t5eezjvrbld3h,1,44.1,10.1,2023-02-19T14:03:07.881Z,2023-02-19T22:54:58Z,4043549909,212,18.2,4043549907,141,30.6,4043549911,213,2.3,4044949775,178,,4043549903,56,Back,4043549905,140,32.9,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867093,46,1,1,3,5,z1wbqtd0fz5t5eezjvrbld3h,1,37.1,30.3,2023-02-19T14:03:11.638Z,2023-02-19T22:54:57Z,4044949961,178,,4043550365,212,24.0,4043550361,140,33.5,4043550359,56,Back,4043550363,141,65.1,4043550367,213,1.7,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867177,47,1,1,3,12,z1wbqtd0fz5t5eezjvrbld3h,1,46.2,69.6,2023-02-19T14:03:18.529Z,2023-02-19T22:54:55Z,4043550755,213,4.4,4043550751,141,36.1,4043550753,212,23.6,4044950221,178,,4043550747,56,Back,4043550749,140,40.2,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867219,48,1,1,3,15,z1wbqtd0fz5t5eezjvrbld3h,1,42.3,31.5,2023-02-19T14:03:21.598Z,2023-02-19T22:54:54Z,4043550933,56,Right,4043550949,213,5.4,4043550947,212,24.2,4043550943,141,3.8,4044950351,178,,4043550939,140,56.8,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867253,49,1,1,3,17,z1wbqtd0fz5t5eezjvrbld3h,1,54.1,5.8,2023-02-19T14:03:24.068Z,2023-02-19T22:54:53Z,4044950461,178,,4043551123,212,21.6,4043551125,213,2.4,4043551121,141,26.7,4043551117,56,Back,4043551119,140,38.6,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867317,50,1,1,3,19,z1wbqtd0fz5t5eezjvrbld3h,1,38.9,29.2,2023-02-19T14:03:26.167Z,2023-02-19T22:54:52Z,4043551429,141,51.3,4043551427,140,43.0,4043551433,213,1.3,4043551425,56,Back,4044950615,178,,4043551431,212,15.6,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867391,51,1,1,3,23,z1wbqtd0fz5t5eezjvrbld3h,1,49.1,54.1,2023-02-19T14:03:29.460Z,2023-02-19T22:54:51Z,4043551833,140,57.8,4043551835,141,97.5,4044950907,178,,4043551839,213,1.3,4043551797,56,Left,4043551837,212,30.9,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867421,52,1,1,3,27,z1wbqtd0fz5t5eezjvrbld3h,1,55.2,88,2023-02-19T14:03:33.582Z,2023-02-19T22:54:49Z,4043551907,56,Center,4043551909,140,55.5,4043551913,212,11.7,4044951065,178,,4043551911,141,70.8,4043551915,213,4.7,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867445,53,1,1,3,29,z1wbqtd0fz5t5eezjvrbld3h,0,55.9,68.6,2023-02-19T14:03:35.444Z,2023-02-19T22:54:48Z,4044951279,178,,4043552009,140,66.2,4043552007,56,Center,4043552011,141,60.9,4043552015,213,5.8,4043552013,212,12.0,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867467,21,8,1,3,29,17o35s8assv3kamxowzz77k4r,1,34.8,41.3,2023-02-19T14:03:36.288Z,2023-02-19T22:54:48Z,4044951499,178,,4044479961,384,,4043552109,56,Back,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867495,22,49,1,3,31,17o35s8assv3kamxowzz77k4r,1,35.2,27.4,2023-02-19T14:03:37.525Z,2023-02-19T22:54:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867587,23,1,1,3,32,17o35s8assv3kamxowzz77k4r,1,41.8,18.3,2023-02-19T14:03:39.343Z,2023-02-19T22:54:45Z,4043552701,213,6.2,4043552699,212,19.5,4043552697,141,16.1,4043552693,56,Right,4043552695,140,60.3,4044951839,178,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867605,24,1,1,3,40,17o35s8assv3kamxowzz77k4r,0,71.4,20,2023-02-19T14:03:46.808Z,2023-02-19T22:54:42Z,4043552799,213,1.3,4043552789,140,72.3,4044952007,178,,4043552785,56,Center,4043552795,212,3.1,4043552959,233,54,4043552793,141,24.4,4043552963,286,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,4043552957,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867617,54,74,1,3,40,z1wbqtd0fz5t5eezjvrbld3h,1,26.7,79.9,2023-02-19T14:03:47.013Z,2023-02-19T22:54:42Z,4043552843,285,,4044952169,178,,4043552937,233,24,4043552841,56,Back,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867635,55,49,1,3,41,z1wbqtd0fz5t5eezjvrbld3h,1,28,73.9,2023-02-19T14:03:48.063Z,2023-02-19T22:54:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867669,56,1,1,3,42,z1wbqtd0fz5t5eezjvrbld3h,1,27.3,72.3,2023-02-19T14:03:48.937Z,2023-02-19T22:54:40Z,4043553075,140,30.0,4043553073,56,Back,4043553081,213,5.1,4043553079,212,7.9,4043553077,141,61.5,4044953063,178,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867679,57,3,1,3,44,z1wbqtd0fz5t5eezjvrbld3h,0,34.3,58.5,2023-02-19T14:03:51.280Z,2023-02-19T22:54:39Z,4043553109,56,Back,4043553135,211,,4044953273,178,,4043553111,286,,4044481107,465,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867745,25,1,1,3,45,17o35s8assv3kamxowzz77k4r,1,59.4,41.9,2023-02-19T14:03:52.212Z,2023-02-19T22:54:38Z,4044954051,178,,4043553495,56,Center,4043553501,212,16.4,4043553499,141,61.4,4043553503,213,0.9,4043553497,140,68.6,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867753,26,49,1,3,46,17o35s8assv3kamxowzz77k4r,1,60.7,57.2,2023-02-19T14:03:53.019Z,2023-02-19T22:54:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867797,27,61,1,3,47,17o35s8assv3kamxowzz77k4r,0,62.6,54.9,2023-02-19T14:03:54.027Z,2023-02-19T22:54:37Z,4043553715,56,Center,4044954529,178,,,,,,,,,,,,,,,,,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867801,58,49,1,3,49,z1wbqtd0fz5t5eezjvrbld3h,1,30.4,48.8,2023-02-19T14:03:55.654Z,2023-02-19T22:54:37Z,,,,,,,,,,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867807,59,1,1,3,49,z1wbqtd0fz5t5eezjvrbld3h,0,30.4,48.4,2023-02-19T14:03:55.735Z,2023-02-19T22:54:36Z,4043553749,213,1.7,4044955071,178,,4043553743,141,51.0,4043553739,56,Back,4043553745,212,1.8,4043553741,140,30.2,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867837,28,61,1,3,49,17o35s8assv3kamxowzz77k4r,1,68.4,53.5,2023-02-19T14:03:55.795Z,2023-02-19T22:54:36Z,4043553909,56,Center,4044955391,178,,,,,,,,,,,,,,,,,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867895,60,1,1,3,55,z1wbqtd0fz5t5eezjvrbld3h,1,22.7,2,2023-02-19T14:04:02.201Z,2023-02-19T22:54:34Z,4043554295,56,Back,4043554337,141,18.2,4043554339,212,13.7,4043554341,213,2.2,4044955993,178,,4043554335,140,14.9,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867943,61,1,1,3,58,z1wbqtd0fz5t5eezjvrbld3h,1,16.8,18.8,2023-02-19T14:04:04.816Z,2023-02-19T22:54:33Z,4043554609,213,1.7,4043554601,56,Back,4043554607,212,20.8,4043554605,141,49.1,4044956129,178,,4043554603,140,14.3,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868061,62,1,1,4,1,z1wbqtd0fz5t5eezjvrbld3h,1,16.6,51.5,2023-02-19T14:04:07.858Z,2023-02-19T22:54:32Z,4043555135,140,28.1,4043555133,56,Back,4044956307,178,,4043555139,212,33.0,4043555141,213,1.2,4043555137,141,96.6,4043555143,1,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868115,63,1,1,4,7,z1wbqtd0fz5t5eezjvrbld3h,1,41.7,90.5,2023-02-19T14:04:14.159Z,2023-02-19T22:54:31Z,4044956409,178,,4043555421,213,3.8,4043555407,56,Back,4043555411,140,31.9,4043555415,212,13.4,4043555413,141,77.9,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868163,64,1,1,4,10,z1wbqtd0fz5t5eezjvrbld3h,1,35,69,2023-02-19T14:04:16.744Z,2023-02-19T22:54:30Z,4043555623,140,44.6,4043555621,56,Back,4043555625,141,69.4,4044956505,178,,4043555629,213,0.0,4043555627,212,10.1,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868203,65,1,1,4,12,z1wbqtd0fz5t5eezjvrbld3h,1,42.5,70.4,2023-02-19T14:04:19.153Z,2023-02-19T22:54:28Z,4043555847,56,Back,4043555849,140,43.7,4044956681,178,,4043555853,212,14.9,4043555851,141,92.3,4043555855,213,1.5,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868283,66,1,1,4,15,z1wbqtd0fz5t5eezjvrbld3h,1,47.1,94.6,2023-02-19T14:04:21.739Z,2023-02-19T22:54:27Z,4043556217,56,Center,4043556227,213,5.5,4043556221,140,65.9,4043556225,212,27.1,4043556223,141,67.2,4044956773,178,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868313,67,1,1,4,19,z1wbqtd0fz5t5eezjvrbld3h,1,56.6,64.4,2023-02-19T14:04:25.502Z,2023-02-19T22:54:26Z,4043556377,213,4.6,4044956797,178,,4043556369,56,Center,4043556373,141,28.8,4043556375,212,24.3,4043556371,140,54.5,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878297,154,43,1,4,19,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-02-19T14:04:26.297Z,2023-02-19T14:14:37Z,4043604581,56,Center,4043619021,144,3,4043604583,286,0,,,,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868385,68,1,1,4,22,z1wbqtd0fz5t5eezjvrbld3h,1,56,22.4,2023-02-19T14:04:28.457Z,2023-02-19T22:54:25Z,4043556731,56,Right,4043556735,141,2.9,4043556733,140,65.5,4043556739,213,5.4,4043556737,212,16.6,4044957027,178,,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868393,69,1,1,4,24,z1wbqtd0fz5t5eezjvrbld3h,0,63.2,2.3,2023-02-19T14:04:31.091Z,2023-02-19T22:54:24Z,4043556797,213,1.0,4043556789,56,Center,4044957155,178,,4043556793,141,30.6,4043556795,212,23.5,4043556791,140,76.1,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868473,29,1,1,4,26,17o35s8assv3kamxowzz77k4r,1,22.9,67.7,2023-02-19T14:04:32.587Z,2023-02-19T22:54:23Z,4043557241,213,0.3,4043557239,212,19.6,4043557237,141,76.9,4043557233,56,Back,4043557235,140,40.6,4044957393,388,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868479,30,49,1,4,27,17o35s8assv3kamxowzz77k4r,1,29.7,75.3,2023-02-19T14:04:33.811Z,2023-02-19T22:54:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868541,31,61,1,4,28,17o35s8assv3kamxowzz77k4r,0,31.1,72.7,2023-02-19T14:04:35.083Z,2023-02-19T22:54:22Z,4044957837,178,,4043557583,56,Back,,,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868503,70,4,1,4,29,z1wbqtd0fz5t5eezjvrbld3h,1,67.4,30.2,2023-02-19T14:04:35.741Z,2023-02-19T22:54:21Z,4043557393,286,,4043557805,233,32,4043557391,152,,4043557387,10,,4043557389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509868565,32,4,1,4,29,17o35s8assv3kamxowzz77k4r,0,32.6,69.8,2023-02-19T14:04:35.742Z,2023-02-19T22:54:21Z,4043557713,56,Back,4043557711,10,,4043557715,152,,4043557847,233,70,4043557717,285,,4044957939,178,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869231,71,1,1,5,6,z1wbqtd0fz5t5eezjvrbld3h,1,65.5,32.2,2023-02-19T14:05:13.310Z,2023-02-19T22:54:21Z,4043560803,5,,4043560815,213,5.4,4043560811,141,9.8,4044958537,178,,4043560805,152,,4043560813,212,20.4,4043560807,56,Right,4043560809,140,78.4,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869245,72,1,1,5,9,z1wbqtd0fz5t5eezjvrbld3h,0,78.6,8.7,2023-02-19T14:05:16.172Z,2023-02-19T22:54:20Z,4044484175,223,,4043560875,140,77.8,4043560869,2,,4043561067,236,,4043560879,212,6.0,4044484177,72,,4043560877,141,17.4,4043561069,233,33,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,4043560871,155,,4044958633,178,,4043561073,286,4043560873,56,Right,4043560881,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,
2509869285,33,12,1,5,9,17o35s8assv3kamxowzz77k4r,1,21.1,88.3,2023-02-19T14:05:16.277Z,2023-02-19T22:54:19Z,4043561027,185,,4043561029,56,Back,4043561107,233,72,4044958735,178,,,,,,,,,,,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869317,34,5,1,5,12,17o35s8assv3kamxowzz77k4r,0,24.4,100.8,2023-02-19T14:05:18.957Z,2023-02-19T19:59:49Z,4043561187,56,Back,4043561253,233,73,4043561189,347,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869315,73,5,1,5,12,z1wbqtd0fz5t5eezjvrbld3h,1,75.6,-0.8,2023-02-19T14:05:18.957Z,2023-02-19T19:59:49Z,4043561235,233,34,4043561181,56,Right,4043561183,347,,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869423,74,1,1,5,16,z1wbqtd0fz5t5eezjvrbld3h,1,74.3,0,2023-02-19T14:05:22.362Z,2023-02-19T22:54:19Z,4043561633,141,5.2,4043561623,107,,4043561627,56,Right,4043561629,140,70.0,4043561637,212,6.1,4043561639,213,2.4,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869643,75,1,1,5,18,z1wbqtd0fz5t5eezjvrbld3h,1,68.9,4.8,2023-02-19T14:05:24.732Z,2023-02-19T22:54:17Z,4043562607,213,0.4,4044959281,178,,4043562599,56,Right,4043562603,141,12.5,4043562601,140,80.5,4043562605,212,13.3,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869653,76,50,1,5,26,z1wbqtd0fz5t5eezjvrbld3h,1,98.7,2.9,2023-02-19T14:05:32.982Z,2023-02-19T22:54:12Z,4043562659,56,Right,4043562823,233,35,4043562661,286,,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869669,35,7,1,5,26,17o35s8assv3kamxowzz77k4r,1,1.3,97.1,2023-02-19T14:05:33.177Z,2023-02-19T22:54:11Z,4043562703,167,,4044960131,178,,4043562705,56,Back,4044485023,385,,4043562783,233,76,4043562707,285,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869679,36,5,1,5,27,17o35s8assv3kamxowzz77k4r,0,3.6,101.5,2023-02-19T14:05:33.993Z,2023-02-19T20:00:27Z,4043562929,233,77,4043562749,56,Back,4043562755,347,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509869705,77,5,1,5,27,z1wbqtd0fz5t5eezjvrbld3h,1,96.4,-1.5,2023-02-19T14:05:33.993Z,2023-02-19T20:00:27Z,4043562891,56,Right,4043562893,347,,4043562905,233,36,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509870087,78,1,1,5,46,z1wbqtd0fz5t5eezjvrbld3h,1,97,0,2023-02-19T14:05:52.612Z,2023-02-19T22:54:11Z,4043564773,56,Right,4043564781,212,13.2,4043564785,213,1.8,4043564775,140,94.4,4043564771,107,,4043564777,141,17.7,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509870125,79,1,1,5,47,z1wbqtd0fz5t5eezjvrbld3h,0,95.7,12.8,2023-02-19T14:05:53.613Z,2023-02-19T22:54:11Z,4043564989,141,6.1,4043564987,140,92.6,4043564985,56,Right,4043564991,212,5.6,4044960695,178,,4043565303,156,,4043564993,213,4.1,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509870139,37,8,1,5,48,17o35s8assv3kamxowzz77k4r,1,7.3,94.8,2023-02-19T14:05:54.519Z,2023-02-19T22:54:10Z,4043565035,56,Back,4044485699,385,,4044960851,178,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509870177,38,5,1,5,49,17o35s8assv3kamxowzz77k4r,0,6.4,100.9,2023-02-19T14:05:55.456Z,2023-02-19T20:00:47Z,4043565191,347,,4043565283,233,80,4043565189,56,Back,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
