id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2537979815,17,5,1,1,59,17o35s8assv3kamxowzz77k4r,0,100.9,42.4,2023-04-23T13:02:13.518Z,2023-04-24T02:11:57Z,4213380737,346,,4213380733,56,Center,4213380859,233,38,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979789,38,5,1,1,59,bx0cdmzr2gwr70ez72dorx82p,1,-0.9,57.6,2023-04-23T13:02:13.518Z,2023-04-24T02:11:57Z,4213380595,56,Back,4213380841,233,17,4213380597,346,,,,,,,,,,,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980295,39,1,1,2,27,bx0cdmzr2gwr70ez72dorx82p,1,4.2,43.8,2023-04-23T13:02:41.488Z,2023-04-24T07:04:57Z,4213383289,141,5.2,4213383293,213,5.5,4213383285,56,Back,4213383287,140,27.8,4213383283,124,,4213383291,212,36.1,4213384687,189,,4213383299,237,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,4213383295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980315,40,1,1,2,31,bx0cdmzr2gwr70ez72dorx82p,1,27.5,3.5,2023-04-23T13:02:46.121Z,2023-04-24T07:04:56Z,4213383427,213,2.8,4213383425,212,16.6,4213383419,56,Back,4216477783,178,,4213383421,140,12.7,4213383423,141,12.0,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980459,41,1,1,2,34,bx0cdmzr2gwr70ez72dorx82p,1,13.5,9.6,2023-04-23T13:02:48.529Z,2023-04-24T07:04:56Z,4213384139,141,45.2,4216477865,178,,4213384147,213,2.0,4213384143,212,26.1,4213384135,56,Back,4213384137,140,4.1,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980509,42,1,1,2,43,bx0cdmzr2gwr70ez72dorx82p,1,12.4,46.7,2023-04-23T13:02:57.895Z,2023-04-24T07:04:54Z,4213384419,140,28.9,4213384425,213,5.3,4213384427,1,,4213384423,212,32.8,4216477933,178,,4213384421,141,5.8,4213384417,56,Back,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980529,43,1,1,2,47,bx0cdmzr2gwr70ez72dorx82p,0,40.1,6.9,2023-04-23T13:03:02.196Z,2023-04-24T07:04:53Z,4213384515,212,30.4,4213384501,140,67.0,4213384523,213,0.4,4213384491,56,Center,4216478029,178,,4213384507,141,23.4,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980513,18,49,1,2,49,17o35s8assv3kamxowzz77k4r,1,32.2,79.3,2023-04-23T13:03:03.832Z,2023-04-24T07:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980579,19,1,1,2,49,17o35s8assv3kamxowzz77k4r,1,32.2,79.2,2023-04-23T13:03:03.880Z,2023-04-24T07:04:52Z,4213384731,140,38.4,4216478119,178,,4213384733,141,60.8,4213384729,56,Back,4213384737,213,5.2,4213384735,212,14.1,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980637,20,1,1,2,53,17o35s8assv3kamxowzz77k4r,1,37,51.9,2023-04-23T13:03:07.782Z,2023-04-24T07:04:51Z,4213385063,213,4.6,4216478291,178,,4213385057,212,19.2,4213385041,56,Back,4213385051,141,23.9,4213385047,140,34.6,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980683,21,1,1,2,56,17o35s8assv3kamxowzz77k4r,1,35.1,22,2023-04-23T13:03:10.767Z,2023-04-24T07:04:50Z,4213385295,56,Back,4213385303,213,2.7,4216684107,1,,4213385297,140,7.0,4213385301,212,33.3,4213385299,141,44.6,4216478347,178,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980757,22,1,1,2,59,17o35s8assv3kamxowzz77k4r,1,6.8,45.3,2023-04-23T13:03:13.632Z,2023-04-24T07:04:50Z,4213385723,213,1.0,4213385715,56,Back,4213385721,212,21.8,4213385717,140,18.8,4213385719,141,71.5,4216478401,178,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980807,23,1,1,3,2,17o35s8assv3kamxowzz77k4r,1,21,75.1,2023-04-23T13:03:17.360Z,2023-04-24T07:04:49Z,4216478421,178,,4213385955,213,5.8,4213385949,140,34.2,4213385953,212,15.4,4213385947,56,Back,4213385951,141,65.2,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980909,24,1,1,3,4,17o35s8assv3kamxowzz77k4r,1,34.3,64.2,2023-04-23T13:03:18.649Z,2023-04-24T07:04:49Z,4213386569,213,4.4,4213386557,140,30.2,4213386561,141,42.7,4213386565,212,15.2,4213386553,56,Back,4216478497,178,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980989,25,1,1,3,10,17o35s8assv3kamxowzz77k4r,1,29.4,33.7,2023-04-23T13:03:24.720Z,2023-04-24T07:04:48Z,4213387029,140,23.6,4213387035,213,1.8,4216478565,178,,4213387031,141,70.3,4213387027,56,Back,4213387033,212,25.6,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981025,26,1,1,3,13,17o35s8assv3kamxowzz77k4r,1,24.7,66.9,2023-04-23T13:03:27.709Z,2023-04-24T07:04:47Z,4213387211,141,91.5,4213387209,140,26.5,4216478631,178,,4213387207,56,Back,4213387215,213,1.5,4213387213,212,16.8,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981037,27,1,1,3,14,17o35s8assv3kamxowzz77k4r,1,27,89.2,2023-04-23T13:03:28.990Z,2023-04-24T07:04:47Z,4216478667,178,,4213387303,141,69.3,4213387301,140,31.4,4213387299,56,Back,4213387305,212,14.3,4213387307,213,5.0,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981067,28,1,1,3,15,17o35s8assv3kamxowzz77k4r,1,31.8,69.3,2023-04-23T13:03:30.264Z,2023-04-24T07:04:47Z,4213387475,140,36.3,4213387481,212,12.7,4213387483,213,1.2,4216478699,178,,4213387479,141,86.6,4213387471,56,Back,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981183,29,1,1,3,17,17o35s8assv3kamxowzz77k4r,1,38,88.9,2023-04-23T13:03:32.017Z,2023-04-24T07:04:46Z,4213388189,56,Back,4213388191,140,39.7,4213388193,141,96.2,4216478803,178,,4213388197,213,1.2,4213388195,212,5.3,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981187,30,61,1,3,18,17o35s8assv3kamxowzz77k4r,0,41,99,2023-04-23T13:03:33.292Z,2023-04-24T07:04:46Z,4216478979,178,,4213388217,56,Back,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981111,44,49,1,3,19,bx0cdmzr2gwr70ez72dorx82p,1,55.9,1.5,2023-04-23T13:03:34.205Z,2023-04-24T07:04:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981155,45,1,1,3,20,bx0cdmzr2gwr70ez72dorx82p,1,51.9,4,2023-04-23T13:03:35.258Z,2023-04-24T07:04:45Z,4216479335,178,,4213388041,140,37.8,4213388043,141,24.3,4213388047,213,2.4,4213388039,56,Back,4213388045,212,20.2,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981179,46,1,1,3,23,bx0cdmzr2gwr70ez72dorx82p,1,43.9,16.3,2023-04-23T13:03:37.650Z,2023-04-24T07:04:44Z,4213388173,212,20.0,4213388171,141,43.7,4216479515,178,,4213388167,56,Center,4213388175,213,1.2,4213388169,140,50.9,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981261,47,1,1,3,24,bx0cdmzr2gwr70ez72dorx82p,1,50.6,41.8,2023-04-23T13:03:38.681Z,2023-04-24T07:04:43Z,4213388581,140,32.0,4216479595,178,,4213388583,141,13.8,4213388579,56,Back,4213388587,213,3.9,4213388585,212,27.3,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981325,48,1,1,3,29,bx0cdmzr2gwr70ez72dorx82p,1,30.6,12.4,2023-04-23T13:03:44.246Z,2023-04-24T07:04:43Z,4216479661,178,,4213388931,140,35.4,4213388933,141,22.2,4213388927,56,Back,4213388937,213,0.9,4213388935,212,8.4,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981411,49,1,1,3,33,bx0cdmzr2gwr70ez72dorx82p,1,41.2,26.9,2023-04-23T13:03:48.007Z,2023-04-24T07:04:42Z,4213389393,141,52.1,4213389399,1,,4213389391,140,71.1,4213389389,56,Center,4216479735,178,,4213389387,155,,4213389395,212,35.8,4213389397,213,0.5,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981421,50,44,1,3,36,bx0cdmzr2gwr70ez72dorx82p,1,75,58.6,2023-04-23T13:03:50.448Z,2023-04-24T07:04:41Z,4213389443,56,Center,4213389465,233,31,4213389445,286,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981409,31,44,1,3,36,17o35s8assv3kamxowzz77k4r,0,25,41.4,2023-04-23T13:03:50.449Z,2023-04-24T07:04:41Z,4213389523,233,50,4213389385,285,,4213389383,56,Back,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981467,51,1,1,3,36,bx0cdmzr2gwr70ez72dorx82p,0,74.3,58.9,2023-04-23T13:03:50.495Z,2023-04-24T07:04:40Z,4213389669,3,,4213389675,141,46.0,4213389677,212,14.8,4213389673,140,85.7,4213389679,213,5.7,4216480093,388,,4213389671,56,Center,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981455,32,52,1,3,37,17o35s8assv3kamxowzz77k4r,1,10.4,52.9,2023-04-23T13:03:52.214Z,2023-04-24T07:04:40Z,4216480137,178,,4215214699,377,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981633,33,1,1,3,39,17o35s8assv3kamxowzz77k4r,1,12.4,51.5,2023-04-23T13:03:53.668Z,2023-04-24T07:04:40Z,4213390475,213,5.3,4213390469,140,24.6,4213390473,212,23.0,4213390471,141,23.4,4213733501,123,,4213390467,56,Back,4216480233,178,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981645,34,1,1,3,42,17o35s8assv3kamxowzz77k4r,0,24.3,11.9,2023-04-23T13:03:57.092Z,2023-04-24T07:04:39Z,4213391079,233,52,4213390541,141,5.8,4213390537,56,Back,4216480399,178,,4213390543,212,4.9,4213391083,286,,4213390539,140,26.8,4213390545,213,5.3,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,4213391077,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981617,52,74,1,3,42,bx0cdmzr2gwr70ez72dorx82p,1,75.3,87.3,2023-04-23T13:03:57.111Z,2023-04-24T07:04:39Z,4213390409,285,,4216480489,178,,4213391137,233,34,4213390405,56,Left,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981753,35,5,1,3,45,17o35s8assv3kamxowzz77k4r,1,28.4,-1.4,2023-04-23T13:04:00.190Z,2023-04-24T02:14:34Z,4213391035,233,53,4213390997,56,Back,4213390999,347,,,,,,,,,,,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981649,53,5,1,3,45,bx0cdmzr2gwr70ez72dorx82p,0,71.6,101.4,2023-04-23T13:04:00.190Z,2023-04-24T02:14:34Z,4213390551,56,Left,4213390555,347,,4213391057,233,35,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981933,36,1,1,3,56,17o35s8assv3kamxowzz77k4r,1,31.7,0,2023-04-23T13:04:11.175Z,2023-04-24T07:04:38Z,4213391857,213,2.5,4213391849,56,Back,4213391855,212,9.5,4213391851,140,24.4,4213391853,141,6.8,4213391847,107,,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981945,37,50,1,3,57,17o35s8assv3kamxowzz77k4r,1,26.9,4.2,2023-04-23T13:04:12.174Z,2023-04-24T07:04:38Z,4213391891,56,Back,4213391893,285,,4213392039,233,54,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981959,54,7,1,3,58,bx0cdmzr2gwr70ez72dorx82p,1,73.1,95.8,2023-04-23T13:04:12.882Z,2023-04-24T07:04:37Z,4213391943,286,,4216480925,178,,4213391939,56,Left,4215215601,383,,4213392019,233,37,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538564833,971,67,1,3,59,bx0cdmzr2gwr70ez72dorx82p,1,70.1,96.1,2023-04-23T13:04:13.757Z,2023-04-24T07:04:37Z,4216516653,233,813,,,,,,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538564831,813,67,1,3,59,17o35s8assv3kamxowzz77k4r,0,29.9,3.9,2023-04-23T13:04:13.758Z,2023-04-24T07:04:37Z,4216516661,233,971,,,,,,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982011,55,1,1,3,59,bx0cdmzr2gwr70ez72dorx82p,1,68.9,98,2023-04-23T13:04:13.912Z,2023-04-24T07:04:36Z,4213392195,140,68.0,4213392201,213,4.3,4213392197,141,94.4,4216481119,178,,4213392199,212,2.6,4213392193,56,Left,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538045389,367,45,1,4,0,17o35s8assv3kamxowzz77k4r,0,31.8,4.4,2023-04-23T13:04:14.444Z,2023-04-24T07:04:36Z,4213716471,285,,4213730919,233,430,4213716469,56,Back,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538048075,430,3,1,4,0,bx0cdmzr2gwr70ez72dorx82p,1,68.2,95.6,2023-04-23T13:04:14.444Z,2023-04-24T07:04:35Z,4215217815,465,,4213730883,286,,4213730899,233,367,4213730881,56,Left,4216481421,178,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982021,56,49,1,4,1,bx0cdmzr2gwr70ez72dorx82p,1,72.4,93.6,2023-04-23T13:04:15.380Z,2023-04-24T07:04:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982083,57,1,1,4,1,bx0cdmzr2gwr70ez72dorx82p,1,77.1,93.8,2023-04-23T13:04:16.366Z,2023-04-24T07:04:34Z,4213392531,212,6.1,4213392533,213,4.1,4213392527,140,74.0,4213392523,56,Left,4216481631,178,,4213392529,141,86.3,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982103,58,3,1,4,4,bx0cdmzr2gwr70ez72dorx82p,0,87.8,68.5,2023-04-23T13:04:19.318Z,2023-04-24T06:45:00Z,4215217721,465,,4213392617,56,Center,4216481785,178,,4213392619,286,,4213718837,233,368,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538045829,368,7,1,4,5,17o35s8assv3kamxowzz77k4r,0,12.2,31.5,2023-04-23T13:04:19.412Z,2023-04-24T06:45:01Z,4213718787,56,Back,4215218075,385,,4216481841,178,,4213718819,233,58,4213718789,285,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982299,59,1,1,4,9,bx0cdmzr2gwr70ez72dorx82p,1,99.1,91.4,2023-04-23T13:04:24.272Z,2023-04-24T07:04:33Z,4213393641,141,87.7,4213393637,56,Left,4216481997,178,,4213393643,212,20.9,4213393645,213,3.3,4213393639,140,79.3,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982375,60,1,1,4,13,bx0cdmzr2gwr70ez72dorx82p,1,78.6,89.6,2023-04-23T13:04:27.671Z,2023-04-24T07:04:32Z,4216482045,178,,4213394019,141,89.6,4213394011,56,Left,4213394023,213,3.1,4213394015,140,63.4,4213394021,212,16.0,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982429,38,43,1,4,14,17o35s8assv3kamxowzz77k4r,1,0,0,2023-04-23T13:04:29.064Z,2023-04-23T13:51:37Z,4213394337,56,Back,4213721081,144,7,4213394339,285,0,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982459,61,1,1,4,17,bx0cdmzr2gwr70ez72dorx82p,1,67.3,86.5,2023-04-23T13:04:31.457Z,2023-04-24T07:04:30Z,4216482119,178,,4213394533,56,Left,4213394539,212,11.8,4213394537,141,88.3,4213394541,213,0.1,4213394535,140,78.5,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982469,62,1,1,4,20,bx0cdmzr2gwr70ez72dorx82p,0,83,81.6,2023-04-23T13:04:34.883Z,2023-04-24T07:04:28Z,4213721493,233,39,4213394603,212,1.7,4213394593,2,,4216482199,178,,4213394595,155,,4213394601,141,82.1,4213394597,56,Left,4213721491,236,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,4213394605,213,0.2,4215219095,224,,4213394599,140,84.6,4213721497,286,4215219097,72,,,,,,,,,,,,,,,,,,,,,,,,,
2537982529,39,12,1,4,20,17o35s8assv3kamxowzz77k4r,1,15.8,21.1,2023-04-23T13:04:34.926Z,2023-04-24T07:04:27Z,4213721433,185,,4213721527,233,62,4213394887,56,Back,4216482277,178,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982699,40,5,1,4,23,17o35s8assv3kamxowzz77k4r,0,27.4,-1.7,2023-04-23T13:04:38.189Z,2023-04-24T02:16:38Z,4213399615,233,63,4213395789,56,Back,4213395791,347,,,,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982519,63,5,1,4,23,bx0cdmzr2gwr70ez72dorx82p,1,72.6,101.7,2023-04-23T13:04:38.189Z,2023-04-24T02:16:38Z,4213394851,56,Left,4213399593,233,40,4213394855,347,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982677,64,1,1,4,26,bx0cdmzr2gwr70ez72dorx82p,1,83,100,2023-04-23T13:04:41.200Z,2023-04-24T07:04:27Z,4213395669,140,61.8,4216683353,1,,4213395675,213,3.3,4213395667,56,Left,4213395671,141,96.9,4213395673,212,22.5,4213395665,107,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982709,65,1,1,4,29,bx0cdmzr2gwr70ez72dorx82p,1,63.6,94.9,2023-04-23T13:04:44.054Z,2023-04-24T07:04:26Z,4213395839,212,5.7,4213395833,56,Left,4213395835,140,63.1,4216482821,178,,4213395841,213,4.6,4213395837,141,86.5,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982713,66,3,1,4,31,bx0cdmzr2gwr70ez72dorx82p,0,66.8,80.7,2023-04-23T13:04:46.226Z,2023-04-24T07:04:26Z,4215221849,465,,4216482917,178,,4213395855,286,,4213396711,233,41,4213395853,56,Left,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982835,41,7,1,4,31,17o35s8assv3kamxowzz77k4r,1,33.2,19.3,2023-04-23T13:04:46.363Z,2023-04-24T07:04:25Z,4213396615,233,66,4215221719,384,,4213396557,285,,4216482961,178,,4213396555,56,Back,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982839,42,49,1,4,33,17o35s8assv3kamxowzz77k4r,1,37.5,16.5,2023-04-23T13:04:47.690Z,2023-04-24T07:04:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982953,43,1,1,4,33,17o35s8assv3kamxowzz77k4r,1,37.7,17.2,2023-04-23T13:04:47.751Z,2023-04-24T07:04:25Z,4213397161,56,Back,4213397163,140,42.7,4213397167,212,14.0,4213397171,213,1.2,4216483191,178,,4213397165,141,36.3,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538047341,369,1,1,4,37,17o35s8assv3kamxowzz77k4r,1,53,48.9,2023-04-23T13:04:51.724Z,2023-04-24T07:04:24Z,4213727001,140,65.2,4216483287,178,,4213727003,141,74.4,4213727007,213,0.9,4213726999,56,Center,4213727005,212,21.6,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537983085,44,1,1,4,43,17o35s8assv3kamxowzz77k4r,1,78.8,64.4,2023-04-23T13:04:57.438Z,2023-04-24T07:04:21Z,4213397839,140,74.8,4216483385,178,,4213397847,213,4.2,4213397843,212,8.4,4213397841,141,53.7,4213397837,56,Center,4213400119,210,15,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537983099,45,15,1,4,43,17o35s8assv3kamxowzz77k4r,1,76,53.1,2023-04-23T13:04:58.204Z,2023-04-24T07:04:21Z,4213400137,103,3.2,4213730055,76,,4213400143,146,96.9,4213400131,55,44,4213400139,215,,4213397923,18,,4213400123,121,,4213397925,56,Center,8s5u921me5pvsfyvysjgpu2qy,M. Cham,4213399205,72,,4213400145,147,,4213400135,102,52.8,4213400127,29,4213400141,328,,4213397921,22,,51.7,4216483509,178,4213399233,233,67,,,,,,,,,,,,,,,
2537983073,67,10,1,4,45,bx0cdmzr2gwr70ez72dorx82p,1,2.1,46.8,2023-04-23T13:04:59.642Z,2023-04-24T07:04:20Z,4213397793,178,,4215222213,376,,4213399257,233,45,4213398237,177,,4213397795,182,,4213397797,56,Back,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
