id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2472997009,700,1,2,72,32,3unkqo2g6ag99gd5ynz1j7vse,1,51.2,77.8,2022-10-16T14:33:08.977Z,2022-10-17T06:31:34Z,3849391833,56,Center,3850881149,178,,3849391837,141,49.3,3849391835,140,54.7,3849391839,212,19.7,3849391841,213,4.9,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997017,701,1,2,72,35,3unkqo2g6ag99gd5ynz1j7vse,0,54.3,66.1,2022-10-16T14:33:12.003Z,2022-10-17T06:31:33Z,3849391887,141,33.3,3850881347,178,,3849391879,56,Center,3849391895,213,5.4,3849391891,212,29.5,3849391883,140,72.7,3849391875,155,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997037,616,61,2,72,36,6xjy1q2m55iiwe8g1r1yffbc9,1,28.1,61,2022-10-16T14:33:13.347Z,2022-10-17T06:31:33Z,3850882475,178,,3849391989,56,Back,,,,,,,,,,,,,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997063,617,49,2,72,38,6xjy1q2m55iiwe8g1r1yffbc9,1,33.5,65.7,2022-10-16T14:33:15.535Z,2022-10-17T06:31:32Z,,,,,,,,,,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997239,618,3,2,72,40,6xjy1q2m55iiwe8g1r1yffbc9,1,36.4,66.6,2022-10-16T14:33:17.612Z,2022-10-17T06:31:31Z,3849393063,233,702,3849393045,56,Back,3851707057,286,,3850883783,178,,3850187773,464,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997135,702,45,2,72,40,3unkqo2g6ag99gd5ynz1j7vse,0,63.6,33.4,2022-10-16T14:33:17.612Z,2022-10-17T06:31:31Z,3849393093,233,618,3851707069,285,,3849392489,56,Center,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997271,619,1,2,72,46,6xjy1q2m55iiwe8g1r1yffbc9,1,54.2,93.2,2022-10-16T14:33:23.317Z,2022-10-17T06:31:28Z,3849393215,140,46.0,3850884037,178,,3849393209,56,Back,3849393227,213,4.1,3849393225,212,14.1,3849393219,141,76.7,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997315,620,1,2,72,47,6xjy1q2m55iiwe8g1r1yffbc9,1,47.9,77.4,2022-10-16T14:33:24.690Z,2022-10-17T06:31:28Z,3849393459,140,46.5,3849393463,212,6.4,3849393465,213,4.5,3849393457,56,Back,3849393461,141,68.3,3850884527,178,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997359,621,1,2,72,50,6xjy1q2m55iiwe8g1r1yffbc9,1,50.5,66.2,2022-10-16T14:33:26.798Z,2022-10-17T06:31:27Z,3849393735,213,2.3,3849393731,141,73.5,3850884905,178,,3849393733,212,6.9,3849393729,140,45.9,3849393727,56,Back,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997405,622,1,2,72,52,6xjy1q2m55iiwe8g1r1yffbc9,1,46.4,69.8,2022-10-16T14:33:28.807Z,2022-10-17T06:31:26Z,3849393999,140,43.4,3850884999,178,,3849394003,212,21.7,3849394005,213,4.6,3849394001,141,38.3,3849393997,56,Back,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997463,623,1,2,72,55,6xjy1q2m55iiwe8g1r1yffbc9,1,52.2,30.4,2022-10-16T14:33:31.972Z,2022-10-17T06:31:25Z,3849394351,212,14.0,3849394345,56,Right,3849394347,140,57.7,3850885091,178,,3849394353,213,5.1,3849394349,141,11.6,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997487,624,1,2,72,57,6xjy1q2m55iiwe8g1r1yffbc9,1,56.1,3.2,2022-10-16T14:33:33.959Z,2022-10-17T06:31:25Z,3849394509,141,11.5,3849394513,213,0.4,3849394507,140,69.7,3849394505,56,Right,3850885471,178,,3849394511,212,15.4,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997495,625,1,2,72,58,6xjy1q2m55iiwe8g1r1yffbc9,1,64.3,1,2022-10-16T14:33:35.517Z,2022-10-17T06:31:24Z,3849394571,56,Right,3849394575,141,11.9,3849394577,212,8.1,3849394573,140,61.3,3850885677,178,,3849394579,213,2.0,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997555,626,1,2,73,0,6xjy1q2m55iiwe8g1r1yffbc9,1,56.5,1.9,2022-10-16T14:33:37.140Z,2022-10-17T06:31:23Z,3849394895,213,1.6,3849394891,141,27.8,3849394887,56,Center,3849394893,212,17.6,3849394889,140,56.0,3850885953,178,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997587,627,1,2,73,4,6xjy1q2m55iiwe8g1r1yffbc9,1,57.6,37.3,2022-10-16T14:33:40.885Z,2022-10-17T06:31:22Z,3849395057,140,65.0,3849395055,56,Center,3849395061,212,16.3,3849395063,213,1.1,3850886251,178,,3849395059,141,58.4,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997621,628,1,2,73,5,6xjy1q2m55iiwe8g1r1yffbc9,1,65.8,50.5,2022-10-16T14:33:42.229Z,2022-10-17T06:31:22Z,3849395335,140,62.0,3849395337,141,57.8,3850886501,178,,3849395333,56,Center,3849395341,213,2.2,3849395339,212,6.4,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997649,629,1,2,73,7,6xjy1q2m55iiwe8g1r1yffbc9,0,66.9,56.2,2022-10-16T14:33:44.102Z,2022-10-17T06:31:21Z,3849395491,141,42.5,3849395495,213,5.9,3849395493,212,23.3,3850887785,178,,3849395485,155,,3849395487,56,Center,3849395489,140,87.2,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997707,703,1,2,73,9,3unkqo2g6ag99gd5ynz1j7vse,1,10.6,58.7,2022-10-16T14:33:45.858Z,2022-10-17T06:31:20Z,3850888109,388,,3849395795,140,18.7,3849395791,56,Back,3849395789,3,,3849395803,213,1.1,3849395799,141,80.6,3849395801,212,17.1,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997711,704,49,2,73,10,3unkqo2g6ag99gd5ynz1j7vse,1,17.6,80.5,2022-10-16T14:33:47.547Z,2022-10-17T06:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997739,705,1,2,73,11,3unkqo2g6ag99gd5ynz1j7vse,0,17.5,81.5,2022-10-16T14:33:48.205Z,2022-10-17T06:31:19Z,3849396003,140,37.0,3849396013,213,6.0,3849395997,157,,3849396017,1,,3849396007,141,74.2,3849395999,56,Back,3849396009,212,21.1,3850888745,178,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997765,630,49,2,73,13,6xjy1q2m55iiwe8g1r1yffbc9,1,65.5,25.1,2022-10-16T14:33:50.597Z,2022-10-17T06:31:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997823,631,1,2,73,14,6xjy1q2m55iiwe8g1r1yffbc9,1,65.1,27.8,2022-10-16T14:33:51.302Z,2022-10-17T06:31:18Z,3849396517,56,Center,3849396521,141,36.7,3849396525,213,1.9,3849396519,140,63.4,3849396523,212,6.3,3850889993,178,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997903,632,1,2,73,18,6xjy1q2m55iiwe8g1r1yffbc9,1,68.7,49.2,2022-10-16T14:33:55.707Z,2022-10-17T06:31:17Z,3849396945,212,25.5,3849396947,213,1.8,3849396941,140,64.2,3849396939,56,Left,3849396943,141,86.0,3850890255,178,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997939,633,1,2,73,22,6xjy1q2m55iiwe8g1r1yffbc9,1,66.4,85.9,2022-10-16T14:33:59.015Z,2022-10-17T06:31:16Z,3849397137,213,4.3,3849397135,212,9.2,3850890451,178,,3849397131,140,62.8,3849397133,141,73.5,3849397129,56,Center,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472997991,634,1,2,73,24,6xjy1q2m55iiwe8g1r1yffbc9,1,64.4,69.8,2022-10-16T14:34:01.122Z,2022-10-17T06:31:15Z,3849397423,141,72.5,3849397419,56,Center,3850890603,178,,3849397421,140,69.3,3849397425,212,5.5,3849397427,213,0.3,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998027,635,1,2,73,26,6xjy1q2m55iiwe8g1r1yffbc9,1,67.1,77.3,2022-10-16T14:34:03.778Z,2022-10-17T06:31:14Z,3849397599,56,Left,3849397603,141,93.8,3849397601,140,68.4,3849397605,212,11.3,3850890961,178,,3849397609,213,1.4,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998093,636,1,2,73,29,6xjy1q2m55iiwe8g1r1yffbc9,1,68.7,95.4,2022-10-16T14:34:05.984Z,2022-10-17T06:31:14Z,3849397993,141,72.2,3849397985,56,Center,3850891169,178,,3849397995,212,20.8,3849397997,213,4.0,3849397989,140,55.8,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998131,637,1,2,73,31,6xjy1q2m55iiwe8g1r1yffbc9,1,55.9,73.1,2022-10-16T14:34:08.783Z,2022-10-17T06:31:13Z,3849398195,213,4.4,3849398183,56,Center,3849398191,141,45.7,3849398187,140,50.1,3849398193,212,19.6,3850891389,178,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998179,638,1,2,73,34,6xjy1q2m55iiwe8g1r1yffbc9,1,51.6,42.4,2022-10-16T14:34:11.539Z,2022-10-17T06:31:13Z,3849398355,141,12.7,3849398361,213,5.0,3849398351,56,Right,3849398353,140,57.0,3850891709,178,,3849398359,212,21.0,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998281,639,1,2,73,37,6xjy1q2m55iiwe8g1r1yffbc9,1,57.2,7.3,2022-10-16T14:34:13.874Z,2022-10-17T06:31:12Z,3849398879,141,4.1,3849398869,56,Right,3850891931,178,,3849398881,212,12.7,3849398885,213,6.1,3849398873,140,69.1,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998335,640,1,2,73,41,6xjy1q2m55iiwe8g1r1yffbc9,1,65.5,11,2022-10-16T14:34:17.896Z,2022-10-17T06:31:10Z,3849399203,56,Right,3849399211,213,2.0,3850892193,178,,3849399207,141,19.3,3849399205,140,63.2,3849399209,212,6.1,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998355,641,1,2,73,42,6xjy1q2m55iiwe8g1r1yffbc9,1,58.5,18.9,2022-10-16T14:34:19.742Z,2022-10-17T06:31:10Z,3849399319,141,52.2,3849399321,212,27.6,3849399323,213,2.2,3849399317,140,43.5,3849399315,56,Back,3850892483,178,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998385,642,1,2,73,46,6xjy1q2m55iiwe8g1r1yffbc9,1,50.3,60.1,2022-10-16T14:34:23.252Z,2022-10-17T06:31:09Z,3849399527,56,Left,3849399531,141,85.4,3849399535,213,1.2,3850892809,178,,3849399529,140,57.0,3849399533,212,18.6,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998441,643,1,2,73,48,6xjy1q2m55iiwe8g1r1yffbc9,1,54.7,86.1,2022-10-16T14:34:25.580Z,2022-10-17T06:31:09Z,3850892953,178,,3849399909,141,71.6,3849399907,140,47.5,3849399905,56,Back,3849399911,212,12.4,3849399913,213,4.1,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998467,644,1,2,73,51,6xjy1q2m55iiwe8g1r1yffbc9,1,49.6,64.9,2022-10-16T14:34:28.101Z,2022-10-17T06:31:08Z,3849400039,56,Center,3849400041,140,54.8,3849400047,213,5.0,3849400045,212,20.5,3849400043,141,35.8,3850893109,178,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998539,645,1,2,73,53,6xjy1q2m55iiwe8g1r1yffbc9,1,53.1,32.5,2022-10-16T14:34:29.874Z,2022-10-17T06:31:08Z,3849400451,212,9.8,3850893571,178,,3849400453,213,2.8,3849400445,56,Back,3849400447,140,44.2,3849400449,141,37.0,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998605,646,1,2,73,56,6xjy1q2m55iiwe8g1r1yffbc9,1,47.5,17.2,2022-10-16T14:34:33.540Z,2022-10-17T06:31:06Z,3849400853,213,6.2,3849400845,56,Right,3849400847,140,63.2,3849400851,212,16.5,3850893833,178,,3849400849,141,15.4,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998613,647,1,2,73,58,6xjy1q2m55iiwe8g1r1yffbc9,1,60.8,9.6,2022-10-16T14:34:35.516Z,2022-10-17T06:31:05Z,3849400877,56,Right,3849400883,212,9.9,3850894057,178,,3849400879,140,70.1,3849400885,213,0.2,3849400881,141,12.2,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998657,648,1,2,73,59,6xjy1q2m55iiwe8g1r1yffbc9,1,68.9,4.3,2022-10-16T14:34:36.650Z,2022-10-17T06:31:05Z,3849401169,212,9.3,3849401167,141,17.9,3849401165,140,69.3,3849401171,213,1.5,3850894439,178,,3849401163,56,Right,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998679,649,1,2,74,3,6xjy1q2m55iiwe8g1r1yffbc9,1,77.3,9.6,2022-10-16T14:34:39.928Z,2022-10-17T06:31:03Z,3850894617,178,,3849401273,213,6.2,3849401267,140,87.3,3849401265,56,Right,3849401271,212,10.5,3849401269,141,8.3,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998685,650,1,2,74,4,6xjy1q2m55iiwe8g1r1yffbc9,0,88.1,3.7,2022-10-16T14:34:41.234Z,2022-10-17T06:31:03Z,3850191487,224,,3850191489,20,,3849401303,56,Right,3849401305,140,88.4,3849401311,213,1.5,3849401309,212,6.2,3850894857,178,,3849401299,2,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,3849401301,155,,3849401307,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998697,706,61,2,74,4,3unkqo2g6ag99gd5ynz1j7vse,1,11.1,92.7,2022-10-16T14:34:41.360Z,2022-10-17T06:31:02Z,3850895543,178,,3850895541,21,,3849401363,56,Back,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998733,651,6,2,74,6,6xjy1q2m55iiwe8g1r1yffbc9,1,88,15.1,2022-10-16T14:34:42.829Z,2022-10-16T20:38:50Z,3849401731,233,707,3849401523,56,Right,3849401525,75,,,,,,,,,,,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472998775,707,6,2,74,6,3unkqo2g6ag99gd5ynz1j7vse,0,12,84.9,2022-10-16T14:34:42.829Z,2022-10-16T20:38:50Z,3849401769,233,651,3849401683,73,,3849401681,56,Back,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472999541,652,18,2,74,56,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:35:33.489Z,2022-10-17T06:46:43Z,3849406115,55,653,3849406009,42,,3849406013,59,11,3849406011,44,Forward,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472999547,653,19,2,74,56,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:35:33.490Z,2022-10-17T06:46:43Z,3849406055,44,Forward,3849406051,293,2,3849406061,55,652,3849406041,42,,3849406045,145,9,3849406047,59,92,3849406049,292,9,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472999905,654,43,2,75,6,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:35:43.209Z,2022-10-16T14:35:46Z,3849408087,144,6,3849407905,56,Center,3849407909,75,0,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473000051,655,1,2,75,14,6xjy1q2m55iiwe8g1r1yffbc9,0,99.5,0.5,2022-10-16T14:35:51.050Z,2022-10-16T19:49:26Z,3849408679,155,,3849408687,141,38.2,3849408681,224,,3849408677,6,,3850194079,20,,3849408689,212,27.5,3849408685,140,90.1,3849408683,56,Center,529k1s89fjg133s8ycjwvgg5x,M. Barreto,3849408691,213,1.9,3849408675,2,,3850751977,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473260257,855,43,2,75,15,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T14:35:51.931Z,2022-10-16T20:24:20Z,3850814547,178,0,3850846133,144,82,,,,,,,,,,,,,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473000095,709,12,2,75,15,3unkqo2g6ag99gd5ynz1j7vse,1,5.1,57,2022-10-16T14:35:52.553Z,2022-10-17T06:31:02Z,3849408933,213,5.9,3850753691,388,,3849408929,141,50.3,3849408931,212,11.1,3849408947,15,,3849408927,140,14.7,3849408925,56,Back,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473002259,713,1,2,75,17,3unkqo2g6ag99gd5ynz1j7vse,1,15.6,51.5,2022-10-16T14:35:53.836Z,2022-10-17T06:31:02Z,3849420271,213,0.9,3849420267,141,60.0,3849420265,140,20.0,3849420263,56,Back,3849420269,212,7.4,3850753977,178,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473250745,846,43,2,75,17,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T14:35:53.864Z,2022-10-16T19:53:37Z,3850760349,178,0,3850760423,144,82,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473000193,710,49,2,75,18,3unkqo2g6ag99gd5ynz1j7vse,1,18.3,63.7,2022-10-16T14:35:55.003Z,2022-10-17T06:31:01Z,,,,,,,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473250785,847,43,2,75,18,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T14:35:55.072Z,2022-10-16T20:02:42Z,3850775007,144,82,3850760579,178,0,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473250817,848,43,2,75,19,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T14:35:56.024Z,2022-10-16T20:02:40Z,3850760749,178,0,3850774949,144,82,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473250843,849,43,2,75,19,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T14:35:56.648Z,2022-10-16T20:02:39Z,3850774927,144,82,3850760941,178,0,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473000691,711,1,2,75,21,3unkqo2g6ag99gd5ynz1j7vse,1,37.8,73.1,2022-10-16T14:35:58.211Z,2022-10-17T06:31:00Z,3849411819,213,5.7,3850754223,178,,3849411817,212,58.5,3849411811,56,Center,3849416851,210,16,3849411809,155,,3849411821,1,,3849416853,154,,demp53kye0ium76t240vo8cet,Rony Lopes,3849411813,140,84.9,3849411815,141,27.1,3849416855,23,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2473250875,850,43,2,75,24,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T14:36:01.376Z,2022-10-16T20:02:38Z,3850761215,178,0,3850774903,144,82,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473250901,851,43,2,75,26,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T14:36:02.880Z,2022-10-16T20:02:36Z,3850761383,178,0,3850774843,144,82,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473000693,712,16,2,75,28,3unkqo2g6ag99gd5ynz1j7vse,1,86.9,36.1,2022-10-16T14:36:05.563Z,2022-10-17T06:18:16Z,3849416943,102,54.2,3849411829,63,,3849416933,76,,3849414431,374,2022-10-16 15:36:04.254,3849414427,20,,3849416937,154,,3849411831,56,Center,3849416945,103,3.2,87gvtfqgn555sywr78abximsp,J. Porozo,3849416939,55,711,3849416925,23,,3849414435,375,75:27.465,3850196659,396,3849416935,29,,,3849416949,231,3849416947,230,95.2,3850755231,178,,3850196657,395,5.4,56.1,44.5,,,,,,,,,,
2473002225,656,1,2,76,52,6xjy1q2m55iiwe8g1r1yffbc9,1,49.4,50.7,2022-10-16T14:37:29.099Z,2022-10-16T19:50:56Z,3850755523,178,,3849420095,56,Back,3849420113,279,G,3849420103,141,45.1,3849420101,140,40.4,3849420105,212,10.2,3849420107,213,3.5,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473251023,869,43,2,76,53,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:37:29.913Z,2022-10-16T20:02:34Z,3850774771,144,82,3850762193,178,0,,,,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473251047,870,43,2,76,54,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:37:31.153Z,2022-10-16T20:02:32Z,3850774743,144,82,3850762305,178,0,,,,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473251147,872,43,2,76,55,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:37:32.374Z,2022-10-16T20:02:31Z,3850762843,178,0,3850774701,144,82,,,,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
