id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2519545859,720,1,2,72,15,71ajatxnuhc5cnm3xvgdky49w,1,14.6,0.8,2023-03-12T21:15:47.847Z,2023-03-13T06:08:19Z,4094763209,140,23.2,4095190563,178,,4094763211,141,10.6,4094763213,212,11.2,4094763207,56,Back,4094763215,213,0.6,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519545863,721,1,2,72,17,71ajatxnuhc5cnm3xvgdky49w,1,23.2,12.1,2023-03-12T21:15:50.281Z,2023-03-13T06:08:16Z,4094763253,212,17.6,4094763247,56,Back,4094763255,213,0.5,4095190669,178,,4094763249,140,38.0,4094763251,141,24.1,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519630727,1378,67,2,72,19,71ajatxnuhc5cnm3xvgdky49w,1,43.1,31.6,2023-03-12T21:15:51.872Z,2023-03-13T06:08:16Z,4095213687,233,1115,,,,,,,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519630723,1115,67,2,72,19,27xvwccz8kpmqsefjv2b2sc0o,0,56.9,68.4,2023-03-12T21:15:51.873Z,2023-03-13T06:08:15Z,4095213691,233,1378,,,,,,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519545865,722,1,2,72,19,71ajatxnuhc5cnm3xvgdky49w,0,42.4,31.1,2023-03-12T21:15:51.901Z,2023-03-13T06:08:15Z,4094763269,212,6.6,4094763493,233,657,4094763267,141,23.5,4094763265,140,38.5,4095190799,178,,4094763271,213,4.0,4094763497,286,,4094763491,236,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,4094763263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519545889,657,74,2,72,19,27xvwccz8kpmqsefjv2b2sc0o,1,57.1,68.5,2023-03-12T21:15:51.929Z,2023-03-13T06:08:14Z,4094763453,285,,4095190849,178,,4094763451,56,Center,4094763527,233,722,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519545909,659,1,2,72,20,27xvwccz8kpmqsefjv2b2sc0o,1,67.1,80.5,2023-03-12T21:15:52.999Z,2023-03-13T06:08:14Z,4094763585,141,63.9,4094763579,56,Center,4094763587,212,12.7,4094763583,140,72.7,4095191103,178,,4094763589,213,5.2,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519576191,763,49,2,72,21,27xvwccz8kpmqsefjv2b2sc0o,1,68.1,69.7,2023-03-12T21:15:53.957Z,2023-03-13T06:08:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519630809,1124,67,2,72,21,27xvwccz8kpmqsefjv2b2sc0o,1,68.8,74.9,2023-03-12T21:15:53.970Z,2023-03-13T06:04:04Z,4095214089,233,1379,,,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519630805,1379,67,2,72,21,71ajatxnuhc5cnm3xvgdky49w,0,31.2,25.1,2023-03-12T21:15:53.971Z,2023-03-13T06:04:05Z,4095214101,233,1124,,,,,,,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519546001,660,1,2,72,21,27xvwccz8kpmqsefjv2b2sc0o,1,68.1,69.8,2023-03-12T21:15:54.001Z,2023-03-13T06:08:13Z,4094764217,141,74.4,4094764215,140,76.4,4094764219,212,9.3,4094764221,213,0.3,4094766813,155,,4094764213,56,Center,4095191303,178,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519546451,664,1,2,72,22,27xvwccz8kpmqsefjv2b2sc0o,0,72.9,78,2023-03-12T21:15:55.635Z,2023-03-13T06:08:12Z,4094767703,140,86.3,4094767707,212,15.1,4094767705,141,69.9,4094767709,213,5.9,4094767699,155,,4095191475,178,,4094767701,56,Center,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519545903,658,43,2,72,23,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-03-12T21:15:56.194Z,2023-03-12T22:51:11Z,4094928135,144,49,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519545919,723,1,2,72,24,71ajatxnuhc5cnm3xvgdky49w,0,16.8,29.3,2023-03-12T21:15:57.281Z,2023-03-13T06:08:12Z,4095192067,178,,4094763639,56,Back,4094763645,212,18.7,4094763643,141,30.8,4094763647,213,3.1,4094763641,140,0.0,4094763637,3,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519546003,661,6,2,72,26,27xvwccz8kpmqsefjv2b2sc0o,1,89.4,71.2,2023-03-12T21:15:59.223Z,2023-03-13T02:21:22Z,4094764311,233,724,4094764225,56,Center,4094764227,73,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519545929,724,6,2,72,26,71ajatxnuhc5cnm3xvgdky49w,0,10.6,28.8,2023-03-12T21:15:59.223Z,2023-03-13T02:21:23Z,4094763725,56,Back,4094763731,73,,4094764315,233,661,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519546197,662,1,2,73,4,27xvwccz8kpmqsefjv2b2sc0o,0,99.5,99.5,2023-03-12T21:16:36.815Z,2023-03-13T02:21:26Z,4094765535,212,43.3,4094765527,224,,4094765537,213,4.4,4095191843,178,,4094765525,155,,4094765531,140,87.7,4094765529,56,Center,4094765539,1,,cip5lla8zu8gru2m4popsstlh,C. Ünder,4094765521,2,,4094929177,20,,4094765523,6,4094765533,141,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,
2519546201,663,4,2,73,6,27xvwccz8kpmqsefjv2b2sc0o,1,89,43,2023-03-12T21:16:38.777Z,2023-03-13T06:08:11Z,4094765563,294,,4094765567,152,,4094768539,348,vl1b0gayryiqvl5dlukpmswl,4094766409,233,725,4094765565,56,Center,4094765569,286,,4094765559,9,,4094765561,13,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519546313,725,4,2,73,6,71ajatxnuhc5cnm3xvgdky49w,0,11,57,2023-03-12T21:16:38.778Z,2023-03-13T06:08:11Z,4094766289,56,Back,4094766291,152,,4095191939,178,,4094766283,9,,4094766413,233,663,4094766287,294,,4094766285,13,,4094766293,285,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519546813,665,16,2,75,3,27xvwccz8kpmqsefjv2b2sc0o,1,88.5,50,2023-03-12T21:18:35.819Z,2023-03-13T02:07:40Z,4094769825,353,726,4094769431,17,,4094769429,9,,4094769557,375,75:02.482,4094769765,103,0.6,4094769767,390,203368,4094769433,56,Center,4095174991,178,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,4094769761,76,,4094769769,458,,4094930911,395,4094769773,231,,99.3,4094769435,214,4094769549,20,4094769771,230,99.4,4094769553,374,4094930913,396,4094769763,102,53.9,,2023-03-12 21:18:35.148,48.2,,,50.2,,,,,,,,,,
2519546837,726,58,2,75,3,71ajatxnuhc5cnm3xvgdky49w,0,0,0,2023-03-12T21:18:35.819Z,2023-03-13T06:08:10Z,4094769593,9,,4094769597,179,,4094769601,56,Back,4094769595,186,,4094769599,73,,4094769717,233,665,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547231,727,1,2,76,12,71ajatxnuhc5cnm3xvgdky49w,1,49.8,50.1,2023-03-12T21:19:44.688Z,2023-03-13T02:07:47Z,4094771843,213,2.6,4095175375,178,,4094771845,279,G,4094771839,141,56.9,4094771835,56,Back,4094771837,140,43.2,4094771841,212,8.3,,,,f0busiccqoe2jg69st02ngfe1,L. Mothiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547235,728,1,2,76,12,71ajatxnuhc5cnm3xvgdky49w,1,44.4,59.7,2023-03-12T21:19:45.455Z,2023-03-13T06:08:10Z,4094771893,140,42.5,4094771897,212,4.7,4095175509,178,,4094771895,141,53.4,4094771899,213,4.3,4094771891,56,Back,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547255,729,1,2,76,14,71ajatxnuhc5cnm3xvgdky49w,1,43.3,57.7,2023-03-12T21:19:47.373Z,2023-03-13T06:08:09Z,4095175559,178,,4094772005,141,75.8,4094772003,140,39.4,4094772007,212,13.0,4094772001,56,Back,4094772009,213,1.9,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547271,730,1,2,76,16,71ajatxnuhc5cnm3xvgdky49w,1,43.3,78.1,2023-03-12T21:19:49.024Z,2023-03-13T06:08:08Z,4095175607,178,,4094772089,141,91.1,4094772091,212,12.8,4094772085,56,Left,4094772093,213,0.8,4094772087,140,52.1,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547321,731,1,2,76,18,71ajatxnuhc5cnm3xvgdky49w,1,51.6,95,2023-03-12T21:19:51.651Z,2023-03-13T06:08:07Z,4094772345,141,63.5,4094772343,140,45.5,4095175643,178,,4094772347,212,22.4,4094772341,56,Back,4094772349,213,4.4,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547347,732,1,2,76,23,71ajatxnuhc5cnm3xvgdky49w,1,54.5,54.3,2023-03-12T21:19:55.845Z,2023-03-13T06:08:04Z,4094772479,213,4.8,4095175673,178,,4094772469,140,57.8,4094772471,141,15.7,4094772475,212,26.5,4094772467,56,Right,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547383,733,1,2,76,26,71ajatxnuhc5cnm3xvgdky49w,1,62.4,20.2,2023-03-12T21:19:59.286Z,2023-03-13T06:08:03Z,4094772699,56,Right,4094772701,140,64.8,4095175713,178,,4094772705,212,11.4,4094772707,213,4.9,4094772703,141,3.8,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547405,734,1,2,76,31,71ajatxnuhc5cnm3xvgdky49w,1,74.6,21.7,2023-03-12T21:20:03.803Z,2023-03-13T06:08:01Z,4094772841,140,65.3,4095175793,178,,4094772839,56,Center,4094772845,212,16.2,4094772843,141,40.7,4094772847,213,2.2,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547421,735,1,2,76,33,71ajatxnuhc5cnm3xvgdky49w,1,64.5,42.3,2023-03-12T21:20:06.330Z,2023-03-13T06:08:00Z,4095175837,178,,4094772957,140,70.2,4094772963,213,1.3,4094772955,56,Center,4094772959,141,75.3,4094772961,212,23.2,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547423,736,1,2,76,37,71ajatxnuhc5cnm3xvgdky49w,0,76.7,77.3,2023-03-12T21:20:10.263Z,2023-03-13T06:07:58Z,4094774973,236,,4094772969,155,,4094772967,2,,4094932283,223,,4094772973,140,76.1,4094774981,286,,4094772971,56,Center,4094774975,233,666,7atxpldexe9adg8ft1wbjndud,F. Guilbert,4095175907,178,,4094772979,213,4.4,4094932285,20,4094772975,141,,,4094772977,212,,,,,,,,,,,,,2.1,,,,,74.4,,,,,,,,,,
2519547443,666,12,2,76,37,27xvwccz8kpmqsefjv2b2sc0o,1,21.8,25.2,2023-03-12T21:20:10.329Z,2023-03-13T06:07:57Z,4094773089,56,Back,4094774953,185,,4094775001,233,736,4095176061,178,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547451,667,49,2,76,38,27xvwccz8kpmqsefjv2b2sc0o,1,15.7,49.2,2023-03-12T21:20:11.501Z,2023-03-13T06:07:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547487,668,1,2,76,40,27xvwccz8kpmqsefjv2b2sc0o,1,23.6,47.2,2023-03-12T21:20:13.025Z,2023-03-13T06:07:56Z,4094773313,1,,4094773303,56,Back,4094773307,141,91.2,4094773305,140,40.0,4094773309,212,34.5,4094773311,213,1.0,4095176199,178,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547491,669,4,2,76,44,27xvwccz8kpmqsefjv2b2sc0o,1,44.5,96.2,2023-03-12T21:20:17.530Z,2023-03-13T06:07:56Z,4094773329,56,Back,4094773331,152,,4094773355,233,737,4094773649,295,,4094773325,13,,4094773333,286,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547479,737,4,2,76,44,71ajatxnuhc5cnm3xvgdky49w,0,55.5,3.8,2023-03-12T21:20:17.531Z,2023-03-13T06:07:55Z,4094773271,56,Right,4094773665,295,,4094773269,13,,4094773367,233,669,4095176367,178,,4094773277,285,,4094773273,152,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547741,670,1,2,77,14,27xvwccz8kpmqsefjv2b2sc0o,0,43.9,95,2023-03-12T21:20:47.661Z,2023-03-13T06:07:55Z,4094774825,212,49.5,4094774815,155,,4094774827,213,5.9,4094774813,5,,4094774823,141,70.5,4094774817,152,,4094774821,140,88.3,4095176751,178,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,4094774819,56,Center,4094774829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547791,739,4,2,77,18,71ajatxnuhc5cnm3xvgdky49w,1,15,28.5,2023-03-12T21:20:50.678Z,2023-03-13T06:07:54Z,4094775069,56,Back,4094775071,152,,4094776099,294,,4094775067,13,,4094775181,233,671,4094775075,285,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547803,671,4,2,77,18,27xvwccz8kpmqsefjv2b2sc0o,0,85,71.5,2023-03-12T21:20:50.679Z,2023-03-13T06:07:54Z,4094775207,233,739,4094775125,13,,4094775133,286,,4094775129,56,Center,4094775131,152,,4095176999,178,,4094776009,294,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547677,738,43,2,77,21,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-03-12T21:20:54.212Z,2023-03-12T21:21:11Z,4094775239,144,52,,,,,,,,,,,,,,,,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547857,740,1,2,77,42,71ajatxnuhc5cnm3xvgdky49w,1,15,43.3,2023-03-12T21:21:15.393Z,2023-03-13T06:07:53Z,4094934513,189,,4094775487,141,29.0,4094775483,56,Back,4094775479,5,,4094775485,140,20.8,4094775491,213,5.3,4095177459,178,,4094775489,212,11.5,2vgr8c97x4b2e51tyvvixusid,M. Sels,4094775481,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547879,741,1,2,77,45,71ajatxnuhc5cnm3xvgdky49w,1,23.2,41.5,2023-03-12T21:21:18.033Z,2023-03-13T06:07:53Z,4094775601,212,16.6,4094775597,140,25.3,4094775595,56,Back,4094775599,141,65.7,4094775603,213,1.4,4095177513,178,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547895,742,1,2,77,48,71ajatxnuhc5cnm3xvgdky49w,1,35.8,78.1,2023-03-12T21:21:20.940Z,2023-03-13T06:07:52Z,4094775689,213,0.4,4094775681,56,Back,4094775687,212,11.5,4094775683,140,45.8,4095177621,178,,4094775685,141,85.1,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547913,743,1,2,77,51,71ajatxnuhc5cnm3xvgdky49w,1,44.2,76.9,2023-03-12T21:21:24.160Z,2023-03-13T06:07:50Z,4094775815,213,4.8,4095177791,178,,4094775813,212,16.0,4094775807,56,Back,4094775811,141,53.6,4094775809,140,46.2,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547933,744,1,2,77,53,71ajatxnuhc5cnm3xvgdky49w,1,46.5,51.8,2023-03-12T21:21:25.850Z,2023-03-13T06:07:50Z,4095177853,178,,4094775909,212,16.1,4094775911,213,1.7,4094775903,56,Back,4094775907,141,75.2,4094775905,140,43.9,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547941,745,1,2,77,55,71ajatxnuhc5cnm3xvgdky49w,0,42.4,78.6,2023-03-12T21:21:27.852Z,2023-03-13T06:07:49Z,4094775955,56,Left,4095177901,178,,4094775961,212,14.2,4094775957,140,55.5,4094775959,141,84.0,4094775963,213,0.3,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519634141,1154,67,2,77,56,27xvwccz8kpmqsefjv2b2sc0o,1,43.9,5,2023-03-12T21:21:29.111Z,2023-03-13T06:07:49Z,4095234021,233,1436,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519634137,1436,67,2,77,56,71ajatxnuhc5cnm3xvgdky49w,0,56.1,95,2023-03-12T21:21:29.112Z,2023-03-13T06:07:48Z,4095234025,233,1154,,,,,,,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547959,672,8,2,77,56,27xvwccz8kpmqsefjv2b2sc0o,1,44.1,7.4,2023-03-12T21:21:29.196Z,2023-03-13T06:07:48Z,4094934689,383,,4094776015,56,Back,4095178005,178,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519547973,673,49,2,77,57,27xvwccz8kpmqsefjv2b2sc0o,1,50.1,7.8,2023-03-12T21:21:30.218Z,2023-03-13T06:07:47Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548035,674,1,2,78,1,27xvwccz8kpmqsefjv2b2sc0o,0,65.3,29.8,2023-03-12T21:21:33.732Z,2023-03-13T06:07:45Z,4094776387,140,78.0,4095178299,178,,4094776385,56,Center,4094776393,213,0.9,4094776389,141,57.2,4094776391,212,22.9,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519634319,1450,67,2,78,2,71ajatxnuhc5cnm3xvgdky49w,1,23.4,41.7,2023-03-12T21:21:35.094Z,2023-03-13T06:07:45Z,4095235001,233,1160,,,,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519634315,1160,67,2,78,2,27xvwccz8kpmqsefjv2b2sc0o,0,76.6,58.3,2023-03-12T21:21:35.095Z,2023-03-13T06:07:44Z,4095235007,233,1450,,,,,,,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548003,746,8,2,78,2,71ajatxnuhc5cnm3xvgdky49w,1,24.9,41.6,2023-03-12T21:21:35.101Z,2023-03-13T06:07:44Z,4095178465,178,,4094776245,56,Back,4094935101,383,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548021,747,1,2,78,3,71ajatxnuhc5cnm3xvgdky49w,0,18.1,44,2023-03-12T21:21:36.210Z,2023-03-13T06:07:43Z,4094776329,140,21.5,4094776331,141,52.7,4094776333,212,6.9,4095178623,178,,4094776327,56,Back,4094776335,213,1.0,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519577763,764,3,2,78,5,27xvwccz8kpmqsefjv2b2sc0o,0,79.9,49.9,2023-03-12T21:21:37.944Z,2023-03-13T06:07:42Z,4094935655,286,,4094935657,464,,4094935653,56,Center,4095178839,178,,4094935659,467,d5at3cowukpxiptq5ozcbe6s5,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548051,675,4,2,78,5,27xvwccz8kpmqsefjv2b2sc0o,1,80.4,49.2,2023-03-12T21:21:38.300Z,2023-03-13T06:07:42Z,4094776535,233,748,4094776517,13,,4094776523,265,,4094776519,56,Center,4094776521,152,,4094776525,286,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548049,748,4,2,78,5,71ajatxnuhc5cnm3xvgdky49w,0,19.6,50.8,2023-03-12T21:21:38.301Z,2023-03-13T06:07:41Z,4094776511,285,,4094776567,233,675,4094776509,265,,4094776505,56,Back,4095178959,178,,4094776507,152,,4094776503,13,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548575,676,13,2,79,31,27xvwccz8kpmqsefjv2b2sc0o,1,80,50.7,2023-03-12T21:23:04.413Z,2023-03-13T06:07:41Z,4094779705,18,,4095179019,178,,4094779815,20,,4094780113,103,79.2,4094780123,231,50.3,4094779707,56,Center,4094779703,26,,4094780111,102,51.4,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,4094780121,230,98.6,4094780119,458,,4094780109,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548583,677,5,2,79,32,27xvwccz8kpmqsefjv2b2sc0o,0,101.4,52.2,2023-03-12T21:23:05.522Z,2023-03-13T02:11:25Z,4094779795,233,749,4094779771,56,Center,4094779773,346,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548581,749,5,2,79,32,71ajatxnuhc5cnm3xvgdky49w,1,-1.4,47.8,2023-03-12T21:23:05.522Z,2023-03-13T02:11:25Z,4094779775,233,677,4094779749,56,Back,4094779751,346,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548831,678,18,2,80,23,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-03-12T21:23:56.550Z,2023-03-13T02:11:30Z,4094781475,44,Forward,4094781519,55,679,4094781473,42,,4094781477,59,70,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548835,679,19,2,80,23,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-03-12T21:23:56.551Z,2023-03-13T02:11:31Z,4094783927,292,4,4094781509,59,3,4094781511,44,Defender,4094781503,42,,4094781507,145,9,4094783929,293,3,4094781513,55,678,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
