id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/13/value
2452843935,1109,67,1,44,40,4t4hod56fsj7utpjdor8so5q6,0,48.4,26.1,2022-08-28T19:30:18.797Z,2022-08-29T02:13:16Z,3742186883,233,1962,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695143,470,8,1,44,40,2b3mar72yy8d6uvat1ka6tn3r,1,51.7,72.6,2022-08-28T19:30:18.828Z,2022-08-29T02:13:15Z,3742117583,178,,3742011361,384,,3741368655,56,Center,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695175,471,49,1,44,42,2b3mar72yy8d6uvat1ka6tn3r,1,51.2,57.5,2022-08-28T19:30:21.519Z,2022-08-29T02:13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695201,319,45,1,44,43,4t4hod56fsj7utpjdor8so5q6,0,46.9,45.4,2022-08-28T19:30:22.304Z,2022-08-29T01:56:24Z,3741369303,233,472,3741369025,285,,3741369023,56,Back,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695237,472,3,1,44,43,2b3mar72yy8d6uvat1ka6tn3r,1,53.1,54.6,2022-08-28T19:30:22.304Z,2022-08-29T01:56:24Z,3741369287,233,319,3742011731,465,,3741369193,56,Center,3742117847,178,,3741369195,286,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695243,473,3,1,44,46,2b3mar72yy8d6uvat1ka6tn3r,0,71.6,58.4,2022-08-28T19:30:25.641Z,2022-08-29T02:13:14Z,3741369223,56,Center,3742011837,464,,3741369225,286,,3742118259,178,,3741369455,233,320,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695267,320,7,1,44,47,4t4hod56fsj7utpjdor8so5q6,0,28.4,41.6,2022-08-28T19:30:25.772Z,2022-08-29T02:13:13Z,3741369415,233,473,3742011963,385,,3741369375,56,Back,3741369377,285,,3742118405,178,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695325,474,1,1,44,48,2b3mar72yy8d6uvat1ka6tn3r,1,74.1,53.9,2022-08-28T19:30:26.946Z,2022-08-29T02:13:13Z,3741369719,213,4.4,3741369717,212,8.1,3741369707,56,Center,3741369709,140,71.9,3741369713,141,42.5,3741371703,210,14,3742118521,178,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2452695341,475,14,1,44,50,2b3mar72yy8d6uvat1ka6tn3r,1,77.5,42.3,2022-08-28T19:30:29.313Z,2022-08-29T02:13:12Z,3741371723,55,474,3741371735,231,49.1,3741369811,22,,3741371719,73,,3741371727,102,55.3,3741371733,230,97.8,3741371721,29,,3741370707,72,,c5ryhn04g9goikd0blmh83aol,L. Messi,3742118579,178,,3741371729,103,3741371731,215,,3741369817,56,Center,3741369815,18,,,,,,,,,,,,,,,,,14.6,
2452695361,476,14,1,44,52,2b3mar72yy8d6uvat1ka6tn3r,1,93.1,38.8,2022-08-28T19:30:31.150Z,2022-08-29T02:13:11Z,3742118667,178,,3741369985,56,Center,3741369977,22,,3741372429,214,,3741372431,328,,3741371813,20,,3741372423,75,,3741372437,231,54.6,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,3741372435,230,97.1,3741372427,103,3741372425,102,,3741372433,458,,3741369981,17,,,,,,,,,,,,,,,44.5,,8.2,
2452695365,321,49,1,44,54,4t4hod56fsj7utpjdor8so5q6,1,11.6,35.9,2022-08-28T19:30:33.665Z,2022-08-29T02:13:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695383,322,1,1,44,54,4t4hod56fsj7utpjdor8so5q6,0,11.7,35.6,2022-08-28T19:30:33.746Z,2022-08-29T02:13:10Z,3741370145,56,Back,3741370147,140,11.4,3741370151,212,1.9,3741370417,286,,3741370409,236,,3741370413,233,477,3741370149,141,32.8,3741370153,213,4.5,4rlw04tze791jwt623h5ikg5x,R. Aguilar,3742119063,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695419,477,74,1,44,55,2b3mar72yy8d6uvat1ka6tn3r,1,86.5,64.7,2022-08-28T19:30:33.771Z,2022-08-29T02:13:10Z,3741370363,56,Center,3741370439,233,322,3741370365,285,,3742119131,178,,,,,,,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695539,323,5,1,44,57,4t4hod56fsj7utpjdor8so5q6,1,30.2,-0.6,2022-08-28T19:30:36.536Z,2022-08-28T23:35:30Z,3741371059,347,,3741371057,56,Back,3741371101,233,478,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695441,478,5,1,44,57,2b3mar72yy8d6uvat1ka6tn3r,0,69.8,100.6,2022-08-28T19:30:36.536Z,2022-08-28T23:35:30Z,3741371125,233,323,3741370493,347,,3741370491,56,Left,,,,,,,,,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695899,325,70,1,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-08-28T19:30:38.943Z,2022-08-28T22:37:27Z,3741373065,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695839,324,1,1,45,18,4t4hod56fsj7utpjdor8so5q6,0,30.7,0,2022-08-28T19:30:57.145Z,2022-08-29T02:13:09Z,3741372753,56,Right,3741372751,107,,3741372761,213,0.1,3741372763,1,,3741372755,140,61.3,3741372757,141,4.6,3741372759,212,32.4,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695829,479,49,1,45,22,2b3mar72yy8d6uvat1ka6tn3r,1,37.4,98.1,2022-08-28T19:31:01.349Z,2022-08-29T02:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695889,480,1,1,45,22,2b3mar72yy8d6uvat1ka6tn3r,1,37.1,97.9,2022-08-28T19:31:01.427Z,2022-08-29T02:13:09Z,3741373027,213,3.9,3741373025,212,28.0,3742119607,178,,3741373021,140,17.9,3741373023,141,69.3,3741373019,56,Back,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695923,481,1,1,45,26,2b3mar72yy8d6uvat1ka6tn3r,1,21.3,65.1,2022-08-28T19:31:05.673Z,2022-08-29T02:13:08Z,3742119683,178,,3741373205,213,4.9,3741373197,56,Back,3741373199,140,24.9,3741373203,212,19.1,3741373201,141,37.6,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695955,482,1,1,45,29,2b3mar72yy8d6uvat1ka6tn3r,1,22.4,40.3,2022-08-28T19:31:08.015Z,2022-08-29T02:13:07Z,3741373331,213,5.1,3741373329,212,20.8,3741373327,141,12.4,3741373325,140,30.6,3742119751,178,,3741373323,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452695973,483,1,1,45,30,2b3mar72yy8d6uvat1ka6tn3r,0,29.8,13.5,2022-08-28T19:31:09.620Z,2022-08-29T02:13:07Z,3742119831,178,,3741373391,56,Back,3741373399,213,0.8,3741373393,140,36.3,3741373397,212,9.5,3741373395,141,23.3,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696015,326,1,1,45,32,4t4hod56fsj7utpjdor8so5q6,1,63.5,75.1,2022-08-28T19:31:11.057Z,2022-08-29T02:13:07Z,3742120063,178,,3741373589,213,2.0,3741373587,212,12.3,3741373585,141,91.7,3741373581,56,Left,3741373583,140,58.8,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696021,327,49,1,45,34,4t4hod56fsj7utpjdor8so5q6,1,59,90.9,2022-08-28T19:31:13.073Z,2022-08-29T02:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696049,328,1,1,45,34,4t4hod56fsj7utpjdor8so5q6,1,59,91.1,2022-08-28T19:31:13.127Z,2022-08-29T02:13:06Z,3742120319,178,,3741373789,56,Center,3741373795,212,10.3,3741373797,213,4.4,3741373791,140,56.2,3741373793,141,76.6,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696187,329,1,1,45,35,4t4hod56fsj7utpjdor8so5q6,1,56.8,77.5,2022-08-28T19:31:14.434Z,2022-08-29T02:13:06Z,3741374511,141,73.2,3741374513,212,5.4,3741374515,213,5.7,3742120395,178,,3741374509,140,61.1,3741374507,56,Center,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696231,330,1,1,45,42,4t4hod56fsj7utpjdor8so5q6,1,57,48.4,2022-08-28T19:31:21.485Z,2022-08-29T02:13:03Z,3742120467,178,,3741374725,141,34.3,3741374727,212,13.9,3741374729,213,3.9,3741374723,140,47.4,3741374721,56,Back,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696311,331,1,1,45,44,4t4hod56fsj7utpjdor8so5q6,1,49.2,35.8,2022-08-28T19:31:23.497Z,2022-08-29T02:13:02Z,3741375225,212,64.8,3741375227,213,0.6,3741375229,1,,3742120547,178,,3741375221,140,99.0,3741375223,141,92.1,3741375219,56,Left,3741375217,155,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696317,332,61,1,45,50,4t4hod56fsj7utpjdor8so5q6,0,96.1,90.5,2022-08-28T19:31:28.765Z,2022-08-29T02:13:02Z,3742120907,178,,3741375265,56,Left,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696321,333,5,1,45,50,4t4hod56fsj7utpjdor8so5q6,0,101.2,96.3,2022-08-28T19:31:29.715Z,2022-08-28T23:36:40Z,3741375279,346,,3741375277,56,Left,3741375383,233,484,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696335,484,5,1,45,50,2b3mar72yy8d6uvat1ka6tn3r,1,-1.2,3.7,2022-08-28T19:31:29.715Z,2022-08-28T23:36:39Z,3741375331,346,,3741375329,56,Back,3741375353,233,333,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696623,485,1,1,45,56,2b3mar72yy8d6uvat1ka6tn3r,1,2.8,44.3,2022-08-28T19:31:35.505Z,2022-08-29T02:13:01Z,3741376869,212,6.1,3741376865,140,8.4,3741376867,141,46.6,3741376889,237,,3741376871,213,0.3,3741376861,124,,3741376863,56,Back,3741414179,189,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452703521,526,1,1,46,2,2b3mar72yy8d6uvat1ka6tn3r,1,22.5,46.6,2022-08-28T19:31:40.755Z,2022-08-29T02:13:01Z,3742121395,178,,3741413947,140,54.4,3741413945,56,Right,3741413949,141,16.5,3741413951,212,39.3,3741413953,213,5.7,3742394025,1,,3741415781,189,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696629,486,61,1,46,7,2b3mar72yy8d6uvat1ka6tn3r,1,49.4,22.7,2022-08-28T19:31:46.005Z,2022-08-29T02:13:01Z,3741416249,189,,3741376911,56,Back,3742121501,178,,,,,,,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696633,334,49,1,46,10,4t4hod56fsj7utpjdor8so5q6,1,31.5,80.2,2022-08-28T19:31:49.119Z,2022-08-29T02:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696677,335,1,1,46,10,4t4hod56fsj7utpjdor8so5q6,1,31.4,80.6,2022-08-28T19:31:49.217Z,2022-08-29T02:13:00Z,3741377123,141,94.4,3741377121,140,41.5,3742121645,178,,3741377119,56,Back,3741377127,213,0.7,3741377125,212,14.2,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696681,336,50,1,46,13,4t4hod56fsj7utpjdor8so5q6,1,45.6,91.7,2022-08-28T19:31:51.765Z,2022-08-29T02:12:59Z,3741377165,286,,3741377163,56,Back,3741377333,233,487,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696691,487,7,1,46,13,2b3mar72yy8d6uvat1ka6tn3r,1,54.4,8.3,2022-08-28T19:31:51.877Z,2022-08-29T02:12:59Z,3742013231,384,,3742121973,178,,3741377219,56,Right,3741377305,233,336,3741377221,285,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696697,488,49,1,46,15,2b3mar72yy8d6uvat1ka6tn3r,1,44.5,15.8,2022-08-28T19:31:53.947Z,2022-08-29T02:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696825,489,1,1,46,20,2b3mar72yy8d6uvat1ka6tn3r,1,50.9,26.9,2022-08-28T19:31:58.912Z,2022-08-29T02:12:55Z,3741377955,212,15.9,3741377957,213,5.3,3741377953,141,7.1,3741377951,140,58.9,3742122491,178,,3741377949,56,Right,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696893,490,1,1,46,24,2b3mar72yy8d6uvat1ka6tn3r,1,66.5,13.4,2022-08-28T19:32:03.288Z,2022-08-29T02:12:54Z,3741378315,213,0.2,3741378309,140,93.7,3741378307,56,Right,3742122563,178,,3741378313,212,28.9,3741378311,141,20.0,3741378303,155,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696901,491,50,1,46,27,2b3mar72yy8d6uvat1ka6tn3r,1,93,19.9,2022-08-28T19:32:05.974Z,2022-08-29T02:12:54Z,3741378339,56,Right,3741378391,233,337,3741378341,286,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696891,337,7,1,46,27,4t4hod56fsj7utpjdor8so5q6,1,7,80.1,2022-08-28T19:32:06.497Z,2022-08-29T02:12:53Z,3742013447,385,,3741378297,285,,3741378295,56,Back,3742123043,178,,3741378293,167,,3741378375,233,491,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696905,338,6,1,46,28,4t4hod56fsj7utpjdor8so5q6,0,7,81,2022-08-28T19:32:07.505Z,2022-08-28T23:37:54Z,3741378355,56,Back,3741378357,73,,3741378477,233,492,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452696913,492,6,1,46,28,2b3mar72yy8d6uvat1ka6tn3r,1,93,19,2022-08-28T19:32:07.505Z,2022-08-28T23:37:54Z,3741378395,56,Right,3741378397,75,,3741378435,233,338,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697039,493,1,1,46,35,2b3mar72yy8d6uvat1ka6tn3r,1,99.5,0.5,2022-08-28T19:32:13.783Z,2022-08-28T23:38:11Z,3741379089,6,,3741379097,212,9.0,3741379095,141,6.8,3741379099,213,2.6,3742123215,178,,3741379093,140,92.0,3741379091,56,Right,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697057,494,1,1,46,37,2b3mar72yy8d6uvat1ka6tn3r,1,94.1,6.1,2022-08-28T19:32:16.234Z,2022-08-29T02:12:53Z,3742123673,178,,3741379191,213,3.1,3741379177,56,Right,3741379183,141,7.1,3741379181,140,85.6,3741379187,212,9.0,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697123,495,1,1,46,38,2b3mar72yy8d6uvat1ka6tn3r,1,88,4.8,2022-08-28T19:32:17.575Z,2022-08-29T02:12:52Z,3741379549,141,27.4,3741379547,140,94.6,3742123819,178,,3741379545,56,Center,3741379551,212,16.9,3741379555,213,1.1,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697161,496,1,1,46,43,2b3mar72yy8d6uvat1ka6tn3r,1,94.5,24.8,2022-08-28T19:32:22.241Z,2022-08-29T02:12:51Z,3741379733,56,Right,3741379741,213,4.0,3742123865,178,,3741379737,141,14.5,3741379735,140,89.0,3741379739,212,9.1,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697281,497,1,1,46,44,2b3mar72yy8d6uvat1ka6tn3r,1,87,13.2,2022-08-28T19:32:23.556Z,2022-08-29T02:12:50Z,3741380373,56,Center,3742013875,224,,3742013877,20,,3741380377,141,75.2,3741380375,140,92.9,3741380383,1,,3742123913,178,,3741380371,155,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,3741380369,2,,3741380379,212,3741380381,213,,,,,,,,,,,,,,,,,,,,,1.4,,42.6,
2452697287,498,61,1,46,51,2b3mar72yy8d6uvat1ka6tn3r,1,85.2,67.6,2022-08-28T19:32:30.172Z,2022-08-29T02:12:49Z,3742124517,178,,3741380417,56,Center,,,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697305,499,61,1,46,52,2b3mar72yy8d6uvat1ka6tn3r,1,81.7,60.1,2022-08-28T19:32:31.029Z,2022-08-29T02:12:49Z,3742124817,178,,3741380471,56,Center,,,,,,,,,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452698089,511,61,1,46,52,2b3mar72yy8d6uvat1ka6tn3r,1,83.1,59.1,2022-08-28T19:32:31.125Z,2022-08-29T01:52:05Z,3741384639,56,Center,3742125243,178,,,,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697327,339,61,1,46,52,4t4hod56fsj7utpjdor8so5q6,1,17.6,43.7,2022-08-28T19:32:31.257Z,2022-08-29T02:12:49Z,3742125419,178,,3741380587,56,Back,,,,,,,,,,,,,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697369,500,1,1,46,54,2b3mar72yy8d6uvat1ka6tn3r,1,76.5,69.3,2022-08-28T19:32:33.643Z,2022-08-29T02:12:48Z,3741380825,213,1.0,3742125667,178,,3741380819,140,82.0,3741380817,56,Left,3741380823,212,11.2,3741380821,141,83.4,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697397,501,1,1,46,57,2b3mar72yy8d6uvat1ka6tn3r,0,81,81.8,2022-08-28T19:32:36.264Z,2022-08-29T02:12:48Z,3741380959,2,,3741380963,56,Center,3741380961,155,,3742014083,20,,3742014081,223,,3741380971,213,5.1,3741380969,212,24.1,3741380965,140,89.9,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,3741380967,141,49.1,3742125751,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697427,340,44,1,46,58,4t4hod56fsj7utpjdor8so5q6,1,9.3,53,2022-08-28T19:32:37.387Z,2022-08-29T02:12:47Z,3741381121,285,,3741381169,233,502,3741381119,56,Back,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697399,502,44,1,46,58,2b3mar72yy8d6uvat1ka6tn3r,0,90.7,47,2022-08-28T19:32:37.388Z,2022-08-29T02:12:47Z,3741380979,56,Center,3741380981,286,,3741381359,233,340,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697467,341,12,1,46,58,4t4hod56fsj7utpjdor8so5q6,1,8.9,52.1,2022-08-28T19:32:37.528Z,2022-08-29T02:12:47Z,3741381325,141,54.9,3741381327,212,24.4,3741381329,213,0.1,3742125963,388,,3741381343,15,,3741381321,56,Back,3741381323,140,32.1,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697475,503,1,1,47,2,2b3mar72yy8d6uvat1ka6tn3r,1,67.8,46.4,2022-08-28T19:32:40.971Z,2022-08-29T02:12:46Z,3741381363,3,,3742126213,178,,3741381367,140,63.2,3741381365,56,Center,3741381369,141,56.1,3741381373,213,2.2,3741381371,212,8.2,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697549,504,1,1,47,3,2b3mar72yy8d6uvat1ka6tn3r,1,63,57.9,2022-08-28T19:32:42.169Z,2022-08-29T02:12:46Z,3741381755,213,4.0,3741381757,1,,3742126305,178,,3741381749,140,40.9,3741381747,56,Back,3741381751,141,20.8,3741381753,212,34.3,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697603,505,1,1,47,9,2b3mar72yy8d6uvat1ka6tn3r,1,43.1,23.4,2022-08-28T19:32:47.780Z,2022-08-29T02:12:45Z,3742126365,178,,3741382055,213,1.5,3741382049,140,43.7,3741382047,56,Back,3741382051,141,41.8,3741382053,212,12.5,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697665,506,1,1,47,11,2b3mar72yy8d6uvat1ka6tn3r,1,44.5,45.9,2022-08-28T19:32:50.626Z,2022-08-29T02:12:44Z,3741382333,141,64.4,3741382331,140,57.4,3741382329,56,Center,3742126463,178,,3741382335,212,18.5,3741382337,213,0.7,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697727,507,1,1,47,15,2b3mar72yy8d6uvat1ka6tn3r,1,58.3,64.4,2022-08-28T19:32:53.910Z,2022-08-29T02:12:43Z,3741382643,213,0.7,3741382627,56,Center,3741382631,140,66.9,3742126761,178,,3741382635,141,75.8,3741382639,212,11.9,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697753,508,1,1,47,18,2b3mar72yy8d6uvat1ka6tn3r,1,75.6,72.2,2022-08-28T19:32:57.112Z,2022-08-29T02:12:41Z,3741382787,140,73.7,3741382785,56,Center,3741382789,141,59.0,3741382791,212,9.2,3741382793,213,4.5,3742126863,178,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697755,509,1,1,47,19,2b3mar72yy8d6uvat1ka6tn3r,1,76.9,57.6,2022-08-28T19:32:58.017Z,2022-08-29T02:12:41Z,3741409677,140,76.9,3741409679,141,52.0,3741409681,212,3.8,3742126963,178,,3741409683,213,4.7,3741382801,56,Center,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452702725,524,61,1,47,19,2b3mar72yy8d6uvat1ka6tn3r,1,78.3,56.1,2022-08-28T19:32:58.243Z,2022-08-29T02:12:40Z,3742127163,178,,3741409867,56,Center,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452697797,343,1,1,47,20,4t4hod56fsj7utpjdor8so5q6,1,19.7,42.6,2022-08-28T19:32:59.405Z,2022-08-29T02:12:40Z,3741383081,213,0.3,3742127341,178,,3741383079,212,12.0,3741383075,140,30.5,3741383077,141,48.2,3741383071,3,,3741383073,56,Back,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
