id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2458997965,734,1,2,73,28,121le8unjfzug3iu9pgkqa1c7,0,32.4,30.8,2022-09-11T20:18:07.126Z,2022-09-12T01:42:44Z,3774924603,56,Back,3775253095,178,,3774927221,140,36.0,3774927227,213,5.5,3774927255,236,,3774927261,286,,3774927223,141,25.0,3774927257,233,617,d68byfvk16giaur32gqwpwded,C. Tolisso,3774927225,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997977,617,74,2,73,28,4t4hod56fsj7utpjdor8so5q6,1,67.1,70.1,2022-09-11T20:18:07.137Z,2022-09-12T01:42:43Z,3774924667,56,Center,3775253251,178,,3774927273,233,734,3774924669,285,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459085785,1372,67,2,73,29,4t4hod56fsj7utpjdor8so5q6,1,64.5,76.5,2022-09-11T20:18:08.218Z,2022-09-12T01:42:43Z,3775425093,233,1930,,,,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459085781,1930,67,2,73,29,121le8unjfzug3iu9pgkqa1c7,0,35.5,23.5,2022-09-11T20:18:08.219Z,2022-09-12T01:42:43Z,3775425097,233,1372,,,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997983,618,1,2,73,29,4t4hod56fsj7utpjdor8so5q6,0,62.4,76.7,2022-09-11T20:18:08.242Z,2022-09-12T01:42:42Z,3774924735,233,735,3774924747,286,,3774924729,236,,3775253393,178,,3774924695,140,58.3,3774924699,212,6.1,3774924697,141,70.3,3774924693,56,Center,1o7se1aziz6fpes5hey7yijft,Caio Henrique,3774924701,213,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459085743,1929,43,2,73,29,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-11T20:18:08.259Z,2022-09-12T00:58:56Z,3775424813,233,1371,3775424855,144,67,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459085739,1371,43,2,73,29,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-09-11T20:18:08.260Z,2022-09-12T00:58:55Z,3775424845,144,67,3775424819,233,1929,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997981,735,74,2,73,30,121le8unjfzug3iu9pgkqa1c7,1,37.1,21.6,2022-09-11T20:18:08.579Z,2022-09-12T01:42:42Z,3774924675,285,,3774924769,233,618,3775253469,178,,3774924673,56,Back,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997997,619,49,2,73,31,4t4hod56fsj7utpjdor8so5q6,1,60,53.8,2022-09-11T20:18:09.743Z,2022-09-12T01:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998041,620,1,2,73,35,4t4hod56fsj7utpjdor8so5q6,1,60.1,36.8,2022-09-11T20:18:13.815Z,2022-09-12T01:42:40Z,3774924967,212,16.6,3774924963,140,47.8,3775254025,178,,3774924969,213,3.8,3774924961,56,Back,3774924965,141,21.5,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998053,621,1,2,73,37,4t4hod56fsj7utpjdor8so5q6,1,48.8,16.6,2022-09-11T20:18:16.273Z,2022-09-12T01:42:39Z,3774925025,56,Center,3775254229,178,,3774925031,212,11.7,3774925027,140,54.3,3774925029,141,31.5,3774925033,213,1.1,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998087,622,1,2,73,38,4t4hod56fsj7utpjdor8so5q6,1,53.1,27.5,2022-09-11T20:18:16.941Z,2022-09-12T01:42:38Z,3774925221,212,24.9,3774925219,141,14.9,3774925215,56,Back,3774925223,213,3.5,3775254447,178,,3774925217,140,30.8,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998129,623,1,2,73,41,4t4hod56fsj7utpjdor8so5q6,1,32.6,19.9,2022-09-11T20:18:20.034Z,2022-09-12T01:42:37Z,3774925451,212,29.2,3774925447,140,10.0,3774925445,56,Back,3775254579,178,,3774925453,213,2.5,3774925449,141,44.8,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998167,624,1,2,73,45,4t4hod56fsj7utpjdor8so5q6,0,11.4,34.9,2022-09-11T20:18:23.742Z,2022-09-12T01:42:37Z,3774925651,56,Center,3774925659,213,6.2,3775254715,178,,3774925661,1,,3774925655,141,30.1,3774925653,140,58.6,3774925657,212,49.7,3774925649,157,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998171,736,44,2,73,48,121le8unjfzug3iu9pgkqa1c7,1,41.7,77,2022-09-11T20:18:26.910Z,2022-09-12T01:42:36Z,3774925681,56,Back,3774925683,285,,3774925757,233,625,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998181,625,44,2,73,48,4t4hod56fsj7utpjdor8so5q6,0,58.3,23,2022-09-11T20:18:26.911Z,2022-09-12T01:42:36Z,3774925721,56,Center,3774925835,233,736,3774925723,286,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998193,737,1,2,73,48,121le8unjfzug3iu9pgkqa1c7,1,42,77.5,2022-09-11T20:18:26.929Z,2022-09-12T01:42:36Z,3774925809,212,11.5,3774925801,3,,3775255031,388,,3774925805,140,50.9,3774925811,213,0.6,3774925803,56,Left,3774925807,141,87.3,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998201,738,49,2,73,50,121le8unjfzug3iu9pgkqa1c7,1,49.4,84.5,2022-09-11T20:18:28.580Z,2022-09-12T01:42:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998207,739,3,2,73,51,121le8unjfzug3iu9pgkqa1c7,0,50.3,90.2,2022-09-11T20:18:29.483Z,2022-09-12T01:42:34Z,3774926053,233,626,3774925865,56,Left,3775255397,178,,3774925867,286,,3775160059,465,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998227,626,7,2,73,51,4t4hod56fsj7utpjdor8so5q6,1,49.7,9.8,2022-09-11T20:18:29.512Z,2022-09-12T01:42:34Z,3774925983,285,,3774926045,233,739,3775255613,178,,3774925979,167,,3775159999,385,,3774925981,56,Back,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998235,627,5,2,73,52,4t4hod56fsj7utpjdor8so5q6,0,55.9,-1,2022-09-11T20:18:30.742Z,2022-09-11T23:14:40Z,3774927281,233,740,3774926027,56,Right,3774926029,347,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998423,740,5,2,73,52,121le8unjfzug3iu9pgkqa1c7,1,44.1,101,2022-09-11T20:18:30.742Z,2022-09-11T23:14:39Z,3774927193,347,,3774927191,56,Back,3774927277,233,627,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998585,741,18,2,74,22,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-11T20:19:00.534Z,2022-09-11T23:14:53Z,3774928101,42,,3774928103,44,Midfielder,3774928129,55,742,3774928105,59,23,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998587,742,19,2,74,22,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-11T20:19:00.535Z,2022-09-11T23:14:54Z,3774928125,55,741,3774928113,42,,3774939047,292,6,3774928117,145,5,3774928123,44,Midfielder,3774939049,293,3,3774928121,59,18,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998741,743,18,2,74,24,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-11T20:19:03.192Z,2022-09-12T03:01:34Z,3774928971,44,Midfielder,3774929035,55,744,3774928969,42,,3774928973,59,24,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998745,744,19,2,74,24,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-11T20:19:03.193Z,2022-09-12T03:01:35Z,3774928991,145,4,3774928987,42,,3774938931,292,7,3774928995,44,Midfielder,3774928993,59,22,3774938933,293,3,3774928997,55,743,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998817,745,1,2,74,42,121le8unjfzug3iu9pgkqa1c7,1,51.9,100,2022-09-11T20:19:20.479Z,2022-09-12T01:42:34Z,3774929465,141,78.0,3774929459,107,,3774929463,140,56.8,3774929467,212,16.9,3774929461,56,Center,3774929469,213,5.0,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998835,746,1,2,74,43,121le8unjfzug3iu9pgkqa1c7,1,55.4,81.4,2022-09-11T20:19:21.607Z,2022-09-12T01:42:33Z,3774929607,141,78.8,3774929603,56,Back,3774929611,213,3.2,3775257223,178,,3774929605,140,38.9,3774929609,212,17.4,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998875,747,1,2,74,46,121le8unjfzug3iu9pgkqa1c7,1,37.8,70.5,2022-09-11T20:19:24.992Z,2022-09-12T01:42:33Z,3774929839,213,4.7,3774929831,56,Back,3774929835,141,26.5,3774929833,140,36.6,3774929837,212,29.9,3775257455,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998907,748,1,2,74,53,121le8unjfzug3iu9pgkqa1c7,1,23,4,2022-09-11T20:19:31.814Z,2022-09-12T01:42:31Z,3774930011,140,35.3,3774930009,56,Back,3774930015,212,13.8,3774930017,213,0.4,3775257577,178,,3774930013,141,11.3,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998915,749,3,2,74,54,121le8unjfzug3iu9pgkqa1c7,0,33.4,12.3,2022-09-11T20:19:33.358Z,2022-09-12T01:42:30Z,3774930039,56,Back,3775202767,233,628,3774930041,286,,3775161259,465,,3775257719,178,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998889,628,7,2,74,54,4t4hod56fsj7utpjdor8so5q6,1,66.6,87.7,2022-09-11T20:19:33.414Z,2022-09-12T01:42:30Z,3775161285,384,,3774929933,56,Left,3774930091,285,,3775257889,178,,3774930087,233,749,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998893,629,49,2,74,55,4t4hod56fsj7utpjdor8so5q6,1,69.3,91.6,2022-09-11T20:19:33.744Z,2022-09-12T01:42:29Z,,,,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459063499,1000,43,2,74,55,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-09-11T20:19:34.268Z,2022-09-11T23:37:58Z,3775300189,144,82,3775300027,178,0,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998919,630,1,2,74,55,4t4hod56fsj7utpjdor8so5q6,1,68.4,93.3,2022-09-11T20:19:34.356Z,2022-09-12T01:42:29Z,3774930065,213,4.2,3774930059,140,66.1,3775258333,178,,3774930063,212,4.8,3774930061,141,87.2,3774930057,56,Left,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998957,631,1,2,74,57,4t4hod56fsj7utpjdor8so5q6,0,72.3,78.7,2022-09-11T20:19:36.241Z,2022-09-12T01:42:28Z,3774930219,56,Center,3774930221,140,77.4,3774930229,213,5.4,3774930227,212,8.8,3774930223,141,68.5,3775258567,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459063683,1195,43,2,74,58,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-11T20:19:36.991Z,2022-09-12T00:59:22Z,3775300919,233,1011,3775425423,144,67,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459063679,1011,43,2,74,58,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-09-11T20:19:36.992Z,2022-09-12T00:59:22Z,3775425421,144,67,3775300939,233,1195,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459085885,1931,67,2,74,58,121le8unjfzug3iu9pgkqa1c7,1,21.1,36.3,2022-09-11T20:19:37.230Z,2022-09-12T01:42:27Z,3775425627,233,1373,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459085881,1373,67,2,74,58,4t4hod56fsj7utpjdor8so5q6,0,78.9,63.7,2022-09-11T20:19:37.231Z,2022-09-12T01:42:27Z,3775425635,233,1931,,,,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998953,750,8,2,74,58,121le8unjfzug3iu9pgkqa1c7,1,20.6,35.1,2022-09-11T20:19:37.434Z,2022-09-12T01:42:27Z,3775229573,178,,3774930207,56,Back,3775161349,384,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998983,751,61,2,74,59,121le8unjfzug3iu9pgkqa1c7,1,19.5,28.8,2022-09-11T20:19:38.197Z,2022-09-12T01:42:26Z,3775229681,178,,3774930379,56,Back,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999029,752,49,2,75,0,121le8unjfzug3iu9pgkqa1c7,1,23.4,33.4,2022-09-11T20:19:39.408Z,2022-09-12T01:42:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999051,753,1,2,75,1,121le8unjfzug3iu9pgkqa1c7,1,23.4,33.2,2022-09-11T20:19:39.476Z,2022-09-12T01:42:26Z,3774930713,212,24.8,3775230053,178,,3774930709,140,45.2,3774930715,213,5.9,3774930707,56,Back,3774930711,141,19.1,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999089,754,1,2,75,7,121le8unjfzug3iu9pgkqa1c7,0,58.9,19,2022-09-11T20:19:45.784Z,2022-09-12T01:42:24Z,3774930947,56,Right,3774930951,141,20.2,3774930949,140,88.8,3775230379,178,,3774930953,212,31.4,3774930955,213,0.0,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459068077,1096,43,2,75,9,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-09-11T20:19:48.098Z,2022-09-12T00:59:35Z,3775326245,233,1322,3775425843,144,67,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459068071,1322,43,2,75,9,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-11T20:19:48.099Z,2022-09-12T00:59:34Z,3775425823,144,67,3775326275,233,1096,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999093,632,8,2,75,9,4t4hod56fsj7utpjdor8so5q6,1,15.7,79,2022-09-11T20:19:48.145Z,2022-09-12T01:42:24Z,3774930959,56,Back,3775162831,383,,3775230667,178,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999103,633,49,2,75,10,4t4hod56fsj7utpjdor8so5q6,1,8.2,75.9,2022-09-11T20:19:49.164Z,2022-09-12T01:42:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999125,634,1,2,75,10,4t4hod56fsj7utpjdor8so5q6,1,8,75.6,2022-09-11T20:19:49.223Z,2022-09-12T01:42:23Z,3775230775,178,,3774931125,56,Back,3774931131,212,8.4,3774931127,140,4.4,3774931133,213,4.2,3774931129,141,64.6,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999155,635,1,2,75,11,4t4hod56fsj7utpjdor8so5q6,1,1.9,61.6,2022-09-11T20:19:50.308Z,2022-09-12T01:42:23Z,3774931287,157,,3774931291,140,43.0,3774931299,1,,3775230981,178,,3774931295,212,43.2,3774931297,213,0.1,3774931289,56,Back,3774931293,141,65.7,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999195,636,3,2,75,15,4t4hod56fsj7utpjdor8so5q6,1,43.1,61.7,2022-09-11T20:19:53.777Z,2022-09-12T01:34:30Z,3774931593,233,755,3774931517,286,,3774931515,56,Back,3775231157,178,,3775162913,464,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999161,755,45,2,75,15,121le8unjfzug3iu9pgkqa1c7,0,56.9,38.3,2022-09-11T20:19:53.777Z,2022-09-12T01:34:30Z,3774931333,285,,3774931615,233,636,3774931331,56,Center,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999201,637,1,2,75,19,4t4hod56fsj7utpjdor8so5q6,0,46.2,83.8,2022-09-11T20:19:57.900Z,2022-09-12T01:42:21Z,3774931555,141,91.2,3774931561,212,6.7,3775231253,178,,3774931699,286,,3774931553,140,42.0,3774931551,56,Back,3774931693,236,,3774931695,233,756,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,3774931563,213,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999197,756,74,2,75,19,121le8unjfzug3iu9pgkqa1c7,1,52.6,17.7,2022-09-11T20:19:57.923Z,2022-09-12T01:42:21Z,3774931703,233,637,3774931523,56,Right,3775231283,178,,3774931525,285,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999241,638,50,2,75,21,4t4hod56fsj7utpjdor8so5q6,1,49.7,84.5,2022-09-11T20:19:59.575Z,2022-09-12T01:42:20Z,3774931823,286,,3774931821,56,Back,3774931907,233,757,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999251,757,7,2,75,22,121le8unjfzug3iu9pgkqa1c7,1,50.3,15.5,2022-09-11T20:20:00.594Z,2022-09-12T01:42:20Z,3774931865,285,,3774931863,56,Right,3774931903,233,638,3775163155,384,,3775231617,178,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999257,758,49,2,75,24,121le8unjfzug3iu9pgkqa1c7,1,33.4,27.5,2022-09-11T20:20:03.286Z,2022-09-12T01:42:19Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999339,759,1,2,75,28,121le8unjfzug3iu9pgkqa1c7,1,30.1,5.6,2022-09-11T20:20:06.867Z,2022-09-12T01:42:18Z,3774932411,141,26.0,3774932407,56,Back,3774932415,213,1.0,3774932409,140,39.3,3774932413,212,16.9,3775231897,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999345,760,1,2,75,33,121le8unjfzug3iu9pgkqa1c7,0,49.3,35.9,2022-09-11T20:20:12.158Z,2022-09-12T01:42:16Z,3774932451,212,9.4,3774932447,140,57.8,3774932445,56,Center,3775232107,178,,3774932449,141,31.7,3774932453,213,6.0,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459068541,1107,67,2,75,34,4t4hod56fsj7utpjdor8so5q6,1,40.1,63.1,2022-09-11T20:20:12.990Z,2022-09-12T01:42:16Z,3775329071,233,1336,,,,,,,,,,,,,,,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459068539,1336,67,2,75,34,121le8unjfzug3iu9pgkqa1c7,0,59.9,36.9,2022-09-11T20:20:12.991Z,2022-09-12T01:42:15Z,3775329079,233,1107,,,,,,,,,,,,,,,,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999383,639,8,2,75,34,4t4hod56fsj7utpjdor8so5q6,1,40,61.5,2022-09-11T20:20:13.033Z,2022-09-12T01:42:15Z,3775163425,384,,3775232297,178,,3774932639,56,Back,,,,,,,,,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999407,640,49,2,75,36,4t4hod56fsj7utpjdor8so5q6,1,43.2,69.1,2022-09-11T20:20:14.689Z,2022-09-12T01:42:14Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999413,641,1,2,75,36,4t4hod56fsj7utpjdor8so5q6,1,43.2,69.1,2022-09-11T20:20:14.718Z,2022-09-12T01:42:14Z,3774932835,141,77.0,3774932839,213,2.3,3774932831,56,Back,3775232609,178,,3774932833,140,39.0,3774932837,212,7.0,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458999439,642,1,2,75,37,4t4hod56fsj7utpjdor8so5q6,1,37.6,70.9,2022-09-11T20:20:16.242Z,2022-09-12T01:42:13Z,3774932973,140,46.0,3774932977,212,19.5,3774932975,141,96.5,3774932979,213,1.1,3774932971,56,Back,3775232735,178,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459068629,1116,43,2,75,41,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-09-11T20:20:19.619Z,2022-09-11T23:55:04Z,3775329589,144,82,3775329445,178,0,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459068695,1345,83,2,75,41,121le8unjfzug3iu9pgkqa1c7,1,58.5,8.4,2022-09-11T20:20:19.619Z,2022-09-12T01:42:13Z,3775329783,399,161950,,,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
