id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2462275009,974,1,2,78,23,2b3mar72yy8d6uvat1ka6tn3r,1,3.1,78.4,2022-09-18T20:20:34.700Z,2022-09-19T01:53:32Z,3792338033,212,26.7,3792338031,141,79.1,3792338027,56,Back,3792338029,140,28.5,3792338035,213,0.0,3792791841,178,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275019,975,1,2,78,24,2b3mar72yy8d6uvat1ka6tn3r,1,27.7,80.4,2022-09-18T20:20:35.972Z,2022-09-19T01:53:31Z,3792338075,212,5.4,3792338071,140,27.6,3792338069,56,Back,3792796081,178,,3792338077,213,4.7,3792338073,141,72.4,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275075,976,1,2,78,25,2b3mar72yy8d6uvat1ka6tn3r,1,25.8,70.7,2022-09-18T20:20:37.237Z,2022-09-19T01:53:31Z,3792338417,140,35.1,3792338423,212,10.0,3792338425,213,0.2,3792338411,155,,3792796283,178,,3792338421,141,73.9,3792338415,56,Back,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275137,977,1,2,78,31,2b3mar72yy8d6uvat1ka6tn3r,1,37.6,75.2,2022-09-18T20:20:42.988Z,2022-09-19T01:53:30Z,3792338707,213,5.0,3792796413,178,,3792338703,141,49.7,3792338705,212,18.2,3792338699,56,Back,3792338701,140,43.0,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275183,978,1,2,78,37,2b3mar72yy8d6uvat1ka6tn3r,1,69.1,47.7,2022-09-18T20:20:48.900Z,2022-09-19T01:53:28Z,3792796733,178,,3792338899,56,Center,3792338903,141,66.3,3792338907,213,0.9,3792339589,210,15,3792339591,154,,3792338905,212,16.1,3792338901,140,78.6,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2462275191,979,15,2,78,40,2b3mar72yy8d6uvat1ka6tn3r,1,87.9,62.7,2022-09-18T20:20:51.562Z,2022-09-19T01:53:28Z,3792796831,178,,3792339619,102,49.7,3792339629,231,55.9,3792339379,82,,3793036891,17,,3792339623,146,90.8,3792339613,154,,3792339621,103,19,779rrkp47akkd5usq53begatx,Neymar,3792339375,72,,,3792339611,29,,3792339383,233,3792339609,78,3792339615,55,978,3792339625,147,3792338949,22,3792338953,56,3792339627,230,93.1,,,,,,,,,60.5,Center,658,,,,,
2462275205,658,10,2,78,40,121le8unjfzug3iu9pgkqa1c7,1,10,40.4,2022-09-18T20:20:51.688Z,2022-09-19T01:53:27Z,3792339405,233,979,3792339023,56,Back,3792339021,94,,3792798395,389,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275219,659,5,2,78,45,121le8unjfzug3iu9pgkqa1c7,0,9.5,-1.6,2022-09-18T20:20:56.502Z,2022-09-18T23:40:15Z,3792339173,233,980,3792339087,347,,3792339085,56,Back,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275231,980,5,2,78,45,2b3mar72yy8d6uvat1ka6tn3r,1,90.5,101.6,2022-09-18T20:20:56.502Z,2022-09-18T23:40:14Z,3792339135,347,,3792339133,56,Left,3792339167,233,659,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275457,981,1,2,79,1,2b3mar72yy8d6uvat1ka6tn3r,1,85.6,100,2022-09-18T20:21:13.260Z,2022-09-19T01:53:26Z,3792340141,56,Left,3792340153,212,15.7,3792340149,141,87.5,3792340145,140,74.0,3792340155,213,3.8,3792340137,107,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275471,982,1,2,79,2,2b3mar72yy8d6uvat1ka6tn3r,1,80.9,91.9,2022-09-18T20:21:14.106Z,2022-09-19T01:53:26Z,3792340221,141,97.1,3792340223,212,3.8,3792340219,140,79.7,3792340225,213,1.9,3792798869,178,,3792340217,56,Left,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275501,983,1,2,79,4,2b3mar72yy8d6uvat1ka6tn3r,1,84.4,99.5,2022-09-18T20:21:15.443Z,2022-09-19T01:53:26Z,3792340419,140,77.1,3792340421,141,91.7,3792340425,213,3.7,3792340423,212,9.3,3792340417,56,Left,3792798991,178,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275521,984,1,2,79,5,2b3mar72yy8d6uvat1ka6tn3r,1,81.1,92.1,2022-09-18T20:21:17.342Z,2022-09-19T01:53:25Z,3792340555,140,66.3,3792340559,212,16.0,3792799355,178,,3792340553,56,Left,3792340557,141,86.6,3792340561,213,3.4,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275543,985,1,2,79,7,2b3mar72yy8d6uvat1ka6tn3r,1,71.1,90.2,2022-09-18T20:21:19.098Z,2022-09-19T01:53:25Z,3792340641,212,20.6,3792799523,178,,3792340635,56,Center,3792340639,141,74.5,3792340645,213,3.7,3792340637,140,54.3,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275585,986,1,2,79,9,2b3mar72yy8d6uvat1ka6tn3r,1,60.3,81.3,2022-09-18T20:21:20.863Z,2022-09-19T01:53:24Z,3792340861,140,65.8,3792340869,213,5.4,3792340865,212,9.7,3792340863,141,69.9,3792340859,56,Center,3792799963,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275619,987,1,2,79,12,2b3mar72yy8d6uvat1ka6tn3r,1,78.8,75.9,2022-09-18T20:21:24.184Z,2022-09-19T01:53:23Z,3792800129,178,,3792341039,140,82.7,3792341045,213,1.1,3792341041,141,88.6,3792341043,212,9.6,3792341037,56,Left,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275625,988,1,2,79,15,2b3mar72yy8d6uvat1ka6tn3r,1,82.3,90.9,2022-09-18T20:21:27.236Z,2022-09-19T01:53:22Z,3792341105,56,Left,3792341109,141,79.4,3792341111,212,9.5,3792800335,178,,3792341107,140,77.2,3792341113,213,4.1,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275631,989,1,2,79,16,2b3mar72yy8d6uvat1ka6tn3r,1,78.3,81.4,2022-09-18T20:21:28.114Z,2022-09-19T01:53:21Z,3792341157,213,2.8,3792341153,141,88.1,3792341149,56,Left,3792800467,178,,3792341151,140,64.6,3792341155,212,15.1,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275669,990,1,2,79,18,2b3mar72yy8d6uvat1ka6tn3r,1,69.2,91.4,2022-09-18T20:21:29.595Z,2022-09-19T01:53:21Z,3792800633,178,,3792341315,56,Center,3792341319,140,57.0,3792341327,212,17.0,3792341331,213,3.9,3792341323,141,75.0,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275677,991,1,2,79,20,2b3mar72yy8d6uvat1ka6tn3r,1,58,79.3,2022-09-18T20:21:31.839Z,2022-09-19T01:53:20Z,3792341375,56,Center,3792341379,141,64.9,3792800707,178,,3792341383,213,4.6,3792341381,212,9.9,3792341377,140,56.7,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275703,992,1,2,79,22,2b3mar72yy8d6uvat1ka6tn3r,1,58.2,65.1,2022-09-18T20:21:34.275Z,2022-09-19T01:53:19Z,3792341523,213,0.4,3792341517,140,69.0,3792800961,178,,3792341521,212,12.4,3792341515,56,Center,3792341519,141,72.4,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275713,993,1,2,79,25,2b3mar72yy8d6uvat1ka6tn3r,0,73.8,68.4,2022-09-18T20:21:36.732Z,2022-09-19T01:53:18Z,3792341555,141,69.0,3792341559,213,0.1,3792341551,56,Center,3792341553,140,76.7,3792341557,212,3.1,3792801145,178,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275733,662,8,2,79,25,121le8unjfzug3iu9pgkqa1c7,1,21.2,33.4,2022-09-18T20:21:37.160Z,2022-09-19T01:53:18Z,3792801265,389,,3792341627,56,Back,3792693299,384,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275751,663,49,2,79,27,121le8unjfzug3iu9pgkqa1c7,1,19.1,43.5,2022-09-18T20:21:38.552Z,2022-09-19T01:53:18Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275763,664,1,2,79,27,121le8unjfzug3iu9pgkqa1c7,0,19.2,43.1,2022-09-18T20:21:38.670Z,2022-09-19T01:53:17Z,3792341755,212,15.5,3792801587,178,,3792341753,141,34.7,3792341751,140,32.9,3792341757,213,5.9,3792341749,56,Back,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275759,994,49,2,79,27,2b3mar72yy8d6uvat1ka6tn3r,1,70.7,71.3,2022-09-18T20:21:39.331Z,2022-09-19T01:53:17Z,,,,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275809,995,1,2,79,32,2b3mar72yy8d6uvat1ka6tn3r,1,70.6,68.3,2022-09-18T20:21:44.096Z,2022-09-19T01:53:15Z,3792341983,140,71.4,3792341987,212,7.0,3792801879,178,,3792341985,141,58.1,3792341989,213,4.8,3792341981,56,Center,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275821,996,1,2,79,33,2b3mar72yy8d6uvat1ka6tn3r,1,72.3,54.6,2022-09-18T20:21:45.132Z,2022-09-19T01:53:15Z,3792342029,141,66.6,3792342025,56,Center,3792342027,140,75.4,3792802053,178,,3792342039,213,1.2,3792342035,212,8.8,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275835,997,1,2,79,35,2b3mar72yy8d6uvat1ka6tn3r,0,77.3,66.3,2022-09-18T20:21:46.877Z,2022-09-19T01:53:14Z,3792802411,178,,3792342083,56,Center,3792342087,141,53.3,3792342091,213,4.2,3792342089,212,10.4,3792342085,140,72.0,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275847,665,49,2,79,37,121le8unjfzug3iu9pgkqa1c7,1,25.8,43.5,2022-09-18T20:21:48.993Z,2022-09-19T01:53:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275909,666,1,2,79,43,121le8unjfzug3iu9pgkqa1c7,1,45.2,46.8,2022-09-18T20:21:54.535Z,2022-09-19T01:53:11Z,3792342477,56,Back,3792342485,213,3.1,3792805787,178,,3792342479,140,38.9,3792342483,212,6.6,3792342481,141,46.9,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275941,667,1,2,79,44,121le8unjfzug3iu9pgkqa1c7,1,40.4,43.9,2022-09-18T20:21:55.652Z,2022-09-19T01:53:11Z,3792806065,178,,3792342665,141,72.9,3792342669,213,1.4,3792342661,56,Back,3792342663,140,44.1,3792342667,212,20.1,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275959,668,1,2,79,47,121le8unjfzug3iu9pgkqa1c7,1,51,77.9,2022-09-18T20:21:58.644Z,2022-09-19T01:53:10Z,3792342789,141,97.7,3792342791,212,19.9,3792342793,213,0.7,3792806307,178,,3792342787,140,64.9,3792342783,56,Left,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275999,669,1,2,79,50,121le8unjfzug3iu9pgkqa1c7,1,63.1,97.6,2022-09-18T20:22:01.784Z,2022-09-19T01:53:09Z,3792806375,178,,3792343029,140,59.1,3792343033,212,18.8,3792343035,213,4.5,3792343031,141,70.7,3792343027,56,Center,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276025,670,1,2,79,54,121le8unjfzug3iu9pgkqa1c7,1,57.7,67.5,2022-09-18T20:22:06.095Z,2022-09-19T01:53:09Z,3792343159,140,59.6,3792343163,212,8.0,3792343161,141,56.1,3792343165,213,5.0,3792806499,178,,3792343157,56,Center,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276047,671,1,2,79,56,121le8unjfzug3iu9pgkqa1c7,1,60.2,52.2,2022-09-18T20:22:08.119Z,2022-09-19T01:53:08Z,3792806637,178,,3792343273,140,64.2,3792343277,212,21.0,3792343279,213,4.9,3792343275,141,22.0,3792343271,56,Center,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276095,672,1,2,79,59,121le8unjfzug3iu9pgkqa1c7,1,65.6,20.8,2022-09-18T20:22:10.454Z,2022-09-19T01:53:07Z,3792343527,141,2.8,3792343531,213,5.4,3792343523,56,Right,3792343529,212,15.7,3792343525,140,74.9,3792806747,178,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276197,673,1,2,80,8,121le8unjfzug3iu9pgkqa1c7,1,77.7,13,2022-09-18T20:22:20.031Z,2022-09-19T01:53:05Z,3792806811,178,,3792344055,140,78.8,3792344059,212,6.6,3792344053,56,Right,3792344057,141,3.5,3792344061,213,4.9,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276205,674,3,2,80,11,121le8unjfzug3iu9pgkqa1c7,0,81.4,3.6,2022-09-18T20:22:23.114Z,2022-09-19T01:53:04Z,3792693713,464,,3792344121,211,,3792806945,178,,3792344119,286,,3792344117,56,Right,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276203,998,49,2,80,14,2b3mar72yy8d6uvat1ka6tn3r,1,6.1,80.9,2022-09-18T20:22:25.556Z,2022-09-19T01:53:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276255,999,1,2,80,16,2b3mar72yy8d6uvat1ka6tn3r,1,5.4,82.4,2022-09-18T20:22:27.492Z,2022-09-19T01:53:03Z,3792344365,56,Back,3792344369,141,69.9,3792344371,212,11.8,3792807147,178,,3792344373,213,5.5,3792344367,140,13.2,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276271,1000,1,2,80,18,2b3mar72yy8d6uvat1ka6tn3r,1,14,72.1,2022-09-18T20:22:30.133Z,2022-09-19T01:53:02Z,3792344455,141,63.9,3792344459,213,3.8,3792807301,178,,3792344451,56,Back,3792344453,140,6.9,3792344457,212,9.3,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276289,1001,1,2,80,19,2b3mar72yy8d6uvat1ka6tn3r,1,7.2,62.5,2022-09-18T20:22:30.989Z,2022-09-19T01:53:01Z,3792344531,140,4.5,3792344535,212,9.5,3792807379,178,,3792344533,141,75.9,3792344537,213,1.9,3792344529,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276313,1002,1,2,80,21,2b3mar72yy8d6uvat1ka6tn3r,0,2.2,77.7,2022-09-18T20:22:32.561Z,2022-09-19T01:53:01Z,3792344667,141,92.4,3792344663,56,Back,3792808035,178,,3792344669,212,24.8,3792344665,140,23.8,3792344671,213,0.4,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276337,675,49,2,80,23,121le8unjfzug3iu9pgkqa1c7,1,76.8,7.4,2022-09-18T20:22:34.869Z,2022-09-19T01:53:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276375,676,1,2,80,25,121le8unjfzug3iu9pgkqa1c7,1,83,15.7,2022-09-18T20:22:37.226Z,2022-09-19T01:52:59Z,3792344925,213,1.3,3792344919,140,84.6,3792344921,141,24.8,3792808661,178,,3792344917,56,Center,3792344923,212,6.4,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276387,677,1,2,80,26,121le8unjfzug3iu9pgkqa1c7,0,83.8,26.3,2022-09-18T20:22:38.165Z,2022-09-19T01:52:59Z,3792344991,56,Center,3792808759,178,,3792345001,212,9.8,3792344999,141,22.6,3792344995,140,92.8,3792345003,213,6.0,3792344987,168,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276389,1003,49,2,80,29,2b3mar72yy8d6uvat1ka6tn3r,1,7.2,75.1,2022-09-18T20:22:40.888Z,2022-09-19T01:52:58Z,,,,,,,,,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276437,1004,1,2,80,32,2b3mar72yy8d6uvat1ka6tn3r,1,11.7,97.5,2022-09-18T20:22:43.526Z,2022-09-19T01:52:57Z,3792345315,140,23.7,3792345319,212,16.3,3792345321,213,5.6,3792809335,178,,3792345317,141,82.3,3792345313,56,Back,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276443,1005,3,2,80,34,2b3mar72yy8d6uvat1ka6tn3r,0,22.9,87.1,2022-09-18T20:22:45.412Z,2022-09-19T01:52:57Z,3792345341,56,Back,3792345343,285,,3792809613,178,,3792345515,233,678,3792694379,465,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276473,678,7,2,80,34,121le8unjfzug3iu9pgkqa1c7,0,77.1,12.9,2022-09-18T20:22:45.745Z,2022-09-19T01:52:56Z,3792694479,385,,3792345501,233,1005,3792345499,286,,3792345497,56,Right,3792809755,178,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276469,1006,50,2,80,37,2b3mar72yy8d6uvat1ka6tn3r,1,25.3,95,2022-09-18T20:22:48.422Z,2022-09-19T01:52:56Z,3792345469,56,Back,3792345609,233,679,3792345471,285,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276491,679,7,2,80,37,121le8unjfzug3iu9pgkqa1c7,1,74.7,5,2022-09-18T20:22:48.658Z,2022-09-19T01:52:55Z,3792694605,383,,3792345563,56,Right,3792810865,178,,3792345583,233,1006,3792345565,286,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276495,680,49,2,80,38,121le8unjfzug3iu9pgkqa1c7,1,75.5,4.2,2022-09-18T20:22:49.988Z,2022-09-19T01:52:55Z,,,,,,,,,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276517,681,1,2,80,39,121le8unjfzug3iu9pgkqa1c7,0,76.7,7.6,2022-09-18T20:22:51.364Z,2022-09-19T01:52:54Z,3792345691,141,39.8,3792345685,155,,3792345683,2,,3792812177,178,,3792345687,56,Center,3792345689,140,87.4,3792695035,224,,3792345695,213,1.1,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,3792345693,212,24.6,,3792695037,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276531,1007,1,2,80,40,2b3mar72yy8d6uvat1ka6tn3r,1,12.3,62.6,2022-09-18T20:22:52.266Z,2022-09-19T01:52:53Z,3792345763,141,67.5,3792345759,56,Back,3792812387,178,,3792345761,140,14.3,3792345769,213,1.0,3792812389,21,,3792345765,212,3.9,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276539,1008,49,2,80,42,2b3mar72yy8d6uvat1ka6tn3r,1,15.9,76.3,2022-09-18T20:22:53.503Z,2022-09-19T01:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276563,1009,1,2,80,42,2b3mar72yy8d6uvat1ka6tn3r,1,16,76,2022-09-18T20:22:53.648Z,2022-09-19T01:52:53Z,3792345921,141,61.8,3792345919,140,13.3,3792345925,213,4.4,3792345923,212,10.1,3792812649,178,,3792345917,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276573,1010,1,2,80,44,2b3mar72yy8d6uvat1ka6tn3r,1,14.4,68.4,2022-09-18T20:22:56.072Z,2022-09-19T01:52:52Z,3792346009,141,85.1,3792346005,56,Back,3792346011,212,11.4,3792812735,178,,3792346007,140,15.2,3792346013,213,1.5,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276591,1011,1,2,80,46,2b3mar72yy8d6uvat1ka6tn3r,1,13,84.5,2022-09-18T20:22:57.606Z,2022-09-19T01:52:51Z,3792346127,212,8.9,3792346123,140,18.4,3792346121,56,Back,3792812871,178,,3792346125,141,94.5,3792346129,213,0.9,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276599,1012,1,2,80,48,2b3mar72yy8d6uvat1ka6tn3r,0,17.1,94.9,2022-09-18T20:22:59.452Z,2022-09-19T01:52:51Z,3792346175,213,0.3,3792346169,140,31.7,3792346165,155,,3792346171,141,100.0,3792813441,178,,3792346167,56,Back,3792346173,212,16.0,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276673,682,5,2,80,51,121le8unjfzug3iu9pgkqa1c7,1,68.7,-1.5,2022-09-18T20:23:02.478Z,2022-09-18T23:46:41Z,3792346625,56,Right,3792346661,233,1013,3792346627,347,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276601,1013,5,2,80,51,2b3mar72yy8d6uvat1ka6tn3r,0,31.3,101.5,2022-09-18T20:23:02.478Z,2022-09-18T23:46:42Z,3792346179,347,,3792346705,233,682,3792346177,56,Back,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276705,683,1,2,80,55,121le8unjfzug3iu9pgkqa1c7,1,70.3,0,2022-09-18T20:23:07.010Z,2022-09-19T01:52:50Z,3792346823,140,58.1,3792346827,212,13.2,3792346829,213,2.9,3792346825,141,3.2,3792346819,107,,3792346821,56,Right,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
