id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value
2496648451,407,12,2,64,37,3unkqo2g6ag99gd5ynz1j7vse,1,3.6,34.9,2023-01-11T21:23:41.915Z,2023-01-12T06:46:02Z,3974288783,178,,3974098687,167,,3974098663,212,9.2,3974098661,141,24.2,3974098665,213,4.1,3974098659,140,0.0,3974098657,56,Back,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496648453,408,6,2,64,39,3unkqo2g6ag99gd5ynz1j7vse,0,3.4,27.1,2023-01-11T21:23:43.833Z,2023-01-12T03:56:21Z,3974098709,233,704,3974098669,73,,3974098667,56,Back,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496648443,704,6,2,64,39,27xvwccz8kpmqsefjv2b2sc0o,1,96.6,72.9,2023-01-11T21:23:43.833Z,2023-01-12T03:56:22Z,3974098637,73,,3974098705,233,408,3974098635,56,Center,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496648691,705,1,2,65,9,27xvwccz8kpmqsefjv2b2sc0o,0,99.5,99.5,2023-01-11T21:24:14.514Z,2023-01-12T03:56:32Z,3974100053,56,Center,3974100051,223,,3974100049,155,,3974100147,233,409,3974100061,213,4.6,3974173337,20,,3974100047,6,,3974100045,2,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,3974100055,140,3974100057,141,53.4,96.7,3974100059,212,,3974288861,178,,,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,
2496648707,409,41,2,65,11,3unkqo2g6ag99gd5ynz1j7vse,1,2.8,48.1,2023-01-11T21:24:15.908Z,2023-01-12T06:46:01Z,3974100145,213,1.0,3974173429,378,,3974100143,212,32.4,3974100139,140,18.9,3974288891,388,,3974100201,233,705,3974100141,141,88.8,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496648719,706,1,2,65,15,27xvwccz8kpmqsefjv2b2sc0o,1,80,10.6,2023-01-11T21:24:20.414Z,2023-01-12T06:46:01Z,3974100239,141,11.7,3974100241,212,12.8,3974100237,140,92.2,3974100243,213,0.1,3974100235,56,Right,3974288927,178,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661129,996,3,2,65,17,27xvwccz8kpmqsefjv2b2sc0o,0,90.7,14.5,2023-01-11T21:24:21.872Z,2023-01-12T06:46:00Z,3974173551,286,,3974173555,467,a7rdypucykxo0a9xmcuqzabpx,3974173549,56,Right,3974288957,178,,3974173553,465,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496648721,707,4,2,65,17,27xvwccz8kpmqsefjv2b2sc0o,1,89.8,13.5,2023-01-11T21:24:22.095Z,2023-01-12T06:46:00Z,3974100251,152,,3974100247,13,,3974100253,265,,3974100249,56,Right,3974100255,286,,3974100283,233,410,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496648725,410,4,2,65,17,3unkqo2g6ag99gd5ynz1j7vse,0,10.2,86.5,2023-01-11T21:24:22.096Z,2023-01-12T06:45:59Z,3974100279,265,,3974100287,233,707,3974288983,178,,3974100277,152,,3974100275,56,Back,3974100281,285,,3974100273,13,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649197,708,18,2,66,20,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-01-11T21:25:24.942Z,2023-01-12T06:37:29Z,3974102925,42,,3974102929,59,29,3974102927,44,Defender,3974102961,55,709,,,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649201,709,19,2,66,20,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-01-11T21:25:24.943Z,2023-01-12T06:37:30Z,3974102947,55,708,3974102945,44,Forward,3974102941,145,2,3974102937,42,,3974108043,293,2,3974108041,292,9,3974102943,59,18,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650105,716,40,2,66,23,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-01-11T21:25:28.466Z,2023-01-12T05:49:55Z,3974107809,194,8s259ktv9j6ei0f8rh2msqfh1,3974107801,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3974107807,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3974107803,59,"16, 17, 23, 5, 4, 99, 21, 27, 70, 18, 6, 33, 1, 12, 22, 32, 36, 47",3974107805,130,17,3974107799,30,"26atxu4fr8f87oi8mt6z70mhh, cip5lla8zu8gru2m4popsstlh, 9j742o5vdc7d54x1xdz4t9ck5, 74edqcuzfzy7nswqzn0v3pe22, 8ni13k73i9xusj01utdmqk7h1, bb5eekaj9i0dbckrkb629qg2d, 8s259ktv9j6ei0f8rh2msqfh1, 5fbnkkf1saix4lonwx1i9k7o5, vl1b0gayryiqvl5dlukpmswl, 4euxcqawlks4c56pqj8xvwbf9, asvqr3i5wcjiajxipt1qvldyh, adkchwdsbosevyzmfoy60t82c, bonc0a0byz3r1828si9ynmuei, 8vlfwoquq3v68mb9ax1pk5fkk, ekm47qd8w1x0456lm1tmf5re1, 6723wh7azndl58fzn12ue8o6i, 4dbs7cgevy096gouv60eurh05, b8m3njge4ubxcj1zbxhvk5d9m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649343,710,1,2,66,37,27xvwccz8kpmqsefjv2b2sc0o,0,94.1,10.6,2023-01-11T21:25:42.286Z,2023-01-12T06:45:59Z,3974173773,223,,3974103693,141,51.0,3974103685,155,,3974103689,56,Center,3974103691,140,95.7,3974103687,152,,3974289067,178,,3974173775,72,,cip5lla8zu8gru2m4popsstlh,C. Ünder,3974103695,212,3974103683,5,,27.5,3974103697,213,,3974103681,2,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2496658743,605,61,2,66,38,3unkqo2g6ag99gd5ynz1j7vse,1,4.5,46.7,2023-01-11T21:25:43.452Z,2023-01-12T06:45:58Z,3974289147,178,,3974154661,56,Back,,,,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649353,411,49,2,66,40,3unkqo2g6ag99gd5ynz1j7vse,1,8.9,59.6,2023-01-11T21:25:44.994Z,2023-01-12T06:45:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649407,412,1,2,66,40,3unkqo2g6ag99gd5ynz1j7vse,1,9.3,59.9,2023-01-11T21:25:45.069Z,2023-01-12T06:45:57Z,3974104017,212,25.5,3974104007,140,32.7,3974104023,213,6.0,3974104003,56,Back,3974104011,141,49.7,3974289195,178,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649349,711,43,2,66,40,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-01-11T21:25:45.074Z,2023-01-11T21:54:44Z,3974154655,144,61,3974103729,56,Center,,,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661165,613,3,2,66,43,3unkqo2g6ag99gd5ynz1j7vse,1,33.9,54.4,2023-01-11T21:25:47.857Z,2023-01-12T06:45:56Z,3974289299,178,,3974173917,465,,3974173889,56,Back,3974173891,286,,3974184319,233,997,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661169,997,45,2,66,43,27xvwccz8kpmqsefjv2b2sc0o,0,66.1,45.6,2023-01-11T21:25:47.857Z,2023-01-12T06:45:56Z,3974173903,56,Center,3974173905,285,,3974184323,233,613,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649411,413,4,2,66,44,3unkqo2g6ag99gd5ynz1j7vse,1,37.5,49.5,2023-01-11T21:25:48.683Z,2023-01-12T06:45:56Z,3974104035,265,,3974104037,286,,3974104029,13,,3974104033,152,,3974104031,56,Back,3974107697,233,712,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649453,712,4,2,66,44,27xvwccz8kpmqsefjv2b2sc0o,0,62.5,50.5,2023-01-11T21:25:48.684Z,2023-01-12T06:45:55Z,3974104255,13,,3974104259,152,,3974104257,56,Center,3974104261,265,,3974107717,233,413,3974289337,389,,3974104263,285,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649501,713,17,2,66,52,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-01-11T21:25:57.592Z,2023-01-12T03:57:44Z,3974104479,13,243,3974104477,393,,3974104475,31,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649729,414,18,2,67,34,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-01-11T21:26:39.203Z,2023-01-12T06:37:36Z,3974105793,42,,3974105795,44,Midfielder,3974105845,55,415,3974105797,59,6,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649733,415,19,2,67,34,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-01-11T21:26:39.204Z,2023-01-12T06:37:37Z,3974105831,145,8,3974105833,59,10,3974105839,44,Midfielder,3974105837,293,5,3974105827,42,,3974105841,55,414,3974105835,292,7,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649889,416,1,2,67,53,3unkqo2g6ag99gd5ynz1j7vse,1,44,40.6,2023-01-11T21:26:58.140Z,2023-01-12T06:45:55Z,3974106679,140,45.6,3974289471,178,,3974106677,56,Back,3974106685,213,4.8,3974106675,152,,3974106681,141,14.5,3974106673,5,,3974106683,212,17.8,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649905,418,1,2,67,57,3unkqo2g6ag99gd5ynz1j7vse,1,43.1,38,2023-01-11T21:27:02.269Z,2023-01-12T06:45:52Z,3974106779,56,Back,3974289491,178,,3974106787,213,2.5,3974106785,212,17.5,3974106781,140,30.1,3974106783,141,54.0,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649919,419,1,2,67,59,3unkqo2g6ag99gd5ynz1j7vse,1,33,63.5,2023-01-11T21:27:04.271Z,2023-01-12T06:45:52Z,3974106867,213,4.9,3974106865,212,27.7,3974106859,56,Back,3974106861,140,39.0,3974106863,141,23.9,3974289511,178,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649959,420,1,2,68,1,3unkqo2g6ag99gd5ynz1j7vse,1,43.7,34.6,2023-01-11T21:27:05.648Z,2023-01-12T06:45:51Z,3974107039,140,33.6,3974107037,56,Back,3974107043,141,23.1,3974107049,213,3.8,3974107047,212,13.2,3974289529,178,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649891,417,43,2,68,1,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-01-11T21:27:05.734Z,2023-01-11T21:28:38Z,3974106693,141,47.2,3974110535,144,1,3974106689,56,Back,3974106691,140,30.9,3974106695,212,19.3,3974106697,213,2.3,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649987,421,1,2,68,2,3unkqo2g6ag99gd5ynz1j7vse,1,31.7,22.3,2023-01-11T21:27:07.552Z,2023-01-12T06:45:51Z,3974289597,178,,3974107163,212,16.3,3974107155,56,Back,3974107167,213,5.6,3974107157,140,43.9,3974107159,141,7.5,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496651815,462,1,2,68,5,3unkqo2g6ag99gd5ynz1j7vse,1,43.6,16.9,2023-01-11T21:27:10.095Z,2023-01-12T06:45:50Z,3974116825,213,2.4,3974289633,178,,3974116823,212,9.9,3974116821,141,26.9,3974116819,140,36.8,3974116817,56,Back,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496651829,463,1,2,68,6,3unkqo2g6ag99gd5ynz1j7vse,1,39.4,27.3,2023-01-11T21:27:11.399Z,2023-01-12T06:45:49Z,3974116955,213,0.4,3974289651,178,,3974116949,140,45.1,3974116953,212,6.4,3974116947,56,Back,3974116951,141,30.8,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649991,422,1,2,68,8,3unkqo2g6ag99gd5ynz1j7vse,0,47.3,34.2,2023-01-11T21:27:13.570Z,2023-01-12T06:45:48Z,3974107183,141,35.5,3974289683,178,,3974107185,212,15.1,3974107179,56,Center,3974107181,140,61.7,3974107187,213,0.1,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649973,714,49,2,68,10,27xvwccz8kpmqsefjv2b2sc0o,1,39.7,57.3,2023-01-11T21:27:14.804Z,2023-01-12T06:45:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649985,715,1,2,68,10,27xvwccz8kpmqsefjv2b2sc0o,0,39.9,57.9,2023-01-11T21:27:14.862Z,2023-01-12T06:45:47Z,3974107147,140,59.4,3974107153,213,0.9,3974107149,141,96.2,3974107145,56,Left,3974289803,178,,3974107151,212,33.1,3974371907,1,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496649997,423,49,2,68,12,3unkqo2g6ag99gd5ynz1j7vse,1,34.8,10.4,2023-01-11T21:27:17.589Z,2023-01-12T06:45:47Z,,,,,,,,,,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650061,424,1,2,68,16,3unkqo2g6ag99gd5ynz1j7vse,1,41.1,0.2,2023-01-11T21:27:20.691Z,2023-01-12T06:45:45Z,3974107567,213,0.1,3974107565,212,31.6,3974107559,56,Right,3974107561,140,71.1,3974289841,178,,3974107563,141,3.5,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650089,425,1,2,68,21,3unkqo2g6ag99gd5ynz1j7vse,1,75.7,11.6,2023-01-11T21:27:25.710Z,2023-01-12T06:45:43Z,3974107709,141,21.2,3974107707,140,97.1,3974107705,56,Center,3974107713,213,0.3,3974289873,178,,3974107711,212,23.4,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650095,426,1,2,68,23,3unkqo2g6ag99gd5ynz1j7vse,0,95.8,21.2,2023-01-11T21:27:28.013Z,2023-01-12T06:33:45Z,3974107747,155,,3974289893,178,,3974107749,56,Left,3974107745,2,,3974174481,20,,3974107755,212,54.9,3974107759,1,,3974107757,213,1.6,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,3974107753,141,3974174479,224,,100.0,3974107751,140,,,,,,,91.8,,,,,,,,,,,,,,,,,,,,,,,,,
2496650101,427,5,2,68,26,3unkqo2g6ag99gd5ynz1j7vse,0,85.9,101.4,2023-01-11T21:27:31.449Z,2023-01-12T03:59:29Z,3974107783,347,,3974109327,233,717,3974107779,56,Left,,,,,,,,,,,,,,,,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650295,717,5,2,68,26,27xvwccz8kpmqsefjv2b2sc0o,1,14.1,-1.4,2023-01-11T21:27:31.449Z,2023-01-12T03:59:29Z,3974109305,233,427,3974108793,347,,3974108791,56,Back,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650311,718,1,2,68,53,27xvwccz8kpmqsefjv2b2sc0o,1,18.1,0,2023-01-11T21:27:58.216Z,2023-01-12T06:45:43Z,3974108875,212,15.3,3974108877,213,1.1,3974108873,141,18.8,3974108867,107,,3974108869,56,Back,3974108871,140,25.2,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650339,719,1,2,68,55,27xvwccz8kpmqsefjv2b2sc0o,1,25.9,26.4,2023-01-11T21:27:59.937Z,2023-01-12T06:45:42Z,3974109035,212,18.3,3974109027,3,,3974109037,213,2.9,3974109029,56,Back,3974109033,141,34.0,3974290003,178,,3974109031,140,9.2,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650347,720,1,2,68,57,27xvwccz8kpmqsefjv2b2sc0o,1,11.1,29.4,2023-01-11T21:28:02.055Z,2023-01-12T06:45:42Z,3974109081,56,Back,3974290023,178,,3974109083,140,14.9,3974371817,1,,3974109087,212,32.0,3974109089,213,1.4,3974109085,141,76.1,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650361,721,1,2,69,0,27xvwccz8kpmqsefjv2b2sc0o,1,14.1,70.3,2023-01-11T21:28:04.958Z,2023-01-12T06:45:41Z,3974109167,213,0.9,3974290061,178,,3974109165,212,21.7,3974109159,56,Back,3974109161,140,27.2,3974109163,141,95.0,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650401,722,1,2,69,3,27xvwccz8kpmqsefjv2b2sc0o,1,32.4,86.8,2023-01-11T21:28:08Z,2023-01-12T06:45:41Z,3974109371,141,83.8,3974109369,140,20.1,3974109367,56,Back,3974109373,212,13.1,3974290077,178,,3974109375,213,3.3,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650415,723,1,2,69,6,27xvwccz8kpmqsefjv2b2sc0o,1,18.4,77.6,2023-01-11T21:28:11.407Z,2023-01-12T06:45:40Z,3974109467,213,4.8,3974109455,155,,3974109469,1,,3974109465,212,49.9,3974109459,56,Back,3974109457,196,,3974109461,140,23.7,3974109463,141,4.7,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,3974290095,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650433,724,1,2,69,9,27xvwccz8kpmqsefjv2b2sc0o,1,24.3,5.8,2023-01-11T21:28:14.565Z,2023-01-12T06:45:39Z,3974109557,212,15.0,3974109559,213,2.2,3974109555,141,24.0,3974290133,178,,3974109551,56,Back,3974109549,3,,3974109553,140,16.2,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650443,725,1,2,69,11,27xvwccz8kpmqsefjv2b2sc0o,0,16.4,23.3,2023-01-11T21:28:16.584Z,2023-01-12T06:45:39Z,3974290153,178,,3974109625,1,,3974109617,140,47.3,3974109621,212,32.9,3974109619,141,31.3,3974109615,56,Back,3974109623,213,0.2,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661245,614,49,2,69,14,3unkqo2g6ag99gd5ynz1j7vse,1,50.9,74,2023-01-11T21:28:18.674Z,2023-01-12T06:45:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650483,428,1,2,69,14,3unkqo2g6ag99gd5ynz1j7vse,1,51.1,74.3,2023-01-11T21:28:18.723Z,2023-01-12T06:45:38Z,3974109871,141,60.2,3974109867,56,Center,3974109873,212,16.2,3974109869,140,63.5,3974290173,178,,3974109875,213,5.6,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650495,430,1,2,69,15,3unkqo2g6ag99gd5ynz1j7vse,1,62.6,66.9,2023-01-11T21:28:20.411Z,2023-01-12T06:45:37Z,3974109917,213,0.3,3974109911,140,67.0,3974109913,141,68.8,3974109909,56,Center,3974290205,178,,3974109915,212,4.8,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650511,431,1,2,69,16,3unkqo2g6ag99gd5ynz1j7vse,0,68.3,77.7,2023-01-11T21:28:21.224Z,2023-01-12T06:45:37Z,3974109985,212,14.7,3974109983,141,69.9,3974109981,140,55.2,3974109979,56,Center,3974109987,213,3.5,3974290221,178,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650485,429,43,2,69,17,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-01-11T21:28:22.055Z,2023-01-11T23:31:04Z,3974174831,144,49,,,,,,,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650487,726,49,2,69,17,27xvwccz8kpmqsefjv2b2sc0o,1,40.7,14.9,2023-01-11T21:28:22.506Z,2023-01-12T06:45:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650527,727,1,2,69,18,27xvwccz8kpmqsefjv2b2sc0o,1,41,15.7,2023-01-11T21:28:22.896Z,2023-01-12T06:45:36Z,3974110055,140,44.5,3974110057,141,35.2,3974110059,212,13.8,3974290251,178,,3974110053,56,Back,3974110061,213,1.3,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650541,728,1,2,69,19,27xvwccz8kpmqsefjv2b2sc0o,1,46.3,28.7,2023-01-11T21:28:24.279Z,2023-01-12T06:45:35Z,3974110123,140,35.2,3974110121,56,Back,3974110125,141,44.0,3974110129,213,2.4,3974290297,178,,3974110127,212,15.6,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650573,729,1,2,69,21,27xvwccz8kpmqsefjv2b2sc0o,1,38.8,42.2,2023-01-11T21:28:26.206Z,2023-01-12T06:45:34Z,3974110305,212,19.1,3974110299,56,Back,3974290315,178,,3974110307,213,1.2,3974110303,141,68.7,3974110301,140,44.7,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650591,730,1,2,69,26,27xvwccz8kpmqsefjv2b2sc0o,1,60.5,69.7,2023-01-11T21:28:30.731Z,2023-01-12T06:45:32Z,3974110393,141,96.2,3974110391,140,57.2,3974110389,56,Left,3974290339,178,,3974110395,212,18.4,3974110397,213,1.8,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496650605,731,1,2,69,30,27xvwccz8kpmqsefjv2b2sc0o,1,61.4,86.6,2023-01-11T21:28:34.751Z,2023-01-12T06:45:31Z,3974110463,56,Center,3974110467,141,69.9,3974110469,212,14.1,3974110465,140,53.5,3974110471,213,4.1,3974290353,178,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
