id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2502092367,629,1,2,65,7,17o35s8assv3kamxowzz77k4r,1,84.4,0.2,2023-01-29T15:21:43.818Z,2023-01-30T08:29:22Z,4002829449,189,,4002634623,140,82.2,4002634619,56,Right,4002634629,213,1.8,4002634627,212,10.0,4004028827,178,,4002634625,141,14.5,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092389,630,1,2,65,9,17o35s8assv3kamxowzz77k4r,1,80.2,10.7,2023-01-29T15:21:45.953Z,2023-01-30T08:29:22Z,4002634759,56,Right,4002634767,213,6.1,4002634761,140,88.1,4002634765,212,8.5,4002634763,141,8.3,4004028869,178,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092453,631,1,2,65,14,17o35s8assv3kamxowzz77k4r,1,72.7,11.4,2023-01-29T15:21:51.289Z,2023-01-30T08:29:20Z,4004028901,178,,4002635123,140,63.6,4002635121,56,Center,4002635127,212,22.7,4002635125,141,41.6,4002635129,213,2.0,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092487,632,1,2,65,17,17o35s8assv3kamxowzz77k4r,1,61.1,42.4,2023-01-29T15:21:53.731Z,2023-01-30T08:29:19Z,4004028955,178,,4002635283,56,Center,4002635287,140,71.7,4002635295,212,24.5,4002635289,141,74.5,4002635299,213,1.1,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092531,633,1,2,65,20,17o35s8assv3kamxowzz77k4r,1,68.7,76.1,2023-01-29T15:21:56.750Z,2023-01-30T08:29:18Z,4002635509,141,93.2,4002635511,212,18.7,4004029021,178,,4002635505,56,Left,4002635507,140,82.7,4002635513,213,0.7,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092553,634,1,2,65,23,17o35s8assv3kamxowzz77k4r,1,82.2,91.6,2023-01-29T15:22:00.144Z,2023-01-30T08:29:17Z,4002635635,213,4.7,4004029065,178,,4002635631,141,83.2,4002635629,140,82.3,4002635633,212,5.7,4002635627,56,Left,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092605,635,1,2,65,25,17o35s8assv3kamxowzz77k4r,1,79.7,80.7,2023-01-29T15:22:02.094Z,2023-01-30T08:29:16Z,4002635941,213,3.6,4002635933,56,Center,4002635935,140,68.2,4002635937,141,71.5,4002635939,212,13.6,4004029085,178,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092743,636,1,2,65,28,17o35s8assv3kamxowzz77k4r,1,67.8,72.1,2023-01-29T15:22:05.072Z,2023-01-30T08:29:15Z,4002636691,212,50.3,4002636685,56,Right,4002636681,155,,4002636695,1,,4002636687,140,82.0,4002636689,141,1.4,4004029113,178,,4002636693,213,5.0,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,4002636683,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092749,637,3,2,65,37,17o35s8assv3kamxowzz77k4r,0,87.6,2.2,2023-01-29T15:22:14.156Z,2023-01-30T08:29:11Z,4003410711,464,,4002636755,211,,4002636725,56,Right,4002636727,286,,4004029163,178,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092775,570,49,2,65,38,750ustvk4jfqmo8q4gnrcxy7z,1,14.2,91.4,2023-01-29T15:22:14.980Z,2023-01-30T08:29:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092829,571,1,2,65,39,750ustvk4jfqmo8q4gnrcxy7z,0,13.3,89,2023-01-29T15:22:15.866Z,2023-01-30T08:29:10Z,4002637149,212,31.8,4002637153,213,0.3,4002637145,141,100.0,4002637133,155,,4002637141,140,42.4,4002637137,56,Back,4004029239,178,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092833,572,5,2,65,43,750ustvk4jfqmo8q4gnrcxy7z,0,39.8,101.9,2023-01-29T15:22:19.715Z,2023-01-30T04:38:39Z,4002637167,347,,4002637165,56,Back,4002637489,233,638,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092879,638,5,2,65,43,17o35s8assv3kamxowzz77k4r,1,60.2,-1.9,2023-01-29T15:22:19.715Z,2023-01-30T04:38:38Z,4002637419,347,,4002637475,233,572,4002637417,56,Right,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502092903,639,1,2,65,44,17o35s8assv3kamxowzz77k4r,1,55.5,0,2023-01-29T15:22:21.349Z,2023-01-30T08:29:10Z,4002637561,213,2.1,4002637559,212,17.8,4002637551,107,,4002637557,141,20.3,4002637555,140,46.3,4002637553,56,Back,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093015,640,1,2,65,47,17o35s8assv3kamxowzz77k4r,1,48.1,21.6,2023-01-29T15:22:23.971Z,2023-01-30T08:29:09Z,4002638083,56,Back,4002638089,212,28.4,4004029369,178,,4002638091,213,1.6,4002638085,140,47.1,4002638087,141,63.3,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093067,641,1,2,65,52,17o35s8assv3kamxowzz77k4r,1,49.6,62.6,2023-01-29T15:22:29.251Z,2023-01-30T08:29:07Z,4004029427,178,,4002638279,212,14.8,4002638277,141,41.8,4002638275,140,45.3,4002638281,213,4.4,4002638273,56,Back,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093123,642,1,2,65,55,17o35s8assv3kamxowzz77k4r,1,45.1,43.2,2023-01-29T15:22:32.285Z,2023-01-30T08:29:07Z,4002638551,213,1.4,4004029491,178,,4002638543,56,Back,4002638549,212,15.8,4002638545,140,48.2,4002638547,141,66.0,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093239,643,1,2,65,57,17o35s8assv3kamxowzz77k4r,1,48.4,65.7,2023-01-29T15:22:34.029Z,2023-01-30T08:29:06Z,4002639153,141,73.0,4002639149,56,Center,4002639159,213,0.4,4004029579,178,,4002639155,212,14.0,4002639151,140,60.9,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093295,644,1,2,66,3,17o35s8assv3kamxowzz77k4r,1,75.6,85.4,2023-01-29T15:22:40.354Z,2023-01-30T08:29:04Z,4002639449,140,80.3,4004029651,178,,4002639453,212,8.6,4002639447,56,Left,4002639451,141,95.7,4002639455,213,1.0,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093341,645,1,2,66,6,17o35s8assv3kamxowzz77k4r,1,78.1,94.4,2023-01-29T15:22:43.550Z,2023-01-30T08:29:03Z,4004029711,178,,4002639719,213,3.4,4002639715,141,89.0,4002639711,56,Left,4002639717,212,15.8,4002639713,140,63.5,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093379,646,1,2,66,9,17o35s8assv3kamxowzz77k4r,1,63.6,83.6,2023-01-29T15:22:46.125Z,2023-01-30T08:29:02Z,4002639877,213,6.0,4002639873,212,8.7,4002639869,141,80.3,4002639867,140,71.6,4004029755,178,,4002639865,56,Left,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093429,647,1,2,66,11,17o35s8assv3kamxowzz77k4r,1,71.1,77.1,2023-01-29T15:22:47.579Z,2023-01-30T08:29:01Z,4002640123,212,14.8,4002640119,141,96.5,4002640111,56,Left,4002640115,140,77.4,4004029781,178,,4002640125,213,1.1,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093473,648,1,2,66,14,17o35s8assv3kamxowzz77k4r,1,78.5,97.5,2023-01-29T15:22:50.897Z,2023-01-30T08:28:59Z,4002640367,56,Left,4004029809,178,,4002640373,212,6.5,4002640369,140,75.0,4002640371,141,89.7,4002640375,213,4.1,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093515,649,1,2,66,17,17o35s8assv3kamxowzz77k4r,1,72.1,80.7,2023-01-29T15:22:54.233Z,2023-01-30T08:28:58Z,4002640579,213,3.5,4002640575,141,77.9,4002640577,212,5.7,4002640571,56,Center,4002640573,140,67.0,4004029845,178,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093555,650,1,2,66,20,17o35s8assv3kamxowzz77k4r,1,62.9,74.4,2023-01-29T15:22:56.763Z,2023-01-30T08:28:56Z,4002640779,213,1.7,4002640771,56,Left,4002640777,212,12.1,4002640775,141,92.0,4004029891,178,,4002640773,140,61.1,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093565,651,1,2,66,22,17o35s8assv3kamxowzz77k4r,1,60.2,89.2,2023-01-29T15:22:58.583Z,2023-01-30T08:28:56Z,4002640841,212,7.8,4004029933,178,,4002640839,141,88.1,4002640831,56,Left,4002640843,213,6.2,4002640835,140,67.6,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093599,652,1,2,66,22,17o35s8assv3kamxowzz77k4r,1,67.5,82.8,2023-01-29T15:22:59.475Z,2023-01-30T08:28:55Z,4004029971,178,,4002641023,140,60.6,4002641021,56,Left,4002641027,212,9.8,4002641025,141,92.4,4002641029,213,2.4,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093627,653,1,2,66,25,17o35s8assv3kamxowzz77k4r,0,60.3,92.9,2023-01-29T15:23:01.710Z,2023-01-30T08:28:54Z,4002641165,155,,4004030123,178,,4002641167,56,Left,4002641169,140,78.5,4002641173,212,20.8,4002641175,213,5.9,4002641171,141,80.8,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093677,573,8,2,66,26,750ustvk4jfqmo8q4gnrcxy7z,1,22.7,21,2023-01-29T15:23:03.085Z,2023-01-30T08:28:54Z,4002641423,56,Back,4003412893,384,,4004030149,388,,4002641455,15,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093691,574,49,2,66,28,750ustvk4jfqmo8q4gnrcxy7z,1,29.1,8,2023-01-29T15:23:04.937Z,2023-01-30T08:28:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093767,575,1,2,66,29,750ustvk4jfqmo8q4gnrcxy7z,0,28.9,3.8,2023-01-29T15:23:05.750Z,2023-01-30T08:28:53Z,4002641919,155,,4002641923,140,70.5,4002641931,1,,4002641929,213,0.3,4002641925,141,22.7,4004030733,178,,4002641921,56,Center,4002641927,212,45.5,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093907,656,4,2,66,33,17o35s8assv3kamxowzz77k4r,1,37.2,81.1,2023-01-29T15:23:09.675Z,2023-01-30T08:17:00Z,4004116707,286,,4002642693,56,Back,4002642691,294,,4002642969,233,577,4002642695,152,,4002642689,13,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093827,577,4,2,66,33,750ustvk4jfqmo8q4gnrcxy7z,0,62.8,18.9,2023-01-29T15:23:09.676Z,2023-01-30T08:17:01Z,4004116711,285,,4002642207,13,,4002642209,294,,4002642211,56,Right,4002642977,233,656,4004030777,178,,4002642213,152,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093777,654,43,2,66,36,17o35s8assv3kamxowzz77k4r,1,0,0,2023-01-29T15:23:12.664Z,2023-01-29T15:24:06Z,4002646303,144,44,4002641965,285,0,4002641963,56,Back,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093773,576,43,2,66,36,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-01-29T15:23:12.665Z,2023-01-29T15:24:06Z,4002641949,56,Right,4002641951,286,0,4002646237,144,44,4002642071,233,654,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502093779,655,43,2,66,36,17o35s8assv3kamxowzz77k4r,1,0,0,2023-01-29T15:23:13.418Z,2023-01-29T15:24:05Z,4002646191,144,61,4002641975,56,Back,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094219,657,1,2,67,2,17o35s8assv3kamxowzz77k4r,1,37.8,85.3,2023-01-29T15:23:38.920Z,2023-01-30T08:28:52Z,4004030825,178,,4002644449,56,Back,4002644445,152,,4002644443,5,,4002646369,189,,4002644455,141,66.9,4002644451,140,43.7,4002644459,212,14.0,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,4002644461,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094265,658,1,2,67,7,17o35s8assv3kamxowzz77k4r,1,47.9,56.7,2023-01-29T15:23:43.581Z,2023-01-30T08:28:52Z,4002644721,213,1.6,4002644713,56,Back,4002644717,141,77.7,4002644715,140,47.7,4004030843,178,,4002644719,212,14.3,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094291,659,1,2,67,10,17o35s8assv3kamxowzz77k4r,1,51.8,84.3,2023-01-29T15:23:47.171Z,2023-01-30T08:28:50Z,4002644879,140,42.9,4002644885,213,2.8,4002644877,56,Back,4002644881,141,89.7,4002644883,212,10.0,4004030869,178,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094315,660,1,2,67,12,17o35s8assv3kamxowzz77k4r,1,43.1,91,2023-01-29T15:23:48.677Z,2023-01-30T08:28:50Z,4002645043,140,57.6,4004030901,178,,4002645049,213,5.9,4002645041,56,Left,4002645047,212,16.5,4002645045,141,81.5,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094403,661,1,2,67,14,17o35s8assv3kamxowzz77k4r,1,53.8,81.4,2023-01-29T15:23:51.448Z,2023-01-30T08:28:49Z,4002645511,56,Left,4004030919,178,,4002645517,141,92.7,4002645515,140,68.0,4002645519,212,16.8,4002645521,213,0.5,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094413,662,4,2,67,17,17o35s8assv3kamxowzz77k4r,1,66.9,89.1,2023-01-29T15:23:53.924Z,2023-01-30T08:16:52Z,4002645557,13,,4002645567,286,,4002645561,294,,4002645565,152,,4002645563,56,Left,4002645585,233,578,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094409,578,4,2,67,17,750ustvk4jfqmo8q4gnrcxy7z,0,33.1,10.9,2023-01-29T15:23:53.925Z,2023-01-30T08:16:52Z,4002647283,294,,4002645541,285,,4002645533,13,,4002645609,233,662,4002645535,56,Back,4002645537,152,,4004030939,178,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094595,663,1,2,67,31,17o35s8assv3kamxowzz77k4r,1,62,86.2,2023-01-29T15:24:07.852Z,2023-01-30T08:28:48Z,4002646635,152,,4002646643,212,8.1,4002646637,56,Left,4002646639,140,69.4,4004030997,178,,4002646641,141,89.6,4002646645,213,0.3,4002646633,5,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094655,664,1,2,67,33,17o35s8assv3kamxowzz77k4r,1,63,90.2,2023-01-29T15:24:09.803Z,2023-01-30T08:28:48Z,4004031027,178,,4002647011,213,2.8,4002647009,212,3.4,4002646993,56,Left,4002646997,140,60.0,4002647003,141,92.0,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094691,665,1,2,67,36,17o35s8assv3kamxowzz77k4r,1,50.7,82.7,2023-01-29T15:24:13.427Z,2023-01-30T08:28:46Z,4002647201,212,34.7,4002647193,155,,4002647205,1,,4002647199,141,33.7,4004031043,178,,4002647195,56,Back,4002647203,213,4.4,4002647197,140,41.5,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094727,666,1,2,67,40,17o35s8assv3kamxowzz77k4r,1,40.2,39.7,2023-01-29T15:24:16.903Z,2023-01-30T08:28:45Z,4002647439,213,3.0,4002647435,141,44.0,4002647431,56,Back,4002647437,212,19.6,4002647433,140,21.7,4004031249,178,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094751,667,1,2,67,42,17o35s8assv3kamxowzz77k4r,0,22,45.8,2023-01-29T15:24:18.734Z,2023-01-30T08:28:45Z,4002647567,56,Left,4002647565,157,,4004031269,178,,4002647573,212,58.4,4002647569,140,64.4,4002647577,1,,4002647571,141,100.0,4002647575,213,0.7,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094973,579,5,2,67,46,750ustvk4jfqmo8q4gnrcxy7z,1,35.8,-1.4,2023-01-29T15:24:23.118Z,2023-01-30T04:42:43Z,4002648731,56,Back,4002648739,233,668,4002648733,347,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502094755,668,5,2,67,46,17o35s8assv3kamxowzz77k4r,0,64.2,101.4,2023-01-29T15:24:23.118Z,2023-01-30T04:42:43Z,4002648763,233,579,4002647591,56,Left,4002647593,347,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095001,580,1,2,68,1,750ustvk4jfqmo8q4gnrcxy7z,0,35.4,0,2023-01-29T15:24:37.713Z,2023-01-30T08:28:45Z,4002648899,213,0.5,4002648889,107,,4002648895,141,19.7,4002648891,56,Right,4002648897,212,30.7,4002648901,1,,4002648893,140,61.3,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095017,669,1,2,68,4,17o35s8assv3kamxowzz77k4r,1,40.3,76.3,2023-01-29T15:24:40.665Z,2023-01-30T08:28:44Z,4002648993,212,8.4,4004031449,388,,4002648989,140,44.8,4002648991,141,66.1,4002648985,3,,4002648995,213,5.3,4002648987,56,Back,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095023,670,49,2,68,4,17o35s8assv3kamxowzz77k4r,1,45.4,72.9,2023-01-29T15:24:41.196Z,2023-01-30T08:28:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095041,671,1,2,68,4,17o35s8assv3kamxowzz77k4r,1,45.2,73,2023-01-29T15:24:41.298Z,2023-01-30T08:28:43Z,4004031517,178,,4002649093,213,2.4,4002649089,141,84.7,4002649091,212,11.5,4002649085,56,Back,4002649087,140,37.3,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095047,672,1,2,68,6,17o35s8assv3kamxowzz77k4r,0,39.2,81.9,2023-01-29T15:24:42.758Z,2023-01-30T08:28:43Z,4004031587,178,,4002649133,212,3.9,4002649135,213,0.4,4002649239,236,,4002649131,141,84.3,4002649129,140,42.6,4002649241,233,581,4002649127,56,Back,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,4002649245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095059,581,74,2,68,6,750ustvk4jfqmo8q4gnrcxy7z,1,58.9,17,2023-01-29T15:24:42.960Z,2023-01-30T08:28:42Z,4004031629,178,,4002649211,285,,4002649269,233,672,4002649209,56,Right,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095067,582,49,2,68,8,750ustvk4jfqmo8q4gnrcxy7z,1,66.4,8.7,2023-01-29T15:24:44.886Z,2023-01-30T08:28:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095129,583,61,2,68,9,750ustvk4jfqmo8q4gnrcxy7z,0,72.1,5.4,2023-01-29T15:24:45.762Z,2023-01-30T08:28:41Z,4002649595,56,Right,4004031727,178,,,,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095147,673,4,2,68,11,17o35s8assv3kamxowzz77k4r,1,13.5,84.8,2023-01-29T15:24:48.432Z,2023-01-30T08:28:41Z,4002649683,152,,4002649681,56,Back,4002649701,233,584,4002649685,285,,4002649677,13,,4002649679,294,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095141,584,4,2,68,11,750ustvk4jfqmo8q4gnrcxy7z,0,86.5,15.2,2023-01-29T15:24:48.433Z,2023-01-30T08:28:40Z,4002649655,13,,4004031743,178,,4002649657,294,,4002649661,152,,4002649659,56,Right,4002649797,233,673,4002649663,286,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095303,674,1,2,68,21,17o35s8assv3kamxowzz77k4r,1,17.3,85.5,2023-01-29T15:24:58.281Z,2023-01-30T08:28:40Z,4002650495,56,Back,4002650497,140,35.9,4002650491,152,,4002650503,213,0.3,4002650499,141,95.7,4002650489,5,,4002653045,189,,4002650501,212,20.7,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,4004031787,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095345,675,1,2,68,25,17o35s8assv3kamxowzz77k4r,1,35.1,96.4,2023-01-29T15:25:01.764Z,2023-01-30T08:28:39Z,4002650669,141,83.3,4002650673,213,4.3,4002650665,56,Back,4004031819,178,,4002650671,212,9.7,4002650667,140,31.5,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095389,676,1,2,68,26,17o35s8assv3kamxowzz77k4r,1,31.3,84.3,2023-01-29T15:25:03.460Z,2023-01-30T08:28:38Z,4002650881,141,58.1,4002650887,213,4.5,4002650877,56,Back,4004031865,178,,4002650879,140,28.3,4002650883,212,18.1,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095441,677,1,2,68,30,17o35s8assv3kamxowzz77k4r,1,30,46.3,2023-01-29T15:25:07.529Z,2023-01-30T08:28:37Z,4002651207,213,4.6,4002651199,141,29.5,4004031917,178,,4002651195,140,28.3,4002651203,212,11.6,4002651191,56,Back,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502095471,678,1,2,68,36,17o35s8assv3kamxowzz77k4r,1,38.7,17.2,2023-01-29T15:25:12.845Z,2023-01-30T08:28:35Z,4002651309,56,Back,4002651315,212,12.0,4002651317,213,1.6,4002651311,140,37.8,4004032009,178,,4002651313,141,34.8,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
