id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497733609,292,5,1,42,35,3adj8hkws0z1al232bg2h6tk0,0,78.5,102,2023-01-15T14:42:59.867Z,2023-01-16T04:55:27Z,3979824589,233,435,3979824385,56,Left,3979824387,347,,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733649,435,5,1,42,35,4aghw9tyi8ba3ju1ne83gmf9w,1,21.5,-2,2023-01-15T14:42:59.867Z,2023-01-16T04:55:27Z,3979824565,56,Back,3979824585,233,292,3979824567,347,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733667,436,1,1,42,38,4aghw9tyi8ba3ju1ne83gmf9w,1,25.4,0,2023-01-15T14:43:02.598Z,2023-01-16T07:16:01Z,3979824675,212,13.0,3979824669,56,Back,3979824671,140,18.8,3979824677,213,2.1,3980760353,189,,3979824673,141,14.7,3979824667,107,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733695,437,1,1,42,41,4aghw9tyi8ba3ju1ne83gmf9w,1,20.8,10.1,2023-01-15T14:43:05.594Z,2023-01-16T07:16:00Z,3979824839,140,8.4,3979824843,212,18.6,3979824845,213,2.3,3980988389,178,,3979824837,56,Back,3979824841,141,29.7,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733729,438,1,1,42,43,4aghw9tyi8ba3ju1ne83gmf9w,1,8.2,25,2023-01-15T14:43:07.371Z,2023-01-16T07:15:59Z,3979825053,56,Back,3979825061,213,1.1,3979825059,212,26.6,3979825057,141,59.7,3980988425,178,,3979825055,140,19.8,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733789,439,1,1,42,45,4aghw9tyi8ba3ju1ne83gmf9w,1,19.9,58.3,2023-01-15T14:43:09.941Z,2023-01-16T07:15:59Z,3979825301,213,6.3,3979825295,140,31.1,3980988459,178,,3979825297,141,57.9,3979825299,212,11.8,3979825293,56,Back,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733823,440,1,1,42,49,4aghw9tyi8ba3ju1ne83gmf9w,1,39.2,74.1,2023-01-15T14:43:14.022Z,2023-01-16T07:15:58Z,3979825461,56,Left,3980988483,178,,3979825465,141,95.9,3979825459,155,,3979825467,212,25.9,3979825469,213,0.6,3979825463,140,59.4,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733869,441,1,1,42,53,4aghw9tyi8ba3ju1ne83gmf9w,1,58.4,97,2023-01-15T14:43:17.239Z,2023-01-16T07:15:56Z,3979825759,212,13.7,3979825761,213,6.0,3979825753,56,Left,3979825755,140,70.8,3979825757,141,90.6,3980988543,178,,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733879,442,1,1,42,54,4aghw9tyi8ba3ju1ne83gmf9w,1,67.2,92.6,2023-01-15T14:43:18.885Z,2023-01-16T07:15:55Z,3979825809,141,93.5,3980988579,178,,3979825813,213,3.1,3979825805,56,Left,3979825807,140,54.4,3979825811,212,13.5,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733919,443,1,1,42,56,4aghw9tyi8ba3ju1ne83gmf9w,1,51.9,95.3,2023-01-15T14:43:20.238Z,2023-01-16T07:15:55Z,3979826005,212,13.3,3979826001,140,53.8,3979825999,56,Center,3979826007,213,4.9,3979826003,141,75.9,3980988623,178,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733935,444,1,1,42,58,4aghw9tyi8ba3ju1ne83gmf9w,1,51.8,77.7,2023-01-15T14:43:22.321Z,2023-01-16T07:15:54Z,3979826093,141,90.2,3980988663,178,,3979826097,213,1.5,3979826089,56,Left,3979826095,212,8.6,3979826091,140,52.7,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733993,445,1,1,42,59,4aghw9tyi8ba3ju1ne83gmf9w,1,50.4,91,2023-01-15T14:43:23.283Z,2023-01-16T07:15:53Z,3979826447,56,Back,3979826453,212,30.8,3979826449,140,46.7,3979826451,141,46.1,3979826455,213,4.6,3980988703,178,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734033,446,1,1,43,4,4aghw9tyi8ba3ju1ne83gmf9w,1,56.6,34.2,2023-01-15T14:43:28.560Z,2023-01-16T07:15:52Z,3979826671,56,Right,3979826675,141,6.4,3979826677,212,23.9,3979826679,213,5.4,3980988759,178,,3979826673,140,70.6,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734051,447,1,1,43,6,4aghw9tyi8ba3ju1ne83gmf9w,0,72.4,2.5,2023-01-15T14:43:30.615Z,2023-01-16T07:15:52Z,3979826771,141,17.0,3979826769,140,80.8,3979826775,213,0.8,3979826767,56,Right,3979826773,212,13.2,3980988821,178,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734049,293,8,1,43,6,3adj8hkws0z1al232bg2h6tk0,1,23.2,89.5,2023-01-15T14:43:31.060Z,2023-01-16T07:15:51Z,3979826761,56,Back,3980760749,385,,3980988869,178,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734073,294,6,1,43,8,3adj8hkws0z1al232bg2h6tk0,0,19,84.9,2023-01-15T14:43:32.803Z,2023-01-16T04:56:34Z,3979826893,56,Back,3979827017,233,448,3979826895,73,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734095,448,6,1,43,8,4aghw9tyi8ba3ju1ne83gmf9w,1,81,15.1,2023-01-15T14:43:32.803Z,2023-01-16T04:56:34Z,3979827007,233,294,3979826989,56,Right,3979826991,73,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734551,449,1,1,43,38,4aghw9tyi8ba3ju1ne83gmf9w,1,99.3,0.7,2023-01-15T14:44:02.643Z,2023-01-16T04:56:37Z,3979829359,140,79.6,3979829361,141,20.6,3979829353,6,,3979829365,213,2.6,3979829363,212,24.7,3979829357,56,Right,3980988945,178,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734557,450,3,1,43,43,4aghw9tyi8ba3ju1ne83gmf9w,0,94.3,25.9,2023-01-15T14:44:07.258Z,2023-01-16T07:15:50Z,3979829389,56,Center,3980989011,178,,3980761021,465,,3979829391,286,,3979829611,233,295,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734583,295,7,1,43,43,3adj8hkws0z1al232bg2h6tk0,1,5.7,74.1,2023-01-15T14:44:07.355Z,2023-01-16T07:15:49Z,3980761103,384,,3980989049,178,,3979829541,285,,3979829603,233,450,3979829539,56,Back,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734697,298,4,1,43,43,3adj8hkws0z1al232bg2h6tk0,1,6.3,75.9,2023-01-15T14:44:07.497Z,2023-01-16T07:15:49Z,3979830221,13,,3979830225,152,,3979831707,294,,3979830231,233,451,3979830223,56,Back,3979830229,285,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734677,451,4,1,43,43,4aghw9tyi8ba3ju1ne83gmf9w,0,93.7,24.1,2023-01-15T14:44:07.498Z,2023-01-16T07:15:48Z,3980989109,178,,3979830103,152,,3979830099,294,,3979830269,233,298,3979830097,13,,3979830101,56,Center,3979830105,286,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734595,296,43,1,43,46,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-01-15T14:44:10.343Z,2023-01-15T14:44:21Z,3979830343,144,61,3979829601,56,Back,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734613,297,43,1,43,47,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-01-15T14:44:12.104Z,2023-01-15T14:44:23Z,3979829685,56,Back,3979830465,144,61,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735409,299,1,1,44,38,3adj8hkws0z1al232bg2h6tk0,1,9.2,73.8,2023-01-15T14:45:03.084Z,2023-01-16T07:15:48Z,3979834165,140,14.3,3979834161,56,Back,3979834167,141,73.5,3979834157,152,,3979834169,212,5.4,3979834171,213,6.2,3979834155,5,,3980989147,178,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735463,300,1,1,44,44,3adj8hkws0z1al232bg2h6tk0,0,24.1,84.5,2023-01-15T14:45:08.642Z,2023-01-16T07:15:45Z,3979834483,1,,3980989183,178,,3979834467,155,,3979834475,141,53.1,3979834471,140,69.4,3979834469,56,Center,3979834477,212,52.1,3979834481,213,5.9,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735495,452,1,1,44,47,4aghw9tyi8ba3ju1ne83gmf9w,0,32.9,37.4,2023-01-15T14:45:11.561Z,2023-01-16T07:15:45Z,3979834641,56,Back,3979834645,141,50.4,3979834639,3,,3980989203,388,,3979834647,212,13.2,3979834649,213,0.7,3979834643,140,42.3,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735557,301,1,1,44,49,3adj8hkws0z1al232bg2h6tk0,1,59.1,54.8,2023-01-15T14:45:13.837Z,2023-01-16T07:15:44Z,3979834913,155,,3980989271,178,,3979834923,213,0.9,3979834919,141,85.7,3979834917,140,75.3,3979834921,212,27.0,3979834915,56,Left,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735561,302,61,1,44,51,3adj8hkws0z1al232bg2h6tk0,0,73.8,85.6,2023-01-15T14:45:16.075Z,2023-01-16T07:15:43Z,3980989501,178,,3979834939,56,Left,3980989499,21,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735951,459,49,1,44,52,4aghw9tyi8ba3ju1ne83gmf9w,1,22.1,13.5,2023-01-15T14:45:17.108Z,2023-01-16T07:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735625,453,4,1,44,53,4aghw9tyi8ba3ju1ne83gmf9w,1,21.9,15.3,2023-01-15T14:45:17.651Z,2023-01-16T07:15:42Z,3979835305,13,,3979835365,233,303,3979835307,56,Back,3979835313,285,,3979835309,152,,3980762499,295,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735607,303,4,1,44,53,3adj8hkws0z1al232bg2h6tk0,0,78.1,84.7,2023-01-15T14:45:17.652Z,2023-01-16T07:15:42Z,3979835187,152,,3979835185,56,Left,3979835391,233,453,3979835183,13,,3979835191,286,,3980989595,178,,3980762515,295,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735765,454,1,1,44,59,4aghw9tyi8ba3ju1ne83gmf9w,1,14.4,16.6,2023-01-15T14:45:23.985Z,2023-01-16T07:15:41Z,3979836121,212,24.0,3979836117,140,19.8,3979836111,5,,3979836115,56,Back,3979836113,152,,3980989637,178,,3979836119,141,50.9,3979836123,213,1.3,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735761,304,70,1,45,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-01-15T14:45:24.939Z,2023-01-15T21:28:08Z,3979836083,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735793,455,1,1,45,5,4aghw9tyi8ba3ju1ne83gmf9w,1,31.7,58.6,2023-01-15T14:45:29.958Z,2023-01-16T07:15:40Z,3979836291,212,12.6,3979836289,141,40.0,3980989709,178,,3979836287,140,31.9,3979836293,213,4.7,3979836285,56,Back,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735835,456,1,1,45,7,4aghw9tyi8ba3ju1ne83gmf9w,1,33.3,41.1,2023-01-15T14:45:31.478Z,2023-01-16T07:15:39Z,3979836537,140,34.5,3979836543,213,4.8,3979836535,56,Back,3980989747,178,,3979836541,212,11.9,3979836539,141,23.7,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735865,457,1,1,45,9,4aghw9tyi8ba3ju1ne83gmf9w,1,36.7,21.9,2023-01-15T14:45:33.654Z,2023-01-16T07:15:38Z,3979836699,213,0.9,3979836693,140,45.7,3979836695,141,38.6,3980989925,178,,3979836691,56,Back,3979836697,212,14.8,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735947,458,1,1,45,11,4aghw9tyi8ba3ju1ne83gmf9w,1,47.1,35.8,2023-01-15T14:45:35.902Z,2023-01-16T07:15:37Z,3979837099,141,69.3,3980989963,178,,3979837103,213,1.6,3979837101,212,22.8,3979837095,56,Back,3979837097,140,46.4,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735999,460,1,1,45,17,4aghw9tyi8ba3ju1ne83gmf9w,1,59,71.9,2023-01-15T14:45:41.872Z,2023-01-16T07:15:35Z,3979837373,141,93.5,3979837377,213,1.4,3979837369,56,Left,3979837371,140,61.0,3980990039,178,,3979837375,212,14.8,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736029,461,1,1,45,19,4aghw9tyi8ba3ju1ne83gmf9w,1,66.9,95.9,2023-01-15T14:45:43.693Z,2023-01-16T07:15:34Z,3979837537,212,28.6,3979837535,141,85.7,3979837531,56,Left,3979837533,140,93.3,3980990073,178,,3979837539,213,6.0,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736033,462,1,1,45,21,4aghw9tyi8ba3ju1ne83gmf9w,0,86.8,84.2,2023-01-15T14:45:45.822Z,2023-01-16T07:15:34Z,3979837545,56,Left,3980990127,178,,3979837591,286,,3979837547,140,93.1,3979837553,213,0.0,3979837549,141,84.4,3979837551,212,6.6,3979837585,236,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3979837587,233,,,,,,,,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,
2497736021,305,74,1,45,21,3adj8hkws0z1al232bg2h6tk0,1,12.2,19.1,2023-01-15T14:45:45.939Z,2023-01-16T07:15:33Z,3979837503,56,Back,3979837599,233,462,3980990161,178,,3979837505,285,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736039,306,6,1,45,23,3adj8hkws0z1al232bg2h6tk0,0,9.4,16.4,2023-01-15T14:45:47.350Z,2023-01-16T04:59:21Z,3979837595,73,,3979837721,233,463,3979837593,56,Back,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736051,463,6,1,45,23,4aghw9tyi8ba3ju1ne83gmf9w,1,90.6,83.6,2023-01-15T14:45:47.350Z,2023-01-16T04:59:20Z,3979837655,56,Left,3979837657,73,,3979837703,233,306,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736263,464,1,1,45,40,4aghw9tyi8ba3ju1ne83gmf9w,0,99.5,99.5,2023-01-15T14:46:04.592Z,2023-01-16T04:59:27Z,3979838845,140,95.9,3979838847,141,50.6,3979838839,155,,3979838837,6,,3979838849,212,33.5,3980763111,20,,3980990317,178,,3979838835,2,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3979839095,233,3979838841,223,,3979838853,1,,3979838851,213,3979838843,56,,4.6,Center,,,,,,,,,,,,,307,,,,,,,,,,
2497736297,307,41,1,45,41,3adj8hkws0z1al232bg2h6tk0,1,4,47.7,2023-01-15T14:46:06.084Z,2023-01-16T07:15:33Z,3979839057,212,39.0,3979839055,141,19.0,3979839143,233,464,3980990357,388,,3979839053,140,36.2,3980763407,378,,3979839059,213,5.8,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736347,465,61,1,45,45,4aghw9tyi8ba3ju1ne83gmf9w,0,67.6,80.4,2023-01-15T14:46:09.951Z,2023-01-16T07:15:32Z,3979839343,56,Left,3980990435,15,,3980990437,388,,,,,,,,,,,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736369,308,5,1,45,47,3adj8hkws0z1al232bg2h6tk0,1,30.8,-1.6,2023-01-15T14:46:11.993Z,2023-01-16T04:59:57Z,3979839487,233,466,3979839453,347,,3979839449,56,Back,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736363,466,5,1,45,47,4aghw9tyi8ba3ju1ne83gmf9w,0,69.2,101.6,2023-01-15T14:46:11.993Z,2023-01-16T04:59:57Z,3979839513,233,308,3979839441,347,,3979839433,56,Left,,,,,,,,,,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736623,309,1,1,46,8,3adj8hkws0z1al232bg2h6tk0,1,37.6,0,2023-01-15T14:46:32.737Z,2023-01-16T07:15:32Z,3979840989,213,2.3,3979840979,107,,3979840983,140,33.5,3979840981,56,Back,3979840985,141,4.6,3979840987,212,6.2,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736669,310,1,1,46,9,3adj8hkws0z1al232bg2h6tk0,0,34.8,10,2023-01-15T14:46:33.669Z,2023-01-16T07:15:32Z,3979841285,141,25.0,3979841281,56,Center,3979841287,212,45.9,3979841289,213,0.2,3979841283,140,77.4,3979841291,1,,3980990785,178,,3979841279,157,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736679,467,1,1,46,14,4aghw9tyi8ba3ju1ne83gmf9w,1,19.4,73,2023-01-15T14:46:38.248Z,2023-01-16T07:15:31Z,3979841367,141,54.6,3979841361,3,,3979841365,140,10.9,3980990875,388,,3979841363,56,Back,3979841369,212,15.4,3979841371,213,4.1,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736689,468,52,1,46,15,4aghw9tyi8ba3ju1ne83gmf9w,1,10.4,58.9,2023-01-15T14:46:39.328Z,2023-01-16T07:15:31Z,3980990965,178,,3980763873,377,,,,,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736759,469,1,1,46,17,4aghw9tyi8ba3ju1ne83gmf9w,1,16.4,54.1,2023-01-15T14:46:42.035Z,2023-01-16T07:15:30Z,3979841793,56,Back,3979841801,213,0.3,3979841799,212,10.9,3979841797,141,59.4,3979841791,123,,3979841795,140,26.2,3980991023,178,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736809,470,1,1,46,20,4aghw9tyi8ba3ju1ne83gmf9w,1,28.9,63.3,2023-01-15T14:46:44.968Z,2023-01-16T07:15:29Z,3979842015,56,Back,3979842021,212,28.3,3980991117,178,,3979842017,140,46.4,3979842019,141,95.0,3979842023,213,0.9,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736843,471,1,1,46,24,4aghw9tyi8ba3ju1ne83gmf9w,1,49,98,2023-01-15T14:46:48.474Z,2023-01-16T07:15:28Z,3979842205,141,81.5,3979842201,56,Back,3979842207,212,12.7,3980991205,178,,3979842209,213,4.2,3979842203,140,43.4,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497736933,472,1,1,46,26,4aghw9tyi8ba3ju1ne83gmf9w,1,40.7,85.6,2023-01-15T14:46:50.724Z,2023-01-16T07:15:27Z,3979842697,213,4.6,3981055079,1,,3979842689,56,Back,3979842695,212,33.3,3979842691,140,38.5,3979842693,141,36.7,3980991269,178,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497737047,473,1,1,46,31,4aghw9tyi8ba3ju1ne83gmf9w,1,49.9,36.4,2023-01-15T14:46:55.532Z,2023-01-16T07:15:27Z,3979843265,140,76.5,3979843261,155,,3979843273,1,,3979843267,141,93.2,3979843269,212,47.7,3979843271,213,0.9,3979843263,56,Left,3980991391,178,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497737051,474,61,1,46,37,4aghw9tyi8ba3ju1ne83gmf9w,0,87.2,84.5,2023-01-15T14:47:01.835Z,2023-01-16T07:15:24Z,3979843279,56,Left,3980991557,178,,,,,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497737041,311,49,1,46,39,3adj8hkws0z1al232bg2h6tk0,1,12.4,11.7,2023-01-15T14:47:03.568Z,2023-01-16T07:15:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497737075,312,3,1,46,42,3adj8hkws0z1al232bg2h6tk0,0,28.1,8.8,2023-01-15T14:47:06.236Z,2023-01-16T07:15:22Z,3980765335,464,,3979843491,56,Back,3979843783,233,475,3980991731,178,,3979843493,285,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497737111,475,7,1,46,42,4aghw9tyi8ba3ju1ne83gmf9w,1,71.9,91.2,2023-01-15T14:47:06.270Z,2023-01-16T07:15:21Z,3980765349,385,,3980991787,178,,3979843753,233,312,3979843711,167,,3979843715,286,,3979843713,56,Left,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497737169,313,5,1,46,43,3adj8hkws0z1al232bg2h6tk0,1,31.6,-1.7,2023-01-15T14:47:07.405Z,2023-01-16T05:01:26Z,3979843979,56,Back,3979843981,347,,3979844011,233,476,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497737117,476,5,1,46,43,4aghw9tyi8ba3ju1ne83gmf9w,0,68.4,101.7,2023-01-15T14:47:07.405Z,2023-01-16T05:01:26Z,3979844029,233,313,3979843733,347,,3979843731,56,Left,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
