id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist
2552326723,601,1,2,76,3,2gmv49xieg3zee2hx0lhcp17u,1,60.3,83.3,2023-05-21T12:01:49.410Z,2023-05-21T12:01:51Z,4296768337,141,96.9,4296768333,56,Left,4296768335,140,60.6,4296768339,212,9.3,4296768341,213,1.5,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326729,602,1,2,76,5,2gmv49xieg3zee2hx0lhcp17u,1,59.2,97.1,2023-05-21T12:01:51.321Z,2023-05-21T12:02:20Z,4296768369,56,Left,4296768371,140,50.2,4296768377,213,3.1,4296768373,141,97.4,4296768375,212,9.5,,,,,,,,,,55m2s1hr0yoxyec1lqooi03ys,S. Sider-Echenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326837,603,1,2,76,12,2gmv49xieg3zee2hx0lhcp17u,1,48.1,93.8,2023-05-21T12:01:58.673Z,2023-05-21T12:02:23Z,4296768849,213,3.7,4296768851,1,,4296768843,140,11.7,4296768847,212,44.6,4296768841,56,Back,4296768845,141,60.0,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326891,604,1,2,76,15,2gmv49xieg3zee2hx0lhcp17u,1,10.5,57.2,2023-05-21T12:02:01.188Z,2023-05-21T12:02:05Z,4296769081,212,51.9,4296769087,1,,4296769067,157,,4296769085,213,0.5,4296769077,141,91.2,4296769073,56,Left,4296769075,140,54.7,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326919,605,1,2,76,19,2gmv49xieg3zee2hx0lhcp17u,1,56,92.9,2023-05-21T12:02:05.306Z,2023-05-21T12:02:07Z,4296769207,141,91.1,4296769203,56,Back,4296769205,140,46.8,4296769211,213,3.3,4296769209,212,9.7,,,,,,,,,,55m2s1hr0yoxyec1lqooi03ys,S. Sider-Echenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326943,606,1,2,76,21,2gmv49xieg3zee2hx0lhcp17u,1,45.9,90.9,2023-05-21T12:02:07.178Z,2023-05-21T12:02:09Z,4296769325,140,55.1,4296769327,141,84.8,4296769323,56,Left,4296769329,212,10.5,4296769331,213,5.9,,,,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326947,607,61,2,76,23,2gmv49xieg3zee2hx0lhcp17u,0,56,84.8,2023-05-21T12:02:09.443Z,2023-05-21T12:02:09Z,4296769347,56,Left,,,,,,,,,,,,,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326963,728,49,2,76,25,2w4xxgpg4t4h5b3yl74egastz,1,41,27.7,2023-05-21T12:02:11.903Z,2023-05-21T12:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326971,729,1,2,76,26,2w4xxgpg4t4h5b3yl74egastz,1,41,27.7,2023-05-21T12:02:12.062Z,2023-05-21T12:02:13Z,4296769455,213,3.3,4296769453,212,7.8,4296769451,141,25.9,4296769447,56,Back,4296769449,140,33.7,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552326997,730,1,2,76,26,2w4xxgpg4t4h5b3yl74egastz,0,33.7,25.9,2023-05-21T12:02:12.951Z,2023-05-21T12:02:15Z,4296769615,213,0.1,4296769599,140,58.5,4296769609,212,26.1,4296769595,56,Center,4296769591,155,,4296769605,141,29.4,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327021,608,44,2,76,28,2gmv49xieg3zee2hx0lhcp17u,1,40.6,68.6,2023-05-21T12:02:14.494Z,2023-05-21T12:02:16Z,4296769693,56,Back,4296769719,233,731,4296769695,285,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327009,731,44,2,76,28,2w4xxgpg4t4h5b3yl74egastz,0,59.4,31.4,2023-05-21T12:02:14.495Z,2023-05-21T12:02:17Z,4296769649,56,Center,4296769725,233,608,4296769651,286,,,,,,,,,,,,,,,,,cyobo9opjbd532a2wx1di9aay,J. Coquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327033,609,1,2,76,29,2gmv49xieg3zee2hx0lhcp17u,0,39.7,66.6,2023-05-21T12:02:15.098Z,2023-05-21T12:07:15Z,4296769765,213,0.6,4296769757,56,Back,4296769763,212,8.4,4296769761,141,73.2,4296769759,140,46.5,4296769755,3,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327123,732,1,2,76,31,2w4xxgpg4t4h5b3yl74egastz,1,56.6,24.4,2023-05-21T12:02:17.576Z,2023-05-21T12:02:23Z,4296770067,155,,4296770069,56,Right,4296770077,213,5.8,4296770073,141,4.4,4296770071,140,79.2,4296770075,212,27.4,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327131,733,43,2,76,37,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2023-05-21T12:02:23.238Z,2023-05-21T12:02:54Z,4296770103,56,Right,4296770105,286,0,4296772461,144,3,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327205,610,43,2,76,37,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-21T12:02:23.239Z,2023-05-21T12:02:30Z,4296770395,285,0,4296770393,56,Back,4296770541,144,7,4296770463,233,733,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327195,734,4,2,76,41,2w4xxgpg4t4h5b3yl74egastz,1,75.7,4.5,2023-05-21T12:02:27.679Z,2023-05-21T12:02:29Z,4296770355,286,,4296770349,56,Right,4296770503,233,611,4296770351,152,,4296770353,265,,4296770347,13,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327215,611,4,2,76,41,2gmv49xieg3zee2hx0lhcp17u,0,24.3,95.5,2023-05-21T12:02:27.680Z,2023-05-21T12:05:09Z,4296770419,56,Back,4296770421,152,,4296770527,233,734,4296770429,285,,4296782761,265,,4296770417,13,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552327871,735,1,2,77,19,2w4xxgpg4t4h5b3yl74egastz,1,74.1,2.9,2023-05-21T12:03:05.254Z,2023-05-21T12:06:13Z,4296773491,152,,4296773493,56,Center,4296773507,1,,4296777211,154,,4296773487,155,,4296773497,141,52.1,4296773495,140,93.9,4296773503,213,1.0,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,1,4296777209,210,4296773481,2,,4296773483,5,,4296773499,212,13,39.4,,,,,,,,,,,,,,,,
2552328101,612,51,2,77,21,2gmv49xieg3zee2hx0lhcp17u,1,5.8,51.6,2023-05-21T12:03:07.194Z,2023-05-21T12:03:50Z,4296774617,170,,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328267,736,13,2,77,21,2w4xxgpg4t4h5b3yl74egastz,1,91,53.1,2023-05-21T12:03:07.765Z,2023-05-21T12:03:54Z,4296775429,17,,4296777267,230,94.9,4296775431,56,Center,4296775857,153,,4296777253,103,11.1,4296777251,102,39.7,4296777243,29,,4296777241,75,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,4296777271,231,4296777261,146,94.0,4296777263,147,52.2,4296777237,24,48.0,,4296777245,154,,4296777255,328,4296777239,15,4296777247,55,,,,,,735,
2552328419,738,44,2,77,22,2w4xxgpg4t4h5b3yl74egastz,1,96,51,2023-05-21T12:03:08.538Z,2023-05-21T12:04:06Z,4296776115,56,Center,4296778163,233,613,4296776117,286,,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328403,613,44,2,77,22,2gmv49xieg3zee2hx0lhcp17u,0,4,49,2023-05-21T12:03:08.539Z,2023-05-21T12:04:06Z,4296776013,56,Back,4296776015,285,,4296778175,233,738,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328427,739,16,2,77,23,2w4xxgpg4t4h5b3yl74egastz,1,94.1,52.1,2023-05-21T12:03:09.294Z,2023-05-21T12:04:57Z,4296779845,282,13331,4296776657,328,,4296776663,375,77:22.950,4296776659,374,2023-05-21 13:03:08.913,4296779843,281,7n7ebty9p63lyd49l0jcs1z9x,4296779841,280,PASS_LOST,4296777405,78,,4296777413,102,51.5,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,4296779839,458,4296779837,214,,4296777423,231,46.8,4296777421,230,,93.8,4296777415,103,5.1,4296776651,24,4296776653,15,4296776151,17,,,4296776153,56,Center,,
2552328289,737,43,2,77,48,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2023-05-21T12:03:34.246Z,2023-05-21T12:04:00Z,4296775509,56,Center,4296775513,286,0,4296777747,144,45,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328647,614,1,2,78,6,2gmv49xieg3zee2hx0lhcp17u,1,49.3,50,2023-05-21T12:03:52.194Z,2023-05-21T12:03:53Z,4296777113,56,Back,4296777123,141,47.5,4296777127,213,3.3,4296777125,212,13.8,4296777129,279,G,4296777119,140,36.3,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328683,615,1,2,78,7,2gmv49xieg3zee2hx0lhcp17u,1,39.9,50.9,2023-05-21T12:03:53.506Z,2023-05-21T12:03:55Z,4296777319,141,39.1,4296777315,56,Back,4296777317,140,32.4,4296777323,213,3.9,4296777321,212,11.2,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328697,616,1,2,78,9,2gmv49xieg3zee2hx0lhcp17u,0,30.6,34.5,2023-05-21T12:03:55.370Z,2023-05-21T12:03:59Z,4296777729,233,740,4296777379,212,4.5,4296777733,286,,4296777381,213,0.6,4296777375,140,34.2,4296777725,236,,4296777373,56,Back,4296777377,141,38.0,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328767,740,74,2,78,9,2w4xxgpg4t4h5b3yl74egastz,1,66.8,53.4,2023-05-21T12:03:55.371Z,2023-05-21T12:05:30Z,4296777705,285,,4296777703,56,Center,4296777743,233,616,,,,,,,,,,,,,,,,cyobo9opjbd532a2wx1di9aay,J. Coquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328807,617,52,2,78,15,2gmv49xieg3zee2hx0lhcp17u,1,14.7,44,2023-05-21T12:04:01.473Z,2023-05-21T12:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328925,618,80,2,78,24,2gmv49xieg3zee2hx0lhcp17u,0,14.5,36.1,2023-05-21T12:04:10.218Z,2023-05-21T12:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328985,619,1,2,78,26,2gmv49xieg3zee2hx0lhcp17u,1,15.7,34.5,2023-05-21T12:04:12.893Z,2023-05-21T12:04:15Z,4296778707,1,,4296778701,141,23.0,4296778703,212,36.4,4296778699,140,49.6,4296778705,213,6.1,4296778695,155,,4296778697,56,Back,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328991,620,44,2,78,28,2gmv49xieg3zee2hx0lhcp17u,1,45.8,23.3,2023-05-21T12:04:14.860Z,2023-05-21T12:04:15Z,4296778739,285,,4296778781,233,741,4296778737,56,Back,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552328989,741,44,2,78,28,2w4xxgpg4t4h5b3yl74egastz,0,54.2,76.7,2023-05-21T12:04:14.861Z,2023-05-21T12:04:16Z,4296778729,56,Center,4296778731,286,,4296778803,233,620,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552329039,621,1,2,78,29,2gmv49xieg3zee2hx0lhcp17u,1,43.4,20.3,2023-05-21T12:04:15.290Z,2023-05-21T12:04:19Z,4296779023,212,16.1,4296779021,141,13.7,4296779019,140,58.1,4296779025,213,6.0,4296779017,56,Right,4296779013,3,,4296779015,168,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552329043,622,50,2,78,33,2gmv49xieg3zee2hx0lhcp17u,1,66.7,5.4,2023-05-21T12:04:19.581Z,2023-05-21T12:04:21Z,4296779087,233,742,4296779043,56,Right,4296779045,286,,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552329049,742,7,2,78,33,2w4xxgpg4t4h5b3yl74egastz,1,33.3,94.6,2023-05-21T12:04:19.582Z,2023-05-21T12:04:20Z,4296779065,56,Back,4296779073,233,622,4296779067,285,,4296779063,167,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552329053,623,5,2,78,34,2gmv49xieg3zee2hx0lhcp17u,1,67.2,-1.1,2023-05-21T12:04:20.209Z,2023-05-21T12:05:26Z,4296779079,347,,4296779107,233,743,4296779077,56,Right,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552329051,743,5,2,78,34,2w4xxgpg4t4h5b3yl74egastz,0,32.8,101.1,2023-05-21T12:04:20.209Z,2023-05-21T12:04:22Z,4296779145,233,623,4296779071,347,,4296779069,56,Back,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552330691,624,1,2,80,12,2gmv49xieg3zee2hx0lhcp17u,1,69.2,0,2023-05-21T12:05:58.523Z,2023-05-21T12:06:02Z,4296787039,141,3.2,4296787041,212,15.7,4296787043,213,0.2,4296787033,107,,4296787037,140,83.8,4296787035,56,Right,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552330835,625,3,2,80,15,2gmv49xieg3zee2hx0lhcp17u,1,86.4,9.2,2023-05-21T12:06:01.838Z,2023-05-21T12:06:11Z,4296787749,286,,4296787871,233,744,4296787747,56,Right,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552330665,744,45,2,80,15,2w4xxgpg4t4h5b3yl74egastz,0,13.6,90.8,2023-05-21T12:06:01.838Z,2023-05-21T12:06:13Z,4296786945,285,,4296786943,56,Back,4296787943,233,625,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552330845,626,4,2,80,19,2gmv49xieg3zee2hx0lhcp17u,1,82.8,8,2023-05-21T12:06:05.669Z,2023-05-21T12:06:11Z,4296787801,295,,4296787843,233,745,4296787807,286,,4296787803,56,Right,4296787805,152,,4296787799,13,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552330777,745,4,2,80,19,2w4xxgpg4t4h5b3yl74egastz,0,17.2,92,2023-05-21T12:06:05.670Z,2023-05-21T12:06:12Z,4296787475,152,,4296787477,285,,4296787473,56,Back,4296787899,233,626,4296787451,13,,4296787453,295,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552331409,628,1,2,80,59,2gmv49xieg3zee2hx0lhcp17u,0,78.2,6.5,2023-05-21T12:06:45.939Z,2023-05-21T12:07:03Z,4296790493,2,,4296790497,56,Center,4296790495,155,,4296791679,5,,4296790501,141,46.7,4296790503,212,29.2,4296790505,213,1.2,4296790499,140,88.1,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,4296791681,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2552331457,746,12,2,81,3,2w4xxgpg4t4h5b3yl74egastz,1,8.7,52.2,2023-05-21T12:06:49.318Z,2023-05-21T12:07:03Z,4296791665,167,,4296790829,140,0.0,4296790835,213,2.4,4296790845,15,,4296790827,56,Back,4296790833,212,13.7,4296790831,141,65.8,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552331467,629,6,2,81,5,2gmv49xieg3zee2hx0lhcp17u,1,94.7,37.2,2023-05-21T12:06:51.443Z,2023-05-21T12:06:54Z,4296790881,75,,4296790973,233,747,4296790879,56,Center,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552331473,747,6,2,81,5,2w4xxgpg4t4h5b3yl74egastz,0,5.3,62.8,2023-05-21T12:06:51.443Z,2023-05-21T12:07:35Z,4296790995,233,629,4296790925,73,,4296790917,56,Back,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552332319,630,18,2,82,1,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-21T12:07:47.363Z,2023-05-21T12:07:48Z,4296794989,59,23,4296794985,42,,4296795055,55,631,4296794987,44,Forward,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552332329,631,19,2,82,1,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-21T12:07:47.364Z,2023-05-21T12:07:48Z,4296795045,292,9,4296795039,145,9,4296795051,55,630,4296795043,59,7,4296795047,293,1,4296795049,44,Forward,4296795035,42,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552332423,632,18,2,82,7,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-21T12:07:53.243Z,2023-05-21T12:07:53Z,4296795487,59,22,4296795483,42,,4296795549,55,633,4296795485,44,Midfielder,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552332427,633,19,2,82,7,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-21T12:07:53.244Z,2023-05-21T12:07:54Z,4296795507,145,7,4296795503,42,,4296795509,59,32,4296795517,55,632,4296795511,292,7,4296795513,293,2,4296795515,44,Midfielder,,,,91toyaeebwt0fcujt1pw7e4no,I. Moussa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552332707,634,1,2,82,24,2gmv49xieg3zee2hx0lhcp17u,0,99.5,0.5,2023-05-21T12:08:10.083Z,2023-05-21T12:08:45Z,4296796999,6,,4296797017,141,53.9,4296797013,140,88.5,4296797009,56,Center,4296797007,225,,4296797003,155,,4296796997,2,,4296797023,213,1.9,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,4296797027,1,4296797021,212,38.1,,,,,,,,,,,,,,,,,,,,,,,
2552332733,748,12,2,82,26,2w4xxgpg4t4h5b3yl74egastz,1,6.7,50.6,2023-05-21T12:08:12.566Z,2023-05-21T12:08:13Z,4296797143,56,Back,4296797147,141,44.5,4296797151,212,4.8,4296797155,213,5.2,4296797145,140,9.0,4296797185,15,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552332889,635,1,2,82,34,2gmv49xieg3zee2hx0lhcp17u,0,91.9,76.7,2023-05-21T12:08:20.323Z,2023-05-21T12:08:22Z,4296797895,56,Center,4296797893,155,,4296797891,2,,4296797897,140,98.2,4296797901,212,25.8,4296797903,213,5.0,4296797899,141,40.1,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552332913,636,15,2,82,38,2gmv49xieg3zee2hx0lhcp17u,1,91.3,34.5,2023-05-21T12:08:24.052Z,2023-05-21T12:28:02Z,4296882787,147,40.8,4296829467,233,750,4296882785,146,95.2,4296882773,78,,4296882771,63,,4296882789,230,99.3,4296800177,82,,4296882791,231,44.4,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,4296882783,100,4296882781,458,,4296797999,56,Center,4296882779,328,,,4296882777,103,19,4296797995,22,4296800173,20,4296882775,102,,,,,,48.4,
2552333029,750,10,2,82,38,2w4xxgpg4t4h5b3yl74egastz,1,4.4,54,2023-05-21T12:08:24.152Z,2023-05-21T12:14:30Z,4296798549,94,,4296798553,56,Back,4296829477,233,636,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333023,749,12,2,82,38,2w4xxgpg4t4h5b3yl74egastz,1,4.2,56.9,2023-05-21T12:08:24.862Z,2023-05-21T12:08:30Z,4296798527,212,9.7,4296798523,140,7.0,4296798521,56,Back,4296798529,213,1.3,4296798525,141,70.5,,,,,,,,,,a6x0w263q3g772n9qk4u22rc9,R. Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552332965,637,6,2,82,41,2gmv49xieg3zee2hx0lhcp17u,1,100,25.8,2023-05-21T12:08:27.427Z,2023-05-21T12:20:56Z,4296798221,56,Center,4296804181,75,,4296804195,233,751,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333311,751,6,2,82,41,2w4xxgpg4t4h5b3yl74egastz,0,0,74.2,2023-05-21T12:08:27.427Z,2023-05-21T12:13:43Z,4296800025,56,Back,4296800043,73,,4296804203,233,637,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333463,638,1,2,83,7,2gmv49xieg3zee2hx0lhcp17u,0,99.6,0.7,2023-05-21T12:08:53.235Z,2023-05-21T12:26:34Z,4296800825,140,96.1,4296862037,223,,4296800823,56,Center,4296800827,141,32.7,4296800829,212,22.1,4296800831,213,1.7,4296861789,2,,4296859849,6,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333479,752,61,2,83,8,2w4xxgpg4t4h5b3yl74egastz,1,3.4,67.5,2023-05-21T12:08:54.616Z,2023-05-21T12:08:54Z,4296800913,56,Back,,,,,,,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333517,639,1,2,83,9,2gmv49xieg3zee2hx0lhcp17u,0,92.2,18.3,2023-05-21T12:08:55.915Z,2023-05-21T12:08:56Z,4296801097,212,10.8,4296801085,56,Center,4296801091,141,34.0,4296801099,213,1.7,4296801087,140,90.6,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333595,753,61,2,83,13,2w4xxgpg4t4h5b3yl74egastz,1,11.9,55.7,2023-05-21T12:08:59.398Z,2023-05-21T12:28:09Z,4296801471,56,Back,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333611,640,15,2,83,14,2gmv49xieg3zee2hx0lhcp17u,1,89.5,32.5,2023-05-21T12:09:00.219Z,2023-05-21T12:28:31Z,4296884539,328,,4296884547,230,99.1,4296884545,147,35.7,4296807305,82,,4296884535,102,50.8,4296801535,56,Center,4296883465,233,862,4296884549,231,46.9,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,4296884537,103,4296884543,146,91.4,4296884541,458,,4296807301,20,19,,4296801533,63,,4296884533,78,4296884531,25,,,,,,,,,
2552349539,862,10,2,83,14,2w4xxgpg4t4h5b3yl74egastz,1,10.5,58.5,2023-05-21T12:09:00.319Z,2023-05-21T12:28:08Z,4296883449,56,Back,4296883447,94,,4296883483,233,640,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333607,754,49,2,83,15,2w4xxgpg4t4h5b3yl74egastz,1,8.4,70.6,2023-05-21T12:09:01.285Z,2023-05-21T12:28:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552333629,755,1,2,83,15,2w4xxgpg4t4h5b3yl74egastz,0,8.4,70.6,2023-05-21T12:09:01.526Z,2023-05-21T12:28:02Z,4296801637,56,Center,4296801631,157,,4296801655,1,,4296801653,213,6.2,4296801651,212,53.5,4296801641,140,59.2,4296801647,141,64.6,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
