id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2490116483,588,43,2,67,57,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-10T14:55:54.819Z,2022-12-10T14:55:57Z,3939516329,144,49,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116629,571,1,2,68,44,86c88s72zckr0kdwv0mu7kn3d,0,87.4,89.9,2022-12-10T14:56:42.071Z,2022-12-10T14:56:46Z,3939517137,155,,3939517147,212,31.4,3939517141,56,Center,3939517143,140,96.9,3939517145,141,46.1,3939517133,2,,3939517135,5,,3939517149,213,5.0,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,3939517139,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116639,589,4,2,68,49,axvm5zg0mk4bp06wpec9vw27e,1,2.2,53.7,2022-12-10T14:56:47.354Z,2022-12-10T15:24:45Z,3939636287,13,,3939636293,285,,3939636291,152,,3939636289,294,,3939637467,233,662,3939517183,56,Back,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490139355,662,4,2,68,50,86c88s72zckr0kdwv0mu7kn3d,0,97.8,46.3,2022-12-10T14:56:47.355Z,2022-12-10T15:24:45Z,3939637381,13,,3939637389,286,,3939637383,294,,3939637385,56,Center,3939637471,233,589,3939637387,152,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116665,590,43,2,68,59,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-10T14:56:56.722Z,2022-12-10T15:24:33Z,3939636475,144,80,,,,,,,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116703,591,1,2,69,7,axvm5zg0mk4bp06wpec9vw27e,0,4.4,48.2,2022-12-10T14:57:05.042Z,2022-12-10T15:25:00Z,3939636777,157,,3939517621,56,Back,3939517627,212,43.5,3939636927,5,,3939636929,152,,3939517629,213,0.3,3939517631,1,,3939517623,140,43.8,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,3939517625,141,,,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2490124739,649,1,2,69,12,86c88s72zckr0kdwv0mu7kn3d,0,62.1,31.2,2022-12-10T14:57:09.561Z,2022-12-10T15:09:53Z,3939561841,141,24.8,3939561837,56,Center,3939561839,140,58.8,3939561835,3,,3939561845,213,4.0,3939561843,212,5.6,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490124743,677,1,2,69,16,axvm5zg0mk4bp06wpec9vw27e,1,43.2,97.1,2022-12-10T14:57:13.427Z,2022-12-10T15:10:16Z,3939564185,141,97.1,3939564183,140,59.7,3939564189,213,0,3939564187,212,17.3,3939564181,56,Left,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116759,592,4,2,69,19,axvm5zg0mk4bp06wpec9vw27e,1,63,95.3,2022-12-10T14:57:16.578Z,2022-12-10T15:09:14Z,3939559469,295,,3939517819,286,,3939517837,233,572,3939517813,56,Left,3939517815,152,,3939517811,13,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116765,572,4,2,69,19,86c88s72zckr0kdwv0mu7kn3d,0,37,4.7,2022-12-10T14:57:16.579Z,2022-12-10T15:09:12Z,3939559315,295,,3939517825,13,,3939517841,233,592,3939517827,56,Back,3939517833,285,,3939517829,152,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116775,593,1,2,69,21,axvm5zg0mk4bp06wpec9vw27e,1,64.2,95.6,2022-12-10T14:57:19.201Z,2022-12-10T15:09:10Z,3939517879,141,87.7,3939517881,212,10.6,3939517873,152,,3939517875,56,Left,3939517883,213,3.7,3939517871,5,,3939517877,140,55.5,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116781,594,1,2,69,23,axvm5zg0mk4bp06wpec9vw27e,1,48,81.7,2022-12-10T14:57:21.250Z,2022-12-10T14:57:23Z,3939517903,56,Back,3939517905,140,41.2,3939517911,213,4.3,3939517909,212,16.1,3939517907,141,60.5,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116787,595,1,2,69,25,axvm5zg0mk4bp06wpec9vw27e,1,41.2,60.5,2022-12-10T14:57:23.298Z,2022-12-10T14:57:25Z,3939517953,213,1.7,3939517947,140,39.6,3939517949,141,81.7,3939517951,212,14.5,3939517945,56,Back,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116801,596,1,2,69,28,axvm5zg0mk4bp06wpec9vw27e,1,40,84.2,2022-12-10T14:57:25.378Z,2022-12-10T14:57:27Z,3939518037,140,43.6,3939518041,212,9.2,3939518043,213,1.1,3939518035,56,Back,3939518039,141,96.6,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116803,597,1,2,69,30,axvm5zg0mk4bp06wpec9vw27e,1,43.6,96.6,2022-12-10T14:57:27.538Z,2022-12-10T14:57:29Z,3939518057,140,36.6,3939518061,212,9.1,3939518055,56,Back,3939518063,213,3.8,3939518059,141,88.7,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116807,598,1,2,69,31,axvm5zg0mk4bp06wpec9vw27e,1,36.6,88.6,2022-12-10T14:57:28.866Z,2022-12-10T14:57:29Z,3939518077,140,43.3,3939518083,213,5.8,3939518081,212,8.0,3939518075,56,Back,3939518079,141,83.0,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116815,599,1,2,69,32,axvm5zg0mk4bp06wpec9vw27e,1,43.3,83,2022-12-10T14:57:29.714Z,2022-12-10T14:57:32Z,3939518141,140,33.5,3939518139,56,Back,3939518143,141,62.9,3939518145,212,17.1,3939518147,213,4.1,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116817,600,1,2,69,34,axvm5zg0mk4bp06wpec9vw27e,1,33.5,62.9,2022-12-10T14:57:32.257Z,2022-12-10T14:57:33Z,3939518151,56,Back,3939518157,212,7.4,3939518159,213,5.5,3939518153,140,38.6,3939518155,141,55.4,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116827,601,1,2,69,36,axvm5zg0mk4bp06wpec9vw27e,1,38.6,55.4,2022-12-10T14:57:33.522Z,2022-12-10T14:57:36Z,3939518201,56,Back,3939518207,212,18.0,3939518209,213,4.6,3939518205,141,29.2,3939518203,140,36.1,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116833,602,1,2,69,39,axvm5zg0mk4bp06wpec9vw27e,0,36.1,29.2,2022-12-10T14:57:36.401Z,2022-12-10T14:57:37Z,3939518249,213,0.0,3939518241,56,Center,3939518247,212,20.3,3939518245,141,29.8,3939518243,140,55.4,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116837,573,49,2,69,41,86c88s72zckr0kdwv0mu7kn3d,1,48.1,64.2,2022-12-10T14:57:38.919Z,2022-12-10T14:57:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116841,574,1,2,69,41,86c88s72zckr0kdwv0mu7kn3d,1,48.1,64.2,2022-12-10T14:57:39.063Z,2022-12-10T14:57:39Z,3939518277,56,Back,3939518281,141,74.1,3939518283,212,17.9,3939518285,213,2.8,3939518279,140,32.3,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116873,575,1,2,69,42,86c88s72zckr0kdwv0mu7kn3d,1,32.3,74.1,2022-12-10T14:57:39.863Z,2022-12-10T14:57:45Z,3939518367,141,62.1,3939518365,140,25.0,3939518363,56,Back,3939518369,212,11.2,3939518371,213,4.0,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116889,579,1,2,69,49,86c88s72zckr0kdwv0mu7kn3d,1,24.6,51.8,2022-12-10T14:57:46.903Z,2022-12-10T14:57:50Z,3939518437,56,Back,3939518443,212,21.2,3939518445,213,5.1,3939518439,140,32.0,3939518441,141,22.8,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116891,580,1,2,69,52,86c88s72zckr0kdwv0mu7kn3d,1,32,22.8,2022-12-10T14:57:50.279Z,2022-12-10T14:57:51Z,3939518455,212,20.1,3939518453,141,51.9,3939518449,56,Back,3939518457,213,1.7,3939518451,140,28.9,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116901,581,1,2,69,54,86c88s72zckr0kdwv0mu7kn3d,1,30.5,54.9,2022-12-10T14:57:51.703Z,2022-12-10T14:57:54Z,3939518517,1,,3939518515,213,0.9,3939518507,56,Left,3939518513,212,35.4,3939518511,141,94.8,3939518509,140,52.1,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116913,582,1,2,69,57,86c88s72zckr0kdwv0mu7kn3d,1,52.1,94.8,2022-12-10T14:57:54.615Z,2022-12-10T14:58:00Z,3939518597,141,59.4,3939518601,213,5.1,3939518595,140,62.2,3939518593,56,Center,3939518599,212,26.3,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116915,583,4,2,70,1,86c88s72zckr0kdwv0mu7kn3d,1,58.8,70.2,2022-12-10T14:57:58.584Z,2022-12-10T14:58:01Z,3939518639,233,603,3939518605,13,,3939518609,56,Center,3939518611,152,,3939518607,295,,3939518613,286,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116919,603,4,2,70,1,axvm5zg0mk4bp06wpec9vw27e,0,41.2,29.8,2022-12-10T14:57:58.585Z,2022-12-10T14:58:01Z,3939518633,56,Back,3939518635,152,,3939518643,233,583,3939518629,13,,3939518637,285,,3939518631,295,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116975,584,1,2,70,16,86c88s72zckr0kdwv0mu7kn3d,1,62.5,71.5,2022-12-10T14:58:14.167Z,2022-12-10T14:58:16Z,3939518705,5,,3939518717,213,0.9,3939518709,56,Left,3939518711,140,73.5,3939518707,152,,3939518713,141,91.2,3939518715,212,17.7,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116983,585,1,2,70,19,86c88s72zckr0kdwv0mu7kn3d,1,73.5,91.2,2022-12-10T14:58:16.439Z,2022-12-10T14:58:19Z,3939518767,212,10.9,3939518761,56,Center,3939518765,141,75.4,3939518763,140,72.0,3939518769,213,4.6,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116987,586,1,2,70,22,86c88s72zckr0kdwv0mu7kn3d,0,72.2,81.2,2022-12-10T14:58:19.751Z,2022-12-10T14:58:20Z,3939518793,212,5.1,3939518795,213,0.1,3939518789,140,77.0,3939518791,141,82.0,3939518787,56,Left,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116995,604,61,2,70,24,axvm5zg0mk4bp06wpec9vw27e,1,20.1,7.1,2022-12-10T14:58:21.522Z,2022-12-10T14:58:21Z,3939518827,56,Back,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117007,587,5,2,70,24,86c88s72zckr0kdwv0mu7kn3d,1,80.6,102,2022-12-10T14:58:22.296Z,2022-12-10T14:58:26Z,3939518885,233,605,3939518883,347,,3939518881,56,Left,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490116997,605,5,2,70,24,axvm5zg0mk4bp06wpec9vw27e,0,19.4,-2,2022-12-10T14:58:22.296Z,2022-12-10T14:58:55Z,3939518829,56,Back,3939518911,233,587,3939518831,347,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117013,588,1,2,70,28,86c88s72zckr0kdwv0mu7kn3d,1,81.5,100,2022-12-10T14:58:26.055Z,2022-12-10T14:58:31Z,3939518931,213,3.5,3939518925,140,67.8,3939518923,56,Left,3939518927,141,93.0,3939518921,107,,3939518929,212,15.6,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117017,589,1,2,70,33,86c88s72zckr0kdwv0mu7kn3d,1,70.6,89.4,2022-12-10T14:58:30.887Z,2022-12-10T14:58:32Z,3939518939,141,77.3,3939518935,56,Center,3939518943,213,5.3,3939518941,212,10.1,3939518937,140,76.1,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117027,590,1,2,70,35,86c88s72zckr0kdwv0mu7kn3d,1,76.1,77.3,2022-12-10T14:58:32.408Z,2022-12-10T14:58:40Z,3939518985,213,1.1,3939518983,212,13.5,3939518979,140,81.9,3939518977,56,Left,3939518981,141,95.0,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117029,591,50,2,70,42,86c88s72zckr0kdwv0mu7kn3d,1,87,91.8,2022-12-10T14:58:39.895Z,2022-12-10T14:58:46Z,3939518991,286,,3939519077,233,606,3939518989,56,Left,,,,,,,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117047,606,7,2,70,42,axvm5zg0mk4bp06wpec9vw27e,1,13,8.2,2022-12-10T14:58:39.896Z,2022-12-10T14:58:46Z,3939519037,285,,3939519035,56,Back,3939519073,233,591,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117051,607,4,2,70,44,axvm5zg0mk4bp06wpec9vw27e,1,14,8.2,2022-12-10T14:58:42.246Z,2022-12-10T14:58:46Z,3939519047,285,,3939519041,56,Back,3939519043,152,,3939519045,265,,3939519039,13,,3939519081,233,592,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117059,592,4,2,70,44,86c88s72zckr0kdwv0mu7kn3d,0,86,91.8,2022-12-10T14:58:42.247Z,2022-12-10T14:58:46Z,3939519061,56,Left,3939519067,286,,3939519059,13,,3939519085,233,607,3939519063,152,,3939519065,265,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117219,608,18,2,71,13,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-10T14:59:10.884Z,2022-12-10T15:04:04Z,3939519955,59,27,3939519953,44,Midfielder,3939535329,189,,3939519981,55,609,3939519951,42,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117221,609,19,2,71,13,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-10T14:59:10.885Z,2022-12-10T15:04:06Z,3939519963,59,19,3939519965,292,9,3939519969,44,Forward,3939519971,55,608,3939535411,189,,3939519957,42,,3939519967,293,1,3939519961,145,11,ujjsxo0eqoad5gi3q52ohogk,M. Yetna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118429,635,18,2,71,40,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-10T14:59:37.946Z,2022-12-10T15:16:21Z,3939526283,55,636,3939526187,59,3,3939535505,189,,3939526185,44,Defender,3939526183,42,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118437,636,19,2,71,40,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-10T14:59:37.947Z,2022-12-10T15:16:21Z,3939526241,292,3,3939526247,44,Defender,3939526237,145,6,3939526239,59,13,3939526233,42,,3939526251,55,635,3939526243,293,1,3939535639,189,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117299,610,1,2,72,7,axvm5zg0mk4bp06wpec9vw27e,0,39,79.3,2022-12-10T15:00:05.010Z,2022-12-10T15:01:39Z,3939520321,140,61.8,3939520327,213,0.3,3939520317,152,,3939520319,56,Left,3939520315,5,,3939520323,141,89.7,3939520325,212,25.0,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117343,593,5,2,72,11,86c88s72zckr0kdwv0mu7kn3d,1,32.9,-1.4,2022-12-10T15:00:09.330Z,2022-12-10T15:01:33Z,3939520551,233,611,3939520525,56,Back,3939520527,347,,,,,,,,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117303,611,5,2,72,11,axvm5zg0mk4bp06wpec9vw27e,0,67.1,101.4,2022-12-10T15:00:09.330Z,2022-12-10T15:00:17Z,3939520337,56,Left,3939520571,233,593,3939520339,347,,,,,,,,,,,,,,,,,ujjsxo0eqoad5gi3q52ohogk,M. Yetna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117377,594,1,2,72,18,86c88s72zckr0kdwv0mu7kn3d,1,32,0,2022-12-10T15:00:16.167Z,2022-12-10T15:00:23Z,3939520757,56,Back,3939520761,141,7.4,3939520765,213,2.6,3939520755,107,,3939520763,212,11.4,3939520759,140,22.6,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117387,595,1,2,72,25,86c88s72zckr0kdwv0mu7kn3d,1,27.4,24.4,2022-12-10T15:00:23.191Z,2022-12-10T15:00:25Z,3939520819,213,1.9,3939520811,56,Back,3939520817,212,17.7,3939520813,140,22.2,3939520815,141,49.1,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117407,596,1,2,72,28,86c88s72zckr0kdwv0mu7kn3d,1,22.3,56.3,2022-12-10T15:00:25.655Z,2022-12-10T15:00:29Z,3939520925,212,23.3,3939520923,141,90.6,3939520927,213,1.5,3939520921,140,22.9,3939520919,56,Back,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117453,597,1,2,72,32,86c88s72zckr0kdwv0mu7kn3d,0,24.1,94.8,2022-12-10T15:00:29.559Z,2022-12-10T15:00:35Z,3939521159,1,,3939521147,155,,3939521155,212,57.6,3939521153,141,86.8,3939521151,140,78.7,3939521157,213,6.2,3939521149,56,Left,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117439,612,49,2,72,36,axvm5zg0mk4bp06wpec9vw27e,1,12.4,14.1,2022-12-10T15:00:33.636Z,2022-12-10T15:00:33Z,,,,,,,,,,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117467,613,1,2,72,36,axvm5zg0mk4bp06wpec9vw27e,1,12.4,14.1,2022-12-10T15:00:33.778Z,2022-12-10T15:00:37Z,3939521229,212,19.5,3939521227,141,40.7,3939521225,140,5.4,3939521223,56,Back,3939521231,213,2.0,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117537,614,1,2,72,39,axvm5zg0mk4bp06wpec9vw27e,1,5.2,42.7,2022-12-10T15:00:37.010Z,2022-12-10T15:00:46Z,3939521577,56,Back,3939521581,141,64.6,3939521579,140,19.5,3939521585,213,0.8,3939521583,212,21.1,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117561,615,1,2,72,48,axvm5zg0mk4bp06wpec9vw27e,1,37.1,91.7,2022-12-10T15:00:46.050Z,2022-12-10T15:00:48Z,3939521671,140,35.4,3939521669,56,Back,3939521677,213,4.5,3939521675,212,10.9,3939521673,141,75.9,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117617,616,1,2,72,51,axvm5zg0mk4bp06wpec9vw27e,1,36.3,71.4,2022-12-10T15:00:48.658Z,2022-12-10T15:00:55Z,3939521939,212,19.8,3939521941,213,4.6,3939521937,141,42.4,3939521935,140,34.6,3939521933,56,Back,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117633,617,1,2,72,57,axvm5zg0mk4bp06wpec9vw27e,1,33.5,33.9,2022-12-10T15:00:55.058Z,2022-12-10T15:21:47Z,3939522021,140,64.1,3939522019,56,Center,3939522029,1,,3939522023,141,32.8,3939522025,212,32.1,3939522027,213,6.3,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117653,618,1,2,73,0,axvm5zg0mk4bp06wpec9vw27e,0,64.1,32.8,2022-12-10T15:00:57.393Z,2022-12-10T15:00:58Z,3939522103,213,1.1,3939522099,141,55.4,3939522101,212,17.2,3939522097,140,71.5,3939522095,56,Center,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117695,598,1,2,73,1,86c88s72zckr0kdwv0mu7kn3d,1,20.7,47.3,2022-12-10T15:00:58.935Z,2022-12-10T15:01:02Z,3939522277,56,Back,3939522281,141,43.7,3939522285,213,6.0,3939522279,140,30.1,3939522283,212,10.2,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117699,599,49,2,73,4,86c88s72zckr0kdwv0mu7kn3d,1,32.3,43.1,2022-12-10T15:01:02.024Z,2022-12-10T15:01:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117713,600,1,2,73,6,86c88s72zckr0kdwv0mu7kn3d,0,33.7,42.7,2022-12-10T15:01:03.768Z,2022-12-10T15:01:04Z,3939522357,212,20.0,3939522353,140,52.7,3939522355,141,44.2,3939522359,213,0.1,3939522351,56,Center,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117743,619,1,2,73,8,axvm5zg0mk4bp06wpec9vw27e,1,36.5,63.7,2022-12-10T15:01:06.034Z,2022-12-10T15:21:51Z,3939522511,212,11.6,3939522509,141,71.2,3939522505,56,Back,3939522513,213,0.5,3939522507,140,46.4,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117747,620,49,2,73,10,axvm5zg0mk4bp06wpec9vw27e,1,46.4,71.2,2022-12-10T15:01:08.196Z,2022-12-10T15:01:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117785,621,1,2,73,11,axvm5zg0mk4bp06wpec9vw27e,1,46.4,71.2,2022-12-10T15:01:08.402Z,2022-12-10T15:01:11Z,3939522669,56,Left,3939522685,213,0.9,3939522671,140,56.0,3939522681,212,16.9,3939522675,141,91.2,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117815,622,1,2,73,13,axvm5zg0mk4bp06wpec9vw27e,1,56.5,93.5,2022-12-10T15:01:11.042Z,2022-12-10T15:01:14Z,3939522829,140,41.2,3939522839,212,16.1,3939522827,56,Back,3939522833,141,94.1,3939522843,213,3.1,,,,,,,,,,ujjsxo0eqoad5gi3q52ohogk,M. Yetna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
