id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2463816815,663,55,2,78,8,9s9jvki6htleffykj88qcpwpy,1,34.5,47.6,2022-09-24T14:06:05.338Z,2022-09-24T14:17:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817071,664,1,2,78,22,9s9jvki6htleffykj88qcpwpy,1,23,72,2022-09-24T14:06:19.352Z,2022-09-24T14:06:26Z,3800473247,241,,3800473249,56,Back,3800473255,212,28.0,3800473245,5,,3800473253,141,30.9,3800473257,213,4.7,3800473251,140,21.8,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817131,665,1,2,78,29,9s9jvki6htleffykj88qcpwpy,0,27.4,27.3,2022-09-24T14:06:25.930Z,2022-09-24T14:06:30Z,3800473577,212,43.7,3800473571,56,Center,3800473581,1,,3800473579,213,0.1,3800473573,140,68.9,3800473575,141,33.0,3800473631,189,,3800473569,155,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817149,643,49,2,78,34,dgpni8xwxjhgekjmg0m8bb6nv,1,27.2,78.5,2022-09-24T14:06:31.178Z,2022-09-24T14:06:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817191,644,1,2,78,35,dgpni8xwxjhgekjmg0m8bb6nv,1,27.2,78.5,2022-09-24T14:06:31.528Z,2022-09-24T14:06:33Z,3800473905,213,0.2,3800473901,141,80.0,3800473899,140,33.6,3800473903,212,6.8,3800473897,56,Back,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817203,645,1,2,78,36,dgpni8xwxjhgekjmg0m8bb6nv,0,33.6,80,2022-09-24T14:06:32.952Z,2022-09-24T14:06:34Z,3800474087,233,666,3800473985,141,80.0,3800474091,286,,3800474085,236,,3800473981,56,Back,3800473987,212,0.2,3800473989,213,0.0,3800473983,140,33.8,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817213,666,74,2,78,36,9s9jvki6htleffykj88qcpwpy,1,64.1,31.2,2022-09-24T14:06:32.953Z,2022-09-24T14:17:54Z,3800474107,233,645,3800474065,56,Center,3800474067,285,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817229,667,49,2,78,39,9s9jvki6htleffykj88qcpwpy,1,64.3,32.2,2022-09-24T14:06:35.498Z,2022-09-24T14:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817247,646,8,2,78,40,dgpni8xwxjhgekjmg0m8bb6nv,1,18.1,50.4,2022-09-24T14:06:37.001Z,2022-09-24T14:06:37Z,3800474263,56,Back,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817263,668,1,2,78,40,9s9jvki6htleffykj88qcpwpy,0,77.5,41.6,2022-09-24T14:06:37.256Z,2022-09-24T14:06:37Z,3800474333,212,8.9,3800474335,213,0.6,3800474327,56,Center,3800474331,141,49.1,3800474329,140,84.5,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817297,647,1,2,78,42,dgpni8xwxjhgekjmg0m8bb6nv,0,15.2,64.8,2022-09-24T14:06:38.602Z,2022-09-24T14:06:40Z,3800474473,1,,3800474465,140,24.9,3800474467,141,71.1,3800474461,157,,3800474469,212,11.0,3800474463,56,Back,3800474471,213,0.4,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817315,669,61,2,78,44,9s9jvki6htleffykj88qcpwpy,0,82.6,29.7,2022-09-24T14:06:41.384Z,2022-09-24T14:06:41Z,3800474551,56,Center,,,,,,,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817333,648,49,2,78,47,dgpni8xwxjhgekjmg0m8bb6nv,1,14.4,75.3,2022-09-24T14:06:43.722Z,2022-09-24T14:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817359,649,1,2,78,48,dgpni8xwxjhgekjmg0m8bb6nv,0,12.7,79.7,2022-09-24T14:06:44.696Z,2022-09-24T14:06:45Z,3800474811,213,1.1,3800474803,56,Back,3800474809,212,3.3,3800474805,140,14.2,3800474807,141,83.9,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817371,670,8,2,78,49,9s9jvki6htleffykj88qcpwpy,1,84.3,11.1,2022-09-24T14:06:46.040Z,2022-09-24T14:06:46Z,3800474875,56,Right,,,,,,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817385,650,5,2,78,50,dgpni8xwxjhgekjmg0m8bb6nv,1,12.7,101.8,2022-09-24T14:06:46.729Z,2022-09-24T14:06:48Z,3800474937,347,,3800474935,56,Back,3800474967,233,671,,,,,,,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817389,671,5,2,78,50,9s9jvki6htleffykj88qcpwpy,0,87.3,-1.8,2022-09-24T14:06:46.729Z,2022-09-24T14:07:35Z,3800474947,347,,3800474945,56,Right,3800474989,233,650,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817537,651,1,2,79,0,dgpni8xwxjhgekjmg0m8bb6nv,1,13.2,100,2022-09-24T14:06:57.304Z,2022-09-24T14:06:58Z,3800475735,140,25.6,3800475741,213,5.6,3800475739,212,16.4,3800475737,141,86.9,3800475731,107,,3800475733,56,Back,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817557,652,1,2,79,1,dgpni8xwxjhgekjmg0m8bb6nv,1,25.6,86.9,2022-09-24T14:06:58.472Z,2022-09-24T14:06:59Z,3800475867,212,3.7,3800475863,141,90.3,3800475871,213,2.5,3800475859,140,22.8,3800475857,56,Back,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817571,653,1,2,79,3,dgpni8xwxjhgekjmg0m8bb6nv,0,14.4,94,2022-09-24T14:06:59.496Z,2022-09-24T14:07:08Z,3800476323,233,672,3800475933,140,17.4,3800476327,286,,3800476321,236,,3800475939,213,5.8,3800475931,56,Back,3800475937,212,3.6,3800475935,141,91.3,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817627,672,74,2,79,3,9s9jvki6htleffykj88qcpwpy,1,81.5,5.3,2022-09-24T14:06:59.497Z,2022-09-24T14:17:54Z,3800476239,56,Right,3800476243,285,,3800476373,233,653,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817633,654,5,2,79,5,dgpni8xwxjhgekjmg0m8bb6nv,1,12.6,101.7,2022-09-24T14:07:02.105Z,2022-09-24T14:07:04Z,3800476253,56,Back,3800476505,233,673,3800476255,347,,,,,,,,,,,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817661,673,5,2,79,5,9s9jvki6htleffykj88qcpwpy,0,87.4,-1.7,2022-09-24T14:07:02.105Z,2022-09-24T14:07:35Z,3800476443,347,,3800476561,233,654,3800476441,56,Right,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817899,655,1,2,79,14,dgpni8xwxjhgekjmg0m8bb6nv,1,11.9,100,2022-09-24T14:07:11Z,2022-09-24T14:07:14Z,3800477571,107,,3800477577,141,84.2,3800477579,212,17.5,3800477581,213,5.5,3800477573,56,Back,3800477575,140,23.9,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817927,656,1,2,79,17,dgpni8xwxjhgekjmg0m8bb6nv,1,23.8,90.6,2022-09-24T14:07:14.295Z,2022-09-24T14:07:16Z,3800477709,140,26.6,3800477707,56,Back,3800477715,213,5.4,3800477713,212,4.8,3800477711,141,85.0,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817931,657,61,2,79,19,dgpni8xwxjhgekjmg0m8bb6nv,0,26.6,85,2022-09-24T14:07:16.153Z,2022-09-24T14:07:32Z,3800477729,56,Back,,,,,,,,,,,,,,,,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817941,674,49,2,79,20,9s9jvki6htleffykj88qcpwpy,1,74.7,11.9,2022-09-24T14:07:17.032Z,2022-09-24T14:07:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817949,675,1,2,79,21,9s9jvki6htleffykj88qcpwpy,1,74.7,11.9,2022-09-24T14:07:17.591Z,2022-09-24T14:07:18Z,3800477807,56,Right,3800477809,140,72.2,3800477815,213,3.4,3800477813,212,2.7,3800477811,141,11.0,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817993,676,1,2,79,22,9s9jvki6htleffykj88qcpwpy,1,72.2,11,2022-09-24T14:07:18.808Z,2022-09-24T14:07:22Z,3800478045,212,10.0,3800478047,213,6.3,3800478041,140,81.7,3800478039,56,Right,3800478043,141,10.6,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817997,677,61,2,79,25,9s9jvki6htleffykj88qcpwpy,0,81.7,10.6,2022-09-24T14:07:21.992Z,2022-09-24T14:07:22Z,3800478067,56,Right,,,,,,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818105,658,4,2,79,26,dgpni8xwxjhgekjmg0m8bb6nv,1,18.8,90.6,2022-09-24T14:07:23.142Z,2022-09-24T14:07:27Z,3800478563,56,Back,3800478633,233,678,3800478565,152,,3800478567,265,,3800478561,13,,3800478569,285,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818039,678,4,2,79,26,9s9jvki6htleffykj88qcpwpy,0,81.2,9.4,2022-09-24T14:07:23.143Z,2022-09-24T14:07:27Z,3800478255,152,,3800478249,13,,3800478261,286,,3800478257,265,,3800478687,233,658,3800478251,56,Right,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818415,659,1,2,79,44,dgpni8xwxjhgekjmg0m8bb6nv,1,19.2,91.7,2022-09-24T14:07:41Z,2022-09-24T14:07:44Z,3800480159,152,,3800480157,5,,3800480165,141,52.5,3800480163,140,29.8,3800480167,212,28.9,3800480161,56,Back,3800480169,213,5.1,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818497,660,1,2,79,48,dgpni8xwxjhgekjmg0m8bb6nv,1,29.5,51.9,2022-09-24T14:07:44.808Z,2022-09-24T14:07:48Z,3800480593,56,Back,3800480601,213,4.9,3800480599,212,16.1,3800480597,141,28.5,3800480595,140,31.6,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818575,661,1,2,79,51,dgpni8xwxjhgekjmg0m8bb6nv,0,32.6,27.7,2022-09-24T14:07:48.122Z,2022-09-24T14:07:53Z,3800481057,56,Right,3800481071,213,6.0,3800481059,140,74.9,3800481067,212,46.7,3800481055,155,,3800481063,141,6.7,3800481075,1,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818589,679,49,2,79,57,9s9jvki6htleffykj88qcpwpy,1,28,93.9,2022-09-24T14:07:53.896Z,2022-09-24T14:07:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818719,680,1,2,80,1,9s9jvki6htleffykj88qcpwpy,1,26.4,84.8,2022-09-24T14:07:57.608Z,2022-09-24T14:08:00Z,3800481809,141,81.7,3800481807,140,13.4,3800481811,212,13.8,3800481813,213,3.3,3800481805,56,Back,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818795,681,1,2,80,3,9s9jvki6htleffykj88qcpwpy,1,13.4,81.7,2022-09-24T14:08:00.295Z,2022-09-24T14:08:05Z,3800482247,140,26.0,3800482249,141,63.1,3800482245,56,Back,3800482253,213,5.5,3800482251,212,18.3,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818821,682,1,2,80,9,9s9jvki6htleffykj88qcpwpy,0,34.3,49.4,2022-09-24T14:08:05.688Z,2022-09-24T14:08:07Z,3800482421,141,69.9,3800482429,213,0.4,3800482433,1,,3800482419,140,68.4,3800482417,56,Center,3800482425,212,38.4,3800482415,155,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818847,662,8,2,80,12,dgpni8xwxjhgekjmg0m8bb6nv,1,33.2,28.8,2022-09-24T14:08:09.032Z,2022-09-24T14:08:09Z,3800482513,56,Back,3800482567,15,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818877,663,49,2,80,14,dgpni8xwxjhgekjmg0m8bb6nv,1,33.2,28.8,2022-09-24T14:08:10.507Z,2022-09-24T14:08:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818887,664,1,2,80,14,dgpni8xwxjhgekjmg0m8bb6nv,0,33.2,28.8,2022-09-24T14:08:10.776Z,2022-09-24T14:08:11Z,3800482721,212,6.0,3800482715,56,Back,3800482717,140,38.8,3800482723,213,6.1,3800482719,141,26.8,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818913,683,49,2,80,16,9s9jvki6htleffykj88qcpwpy,1,69.2,70.6,2022-09-24T14:08:13.114Z,2022-09-24T14:08:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818959,684,1,2,80,17,9s9jvki6htleffykj88qcpwpy,1,60.6,75.4,2022-09-24T14:08:13.832Z,2022-09-24T14:08:15Z,3800483135,213,4.1,3800483129,140,57.9,3800483131,141,69.3,3800483127,56,Center,3800483133,212,5.0,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819029,685,1,2,80,18,9s9jvki6htleffykj88qcpwpy,1,60.6,75.7,2022-09-24T14:08:15.096Z,2022-09-24T14:08:19Z,3800483553,140,71.4,3800483551,56,Center,3800483557,212,11.4,3800483555,141,76.9,3800483559,213,0.1,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819077,686,1,2,80,22,9s9jvki6htleffykj88qcpwpy,1,63.4,64.9,2022-09-24T14:08:19.145Z,2022-09-24T14:08:22Z,3800483861,213,6.2,3800483853,56,Center,3800483859,212,17.9,3800483857,141,63.9,3800483851,155,,3800483855,140,80.4,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819131,687,1,2,80,25,9s9jvki6htleffykj88qcpwpy,1,80.4,63.9,2022-09-24T14:08:21.976Z,2022-09-24T14:08:35Z,3800484195,141,49.1,3800484191,56,Center,3800484197,212,11.4,3800484199,213,4.2,3800485433,210,15,3800484193,140,75.4,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2463819135,688,15,2,80,27,9s9jvki6htleffykj88qcpwpy,1,75.4,49.1,2022-09-24T14:08:23.736Z,2022-09-24T14:08:36Z,3800485497,103,9.5,3800485499,215,,3800485489,29,,3800485509,147,48.0,3800485507,146,98.8,3800485487,78,,3800485495,102,49.3,3800484219,18,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,3800484217,22,,3800484221,56,Center,,3800485505,328,3800485485,20,3800485491,55,687,3800485501,108,,,3800485565,233,665,,,,,,,,,,,
2463819179,665,10,2,80,27,dgpni8xwxjhgekjmg0m8bb6nv,1,3.1,53.1,2022-09-24T14:08:23.836Z,2022-09-24T14:08:36Z,3800484475,179,,3800484473,173,,3800484479,56,Back,3800485601,233,688,3800484477,182,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819213,666,6,2,80,28,dgpni8xwxjhgekjmg0m8bb6nv,0,13.8,52,2022-09-24T14:08:25.080Z,2022-09-24T14:17:58Z,3800484657,56,Back,3800484659,73,,3800484713,233,689,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819167,689,6,2,80,28,9s9jvki6htleffykj88qcpwpy,1,86.2,48,2022-09-24T14:08:25.080Z,2022-09-24T14:08:28Z,3800484409,56,Center,3800484411,75,,3800484697,233,666,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819751,690,1,2,80,57,9s9jvki6htleffykj88qcpwpy,0,99.5,0.5,2022-09-24T14:08:54.281Z,2022-09-24T14:08:57Z,3800487595,155,,3800487605,212,32.5,3800487593,6,,3800487603,141,44.9,3800487597,224,,3800487591,2,,3800487609,1,,3800487607,213,2.0,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,3800487601,140,88.0,3800487599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819781,667,12,2,81,0,dgpni8xwxjhgekjmg0m8bb6nv,1,5,56.9,2022-09-24T14:08:57.337Z,2022-09-24T14:11:14Z,3800487765,212,29.3,3800487759,56,Back,3800487789,15,,3800487767,213,0.1,3800487761,140,32.8,3800487763,141,60.4,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819897,668,49,2,81,9,dgpni8xwxjhgekjmg0m8bb6nv,1,43.4,75.3,2022-09-24T14:09:05.545Z,2022-09-24T14:09:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819957,669,1,2,81,10,dgpni8xwxjhgekjmg0m8bb6nv,1,58.8,74.4,2022-09-24T14:09:07.465Z,2022-09-24T14:09:10Z,3800488755,56,Left,3800488763,213,0.3,3800488761,212,19.7,3800488757,140,76.7,3800488759,141,82.9,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819971,670,1,2,81,14,dgpni8xwxjhgekjmg0m8bb6nv,0,78.7,73.2,2022-09-24T14:09:10.649Z,2022-09-24T14:09:11Z,3800488789,2,,3800488793,56,Center,3800488803,213,5.4,3800488801,212,22.3,3800488797,141,47.9,3800488791,155,,3800488795,140,92.2,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819997,691,12,2,81,15,9s9jvki6htleffykj88qcpwpy,1,11,38.9,2022-09-24T14:09:11.975Z,2022-09-24T14:09:13Z,3800488971,213,4.0,3800488965,141,26.8,3800489031,15,,3800488963,140,4.1,3800488967,212,11.0,3800488961,56,Back,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820053,671,1,2,81,17,dgpni8xwxjhgekjmg0m8bb6nv,1,97,72.6,2022-09-24T14:09:13.608Z,2022-09-24T14:09:33Z,3800489255,141,41.9,3800489247,2,,3800490915,210,13,3800489249,155,,3800489259,213,4.4,3800489257,212,22.2,3800489251,56,Center,3800490917,154,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,3800489253,140,89.7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2463820059,672,13,2,81,19,dgpni8xwxjhgekjmg0m8bb6nv,1,91.3,53.1,2022-09-24T14:09:16.249Z,2022-09-24T14:09:33Z,3800490955,102,49.6,3800490947,29,,3800489279,56,Center,3800489277,17,,3800490949,154,,3800490951,55,671,3800489643,328,,3800490963,231,51.6,58zv1pd350niecmu275p4xyqc,S. Tapé,3800490961,230,99.3,3800490959,214,,,3800490957,103,3800489639,15,3800490945,74,,3800489275,22,,,,,,,,,,61.1,,,,,,
2463820083,673,5,2,81,21,dgpni8xwxjhgekjmg0m8bb6nv,0,100.8,41.6,2022-09-24T14:09:17.704Z,2022-09-24T14:17:52Z,3800489503,233,692,3800489421,346,,3800489419,56,Center,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820063,692,5,2,81,21,9s9jvki6htleffykj88qcpwpy,1,-0.8,58.4,2022-09-24T14:09:17.704Z,2022-09-24T14:09:19Z,3800489299,56,Back,3800489485,233,673,3800489301,346,,,,,,,,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820357,693,1,2,81,37,9s9jvki6htleffykj88qcpwpy,0,3.7,51.5,2022-09-24T14:09:33.882Z,2022-09-24T14:09:35Z,3800491057,124,,3800491125,189,,3800491071,74,,3800491059,56,Back,3800491065,212,50.7,3800491063,141,90.0,3800491069,1,,3800491067,213,0.5,dtl2shnzdg739pkag6fplb42y,M. Sieber,3800491061,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820379,674,49,2,81,39,dgpni8xwxjhgekjmg0m8bb6nv,1,55.2,8.9,2022-09-24T14:09:35.547Z,2022-09-24T14:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820399,675,1,2,81,39,dgpni8xwxjhgekjmg0m8bb6nv,1,55.2,8.9,2022-09-24T14:09:35.752Z,2022-09-24T14:09:36Z,3800491225,140,55.7,3800491231,212,4.0,3800491229,141,14.7,3800491233,213,1.4,3800491223,56,Right,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820411,676,1,2,81,39,dgpni8xwxjhgekjmg0m8bb6nv,1,55.7,14.9,2022-09-24T14:09:36.472Z,2022-09-24T14:09:37Z,3800491283,141,15.0,3800491279,56,Right,3800491287,213,0.0,3800491285,212,8.4,3800491281,140,63.7,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820425,677,1,2,81,40,dgpni8xwxjhgekjmg0m8bb6nv,1,63.7,15,2022-09-24T14:09:37.129Z,2022-09-24T14:09:37Z,3800491359,141,7.0,3800491357,140,60.3,3800491361,212,6.5,3800491363,213,4.1,3800491355,56,Right,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820435,678,1,2,81,41,dgpni8xwxjhgekjmg0m8bb6nv,1,60.3,7,2022-09-24T14:09:37.769Z,2022-09-24T14:09:38Z,3800491413,140,59.2,3800491411,56,Right,3800491417,212,6.2,3800491415,141,15.9,3800491419,213,1.8,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463820465,679,1,2,81,42,dgpni8xwxjhgekjmg0m8bb6nv,1,59.2,16.2,2022-09-24T14:09:38.569Z,2022-09-24T14:09:41Z,3800491591,140,60.3,3800491597,213,5.0,3800491595,212,4.3,3800491589,56,Right,3800491593,141,10.1,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
