id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/14/value,qualifier/12/value
2478374559,245,1,1,28,44,bdfjkux9o0vtsdig5zsbhtysq,1,74.6,51.5,2022-10-28T19:29:05.397Z,2022-10-28T19:29:19Z,3877829633,140,79.9,3877829635,141,71.5,3877829637,212,14.7,3877829631,56,Center,3877830233,210,15,3877829639,213,1.2,3877830235,154,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2478374567,246,15,1,28,48,bdfjkux9o0vtsdig5zsbhtysq,1,79.5,68.4,2022-10-28T19:29:08.581Z,2022-10-28T19:29:19Z,3877829811,233,230,3877830259,230,95.9,3877830253,215,,3877829779,20,,3877830251,103,19,3877830261,231,53.8,3877830255,146,81.9,3877830257,147,66.4,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,3877829675,18,3877829677,56,3877830239,29,,,Center,3877830241,154,,,3877829673,22,3877830243,55,245,3877830237,78,3877830249,102,51.4,3877829783,82,,,,
2478374575,230,10,1,28,48,2w4xxgpg4t4h5b3yl74egastz,1,20.1,35.5,2022-10-28T19:29:08.681Z,2022-10-28T19:29:14Z,3877829829,233,246,3877829707,94,,3877829709,56,Back,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374623,231,11,1,28,55,2w4xxgpg4t4h5b3yl74egastz,1,7.2,42.4,2022-10-28T19:29:16.189Z,2022-10-28T19:29:16Z,3877829985,88,,3877829983,56,Back,,,,,,,,,,,,,,,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374719,232,1,1,29,1,2w4xxgpg4t4h5b3yl74egastz,1,15.2,47,2022-10-28T19:29:21.950Z,2022-10-28T19:29:39Z,3877830469,212,13.5,3877830471,213,5.5,3877830461,56,Back,3877830457,123,,3877830467,141,32.8,3877830465,140,24.2,3877830493,189,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374863,233,1,1,29,4,2w4xxgpg4t4h5b3yl74egastz,1,29.1,24.9,2022-10-28T19:29:25.084Z,2022-10-28T19:29:35Z,3877831289,213,1.0,3877831287,212,13.1,3877831283,140,35.7,3877831281,56,Back,3877831285,141,41.2,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374877,234,1,1,29,11,2w4xxgpg4t4h5b3yl74egastz,1,38.1,38.8,2022-10-28T19:29:32.493Z,2022-10-28T19:29:33Z,3877831331,140,43.3,3877831339,213,5.6,3877831335,141,32.5,3877831327,56,Back,3877831337,212,6.9,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374909,235,1,1,29,12,2w4xxgpg4t4h5b3yl74egastz,1,43.3,32.5,2022-10-28T19:29:33.180Z,2022-10-28T19:29:35Z,3877831511,56,Right,3877831519,213,5.8,3877831513,140,59.6,3877831515,141,19.7,3877831517,212,19.2,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374911,236,61,1,29,14,2w4xxgpg4t4h5b3yl74egastz,0,60.9,18.9,2022-10-28T19:29:35.372Z,2022-10-28T19:29:35Z,3877831527,56,Right,,,,,,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374945,247,49,1,29,17,bdfjkux9o0vtsdig5zsbhtysq,1,24.5,93.3,2022-10-28T19:29:38.117Z,2022-10-28T19:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374955,248,1,1,29,17,bdfjkux9o0vtsdig5zsbhtysq,1,24.5,93.3,2022-10-28T19:29:38.357Z,2022-10-28T19:29:40Z,3877831749,140,22.8,3877831755,213,4.6,3877831751,141,69.0,3877831747,56,Back,3877831753,212,16.6,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374973,249,1,1,29,20,bdfjkux9o0vtsdig5zsbhtysq,1,22.8,69,2022-10-28T19:29:40.661Z,2022-10-28T19:29:42Z,3877831855,212,4.9,3877831849,56,Back,3877831853,141,75.7,3877831851,140,24.5,3877831857,213,1.2,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374983,250,1,1,29,21,bdfjkux9o0vtsdig5zsbhtysq,1,24.5,75.7,2022-10-28T19:29:41.957Z,2022-10-28T19:29:43Z,3877831927,212,11.9,3877831925,141,66.3,3877831923,140,34.1,3877831929,213,5.7,3877831921,56,Back,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374993,251,1,1,29,22,bdfjkux9o0vtsdig5zsbhtysq,1,34.1,66.3,2022-10-28T19:29:43.445Z,2022-10-28T19:29:44Z,3877831989,56,Back,3877831997,213,1.8,3877831995,212,16.5,3877831993,141,89.9,3877831991,140,30.4,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375113,252,1,1,29,24,bdfjkux9o0vtsdig5zsbhtysq,1,30.4,89.9,2022-10-28T19:29:44.695Z,2022-10-28T19:29:56Z,3877832715,196,,3877832725,213,4.7,3877832723,212,45.5,3877832713,155,,3877832727,1,,3877832717,56,Back,3877832721,141,23.0,3877832719,140,32.0,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375143,253,1,1,29,35,bdfjkux9o0vtsdig5zsbhtysq,1,71.1,9.4,2022-10-28T19:29:56.229Z,2022-10-28T19:29:59Z,3877832935,56,Right,3877832945,213,0.0,3877832939,141,9.8,3877832941,212,18.7,3877832937,140,88.9,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375165,254,1,1,29,38,bdfjkux9o0vtsdig5zsbhtysq,1,88.9,9.8,2022-10-28T19:29:59.237Z,2022-10-28T19:34:06Z,3877833089,213,1.6,3877836159,22,,3877833075,56,Center,3877833077,140,89.1,3877836157,154,,3877836155,210,16,3877833083,212,11.9,3877833079,141,27.3,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2478375189,237,45,1,29,40,2w4xxgpg4t4h5b3yl74egastz,0,8.4,65,2022-10-28T19:30:00.773Z,2022-10-28T19:30:07Z,3877833251,285,,3877833249,56,Back,3877833575,233,255,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375239,255,3,1,29,40,bdfjkux9o0vtsdig5zsbhtysq,1,91.6,35,2022-10-28T19:30:00.773Z,2022-10-28T19:30:06Z,3877833527,286,,3877833555,233,237,3877833525,56,Center,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375277,256,16,1,29,41,bdfjkux9o0vtsdig5zsbhtysq,1,94,41.2,2022-10-28T19:30:02.158Z,2022-10-28T19:34:07Z,3877845401,215,,3877833759,56,Center,3877836199,103,3.8,3877834137,375,29:41.133,3877833761,254,,3877836195,102,51.2,3877836209,230,97.3,3877834133,374,2022-10-28 20:30:01.637,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,3877833755,22,3877833757,17,3877834127,20,,,,3877836191,55,254,,3877836187,29,3877836185,78,,3877836189,154,3877845399,214,,3877836213,231,,45.5,,
2478375825,238,1,1,30,37,2w4xxgpg4t4h5b3yl74egastz,1,49.4,50.3,2022-10-28T19:30:58.365Z,2022-10-28T19:31:01Z,3877836965,213,3.5,3877836953,140,39.9,3877836949,56,Back,3877836957,141,44.0,3877836961,212,10.9,3877836969,279,G,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375867,239,1,1,30,40,2w4xxgpg4t4h5b3yl74egastz,1,38.2,44.3,2022-10-28T19:31:01.229Z,2022-10-28T19:31:04Z,3877837213,213,3.6,3877837209,141,33.9,3877837207,140,23.8,3877837211,212,16.7,3877837205,56,Back,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375875,240,1,1,30,43,2w4xxgpg4t4h5b3yl74egastz,1,22.8,33.3,2022-10-28T19:31:04.125Z,2022-10-28T19:31:05Z,3877837259,56,Back,3877837267,213,1.5,3877837263,141,57.5,3877837261,140,23.8,3877837265,212,16.5,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375921,241,1,1,30,44,2w4xxgpg4t4h5b3yl74egastz,1,23.8,57.5,2022-10-28T19:31:05.053Z,2022-10-28T19:31:08Z,3877837499,140,28.7,3877837505,213,1.3,3877837497,56,Back,3877837503,212,22.0,3877837501,141,89.0,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375933,242,1,1,30,47,2w4xxgpg4t4h5b3yl74egastz,1,30,92.4,2022-10-28T19:31:08.173Z,2022-10-28T19:31:09Z,3877837601,212,8.7,3877837599,141,82.4,3877837603,213,5.4,3877837597,140,35.2,3877837595,56,Back,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375961,243,1,1,30,49,2w4xxgpg4t4h5b3yl74egastz,1,35.2,82.4,2022-10-28T19:31:09.564Z,2022-10-28T19:31:13Z,3877837777,213,1.9,3877837771,140,33.0,3877837773,141,92.9,3877837769,56,Back,3877837775,212,7.5,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375997,244,1,1,30,52,2w4xxgpg4t4h5b3yl74egastz,1,33.8,95,2022-10-28T19:31:12.893Z,2022-10-28T19:31:15Z,3877837951,141,70.6,3877837947,56,Center,3877837953,212,31.4,3877837949,140,59.2,3877837955,213,5.7,3877837945,155,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376003,245,61,1,30,54,2w4xxgpg4t4h5b3yl74egastz,0,59.2,70.6,2022-10-28T19:31:15.005Z,2022-10-28T19:31:15Z,3877837971,56,Center,,,,,,,,,,,,,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376031,257,49,1,30,55,bdfjkux9o0vtsdig5zsbhtysq,1,42.2,26.8,2022-10-28T19:31:16.166Z,2022-10-28T19:31:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376085,258,1,1,30,56,bdfjkux9o0vtsdig5zsbhtysq,1,41.9,31.2,2022-10-28T19:31:17.494Z,2022-10-28T19:31:20Z,3877838353,212,7.9,3877838347,56,Back,3877838351,141,39.1,3877838355,213,0.7,3877838349,140,47.4,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376087,259,3,1,30,59,bdfjkux9o0vtsdig5zsbhtysq,0,46,38.4,2022-10-28T19:31:20.214Z,2022-10-28T19:34:45Z,3877838365,286,,3877838363,56,Back,3877839149,233,246,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376177,246,7,1,30,59,2w4xxgpg4t4h5b3yl74egastz,1,54,61.6,2022-10-28T19:31:20.215Z,2022-10-28T19:31:30Z,3877839105,233,259,3877838971,56,Center,3877838973,285,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376187,247,4,1,31,2,2w4xxgpg4t4h5b3yl74egastz,1,52.7,60.8,2022-10-28T19:31:23.429Z,2022-10-28T19:31:30Z,3877839063,233,260,3877839021,56,Center,3877839019,242,,3877839025,286,,3877839023,241,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376157,260,4,1,31,2,bdfjkux9o0vtsdig5zsbhtysq,0,47.3,39.2,2022-10-28T19:31:23.430Z,2022-10-28T19:31:31Z,3877838857,242,,3877839129,233,247,3877838863,285,,3877838859,56,Back,3877838861,241,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376267,248,1,1,31,10,2w4xxgpg4t4h5b3yl74egastz,1,53.5,61.4,2022-10-28T19:31:30.509Z,2022-10-28T19:31:35Z,3877839485,241,,3877839491,141,96.2,3877839483,5,,3877839487,56,Left,3877839493,212,26.1,3877839495,213,1.1,3877839489,140,64.0,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376287,249,1,1,31,15,2w4xxgpg4t4h5b3yl74egastz,0,64.2,96.5,2022-10-28T19:31:35.773Z,2022-10-28T19:34:54Z,3877839587,140,57.1,3877839585,56,Center,3877839589,141,65.8,3877839603,189,,3877839593,212,22.2,3877839595,213,4.4,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376283,261,49,1,31,16,bdfjkux9o0vtsdig5zsbhtysq,1,48,49.7,2022-10-28T19:31:37.094Z,2022-10-28T19:34:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376661,262,15,1,31,18,bdfjkux9o0vtsdig5zsbhtysq,1,48.9,50.2,2022-10-28T19:31:38.546Z,2022-10-28T19:36:07Z,3877858391,231,51.1,3877855005,19,,3877858371,102,51.2,3877858369,78,,3877858375,215,,3877858389,230,92.5,3877858385,146,48.8,3877858435,233,286,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,3877858379,458,3877858387,147,3877841763,56,Back,,51.3,3877855003,22,,,3877858381,82,3877858367,20,,3877858373,103,,,,,,,,19,
2478379153,286,10,1,31,18,2w4xxgpg4t4h5b3yl74egastz,1,48.6,50.7,2022-10-28T19:31:38.646Z,2022-10-28T19:36:35Z,3877856139,56,Back,3877856137,94,,3877858443,233,262,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376333,250,49,1,31,23,2w4xxgpg4t4h5b3yl74egastz,1,23.1,33.7,2022-10-28T19:31:43.533Z,2022-10-28T19:31:43Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376335,251,1,1,31,23,2w4xxgpg4t4h5b3yl74egastz,1,23.1,33.7,2022-10-28T19:31:43.565Z,2022-10-28T19:31:44Z,3877839867,213,2.5,3877839859,56,Back,3877839865,212,15.8,3877839861,140,11.5,3877839863,141,48.5,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376345,252,1,1,31,23,2w4xxgpg4t4h5b3yl74egastz,1,11.5,48.5,2022-10-28T19:31:44.188Z,2022-10-28T19:34:52Z,3877839925,213,5.6,3877839915,141,32.8,3877839911,140,23.2,3877839907,56,Back,3877839919,212,16.3,,,,,,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376355,253,1,1,31,24,2w4xxgpg4t4h5b3yl74egastz,1,23.2,32.8,2022-10-28T19:31:44.877Z,2022-10-28T19:34:51Z,3877839985,141,47.8,3877839983,140,31.4,3877839981,56,Back,3877839987,212,13.3,3877839989,213,0.9,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376407,254,1,1,31,24,2w4xxgpg4t4h5b3yl74egastz,1,31.4,47.8,2022-10-28T19:31:45.437Z,2022-10-28T19:31:50Z,3877840285,212,7.7,3877840279,56,Back,3877840281,140,38.5,3877840283,141,44.9,3877840287,213,6.0,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376431,255,1,1,31,29,2w4xxgpg4t4h5b3yl74egastz,1,35.4,40.9,2022-10-28T19:31:49.885Z,2022-10-28T19:31:51Z,3877840429,213,3.8,3877840421,56,Back,3877840427,212,14.5,3877840423,140,24.8,3877840425,141,27.3,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376465,256,1,1,31,31,2w4xxgpg4t4h5b3yl74egastz,1,24.1,23.9,2022-10-28T19:31:51.773Z,2022-10-28T19:31:53Z,3877840649,141,6.8,3877840653,213,5.4,3877840647,140,33.8,3877840651,212,15.5,3877840645,56,Back,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376505,257,1,1,31,32,2w4xxgpg4t4h5b3yl74egastz,1,33.8,6.8,2022-10-28T19:31:53.500Z,2022-10-28T19:31:56Z,3877840865,213,1.5,3877840861,141,29.1,3877840849,56,Back,3877840863,212,15.2,3877840855,140,34.7,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376551,258,1,1,31,35,2w4xxgpg4t4h5b3yl74egastz,1,34.7,30.6,2022-10-28T19:31:56.045Z,2022-10-28T19:31:59Z,3877841127,140,21.1,3877841125,56,Back,3877841133,213,3.0,3877841129,141,33.6,3877841131,212,14.4,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376637,259,1,1,31,39,2w4xxgpg4t4h5b3yl74egastz,1,17.8,34,2022-10-28T19:31:59.821Z,2022-10-28T19:32:07Z,3877841665,212,22.5,3877841661,140,7.2,3877841663,141,62.7,3877841667,213,2.1,3877841659,56,Back,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376705,260,1,1,31,47,2w4xxgpg4t4h5b3yl74egastz,0,16.6,69.6,2022-10-28T19:32:07.710Z,2022-10-28T19:32:15Z,3877842017,56,Left,3877842027,1,,3877842023,212,45.3,3877842015,155,,3877842025,213,0.3,3877842019,140,57.4,3877842021,141,91.4,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376687,263,44,1,31,49,bdfjkux9o0vtsdig5zsbhtysq,1,43.2,12.8,2022-10-28T19:32:10.133Z,2022-10-28T19:32:15Z,3877842149,233,261,3877841909,56,Back,3877841913,285,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376715,261,44,1,31,49,2w4xxgpg4t4h5b3yl74egastz,0,56.8,87.2,2022-10-28T19:32:10.134Z,2022-10-28T19:32:15Z,3877842187,233,263,3877842081,286,,3877842077,56,Left,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376693,264,1,1,31,49,bdfjkux9o0vtsdig5zsbhtysq,0,43.9,15.3,2022-10-28T19:32:10.390Z,2022-10-28T19:47:27Z,3877841965,140,45.0,3877841961,56,Back,3877841967,141,17.1,3877841971,213,0.8,3877841957,3,,3877841969,212,1.7,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376743,265,49,1,31,55,bdfjkux9o0vtsdig5zsbhtysq,1,37.1,44.2,2022-10-28T19:32:15.590Z,2022-10-28T19:32:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376783,266,1,1,31,55,bdfjkux9o0vtsdig5zsbhtysq,0,37.1,44.2,2022-10-28T19:32:15.701Z,2022-10-28T19:36:27Z,3877842461,212,16.8,3877842463,213,1.9,3877842455,56,Back,3877842457,140,31.3,3877842459,141,67.2,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376749,262,1,1,31,55,2w4xxgpg4t4h5b3yl74egastz,0,70.8,72.3,2022-10-28T19:32:16.238Z,2022-10-28T19:32:16Z,3877842257,213,3.0,3877842251,140,68.2,3877842253,141,73.0,3877842249,56,Center,3877842255,212,2.8,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376829,267,1,1,31,59,bdfjkux9o0vtsdig5zsbhtysq,1,33.9,57.9,2022-10-28T19:32:20.085Z,2022-10-28T19:36:25Z,3877842717,1,,3877842715,213,5.3,3877842709,140,56.1,3877842713,212,43.8,3877842705,155,,3877842707,56,Right,3877842711,141,3.4,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376883,268,1,1,32,2,bdfjkux9o0vtsdig5zsbhtysq,1,56.1,3.4,2022-10-28T19:32:23.269Z,2022-10-28T19:32:27Z,3877842997,212,11.4,3877842999,213,2.7,3877842995,141,10.7,3877842993,140,46.3,3877842991,56,Back,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376945,269,1,1,32,6,bdfjkux9o0vtsdig5zsbhtysq,1,43.6,7.9,2022-10-28T19:32:26.918Z,2022-10-28T19:32:32Z,3877843291,212,22.4,3877843293,213,2.6,3877843285,56,Back,3877843287,140,25.7,3877843289,141,25.9,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478376979,270,1,1,32,11,bdfjkux9o0vtsdig5zsbhtysq,1,25,27.3,2022-10-28T19:32:32.245Z,2022-10-28T19:32:34Z,3877843489,212,22.2,3877843485,140,12.6,3877843491,213,2.2,3877843483,56,Back,3877843487,141,53.7,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478377043,271,1,1,32,13,bdfjkux9o0vtsdig5zsbhtysq,1,12.6,53.7,2022-10-28T19:32:33.990Z,2022-10-28T19:32:38Z,3877843875,140,21.4,3877843873,56,Back,3877843877,141,77.9,3877843879,212,18.9,3877843881,213,1.1,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478377115,272,1,1,32,17,bdfjkux9o0vtsdig5zsbhtysq,1,28.7,77.5,2022-10-28T19:32:38.374Z,2022-10-28T19:32:42Z,3877844191,141,71.1,3877844183,56,Back,3877844195,212,11.4,3877844201,213,5.9,3877844187,140,38.7,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478377163,273,1,1,32,22,bdfjkux9o0vtsdig5zsbhtysq,1,38.7,71.1,2022-10-28T19:32:42.661Z,2022-10-28T19:32:45Z,3877844391,56,Back,3877844399,213,3.3,3877844393,140,15.7,3877844395,141,65.7,3877844397,212,24.4,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478377185,274,1,1,32,25,bdfjkux9o0vtsdig5zsbhtysq,1,14.7,65.7,2022-10-28T19:32:45.526Z,2022-10-28T19:32:47Z,3877844507,213,3.8,3877844497,56,Back,3877844503,212,9.9,3877844501,141,56.6,3877844499,140,7.3,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478377195,275,1,1,32,26,bdfjkux9o0vtsdig5zsbhtysq,0,6.9,55.1,2022-10-28T19:32:46.950Z,2022-10-28T19:32:47Z,3877844565,212,33.3,3877844563,141,47.0,3877844567,213,6.1,3877844557,157,,3877844561,140,38.2,3877844559,56,Back,3877844569,1,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478377199,263,1,1,32,27,2w4xxgpg4t4h5b3yl74egastz,0,60.3,52.8,2022-10-28T19:32:48.350Z,2022-10-28T19:32:48Z,3877844609,3,,3877844613,140,69.7,3877844623,213,0,3877844615,141,52.8,3877844617,212,9.9,3877844611,56,Center,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478377265,276,1,1,32,30,bdfjkux9o0vtsdig5zsbhtysq,1,26.6,53.7,2022-10-28T19:32:51.286Z,2022-10-28T19:32:52Z,3877844927,213,0.3,3877844925,212,18.8,3877844923,141,61.7,3877844919,56,Back,3877844921,140,43.7,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
