id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,assist,qualifier/13/value
2457972927,747,7,2,75,11,bdfjkux9o0vtsdig5zsbhtysq,1,26.4,29.7,2022-09-10T14:07:13.045Z,2022-09-10T14:07:14Z,3769437237,285,,3769437235,56,Back,3769437275,233,534,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457972931,748,49,2,75,12,bdfjkux9o0vtsdig5zsbhtysq,1,26.1,32.1,2022-09-10T14:07:14.223Z,2022-09-10T14:07:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973009,749,1,2,75,14,bdfjkux9o0vtsdig5zsbhtysq,1,31.8,34.3,2022-09-10T14:07:16.461Z,2022-09-10T14:07:19Z,3769437649,141,10.0,3769437647,140,38.1,3769437651,212,17.8,3769437653,213,5.1,3769437645,56,Back,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973067,750,1,2,75,16,bdfjkux9o0vtsdig5zsbhtysq,1,37.5,13.2,2022-09-10T14:07:18.892Z,2022-09-10T14:07:22Z,3769437945,140,38.9,3769437949,212,12.9,3769437943,56,Back,3769437947,141,32.1,3769437951,213,1.5,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973153,751,1,2,75,20,bdfjkux9o0vtsdig5zsbhtysq,1,38.5,42.5,2022-09-10T14:07:22.357Z,2022-09-10T14:07:27Z,3769438357,213,1.4,3769438351,140,41.9,3769438353,141,69.7,3769438349,56,Back,3769438355,212,18.8,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973225,752,1,2,75,24,bdfjkux9o0vtsdig5zsbhtysq,1,47.1,66.9,2022-09-10T14:07:26.957Z,2022-09-10T14:07:30Z,3769438699,212,12.1,3769438691,56,Back,3769438693,140,44.3,3769438701,213,4.5,3769438695,141,49.7,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973247,753,1,2,75,28,bdfjkux9o0vtsdig5zsbhtysq,1,44.3,49.7,2022-09-10T14:07:30.517Z,2022-09-10T14:07:31Z,3769438785,56,Back,3769438789,141,70.0,3769438793,213,2.2,3769438791,212,17.2,3769438787,140,34.6,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973305,754,1,2,75,29,bdfjkux9o0vtsdig5zsbhtysq,1,34.6,70,2022-09-10T14:07:31.483Z,2022-09-10T14:07:34Z,3769439005,141,76.0,3769439009,213,0.3,3769439003,140,45.8,3769439001,56,Back,3769439007,212,12.4,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973345,755,1,2,75,32,bdfjkux9o0vtsdig5zsbhtysq,1,45.8,76,2022-09-10T14:07:34.181Z,2022-09-10T14:07:36Z,3769439197,212,19.1,3769439199,213,5.9,3769439193,140,62.5,3769439191,56,Center,3769439195,141,64.8,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973363,756,1,2,75,34,bdfjkux9o0vtsdig5zsbhtysq,0,62.5,64.8,2022-09-10T14:07:36.428Z,2022-09-10T14:07:38Z,3769439267,213,1.7,3769439283,156,,3769439263,141,80.0,3769439261,140,61.3,3769439259,56,Left,3769439265,212,10.4,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973383,535,8,2,75,36,9s9jvki6htleffykj88qcpwpy,1,40.5,12.5,2022-09-10T14:07:38.548Z,2022-09-10T14:07:38Z,3769439397,56,Back,,,,,,,,,,,,,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973425,757,1,2,75,36,bdfjkux9o0vtsdig5zsbhtysq,1,57.5,82.7,2022-09-10T14:07:38.861Z,2022-09-10T14:07:40Z,3769439601,141,85.3,3769439603,212,6.4,3769439605,213,0.3,3769439599,140,63.4,3769439597,56,Left,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973453,758,1,2,75,38,bdfjkux9o0vtsdig5zsbhtysq,1,62.8,83.3,2022-09-10T14:07:40.428Z,2022-09-10T14:07:41Z,3769439763,212,9.5,3769439761,141,72.9,3769439757,56,Center,3769439759,140,56.7,3769439765,213,4.0,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973497,759,1,2,75,39,bdfjkux9o0vtsdig5zsbhtysq,1,56.7,72.9,2022-09-10T14:07:41.644Z,2022-09-10T14:07:43Z,3769439967,212,13.8,3769439963,140,44.3,3769439961,56,Back,3769439965,141,79.7,3769439971,213,2.8,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973583,760,1,2,75,41,bdfjkux9o0vtsdig5zsbhtysq,1,44.3,79.7,2022-09-10T14:07:43.492Z,2022-09-10T14:07:46Z,3769440335,212,26.8,3769440333,141,43.6,3769440331,140,54.5,3769440337,213,5.1,3769440329,56,Center,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973647,761,1,2,75,44,bdfjkux9o0vtsdig5zsbhtysq,1,54.5,43.6,2022-09-10T14:07:46.708Z,2022-09-10T14:07:49Z,3769440639,141,12.6,3769440629,56,Back,3769440645,213,4.5,3769440643,212,21.7,3769440635,140,49.6,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973707,762,1,2,75,47,bdfjkux9o0vtsdig5zsbhtysq,0,54.3,13.5,2022-09-10T14:07:49.021Z,2022-09-10T14:07:51Z,3769440879,56,Center,3769440885,212,24.8,3769440883,141,23.9,3769440881,140,76.9,3769440887,213,0.3,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973771,536,1,2,75,50,9s9jvki6htleffykj88qcpwpy,1,20.9,69.7,2022-09-10T14:07:52.027Z,2022-09-10T14:07:53Z,3769441179,213,0.4,3769441173,140,32.3,3769441171,56,Back,3769441177,212,13.2,3769441175,141,77.8,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973775,537,49,2,75,51,9s9jvki6htleffykj88qcpwpy,1,32.3,77.8,2022-09-10T14:07:53.494Z,2022-09-10T14:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973819,538,1,2,75,51,9s9jvki6htleffykj88qcpwpy,1,32.3,77.8,2022-09-10T14:07:53.763Z,2022-09-10T14:07:55Z,3769441395,213,2.8,3769441385,56,Back,3769441391,141,83.3,3769441393,212,11.5,3769441389,140,21.9,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973831,539,43,2,75,53,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-09-10T14:07:55.381Z,2022-09-10T14:07:59Z,3769441965,144,49,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973885,540,1,2,75,54,9s9jvki6htleffykj88qcpwpy,0,18.2,88.3,2022-09-10T14:07:56.710Z,2022-09-10T14:07:58Z,3769441695,140,55.2,3769441703,1,,3769441701,213,0.1,3769441697,141,92.3,3769441693,56,Left,3769441691,155,,3769441699,212,38.9,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457973881,763,49,2,75,55,bdfjkux9o0vtsdig5zsbhtysq,1,41.3,8.3,2022-09-10T14:07:57.904Z,2022-09-10T14:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974019,764,1,2,75,58,bdfjkux9o0vtsdig5zsbhtysq,1,53.2,4.7,2022-09-10T14:07:59.996Z,2022-09-10T14:08:03Z,3769442393,141,30.6,3769442389,56,Center,3769442391,140,67.2,3769442399,212,22.9,3769442401,213,0.9,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974055,765,1,2,76,1,bdfjkux9o0vtsdig5zsbhtysq,1,67.2,30.6,2022-09-10T14:08:03.404Z,2022-09-10T14:08:04Z,3769442611,213,2.2,3769442599,56,Center,3769442605,141,51.8,3769442609,212,18.1,3769442601,140,56.7,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974083,766,1,2,76,2,bdfjkux9o0vtsdig5zsbhtysq,1,56.7,51.8,2022-09-10T14:08:04.468Z,2022-09-10T14:08:05Z,3769442737,212,5.1,3769442739,213,4.6,3769442731,56,Center,3769442733,140,56.3,3769442735,141,44.3,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974233,767,1,2,76,3,bdfjkux9o0vtsdig5zsbhtysq,1,56.3,44.3,2022-09-10T14:08:05.637Z,2022-09-10T14:08:10Z,3769443461,213,2.2,3769443447,140,42.8,3769443457,212,23.2,3769443453,141,71.4,3769443439,56,Back,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974323,768,1,2,76,8,bdfjkux9o0vtsdig5zsbhtysq,1,44.7,81.2,2022-09-10T14:08:10.789Z,2022-09-10T14:08:15Z,3769443899,213,4.3,3769443891,56,Back,3769443893,140,39.1,3769443897,212,13.6,3769443895,141,63.1,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974361,769,1,2,76,13,bdfjkux9o0vtsdig5zsbhtysq,1,41.8,63.6,2022-09-10T14:08:15.407Z,2022-09-10T14:08:18Z,3769444077,212,43.2,3769444073,141,3.5,3769444059,196,,3769444057,155,,3769444067,140,55.1,3769444063,56,Right,3769444081,213,5.0,3769444083,1,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974445,770,1,2,76,16,bdfjkux9o0vtsdig5zsbhtysq,1,45.9,5.6,2022-09-10T14:08:17.980Z,2022-09-10T14:08:22Z,3769444439,141,19.8,3769444437,140,39.0,3769444441,212,12.1,3769444443,213,2.2,3769444435,56,Back,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974493,771,1,2,76,20,bdfjkux9o0vtsdig5zsbhtysq,1,39,19.8,2022-09-10T14:08:22.364Z,2022-09-10T14:08:24Z,3769444655,213,0.2,3769444647,56,Center,3769444649,140,59.9,3769444651,141,26.2,3769444653,212,22.4,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974545,772,1,2,76,22,bdfjkux9o0vtsdig5zsbhtysq,1,59.9,26.2,2022-09-10T14:08:24.580Z,2022-09-10T14:08:27Z,3769444891,140,62.3,3769444889,56,Center,3769444901,212,4.6,3769444907,213,1.0,3769444895,141,31.9,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974625,773,1,2,76,25,bdfjkux9o0vtsdig5zsbhtysq,1,62.3,31.9,2022-09-10T14:08:27.084Z,2022-09-10T14:08:30Z,3769445273,56,Center,3769445279,141,60.9,3769445283,213,1.6,3769445281,212,19.7,3769445275,140,61.8,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974709,774,1,2,76,28,bdfjkux9o0vtsdig5zsbhtysq,0,72.6,73.8,2022-09-10T14:08:30.284Z,2022-09-10T14:08:33Z,3769445679,56,Left,3769445685,212,17.7,3769445681,140,86.2,3769445683,141,89.1,3769445687,213,0.6,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974773,541,49,2,76,34,9s9jvki6htleffykj88qcpwpy,1,11.1,15.3,2022-09-10T14:08:36.068Z,2022-09-10T14:08:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974813,542,1,2,76,34,9s9jvki6htleffykj88qcpwpy,1,11.1,15.3,2022-09-10T14:08:36.556Z,2022-09-10T14:08:38Z,3769446213,141,35.7,3769446211,140,11.8,3769446217,213,1.5,3769446209,56,Back,3769446215,212,13.9,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974835,543,1,2,76,36,9s9jvki6htleffykj88qcpwpy,0,11.8,35.7,2022-09-10T14:08:38.126Z,2022-09-10T14:08:39Z,3769446321,141,0.0,3769446323,212,34.5,3769446327,1,,3769446315,155,,3769446319,140,34.8,3769446317,56,Back,3769446325,213,5.5,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974841,544,5,2,76,36,9s9jvki6htleffykj88qcpwpy,0,33.3,-1.1,2022-09-10T14:08:38.948Z,2022-09-10T14:08:43Z,3769446371,347,,3769446765,233,775,3769446369,56,Back,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974909,775,5,2,76,36,bdfjkux9o0vtsdig5zsbhtysq,1,66.7,101.1,2022-09-10T14:08:38.948Z,2022-09-10T14:26:10Z,3769446673,56,Left,3769446719,233,544,3769446675,347,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974939,776,1,2,76,40,bdfjkux9o0vtsdig5zsbhtysq,1,68.2,100,2022-09-10T14:08:42.812Z,2022-09-10T14:08:44Z,3769446855,213,4.3,3769446845,140,63.7,3769446841,107,,3769446849,141,86.8,3769446843,56,Left,3769446851,212,11.2,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457974975,777,1,2,76,42,bdfjkux9o0vtsdig5zsbhtysq,1,63.7,86.8,2022-09-10T14:08:44.453Z,2022-09-10T14:08:46Z,3769447079,56,Left,3769447085,212,8.7,3769447083,141,93.9,3769447081,140,70.6,3769447087,213,0.6,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975011,778,1,2,76,44,bdfjkux9o0vtsdig5zsbhtysq,1,70.3,89.9,2022-09-10T14:08:46.589Z,2022-09-10T14:08:48Z,3769447245,56,Center,3769447253,213,5.1,3769447251,212,10.7,3769447247,140,74.0,3769447249,141,75.3,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975027,779,1,2,76,46,bdfjkux9o0vtsdig5zsbhtysq,0,74,75.3,2022-09-10T14:08:47.996Z,2022-09-10T14:08:50Z,3769447501,233,545,3769447499,236,,3769447325,140,75.2,3769447329,212,1.3,3769447323,56,Center,3769447505,286,,3769447331,213,0.1,3769447327,141,75.4,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975049,545,74,2,76,46,9s9jvki6htleffykj88qcpwpy,1,25.9,25.2,2022-09-10T14:08:47.997Z,2022-09-10T14:26:15Z,3769447415,56,Back,3769447417,285,,3769447531,233,779,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975149,780,1,2,76,50,bdfjkux9o0vtsdig5zsbhtysq,0,77.3,91.7,2022-09-10T14:08:52.772Z,2022-09-10T14:08:53Z,3769447907,212,4.3,3769447903,141,93.2,3769447897,56,Left,3769447911,213,2.9,3769447899,140,73.3,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975205,781,1,2,76,52,bdfjkux9o0vtsdig5zsbhtysq,1,73.5,87.2,2022-09-10T14:08:54.756Z,2022-09-10T14:08:57Z,3769448165,212,18.4,3769448159,56,Center,3769448167,213,4.1,3769448163,141,65.8,3769448161,140,62.8,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975259,782,1,2,76,54,bdfjkux9o0vtsdig5zsbhtysq,1,62.8,65.8,2022-09-10T14:08:56.941Z,2022-09-10T14:09:00Z,3769448481,213,3.5,3769448475,140,45.0,3769448473,56,Back,3769448479,212,20.0,3769448477,141,55.5,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975339,783,1,2,76,57,bdfjkux9o0vtsdig5zsbhtysq,1,45,55.5,2022-09-10T14:08:59.940Z,2022-09-10T14:09:09Z,3769448867,140,54.6,3769448869,141,30.7,3769448865,56,Center,3769448873,213,5.3,3769448871,212,19.6,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975461,784,1,2,77,1,bdfjkux9o0vtsdig5zsbhtysq,1,54.6,30.7,2022-09-10T14:09:03.324Z,2022-09-10T14:09:08Z,3769449415,212,13.1,3769449409,56,Back,3769449417,213,2.3,3769449413,141,45.1,3769449411,140,46.3,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975627,785,1,2,77,8,bdfjkux9o0vtsdig5zsbhtysq,1,46.6,43.1,2022-09-10T14:09:10.669Z,2022-09-10T14:09:16Z,3769450229,140,62.2,3769450227,56,Right,3769450231,141,7.0,3769450233,212,29.5,3769450235,213,5.3,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975665,786,1,2,77,14,bdfjkux9o0vtsdig5zsbhtysq,1,62.2,7,2022-09-10T14:09:16.205Z,2022-09-10T14:09:17Z,3769450455,56,Right,3769450463,213,2.5,3769450461,212,10.7,3769450459,141,16.4,3769450457,140,54.0,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975709,787,1,2,77,15,bdfjkux9o0vtsdig5zsbhtysq,1,55.2,17.7,2022-09-10T14:09:17.669Z,2022-09-10T14:09:20Z,3769450683,213,0.6,3769450681,212,8.9,3769450675,56,Center,3769450679,141,25.6,3769450677,140,62.0,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975737,788,1,2,77,18,bdfjkux9o0vtsdig5zsbhtysq,1,62,25.6,2022-09-10T14:09:20.189Z,2022-09-10T14:09:22Z,3769450847,56,Right,3769450855,213,5.1,3769450849,140,66.0,3769450853,212,12.6,3769450851,141,8.2,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975793,789,1,2,77,19,bdfjkux9o0vtsdig5zsbhtysq,1,66,8.2,2022-09-10T14:09:21.884Z,2022-09-10T14:09:24Z,3769451125,56,Center,3769451129,141,24.9,3769451127,140,66.7,3769451133,213,1.5,3769451131,212,11.4,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975885,790,1,2,77,22,bdfjkux9o0vtsdig5zsbhtysq,1,68.3,27.7,2022-09-10T14:09:24.356Z,2022-09-10T14:09:29Z,3769451559,140,74.3,3769451565,213,0.3,3769451557,56,Center,3769451561,141,31.0,3769451563,212,6.7,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975951,791,1,2,77,27,bdfjkux9o0vtsdig5zsbhtysq,1,74.3,31,2022-09-10T14:09:29.118Z,2022-09-10T14:09:53Z,3769451845,140,79.7,3769454135,210,13,3769451851,213,0.6,3769451847,141,37.3,3769451843,56,Center,3769451849,212,7.1,3769451841,168,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457975957,792,13,2,77,29,bdfjkux9o0vtsdig5zsbhtysq,1,79.7,37.3,2022-09-10T14:09:31.157Z,2022-09-10T14:09:54Z,3769454185,83,,3769454195,103,2.8,3769454193,102,58.5,3769454203,230,98.9,3769451869,18,,3769451867,22,,3769452513,20,,3769451871,56,Center,7ak0q2t9ex8rcov81012amuad,C. Sow,,3769454197,215,,3769454187,29,3769454207,231,,49.5,3769454189,55,,,,,,,,,,,,,,,791,,
2457975935,546,5,2,77,29,9s9jvki6htleffykj88qcpwpy,1,-1.5,42.4,2022-09-10T14:09:31.694Z,2022-09-10T14:11:13Z,3769451773,346,,3769462197,233,799,3769451771,56,Back,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457977277,799,5,2,77,29,bdfjkux9o0vtsdig5zsbhtysq,0,101.5,57.6,2022-09-10T14:09:31.694Z,2022-09-10T14:26:10Z,3769462201,233,546,3769458451,346,,3769458447,56,Center,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976437,547,1,2,77,50,9s9jvki6htleffykj88qcpwpy,1,4.4,38.6,2022-09-10T14:09:52.580Z,2022-09-10T14:11:20Z,3769454339,212,36.1,3769454345,1,,3769454329,140,20.7,3769454323,124,,3769454325,56,Back,3769454349,237,,3769454343,213,1.1,3769454335,141,85.3,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976491,548,1,2,77,53,9s9jvki6htleffykj88qcpwpy,1,21.8,84.8,2022-09-10T14:09:55.796Z,2022-09-10T14:09:58Z,3769454595,212,12.4,3769454597,213,4.5,3769454591,140,19.4,3769454589,56,Back,3769454593,141,67.0,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976667,549,1,2,77,56,9s9jvki6htleffykj88qcpwpy,1,24.7,67.3,2022-09-10T14:09:58.235Z,2022-09-10T14:10:05Z,3769455385,140,35.0,3769455387,141,56.0,3769455383,56,Back,3769455389,212,13.3,3769455391,213,5.7,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976699,550,1,2,78,3,9s9jvki6htleffykj88qcpwpy,1,29.9,44.2,2022-09-10T14:10:05.716Z,2022-09-10T14:10:07Z,3769455561,213,4.1,3769455553,56,Back,3769455559,212,20.0,3769455557,141,19.8,3769455555,140,19.2,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976711,551,1,2,78,4,9s9jvki6htleffykj88qcpwpy,0,19.2,19.8,2022-09-10T14:10:06.851Z,2022-09-10T14:10:07Z,3769455607,213,5.5,3769455603,141,0.0,3769455601,140,32.8,3769455605,212,20.4,3769455597,56,Back,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976715,552,5,2,78,5,9s9jvki6htleffykj88qcpwpy,0,33.4,-1.6,2022-09-10T14:10:07.332Z,2022-09-10T14:10:08Z,3769455677,233,793,3769455623,347,,3769455621,56,Back,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976705,793,5,2,78,5,bdfjkux9o0vtsdig5zsbhtysq,1,66.6,101.6,2022-09-10T14:10:07.332Z,2022-09-10T14:26:10Z,3769455571,347,,3769455569,56,Left,3769455645,233,552,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976843,794,1,2,78,8,bdfjkux9o0vtsdig5zsbhtysq,1,66,100,2022-09-10T14:10:10.093Z,2022-09-10T14:10:14Z,3769456301,56,Back,3769456309,213,3.5,3769456303,140,44.7,3769456299,107,,3769456307,212,24.0,3769456311,1,,3769456305,141,88.6,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976913,795,1,2,78,12,bdfjkux9o0vtsdig5zsbhtysq,1,44.8,84.8,2022-09-10T14:10:14.189Z,2022-09-10T14:10:17Z,3769456641,140,37.3,3769456643,141,52.2,3769456647,213,4.4,3769456639,56,Back,3769456645,212,23.5,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
