id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/15/value
2472851123,840,1,2,80,7,e5hsx8fzufp57tv4oehbz0qht,1,34.7,94.5,2022-10-16T12:20:52.998Z,2022-10-16T12:20:55Z,3848635239,213,4.1,3848635235,212,15.2,3848635233,141,76.7,3848635229,140,25.9,3848635227,56,Back,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851177,841,1,2,80,9,e5hsx8fzufp57tv4oehbz0qht,1,25.7,76.4,2022-10-16T12:20:55.630Z,2022-10-16T12:20:59Z,3848635479,140,34.6,3848635481,141,58.4,3848635483,212,15.4,3848635477,56,Back,3848635485,213,5.4,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851189,842,1,2,80,13,e5hsx8fzufp57tv4oehbz0qht,0,43.4,47.2,2022-10-16T12:20:59.442Z,2022-10-16T12:21:00Z,3848635545,155,,3848635555,212,34.1,3848635553,141,10.1,3848635547,56,Right,3848635559,1,,3848635557,213,5.5,3848635549,140,65.3,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851219,616,1,2,80,14,114h4h9ekimxmk95iypp478kk,0,34.8,82.9,2022-10-16T12:21:00.135Z,2022-10-16T12:21:02Z,3848635699,3,,3848635711,213,0.2,3848635707,212,14.5,3848635701,56,Back,3848635705,141,86.6,3848635703,140,48.4,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851287,843,1,2,80,17,e5hsx8fzufp57tv4oehbz0qht,1,52.7,10.1,2022-10-16T12:21:03.470Z,2022-10-16T12:21:06Z,3848636087,56,Right,3848636095,213,0.5,3848636089,140,58.9,3848636091,141,14.9,3848636093,212,7.3,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851291,844,50,2,80,19,e5hsx8fzufp57tv4oehbz0qht,1,62.9,14.5,2022-10-16T12:21:05.718Z,2022-10-16T12:21:26Z,3848636121,56,Right,3848636327,233,617,3848636123,286,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851309,617,7,2,80,19,114h4h9ekimxmk95iypp478kk,0,37.1,85.5,2022-10-16T12:21:05.719Z,2022-10-16T12:21:25Z,3848636217,56,Back,3848636289,233,844,3848636219,285,,,,,,,,,,,,,,,,,aqmo5o52e5mhbbzgdquivsm50,M. Dehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851341,845,1,2,80,21,e5hsx8fzufp57tv4oehbz0qht,1,67.3,10.7,2022-10-16T12:21:07.519Z,2022-10-16T12:21:09Z,3848636385,140,66.4,3848636383,56,Right,3848636389,212,6.2,3848636391,213,4.6,3848636387,141,1.7,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851401,846,1,2,80,22,e5hsx8fzufp57tv4oehbz0qht,1,66.3,2,2022-10-16T12:21:08.976Z,2022-10-16T12:21:13Z,3848636753,140,65.4,3848636757,212,18.5,3848636751,56,Center,3848636755,141,29.2,3848636759,213,1.6,3848636749,155,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851421,847,1,2,80,27,e5hsx8fzufp57tv4oehbz0qht,1,62.5,29.4,2022-10-16T12:21:12.991Z,2022-10-16T12:21:15Z,3848636887,56,Back,3848636895,213,3.0,3848636889,140,49.0,3848636891,141,32.5,3848636893,212,14.3,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851453,848,1,2,80,29,e5hsx8fzufp57tv4oehbz0qht,1,51.2,32.2,2022-10-16T12:21:15.054Z,2022-10-16T12:21:16Z,3848637037,212,23.7,3848637025,56,Center,3848637029,140,51.9,3848637033,141,67.0,3848637039,213,1.5,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851531,849,1,2,80,30,e5hsx8fzufp57tv4oehbz0qht,1,51.9,67,2022-10-16T12:21:16.687Z,2022-10-16T12:21:20Z,3848637435,213,1.1,3848637427,56,Left,3848637431,141,95.9,3848637433,212,21.8,3848637429,140,60.9,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851571,850,1,2,80,34,e5hsx8fzufp57tv4oehbz0qht,0,61.8,96.2,2022-10-16T12:21:20.686Z,2022-10-16T12:21:23Z,3848637653,56,Center,3848637657,141,35.5,3848637651,155,,3848637655,140,100.0,3848637661,213,5.5,3848637659,212,58.0,3848637649,2,,3848637663,1,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851595,618,5,2,80,37,114h4h9ekimxmk95iypp478kk,1,-0.7,65.6,2022-10-16T12:21:23.110Z,2022-10-16T12:21:29Z,3848637803,346,,3848637839,233,851,3848637801,56,Back,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851573,851,5,2,80,37,e5hsx8fzufp57tv4oehbz0qht,0,100.7,34.4,2022-10-16T12:21:23.110Z,2022-10-16T12:21:29Z,3848637671,346,,3848637669,56,Center,3848637871,233,618,,,,,,,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851877,619,1,2,80,49,114h4h9ekimxmk95iypp478kk,1,3.6,51.8,2022-10-16T12:21:35.415Z,2022-10-16T12:21:39Z,3848639139,56,Back,3848639145,212,19.4,3848639151,237,,3848639147,213,5.0,3848639141,140,9.3,3848639143,141,24.7,3848639137,124,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851903,620,1,2,80,52,114h4h9ekimxmk95iypp478kk,0,9.3,24.7,2022-10-16T12:21:38.168Z,2022-10-16T12:21:53Z,3848639235,155,,3848639239,140,14.2,3848639245,213,6.2,3848639241,141,23.9,3848639237,56,Back,3848639243,212,5.2,,,,,,,c03fkophg1op7oov8hj7egx78,L. Autin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851945,853,49,2,80,55,e5hsx8fzufp57tv4oehbz0qht,1,77.4,92.3,2022-10-16T12:21:41.880Z,2022-10-16T12:22:07Z,,,,,,,,,,,,,,,,,,,,,,,,,e92r83de4v94lcbngexwe2oes,I. Benyahia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851979,854,1,2,80,56,e5hsx8fzufp57tv4oehbz0qht,0,74.9,92.4,2022-10-16T12:21:42.709Z,2022-10-16T12:21:46Z,3848639663,233,621,3848639627,155,,3848639635,212,4.0,3848639657,236,,3848639671,286,,3848639629,56,Left,3848639633,141,86.5,3848639631,140,75.3,e92r83de4v94lcbngexwe2oes,I. Benyahia,,3848639637,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851957,621,74,2,80,56,114h4h9ekimxmk95iypp478kk,1,22.4,8.3,2022-10-16T12:21:42.710Z,2022-10-16T12:21:46Z,3848639517,56,Back,3848639725,233,854,3848639519,285,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472851923,852,61,2,80,56,e5hsx8fzufp57tv4oehbz0qht,1,88.5,78.2,2022-10-16T12:21:42.830Z,2022-10-16T12:21:42Z,3848639373,56,Center,,,,,,,,,,,,,,,,,,,,,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852007,622,49,2,80,59,114h4h9ekimxmk95iypp478kk,1,24.2,11.1,2022-10-16T12:21:45.064Z,2022-10-16T12:21:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852017,623,50,2,80,59,114h4h9ekimxmk95iypp478kk,1,26.8,9.1,2022-10-16T12:21:45.529Z,2022-10-16T12:21:49Z,3848639829,285,,3848639827,56,Back,3848640053,233,855,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852035,855,7,2,80,59,e5hsx8fzufp57tv4oehbz0qht,1,73.2,90.9,2022-10-16T12:21:45.530Z,2022-10-16T12:21:48Z,3848639925,56,Left,3848639923,167,,3848639985,233,623,3848639927,286,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852033,624,5,2,81,0,114h4h9ekimxmk95iypp478kk,1,22.8,-1.1,2022-10-16T12:21:46.215Z,2022-10-16T12:22:15Z,3848639911,56,Back,3848639913,347,,3848640059,233,856,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852041,856,5,2,81,0,e5hsx8fzufp57tv4oehbz0qht,0,77.2,101.1,2022-10-16T12:21:46.215Z,2022-10-16T12:22:15Z,3848639959,56,Left,3848639961,347,,3848640065,233,624,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852171,625,1,2,81,6,114h4h9ekimxmk95iypp478kk,1,20.6,0,2022-10-16T12:21:52.743Z,2022-10-16T12:21:55Z,3848640667,56,Back,3848640675,213,0.6,3848640665,107,,3848640671,141,8.5,3848640673,212,13.4,3848640669,140,31.4,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852187,626,1,2,81,7,114h4h9ekimxmk95iypp478kk,0,31.4,8.5,2022-10-16T12:21:53.638Z,2022-10-16T12:21:55Z,3848640727,140,36.2,3848640729,141,14.4,3848640733,213,0.7,3848640725,56,Back,3848640731,212,6.4,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852207,857,49,2,81,10,e5hsx8fzufp57tv4oehbz0qht,1,68.2,93.6,2022-10-16T12:21:56.766Z,2022-10-16T12:21:56Z,,,,,,,,,,,,,,,,,,,,,,,,,e92r83de4v94lcbngexwe2oes,I. Benyahia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852241,858,1,2,81,10,e5hsx8fzufp57tv4oehbz0qht,1,68.2,93.6,2022-10-16T12:21:56.942Z,2022-10-16T12:21:58Z,3848641025,56,Center,3848641031,212,12.3,3848641029,141,76.0,3848641033,213,4.9,3848641027,140,70.8,,,,,,,,,,e92r83de4v94lcbngexwe2oes,I. Benyahia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852245,859,61,2,81,12,e5hsx8fzufp57tv4oehbz0qht,0,70.8,76,2022-10-16T12:21:58.814Z,2022-10-16T12:21:59Z,3848641053,56,Center,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852305,627,1,2,81,12,114h4h9ekimxmk95iypp478kk,1,23.7,27.7,2022-10-16T12:21:58.935Z,2022-10-16T12:22:01Z,3848641337,56,Back,3848641343,212,8.4,3848641341,141,27.4,3848641345,213,6.3,3848641339,140,31.7,,,,,,,,,,c03fkophg1op7oov8hj7egx78,L. Autin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852311,628,49,2,81,14,114h4h9ekimxmk95iypp478kk,1,31.7,27.4,2022-10-16T12:22:00.070Z,2022-10-16T12:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852353,629,1,2,81,15,114h4h9ekimxmk95iypp478kk,1,32.1,19.7,2022-10-16T12:22:01.111Z,2022-10-16T12:22:04Z,3848641555,56,Back,3848641561,212,9.3,3848641563,213,4.4,3848641559,141,6.8,3848641557,140,29.3,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852505,630,1,2,81,16,114h4h9ekimxmk95iypp478kk,1,28.4,7.1,2022-10-16T12:22:02.743Z,2022-10-16T12:22:12Z,3848642333,213,0.1,3848642329,141,8.0,3848642331,212,6.6,3848642325,56,Back,3848642327,140,34.7,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852507,631,3,2,81,24,114h4h9ekimxmk95iypp478kk,0,38.6,5,2022-10-16T12:22:10.535Z,2022-10-16T12:22:14Z,3848642337,56,Back,3848642423,233,860,3848642339,286,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852515,860,7,2,81,24,e5hsx8fzufp57tv4oehbz0qht,1,61.4,95,2022-10-16T12:22:10.536Z,2022-10-16T12:22:13Z,3848642413,233,631,3848642375,285,,3848642373,56,Left,3848642371,167,,,,,,,,,,,,,,e92r83de4v94lcbngexwe2oes,I. Benyahia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852525,632,5,2,81,25,114h4h9ekimxmk95iypp478kk,1,37.6,-2,2022-10-16T12:22:11.911Z,2022-10-16T12:22:15Z,3848642425,233,861,3848642417,56,Back,3848642419,347,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852519,861,5,2,81,25,e5hsx8fzufp57tv4oehbz0qht,0,62.4,102,2022-10-16T12:22:11.911Z,2022-10-16T12:22:16Z,3848642391,56,Left,3848642393,347,,3848642467,233,632,,,,,,,,,,,,,,,,e92r83de4v94lcbngexwe2oes,I. Benyahia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852689,633,1,2,81,34,114h4h9ekimxmk95iypp478kk,1,32.5,0,2022-10-16T12:22:20.582Z,2022-10-16T12:22:24Z,3848643307,107,,3848643319,1,,3848643315,212,22.1,3848643317,213,0.3,3848643309,56,Right,3848643311,140,52.7,3848643313,141,7.6,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852707,634,1,2,81,36,114h4h9ekimxmk95iypp478kk,0,52.7,7.6,2022-10-16T12:22:22.967Z,2022-10-16T12:22:25Z,3848643411,141,13.5,3848643409,140,58.8,3848643405,168,,3848643413,212,7.6,3848643407,56,Right,3848643403,3,,3848643415,213,0.6,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852761,862,43,2,81,41,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-10-16T12:22:27.334Z,2022-10-16T12:25:26Z,3848643687,140,36.7,3848643689,141,96.2,3848643691,212,5.8,3848643693,213,2.1,3848643685,56,Back,3848657571,144,1,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852821,863,4,2,81,46,e5hsx8fzufp57tv4oehbz0qht,1,38.4,95.2,2022-10-16T12:22:32.294Z,2022-10-16T12:25:17Z,3848644287,233,635,3848644003,13,,3848644005,56,Back,3848644011,286,,3848644009,265,,3848644007,152,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472852863,635,4,2,81,46,114h4h9ekimxmk95iypp478kk,0,61.6,4.8,2022-10-16T12:22:32.295Z,2022-10-16T12:25:12Z,3848644233,265,,3848644229,56,Right,3848644293,233,863,3848644231,152,,3848644227,13,,3848644235,285,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853061,864,1,2,81,59,e5hsx8fzufp57tv4oehbz0qht,1,39.3,98,2022-10-16T12:22:45.782Z,2022-10-16T12:22:48Z,3848645347,213,4.4,3848645341,140,35.1,3848645337,152,,3848645343,141,80.5,3848645335,5,,3848645339,56,Back,3848645345,212,12.7,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853123,865,1,2,82,2,e5hsx8fzufp57tv4oehbz0qht,1,33.5,77.8,2022-10-16T12:22:48.758Z,2022-10-16T12:22:52Z,3848645679,141,48.4,3848645681,212,20.0,3848645675,56,Back,3848645683,213,4.7,3848645677,140,33.4,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853149,866,1,2,82,6,e5hsx8fzufp57tv4oehbz0qht,1,37.3,40.6,2022-10-16T12:22:52.407Z,2022-10-16T12:22:54Z,3848645865,213,5.1,3848645857,56,Back,3848645859,140,43.2,3848645863,212,16.4,3848645861,141,18.3,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853217,867,1,2,82,8,e5hsx8fzufp57tv4oehbz0qht,1,43,18,2022-10-16T12:22:54.286Z,2022-10-16T12:22:58Z,3848646177,141,33.6,3848646173,56,Back,3848646179,212,15.8,3848646181,213,2.4,3848646175,140,31.9,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853287,868,1,2,82,12,e5hsx8fzufp57tv4oehbz0qht,1,36.5,40.6,2022-10-16T12:22:58.463Z,2022-10-16T12:23:04Z,3848646561,140,37.8,3848646567,213,1.5,3848646559,56,Back,3848646565,212,23.8,3848646563,141,75.6,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853325,869,1,2,82,17,e5hsx8fzufp57tv4oehbz0qht,1,52.9,82.6,2022-10-16T12:23:03.886Z,2022-10-16T12:23:07Z,3848646773,56,Left,3848646777,141,96.3,3848646775,140,58.5,3848646779,212,11.0,3848646781,213,1.0,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853327,870,3,2,82,19,e5hsx8fzufp57tv4oehbz0qht,0,61.2,93.3,2022-10-16T12:23:05.510Z,2022-10-16T12:23:09Z,3848646951,233,636,3848646791,286,,3848646789,56,Left,,,,,,,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853347,636,7,2,82,19,114h4h9ekimxmk95iypp478kk,1,38.8,6.7,2022-10-16T12:23:05.511Z,2022-10-16T12:23:09Z,3848646897,285,,3848646895,56,Back,3848646917,233,870,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853353,637,49,2,82,21,114h4h9ekimxmk95iypp478kk,1,45.1,11.7,2022-10-16T12:23:07.239Z,2022-10-16T12:23:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853339,871,43,2,82,22,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-10-16T12:23:08.505Z,2022-10-16T12:23:11Z,3848646845,56,Left,3848647037,144,61,,,,,,,,,,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853451,638,50,2,82,29,114h4h9ekimxmk95iypp478kk,1,88,16.1,2022-10-16T12:23:15.051Z,2022-10-16T12:23:18Z,3848647587,233,872,3848647409,56,Right,3848647411,286,,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853467,872,7,2,82,29,e5hsx8fzufp57tv4oehbz0qht,1,12,83.9,2022-10-16T12:23:15.052Z,2022-10-16T12:23:17Z,3848647559,233,638,3848647491,56,Back,3848647493,285,,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853475,873,49,2,82,31,e5hsx8fzufp57tv4oehbz0qht,1,13.5,84.5,2022-10-16T12:23:17.265Z,2022-10-16T12:23:17Z,,,,,,,,,,,,,,,,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853597,874,1,2,82,36,e5hsx8fzufp57tv4oehbz0qht,1,20.7,98.3,2022-10-16T12:23:22.191Z,2022-10-16T12:23:25Z,3848648093,56,Back,3848648095,140,25.4,3848648101,213,5.9,3848648099,212,5.3,3848648097,141,95.4,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853621,875,1,2,82,39,e5hsx8fzufp57tv4oehbz0qht,1,25.6,93.8,2022-10-16T12:23:25.334Z,2022-10-16T12:23:26Z,3848648211,141,97.4,3848648209,140,20.1,3848648213,212,6.3,3848648207,56,Back,3848648215,213,2.7,,,,,,,,,,e92r83de4v94lcbngexwe2oes,I. Benyahia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853655,876,1,2,82,40,e5hsx8fzufp57tv4oehbz0qht,0,20.1,97.4,2022-10-16T12:23:26.766Z,2022-10-16T12:23:29Z,3848648423,141,98.3,3848648425,212,11.7,3848648421,140,31.2,3848648427,213,0.1,3848648419,56,Back,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853663,639,8,2,82,41,114h4h9ekimxmk95iypp478kk,1,67,5.6,2022-10-16T12:23:27.943Z,2022-10-16T12:23:29Z,3848648471,56,Right,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853675,640,5,2,82,42,114h4h9ekimxmk95iypp478kk,0,65.2,-2,2022-10-16T12:23:28.486Z,2022-10-16T12:23:31Z,3848648579,233,877,3848648517,56,Right,3848648521,347,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853681,877,5,2,82,42,e5hsx8fzufp57tv4oehbz0qht,1,34.8,102,2022-10-16T12:23:28.486Z,2022-10-16T12:23:32Z,3848648553,56,Back,3848648555,347,,3848648557,233,640,,,,,,,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853859,878,1,2,82,58,e5hsx8fzufp57tv4oehbz0qht,1,31.5,100,2022-10-16T12:23:44.614Z,2022-10-16T12:23:47Z,3848649489,56,Back,3848649491,140,17.3,3848649499,212,15.9,3848649487,107,,3848649495,141,93.9,3848649505,213,3.5,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853927,879,1,2,83,1,e5hsx8fzufp57tv4oehbz0qht,1,17.8,87.2,2022-10-16T12:23:47.422Z,2022-10-16T12:23:51Z,3848649889,140,22.6,3848649891,141,48.7,3848649893,212,26.7,3848649887,56,Back,3848649895,213,4.9,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472853961,880,1,2,83,5,e5hsx8fzufp57tv4oehbz0qht,1,25.7,38,2022-10-16T12:23:51.487Z,2022-10-16T12:23:53Z,3848650113,212,20.8,3848650109,141,8.3,3848650117,213,5.0,3848650101,56,Back,3848650107,140,30.6,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472854027,881,1,2,83,7,e5hsx8fzufp57tv4oehbz0qht,1,31.1,13.1,2022-10-16T12:23:53.775Z,2022-10-16T12:23:58Z,3848650501,212,14.2,3848650497,140,22.2,3848650503,213,2.3,3848650499,141,28.9,3848650495,56,Back,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472854083,882,1,2,83,12,e5hsx8fzufp57tv4oehbz0qht,1,24.3,31.8,2022-10-16T12:23:57.991Z,2022-10-16T12:24:01Z,3848650819,213,1.4,3848650815,141,71.2,3848650811,56,Back,3848650817,212,27.2,3848650813,140,28.5,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472854115,883,1,2,83,14,e5hsx8fzufp57tv4oehbz0qht,0,31.1,67.8,2022-10-16T12:24:00.951Z,2022-10-16T12:24:02Z,3848650973,56,Center,3848650985,213,5.9,3848650971,155,,3848650977,141,47.0,3848650975,140,66.3,3848650987,1,,3848650981,212,39.6,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
