id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value
2480220687,431,1,2,47,1,drnln5nhp7dqype6j3upkoiqp,0,66.5,78.2,2022-11-01T09:08:36.098Z,2022-11-01T09:08:38Z,3887637961,141,43.1,3887637951,5,,3887637959,140,88.9,3887637953,155,,3887637967,1,,3887637965,213,5.5,3887637957,56,Center,3887637955,152,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,3887637963,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220697,421,12,2,47,4,114h4h9ekimxmk95iypp478kk,1,13,57.6,2022-11-01T09:08:38.647Z,2022-11-01T09:08:40Z,3887637989,141,46.4,3887637987,140,29.5,3887637985,56,Back,3887637991,212,18.9,3887637993,213,5.9,3887637995,15,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220717,432,44,2,47,6,drnln5nhp7dqype6j3upkoiqp,1,73.4,53.8,2022-11-01T09:08:40.914Z,2022-11-01T09:08:44Z,3887638063,286,,3887638065,233,422,3887638061,56,Center,,,,,,,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220705,422,44,2,47,6,114h4h9ekimxmk95iypp478kk,0,26.6,46.2,2022-11-01T09:08:40.915Z,2022-11-01T09:08:44Z,3887638073,233,432,3887638025,285,,3887638021,56,Back,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220727,433,2,2,47,6,drnln5nhp7dqype6j3upkoiqp,1,76.3,53.9,2022-11-01T09:08:41.569Z,2022-11-01T10:02:36Z,3887638107,140,87.1,3887638101,7,5vvgnuyaxp4x7hvzmgkku3pm2,3887638105,56,Center,3887638109,141,39.2,3887638103,3,,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220737,423,55,2,47,6,114h4h9ekimxmk95iypp478kk,1,13.2,47.9,2022-11-01T09:08:41.570Z,2022-11-01T10:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220871,424,1,2,47,41,114h4h9ekimxmk95iypp478kk,0,13.4,57.2,2022-11-01T09:09:16.087Z,2022-11-01T09:09:18Z,3887638537,212,38.8,3887638535,141,74.5,3887638539,213,0.3,3887638533,140,48.6,3887638531,56,Back,3887638529,241,,3887638541,1,,3887638527,157,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,3887638525,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220883,434,1,2,47,44,drnln5nhp7dqype6j3upkoiqp,1,47.1,15.9,2022-11-01T09:09:19.600Z,2022-11-01T09:09:22Z,3887638593,212,15.5,3887638595,213,0.0,3887638589,140,61.9,3887638591,141,15.9,3887638587,56,Right,3887638585,3,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220885,435,49,2,47,47,drnln5nhp7dqype6j3upkoiqp,1,62,15.9,2022-11-01T09:09:22.561Z,2022-11-01T09:09:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220893,436,1,2,47,48,drnln5nhp7dqype6j3upkoiqp,1,62,15.9,2022-11-01T09:09:22.881Z,2022-11-01T09:09:24Z,3887638621,56,Right,3887638627,212,11.4,3887638625,141,20.1,3887638623,140,72.5,3887638629,213,0.3,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220903,437,1,2,47,49,drnln5nhp7dqype6j3upkoiqp,1,72.5,20.1,2022-11-01T09:09:24.045Z,2022-11-01T09:09:26Z,3887638671,141,3.5,3887638667,56,Right,3887638675,213,4.1,3887638669,140,64.2,3887638673,212,14.3,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220931,438,1,2,47,51,drnln5nhp7dqype6j3upkoiqp,1,68.5,4.7,2022-11-01T09:09:25.985Z,2022-11-01T09:09:30Z,3887638769,212,19.7,3887638763,56,Right,3887638765,140,87.2,3887638767,141,7.3,3887638771,213,0.1,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220937,439,3,2,47,55,drnln5nhp7dqype6j3upkoiqp,0,87.2,7.3,2022-11-01T09:09:30.513Z,2022-11-01T09:09:31Z,3887638791,56,Right,3887638803,211,,3887638793,286,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220949,425,5,2,47,57,114h4h9ekimxmk95iypp478kk,1,-1,72.5,2022-11-01T09:09:32.114Z,2022-11-01T09:09:33Z,3887638873,233,440,3887638829,56,Back,3887638831,346,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480220957,440,5,2,47,57,drnln5nhp7dqype6j3upkoiqp,0,101,27.5,2022-11-01T09:09:32.114Z,2022-11-01T09:40:51Z,3887638877,233,425,3887638853,56,Center,3887638855,346,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221047,426,1,2,48,10,114h4h9ekimxmk95iypp478kk,1,5.2,50.7,2022-11-01T09:09:45.012Z,2022-11-01T09:09:49Z,3887639149,56,Back,3887639153,141,27.0,3887639157,213,5.0,3887639155,212,16.9,3887639147,124,,3887639163,237,,3887639151,140,9.9,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221059,427,1,2,48,15,114h4h9ekimxmk95iypp478kk,0,20.2,15.9,2022-11-01T09:09:49.751Z,2022-11-01T09:09:51Z,3887639189,140,50.6,3887639191,141,18.5,3887639187,56,Right,3887639185,155,,3887639193,212,32.0,3887639195,213,0.1,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221065,441,8,2,48,17,drnln5nhp7dqype6j3upkoiqp,1,54.1,80.9,2022-11-01T09:09:51.744Z,2022-11-01T09:09:52Z,3887639223,15,,3887639205,56,Left,,,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221093,428,1,2,48,18,114h4h9ekimxmk95iypp478kk,1,33.6,22.7,2022-11-01T09:09:53.575Z,2022-11-01T09:09:56Z,3887639289,3,,3887639291,56,Back,3887639299,213,5.8,3887639293,140,45.7,3887639297,212,14.7,3887639295,141,11.9,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221099,429,1,2,48,21,114h4h9ekimxmk95iypp478kk,0,45.7,9.7,2022-11-01T09:09:56.023Z,2022-11-01T09:09:56Z,3887639323,141,18.2,3887639329,1,,3887639317,157,,3887639327,213,0.2,3887639325,212,29.6,3887639319,56,Right,3887639321,140,73.3,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221113,442,1,2,48,22,drnln5nhp7dqype6j3upkoiqp,1,28,77.2,2022-11-01T09:09:56.928Z,2022-11-01T09:09:58Z,3887639363,56,Back,3887639369,212,13.8,3887639367,141,85.7,3887639365,140,39.9,3887639371,213,0.4,3887639361,3,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221117,443,49,2,48,24,drnln5nhp7dqype6j3upkoiqp,1,39.9,85.7,2022-11-01T09:09:58.735Z,2022-11-01T09:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221137,444,1,2,48,24,drnln5nhp7dqype6j3upkoiqp,1,39.9,85.7,2022-11-01T09:09:59.409Z,2022-11-01T09:10:05Z,3887639433,213,0.0,3887639431,212,25.0,3887639423,155,,3887639429,141,87.5,3887639427,140,63.7,3887639425,56,Left,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221139,445,43,2,48,30,drnln5nhp7dqype6j3upkoiqp,1,0,0,2022-11-01T09:10:05.378Z,2022-11-01T09:10:17Z,3887639597,144,61,3887639447,56,Left,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221165,446,4,2,48,33,drnln5nhp7dqype6j3upkoiqp,1,63,88.4,2022-11-01T09:10:08.582Z,2022-11-01T09:10:15Z,3887639521,13,,3887639539,233,430,3887639525,56,Left,3887639527,152,,3887639529,286,,3887639523,294,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221161,430,4,2,48,33,114h4h9ekimxmk95iypp478kk,0,37,11.6,2022-11-01T09:10:08.583Z,2022-11-01T09:10:12Z,3887639503,13,,3887639511,285,,3887639509,152,,3887639507,56,Back,3887639505,294,,3887639545,233,446,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221333,447,1,2,49,20,drnln5nhp7dqype6j3upkoiqp,1,58.3,90.3,2022-11-01T09:10:55.118Z,2022-11-01T09:10:58Z,3887640173,141,58.8,3887640179,1,,3887640169,56,Center,3887640163,5,,3887640177,213,5.7,3887640165,155,,3887640175,212,40.1,3887640167,152,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,3887640171,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221337,448,61,2,49,23,drnln5nhp7dqype6j3upkoiqp,0,90.6,58.8,2022-11-01T09:10:58.574Z,2022-11-01T09:10:58Z,3887640199,56,Center,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221343,431,49,2,49,25,114h4h9ekimxmk95iypp478kk,1,3,20.6,2022-11-01T09:11:00.147Z,2022-11-01T09:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221369,432,1,2,49,26,114h4h9ekimxmk95iypp478kk,1,3.2,19.2,2022-11-01T09:11:01.139Z,2022-11-01T09:11:03Z,3887640301,1,,3887640293,140,35.1,3887640299,213,0.2,3887640297,212,34.1,3887640295,141,28.6,3887640291,56,Back,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221391,433,1,2,49,28,114h4h9ekimxmk95iypp478kk,1,33,28.6,2022-11-01T09:11:03.269Z,2022-11-01T09:11:08Z,3887640379,56,Back,3887640381,140,27.3,3887640383,141,21.9,3887640387,213,3.8,3887640385,212,7.5,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221405,434,1,2,49,33,114h4h9ekimxmk95iypp478kk,1,25.5,16.2,2022-11-01T09:11:08.419Z,2022-11-01T09:11:10Z,3887640427,212,7.1,3887640425,141,11.6,3887640421,56,Back,3887640423,140,19.4,3887640429,213,3.6,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221407,435,1,2,49,35,114h4h9ekimxmk95iypp478kk,1,18,8.9,2022-11-01T09:11:09.719Z,2022-11-01T09:11:12Z,3887640445,212,9.7,3887640447,213,2.0,3887640439,56,Back,3887640443,141,22.1,3887640441,140,14.5,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221411,436,1,2,49,37,114h4h9ekimxmk95iypp478kk,0,13.4,15.3,2022-11-01T09:11:12.198Z,2022-11-01T09:11:14Z,3887640463,212,1.7,3887640457,56,Back,3887640455,157,,3887640465,213,5.9,3887640467,1,,3887640501,233,449,3887640459,140,14.9,3887640505,286,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,3887640461,141,14.3,3887640499,236,,,,,,,,,,,,,,,,,,,,,,,,
2480221417,449,74,2,49,37,drnln5nhp7dqype6j3upkoiqp,1,85.3,82.1,2022-11-01T09:11:12.199Z,2022-11-01T09:58:25Z,3887640515,233,436,3887640487,285,,3887640485,56,Left,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221431,437,5,2,49,39,114h4h9ekimxmk95iypp478kk,1,14.4,-1.6,2022-11-01T09:11:14.355Z,2022-11-01T09:11:16Z,3887640563,233,450,3887640555,56,Back,3887640557,347,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221427,450,5,2,49,39,drnln5nhp7dqype6j3upkoiqp,0,85.6,101.6,2022-11-01T09:11:14.355Z,2022-11-01T09:40:51Z,3887640545,347,,3887640573,233,437,3887640543,56,Left,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221451,438,1,2,49,44,114h4h9ekimxmk95iypp478kk,1,12.4,0,2022-11-01T09:11:18.999Z,2022-11-01T09:11:21Z,3887640689,107,,3887640691,56,Back,3887640693,140,25.7,3887640699,213,0.3,3887640697,212,14.7,3887640695,141,5.2,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221453,439,1,2,49,46,114h4h9ekimxmk95iypp478kk,1,25.7,5.2,2022-11-01T09:11:21.255Z,2022-11-01T09:11:22Z,3887640727,213,6.2,3887640725,212,16.0,3887640713,168,,3887640717,140,40.9,3887640715,56,Back,3887640721,141,4.3,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221479,440,1,2,49,48,114h4h9ekimxmk95iypp478kk,1,40.8,8,2022-11-01T09:11:23.380Z,2022-11-01T09:11:26Z,3887640863,141,5.3,3887640865,212,12.1,3887640867,213,6.1,3887640859,56,Right,3887640861,140,52.2,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221493,441,1,2,49,52,114h4h9ekimxmk95iypp478kk,1,65.7,12.2,2022-11-01T09:11:26.646Z,2022-11-01T09:11:29Z,3887640941,56,Right,3887640947,212,8.4,3887640945,141,11.4,3887640943,140,73.7,3887640949,213,6.2,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221495,442,61,2,49,55,114h4h9ekimxmk95iypp478kk,0,73.7,11.4,2022-11-01T09:11:29.670Z,2022-11-01T09:11:30Z,3887640961,56,Right,,,,,,,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221499,451,49,2,49,56,drnln5nhp7dqype6j3upkoiqp,1,28.9,87.8,2022-11-01T09:11:30.862Z,2022-11-01T09:11:30Z,,,,,,,,,,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221505,452,3,2,49,56,drnln5nhp7dqype6j3upkoiqp,0,26.8,87.6,2022-11-01T09:11:31.371Z,2022-11-01T09:11:33Z,3887641003,56,Back,3887641051,233,443,3887641005,285,,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221511,443,7,2,49,56,114h4h9ekimxmk95iypp478kk,0,73.2,12.4,2022-11-01T09:11:31.372Z,2022-11-01T09:11:33Z,3887641031,286,,3887641037,233,452,3887641029,56,Right,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221527,453,1,2,49,59,drnln5nhp7dqype6j3upkoiqp,1,35.4,86.2,2022-11-01T09:11:34.348Z,2022-11-01T09:11:35Z,3887641139,213,0.3,3887641133,140,43.6,3887641137,212,8.9,3887641135,141,89.6,3887641131,56,Back,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221537,454,1,2,50,1,drnln5nhp7dqype6j3upkoiqp,1,43.6,89.6,2022-11-01T09:11:35.674Z,2022-11-01T09:11:37Z,3887641191,212,5.4,3887641185,56,Back,3887641187,140,46.6,3887641189,141,96.0,3887641193,213,0.9,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221545,455,1,2,50,3,drnln5nhp7dqype6j3upkoiqp,0,58.5,91.2,2022-11-01T09:11:37.693Z,2022-11-01T09:11:38Z,3887641229,56,Left,3887641237,213,5.9,3887641235,212,15.5,3887641231,140,72.0,3887641233,141,82.0,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221553,444,49,2,50,5,114h4h9ekimxmk95iypp478kk,1,31.7,13.5,2022-11-01T09:11:39.653Z,2022-11-01T09:11:39Z,,,,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221565,445,1,2,50,5,114h4h9ekimxmk95iypp478kk,0,31.7,13.5,2022-11-01T09:11:39.898Z,2022-11-01T09:11:40Z,3887641299,157,,3887641307,212,25.7,3887641305,141,10.3,3887641303,140,56.1,3887641309,213,6.2,3887641301,56,Right,3887641311,1,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221571,456,49,2,50,6,drnln5nhp7dqype6j3upkoiqp,1,46.7,82.3,2022-11-01T09:11:41.451Z,2022-11-01T09:11:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221599,457,1,2,50,10,drnln5nhp7dqype6j3upkoiqp,1,54.2,67.6,2022-11-01T09:11:44.635Z,2022-11-01T09:11:46Z,3887641485,212,11.8,3887641487,213,4.6,3887641483,141,50.4,3887641481,140,52.9,3887641479,56,Center,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221625,458,1,2,50,12,drnln5nhp7dqype6j3upkoiqp,1,54.1,43.7,2022-11-01T09:11:46.635Z,2022-11-01T09:11:52Z,3887641659,213,4.7,3887641653,140,54.9,3887641657,212,23.5,3887641655,141,9.2,3887641651,56,Right,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221655,459,1,2,50,18,drnln5nhp7dqype6j3upkoiqp,1,60.5,7.3,2022-11-01T09:11:52.699Z,2022-11-01T09:11:58Z,3887641797,213,0.6,3887641795,212,34.8,3887641799,1,,3887641793,141,34.8,3887641787,155,,3887641791,140,88.4,3887641789,56,Center,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221665,460,1,2,50,23,drnln5nhp7dqype6j3upkoiqp,0,94.9,27.6,2022-11-01T09:11:58.124Z,2022-11-01T09:12:00Z,3887641831,56,Center,3887641845,233,446,3887641839,213,1.5,3887641833,140,95.0,3887641849,286,,3887641843,236,,3887641837,212,1.9,3887641835,141,30.4,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,3887641827,2,,3887641829,155,,,,,,,,,,,,,,,,,,,,,,,,
2480221657,446,12,2,50,23,114h4h9ekimxmk95iypp478kk,1,5.1,69.3,2022-11-01T09:11:58.224Z,2022-11-01T09:12:00Z,3887641805,56,Back,3887641803,185,,3887641859,233,460,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221681,447,6,2,50,26,114h4h9ekimxmk95iypp478kk,0,1.8,73.2,2022-11-01T09:12:00.758Z,2022-11-01T09:12:03Z,3887641959,233,461,3887641893,73,,3887641891,56,Back,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221699,461,6,2,50,26,drnln5nhp7dqype6j3upkoiqp,1,98.2,26.8,2022-11-01T09:12:00.758Z,2022-11-01T09:58:28Z,3887641937,75,,3887641935,56,Center,3887641955,233,447,,,,,,,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221819,462,1,2,50,48,drnln5nhp7dqype6j3upkoiqp,1,99.5,0.5,2022-11-01T09:12:22.955Z,2022-11-01T09:12:48Z,3887642351,141,55.5,3887642357,1,,3887642355,213,1.8,3887642353,212,38.8,3887642341,6,,3887642347,56,Center,3887642345,224,,3887642339,2,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,3887642343,155,,3887642349,140,89.8,,,,,,,,,,,,,,,,,,,,,,,
2480221823,463,44,2,50,52,drnln5nhp7dqype6j3upkoiqp,1,89.9,56,2022-11-01T09:12:26.741Z,2022-11-01T09:12:45Z,3887642375,286,,3887642381,233,448,3887642373,56,Center,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221807,448,44,2,50,52,114h4h9ekimxmk95iypp478kk,0,10.1,44,2022-11-01T09:12:26.742Z,2022-11-01T09:12:30Z,3887642311,56,Back,3887642313,285,,3887642389,233,463,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221825,464,61,2,50,52,drnln5nhp7dqype6j3upkoiqp,0,89.8,55.5,2022-11-01T09:12:27.578Z,2022-11-01T10:02:27Z,3887642377,56,Center,,,,,,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221833,465,1,2,50,58,drnln5nhp7dqype6j3upkoiqp,0,87.6,30.9,2022-11-01T09:12:32.697Z,2022-11-01T09:12:33Z,3887642423,212,6.8,3887642415,140,88.5,3887642431,236,,3887642425,213,4.9,3887642413,56,Right,3887642437,286,,3887642421,141,21.0,3887642433,233,449,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221837,449,74,2,50,58,114h4h9ekimxmk95iypp478kk,1,12.1,82.4,2022-11-01T09:12:32.698Z,2022-11-01T09:58:26Z,3887642429,285,,3887642427,56,Back,3887642439,233,465,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221839,450,49,2,50,59,114h4h9ekimxmk95iypp478kk,1,12.1,82.4,2022-11-01T09:12:34.119Z,2022-11-01T09:12:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221847,451,4,2,51,0,114h4h9ekimxmk95iypp478kk,1,11.8,87.3,2022-11-01T09:12:35.319Z,2022-11-01T09:12:37Z,3887642463,152,,3887642459,13,,3887642467,285,,3887642465,265,,3887642491,233,466,3887642461,56,Back,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221853,466,4,2,51,0,drnln5nhp7dqype6j3upkoiqp,0,88.2,12.7,2022-11-01T09:12:35.320Z,2022-11-01T10:02:03Z,3887642487,286,,3887642481,56,Right,3887642485,265,,3887642479,13,,3887642499,233,451,3887642483,152,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221967,452,1,2,51,26,114h4h9ekimxmk95iypp478kk,1,14.1,86.8,2022-11-01T09:13:01.398Z,2022-11-01T09:13:13Z,3887642851,140,54.3,3887642857,213,0.0,3887642855,212,42.2,3887642845,157,,3887642847,152,,3887642859,1,,3887642853,141,87.7,3887642843,5,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,3887642849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221969,453,44,2,51,29,114h4h9ekimxmk95iypp478kk,1,53.8,88.6,2022-11-01T09:13:03.926Z,2022-11-01T09:13:06Z,3887642865,286,,3887642921,233,467,3887642863,56,Left,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480221983,467,44,2,51,29,drnln5nhp7dqype6j3upkoiqp,0,46.2,11.4,2022-11-01T09:13:03.927Z,2022-11-01T09:13:07Z,3887642905,285,,3887642903,56,Back,3887642935,233,453,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
