id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2461032995,735,49,2,69,5,ad9ip2f3tijbv4nqaayyqqkee,1,24.2,69.6,2022-09-17T13:56:35.399Z,2022-09-17T13:56:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033061,736,1,2,69,6,ad9ip2f3tijbv4nqaayyqqkee,1,24.2,69.6,2022-09-17T13:56:36.294Z,2022-09-17T13:56:40Z,3785712971,213,3.9,3785712963,56,Back,3785712965,140,14.3,3785712969,212,14.2,3785712967,141,55.4,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033089,737,1,2,69,9,ad9ip2f3tijbv4nqaayyqqkee,1,15.1,51.5,2022-09-17T13:56:39.926Z,2022-09-17T13:56:42Z,3785713097,140,28.9,3785713095,56,Back,3785713099,141,39.4,3785713103,213,5.8,3785713101,212,16.7,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033135,738,1,2,69,12,ad9ip2f3tijbv4nqaayyqqkee,1,27.8,37.7,2022-09-17T13:56:42.198Z,2022-09-17T13:56:45Z,3785713259,56,Back,3785713267,213,0.6,3785713265,212,9.7,3785713261,140,35.6,3785713263,141,45.4,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033161,739,1,2,69,15,ad9ip2f3tijbv4nqaayyqqkee,1,43.6,46.4,2022-09-17T13:56:45.325Z,2022-09-17T13:56:48Z,3785713403,213,0.2,3785713401,212,10.7,3785713399,141,50.1,3785713397,140,53.5,3785713395,56,Center,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033189,740,1,2,69,17,ad9ip2f3tijbv4nqaayyqqkee,1,45.6,50.7,2022-09-17T13:56:48.006Z,2022-09-17T13:56:51Z,3785713547,213,2.7,3785713539,56,Back,3785713545,212,12.7,3785713541,140,34.4,3785713543,141,57.9,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033229,741,1,2,69,21,ad9ip2f3tijbv4nqaayyqqkee,1,36.7,57,2022-09-17T13:56:51.478Z,2022-09-17T13:56:56Z,3785713717,213,5.0,3785713715,212,16.0,3785713709,56,Back,3785713713,141,34.3,3785713711,140,40.6,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033249,742,1,2,69,25,ad9ip2f3tijbv4nqaayyqqkee,1,42.5,33,2022-09-17T13:56:55.942Z,2022-09-17T13:56:58Z,3785713849,212,19.1,3785713837,56,Back,3785713845,141,61.1,3785713841,140,43.3,3785713853,213,1.5,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033333,743,1,2,69,27,ad9ip2f3tijbv4nqaayyqqkee,1,43.3,61.1,2022-09-17T13:56:57.957Z,2022-09-17T13:57:05Z,3785714189,212,15.9,3785714187,141,62.7,3785714191,213,0.1,3785714185,140,58.4,3785714183,56,Center,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033375,744,1,2,69,34,ad9ip2f3tijbv4nqaayyqqkee,1,65.1,49.6,2022-09-17T13:57:04.886Z,2022-09-17T13:57:08Z,3785714357,140,63.8,3785714355,56,Center,3785714359,141,24.6,3785714363,213,4.6,3785714361,212,17.1,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033407,745,1,2,69,37,ad9ip2f3tijbv4nqaayyqqkee,1,63.8,24.6,2022-09-17T13:57:08.038Z,2022-09-17T13:57:10Z,3785714489,140,75.8,3785714495,213,6.3,3785714487,56,Center,3785714493,212,12.6,3785714491,141,24.4,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033423,746,1,2,69,40,ad9ip2f3tijbv4nqaayyqqkee,1,75.5,24,2022-09-17T13:57:10.709Z,2022-09-17T13:57:12Z,3785714549,140,89.3,3785714547,56,Center,3785714555,213,0.7,3785714553,212,18.8,3785714551,141,41.5,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033425,747,61,2,69,42,ad9ip2f3tijbv4nqaayyqqkee,1,89.3,41.5,2022-09-17T13:57:12.693Z,2022-09-17T13:57:13Z,3785714559,56,Center,,,,,,,,,,,,,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033451,425,1,2,69,44,9s9jvki6htleffykj88qcpwpy,0,10.5,56.1,2022-09-17T13:57:14.418Z,2022-09-17T13:57:15Z,3785714689,141,86.3,3785714691,212,35.7,3785714693,213,0.6,3785714687,140,38.3,3785714695,1,,3785714683,157,,3785714685,56,Back,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033515,748,1,2,69,49,ad9ip2f3tijbv4nqaayyqqkee,1,61.2,8.5,2022-09-17T13:57:19.399Z,2022-09-17T13:57:21Z,3785715013,56,Center,3785715011,155,,3785715025,213,1.7,3785715023,212,38.3,3785715019,141,64.3,3785715017,140,56.4,3785715027,1,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033547,749,1,2,69,51,ad9ip2f3tijbv4nqaayyqqkee,1,56.4,64.3,2022-09-17T13:57:21.446Z,2022-09-17T13:57:25Z,3785715183,56,Center,3785715185,140,52.8,3785715191,213,4.5,3785715187,141,41.9,3785715189,212,15.7,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033603,750,1,2,69,55,ad9ip2f3tijbv4nqaayyqqkee,1,58.2,30.7,2022-09-17T13:57:25.592Z,2022-09-17T13:57:32Z,3785715427,56,Center,3785715431,141,75.3,3785715433,212,47.8,3785715429,140,93.4,3785715435,213,0.7,3785715425,155,,3785715437,1,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033627,751,1,2,70,2,ad9ip2f3tijbv4nqaayyqqkee,1,91.9,81.7,2022-09-17T13:57:32.278Z,2022-09-17T13:57:35Z,3785715597,213,3.7,3785715595,212,10.8,3785715591,140,83.4,3785715593,141,72.7,3785715589,56,Center,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033717,752,1,2,70,5,ad9ip2f3tijbv4nqaayyqqkee,1,91.2,71.5,2022-09-17T13:57:35.430Z,2022-09-17T13:57:43Z,3785715949,56,Left,3785715953,141,87.4,3785715951,140,91.8,3785715957,213,1.5,3785715955,212,10.8,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033729,426,45,2,70,13,9s9jvki6htleffykj88qcpwpy,0,6.1,9.8,2022-09-17T13:57:43.830Z,2022-09-17T13:57:47Z,3785716031,285,,3785716029,56,Back,3785716075,233,753,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033733,753,3,2,70,13,ad9ip2f3tijbv4nqaayyqqkee,1,93.9,90.2,2022-09-17T13:57:43.830Z,2022-09-17T13:57:46Z,3785716035,56,Left,3785716037,286,,3785716055,233,426,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033745,754,1,2,70,15,ad9ip2f3tijbv4nqaayyqqkee,0,92.5,83.3,2022-09-17T13:57:45.703Z,2022-09-17T13:57:46Z,3785716097,212,19.9,3785716099,213,4.8,3785716093,140,94.1,3785716091,56,Center,3785716087,2,,3785716095,141,54.2,3785716089,155,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033757,427,61,2,70,18,9s9jvki6htleffykj88qcpwpy,1,1.4,42.4,2022-09-17T13:57:48.866Z,2022-09-17T13:57:49Z,3785716143,56,Back,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033815,755,1,2,70,20,ad9ip2f3tijbv4nqaayyqqkee,1,86.9,66.1,2022-09-17T13:57:50.661Z,2022-09-17T13:57:54Z,3785716457,141,58.7,3785716459,212,5.6,3785716461,213,4.2,3785716455,140,84.5,3785716453,56,Center,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033843,756,1,2,70,23,ad9ip2f3tijbv4nqaayyqqkee,1,78,52.2,2022-09-17T13:57:53.941Z,2022-09-17T13:57:56Z,3785716603,213,3.1,3785716601,212,10.1,3785716597,140,68.4,3785716595,56,Center,3785716599,141,53.3,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033861,757,1,2,70,26,ad9ip2f3tijbv4nqaayyqqkee,1,68.4,52.1,2022-09-17T13:57:56.725Z,2022-09-17T13:57:57Z,3785716691,140,68.4,3785716687,56,Center,3785716695,141,70.9,3785716701,213,1.6,3785716699,212,12.8,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033867,758,3,2,70,27,ad9ip2f3tijbv4nqaayyqqkee,0,69.3,71.4,2022-09-17T13:57:57.718Z,2022-09-17T13:58:01Z,3785716845,233,428,3785716733,286,,3785716731,56,Center,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033879,428,7,2,70,27,9s9jvki6htleffykj88qcpwpy,1,30.7,28.6,2022-09-17T13:57:57.719Z,2022-09-17T13:58:00Z,3785716823,233,758,3785716805,285,,3785716803,56,Back,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033883,429,49,2,70,29,9s9jvki6htleffykj88qcpwpy,1,28.9,24.3,2022-09-17T13:57:59.923Z,2022-09-17T13:58:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033919,430,1,2,70,31,9s9jvki6htleffykj88qcpwpy,0,28.9,24.3,2022-09-17T13:58:01.153Z,2022-09-17T13:58:03Z,3785716977,1,,3785716969,140,61.5,3785716967,56,Right,3785716975,213,5.9,3785716971,141,6.8,3785716973,212,36.2,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033937,759,49,2,70,34,ad9ip2f3tijbv4nqaayyqqkee,1,41.7,93,2022-09-17T13:58:04.981Z,2022-09-17T13:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461033953,760,1,2,70,35,ad9ip2f3tijbv4nqaayyqqkee,1,41.7,93,2022-09-17T13:58:05.286Z,2022-09-17T13:58:06Z,3785717139,140,63.8,3785717137,56,Left,3785717145,213,6.2,3785717141,141,89.9,3785717143,212,23.3,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034023,761,1,2,70,37,ad9ip2f3tijbv4nqaayyqqkee,1,60.2,87.5,2022-09-17T13:58:07.623Z,2022-09-17T13:58:12Z,3785717363,141,78.1,3785717361,140,26.7,3785717371,1,,3785717369,213,3.3,3785717367,212,35.8,3785717357,155,,3785717359,56,Back,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034041,762,1,2,70,42,ad9ip2f3tijbv4nqaayyqqkee,1,24.4,73.8,2022-09-17T13:58:12.662Z,2022-09-17T13:58:15Z,3785717449,56,Back,3785717455,212,17.8,3785717457,213,5.2,3785717453,141,51.3,3785717451,140,33.0,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034059,763,1,2,70,46,ad9ip2f3tijbv4nqaayyqqkee,1,40.1,41.8,2022-09-17T13:58:16.630Z,2022-09-17T13:58:18Z,3785717573,212,14.7,3785717571,141,53.3,3785717575,213,0.6,3785717567,56,Center,3785717569,140,52.0,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034073,764,1,2,70,48,ad9ip2f3tijbv4nqaayyqqkee,0,53.1,54.5,2022-09-17T13:58:18.425Z,2022-09-17T13:58:20Z,3785717657,56,Center,3785717659,140,68.8,3785717661,141,51.2,3785717663,212,16.6,3785717665,213,6.1,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034089,431,61,2,70,51,9s9jvki6htleffykj88qcpwpy,1,28.4,48.8,2022-09-17T13:58:21.587Z,2022-09-17T13:58:21Z,3785717741,56,Back,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034155,765,1,2,70,53,ad9ip2f3tijbv4nqaayyqqkee,0,56.5,32.8,2022-09-17T13:58:24.037Z,2022-09-17T13:58:28Z,3785717991,213,5.2,3785717983,56,Right,3785717987,141,0.0,3785717985,140,68.0,3785717989,212,26.6,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034171,432,5,2,70,58,9s9jvki6htleffykj88qcpwpy,1,27.2,102,2022-09-17T13:58:28.296Z,2022-09-17T13:59:04Z,3785718079,233,766,3785718075,56,Back,3785718077,347,,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034161,766,5,2,70,58,ad9ip2f3tijbv4nqaayyqqkee,0,72.8,-2,2022-09-17T13:58:28.296Z,2022-09-17T13:58:31Z,3785718001,347,,3785718089,233,432,3785717999,56,Right,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034227,433,1,2,71,0,9s9jvki6htleffykj88qcpwpy,1,22.4,100,2022-09-17T13:58:30.210Z,2022-09-17T13:58:37Z,3785718333,140,19.5,3785718331,56,Back,3785718335,141,86.9,3785718329,107,,3785718339,213,4.4,3785718337,212,10.7,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034231,434,1,2,71,7,9s9jvki6htleffykj88qcpwpy,0,15.8,95.1,2022-09-17T13:58:37.236Z,2022-09-17T13:58:38Z,3785718363,140,20.6,3785718355,155,,3785718377,141,94.8,3785718359,56,Back,3785718379,212,5.0,3785718381,213,6.2,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034241,767,61,2,71,8,ad9ip2f3tijbv4nqaayyqqkee,1,68.6,7.4,2022-09-17T13:58:39.126Z,2022-09-17T13:58:39Z,3785718421,56,Right,,,,,,,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034299,435,1,2,71,12,9s9jvki6htleffykj88qcpwpy,1,25.3,75.6,2022-09-17T13:58:42.466Z,2022-09-17T13:58:47Z,3785718685,141,42.2,3785718683,140,24.2,3785718681,56,Back,3785718687,212,22.7,3785718691,213,4.7,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034323,436,1,2,71,16,9s9jvki6htleffykj88qcpwpy,1,26,36.1,2022-09-17T13:58:46.946Z,2022-09-17T13:58:48Z,3785718799,212,21.6,3785718797,141,6.1,3785718801,213,5.0,3785718795,140,32.7,3785718793,56,Back,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034349,437,1,2,71,18,9s9jvki6htleffykj88qcpwpy,1,32.7,8.2,2022-09-17T13:58:48.737Z,2022-09-17T13:58:51Z,3785718901,140,35.4,3785718903,141,34.0,3785718905,212,17.8,3785718907,213,1.4,3785718899,56,Back,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034375,438,1,2,71,21,9s9jvki6htleffykj88qcpwpy,1,35,31.9,2022-09-17T13:58:51.332Z,2022-09-17T13:58:54Z,3785719005,155,,3785719007,56,Center,3785719011,141,34.2,3785719013,212,30.7,3785719015,213,0.1,3785719009,140,64.2,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034387,439,1,2,71,23,9s9jvki6htleffykj88qcpwpy,0,63.9,32.4,2022-09-17T13:58:53.906Z,2022-09-17T13:58:55Z,3785719059,213,0.3,3785719055,141,39.2,3785719057,212,17.4,3785719051,56,Center,3785719053,140,79.9,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034403,768,59,2,71,25,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-09-17T13:58:55.414Z,2022-09-17T13:59:01Z,3785719133,56,Back,,,,,,,,,,,,,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034423,769,1,2,71,26,ad9ip2f3tijbv4nqaayyqqkee,0,18.7,64.6,2022-09-17T13:58:56.508Z,2022-09-17T13:58:59Z,3785719201,56,Left,3785719203,140,52.5,3785719205,141,100.0,3785719207,212,43.5,3785719211,1,,3785719209,213,0.6,3785719199,157,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034473,440,5,2,71,28,9s9jvki6htleffykj88qcpwpy,1,44,-1,2022-09-17T13:58:58.325Z,2022-09-17T13:59:04Z,3785719391,347,,3785719389,56,Back,3785719425,233,770,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034427,770,5,2,71,28,ad9ip2f3tijbv4nqaayyqqkee,0,56,101,2022-09-17T13:58:58.325Z,2022-09-17T13:59:03Z,3785719433,233,440,3785719219,347,,3785719217,56,Left,,,,,,,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034585,441,1,2,71,44,9s9jvki6htleffykj88qcpwpy,1,40.7,0,2022-09-17T13:59:15.122Z,2022-09-17T13:59:18Z,3785719959,213,1.2,3785719945,107,,3785719955,212,65.2,3785719953,141,89.3,3785719961,1,,3785719947,56,Left,3785719965,189,,3785719949,140,61.5,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034595,442,1,2,71,49,9s9jvki6htleffykj88qcpwpy,1,61,89,2022-09-17T13:59:19.458Z,2022-09-17T13:59:20Z,3785720005,212,16.9,3785720007,213,4.2,3785720001,140,53.6,3785720003,141,67.0,3785719999,56,Center,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034611,443,1,2,71,50,9s9jvki6htleffykj88qcpwpy,1,53.6,67,2022-09-17T13:59:20.546Z,2022-09-17T13:59:22Z,3785720067,56,Center,3785720069,140,62.9,3785720075,213,0.6,3785720071,141,76.6,3785720073,212,11.7,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034617,444,1,2,71,51,9s9jvki6htleffykj88qcpwpy,0,63.1,76.7,2022-09-17T13:59:21.162Z,2022-09-17T13:59:43Z,3785720105,213,5.9,3785720103,212,9.3,3785720101,141,72.0,3785720099,140,71.4,3785720097,56,Center,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034635,772,1,2,71,51,ad9ip2f3tijbv4nqaayyqqkee,1,30.4,21.5,2022-09-17T13:59:21.694Z,2022-09-17T13:59:33Z,3785720183,140,37.4,3785720181,56,Back,3785720185,141,31.5,3785720187,212,10.0,3785720189,213,0.7,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034603,771,49,2,71,51,ad9ip2f3tijbv4nqaayyqqkee,1,30.4,21.5,2022-09-17T13:59:22.039Z,2022-09-17T13:59:22Z,,,,,,,,,,,,,,,,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034655,773,1,2,71,54,ad9ip2f3tijbv4nqaayyqqkee,1,40.2,34.8,2022-09-17T13:59:24.231Z,2022-09-17T13:59:26Z,3785720307,56,Back,3785720309,140,30.9,3785720315,213,2.6,3785720313,212,11.6,3785720311,141,44.0,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034709,774,1,2,71,56,ad9ip2f3tijbv4nqaayyqqkee,1,31,39.1,2022-09-17T13:59:26.630Z,2022-09-17T13:59:31Z,3785720561,56,Center,3785720563,140,54.7,3785720565,141,38.0,3785720567,212,24.9,3785720569,213,6.3,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034785,775,1,2,72,0,ad9ip2f3tijbv4nqaayyqqkee,1,61.8,33,2022-09-17T13:59:30.934Z,2022-09-17T13:59:35Z,3785720819,56,Right,3785720825,141,10.9,3785720827,212,31.6,3785720823,140,88.3,3785720829,213,5.8,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034821,776,1,2,72,4,ad9ip2f3tijbv4nqaayyqqkee,0,89.7,11.9,2022-09-17T13:59:34.918Z,2022-09-17T13:59:38Z,3785721017,1,,3785720999,2,,3785721005,140,96.6,3785721001,155,,3785721003,56,Center,3785721015,213,1.4,3785721011,212,38.9,3785721007,141,68.1,aeflx5i3gxg18wch6cjj7nw9g,M. Folquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034955,445,49,2,72,21,9s9jvki6htleffykj88qcpwpy,1,21.7,39.8,2022-09-17T13:59:51.715Z,2022-09-17T13:59:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034967,446,1,2,72,22,9s9jvki6htleffykj88qcpwpy,1,21.7,39.8,2022-09-17T13:59:52.946Z,2022-09-17T13:59:54Z,3785721697,1,,3785721679,56,Back,3785721683,140,35.0,3785721689,212,39.2,3785721675,155,,3785721687,141,93.6,3785721693,213,1.2,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034987,447,1,2,72,23,9s9jvki6htleffykj88qcpwpy,0,35,93.6,2022-09-17T13:59:54.082Z,2022-09-17T13:59:54Z,3785721775,141,89.0,3785721777,212,12.0,3785721773,140,46.0,3785721771,56,Back,3785721779,213,6.0,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461034995,777,1,2,72,24,ad9ip2f3tijbv4nqaayyqqkee,0,54.6,11.6,2022-09-17T13:59:55.030Z,2022-09-17T13:59:55Z,3785721835,212,12.1,3785721837,213,6.1,3785721829,56,Right,3785721831,140,66.0,3785721833,141,9.2,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461035065,448,1,2,72,27,9s9jvki6htleffykj88qcpwpy,1,27.3,96.9,2022-09-17T13:59:57.442Z,2022-09-17T14:00:02Z,3785722083,141,88.3,3785722079,56,Back,3785722081,140,33.3,3785722087,213,5.5,3785722085,212,8.6,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461035087,449,1,2,72,32,9s9jvki6htleffykj88qcpwpy,1,31.3,68.1,2022-09-17T14:00:02.706Z,2022-09-17T14:00:04Z,3785722199,56,Back,3785722201,140,26.4,3785722203,141,32.7,3785722207,213,4.5,3785722205,212,24.6,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
