id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value
2543586131,568,7,2,49,29,durq4oppf7c08tnbzrlebt0uz,0,80.8,42.6,2023-05-04T18:08:50.668Z,2023-05-05T18:37:36Z,4250265485,286,,4250265483,56,Center,4250265503,233,511,4252312037,385,,,,,,,,,,,,,,2s011oynto4q5ta4nwws4spn9,Netinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584171,464,1,2,49,32,ac8jow4mdkvnsv5s0och4qqm,1,17.4,41.2,2023-05-04T18:08:53.251Z,2023-05-04T18:14:53Z,4250254567,140,16.4,4250254571,212,20.0,4250254569,141,11.8,4250254565,56,Back,4250254573,213,4.7,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584179,465,1,2,49,36,ac8jow4mdkvnsv5s0och4qqm,1,24.9,5.9,2023-05-04T18:08:57.892Z,2023-05-04T18:08:59Z,4250254601,141,6.8,4250254605,213,0.1,4250254599,140,35.8,4250254597,56,Back,4250254603,212,11.5,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584213,466,3,2,49,38,ac8jow4mdkvnsv5s0och4qqm,1,40.6,5.4,2023-05-04T18:08:59.749Z,2023-05-05T18:37:49Z,4250254799,233,511,4250254757,286,,4250254755,56,Back,4252312791,465,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584187,511,45,2,49,38,durq4oppf7c08tnbzrlebt0uz,0,59.4,94.6,2023-05-04T18:08:59.749Z,2023-05-04T18:09:06Z,4250254631,285,,4250254629,56,Left,4250254823,233,466,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584217,467,4,2,49,42,ac8jow4mdkvnsv5s0och4qqm,1,59.4,22.8,2023-05-04T18:09:03.408Z,2023-05-05T18:38:19Z,4250254777,152,,4250269405,233,595,4250254773,13,,4250254781,286,,4252315117,295,,4250254775,56,Center,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543586879,595,4,2,49,42,durq4oppf7c08tnbzrlebt0uz,0,40.6,77.2,2023-05-04T18:09:03.409Z,2023-05-05T18:38:17Z,4250269409,233,467,4250269347,13,,4250269351,152,,4250269349,56,Back,4252314981,295,,4250269355,285,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584211,512,43,2,49,43,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-05-04T18:09:04.863Z,2023-05-04T18:15:34Z,4250254753,285,0,4250267959,144,7,4250254751,56,Back,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584259,513,17,2,49,45,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-05-04T18:09:06.456Z,2023-05-05T18:38:02Z,4250255021,393,,4250255019,31,,4250255023,13,243,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584515,468,1,2,50,19,ac8jow4mdkvnsv5s0och4qqm,0,60.4,17.3,2023-05-04T18:09:40.452Z,2023-05-05T18:38:41Z,4250256339,213,0.7,4250256335,212,34.9,4250256323,5,,4250256327,152,,4250256331,140,85.6,4250256341,1,,4250256333,141,50.7,4250256329,56,Center,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,4250256325,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584529,514,12,2,50,20,durq4oppf7c08tnbzrlebt0uz,1,11.9,47,2023-05-04T18:09:41.526Z,2023-05-05T18:39:04Z,4250256409,141,32.8,4250256405,56,Back,4250256413,213,5.5,4250256417,15,,4250256407,140,21.9,4250256411,212,14.3,,,,,,,1o38o018n6lidbvrmxotyjgx6,Bernardo Vilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584545,469,3,2,50,23,ac8jow4mdkvnsv5s0och4qqm,1,79.4,65.2,2023-05-04T18:09:44.387Z,2023-05-05T18:39:17Z,4250256489,286,,4252319569,465,,4250256487,56,Center,4250256511,233,515,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584549,515,45,2,50,23,durq4oppf7c08tnbzrlebt0uz,0,20.6,34.8,2023-05-04T18:09:44.387Z,2023-05-04T18:09:46Z,4250256505,56,Back,4250256507,285,,4250256515,233,469,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584547,470,15,2,50,24,ac8jow4mdkvnsv5s0och4qqm,1,79.3,54.1,2023-05-04T18:09:45.267Z,2023-05-05T19:54:10Z,4250270801,24,,4250271017,102,49.5,4250270803,20,,4250271015,78,,4250271019,103,19,4250256497,56,Center,4250271031,231,50,4250271023,458,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,4250271027,147,4250270811,82,4250271077,233,516,4250271021,215,53.6,,4250256495,18,4250271029,230,,,,98.2,4250271025,146,81.5,,,,,,,,,
2543584553,516,10,2,50,24,durq4oppf7c08tnbzrlebt0uz,1,20.3,41.3,2023-05-04T18:09:45.367Z,2023-05-04T18:16:58Z,4250256519,94,,4250256521,56,Back,4250270873,233,470,,,,,,,,,,,,,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584587,471,1,2,50,28,ac8jow4mdkvnsv5s0och4qqm,1,53.1,36.7,2023-05-04T18:09:50.020Z,2023-05-04T18:09:55Z,4250256699,212,24.6,4250256693,56,Right,4250256697,141,3.8,4250256695,140,62.8,4250256701,213,5.1,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584591,472,61,2,50,33,ac8jow4mdkvnsv5s0och4qqm,1,63.7,3.8,2023-05-04T18:09:54.846Z,2023-05-04T18:09:55Z,4250256719,56,Right,,,,,,,,,,,,,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584623,473,1,2,50,36,ac8jow4mdkvnsv5s0och4qqm,1,72.1,19.5,2023-05-04T18:09:57.076Z,2023-05-04T18:10:00Z,4250256881,56,Right,4250256889,213,5.5,4250256885,141,4.6,4250256887,212,13.8,4250256883,140,81.0,,,,,,,,,,btkupfjt9isuywcwqcbl1pgid,A. Calisir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584641,474,1,2,50,39,ac8jow4mdkvnsv5s0och4qqm,0,83.5,5.5,2023-05-04T18:10:00.564Z,2023-05-05T18:40:38Z,4250256991,1,,4252325243,224,,4250256979,155,,4250256983,140,98.0,4250256987,212,33.5,4252325245,20,,4250256977,2,,4250256989,213,1.1,9vyizhfym4y8vc07xrvba7skq,O. Pettersson,4250256985,141,4250256981,56,,,,,,49.4,,,,,,Center,,,,,,,,,,,,,,,
2543584653,517,52,2,50,42,durq4oppf7c08tnbzrlebt0uz,1,2.3,51.9,2023-05-04T18:10:03.103Z,2023-05-05T18:40:47Z,4252325929,378,,,,,,,,,,,,,,,,,,,,,,,4ilvnv8fsq1smurtjl81od7th,J. Rasheed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584705,518,1,2,50,44,durq4oppf7c08tnbzrlebt0uz,1,3.8,49.9,2023-05-04T18:10:05.310Z,2023-05-04T18:10:09Z,4250257277,140,24.4,4250257273,123,,4250257281,212,23.0,4250257283,213,5.9,4250257279,141,38.6,4250257275,56,Back,,,,,,,4ilvnv8fsq1smurtjl81od7th,J. Rasheed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584709,519,43,2,50,48,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-05-04T18:10:09.735Z,2023-05-04T18:18:17Z,4250273993,144,50,4250257299,285,0,4250257339,233,475,4250257297,56,Back,,,,,,,,,,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584735,521,43,2,50,48,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-05-04T18:10:09.735Z,2023-05-04T18:18:21Z,4250274159,144,50,4250257425,286,0,4250257423,56,Back,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584715,475,43,2,50,48,ac8jow4mdkvnsv5s0och4qqm,1,0,0,2023-05-04T18:10:09.736Z,2023-05-04T18:18:19Z,4250257309,56,Center,4250274011,233,519,4250274087,144,7,4250274015,285,0,,,,,,,,,,,,,1zy10ymkyg5dz4edlg8pdcxcl,G. Sandberg Magnusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584731,520,1,2,50,49,durq4oppf7c08tnbzrlebt0uz,1,26.6,37.9,2023-05-04T18:10:10.415Z,2023-05-04T18:18:14Z,4250257407,213,6.0,4250257403,141,31.3,4250257405,212,18.6,4250257399,56,Back,4250257401,140,43.8,,,,,,,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584737,476,43,2,50,53,ac8jow4mdkvnsv5s0och4qqm,1,0,0,2023-05-04T18:10:14.212Z,2023-05-04T18:18:23Z,4250274201,144,45,4250257437,56,Center,4250257439,285,0,,,,,,,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584743,522,4,2,50,54,durq4oppf7c08tnbzrlebt0uz,1,38.6,21.2,2023-05-04T18:10:15.071Z,2023-05-04T18:10:17Z,4250257459,56,Back,4250257461,152,,4250257465,286,,4250257457,13,,4250257463,265,,4250257495,233,477,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584749,477,4,2,50,54,ac8jow4mdkvnsv5s0och4qqm,0,61.4,78.8,2023-05-04T18:10:15.072Z,2023-05-04T18:18:37Z,4250257489,152,,4250257485,13,,4250257493,285,,4250257487,56,Center,4250257499,233,522,4250257491,265,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584811,523,1,2,51,5,durq4oppf7c08tnbzrlebt0uz,1,40.2,32.2,2023-05-04T18:10:26.768Z,2023-05-04T18:10:28Z,4250257827,212,11.1,4250257823,140,34.4,4250257817,5,,4250257819,152,,4250257825,141,45.8,4250257829,213,2.2,4250257821,56,Back,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584817,524,1,2,51,6,durq4oppf7c08tnbzrlebt0uz,1,34.4,45.8,2023-05-04T18:10:27.903Z,2023-05-04T18:10:29Z,4250257851,212,9.5,4250257849,141,31.9,4250257845,56,Back,4250257847,140,34.9,4250257853,213,4.8,,,,,,,,,,1o38o018n6lidbvrmxotyjgx6,Bernardo Vilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584829,525,1,2,51,8,durq4oppf7c08tnbzrlebt0uz,1,34.9,31.9,2023-05-04T18:10:29.839Z,2023-05-04T18:10:31Z,4250257907,213,0.2,4250257903,141,34.3,4250257905,212,9.7,4250257901,140,44.0,4250257899,56,Back,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584845,526,1,2,51,10,durq4oppf7c08tnbzrlebt0uz,1,44.6,34.6,2023-05-04T18:10:31.630Z,2023-05-04T18:10:33Z,4250257977,140,55.6,4250257981,212,18.5,4250257979,141,55.8,4250257983,213,0.9,4250257975,56,Center,,,,,,,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584869,527,1,2,51,12,durq4oppf7c08tnbzrlebt0uz,1,55.6,55.8,2023-05-04T18:10:33.671Z,2023-05-04T18:10:37Z,4250258139,56,Center,4250258141,140,65.7,4250258145,212,10.6,4250258147,213,0,4250258143,141,55.8,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584889,528,1,2,51,16,durq4oppf7c08tnbzrlebt0uz,1,63.7,73.9,2023-05-04T18:10:37.287Z,2023-05-04T18:10:40Z,4250258239,140,80.7,4250258243,212,22.8,4250258241,141,94.7,4250258237,56,Left,4250258245,213,0.7,,,,,,,,,,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584903,529,1,2,51,19,durq4oppf7c08tnbzrlebt0uz,1,79.1,92.7,2023-05-04T18:10:40.751Z,2023-05-04T18:10:43Z,4250258303,212,7.1,4250258307,213,2.9,4250258299,140,72.6,4250258301,141,95.3,4250258297,56,Left,,,,,,,,,,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584911,530,1,2,51,21,durq4oppf7c08tnbzrlebt0uz,1,69.7,91.7,2023-05-04T18:10:42.950Z,2023-05-04T18:10:44Z,4250258345,141,73.3,4250258349,213,4.4,4250258341,56,Center,4250258343,140,65.8,4250258347,212,13.2,,,,,,,,,,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584939,531,1,2,51,23,durq4oppf7c08tnbzrlebt0uz,1,65.7,72.7,2023-05-04T18:10:44.368Z,2023-05-04T18:10:48Z,4250258473,213,5.4,4250258469,141,64.5,4250258465,56,Center,4250258471,212,7.3,4250258467,140,70.2,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584957,532,1,2,51,27,durq4oppf7c08tnbzrlebt0uz,0,71.4,59.6,2023-05-04T18:10:48.151Z,2023-05-04T18:19:33Z,4250258557,141,59.1,4250258553,56,Center,4250258599,236,,4250258559,212,1.4,4250258555,140,72.7,4250258611,286,,4250258603,233,478,4250258561,213,6.0,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584961,478,74,2,51,27,ac8jow4mdkvnsv5s0och4qqm,1,33,52.1,2023-05-04T18:10:48.152Z,2023-05-04T19:06:58Z,4250258593,285,,4250258623,233,532,4250258591,56,Back,,,,,,,,,,,,,,,,1zy10ymkyg5dz4edlg8pdcxcl,G. Sandberg Magnusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584969,533,1,2,51,28,durq4oppf7c08tnbzrlebt0uz,0,73.4,63.4,2023-05-04T18:10:49.591Z,2023-05-04T18:10:50Z,4250258647,141,61.4,4250258643,56,Center,4250258641,3,,4250258649,212,1.8,4250258651,213,5.4,4250258645,140,74.5,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584995,480,1,2,51,30,ac8jow4mdkvnsv5s0och4qqm,1,28.1,50.7,2023-05-04T18:10:52.068Z,2023-05-04T18:19:24Z,4250275961,157,,4250258779,141,51.8,4250258783,213,0.1,4250258775,56,Back,4250275963,1,,4250258777,140,34.7,4250258781,212,7.0,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584981,479,49,2,51,31,ac8jow4mdkvnsv5s0och4qqm,1,28.1,50.7,2023-05-04T18:10:52.604Z,2023-05-04T18:19:30Z,,,,,,,,,,,,,,,,,,,,,,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584999,481,50,2,51,31,ac8jow4mdkvnsv5s0och4qqm,1,30.8,48,2023-05-04T18:10:52.669Z,2023-05-04T18:19:32Z,4250258851,285,,4250258801,56,Back,4250258847,233,534,,,,,,,,,,,,,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543584997,534,7,2,51,31,durq4oppf7c08tnbzrlebt0uz,1,69.2,52,2023-05-04T18:10:52.670Z,2023-05-05T18:42:25Z,4252333407,384,,4250258825,233,481,4250258797,56,Center,4250258799,286,,,,,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585001,535,49,2,51,32,durq4oppf7c08tnbzrlebt0uz,1,70.4,63.7,2023-05-04T18:10:53.967Z,2023-05-04T18:10:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585013,536,1,2,51,33,durq4oppf7c08tnbzrlebt0uz,1,69.2,66.1,2023-05-04T18:10:54.448Z,2023-05-04T18:10:56Z,4250258899,56,Center,4250258901,140,59.9,4250258903,141,75.6,4250258907,213,2.6,4250258905,212,11.7,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585031,537,1,2,51,35,durq4oppf7c08tnbzrlebt0uz,1,58.2,73,2023-05-04T18:10:56.318Z,2023-05-04T18:10:58Z,4250258983,212,20.4,4250258979,140,48.5,4250258981,141,47.0,4250258977,56,Back,4250258985,213,4.2,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585045,538,1,2,51,37,durq4oppf7c08tnbzrlebt0uz,1,47.8,46.6,2023-05-04T18:10:58.391Z,2023-05-04T18:11:00Z,4250259045,56,Back,4250259049,141,24.7,4250259051,212,14.9,4250259053,213,4.7,4250259047,140,47.9,,,,,,,,,,1o38o018n6lidbvrmxotyjgx6,Bernardo Vilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585075,539,1,2,51,39,durq4oppf7c08tnbzrlebt0uz,1,47.9,24.4,2023-05-04T18:11:00.359Z,2023-05-04T18:11:04Z,4250259191,213,5.7,4250259189,212,23.8,4250259187,141,6.2,4250259185,140,67.3,4250259183,56,Right,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585109,540,1,2,51,43,durq4oppf7c08tnbzrlebt0uz,1,67.4,20.1,2023-05-04T18:11:04.847Z,2023-05-04T18:11:09Z,4250259287,56,Center,4250259297,212,13.3,4250259295,141,39.4,4250259293,140,69.5,4250259299,213,1.4,,,,,,,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585119,541,1,2,51,46,durq4oppf7c08tnbzrlebt0uz,1,74.2,44.1,2023-05-04T18:11:07.247Z,2023-05-04T18:20:35Z,4250259361,213,5.3,4250259357,141,36.9,4250259353,56,Center,4250259355,140,77.1,4250259359,212,5.8,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585121,542,50,2,51,47,durq4oppf7c08tnbzrlebt0uz,1,80,35.8,2023-05-04T18:11:08.591Z,2023-05-04T18:20:37Z,4250259367,286,,4250259365,56,Center,4250259441,233,483,,,,,,,,,,,,,,,,5gzobg231vp6fnjrrh6k49qz9,G. Engvall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585135,483,7,2,51,47,ac8jow4mdkvnsv5s0och4qqm,1,20,64.2,2023-05-04T18:11:08.592Z,2023-05-05T18:43:06Z,4250259421,285,,4250259435,233,542,4252336489,384,,4250259419,56,Back,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543588847,575,61,2,51,48,ac8jow4mdkvnsv5s0och4qqm,1,17.4,66,2023-05-04T18:11:09.489Z,2023-05-04T18:21:15Z,4250279539,56,Back,,,,,,,,,,,,,,,,,,,,,,5gf24ds4ejjztxyj8b5rs3tnt,T. Heggem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585143,544,3,2,51,49,durq4oppf7c08tnbzrlebt0uz,0,72.9,33.9,2023-05-04T18:11:10.535Z,2023-05-05T20:01:32Z,4250280849,56,Center,4252672195,233,578,4252337975,286,,4252338893,465,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543589139,578,7,2,51,49,ac8jow4mdkvnsv5s0och4qqm,1,27.1,66.1,2023-05-04T18:11:10.536Z,2023-05-05T20:01:32Z,4252338299,285,,4252339335,384,,4250280755,56,Back,4252672187,233,544,,,,,,,,,,,,,1zy10ymkyg5dz4edlg8pdcxcl,G. Sandberg Magnusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585139,484,49,2,51,50,ac8jow4mdkvnsv5s0och4qqm,1,21.9,67.3,2023-05-04T18:11:11.804Z,2023-05-05T18:43:58Z,,,,,,,,,,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585169,485,3,2,51,51,ac8jow4mdkvnsv5s0och4qqm,1,22.1,66.5,2023-05-04T18:11:12.942Z,2023-05-05T18:44:01Z,4250259603,285,,4250259605,233,543,4252340337,465,,4250259601,56,Back,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585133,543,45,2,51,51,durq4oppf7c08tnbzrlebt0uz,0,77.9,33.5,2023-05-04T18:11:12.942Z,2023-05-05T18:44:02Z,4250259415,56,Center,4250259417,286,,4250259633,233,485,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585197,486,50,2,51,59,ac8jow4mdkvnsv5s0och4qqm,1,53.9,94.4,2023-05-04T18:11:20.926Z,2023-05-04T18:22:20Z,4250259763,56,Left,4250259765,286,,4250281989,233,545,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585189,545,7,2,51,59,durq4oppf7c08tnbzrlebt0uz,1,46.1,5.6,2023-05-04T18:11:20.927Z,2023-05-05T18:44:14Z,4250259729,167,,4250259731,56,Back,4250259733,285,,4250259785,233,486,4252341291,385,,,,,,,,,,,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585203,487,5,2,52,0,ac8jow4mdkvnsv5s0och4qqm,1,53.6,101.1,2023-05-04T18:11:21.831Z,2023-05-04T19:07:15Z,4250259863,233,546,4250259823,347,,4250259821,56,Left,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585193,546,5,2,52,0,durq4oppf7c08tnbzrlebt0uz,0,46.4,-1.1,2023-05-04T18:11:21.831Z,2023-05-04T18:11:24Z,4250259869,233,487,4250259741,56,Back,4250259743,347,,,,,,,,,,,,,,,,,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585315,488,1,2,52,15,ac8jow4mdkvnsv5s0och4qqm,1,55,100,2023-05-04T18:11:36.132Z,2023-05-04T18:11:39Z,4250260461,56,Back,4250260465,141,94.1,4250260467,212,21.2,4250260463,140,35.2,4250260469,213,3.3,4250260459,107,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585337,489,1,2,52,17,ac8jow4mdkvnsv5s0och4qqm,1,36.7,88.9,2023-05-04T18:11:39.058Z,2023-05-04T18:11:42Z,4250260581,56,Back,4250260589,213,4.0,4250260587,212,14.0,4250260583,140,27.6,4250260585,141,73.9,,,,,,,,,,5gf24ds4ejjztxyj8b5rs3tnt,T. Heggem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585353,490,1,2,52,21,ac8jow4mdkvnsv5s0och4qqm,0,28,69.3,2023-05-04T18:11:42.322Z,2023-05-04T18:11:44Z,4250260631,212,47.8,4250260617,155,,4250260637,213,5.8,4250260621,140,68.3,4250260619,56,Center,4250260625,141,36.6,4250260645,1,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585365,547,61,2,52,22,durq4oppf7c08tnbzrlebt0uz,0,35.3,59.4,2023-05-04T18:11:43.909Z,2023-05-05T18:44:30Z,4250260683,56,Back,,,,,,,,,,,,,,,,,,,,,,1o38o018n6lidbvrmxotyjgx6,Bernardo Vilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585381,491,1,2,52,25,ac8jow4mdkvnsv5s0och4qqm,0,63.3,44.2,2023-05-04T18:11:46.255Z,2023-05-05T18:44:36Z,4250260777,141,56.0,4250260773,56,Center,4250260775,140,89.3,4250260779,212,28.5,4250260783,213,0.3,4250282971,155,,,,,,,,4w4fnup47fnga68td9bu83sut,L. Fritzson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543585389,548,52,2,52,28,durq4oppf7c08tnbzrlebt0uz,1,12.4,40.1,2023-05-04T18:11:49.526Z,2023-05-05T18:44:42Z,4252343027,376,,,,,,,,,,,,,,,,,,,,,,,4ilvnv8fsq1smurtjl81od7th,J. Rasheed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
