id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2546395909,826,1,2,84,43,2nnlsjfbcea40t4jeclcbw9lk,1,35.6,75.2,2023-05-09T18:45:35.817Z,2023-05-14T11:24:32Z,4265216579,213,4.9,4265216581,1,,4265216571,56,Back,4265216577,212,37.1,4265216575,141,22.1,4265216573,140,43.8,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395925,827,1,2,84,47,2nnlsjfbcea40t4jeclcbw9lk,1,42.7,23.5,2023-05-09T18:45:39.409Z,2023-05-14T11:24:36Z,4265216679,213,0.5,4265216671,56,Center,4265216677,212,12.4,4265216675,141,32.4,4265216673,140,53.0,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395927,828,1,2,84,49,2nnlsjfbcea40t4jeclcbw9lk,1,52.6,25.5,2023-05-09T18:45:42.105Z,2023-05-14T11:08:32Z,4265216729,213,5.4,4265216723,140,62.9,4265216725,141,4.7,4265216727,212,17.8,4265216721,56,Right,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395933,829,1,2,84,54,2nnlsjfbcea40t4jeclcbw9lk,1,60.9,8,2023-05-09T18:45:46.752Z,2023-05-14T11:08:31Z,4265216773,212,4.6,4265216771,141,8.3,4265216769,140,56.5,4265216775,213,3.1,4265216767,56,Right,,,,,,,,,,2v1tnyzorjyx7pyf3auj73ytw,M. Madjed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395941,830,1,2,84,57,2nnlsjfbcea40t4jeclcbw9lk,0,60,9.9,2023-05-09T18:45:49.779Z,2023-05-14T11:08:31Z,4265216839,141,23.5,4265216843,213,0.3,4265216837,140,88.8,4265216835,56,Center,4265216841,212,31.6,4265216833,155,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395943,749,49,2,85,0,spvvjmk37iid7hsky9g3nce7,1,7.9,78.4,2023-05-09T18:45:52.954Z,2023-05-14T11:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395957,750,1,2,85,3,spvvjmk37iid7hsky9g3nce7,1,7.3,88.9,2023-05-09T18:45:55.491Z,2023-05-14T11:09:54Z,4265216941,213,6.2,4265216933,56,Back,4265216939,212,15.2,4265216937,141,86.3,4265216935,140,21.7,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395959,751,1,2,85,5,spvvjmk37iid7hsky9g3nce7,0,19.7,85.9,2023-05-09T18:45:57.792Z,2023-05-14T11:09:54Z,4265216953,213,0.9,4265216951,212,3.1,4265216945,56,Back,4265216947,140,21.6,4265216957,236,,4265216959,233,831,4265216949,141,89.3,4265216963,286,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395955,831,74,2,85,5,2nnlsjfbcea40t4jeclcbw9lk,1,88.9,15.6,2023-05-09T18:45:57.793Z,2023-05-14T11:08:31Z,4265216923,56,Right,4265216967,233,751,4265216925,285,,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395961,832,49,2,85,7,2nnlsjfbcea40t4jeclcbw9lk,1,98.7,35.2,2023-05-09T18:45:59.858Z,2023-05-14T11:08:31Z,,,,,,,,,,,,,,,,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395973,833,15,2,85,10,2nnlsjfbcea40t4jeclcbw9lk,1,95.3,29.7,2023-05-09T18:46:02.425Z,2023-05-14T11:25:09Z,4265219925,147,32.1,4265219927,230,99.4,4265219919,103,19,4265217017,22,,4265219929,231,46.6,4265217019,62,,4265219915,78,,4265219917,102,48.7,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,4265219437,82,,4265219921,458,,4265219923,146,95.9,4265219963,233,752,,4265219433,20,,4265217021,56,,,,,,,,,,,,,Center,,,
2546395977,752,10,2,85,10,spvvjmk37iid7hsky9g3nce7,1,6.1,67.3,2023-05-09T18:46:02.525Z,2023-05-14T11:25:11Z,4265217035,94,,4265217037,56,Back,4265219443,233,833,,,,,,,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395985,753,6,2,85,13,spvvjmk37iid7hsky9g3nce7,0,1,73,2023-05-09T18:46:06.137Z,2023-05-14T11:25:25Z,4265217059,56,Back,4265217065,73,,4265217075,233,834,,,,,,,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546395983,834,6,2,85,13,2nnlsjfbcea40t4jeclcbw9lk,1,99,27,2023-05-09T18:46:06.137Z,2023-05-14T11:08:30Z,4265217051,56,Center,4265217069,233,753,4265217053,75,,,,,,,,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396029,835,1,2,85,34,2nnlsjfbcea40t4jeclcbw9lk,0,99.5,0.5,2023-05-09T18:46:26.505Z,2023-05-14T11:25:30Z,4265217335,213,1.9,4265217337,1,,4265217331,141,47.8,4265217329,140,90.6,4265217333,212,33.5,4265217327,56,Center,4265217325,223,,4276985017,72,,2v1tnyzorjyx7pyf3auj73ytw,M. Madjed,4265217321,6,,4265217319,2,,4265217323,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396043,754,12,2,85,38,spvvjmk37iid7hsky9g3nce7,1,9.9,53.6,2023-05-09T18:46:30.451Z,2023-05-14T11:09:53Z,4265217403,56,Back,4265217423,15,,4265217407,141,30.1,4265217405,140,41.4,4265217409,212,36.7,4265217411,213,5.8,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396069,836,1,2,85,43,2nnlsjfbcea40t4jeclcbw9lk,1,54.3,70.2,2023-05-09T18:46:35.801Z,2023-05-14T11:08:30Z,4265217523,56,Back,4265217525,140,41.9,4265217527,141,37.4,4265217531,213,4.2,4265217529,212,25.8,,,,,,,,,,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396083,837,1,2,85,50,2nnlsjfbcea40t4jeclcbw9lk,1,29.9,56,2023-05-09T18:46:42.809Z,2023-05-14T11:08:29Z,4265217573,140,42.5,4265217571,56,Back,4265217579,213,1.1,4265217577,212,28.6,4265217575,141,93.3,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396101,838,1,2,85,54,2nnlsjfbcea40t4jeclcbw9lk,0,42.9,92.4,2023-05-09T18:46:47.258Z,2023-05-14T11:08:29Z,4265217701,56,Left,4265217711,1,,4265217699,155,,4265217705,141,94.8,4265217707,212,48.3,4265217703,140,88.9,4265217709,213,0.0,,,,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396105,755,49,2,85,58,spvvjmk37iid7hsky9g3nce7,1,15.9,8.3,2023-05-09T18:46:50.387Z,2023-05-14T11:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396127,756,12,2,86,1,spvvjmk37iid7hsky9g3nce7,1,6,8.9,2023-05-09T18:46:53.554Z,2023-05-14T11:09:53Z,4265217813,213,5.6,4265217825,167,,4265217807,140,15.4,4265217805,56,Back,4265217809,141,0.0,4265217811,212,12.3,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396129,757,5,2,86,2,spvvjmk37iid7hsky9g3nce7,0,19.4,-1.8,2023-05-09T18:46:54.530Z,2023-05-14T11:09:52Z,4265217837,233,839,4265217821,56,Back,4265217823,347,,,,,,,,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396119,839,5,2,86,2,2nnlsjfbcea40t4jeclcbw9lk,1,80.6,101.8,2023-05-09T18:46:54.530Z,2023-05-14T11:08:29Z,4265217785,56,Left,4265217787,347,,4265217829,233,757,,,,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396149,840,1,2,86,4,2nnlsjfbcea40t4jeclcbw9lk,1,74.4,100,2023-05-09T18:46:56.625Z,2023-05-14T11:08:28Z,4265217949,141,90.0,4265217945,56,Left,4265217947,140,66.2,4265217951,212,11.6,4265217943,107,,4265217953,213,3.9,,,,,,,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396163,841,1,2,86,11,2nnlsjfbcea40t4jeclcbw9lk,1,69.7,61.7,2023-05-09T18:47:03.569Z,2023-05-14T11:08:28Z,4265218053,213,4.8,4265218047,140,71.4,4265218045,56,Center,4265218051,212,18.3,4265218049,141,34.9,,,,,,,,,,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396189,842,1,2,86,13,2nnlsjfbcea40t4jeclcbw9lk,1,71.9,30.4,2023-05-09T18:47:05.409Z,2023-05-14T11:08:28Z,4265218197,56,Right,4265218201,141,10.1,4265218205,213,5.4,4265218203,212,18.5,4265218199,140,83.6,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396191,843,1,2,86,21,2nnlsjfbcea40t4jeclcbw9lk,0,74.4,20.4,2023-05-09T18:47:13.594Z,2023-05-14T11:26:11Z,4265218209,2,,4265218219,212,7.8,4276987073,223,,4265218215,140,78.8,4265218217,141,29.7,4265218213,56,Center,4276987075,72,,4265218221,213,0.9,2v1tnyzorjyx7pyf3auj73ytw,M. Madjed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396197,758,49,2,86,22,spvvjmk37iid7hsky9g3nce7,1,29.1,70,2023-05-09T18:47:14.667Z,2023-05-14T11:09:52Z,,,,,,,,,,,,,,,,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396205,759,1,2,86,25,spvvjmk37iid7hsky9g3nce7,1,38.2,43.1,2023-05-09T18:47:17.754Z,2023-05-14T11:09:52Z,4265218287,56,Back,4265218289,140,43.4,4265218293,212,20.1,4265218295,213,5.0,4265218291,141,14.7,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396207,760,1,2,86,28,spvvjmk37iid7hsky9g3nce7,1,43.4,14.7,2023-05-09T18:47:20.538Z,2023-05-14T11:09:51Z,4265218309,212,14.8,4265218305,140,56.4,4265218307,141,23.3,4265218311,213,0.4,4265218303,56,Center,,,,,,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396229,761,1,2,86,31,spvvjmk37iid7hsky9g3nce7,1,56.8,26.4,2023-05-09T18:47:23.626Z,2023-05-14T11:26:25Z,4265218439,140,65.8,4265218443,141,5.6,4265218437,56,Right,4265218447,212,17.0,4265218451,213,5.3,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396249,762,1,2,86,36,spvvjmk37iid7hsky9g3nce7,1,69.7,9.5,2023-05-09T18:47:28.970Z,2023-05-14T11:09:51Z,4265218543,56,Right,4265218549,212,6.8,4265218551,213,5.5,4265218545,140,74.5,4265218547,141,2.8,,,,,,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396255,763,1,2,86,40,spvvjmk37iid7hsky9g3nce7,1,72.9,3.7,2023-05-09T18:47:32.794Z,2023-05-14T11:09:51Z,4265218573,140,65.1,4265218571,56,Right,4265218579,213,2.5,4265218577,212,10.3,4265218575,141,12.9,,,,,,,,,,b2ki48qnm9uycjpme5g6envf9,M. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396269,764,1,2,86,41,spvvjmk37iid7hsky9g3nce7,1,65.1,12.9,2023-05-09T18:47:33.938Z,2023-05-14T11:09:50Z,4265218663,140,72.0,4265218667,212,7.4,4265218665,141,15.0,4265218661,56,Right,4265218669,213,0.2,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396287,765,1,2,86,43,spvvjmk37iid7hsky9g3nce7,1,73.1,14.3,2023-05-09T18:47:36.178Z,2023-05-14T11:09:49Z,4265218767,212,8.6,4265218763,141,2.6,4265218759,140,76.1,4265218771,213,5.1,4265218755,56,Right,,,,,,,,,,cu4fx7oa7rkoeqcgr619puok5,D. Löfquist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396297,766,1,2,86,49,spvvjmk37iid7hsky9g3nce7,1,75,1.7,2023-05-09T18:47:41.378Z,2023-05-14T11:09:49Z,4265218829,140,82.2,4265218831,141,1.3,4265218835,213,6.2,4265218833,212,7.6,4265218825,155,,4265218827,56,Right,,,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396307,767,1,2,86,52,spvvjmk37iid7hsky9g3nce7,0,93,8.1,2023-05-09T18:47:45.316Z,2023-05-14T11:26:52Z,4265218899,212,31.1,4276989305,224,,4276989307,20,,4265218891,155,,4265218895,140,92.5,4265218897,141,53.8,4265218893,56,Center,4265218901,213,1.6,cu4fx7oa7rkoeqcgr619puok5,D. Löfquist,4265218889,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396319,844,61,2,86,56,2nnlsjfbcea40t4jeclcbw9lk,1,10.8,44.9,2023-05-09T18:47:48.731Z,2023-05-14T11:08:27Z,4265218945,56,Back,,,,,,,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396339,845,12,2,86,58,2nnlsjfbcea40t4jeclcbw9lk,1,2.2,43.1,2023-05-09T18:47:50.705Z,2023-05-14T11:08:27Z,4265219101,213,5.7,4265219097,141,5.0,4265219095,140,39.1,4265219099,212,46.6,4265219093,56,Back,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396343,846,3,2,87,5,2nnlsjfbcea40t4jeclcbw9lk,0,40.4,3.5,2023-05-09T18:47:58.098Z,2023-05-14T11:27:09Z,4265219125,233,768,4265219113,56,Back,4265219115,286,,4276990189,465,,,,,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396341,768,7,2,87,5,spvvjmk37iid7hsky9g3nce7,1,59.6,96.5,2023-05-09T18:47:58.099Z,2023-05-14T11:27:12Z,4276990337,385,,4265219105,167,,4265219111,285,,4265219121,233,846,4265219109,56,Left,,,,,,,,,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396345,769,5,2,87,6,spvvjmk37iid7hsky9g3nce7,0,59.8,101.7,2023-05-09T18:47:59.178Z,2023-05-14T11:09:48Z,4265219119,347,,4265219117,56,Left,4265219173,233,847,,,,,,,,,,,,,,,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396349,847,5,2,87,6,2nnlsjfbcea40t4jeclcbw9lk,1,40.2,-1.7,2023-05-09T18:47:59.178Z,2023-05-14T11:08:27Z,4265219167,233,769,4265219135,347,,4265219133,56,Back,,,,,,,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396385,848,1,2,87,13,2nnlsjfbcea40t4jeclcbw9lk,1,39.6,0,2023-05-09T18:48:06.162Z,2023-05-14T11:08:26Z,4265219347,107,,4265219351,140,43.8,4265219355,212,8.4,4265219357,213,1.0,4265219353,141,8.5,4265219349,56,Back,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396391,849,1,2,87,17,2nnlsjfbcea40t4jeclcbw9lk,1,43.7,17.6,2023-05-09T18:48:09.626Z,2023-05-14T11:27:24Z,4265219381,56,Back,4265219389,213,1.8,4265219385,141,47.6,4265219387,212,21.0,4265219383,140,38.8,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396395,850,1,2,87,19,2nnlsjfbcea40t4jeclcbw9lk,1,42.9,54.2,2023-05-09T18:48:12.186Z,2023-05-14T11:08:26Z,4265219429,213,1.3,4265219427,212,26.0,4265219425,141,91.4,4265219421,56,Back,4265219423,140,48.7,,,,,,,,,,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396401,851,1,2,87,22,2nnlsjfbcea40t4jeclcbw9lk,1,48.7,91.4,2023-05-09T18:48:14.969Z,2023-05-14T11:08:25Z,4265219507,212,9.6,4265219505,141,98.1,4265219501,56,Left,4265219511,213,0.5,4265219503,140,56.8,,,,,,,,,,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396411,852,1,2,87,27,2nnlsjfbcea40t4jeclcbw9lk,1,65.8,86.3,2023-05-09T18:48:20.209Z,2023-05-14T11:08:25Z,4265219589,212,3.7,4265219591,213,3.0,4265219587,141,86.9,4265219585,140,62.3,4265219583,56,Left,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396421,853,1,2,87,30,2nnlsjfbcea40t4jeclcbw9lk,1,57.1,81.7,2023-05-09T18:48:22.602Z,2023-05-14T11:08:25Z,4265219675,212,27.5,4265219677,213,4.6,4265219669,56,Center,4265219671,140,53.1,4265219673,141,41.8,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396431,854,1,2,87,33,2nnlsjfbcea40t4jeclcbw9lk,1,55.9,35.8,2023-05-09T18:48:25.370Z,2023-05-14T11:08:25Z,4265219723,56,Right,4265219727,141,20.0,4265219725,140,64.6,4265219729,212,14.1,4265219731,213,5.4,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396445,855,1,2,87,35,2nnlsjfbcea40t4jeclcbw9lk,1,64,17.1,2023-05-09T18:48:27.714Z,2023-05-14T11:08:24Z,4265219809,212,19.7,4265219803,56,Right,4265219811,213,5.8,4265219805,140,80.3,4265219807,141,2.8,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396467,856,1,2,87,38,2nnlsjfbcea40t4jeclcbw9lk,1,79.6,2.6,2023-05-09T18:48:30.753Z,2023-05-14T11:08:24Z,4265219947,212,16.1,4265219945,141,4.6,4265219941,56,Right,4265219949,213,3.1,4265219943,140,64.3,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396471,857,1,2,87,44,2nnlsjfbcea40t4jeclcbw9lk,1,59.9,16.7,2023-05-09T18:48:36.890Z,2023-05-14T11:08:24Z,4265219967,56,Back,4265219975,213,3.1,4265219971,141,16.7,4265219969,140,46.9,4265219973,212,13.7,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396475,858,1,2,87,45,2nnlsjfbcea40t4jeclcbw9lk,1,46.9,16.7,2023-05-09T18:48:37.745Z,2023-05-14T11:08:24Z,4265219999,212,29.3,4265219997,141,59.7,4265219995,140,45.6,4265220001,213,1.6,4265219993,56,Back,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396481,859,1,2,87,47,2nnlsjfbcea40t4jeclcbw9lk,1,45.6,59.7,2023-05-09T18:48:40.018Z,2023-05-14T11:08:23Z,4265220043,140,55.7,4265220045,141,56.1,4265220047,212,10.9,4265220041,56,Center,4265220049,213,6.1,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396501,860,1,2,87,50,2nnlsjfbcea40t4jeclcbw9lk,1,56.7,68.1,2023-05-09T18:48:42.874Z,2023-05-14T11:08:23Z,4265220177,212,24.8,4265220175,141,97.7,4265220179,213,0.9,4265220171,56,Left,4265220173,140,70.5,,,,,,,,,,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396507,861,1,2,87,55,2nnlsjfbcea40t4jeclcbw9lk,0,76,95.3,2023-05-09T18:48:48.178Z,2023-05-14T11:28:08Z,4265220217,155,,4265220215,2,,4265220229,1,,4265220219,56,Center,4276993157,72,,4276993155,224,,4265220223,141,37.1,4265220225,212,47.7,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,4265220227,213,5.3,4265220221,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396513,770,5,2,87,58,spvvjmk37iid7hsky9g3nce7,1,-1.3,61.1,2023-05-09T18:48:50.732Z,2023-05-14T11:09:48Z,4265220241,346,,4265220255,233,862,4265220239,56,Back,,,,,,,,,,,,,,,,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396511,862,5,2,87,58,2nnlsjfbcea40t4jeclcbw9lk,0,101.3,38.9,2023-05-09T18:48:50.732Z,2023-05-14T11:08:22Z,4265220279,233,770,4265220235,56,Center,4265220237,346,,,,,,,,,,,,,,,,,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396623,771,1,2,88,25,spvvjmk37iid7hsky9g3nce7,0,4.5,41,2023-05-09T18:49:17.652Z,2023-05-14T11:09:48Z,4265220863,141,22.4,4265220859,56,Center,4265220861,140,58.1,4265220867,213,6.1,4265220865,212,57.7,4265220873,74,,4265220857,124,,4265220869,1,,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396617,864,43,2,88,27,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-05-09T18:49:20.257Z,2023-05-09T18:49:36Z,4265221119,144,44,4265220837,56,Back,4265220839,285,0,,,,,,,,,,,,,,,,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396611,863,44,2,88,28,2nnlsjfbcea40t4jeclcbw9lk,1,44.2,81,2023-05-09T18:49:21.089Z,2023-05-14T11:08:22Z,4265220889,233,772,4265220831,285,,4265220829,56,Back,,,,,,,,,,,,,,,,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396625,772,44,2,88,28,spvvjmk37iid7hsky9g3nce7,0,55.8,19,2023-05-09T18:49:21.090Z,2023-05-14T11:09:47Z,4265220881,286,,4265220879,56,Right,4265220899,233,863,,,,,,,,,,,,,,,,cu4fx7oa7rkoeqcgr619puok5,D. Löfquist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396621,865,1,2,88,29,2nnlsjfbcea40t4jeclcbw9lk,0,46.4,84.5,2023-05-09T18:49:21.907Z,2023-05-14T11:08:22Z,4265220849,140,57.7,4265220855,213,5.6,4265220851,141,70.6,4265220847,56,Center,4265220845,3,,4265220853,212,15.2,,,,,,,8v1t7h0yv4scw5ymxxr8k8m50,N. Åstrand John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396635,773,1,2,88,31,spvvjmk37iid7hsky9g3nce7,0,45.3,29.3,2023-05-09T18:49:24.258Z,2023-05-14T11:28:32Z,4265220943,140,62.8,4265220939,3,,4265220947,212,20.2,4265220945,141,16.9,4265220949,213,5.9,4265220941,56,Right,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546396627,866,8,2,88,32,2nnlsjfbcea40t4jeclcbw9lk,1,37,82.6,2023-05-09T18:49:24.547Z,2023-05-14T11:28:36Z,4265220903,56,Back,4265220921,15,,4276994529,384,,,,,,,,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
