id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,assist,qualifier/17/value
2537870757,752,1,2,45,18,4mo3tith28qu9za01e8siplsn,1,36.3,15,2023-04-22T14:03:14.934Z,2023-04-23T11:03:24Z,4212817347,212,49.0,4212817345,141,74.3,4212817351,213,1.0,4212817337,56,Center,4212817355,1,,4212817333,155,,4212817341,140,62.8,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870761,753,3,2,45,22,4mo3tith28qu9za01e8siplsn,0,62.8,74.3,2023-04-22T14:03:19.435Z,2023-04-23T12:10:49Z,4212817373,56,Center,4213113753,233,897,4212817375,286,,4212817811,464,,,,,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871381,897,7,2,45,22,2nnlsjfbcea40t4jeclcbw9lk,1,37.2,25.7,2023-04-22T14:03:19.436Z,2023-04-23T12:10:49Z,4213113737,233,753,4212820707,383,,4212820705,285,,4212820703,56,Back,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871415,898,49,2,45,23,2nnlsjfbcea40t4jeclcbw9lk,1,37.2,25.7,2023-04-22T14:03:20.233Z,2023-04-23T11:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871795,899,1,2,45,27,2nnlsjfbcea40t4jeclcbw9lk,1,37.2,25.7,2023-04-22T14:03:24.234Z,2023-04-23T11:05:05Z,4212822881,56,Back,4212822889,213,0.3,4212822883,140,43.4,4212822885,141,28.2,4212822887,212,6.7,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871799,900,3,2,45,34,2nnlsjfbcea40t4jeclcbw9lk,0,58.8,7.5,2023-04-22T14:03:30.984Z,2023-04-23T11:05:05Z,4212822911,464,,4212822913,467,80mvshlrrlu5vt41gkruwn8fe,4212822909,286,,4212822907,56,Right,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871867,901,4,2,45,34,2nnlsjfbcea40t4jeclcbw9lk,1,58.8,7.5,2023-04-22T14:03:31.231Z,2023-04-23T12:10:46Z,4213113395,233,754,4212823323,13,,4212823329,265,,4212823331,286,,4212823325,56,Right,4212823327,152,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871889,754,4,2,45,34,4mo3tith28qu9za01e8siplsn,0,41.2,92.5,2023-04-22T14:03:31.232Z,2023-04-23T12:10:47Z,4213113467,233,901,4212823421,56,Back,4212823427,285,,4212823419,13,,4212823423,152,,4212823425,265,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537872171,902,1,2,45,44,2nnlsjfbcea40t4jeclcbw9lk,1,58.8,7.5,2023-04-22T14:03:41.353Z,2023-04-23T11:05:35Z,4212824941,5,,4212824953,213,1.7,4212824951,212,7.7,4212824943,152,,4212824949,141,18.7,4212824945,56,Right,4212824947,140,58.0,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537872359,903,1,2,45,45,2nnlsjfbcea40t4jeclcbw9lk,1,58,18.7,2023-04-22T14:03:42.604Z,2023-04-23T11:05:49Z,4212825897,213,4.4,4212825895,212,8.3,4212825893,141,6.9,4212825887,56,Right,4212825889,140,55.8,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537872579,904,1,2,45,47,2nnlsjfbcea40t4jeclcbw9lk,0,55.8,6.9,2023-04-22T14:03:44.606Z,2023-04-23T12:10:37Z,4212827071,212,25.4,4212827067,140,76.5,4212827063,155,,4212827069,141,26.2,4212827065,56,Center,4212827073,213,0.5,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537872583,755,8,2,45,49,4mo3tith28qu9za01e8siplsn,1,23.5,73.8,2023-04-22T14:03:46.602Z,2023-04-23T11:06:18Z,4212827089,56,Back,4212827525,384,,4212827267,15,,,,,,,,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537872721,756,52,2,45,51,4mo3tith28qu9za01e8siplsn,1,4.6,59.1,2023-04-22T14:03:47.855Z,2023-04-23T11:06:28Z,4212828045,378,,,,,,,,,,,,,,,,,,,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537872929,757,1,2,45,57,4mo3tith28qu9za01e8siplsn,1,7.8,53,2023-04-22T14:03:54.084Z,2023-04-23T11:06:47Z,4212828979,140,13.1,4212828975,123,,4212828985,213,5.0,4212828983,212,17.0,4212828981,141,29.4,4212828977,56,Back,,,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537872999,758,1,2,46,2,4mo3tith28qu9za01e8siplsn,1,21.5,17.6,2023-04-22T14:03:59.588Z,2023-04-23T11:06:52Z,4212829371,56,Back,4212829377,212,23.6,4212829373,140,5.0,4212829379,213,2.4,4212829375,141,41.2,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537873103,759,1,2,46,6,4mo3tith28qu9za01e8siplsn,1,5,41.2,2023-04-22T14:04:02.833Z,2023-04-23T11:07:00Z,4212829953,213,1.3,4212829945,56,Back,4212829949,141,72.9,4212829951,212,22.4,4212829947,140,10.8,,,,,,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537873167,760,1,2,46,12,4mo3tith28qu9za01e8siplsn,1,10.8,72.9,2023-04-22T14:04:08.836Z,2023-04-23T11:07:06Z,4212830277,212,16.9,4212830273,140,7.2,4212830279,213,4.5,4212830275,141,48.7,4212830271,56,Back,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537873305,761,1,2,46,14,4mo3tith28qu9za01e8siplsn,1,7.2,48.7,2023-04-22T14:04:11.584Z,2023-04-23T11:07:17Z,4212831009,141,75.2,4212831013,213,1.1,4212831005,56,Back,4212831007,140,15.1,4212831011,212,19.8,,,,,,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537873313,762,61,2,46,18,4mo3tith28qu9za01e8siplsn,0,25.1,76.9,2023-04-22T14:04:15.136Z,2023-04-23T11:07:17Z,4212831049,56,Back,,,,,,,,,,,,,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537873653,905,49,2,46,19,2nnlsjfbcea40t4jeclcbw9lk,1,69.9,23.4,2023-04-22T14:04:15.786Z,2023-04-23T11:07:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537873725,906,61,2,46,20,2nnlsjfbcea40t4jeclcbw9lk,1,69.9,23.4,2023-04-22T14:04:17.284Z,2023-04-23T11:07:53Z,4212833289,56,Center,,,,,,,,,,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537873991,907,1,2,46,22,2nnlsjfbcea40t4jeclcbw9lk,1,69.9,23.4,2023-04-22T14:04:18.785Z,2023-04-23T11:08:16Z,4212834683,56,Right,4212834689,212,12.3,4212834685,140,79.7,4212834691,213,5.7,4212834687,141,13.6,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537874133,908,1,2,46,26,2nnlsjfbcea40t4jeclcbw9lk,1,85.5,23.6,2023-04-22T14:04:23.533Z,2023-04-23T11:08:28Z,4212835493,223,,4212835501,141,94.8,4212835507,1,,4212835505,213,1.4,4212835499,140,92.0,4212835495,72,,4212835497,56,Left,4212835489,2,,b1sztx2xd79amygbbvdia24et,S. Strand,4212835491,155,,4212835503,212,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537874315,909,1,2,46,31,2nnlsjfbcea40t4jeclcbw9lk,1,92,94.8,2023-04-22T14:04:28.283Z,2023-04-23T11:08:44Z,4212836651,213,3.4,4212836645,140,77.5,4212836649,212,15.6,4212836643,56,Left,4212836647,141,89.9,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537874501,910,1,2,46,33,2nnlsjfbcea40t4jeclcbw9lk,1,77.5,89.9,2023-04-22T14:04:30.532Z,2023-04-23T11:09:05Z,4212837787,141,65.7,4212837789,212,18.9,4212837783,140,86.3,4212837793,213,5.2,4212837781,56,Center,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537874505,911,61,2,46,34,2nnlsjfbcea40t4jeclcbw9lk,0,86.3,65.7,2023-04-22T14:04:31.364Z,2023-04-23T11:09:06Z,4212837803,56,Center,,,,,,,,,,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537874867,763,49,2,46,35,4mo3tith28qu9za01e8siplsn,1,22.9,11.5,2023-04-22T14:04:32.126Z,2023-04-23T11:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537875111,764,1,2,46,38,4mo3tith28qu9za01e8siplsn,1,22.9,11.5,2023-04-22T14:04:35.371Z,2023-04-23T11:09:51Z,4212841247,56,Back,4212841251,141,10.7,4212841249,140,44.0,4212841253,212,22.2,4212841255,213,6.3,,,,,,,,,,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537875249,765,1,2,46,42,4mo3tith28qu9za01e8siplsn,1,33.5,4,2023-04-22T14:04:39.622Z,2023-04-23T11:10:04Z,4212841995,140,26.9,4212841999,212,11.6,4212841993,56,Back,4212842001,213,2.2,4212841997,141,17.6,,,,,,,,,,bsx2ppp4b3zuxftscqwcxj59m,A. Al Hamlawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537875503,766,1,2,46,45,4mo3tith28qu9za01e8siplsn,1,26.7,16.4,2023-04-22T14:04:42.733Z,2023-04-23T11:10:27Z,4212843523,213,1.4,4212843525,1,,4212843517,140,33.5,4212843521,212,47.2,4212843515,56,Back,4212843519,141,85.0,4212843513,196,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537875735,767,1,2,46,51,4mo3tith28qu9za01e8siplsn,1,47,88.7,2023-04-22T14:04:48.481Z,2023-04-23T11:10:45Z,4212844791,56,Left,4212844799,213,0.3,4212844793,140,62.4,4212844795,141,97.1,4212844797,212,17.1,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537875763,768,1,2,46,56,4mo3tith28qu9za01e8siplsn,0,65.7,95.1,2023-04-22T14:04:53.732Z,2023-04-23T11:10:47Z,4212844961,212,8.4,4212844957,140,72.5,4212844963,213,5.7,4212844959,141,88.7,4212844955,56,Left,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537875799,912,8,2,46,57,2nnlsjfbcea40t4jeclcbw9lk,1,27.5,11.3,2023-04-22T14:04:54.012Z,2023-04-23T11:10:58Z,4212845527,384,,4212845167,56,Back,,,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537876121,913,4,2,46,59,2nnlsjfbcea40t4jeclcbw9lk,1,30.3,19.3,2023-04-22T14:04:55.834Z,2023-04-23T12:10:47Z,4212847511,13,,4212847515,152,,4212847513,56,Back,4212847519,285,,4213113505,233,769,4212847517,265,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537876071,769,4,2,46,59,4mo3tith28qu9za01e8siplsn,0,69.7,80.7,2023-04-22T14:04:55.835Z,2023-04-23T12:10:47Z,4212847055,265,,4213113545,233,913,4212847057,286,,4212847043,13,,4212847051,152,,4212847047,56,Left,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537876531,914,1,2,47,21,2nnlsjfbcea40t4jeclcbw9lk,1,26.7,22.2,2023-04-22T14:05:18.085Z,2023-04-23T11:12:01Z,4212849867,213,2.5,4212849863,141,44.4,4212849865,212,24.8,4212849855,5,,4212849859,56,Back,4212849857,152,,4212849861,140,8.0,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537877667,915,1,2,47,24,2nnlsjfbcea40t4jeclcbw9lk,1,8,44.4,2023-04-22T14:05:21.085Z,2023-04-23T11:13:32Z,4212856039,56,Back,4212856041,140,23.9,4212856047,213,0.8,4212856045,212,24.1,4212856043,141,70.0,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537877783,916,1,2,47,27,2nnlsjfbcea40t4jeclcbw9lk,1,23.9,70,2023-04-22T14:05:24.353Z,2023-04-23T11:13:39Z,4212856601,140,28.5,4212856599,56,Back,4212856605,212,16.2,4212856603,141,92.8,4212856607,213,1.3,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537878033,770,45,2,47,29,4mo3tith28qu9za01e8siplsn,0,71.5,7.2,2023-04-22T14:05:26.565Z,2023-04-23T12:10:50Z,4212858005,56,Right,4213113825,233,917,4212858007,286,,,,,,,,,,,,,,,,,bsx2ppp4b3zuxftscqwcxj59m,A. Al Hamlawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537878029,917,3,2,47,29,2nnlsjfbcea40t4jeclcbw9lk,1,28.5,92.8,2023-04-22T14:05:26.565Z,2023-04-23T12:10:50Z,4212858257,464,,4213113821,233,770,4212857973,56,Back,4212857975,285,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537878355,918,1,2,47,35,2nnlsjfbcea40t4jeclcbw9lk,1,44.4,86.7,2023-04-22T14:05:31.814Z,2023-04-23T11:14:21Z,4212859883,213,0.3,4212859877,140,61.4,4212859881,212,18.7,4212859879,141,94.8,4212859875,56,Left,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537878437,919,1,2,47,37,2nnlsjfbcea40t4jeclcbw9lk,1,61.4,94.8,2023-04-22T14:05:34.314Z,2023-04-23T11:14:28Z,4212860365,140,41.0,4212860363,56,Back,4212860369,212,21.4,4212860371,213,3.1,4212860367,141,95.4,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537878615,920,1,2,47,39,2nnlsjfbcea40t4jeclcbw9lk,1,41,95.4,2023-04-22T14:05:36.315Z,2023-04-23T11:14:41Z,4212861343,213,4.7,4212861339,141,77.8,4212861341,212,12.0,4212861335,56,Back,4212861337,140,40.8,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537878691,921,1,2,47,43,2nnlsjfbcea40t4jeclcbw9lk,1,34.5,81.5,2023-04-22T14:05:40.313Z,2023-04-23T11:14:48Z,4212861775,212,25.0,4212861773,141,64.3,4212861777,213,3.6,4212861771,140,13.5,4212861769,56,Back,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537878815,922,1,2,47,46,2nnlsjfbcea40t4jeclcbw9lk,1,18.1,52.2,2023-04-22T14:05:43.311Z,2023-04-23T12:10:45Z,4212862443,212,16.6,4212862447,213,5.3,4212862439,141,31.4,4212862433,56,Back,4212862435,140,26.3,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537878931,923,1,2,47,49,2nnlsjfbcea40t4jeclcbw9lk,1,37,30.6,2023-04-22T14:05:46.561Z,2023-04-23T11:15:03Z,4212863063,140,65.7,4212863069,213,6.0,4212863065,141,15.6,4212863061,56,Right,4212863067,212,31.8,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537880023,924,1,2,47,51,2nnlsjfbcea40t4jeclcbw9lk,1,65.7,15.6,2023-04-22T14:05:48.063Z,2023-04-23T12:12:54Z,4212868757,213,3.0,4212868753,141,17.0,4212868755,212,6.5,4212868751,140,59.6,4212868749,56,Right,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537880401,925,1,2,47,53,2nnlsjfbcea40t4jeclcbw9lk,1,65.3,22.5,2023-04-22T14:05:50.217Z,2023-04-23T11:16:59Z,4212870753,213,0.8,4212870751,212,18.8,4212870749,141,43.2,4212870745,56,Center,4212870747,140,77.1,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067447,526,1,2,47,55,2nnlsjfbcea40t4jeclcbw9lk,1,75.6,45.7,2023-04-22T14:05:52.445Z,2023-04-23T11:16:59Z,4208506275,212,13.9,4208506273,141,32.4,4208506277,213,5.6,4208506271,140,85.6,4208506269,56,Center,,,,,,,,,,5ib5990rsa8y9pf2bu4risjqh,A. Saidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067713,527,1,2,47,56,2nnlsjfbcea40t4jeclcbw9lk,1,85.8,32,2023-04-22T14:05:53.620Z,2023-04-23T11:17:35Z,4208507547,141,57.7,4208507551,213,1.6,4208507545,140,84.9,4208507549,212,17.5,4208507543,56,Center,4208512173,210,16,4208512179,22,,4208512175,154,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2537067733,528,16,2,47,58,2nnlsjfbcea40t4jeclcbw9lk,1,85,57.7,2023-04-22T14:05:55.445Z,2023-04-23T11:17:36Z,4208508331,374,2023-04-22 15:05:54.449,4208509827,29,,4208509831,55,527,4208509825,81,,4208509829,154,,4208509845,231,50.5,4208509837,103,29.7,4208509835,102,47.5,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,4208509841,328,,4208509839,215,,4208508337,375,47:57.668,4212872939,17,4212872941,395,4212872943,396,51.3,,,4.2,4208508317,20,4208507651,56,4208509843,230,4208507641,22,,,,,Center,96.4,,
2537074815,364,1,2,48,35,4mo3tith28qu9za01e8siplsn,1,50,49.9,2023-04-22T14:06:32.629Z,2023-04-23T11:18:37Z,4208550601,141,39.2,4208551215,279,G,4208550605,213,3.9,4208550599,140,42.2,4208550603,212,11.0,4212877543,189,,4208550597,56,Back,,,,2097lnalyp5iq6vxvmbsnbhuc,O. Alfonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537882289,771,1,2,48,55,4mo3tith28qu9za01e8siplsn,1,42,39.5,2023-04-22T14:06:52.010Z,2023-04-23T11:19:34Z,4212880805,213,4.4,4212880799,140,36.1,4212880803,212,18.2,4212880801,141,14.4,4212880797,56,Back,,,,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537882357,772,1,2,48,56,4mo3tith28qu9za01e8siplsn,1,33.3,15,2023-04-22T14:06:53.742Z,2023-04-23T11:19:42Z,4212881165,213,2.1,4212881163,212,17.5,4212881153,56,Back,4212881159,141,37.2,4212881155,140,24.9,,,,,,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537882925,773,1,2,48,58,4mo3tith28qu9za01e8siplsn,1,24.3,42.4,2023-04-22T14:06:55.746Z,2023-04-23T11:20:36Z,4212884185,213,1.7,4212884183,212,19.2,4212884181,141,70.3,4212884177,56,Back,4212884179,140,21.5,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537883019,774,1,2,49,2,4mo3tith28qu9za01e8siplsn,1,21.5,70.3,2023-04-22T14:06:59.496Z,2023-04-23T11:20:46Z,4212884797,212,17.6,4212884795,141,44.7,4212884793,140,18.9,4212884799,213,4.6,4212884791,56,Back,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537883293,775,1,2,49,7,4mo3tith28qu9za01e8siplsn,1,31.1,39.8,2023-04-22T14:07:04.244Z,2023-04-23T11:21:08Z,4212886387,141,56.2,4212886385,140,35.9,4212886391,213,1.1,4212886383,56,Back,4212886389,212,12.2,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537883355,776,1,2,49,9,4mo3tith28qu9za01e8siplsn,1,34.5,60.2,2023-04-22T14:07:06.295Z,2023-04-23T11:21:12Z,4212886747,141,70.9,4212886751,213,2.7,4212886745,140,21.5,4212886743,56,Back,4212886749,212,15.5,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537883463,777,1,2,49,12,4mo3tith28qu9za01e8siplsn,1,21.5,70.9,2023-04-22T14:07:09.045Z,2023-04-23T11:21:20Z,4212887211,140,7.4,4212887217,213,4.0,4212887207,56,Back,4212887213,141,47.8,4212887215,212,21.6,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537883529,778,1,2,49,17,4mo3tith28qu9za01e8siplsn,1,8.8,53.6,2023-04-22T14:07:14.295Z,2023-04-23T11:21:26Z,4212887669,212,23.8,4212887665,141,87.6,4212887661,140,14.3,4212887659,56,Back,4212887671,213,1.3,,,,,,,,,,bsx2ppp4b3zuxftscqwcxj59m,A. Al Hamlawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537883641,779,1,2,49,21,4mo3tith28qu9za01e8siplsn,1,11.7,86.7,2023-04-22T14:07:18.045Z,2023-04-23T11:21:34Z,4212888239,213,4.4,4212888233,140,5.6,4212888235,141,54.8,4212888237,212,22.6,4212888231,56,Back,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537883805,780,1,2,49,27,4mo3tith28qu9za01e8siplsn,0,10.2,55.6,2023-04-22T14:07:24.545Z,2023-04-23T11:27:03Z,4212889087,140,45.4,4212889095,1,,4212889093,213,5.6,4212889091,212,47.1,4212889085,56,Back,4212889089,141,12.7,4212889083,155,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537070025,529,44,2,49,28,2nnlsjfbcea40t4jeclcbw9lk,1,55.4,84.4,2023-04-22T14:07:25.525Z,2023-04-23T11:25:17Z,4208520239,233,340,4208519651,56,Left,4208519655,286,,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537070119,340,44,2,49,28,4mo3tith28qu9za01e8siplsn,0,44.6,15.6,2023-04-22T14:07:25.526Z,2023-04-23T11:27:03Z,4208520105,56,Back,4208520307,233,529,4208520107,285,,,,,,,,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537070051,530,1,2,49,28,2nnlsjfbcea40t4jeclcbw9lk,0,55.6,85.4,2023-04-22T14:07:25.532Z,2023-04-23T11:25:16Z,4208519789,212,12.5,4208519785,140,63.5,4208519791,213,5.4,4208519777,3,,4208519787,141,71.7,4208519779,56,Center,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537070435,341,1,2,49,33,4mo3tith28qu9za01e8siplsn,1,42.9,29.4,2023-04-22T14:07:30.629Z,2023-04-23T11:27:03Z,4208521821,140,73.2,4208521817,155,,4208521825,212,31.9,4208521823,141,26.2,4208521819,56,Center,4208521827,213,6.2,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
