id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/14/value
2543107409,679,43,2,73,27,bqtquhot4yruw677rkc607lk6,1,0,0,2023-05-03T18:31:36.565Z,2023-05-03T18:38:25Z,4247685499,56,Back,4247718257,144,5,4247685501,347,0,,,,,,,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107509,706,1,2,73,39,4jg5vd59i24chckyua90dr1lg,1,62,3.6,2023-05-03T18:31:48.323Z,2023-05-03T18:40:22Z,4247723227,140,51.6,4247723437,152,,4247723225,56,Right,4247723435,5,,4247723233,213,2.6,4247723231,212,13.0,4247723229,141,14.1,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107515,707,1,2,73,39,4jg5vd59i24chckyua90dr1lg,1,53.4,20.2,2023-05-03T18:31:48.467Z,2023-05-03T18:40:23Z,4247724227,213,0.7,4247724219,140,61.7,4247724221,141,31.0,4247724217,56,Center,4247724223,212,11.4,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107517,708,1,2,73,39,4jg5vd59i24chckyua90dr1lg,1,54.8,46.8,2023-05-03T18:31:48.627Z,2023-05-03T18:40:28Z,4247724675,140,59.5,4247724677,141,61.4,4247724681,213,1.1,4247724679,212,11.1,4247724673,56,Center,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543114969,774,1,2,73,40,4jg5vd59i24chckyua90dr1lg,1,62.4,83.5,2023-05-03T18:31:50.202Z,2023-05-04T14:14:50Z,4247726461,141,94.8,4247726471,213,0.4,4247726467,212,18.7,4247726451,56,Left,4247726455,140,78.6,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107579,709,1,2,73,41,4jg5vd59i24chckyua90dr1lg,1,84.2,86.6,2023-05-03T18:31:50.682Z,2023-05-04T14:16:35Z,4247686433,141,57.9,4247732001,210,15,4247686429,56,Center,4247686437,213,4.0,4247686435,212,26.1,4247686431,140,67.7,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107587,710,15,2,73,43,4jg5vd59i24chckyua90dr1lg,1,72.5,56.1,2023-05-03T18:31:52.466Z,2023-05-04T14:16:35Z,4247732051,231,48.4,4247731623,82,,4247732033,29,,4247686477,22,,4247732041,103,19,4247686481,18,,4247732035,55,709,4247732049,230,100,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,4247732039,102,51.4,4247732045,146,78.6,4247686485,56,Center,4247732119,233,680,4247731617,72,4247732047,147,,,4247732031,78,4247732043,215,,,,,,,,,55.1,,
2543107597,680,10,2,73,43,bqtquhot4yruw677rkc607lk6,1,23.9,44.5,2023-05-03T18:31:52.566Z,2023-05-04T15:57:53Z,4247686549,56,Back,4247731701,233,710,4247686547,94,,,,,,,,,,,,,,,,,8aj9c2doiu9g4hd573mq0mms5,R. Gojani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107631,681,44,2,73,47,bqtquhot4yruw677rkc607lk6,1,27.2,54.9,2023-05-03T18:31:57.121Z,2023-05-03T18:31:59Z,4247686765,233,711,4247686703,56,Back,4247686705,285,,,,,,,,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107609,711,44,2,73,47,4jg5vd59i24chckyua90dr1lg,0,72.8,45.1,2023-05-03T18:31:57.122Z,2023-05-03T18:31:59Z,4247686805,233,681,4247686595,286,,4247686593,56,Center,,,,,,,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107647,682,1,2,73,48,bqtquhot4yruw677rkc607lk6,0,23.5,62.3,2023-05-03T18:31:57.694Z,2023-05-04T14:16:49Z,4247686829,140,29.5,4247686831,141,46.2,4247686833,212,12.6,4247686835,213,5.2,4247686825,3,,4247686827,56,Back,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107669,712,1,2,73,49,4jg5vd59i24chckyua90dr1lg,1,71.1,57.1,2023-05-03T18:31:59.138Z,2023-05-04T14:17:00Z,4247686983,141,41.2,4247686977,3,,4247686985,212,16.9,4247686981,140,58.7,4247686979,56,Center,4247686987,213,3.8,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107685,713,1,2,73,52,4jg5vd59i24chckyua90dr1lg,1,58.4,34.3,2023-05-03T18:32:01.489Z,2023-05-04T14:17:05Z,4247687099,140,64.0,4247687103,212,13.3,4247687095,56,Right,4247687105,213,5.2,4247687101,141,16.7,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107689,714,1,2,73,53,4jg5vd59i24chckyua90dr1lg,0,57.7,13.2,2023-05-03T18:32:02.482Z,2023-05-04T14:17:10Z,4247687117,141,17.8,4247687115,140,70.8,4247687113,56,Right,4247687119,212,14.1,4247687121,213,0.2,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107691,683,61,2,73,54,bqtquhot4yruw677rkc607lk6,1,26.7,79.4,2023-05-03T18:32:03.414Z,2023-05-03T18:32:03Z,4247687123,56,Back,,,,,,,,,,,,,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107717,684,49,2,73,55,bqtquhot4yruw677rkc607lk6,1,26.3,73.5,2023-05-03T18:32:05.029Z,2023-05-03T18:32:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8aj9c2doiu9g4hd573mq0mms5,R. Gojani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107721,685,1,2,73,56,bqtquhot4yruw677rkc607lk6,1,26.3,73.5,2023-05-03T18:32:05.366Z,2023-05-03T18:32:06Z,4247687293,212,7.0,4247687289,140,28.0,4247687291,141,83.5,4247687295,213,1.3,4247687287,56,Back,,,,,,,,,,8aj9c2doiu9g4hd573mq0mms5,R. Gojani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107777,686,1,2,73,57,bqtquhot4yruw677rkc607lk6,1,28,83.5,2023-05-03T18:32:06.342Z,2023-05-04T14:17:19Z,4247687667,212,14.6,4247687665,141,94.1,4247687663,140,40.1,4247687669,213,0.5,4247687661,56,Back,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107793,687,1,2,74,1,bqtquhot4yruw677rkc607lk6,1,53.8,92,2023-05-03T18:32:11.205Z,2023-05-03T18:32:12Z,4247687757,141,81.1,4247687755,140,51.0,4247687753,56,Left,4247687761,213,4.3,4247687759,212,8.0,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107815,688,1,2,74,3,bqtquhot4yruw677rkc607lk6,1,47.4,79.6,2023-05-03T18:32:12.550Z,2023-05-04T14:17:26Z,4247687867,212,9.3,4247687865,141,87.7,4247687861,56,Left,4247687863,140,54.5,4247687869,213,0.6,,,,,,,,,,8aj9c2doiu9g4hd573mq0mms5,R. Gojani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107839,689,1,2,74,4,bqtquhot4yruw677rkc607lk6,1,53.3,87.2,2023-05-03T18:32:13.509Z,2023-05-04T14:17:30Z,4247688001,212,12.7,4247687999,141,96.4,4247688003,213,0.5,4247687997,140,63.8,4247687995,56,Left,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107885,690,1,2,74,6,bqtquhot4yruw677rkc607lk6,1,58.4,97.7,2023-05-03T18:32:15.367Z,2023-05-03T18:32:19Z,4247688221,212,7.8,4247688215,56,Left,4247688223,213,5.3,4247688217,140,62.4,4247688219,141,88.0,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107893,691,3,2,74,8,bqtquhot4yruw677rkc607lk6,1,65.3,85.6,2023-05-03T18:32:18.001Z,2023-05-04T14:17:46Z,4249822229,465,,4247688245,286,,4247688243,56,Left,4247688301,233,715,,,,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107875,715,45,2,74,8,4jg5vd59i24chckyua90dr1lg,0,34.7,14.4,2023-05-03T18:32:18.001Z,2023-05-03T18:32:20Z,4247688167,285,,4247688311,233,691,4247688165,56,Back,,,,,,,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107931,692,1,2,74,10,bqtquhot4yruw677rkc607lk6,0,66.2,83.7,2023-05-03T18:32:19.446Z,2023-05-04T14:17:58Z,4247688433,212,4.4,4247688425,140,66.8,4247688421,56,Center,4247688439,213,4.9,4247688429,141,77.3,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107913,716,61,2,74,11,4jg5vd59i24chckyua90dr1lg,1,33.2,30.6,2023-05-03T18:32:20.945Z,2023-05-03T18:32:43Z,4247688343,56,Back,,,,,,,,,,,,,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543107963,693,1,2,74,13,bqtquhot4yruw677rkc607lk6,1,71.8,64.3,2023-05-03T18:32:22.598Z,2023-05-04T14:18:22Z,4247688573,213,4.2,4247688569,141,46.6,4247688571,212,14.0,4247688567,140,65.0,4247688565,56,Center,,,,,,,,,,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108023,694,1,2,74,15,bqtquhot4yruw677rkc607lk6,1,68.4,41.2,2023-05-03T18:32:24.405Z,2023-05-04T14:18:25Z,4247688927,212,31.8,4247688925,141,5.2,4247688923,140,87.8,4247688929,213,5.4,4247688921,56,Right,,,,,,,,,,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108041,695,1,2,74,20,bqtquhot4yruw677rkc607lk6,0,96.4,15.1,2023-05-03T18:32:30.198Z,2023-05-04T14:27:02Z,4247689013,212,7.2,4247689003,2,,4247689005,155,,4247689007,56,Center,4247689015,213,1.7,4249823793,20,,4249824051,236,,4247689011,141,25.6,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,4247689009,140,95.4,4249840619,233,717,4249823791,224,,4249824053,286,,,,,,,,,,,,,,,,,,,,,,
2543108057,717,12,2,74,20,4jg5vd59i24chckyua90dr1lg,1,6.3,73.3,2023-05-03T18:32:30.298Z,2023-05-04T14:27:02Z,4249823943,185,,4249840653,233,695,4247689083,56,Back,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108089,696,6,2,74,22,bqtquhot4yruw677rkc607lk6,1,98.2,22.1,2023-05-03T18:32:32.117Z,2023-05-03T18:32:33Z,4247689253,233,718,4247689229,75,,4247689227,56,Center,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108083,718,6,2,74,22,4jg5vd59i24chckyua90dr1lg,0,1.8,77.9,2023-05-03T18:32:32.117Z,2023-05-04T14:19:15Z,4247689211,56,Back,4249825055,394,,4247689297,233,696,4247689213,73,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108647,697,1,2,74,57,bqtquhot4yruw677rkc607lk6,1,99.6,0.7,2023-05-03T18:33:07.078Z,2023-05-04T14:19:40Z,4247692079,223,,4247692083,140,96.4,4247692085,141,36.5,4247692087,212,24.6,4249825331,72,,4247692081,56,Center,4247692073,2,,4247692089,213,1.7,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,4247692075,6,,4247692077,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108669,698,1,2,75,2,bqtquhot4yruw677rkc607lk6,0,95.6,34.2,2023-05-03T18:33:11.558Z,2023-05-04T14:19:55Z,4247692167,168,,4247692177,212,13.1,4247692175,141,52.2,4247692163,3,,4247692179,213,1.9,4247692169,56,Center,4247692171,140,91.2,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109033,719,12,2,75,2,4jg5vd59i24chckyua90dr1lg,1,7.3,45.8,2023-05-03T18:33:11.634Z,2023-05-04T14:20:06Z,4247694209,140,37.2,4247694215,213,0.4,4247694211,141,63.0,4247694207,56,Back,4247694213,212,33.5,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108767,699,1,2,75,7,bqtquhot4yruw677rkc607lk6,1,61.9,38.6,2023-05-03T18:33:16.406Z,2023-05-03T18:35:44Z,4247692699,141,27.4,4247692701,212,10.4,4247692695,56,Center,4247692703,213,5.5,4247692697,140,68.6,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108835,700,1,2,75,10,bqtquhot4yruw677rkc607lk6,1,67.9,32.8,2023-05-03T18:33:19.431Z,2023-05-03T18:33:24Z,4247693057,155,,4247693079,1,,4247693061,56,Left,4247693071,141,89.4,4247693077,213,1.5,4247693067,140,71.5,4247693075,212,38.7,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108885,701,1,2,75,15,bqtquhot4yruw677rkc607lk6,1,75.3,89.4,2023-05-03T18:33:24.630Z,2023-05-03T18:33:27Z,4247693333,213,3.2,4247693331,212,11.2,4247693329,141,87.7,4247693327,140,64.7,4247693325,56,Left,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108913,702,1,2,75,18,bqtquhot4yruw677rkc607lk6,1,64.7,87.7,2023-05-03T18:33:27.542Z,2023-05-03T18:33:29Z,4247693495,141,91.8,4247693497,212,12.6,4247693499,213,0.2,4247693493,140,76.4,4247693491,56,Left,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108973,703,1,2,75,20,bqtquhot4yruw677rkc607lk6,1,75.4,93,2023-05-03T18:33:29.429Z,2023-05-03T18:33:33Z,4247693799,56,Center,4247693803,141,70.6,4247693807,213,4.2,4247693801,140,67.6,4247693805,212,17.3,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543108985,704,1,2,75,24,bqtquhot4yruw677rkc607lk6,1,62.6,58.8,2023-05-03T18:33:33.366Z,2023-05-03T18:33:34Z,4247693875,141,52.1,4247693877,212,7.9,4247693879,213,3.8,4247693873,140,56.5,4247693871,56,Center,,,,,,,,,,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109011,705,1,2,75,25,bqtquhot4yruw677rkc607lk6,1,56.5,51.9,2023-05-03T18:33:34.709Z,2023-05-03T18:33:37Z,4247694023,56,Center,4247694031,213,1.8,4247694029,212,16.3,4247694027,141,75.0,4247694025,140,52.3,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109047,706,1,2,75,27,bqtquhot4yruw677rkc607lk6,1,52.3,75,2023-05-03T18:33:37.110Z,2023-05-03T18:33:39Z,4247694309,212,17.1,4247694311,213,1.1,4247694303,56,Left,4247694305,140,60.3,4247694307,141,96.9,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109121,707,1,2,75,30,bqtquhot4yruw677rkc607lk6,1,61,97.1,2023-05-03T18:33:39.430Z,2023-05-03T18:33:46Z,4247694695,213,4.9,4247694691,141,84.1,4247694687,56,Left,4247694693,212,9.0,4247694689,140,62.6,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109159,708,1,2,75,36,bqtquhot4yruw677rkc607lk6,1,69.5,90.3,2023-05-03T18:33:45.765Z,2023-05-03T18:33:49Z,4247694899,141,94.8,4247694901,212,7.7,4247694903,213,0.4,4247694895,56,Left,4247694897,140,76.2,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109183,709,1,2,75,40,bqtquhot4yruw677rkc607lk6,1,76.2,94.8,2023-05-03T18:33:49.526Z,2023-05-03T18:33:51Z,4247695007,56,Left,4247695013,212,12.7,4247695015,213,3.4,4247695011,141,89.7,4247695009,140,64.6,,,,,,,,,,8aj9c2doiu9g4hd573mq0mms5,R. Gojani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109227,710,1,2,75,42,bqtquhot4yruw677rkc607lk6,1,64.6,89.7,2023-05-03T18:33:51.638Z,2023-05-03T18:33:55Z,4247695249,56,Left,4247695257,213,6.0,4247695255,212,13.7,4247695253,141,84.1,4247695251,140,77.1,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109255,711,1,2,75,45,bqtquhot4yruw677rkc607lk6,1,80.2,72.3,2023-05-03T18:33:54.726Z,2023-05-03T18:33:57Z,4247695411,56,Center,4247695413,140,74.7,4247695415,141,55.8,4247695417,212,12.6,4247695421,213,4.2,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109291,712,1,2,75,48,bqtquhot4yruw677rkc607lk6,1,73.6,53.9,2023-05-03T18:33:57.590Z,2023-05-03T18:34:00Z,4247695583,155,,4247695589,141,27.4,4247695591,212,19.3,4247695587,140,80.3,4247695585,56,Center,4247695593,213,5.1,,,,,,,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109333,713,1,2,75,50,bqtquhot4yruw677rkc607lk6,1,78.5,31.2,2023-05-03T18:33:59.878Z,2023-05-03T18:34:03Z,4247695825,213,2.4,4247695821,141,40.0,4247695819,140,71.7,4247695817,56,Center,4247695823,212,9.3,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109355,714,1,2,75,53,bqtquhot4yruw677rkc607lk6,1,70.4,43.7,2023-05-03T18:34:02.950Z,2023-05-03T18:34:05Z,4247695973,212,11.6,4247695969,140,63.2,4247695971,141,56.7,4247695967,56,Center,4247695975,213,2.3,,,,,,,,,,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109373,715,1,2,75,55,bqtquhot4yruw677rkc607lk6,1,63.2,56.7,2023-05-03T18:34:05.158Z,2023-05-03T18:34:06Z,4247696075,213,4.6,4247696067,56,Center,4247696071,141,38.2,4247696069,140,62.4,4247696073,212,12.6,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109417,716,1,2,75,57,bqtquhot4yruw677rkc607lk6,1,62.4,38.2,2023-05-03T18:34:06.758Z,2023-05-03T18:34:09Z,4247696283,56,Center,4247696289,212,10.0,4247696287,141,42.2,4247696291,213,0.3,4247696285,140,71.6,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109443,717,1,2,75,59,bqtquhot4yruw677rkc607lk6,1,70.9,36.6,2023-05-03T18:34:08.966Z,2023-05-03T18:34:10Z,4247696413,56,Right,4247696419,212,20.8,4247696421,213,4.8,4247696417,141,6.1,4247696415,140,72.8,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109523,718,1,2,76,0,bqtquhot4yruw677rkc607lk6,1,72.7,5.9,2023-05-03T18:34:10.229Z,2023-05-03T18:34:13Z,4247696761,56,Right,4247696769,213,2.2,4247696763,140,67.4,4247696765,141,18.2,4247696767,212,10.0,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109557,719,1,2,76,4,bqtquhot4yruw677rkc607lk6,1,67.3,13.7,2023-05-03T18:34:13.702Z,2023-05-03T18:34:15Z,4247696939,213,2.5,4247696933,140,56.7,4247696931,56,Center,4247696935,141,25.5,4247696937,212,13.7,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109577,720,1,2,76,5,bqtquhot4yruw677rkc607lk6,1,56.7,25.5,2023-05-03T18:34:14.997Z,2023-05-03T18:34:16Z,4247697053,56,Center,4247697059,212,11.5,4247697061,213,0.8,4247697057,141,37.3,4247697055,140,64.6,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109623,721,1,2,76,6,bqtquhot4yruw677rkc607lk6,1,64.6,37.3,2023-05-03T18:34:15.958Z,2023-05-04T14:21:32Z,4247697361,156,,4247697335,213,2.8,4247697319,140,46.7,4247697325,141,47.5,4247697315,56,Back,4247697331,212,20.0,,,,,,,8aj9c2doiu9g4hd573mq0mms5,R. Gojani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109761,722,1,2,76,12,bqtquhot4yruw677rkc607lk6,1,43,61.2,2023-05-03T18:34:21.366Z,2023-05-03T18:34:26Z,4247698055,213,3.2,4247698049,140,22.8,4247698047,56,Back,4247698051,141,59.3,4247698053,212,21.2,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109781,723,1,2,76,16,bqtquhot4yruw677rkc607lk6,1,23.3,58.2,2023-05-03T18:34:26.198Z,2023-05-03T18:34:28Z,4247698169,212,14.9,4247698163,56,Back,4247698171,213,4.8,4247698165,140,24.2,4247698167,141,36.3,,,,,,,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109875,724,1,2,76,23,bqtquhot4yruw677rkc607lk6,1,24.5,32.1,2023-05-03T18:34:32.566Z,2023-05-03T18:34:33Z,4247698601,212,13.1,4247698599,141,34.8,4247698603,213,0.1,4247698597,140,36.9,4247698595,56,Back,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109901,725,1,2,76,24,bqtquhot4yruw677rkc607lk6,1,36.9,34.8,2023-05-03T18:34:33.510Z,2023-05-04T14:21:50Z,4247698757,212,13.6,4247698755,141,33.7,4247698751,56,Back,4247698753,140,24.0,4247698759,213,3.2,,,,,,,,,,8aj9c2doiu9g4hd573mq0mms5,R. Gojani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109951,726,1,2,76,26,bqtquhot4yruw677rkc607lk6,1,24,33.7,2023-05-03T18:34:35.973Z,2023-05-03T18:34:38Z,4247699063,212,19.3,4247699057,56,Back,4247699065,213,1.5,4247699061,141,62.0,4247699059,140,24.5,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543109977,727,1,2,76,28,bqtquhot4yruw677rkc607lk6,1,24.2,64.2,2023-05-03T18:34:37.974Z,2023-05-03T18:34:39Z,4247699215,140,29.7,4247699217,141,85.4,4247699221,213,1.2,4247699219,212,15.5,4247699213,56,Back,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543110039,728,1,2,76,30,bqtquhot4yruw677rkc607lk6,1,29.7,85.4,2023-05-03T18:34:39.397Z,2023-05-03T18:34:44Z,4247699627,56,Back,4247699635,213,5.0,4247699633,212,7.5,4247699629,140,31.8,4247699631,141,74.8,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543110083,729,1,2,76,34,bqtquhot4yruw677rkc607lk6,1,29.8,57.9,2023-05-03T18:34:44.005Z,2023-05-04T14:22:51Z,4247699847,141,43.1,4247699851,213,4.1,4247699845,140,22.9,4247699843,56,Back,4247699849,212,12.4,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
