id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist
2548767253,605,1,2,72,7,2nnlsjfbcea40t4jeclcbw9lk,1,38.3,88.1,2023-05-14T14:33:37.736Z,2023-05-14T14:33:39Z,4277835563,213,2.2,4277835557,140,33.9,4277835561,212,7.9,4277835555,56,Back,4277835559,141,97.5,4277835603,156,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767277,606,1,2,72,9,2nnlsjfbcea40t4jeclcbw9lk,1,34,96.3,2023-05-14T14:33:39.599Z,2023-05-14T14:33:40Z,4277835749,213,4.8,4277835741,56,Back,4277835745,141,88.7,4277835743,140,34.4,4277835747,212,5.2,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767285,607,61,2,72,10,2nnlsjfbcea40t4jeclcbw9lk,0,33.6,88.3,2023-05-14T14:33:40.543Z,2023-05-14T14:51:49Z,4277835817,56,Back,,,,,,,,,,,,,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767315,722,1,2,72,13,czkf5t3ai00ghwbga03i5aqxw,0,66,27.7,2023-05-14T14:33:44.276Z,2023-05-14T14:51:37Z,4277836061,140,78.5,4277836059,56,Center,4277836063,141,30.3,4277836065,212,13.2,4277836067,213,0.1,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767335,608,1,2,72,14,2nnlsjfbcea40t4jeclcbw9lk,1,24,81.5,2023-05-14T14:33:45.135Z,2023-05-14T14:33:46Z,4277836177,56,Back,4277836185,213,0.7,4277836183,212,18.0,4277836179,140,37.6,4277836181,141,97.7,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767389,609,1,2,72,15,2nnlsjfbcea40t4jeclcbw9lk,1,37.6,97.7,2023-05-14T14:33:46.191Z,2023-05-14T14:33:49Z,4277836513,213,5.0,4277836509,141,87.7,4277836511,212,7.1,4277836507,140,39.5,4277836503,56,Back,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767393,610,4,2,72,17,2nnlsjfbcea40t4jeclcbw9lk,1,34,81.9,2023-05-14T14:33:48.243Z,2023-05-14T14:33:50Z,4277836537,13,,4277836539,56,Back,4277836541,152,,4277836555,233,723,4277836545,286,,4277836543,265,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767385,723,4,2,72,17,czkf5t3ai00ghwbga03i5aqxw,0,66,18.1,2023-05-14T14:33:48.244Z,2023-05-14T14:34:07Z,4277836479,56,Right,4277836587,233,610,4277836477,13,,4277836585,285,,4277836483,265,,4277836481,152,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767663,611,1,2,72,39,2nnlsjfbcea40t4jeclcbw9lk,1,39.7,81.5,2023-05-14T14:34:09.839Z,2023-05-14T14:34:10Z,4277838239,141,78.4,4277838243,213,3.4,4277838241,212,9.4,4277838237,140,31.0,4277838231,5,,4277838233,152,,4277838235,56,Back,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767679,612,1,2,72,40,2nnlsjfbcea40t4jeclcbw9lk,1,30.8,78.2,2023-05-14T14:34:10.760Z,2023-05-14T14:34:12Z,4277838317,56,Back,4277838319,140,37.4,4277838321,141,83.3,4277838323,212,7.7,4277838325,213,0.5,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767731,614,1,2,72,42,2nnlsjfbcea40t4jeclcbw9lk,1,37.8,81.2,2023-05-14T14:34:13.079Z,2023-05-14T14:34:15Z,4277838653,56,Back,4277838655,140,22.5,4277838657,141,43.3,4277838659,212,30.4,4277838661,213,4.2,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767789,615,1,2,72,45,2nnlsjfbcea40t4jeclcbw9lk,1,22.1,40.1,2023-05-14T14:34:15.736Z,2023-05-14T14:34:19Z,4277838995,56,Back,4277838997,140,27.9,4277839001,212,26.2,4277839003,213,1.3,4277838999,141,77.5,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767833,616,1,2,72,49,2nnlsjfbcea40t4jeclcbw9lk,1,29.7,82.3,2023-05-14T14:34:19.727Z,2023-05-14T14:34:21Z,4277839207,213,0.5,4277839195,56,Back,4277839199,140,47.2,4277839203,141,96.8,4277839205,212,20.9,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767907,617,1,2,72,51,2nnlsjfbcea40t4jeclcbw9lk,1,51.6,96.2,2023-05-14T14:34:21.839Z,2023-05-14T14:34:26Z,4277839677,141,76.9,4277839681,213,5.1,4277839679,212,14.3,4277839675,140,57.1,4277839673,56,Center,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767915,618,50,2,72,55,2nnlsjfbcea40t4jeclcbw9lk,1,56.8,86.2,2023-05-14T14:34:26.121Z,2023-05-14T14:34:28Z,4277839883,233,724,4277839749,286,,4277839747,56,Left,,,,,,,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767925,724,7,2,72,55,czkf5t3ai00ghwbga03i5aqxw,0,43.2,13.8,2023-05-14T14:34:26.122Z,2023-05-14T14:34:28Z,4277839793,285,,4277839831,233,618,4277839791,56,Back,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767947,619,1,2,72,57,2nnlsjfbcea40t4jeclcbw9lk,1,63,96.2,2023-05-14T14:34:27.807Z,2023-05-14T14:34:29Z,4277839929,213,3.1,4277839923,140,55.1,4277839925,141,96.3,4277839927,212,8.3,4277839919,56,Left,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548767987,620,1,2,72,58,2nnlsjfbcea40t4jeclcbw9lk,1,55.1,96.3,2023-05-14T14:34:28.936Z,2023-05-14T14:34:30Z,4277840109,56,Back,4277840123,141,88.3,4277840117,140,40.8,4277840129,213,3.5,4277840127,212,16.0,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768073,621,1,2,73,0,2nnlsjfbcea40t4jeclcbw9lk,1,39.8,89.3,2023-05-14T14:34:30.712Z,2023-05-14T14:34:35Z,4277840549,56,Left,4277840559,212,16.8,4277840561,213,0.0,4277840555,141,89.4,4277840551,140,55.8,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768083,622,61,2,73,4,2nnlsjfbcea40t4jeclcbw9lk,1,53,92,2023-05-14T14:34:35.056Z,2023-05-14T14:34:35Z,4277840589,56,Left,,,,,,,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768135,623,1,2,73,6,2nnlsjfbcea40t4jeclcbw9lk,1,56.8,95.9,2023-05-14T14:34:36.880Z,2023-05-14T14:34:38Z,4277840847,140,45.7,4277840851,212,22.4,4277840845,56,Back,4277840853,213,4.2,4277840849,141,67.8,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768137,624,61,2,73,8,2nnlsjfbcea40t4jeclcbw9lk,0,46,69.6,2023-05-14T14:34:38.569Z,2023-05-14T14:34:41Z,4277840859,56,Back,,,,,,,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768155,725,49,2,73,9,czkf5t3ai00ghwbga03i5aqxw,1,59.3,39.4,2023-05-14T14:34:39.636Z,2023-05-14T14:34:39Z,,,,,,,,,,,,,,,,,,,,,,,,,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768215,726,1,2,73,10,czkf5t3ai00ghwbga03i5aqxw,0,64.2,46.1,2023-05-14T14:34:40.852Z,2023-05-14T14:34:44Z,4277841257,213,0.5,4277841249,56,Center,4277841253,141,65.1,4277841255,212,29.5,4277841251,140,89.5,,,,,,,,,,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768217,625,54,2,73,13,2nnlsjfbcea40t4jeclcbw9lk,1,12.5,33.7,2023-05-14T14:34:44.176Z,2023-05-14T14:34:44Z,4277841297,232,,,,,,,,,,,,,,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768249,626,52,2,73,15,2nnlsjfbcea40t4jeclcbw9lk,1,15.2,32.2,2023-05-14T14:34:46.497Z,2023-05-14T14:34:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768319,627,1,2,73,16,2nnlsjfbcea40t4jeclcbw9lk,1,15.2,32.2,2023-05-14T14:34:47.025Z,2023-05-14T14:34:51Z,4277841787,212,18.9,4277841783,140,29.0,4277841785,141,14.4,4277841781,56,Back,4277841789,213,5.6,4277841779,123,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768369,628,1,2,73,20,2nnlsjfbcea40t4jeclcbw9lk,1,31.7,5.5,2023-05-14T14:34:50.880Z,2023-05-14T14:34:53Z,4277841973,140,52.0,4277841981,213,6.3,4277841977,141,4.7,4277841969,56,Right,4277841979,212,21.3,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768391,629,1,2,73,22,2nnlsjfbcea40t4jeclcbw9lk,1,44.1,6.2,2023-05-14T14:34:53.496Z,2023-05-14T14:34:54Z,4277842061,212,6.0,4277842063,213,1.4,4277842057,140,45.1,4277842055,56,Back,4277842059,141,14.9,,,,,,,,,,dyl8h9vm22myhbuuavsimnx05,J. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768419,630,1,2,73,23,2nnlsjfbcea40t4jeclcbw9lk,1,45.1,14.9,2023-05-14T14:34:54.400Z,2023-05-14T14:34:56Z,4277842231,141,5.9,4277842233,212,7.6,4277842235,213,4.1,4277842227,56,Back,4277842229,140,40.8,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768421,631,61,2,73,25,2nnlsjfbcea40t4jeclcbw9lk,0,40.6,5.9,2023-05-14T14:34:55.904Z,2023-05-14T14:34:56Z,4277842239,56,Back,,,,,,,,,,,,,,,,,,,,,,dyl8h9vm22myhbuuavsimnx05,J. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768437,727,49,2,73,26,czkf5t3ai00ghwbga03i5aqxw,1,63.9,90,2023-05-14T14:34:56.901Z,2023-05-14T14:34:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768515,728,1,2,73,28,czkf5t3ai00ghwbga03i5aqxw,1,44.9,80.8,2023-05-14T14:34:58.884Z,2023-05-14T14:35:01Z,4277842717,56,Back,4277842729,213,3.0,4277842719,140,37.1,4277842721,141,82.1,4277842725,212,8.2,,,,,,,,,,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768557,729,1,2,73,30,czkf5t3ai00ghwbga03i5aqxw,1,34.4,78.8,2023-05-14T14:35:01.300Z,2023-05-14T14:35:03Z,4277842941,140,34.2,4277842945,212,18.9,4277842943,141,51.0,4277842939,56,Back,4277842947,213,4.7,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768631,730,1,2,73,36,czkf5t3ai00ghwbga03i5aqxw,1,34.7,46.9,2023-05-14T14:35:06.580Z,2023-05-14T14:35:07Z,4277843347,213,5.1,4277843339,56,Back,4277843343,141,18.9,4277843345,212,21.0,4277843341,140,43.1,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768675,731,1,2,73,37,czkf5t3ai00ghwbga03i5aqxw,1,43.1,18.9,2023-05-14T14:35:07.539Z,2023-05-14T14:35:10Z,4277843589,212,12.3,4277843591,213,0.4,4277843587,141,25.5,4277843583,56,Center,4277843585,140,54.0,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768733,732,1,2,73,41,czkf5t3ai00ghwbga03i5aqxw,1,54.3,29.2,2023-05-14T14:35:11.684Z,2023-05-14T14:35:13Z,4277843781,141,23.1,4277843779,140,45.9,4277843783,212,9.7,4277843785,213,3.6,4277843777,56,Back,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768763,733,1,2,73,42,czkf5t3ai00ghwbga03i5aqxw,1,45.9,23.1,2023-05-14T14:35:12.916Z,2023-05-14T14:35:14Z,4277843919,212,29.1,4277843917,141,64.9,4277843915,140,39.9,4277843921,213,1.8,4277843913,56,Back,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768809,734,1,2,73,43,czkf5t3ai00ghwbga03i5aqxw,1,43.7,71.1,2023-05-14T14:35:14.276Z,2023-05-14T14:35:17Z,4277844157,213,0.7,4277844151,140,58.9,4277844155,212,20.7,4277844153,141,90.5,4277844149,56,Left,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768891,735,1,2,73,46,czkf5t3ai00ghwbga03i5aqxw,0,59.9,93.9,2023-05-14T14:35:17.156Z,2023-05-14T15:07:16Z,4277844567,140,56.2,4277844569,141,74.5,4277844565,56,Center,4277844571,212,13.8,4277844575,213,4.4,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768875,632,3,2,73,49,2nnlsjfbcea40t4jeclcbw9lk,1,43.9,26,2023-05-14T14:35:20.200Z,2023-05-14T14:35:23Z,4277844495,286,,4277844711,233,736,4277844493,56,Back,,,,,,,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768907,736,45,2,73,49,czkf5t3ai00ghwbga03i5aqxw,0,56.1,74,2023-05-14T14:35:20.200Z,2023-05-14T14:35:23Z,4277844645,56,Center,4277844649,285,,4277844739,233,632,,,,,,,,,,,,,,,,71ewtolv8guf3m6sh01pf1nmx,B. Šabović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548768881,633,49,2,73,50,2nnlsjfbcea40t4jeclcbw9lk,1,47.8,18.2,2023-05-14T14:35:21.249Z,2023-05-14T14:35:21Z,,,,,,,,,,,,,,,,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769089,634,1,2,73,54,2nnlsjfbcea40t4jeclcbw9lk,0,74.9,20.3,2023-05-14T14:35:25.144Z,2023-05-14T14:35:34Z,4277845615,212,27.9,4277845613,141,28.5,4277845609,56,Center,4277845611,140,100.0,4277845617,213,0.2,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769077,737,56,2,73,57,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-05-14T14:35:27.565Z,2023-05-14T14:35:40Z,4277845543,56,Back,,,,,,,,,,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769101,635,5,2,73,58,2nnlsjfbcea40t4jeclcbw9lk,0,100.8,27,2023-05-14T14:35:29.410Z,2023-05-14T14:35:51Z,4277845675,56,Center,4277847001,361,,4277845711,233,738,4277845677,346,,,,,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769095,738,5,2,73,58,czkf5t3ai00ghwbga03i5aqxw,1,-0.8,73,2023-05-14T14:35:29.410Z,2023-05-14T14:36:39Z,4277845641,346,,4277846757,361,,4277845693,233,635,4277845639,56,Back,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769365,739,1,2,74,21,czkf5t3ai00ghwbga03i5aqxw,1,5.3,52.7,2023-05-14T14:35:51.636Z,2023-05-14T14:35:52Z,4277847089,141,65.1,4277847085,56,Back,4277847083,124,,4277847097,237,,4277847091,212,21.7,4277847093,213,0.4,4277847087,140,24.3,,,,8adttli9ehdhi2216vpipzkr9,T. Vaiho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769387,740,1,2,74,21,czkf5t3ai00ghwbga03i5aqxw,1,24.3,65.1,2023-05-14T14:35:52.452Z,2023-05-14T14:35:53Z,4277847207,140,24.3,4277847205,56,Back,4277847213,213,4.7,4277847209,141,35.1,4277847211,212,20.4,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769413,741,1,2,74,23,czkf5t3ai00ghwbga03i5aqxw,1,24.3,35.1,2023-05-14T14:35:53.556Z,2023-05-14T14:52:06Z,4277847339,213,5.7,4277847329,140,33.5,4277847331,141,25.6,4277847325,56,Back,4277847335,212,11.6,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769451,742,1,2,74,24,czkf5t3ai00ghwbga03i5aqxw,1,33.5,25.6,2023-05-14T14:35:55.140Z,2023-05-14T14:35:57Z,4277847527,141,61.5,4277847529,212,24.5,4277847523,56,Back,4277847531,213,1.7,4277847525,140,31.6,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769483,743,1,2,74,27,czkf5t3ai00ghwbga03i5aqxw,1,31.6,61.5,2023-05-14T14:35:58.388Z,2023-05-14T14:36:00Z,4277847695,212,26.9,4277847693,141,25.3,4277847691,140,42.0,4277847689,56,Back,4277847697,213,5.1,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769601,744,1,2,74,29,czkf5t3ai00ghwbga03i5aqxw,1,42,25.3,2023-05-14T14:35:59.973Z,2023-05-14T14:36:07Z,4277848381,141,6.8,4277848379,140,49.9,4277848383,212,15.1,4277848377,56,Back,4277848385,213,5.3,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769635,745,1,2,74,37,czkf5t3ai00ghwbga03i5aqxw,1,48.7,7.6,2023-05-14T14:36:07.540Z,2023-05-14T14:52:19Z,4277848557,213,2.1,4277848551,140,39.0,4277848555,212,20.2,4277848553,141,33.3,4277848549,56,Back,,,,,,,,,,6u3k1pcpowzvy9qrngb3j3a39,H. Radetinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769677,746,1,2,74,38,czkf5t3ai00ghwbga03i5aqxw,1,39,33.3,2023-05-14T14:36:08.789Z,2023-05-14T14:36:20Z,4277848769,140,46.6,4277848767,56,Back,4277848773,212,24.8,4277848775,213,1.2,4277848771,141,67.9,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769759,747,1,2,74,41,czkf5t3ai00ghwbga03i5aqxw,1,53.5,55.4,2023-05-14T14:36:11.524Z,2023-05-14T14:36:17Z,4277849217,212,19.5,4277849213,140,59.5,4277849215,141,28.3,4277849211,56,Center,4277849219,213,5.0,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769781,748,1,2,74,45,czkf5t3ai00ghwbga03i5aqxw,1,57.3,28.1,2023-05-14T14:36:16.140Z,2023-05-14T14:52:37Z,4277849305,56,Right,4277849307,140,70.2,4277849313,213,5.4,4277849309,141,4.2,4277849311,212,21.2,,,,,,,,,,71ewtolv8guf3m6sh01pf1nmx,B. Šabović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548784835,878,61,2,74,46,czkf5t3ai00ghwbga03i5aqxw,0,76.5,2.5,2023-05-14T14:36:17.505Z,2023-05-14T14:52:56Z,4277931065,56,Right,,,,,,,,,,,,,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769811,636,5,2,74,47,2nnlsjfbcea40t4jeclcbw9lk,1,20.2,101.5,2023-05-14T14:36:18.342Z,2023-05-14T14:36:39Z,4277849509,233,749,4277849489,347,,4277849487,56,Back,,,,,,,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548769789,749,5,2,74,47,czkf5t3ai00ghwbga03i5aqxw,0,79.8,-1.5,2023-05-14T14:36:18.342Z,2023-05-14T14:36:20Z,4277849373,347,,4277849371,56,Right,4277849529,233,636,,,,,,,,,,,,,,,,71ewtolv8guf3m6sh01pf1nmx,B. Šabović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770217,637,1,2,75,9,2nnlsjfbcea40t4jeclcbw9lk,0,20.4,100,2023-05-14T14:36:39.593Z,2023-05-14T14:36:44Z,4277851581,56,Center,4277851585,141,72.1,4277851583,140,58.2,4277851939,189,,4277851591,1,,4277851587,212,44.6,4277851579,107,,4277851589,213,5.8,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770233,750,1,2,75,10,czkf5t3ai00ghwbga03i5aqxw,1,42.3,30.7,2023-05-14T14:36:40.629Z,2023-05-14T14:36:42Z,4277851667,213,0.1,4277851665,212,11.2,4277851663,141,32.5,4277851659,56,Center,4277851661,140,52.9,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770237,751,49,2,75,11,czkf5t3ai00ghwbga03i5aqxw,1,50.5,33.4,2023-05-14T14:36:42.069Z,2023-05-14T14:36:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770283,752,1,2,75,12,czkf5t3ai00ghwbga03i5aqxw,0,50.5,33.4,2023-05-14T14:36:42.612Z,2023-05-14T14:36:44Z,4277851915,141,36.4,4277851913,140,52.5,4277851911,56,Center,4277851917,212,2.9,4277851919,213,0.8,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770333,638,61,2,75,16,2nnlsjfbcea40t4jeclcbw9lk,1,51,52.4,2023-05-14T14:36:47.473Z,2023-05-14T14:36:47Z,4277852169,56,Center,,,,,,,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770357,639,49,2,75,18,2nnlsjfbcea40t4jeclcbw9lk,1,48.1,58.8,2023-05-14T14:36:48.819Z,2023-05-14T14:36:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770385,640,4,2,75,18,2nnlsjfbcea40t4jeclcbw9lk,1,50.1,64,2023-05-14T14:36:48.835Z,2023-05-14T14:36:51Z,4277852439,265,,4277852441,286,,4277852437,152,,4277852483,233,753,4277852433,13,,4277852435,56,Center,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770371,753,4,2,75,18,czkf5t3ai00ghwbga03i5aqxw,0,49.9,36,2023-05-14T14:36:48.836Z,2023-05-14T14:36:52Z,4277852539,233,640,4277852363,13,,4277852365,56,Back,4277852367,152,,4277852371,285,,4277852369,265,,,,,,,,71ewtolv8guf3m6sh01pf1nmx,B. Šabović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548770753,641,1,2,75,38,2nnlsjfbcea40t4jeclcbw9lk,1,49,66.3,2023-05-14T14:37:09.320Z,2023-05-14T14:53:20Z,4277854289,212,7.3,4277854281,152,,4277854283,56,Back,4277854285,140,42.1,4277854277,5,,4277854291,213,3.3,4277854287,141,64.6,,,,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
