id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2540781035,741,1,2,77,29,5mbo4f0vps12dr0fcvjn3wyp5,1,65.9,94.5,2023-04-29T14:41:05.201Z,2023-04-29T14:41:07Z,4235257045,212,14.8,4235257023,5,,4235257043,141,93.0,4235257033,56,Left,4235257047,213,3.2,4235257027,152,,4235257039,140,51.8,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781101,742,1,2,77,31,5mbo4f0vps12dr0fcvjn3wyp5,1,51.8,93,2023-04-29T14:41:06.849Z,2023-04-29T14:41:09Z,4235257401,213,4.3,4235257393,56,Back,4235257399,212,31.0,4235257397,141,50.4,4235257395,140,41.3,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781439,743,1,2,77,33,5mbo4f0vps12dr0fcvjn3wyp5,1,44.7,45.8,2023-04-29T14:41:09.137Z,2023-04-29T14:41:54Z,4235259237,141,24.1,4235259235,140,47.0,4235259241,213,4.9,4235259239,212,15.0,4235259233,56,Back,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781463,744,1,2,77,43,5mbo4f0vps12dr0fcvjn3wyp5,1,62.4,35.9,2023-04-29T14:41:18.756Z,2023-04-29T14:44:48Z,4235259371,56,Center,4235300515,141,48.2,4235300517,212,8.7,4235300519,213,1.9,4235300513,140,60.1,,,,,,,,,,5verheyzkwkwrmn3k10t7tz6y,R. Tihi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781523,766,43,2,77,43,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-04-29T14:41:18.757Z,2023-04-29T14:44:41Z,4235259663,285,0,4235299525,144,7,4235259777,233,744,4235259659,56,Back,,,,,,,,,,,,,16yubrg729egk45a0g71aog7o,E. Özkan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781563,745,1,2,77,44,5mbo4f0vps12dr0fcvjn3wyp5,1,64.7,51.8,2023-04-29T14:41:20.642Z,2023-04-29T14:44:55Z,4235259893,213,3.1,4235259891,212,8.2,4235259885,56,Center,4235259887,140,56.9,4235259889,141,51.8,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781673,746,1,2,77,45,5mbo4f0vps12dr0fcvjn3wyp5,1,56.9,51.8,2023-04-29T14:41:21.505Z,2023-04-29T14:45:05Z,4235260447,56,Left,4235260449,140,67.4,4235260455,212,21.8,4235260459,213,1.0,4235260453,141,79.4,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781755,747,1,2,77,49,5mbo4f0vps12dr0fcvjn3wyp5,1,82.2,73.8,2023-04-29T14:41:24.961Z,2023-04-29T14:41:27Z,4235260875,212,12.9,4235260869,56,Center,4235260873,141,78.1,4235260871,140,94.2,4235260877,213,0.2,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781777,748,1,2,77,51,5mbo4f0vps12dr0fcvjn3wyp5,0,95.4,77.6,2023-04-29T14:41:26.963Z,2023-04-30T14:11:11Z,4235261021,2,,4235261035,212,14.7,4240073289,224,,4235261023,155,,4235261031,141,56.3,4235261025,56,Center,4235261039,213,4.9,4235261027,140,97.6,8uvq88srclwb1303aev72iz8p,E. Otieno,4240073291,72,,,,,,,,,,,,,,,,,,,,,,,,,
2540781827,768,12,2,77,52,4jg5vd59i24chckyua90dr1lg,1,5.9,38.5,2023-04-29T14:41:28.300Z,2023-04-29T14:45:26Z,4235261275,56,Back,4235261425,15,,4235261281,141,30.9,4235261285,213,4.9,4235261279,140,6.6,4235261283,212,5.2,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540791415,781,1,2,77,53,5mbo4f0vps12dr0fcvjn3wyp5,0,89.7,70.9,2023-04-29T14:41:29.026Z,2023-04-29T14:46:00Z,4235314307,213,3.7,4235314299,56,Center,4235314303,141,57.9,4235314297,3,,4235314305,212,15.9,4235314301,140,77.1,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540781899,769,49,2,77,55,4jg5vd59i24chckyua90dr1lg,1,24.3,29.2,2023-04-29T14:41:31.087Z,2023-04-29T14:41:31Z,,,,,,,,,,,,,,,,,,,,,,,,,16yubrg729egk45a0g71aog7o,E. Özkan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540782071,770,4,2,77,57,4jg5vd59i24chckyua90dr1lg,1,27.5,29.2,2023-04-29T14:41:33.436Z,2023-04-29T14:47:12Z,4235262613,152,,4235262615,285,,4235262607,13,,4235262611,56,Back,4235263403,233,749,4235262609,294,,,,,,,,16yubrg729egk45a0g71aog7o,E. Özkan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540782175,749,4,2,77,57,5mbo4f0vps12dr0fcvjn3wyp5,0,72.5,70.8,2023-04-29T14:41:33.437Z,2023-04-29T14:47:11Z,4235263449,233,770,4235263169,13,,4235263175,56,Center,4235263171,294,,4235263179,152,,4235263181,286,,,,,,,,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540782307,771,1,2,78,1,4jg5vd59i24chckyua90dr1lg,0,30.6,28.9,2023-04-29T14:41:36.756Z,2023-04-30T14:11:20Z,4235263889,152,,4235263897,140,54.6,4235263907,213,5.9,4235263983,189,,4235263885,5,,4235263901,141,12.8,4235263903,212,27.5,4235263893,56,Right,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541690641,951,61,2,78,3,5mbo4f0vps12dr0fcvjn3wyp5,1,41.2,74.9,2023-04-29T14:41:38.977Z,2023-04-30T14:11:32Z,4240075033,56,Back,4240075345,189,,,,,,,,,,,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540782535,772,15,2,78,12,4jg5vd59i24chckyua90dr1lg,1,76.4,41.5,2023-04-29T14:41:47.692Z,2023-04-30T14:11:43Z,4235267029,146,98.4,4235266165,233,751,4235265087,56,Center,4235266031,72,,4235267023,102,54.4,4235267025,103,12.7,4235267015,76,,4235342503,458,,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,4235267027,215,4235267031,147,52.2,,,4235265083,22,,4235265085,18,,,,,,,,,,,,,,,
2540782623,751,10,2,78,12,5mbo4f0vps12dr0fcvjn3wyp5,1,1.5,49.1,2023-04-29T14:41:47.792Z,2023-04-30T14:11:47Z,4235265501,182,,4235265503,56,Back,4235265499,179,,4235265497,177,,4240076565,378,,4235266259,233,772,,,,,,,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540782609,750,52,2,78,13,5mbo4f0vps12dr0fcvjn3wyp5,1,1.5,49.1,2023-04-29T14:41:49.283Z,2023-04-30T14:11:49Z,4240076709,378,,,,,,,,,,,,,,,,,,,,,,,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783011,752,1,2,78,23,5mbo4f0vps12dr0fcvjn3wyp5,1,15.3,51.6,2023-04-29T14:41:59.138Z,2023-04-29T14:42:14Z,4235267601,287,,4235267549,140,35.0,4235267547,56,Back,4235267551,141,3.4,4235267545,123,,4235270829,1,,4235267553,212,38.8,4235267555,213,5.3,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783205,753,50,2,78,28,5mbo4f0vps12dr0fcvjn3wyp5,1,36.8,6.8,2023-04-29T14:42:04.133Z,2023-04-29T14:42:09Z,4235269491,233,773,4235268515,56,Back,4235268521,286,,,,,,,,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783363,773,7,2,78,28,4jg5vd59i24chckyua90dr1lg,1,63.2,93.2,2023-04-29T14:42:04.134Z,2023-04-30T14:12:01Z,4240078037,384,,4235269257,56,Left,4235269429,233,753,4235269261,285,,,,,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783381,774,49,2,78,31,4jg5vd59i24chckyua90dr1lg,1,55.8,85,2023-04-29T14:42:07.311Z,2023-04-29T14:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7ckkvggtampx9s3nklr1u62vo,M. Jeng,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783531,775,1,2,78,31,4jg5vd59i24chckyua90dr1lg,1,55.8,85,2023-04-29T14:42:07.597Z,2023-04-29T14:42:11Z,4235270083,140,55.7,4235270085,141,77.3,4235270081,56,Center,4235270089,213,4.7,4235270087,212,5.2,,,,,,,,,,7ckkvggtampx9s3nklr1u62vo,M. Jeng,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783621,776,1,2,78,35,4jg5vd59i24chckyua90dr1lg,1,62.9,74.5,2023-04-29T14:42:11.085Z,2023-04-29T14:42:13Z,4235270593,213,1.0,4235270589,141,95.4,4235270585,56,Left,4235270591,212,17.4,4235270587,140,72.5,,,,,,,,,,16yubrg729egk45a0g71aog7o,E. Özkan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783723,777,1,2,78,37,4jg5vd59i24chckyua90dr1lg,1,72.5,95.4,2023-04-29T14:42:13.357Z,2023-04-29T14:42:15Z,4235271121,141,78.2,4235271119,140,55.7,4235271129,213,3.7,4235271125,212,21.2,4235271117,56,Center,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783805,778,1,2,78,40,4jg5vd59i24chckyua90dr1lg,1,59.5,80.2,2023-04-29T14:42:15.741Z,2023-04-29T14:42:17Z,4235271501,212,11.2,4235271497,140,66.1,4235271505,213,5.4,4235271499,141,67.3,4235271493,56,Center,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540783879,779,1,2,78,41,4jg5vd59i24chckyua90dr1lg,1,66.2,65.4,2023-04-29T14:42:17.228Z,2023-04-29T14:42:19Z,4235271835,141,82.3,4235271839,212,14.7,4235271843,213,2.2,4235271831,140,57.5,4235271827,56,Left,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784115,780,1,2,78,43,4jg5vd59i24chckyua90dr1lg,1,57.5,82.1,2023-04-29T14:42:18.957Z,2023-04-29T14:42:26Z,4235273153,56,Back,4235273159,212,14.1,4235273157,141,76.3,4235273155,140,44.6,4235273161,213,3.4,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784151,781,1,2,78,50,4jg5vd59i24chckyua90dr1lg,0,46,67.6,2023-04-29T14:42:26.189Z,2023-04-29T14:42:27Z,4235273359,1,,4235273357,213,5.8,4235273349,141,36.7,4235273347,140,86.4,4235273353,212,47.3,4235273343,155,,4235273345,56,Center,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785861,763,1,2,78,54,5mbo4f0vps12dr0fcvjn3wyp5,1,14,69,2023-04-29T14:42:30.554Z,2023-04-29T14:43:16Z,4235282501,3,,4235282503,56,Back,4235282505,140,30.9,4235282509,212,18.4,4235282507,141,76.1,4235282511,213,0.3,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784281,754,49,2,78,55,5mbo4f0vps12dr0fcvjn3wyp5,1,23.1,72.7,2023-04-29T14:42:31.362Z,2023-04-29T14:49:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784375,755,1,2,78,55,5mbo4f0vps12dr0fcvjn3wyp5,1,23.1,72.7,2023-04-29T14:42:31.601Z,2023-04-29T14:49:59Z,4235274541,141,91.8,4235274533,140,8.3,4235353171,156,,4235274545,212,20.3,4235274527,56,Back,4235274549,213,2.4,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784501,756,1,2,78,58,5mbo4f0vps12dr0fcvjn3wyp5,0,9.8,96.8,2023-04-29T14:42:34.212Z,2023-04-29T14:42:38Z,4235275109,141,84.4,4235275103,155,,4235275111,212,38.6,4235275107,140,45.7,4235275105,56,Back,4235275115,1,,4235275113,213,6.1,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784541,782,44,2,79,1,4jg5vd59i24chckyua90dr1lg,1,54.4,17.2,2023-04-29T14:42:37.440Z,2023-04-29T14:42:39Z,4235275515,233,757,4235275381,56,Right,4235275383,286,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784509,757,44,2,79,1,5mbo4f0vps12dr0fcvjn3wyp5,0,45.6,82.8,2023-04-29T14:42:37.441Z,2023-04-29T14:42:40Z,4235275163,285,,4235275161,56,Back,4235275553,233,782,,,,,,,,,,,,,,,,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784589,783,1,2,79,2,4jg5vd59i24chckyua90dr1lg,1,54.4,18.9,2023-04-29T14:42:37.748Z,2023-04-29T15:07:08Z,4235275647,140,50.5,4235275665,213,1.7,4235275659,212,23.2,4235275643,56,Center,4235275641,3,,4235275653,141,52.5,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784607,784,49,2,79,3,4jg5vd59i24chckyua90dr1lg,1,50.6,48.7,2023-04-29T14:42:39.223Z,2023-04-30T14:13:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7ckkvggtampx9s3nklr1u62vo,M. Jeng,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784655,785,1,2,79,4,4jg5vd59i24chckyua90dr1lg,0,50.6,48.7,2023-04-29T14:42:40.433Z,2023-04-29T14:42:41Z,4235275985,213,5.6,4235275977,56,Center,4235275979,140,68.5,4235275983,212,24.6,4235275981,141,25.3,4235275975,157,,4235275987,1,,,,,7ckkvggtampx9s3nklr1u62vo,M. Jeng,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784731,758,1,2,79,6,5mbo4f0vps12dr0fcvjn3wyp5,0,32.1,80.8,2023-04-29T14:42:42.353Z,2023-04-29T14:42:44Z,4235276451,213,5.4,4235276443,56,Back,4235276445,140,41.3,4235276449,212,14.8,4235276447,141,64.3,4235276437,3,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784801,786,61,2,79,10,4jg5vd59i24chckyua90dr1lg,0,61.6,37.3,2023-04-29T14:42:45.884Z,2023-04-29T14:50:16Z,4235276839,56,Center,,,,,,,,,,,,,,,,,,,,,,16yubrg729egk45a0g71aog7o,E. Özkan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784891,760,49,2,79,11,5mbo4f0vps12dr0fcvjn3wyp5,1,43.1,72.1,2023-04-29T14:42:47.467Z,2023-04-29T14:51:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540784869,759,61,2,79,12,5mbo4f0vps12dr0fcvjn3wyp5,0,43.1,72.1,2023-04-29T14:42:47.699Z,2023-04-29T14:42:47Z,4235277195,56,Back,,,,,,,,,,,,,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785027,787,12,2,79,15,4jg5vd59i24chckyua90dr1lg,1,48.5,33.1,2023-04-29T14:42:51.149Z,2023-04-29T14:42:53Z,4235277999,212,24.9,4235277997,141,0.0,4235277993,56,Right,4235278077,167,,4235278001,213,5.1,4235277995,140,58.0,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785021,761,5,2,79,16,5mbo4f0vps12dr0fcvjn3wyp5,1,41.8,101.2,2023-04-29T14:42:51.812Z,2023-04-29T14:42:53Z,4235277965,347,,4235278119,233,788,4235277961,56,Back,,,,,,,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785035,788,5,2,79,16,4jg5vd59i24chckyua90dr1lg,0,58.2,-1.2,2023-04-29T14:42:51.812Z,2023-04-29T15:07:18Z,4235278047,56,Right,4235278049,347,,4235278231,233,761,,,,,,,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785649,762,1,2,79,32,5mbo4f0vps12dr0fcvjn3wyp5,0,38.7,100,2023-04-29T14:43:08.162Z,2023-04-29T14:43:09Z,4235281415,56,Left,4235281425,141,82.6,4235281421,140,55.5,4235281411,107,,4235281433,213,5.7,4235281429,212,21.9,4235281437,1,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785687,789,8,2,79,34,4jg5vd59i24chckyua90dr1lg,1,36.3,22.8,2023-04-29T14:43:10.333Z,2023-04-30T14:13:28Z,4240086705,384,,4235281625,56,Back,,,,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785747,790,49,2,79,35,4jg5vd59i24chckyua90dr1lg,1,46.2,24.1,2023-04-29T14:43:10.807Z,2023-04-30T14:13:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785775,791,1,2,79,36,4jg5vd59i24chckyua90dr1lg,1,46.2,24.1,2023-04-29T14:43:11.981Z,2023-04-29T14:43:13Z,4235282071,141,56.3,4235282061,56,Center,4235282079,213,0.9,4235282065,140,62.7,4235282075,212,27.9,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785829,792,1,2,79,37,4jg5vd59i24chckyua90dr1lg,0,62.7,56.3,2023-04-29T14:43:12.940Z,2023-04-29T14:51:58Z,4235282327,56,Center,4235282331,141,36.9,4235282329,140,66.1,4235282333,212,13.7,4235282335,213,5.0,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785841,793,43,2,79,39,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-04-29T14:43:14.701Z,2023-04-29T14:52:00Z,4235364217,144,61,4235282401,56,Center,,,,,,,,,,,,,,,,,,,16yubrg729egk45a0g71aog7o,E. Özkan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540785943,764,49,2,79,42,5mbo4f0vps12dr0fcvjn3wyp5,1,46.8,71.2,2023-04-29T14:43:18.418Z,2023-04-29T14:52:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786091,765,1,2,79,43,5mbo4f0vps12dr0fcvjn3wyp5,0,46.4,73,2023-04-29T14:43:18.866Z,2023-04-29T14:52:05Z,4235283823,1,,4235283813,56,Left,4235283819,212,48.0,4235283817,141,100.0,4235283815,140,88.6,4235283811,155,,4235283821,213,0.4,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786105,766,5,2,79,45,5mbo4f0vps12dr0fcvjn3wyp5,0,88.1,101.3,2023-04-29T14:43:21.310Z,2023-04-29T15:07:18Z,4235283873,56,Left,4235284125,233,794,4235283875,347,,,,,,,,,,,,,,,,,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786079,794,5,2,79,45,4jg5vd59i24chckyua90dr1lg,1,11.9,-1.3,2023-04-29T14:43:21.310Z,2023-04-29T14:43:23Z,4235284051,233,766,4235283755,56,Back,4235283759,347,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786427,795,1,2,79,52,4jg5vd59i24chckyua90dr1lg,1,16.6,0,2023-04-29T14:43:28.412Z,2023-04-29T14:43:31Z,4235285611,141,6.8,4235285607,56,Back,4235285603,107,,4235285609,140,26.1,4235285613,212,11.3,4235285615,213,0.5,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786429,796,50,2,79,55,4jg5vd59i24chckyua90dr1lg,1,29.4,3.2,2023-04-29T14:43:30.863Z,2023-04-29T14:43:34Z,4235286149,233,767,4235285635,56,Back,4235285637,285,,,,,,,,,,,,,,,,,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786479,767,7,2,79,55,5mbo4f0vps12dr0fcvjn3wyp5,0,70.6,96.8,2023-04-29T14:43:30.864Z,2023-04-30T14:14:03Z,4235286015,233,796,4240090295,385,,4235285895,56,Left,4235285897,286,,,,,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786509,797,1,2,79,56,4jg5vd59i24chckyua90dr1lg,1,27.2,5.8,2023-04-29T14:43:31.757Z,2023-04-29T14:43:33Z,4235286101,213,1.9,4235286095,141,20.9,4235286087,56,Back,4235286089,140,24.2,4235286099,212,10.7,,,,,,,,,,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786557,798,1,2,79,57,4jg5vd59i24chckyua90dr1lg,1,24.2,20.9,2023-04-29T14:43:33.037Z,2023-04-29T14:43:34Z,4235286295,213,4.5,4235286293,212,8.7,4235286289,141,8.3,4235286287,140,22.8,4235286285,56,Back,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786869,799,1,2,79,58,4jg5vd59i24chckyua90dr1lg,1,21.9,5,2023-04-29T14:43:34.381Z,2023-04-29T14:43:43Z,4235287841,56,Back,4235287849,212,19.0,4235287851,213,1.4,4235287843,140,25.2,4235287847,141,32.4,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540786921,800,1,2,80,7,4jg5vd59i24chckyua90dr1lg,1,44.3,67.5,2023-04-29T14:43:43.549Z,2023-04-29T14:43:45Z,4235288167,212,13.1,4235288165,141,86.2,4235288163,140,41.2,4235288169,213,1.8,4235288161,56,Back,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540787115,801,1,2,80,9,4jg5vd59i24chckyua90dr1lg,1,42.1,86.2,2023-04-29T14:43:45.038Z,2023-04-29T14:43:49Z,4235289145,56,Center,4235289151,141,72.0,4235289153,212,14.1,4235289149,140,51.9,4235289157,213,5.5,,,,,,,,,,7ckkvggtampx9s3nklr1u62vo,M. Jeng,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540787185,802,1,2,80,13,4jg5vd59i24chckyua90dr1lg,1,50.8,74.2,2023-04-29T14:43:49.517Z,2023-04-29T14:43:51Z,4235289537,140,61.0,4235289533,56,Left,4235289541,141,85.6,4235289545,213,0.6,4235289543,212,13.2,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540787239,803,1,2,80,15,4jg5vd59i24chckyua90dr1lg,1,60.7,85.6,2023-04-29T14:43:51.454Z,2023-04-29T14:43:52Z,4235289889,213,3.5,4235289883,141,78.7,4235289879,140,47.4,4235289875,56,Back,4235289887,212,14.7,,,,,,,,,,16yubrg729egk45a0g71aog7o,E. Özkan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540787343,804,1,2,80,17,4jg5vd59i24chckyua90dr1lg,1,47.1,77,2023-04-29T14:43:52.685Z,2023-04-29T14:43:55Z,4235290497,140,56.4,4235290499,141,92.4,4235290503,212,14.3,4235290507,213,0.8,4235290495,56,Left,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540787573,805,1,2,80,19,4jg5vd59i24chckyua90dr1lg,1,55.8,96,2023-04-29T14:43:55.502Z,2023-04-29T14:44:00Z,4235291721,213,3.4,4235291717,141,89.1,4235291715,140,38.7,4235291713,56,Back,4235291719,212,18.6,,,,,,,,,,7ckkvggtampx9s3nklr1u62vo,M. Jeng,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540787707,806,1,2,80,24,4jg5vd59i24chckyua90dr1lg,1,37.4,82.3,2023-04-29T14:44:00.558Z,2023-04-29T14:44:04Z,4235292433,140,41.1,4235292439,213,5.0,4235292435,141,61.7,4235292437,212,14.5,4235292431,56,Back,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540787813,807,1,2,80,28,4jg5vd59i24chckyua90dr1lg,1,42.6,58.2,2023-04-29T14:44:04.173Z,2023-04-29T14:44:07Z,4235292963,213,3.2,4235292959,141,57.2,4235292957,140,14.2,4235292961,212,29.8,4235292955,56,Back,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
