id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2542681409,745,12,2,70,45,7hlumphk42363z3i2nry2wrzj,1,12.5,39.2,2023-05-01T14:34:43.542Z,2023-05-02T18:07:28Z,4245411431,15,,4245411435,140,33.5,4245411433,56,Back,4245411439,212,25.5,4245411441,213,5.8,4245411437,141,20.5,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542681531,671,1,2,70,47,evf5hhqgnjhwjsth1m6pawxdp,1,65.1,80.4,2023-05-01T14:34:44.942Z,2023-05-02T18:07:45Z,4245411959,213,0.3,4245411951,56,Left,4245411957,212,27.4,4245411955,141,91.3,4245411953,140,90.2,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542681559,672,1,2,70,51,evf5hhqgnjhwjsth1m6pawxdp,1,84.9,93.1,2023-05-01T14:34:48.941Z,2023-05-02T18:07:51Z,4245412125,141,62.2,4245412123,140,90.0,4245412121,56,Center,4245412115,155,,4245412113,2,,4245412129,213,5.0,4245412127,212,21.7,4245412119,20,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,4245412117,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542681615,673,61,2,70,53,evf5hhqgnjhwjsth1m6pawxdp,1,90,62.2,2023-05-01T14:34:50.692Z,2023-05-02T18:08:00Z,4245412411,56,Center,,,,,,,,,,,,,,,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2542681703,674,15,2,70,54,evf5hhqgnjhwjsth1m6pawxdp,1,92.4,72.3,2023-05-01T14:34:51.692Z,2023-05-02T18:23:04Z,4245413675,103,17.1,4245412855,56,Center,4245413665,78,,4245413679,147,53.8,4245413677,146,99.3,4245413669,55,673,4245413667,29,,4245412853,64,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,4245413673,102,51.7,4245414503,25,,,4245413663,120,4245413367,20,4245440401,233,747,,,,,,,,,,,,,,,,,,,,,,,
2542681937,747,10,2,70,54,7hlumphk42363z3i2nry2wrzj,1,0.8,46.9,2023-05-01T14:34:51.792Z,2023-05-02T19:00:10Z,4245414105,181,,4245414103,177,,4245414187,377,,4245414107,182,,4245414109,56,Back,4245440421,233,674,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542681933,746,52,2,70,54,7hlumphk42363z3i2nry2wrzj,1,2.2,47.6,2023-05-01T14:34:51.953Z,2023-05-02T18:09:03Z,4245414137,377,,,,,,,,,,,,,,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542682183,748,1,2,70,57,7hlumphk42363z3i2nry2wrzj,1,12.3,57.6,2023-05-01T14:34:55.194Z,2023-05-02T18:09:48Z,4245415431,213,0.9,4245415425,140,28.5,4245415423,56,Back,4245415429,212,27.9,4245415421,123,,4245415427,141,90.2,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542682189,749,3,2,71,1,7hlumphk42363z3i2nry2wrzj,0,31.6,91.9,2023-05-01T14:34:59.058Z,2023-05-02T18:22:25Z,4245439083,233,675,4245415989,465,,4245415469,285,,4245415467,56,Back,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542682293,675,7,2,71,1,evf5hhqgnjhwjsth1m6pawxdp,1,68.4,8.1,2023-05-01T14:34:59.059Z,2023-05-02T18:22:25Z,4245439081,286,,4245416043,385,,4245415981,56,Right,4245439077,233,749,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542682341,676,5,2,71,2,evf5hhqgnjhwjsth1m6pawxdp,0,64.2,-1,2023-05-01T14:34:59.944Z,2023-05-02T18:22:54Z,4245439911,233,750,4245416301,347,,4245416299,56,Right,,,,,,,,,,,,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542682345,750,5,2,71,2,7hlumphk42363z3i2nry2wrzj,1,35.8,101,2023-05-01T14:34:59.944Z,2023-05-02T18:22:54Z,4245416323,56,Back,4245416325,347,,4245439903,233,676,,,,,,,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542332335,561,18,2,71,37,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-05-01T14:35:35.077Z,2023-05-02T18:10:46Z,4243524891,55,562,4243524853,44,Defender,4243524855,59,14,4243524851,41,,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542332337,562,19,2,71,37,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-05-01T14:35:35.078Z,2023-05-02T18:10:49Z,4243524871,55,561,4243524857,41,,4243524865,292,3,4243524863,59,26,4243524861,145,3,4243524869,44,Defender,4243524867,293,1,,,,2sjrtjk6wzhqrgvitpevsxoiy,K. Khazeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542682899,751,1,2,72,14,7hlumphk42363z3i2nry2wrzj,0,38.8,100,2023-05-01T14:36:12.043Z,2023-05-02T18:11:57Z,4245419909,56,Left,4245419913,141,89.0,4245419915,212,20.7,4245419993,107,,4245419911,140,56.8,4245419917,213,5.9,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542682947,677,8,2,72,15,evf5hhqgnjhwjsth1m6pawxdp,1,41,5.5,2023-05-01T14:36:13.193Z,2023-05-02T18:12:05Z,4245420255,385,,4245420141,56,Back,,,,,,,,,,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683015,678,5,2,72,16,evf5hhqgnjhwjsth1m6pawxdp,0,50.4,-1.1,2023-05-01T14:36:14.194Z,2023-05-02T18:22:55Z,4245420501,56,Right,4245439935,233,752,4245420503,347,,,,,,,,,,,,,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683023,752,5,2,72,16,7hlumphk42363z3i2nry2wrzj,1,49.6,101.1,2023-05-01T14:36:14.194Z,2023-05-02T18:22:54Z,4245420533,347,,4245420531,56,Back,4245439917,233,678,,,,,,,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683117,753,1,2,72,22,7hlumphk42363z3i2nry2wrzj,1,56.6,100,2023-05-01T14:36:20.485Z,2023-05-02T18:12:29Z,4245421037,213,4.9,4245421029,56,Left,4245421033,141,88.2,4245421117,107,,4245421035,212,9.2,4245421031,140,58.4,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683215,754,61,2,72,25,7hlumphk42363z3i2nry2wrzj,1,63.9,85.9,2023-05-01T14:36:22.694Z,2023-05-02T18:12:58Z,4245421557,56,Left,,,,,,,,,,,,,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683217,679,43,2,72,25,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-05-01T14:36:22.794Z,2023-05-02T18:12:55Z,4245421875,144,45,4245421561,56,Back,4245421563,285,0,,,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683345,755,1,2,72,26,7hlumphk42363z3i2nry2wrzj,0,63,80.7,2023-05-01T14:36:23.944Z,2023-05-02T18:13:05Z,4245422189,157,,4245422199,213,5.6,4245422197,212,10.7,4245422201,1,,4245422191,56,Center,4245422193,140,71.1,4245422195,141,71.2,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683505,680,1,2,72,28,evf5hhqgnjhwjsth1m6pawxdp,0,25.1,32.2,2023-05-01T14:36:25.945Z,2023-05-02T18:13:41Z,4245423235,141,72.8,4245423233,140,15.7,4245423231,157,,4245422977,56,Back,4245423241,1,,4245423239,213,1.9,4245423237,212,29.3,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683687,756,1,2,72,34,7hlumphk42363z3i2nry2wrzj,1,80.9,23.4,2023-05-01T14:36:31.695Z,2023-05-02T18:13:59Z,4245423955,141,17.3,4245423953,140,67.3,4245423959,213,3.4,4245423957,212,14.9,4245423951,56,Right,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683715,757,1,2,72,36,7hlumphk42363z3i2nry2wrzj,1,67.3,17.3,2023-05-01T14:36:34.445Z,2023-05-02T18:14:04Z,4245424073,212,14.4,4245424075,213,5.7,4245424071,141,5.2,4245424069,140,78.5,4245424067,56,Right,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683739,758,1,2,72,39,7hlumphk42363z3i2nry2wrzj,1,86.3,5.8,2023-05-01T14:36:37.444Z,2023-05-02T18:14:08Z,4245424197,56,Right,4245424199,140,67.9,4245424203,212,19.4,4245424205,213,3.1,4245424201,141,7.8,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683925,759,1,2,72,41,7hlumphk42363z3i2nry2wrzj,1,67.9,7.8,2023-05-01T14:36:38.944Z,2023-05-02T18:14:30Z,4245425099,56,Center,4245425107,213,1.6,4245425105,212,10.0,4245425103,141,22.5,4245425101,140,67.9,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542683981,760,1,2,72,43,7hlumphk42363z3i2nry2wrzj,1,67.9,22.5,2023-05-01T14:36:40.944Z,2023-05-02T18:14:35Z,4245425327,213,5.4,4245425319,56,Right,4245425323,141,4.3,4245425325,212,16.6,4245425321,140,78.5,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684009,761,1,2,72,47,7hlumphk42363z3i2nry2wrzj,1,69.5,9.2,2023-05-01T14:36:45.033Z,2023-05-02T18:14:39Z,4245425477,56,Right,4245425479,140,52.6,4245425481,141,13.3,4245425483,212,18.0,4245425485,213,3.0,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684115,762,1,2,72,51,7hlumphk42363z3i2nry2wrzj,1,57.4,13.6,2023-05-01T14:36:48.693Z,2023-05-02T18:14:57Z,4245426115,213,0.7,4245426111,212,10.6,4245426107,141,23.6,4245426095,56,Center,4245426101,140,65.1,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684119,763,4,2,72,54,7hlumphk42363z3i2nry2wrzj,1,62.4,20.9,2023-05-01T14:36:52.444Z,2023-05-02T18:22:26Z,4245426131,286,,4245426129,152,,4245426127,56,Right,4245439105,233,681,4245426125,295,,4245426123,13,,,,,,,,2sjrtjk6wzhqrgvitpevsxoiy,K. Khazeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684145,681,4,2,72,54,evf5hhqgnjhwjsth1m6pawxdp,0,37.6,79.1,2023-05-01T14:36:52.445Z,2023-05-02T18:22:26Z,4245426271,56,Back,4245426273,152,,4245426275,285,,4245426269,295,,4245426267,13,,4245439123,233,763,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684253,764,1,2,73,4,7hlumphk42363z3i2nry2wrzj,0,65.3,22.8,2023-05-01T14:37:01.944Z,2023-05-02T18:15:18Z,4245426917,152,,4245426847,213,1.1,4245426849,1,,4245426915,5,,4245426841,140,80.5,4245426837,155,,4245426839,56,Center,4245426843,141,71.2,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,4245426845,212,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684337,682,8,2,73,5,evf5hhqgnjhwjsth1m6pawxdp,1,22.1,28.8,2023-05-01T14:37:03.445Z,2023-05-02T18:15:36Z,4245427339,15,,4245427305,56,Back,4245427431,384,,,,,,,,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684387,683,49,2,73,7,evf5hhqgnjhwjsth1m6pawxdp,1,25.7,29.7,2023-05-01T14:37:04.695Z,2023-05-02T18:15:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684505,684,3,2,73,8,evf5hhqgnjhwjsth1m6pawxdp,1,30.1,30,2023-05-01T14:37:05.695Z,2023-05-02T18:22:58Z,4245428281,285,,4245428431,465,,4245440155,233,765,4245428279,56,Back,,,,,,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684507,765,45,2,73,8,7hlumphk42363z3i2nry2wrzj,0,69.9,70,2023-05-01T14:37:05.695Z,2023-05-02T18:22:58Z,4245428289,286,,4245440179,233,684,4245428287,56,Center,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684617,685,1,2,73,10,evf5hhqgnjhwjsth1m6pawxdp,1,33.9,34.9,2023-05-01T14:37:07.695Z,2023-05-02T18:16:20Z,4245428857,213,0.8,4245428853,141,53.3,4245428855,212,17.5,4245428851,140,45.6,4245428849,56,Back,,,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684635,686,1,2,73,13,evf5hhqgnjhwjsth1m6pawxdp,0,51.4,57.1,2023-05-01T14:37:10.944Z,2023-05-02T18:16:24Z,4245428945,56,Center,4245428949,140,70.7,4245428951,141,69.7,4245428953,212,22.0,4245428955,213,0.4,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684655,766,49,2,73,15,7hlumphk42363z3i2nry2wrzj,1,26.3,29.4,2023-05-01T14:37:12.944Z,2023-05-02T18:16:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684749,767,1,2,73,16,7hlumphk42363z3i2nry2wrzj,1,26.3,23.4,2023-05-01T14:37:13.944Z,2023-05-02T18:22:48Z,4245429555,141,46.7,4245429553,140,11.7,4245429557,212,22.0,4245429559,213,2.3,4245429551,56,Back,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684823,768,43,2,73,16,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-05-01T14:37:13.944Z,2023-05-02T18:22:50Z,4245429917,213,0,4245429913,141,46.7,4245429915,212,0,4245439813,144,1,4245429911,140,11.7,4245429909,56,Back,4245429907,155,0,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684851,769,1,2,73,22,7hlumphk42363z3i2nry2wrzj,0,11.7,46.7,2023-05-01T14:37:20.445Z,2023-05-02T18:17:04Z,4245430099,1,,4245430097,213,0.3,4245430089,140,57.6,4245430087,56,Center,4245430091,141,71.5,4245430085,155,,4245430093,212,51.1,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684985,687,44,2,73,26,evf5hhqgnjhwjsth1m6pawxdp,1,40.2,26.2,2023-05-01T14:37:23.695Z,2023-05-02T18:22:27Z,4245439189,233,770,4245430789,285,,4245430787,56,Back,,,,,,,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542684991,770,44,2,73,26,7hlumphk42363z3i2nry2wrzj,0,59.8,73.8,2023-05-01T14:37:23.696Z,2023-05-02T18:22:27Z,4245430815,56,Center,4245439197,233,687,4245430817,286,,,,,,,,,,,,,,,,,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685017,688,8,2,73,26,evf5hhqgnjhwjsth1m6pawxdp,1,40.2,26.2,2023-05-01T14:37:24.039Z,2023-05-02T18:17:50Z,4245430955,56,Back,4245431249,15,,4245431501,384,,,,,,,,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685161,689,1,2,73,30,evf5hhqgnjhwjsth1m6pawxdp,0,54.2,48.4,2023-05-01T14:37:27.695Z,2023-05-02T18:18:01Z,4245431805,141,31.4,4245431803,140,56.6,4245431801,56,Center,4245431799,3,,4245431809,213,4.9,4245431807,212,11.8,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685195,771,49,2,73,30,7hlumphk42363z3i2nry2wrzj,1,42,74.1,2023-05-01T14:37:28.444Z,2023-05-02T18:18:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685227,772,1,2,73,32,7hlumphk42363z3i2nry2wrzj,0,40.8,65.4,2023-05-01T14:37:29.695Z,2023-05-02T18:18:19Z,4245432173,141,100.0,4245432175,212,25.5,4245432171,140,35.7,4245432169,56,Back,4245432167,157,,4245432177,213,1.8,4245432179,1,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685269,690,5,2,73,33,evf5hhqgnjhwjsth1m6pawxdp,1,64.3,-2,2023-05-01T14:37:30.695Z,2023-05-02T18:22:55Z,4245432363,347,,4245432361,56,Right,4245439951,233,773,,,,,,,,,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685229,773,5,2,73,33,7hlumphk42363z3i2nry2wrzj,0,35.7,102,2023-05-01T14:37:30.695Z,2023-05-02T18:22:55Z,4245432187,347,,4245439957,233,690,4245432185,56,Back,,,,,,,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542333255,520,18,2,73,46,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-05-01T14:37:43.707Z,2023-05-02T18:18:31Z,4243530017,55,521,4243529981,59,8,4243529979,44,Midfielder,4243529977,42,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542333259,521,19,2,73,46,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-05-01T14:37:43.708Z,2023-05-02T18:18:31Z,4243530007,44,Forward,4243530009,55,520,4243529999,145,10,4243530001,59,11,4243530003,292,10,4243530005,293,3,4243529995,42,,,,,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685407,691,1,2,74,2,evf5hhqgnjhwjsth1m6pawxdp,1,68.3,0,2023-05-01T14:37:59.735Z,2023-05-02T18:18:50Z,4245433075,56,Right,4245433077,140,81.7,4245433079,141,10.1,4245433081,212,16.3,4245433093,107,,4245433083,213,0.5,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685515,692,1,2,74,3,evf5hhqgnjhwjsth1m6pawxdp,1,87.3,8.9,2023-05-01T14:38:01.446Z,2023-05-02T18:19:17Z,4245433685,56,Right,4245433693,213,2.9,4245433691,212,15.9,4245433689,141,13.8,4245433687,140,72.5,,,,,,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542333389,522,40,2,74,4,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-05-01T14:38:02.011Z,2023-05-01T14:38:02Z,4243530687,194,4k8cw1lmtdkcx1vetcwccnefp,4243530679,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",4243530677,30,"cnfkqyunacrm7mli650a3l3ze, 9z851x28so30uk7ihonmrk79x, 9ha2m6934ior2yh2npdorg4b9, 2vfhae70oyyzm0qttlckworqi, 2erjnb3l5mngpxyicnzhk7phx, aq0upomgtrmvzxuvvw0n4rf9w, 3ihcnb7xmqlsefg10xbdraqqd, 5por6xcmx2po85tvz9cy76m6t, 4k8cw1lmtdkcx1vetcwccnefp, ci4crclo00uz8rtudodhpwoh5, 4w0adddkbx4642lkebbcmxbzd, dptjb2pmzpzagb4rcndchf7ro, 1vla5l510mtb859zevvplneju, 45rssbwxy4kmge5ff85dm7bop, cyhahh7i66n9roydrquwo14pg, 1k2svnzs4woe6gpegqlrxjjf8, ee68c10l2nqr10kz1pwead0k4, 49ivimgxshcxfyf28o7frc02y, av9lz5umeimwlq7v4q4d7twr8",4243530681,59,"12, 2, 17, 21, 13, 3, 5, 7, 9, 14, 11, 16, 18, 20, 22, 25, 27, 28, 30",4243530683,130,8,4243530685,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685603,693,61,2,74,4,evf5hhqgnjhwjsth1m6pawxdp,0,71.7,13.3,2023-05-01T14:38:02.420Z,2023-05-02T18:19:29Z,4245434061,56,Right,,,,,,,,,,,,,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685649,774,12,2,74,6,7hlumphk42363z3i2nry2wrzj,1,29.3,85,2023-05-01T14:38:04.446Z,2023-05-02T18:19:45Z,4245434339,213,1.1,4245434331,56,Back,4245434337,212,13.2,4245434333,140,35.3,4245434335,141,100.0,4245434357,167,,,,,,,,2sjrtjk6wzhqrgvitpevsxoiy,K. Khazeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685729,694,5,2,74,7,evf5hhqgnjhwjsth1m6pawxdp,1,64.7,-2,2023-05-01T14:38:05.446Z,2023-05-02T18:22:55Z,4245434795,56,Right,4245434797,347,,4245439965,233,775,,,,,,,,,,,,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685653,775,5,2,74,7,7hlumphk42363z3i2nry2wrzj,0,35.3,102,2023-05-01T14:38:05.446Z,2023-05-02T18:22:56Z,4245434355,347,,4245439973,233,694,4245434353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685747,695,1,2,74,13,evf5hhqgnjhwjsth1m6pawxdp,0,66.5,0,2023-05-01T14:38:11.446Z,2023-05-02T18:20:30Z,4245434963,107,,4245434911,213,0.2,4245434907,141,1.7,4245434909,212,12.8,4245434903,56,Right,4245434905,140,78.5,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542685887,776,43,2,74,14,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-05-01T14:38:12.445Z,2023-05-02T18:22:34Z,4245435661,285,0,4245439351,144,45,4245435659,56,Back,,,,,,,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542686019,696,1,2,74,15,evf5hhqgnjhwjsth1m6pawxdp,1,82.9,2.3,2023-05-01T14:38:13.446Z,2023-05-02T18:20:56Z,4245436409,56,Right,4245436413,141,13.6,4245436415,212,9.2,4245436411,140,78.1,4245436417,213,2.2,,,,,,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542686023,697,61,2,74,18,evf5hhqgnjhwjsth1m6pawxdp,1,78.1,13.6,2023-05-01T14:38:15.695Z,2023-05-02T18:21:00Z,4245436425,56,Right,,,,,,,,,,,,,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
